EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,LostBallSteals,OffLongMidRangeReboundPct,DefAtRimReboundPct,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,LongMidRangePctAssisted,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Travels,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,on,ShortMidRangeFGM,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,1362.0,23,-2,48,51,20,32,9.0,99,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,5.0,9.0,56,1.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,5.0,20,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4166666666666667,17.54385964912281,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.1,0.1111111111111111,0.125,0.2857142857142857,0.1111111111111111,0.2,0.3333333333333333,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5293666666666667,0.3294,0.5184333333333333,0.25,0.25,0.2222222222222222,0.5555555555555556,7.366666666666667,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201151,1610612741,Acie Law,Acie Law,201151,CHI,1661.0,28,-3,59,62,27,34,10.0,121,4.0,8.0,2.0,1.0,1.0,1.0,5.0,10.0,4.0,17.0,72,1.0,,2.0,2.0,2.0,5.0,6.0,4.0,1.0,3.0,,8.0,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,3.0,,,,1.0,4.0,8.0,4.0,,5.0,27,,0.6,0.6,0.5,0.4642857142857143,0.4722222222222222,1.0,0.4166666666666667,30.434782608695656,0.11764705882352941,0.06666666666666667,0.2,,0.13636363636363635,0.037037037037037035,,,,,0.25,0.5714285714285714,0.5,1.0,0.75,0.07142857142857142,0.07142857142857142,1.0,1.0,0.5,0.8571428571428571,0.5702785714285714,0.5706,0.5764750000000001,0.2222222222222222,0.2857142857142857,0.11764705882352941,0.29411764705882354,3.1399999999999997,0.4576271186440678,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.25,1.0,1.0,0.375,0.2857142857142857,0.4,0.5,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,1.0,1.0,1.0,0.25,1.0,0.25,24.924999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,855.0,14,-7,29,31,22,23,8.0,60,,,,,,,,,,,35,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,4.0,4.0,,,,,,22,,,,,,,,,5.405405405405405,0.1,0.15384615384615385,,,0.07142857142857142,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,0.7586206896551724,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201570,1610612741,Joe Alexander,Joe Alexander,201570,CHI,1733.0,29,-10,61,66,29,38,10.0,127,1.0,3.0,2.0,1.0,,1.0,1.0,5.0,2.0,4.0,79,1.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,5.0,9.0,2.0,3.0,,1.0,2.0,29,1.0,,,0.2,0.16666666666666666,0.2857142857142857,0.5,0.25,9.859154929577466,0.11764705882352941,0.058823529411764705,0.16666666666666666,0.08333333333333333,0.13043478260869565,0.06896551724137931,0.1111111111111111,0.1,0.14285714285714285,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.16666666666666666,,,0.6666666666666666,0.6666666666666666,0.5477333333333333,,0.5814666666666667,,,0.5,0.5,6.459999999999999,0.47540983606557374,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.16666666666666666,,,,,,0.3333333333333333,0.16666666666666666,,,,,1.0,,,,,,22.6,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,476.0,8,-5,17,22,4,4,1.0,39,2.0,2.0,1.0,,,,2.0,2.0,,4.0,30,,,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,4,,0.5,0.5,1.0,0.5,0.5,,0.5,22.22222222222222,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,0.5,1.0,0.629975,,0.71295,,,,0.5,,0.23529411764705882,,,,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,0.25,,,,0.25,,,,0.5,,,26.1,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,844.0,14,-9,27,31,20,15,4.0,58,2.0,2.0,,,2.0,3.0,4.0,5.0,4.0,12.0,41,,,,2.0,4.0,8.0,2.0,6.0,,1.0,,3.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,20,,0.25,0.25,0.8,0.5714285714285714,0.6666666666666666,,0.6666666666666666,32.25806451612903,,,,,,,,,,,,0.2857142857142857,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.5714285714285714,0.46031428571428573,0.54435,0.438975,0.125,0.16666666666666666,,0.6666666666666666,11.78,0.7407407407407407,,,,,,,2.0,2.0,,2.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,0.5,0.2857142857142857,,,,,,,,,,,0.2857142857142857,,,,,,0.5,24.0,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,1610612741,Devin Brown,Devin Brown,2484,CHI,661.0,11,-3,25,25,9,22,5.0,50,1.0,2.0,,,,1.0,1.0,3.0,,8.0,28,1.0,,2.0,1.0,,3.0,,2.0,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,3.0,9,,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.75,26.666666666666668,,0.125,0.3333333333333333,,0.14285714285714285,0.07142857142857142,0.2,,,1.0,0.25,0.2857142857142857,0.5,0.5,,,0.14285714285714285,,,,0.8571428571428571,0.50365,0.5992,0.4111,,,0.25,0.375,6.3,0.36,1.0,1.0,,,,,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,,,,,1.0,,,,,0.5,0.5,1.0,0.5,1.0,1.0,0.75,0.5714285714285714,,,,,,,,,,,0.5714285714285714,1.0,1.0,,,,0.5,26.35,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,1002.0,17,-6,37,39,12,19,3.0,76,4.0,4.0,1.0,,,,4.0,4.0,4.0,15.0,49,1.0,1.0,3.0,1.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,4.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,4.0,5.0,4.0,,4.0,12,,0.25,0.25,1.0,0.7857142857142857,0.9375,1.5,0.6666666666666666,20.0,0.18181818181818182,,,,0.15384615384615385,,,,,,,0.5714285714285714,1.0,1.0,0.25,,,,,0.5,1.0,0.5865285714285715,0.7217,0.528275,0.5,0.8,0.2,0.26666666666666666,,0.32432432432432434,1.0,1.0,,,,,3.0,1.0,1.0,3.0,1.0,,1.0,3.0,3.0,,,,,3.0,2.0,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5,0.42857142857142855,,,,,0.6666666666666666,,,,,,0.42857142857142855,1.0,1.0,1.0,,,0.5,26.833333333333332,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,0.3333333333333333,0.5,1.0,,0.3333333333333333,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,71.0,1,-5,2,3,2,3,,5,,,,,,1.0,,1.0,,,5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2,,,,,,,,,50.0,,,,,,,,,,,,,,,,,1.0,,,,,0.3405,,0.3405,,,,,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,30605.0,510,-61,978,985,280,322,103.0,1963,49.0,79.0,15.0,28.0,23.0,58.0,81.0,165.0,72.0,234.0,1092,22.0,11.0,31.0,32.0,28.0,62.0,100.0,62.0,11.0,16.0,8.0,37.0,7.0,30.0,16.0,37.0,60.0,37.0,97.0,5.0,7.0,1.0,22.0,4.0,7.0,22.0,42.0,80.0,96.0,45.0,7.0,62.0,280,5.0,0.6172839506172839,0.6666666666666666,0.4909090909090909,0.4879518072289157,0.5571428571428572,0.5535714285714286,0.62,21.148587055606196,0.11349693251533742,0.08797653958944282,0.12403100775193798,0.07526881720430108,0.11648351648351649,0.08525345622119816,0.13761467889908258,0.06349206349206349,0.136986301369863,0.10309278350515463,0.06756756756756757,0.4759036144578313,0.620253164556962,0.6805555555555556,0.7755102040816326,0.1686746987951807,0.3493975903614458,0.39655172413793105,0.39655172413793105,0.45454545454545453,0.4819277108433735,0.49801393939393945,0.5435800000000001,0.517865625,0.22167487684729065,0.22277227722772278,0.13247863247863248,0.26495726495726496,7.567878787878788,0.28629856850715746,7.0,17.0,,,,,1.0,1.0,,1.0,10.0,,1.0,,,8.0,5.0,1.0,2.0,7.0,5.0,15.0,4.0,11.0,,,,,0.45454545454545453,0.45454545454545453,0.5151515151515151,0.006024096385542169,0.048484848484848485,0.08860759493670886,0.6818181818181818,0.08108108108108109,0.09090909090909091,0.1875,,,,,0.006024096385542169,0.7727272727272727,0.4117647058823529,0.14285714285714285,,,0.030303030303030304,41.5,2.0,0.056962025316455694,0.12396694214876033,1.0,5.0,,8.0,2.0,8.0,3.0,10.0,17.0,0.53125,0.6666666666666666,,,4.0,0.5217391304347826,,,,,12.0,,2.0,,,,,,,8.0,6.0,1.0,,,False,9.0,1.0,1.0,7.0,1.0,1.0,2.0,8.0,6.0,0.03571428571428571,0.21875,0.1,0.75,0.32142857142857145,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
