EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,on,BlockedCorner3
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,7448.0,124,-31,254,257,89.0,102.0,34.0,511,11.0,20.0,5.0,10.0,5.0,9.0,6.0,18.0,6.0,14.0,,,,,,,,1.0,,,,,23.0,52.0,,1.0,15.0,61.0,295,5.0,14.0,,,1.0,11.0,8.0,17.0,,,5.0,21.0,32.0,14.0,,,8.0,,1.0,,7.0,,8.0,3.0,11.0,3.0,,5.0,1.0,2.0,25.0,3.0,12.0,1.0,2.0,16.0,4.0,22.0,16.0,38.0,1.0,4.0,2.0,2.0,2.0,,2.0,1.0,,,,,3.0,,2.0,8.0,14.0,,2.0,,15.0,1.0,1.0,23.0,1.0,,,11.0,,1.0,2.0,,,1.0,,1.0,2.0,,,21.0,89.0,1.0,1.0,0.6956521739130435,0.8421052631578947,,,,,,0.4423076923076923,0.35714285714285715,0.47058823529411764,0.4339622641509434,0.35714285714285715,0.47058823529411764,0.4765625,0.36666666666666664,0.525,0.018867924528301886,,0.1346153846153846,0.15,0.16666666666666666,0.07142857142857142,,22.635135135135137,0.6666666666666666,0.4,0.1,0.2222222222222222,0.13043478260869565,0.09090909090909091,0.07692307692307693,0.19148936170212766,0.11450381679389313,0.26666666666666666,0.03333333333333333,0.09375,0.030303030303030304,0.3333333333333333,0.16666666666666666,0.4117647058823529,0.16129032258064516,0.16666666666666666,,0.043478260869565216,,0.37735849056603776,0.55,0.6470588235294118,0.45454545454545453,0.33962264150943394,0.3333333333333333,0.4,0.8333333333333334,0.2641509433962264,0.42857142857142855,0.46153846153846156,1.0,,,,,0.018867924528301886,,,,0.7142857142857143,0.5,0.2,,,,,,,0.5294117647058824,0.5555555555555556,,,,,0.39622641509433965,,0.4825556603773585,0.5298666666666667,0.5296705882352941,0.1746031746031746,0.1774193548387097,,0.18032786885245902,0.3442622950819672,8.113461538461538,24.7,0.35039370078740156,,1.0,,,True,
201985,1610612754,AJ Price,AJ Price,201985,IND,25378.0,423,2,851,846,171.0,222.0,86.0,1697,17.0,30.0,2.0,2.0,3.0,7.0,13.0,26.0,9.0,27.0,2.0,16.0,,1.0,,2.0,20.0,52.0,3.0,4.0,3.0,12.0,39.0,83.0,22.0,68.0,32.0,176.0,887,3.0,6.0,3.0,5.0,2.0,17.0,4.0,16.0,3.0,14.0,10.0,27.0,4.0,74.0,51.0,15.0,4.0,1.0,51.0,20.0,7.0,1.0,32.0,16.0,48.0,11.0,5.0,13.0,7.0,12.0,112.0,2.0,2.0,,5.0,24.0,,29.0,4.0,33.0,,15.0,7.0,8.0,21.0,8.0,14.0,13.0,4.0,7.0,,,34.0,1.0,8.0,13.0,29.0,,,1.0,38.0,,6.0,41.0,6.0,,,18.0,1.0,4.0,1.0,,,1.0,,,1.0,1.0,,27.0,171.0,3.0,3.0,0.05128205128205128,0.05405405405405406,0.7727272727272727,0.3235294117647059,0.6,0.21428571428571427,0.3283582089552239,0.46987951807228917,0.5,0.25,0.4768211920529801,0.6818181818181818,0.2833333333333333,0.5238095238095238,0.7083333333333334,0.36486486486486486,0.4503311258278146,0.014705882352941176,0.08433734939759036,0.1,0.11538461538461539,0.037037037037037035,,21.091290661070307,0.6176470588235294,,,0.08333333333333333,0.008097165991902834,0.05555555555555555,0.013605442176870748,0.07671957671957672,0.01015228426395939,0.021052631578947368,,,0.01834862385321101,,0.07446808510638298,0.06976744186046512,0.10185185185185185,0.05970149253731343,0.043478260869565216,,1.0,0.1986754966887417,0.5666666666666667,0.6296296296296297,,0.17218543046357615,0.5,0.5652173913043478,0.15384615384615385,0.17880794701986755,0.3333333333333333,0.34615384615384615,,0.10596026490066225,0.125,0.13333333333333333,1.0,0.3443708609271523,0.38461538461538464,0.38461538461538464,0.75,0.18181818181818182,1.0,,0.09090909090909091,,,0.36363636363636365,0.75,0.3333333333333333,0.23333333333333334,0.42857142857142855,0.06666666666666667,,0.4,0.25,0.6490066225165563,0.39215686274509803,0.509925167785235,0.48215,0.5039857142857143,0.11585365853658537,0.18947368421052632,0.014492753623188406,0.09659090909090909,0.1534090909090909,9.0144578313253,25.50294117647059,0.2009400705052879,,,,0.0625,True,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,48538.0,809,-39,1630,1633,437.0,566.0,164.0,3263,63.0,98.0,11.0,15.0,18.0,28.0,22.0,44.0,42.0,104.0,1.0,10.0,,1.0,,2.0,,5.0,,1.0,,3.0,127.0,246.0,1.0,15.0,90.0,347.0,1752,16.0,25.0,,2.0,4.0,36.0,36.0,65.0,,5.0,27.0,99.0,112.0,142.0,3.0,,16.0,1.0,4.0,,16.0,,33.0,19.0,52.0,17.0,2.0,23.0,3.0,7.0,123.0,4.0,15.0,,18.0,50.0,2.0,70.0,19.0,89.0,3.0,17.0,10.0,7.0,30.0,4.0,20.0,26.0,2.0,10.0,,5.0,56.0,3.0,17.0,38.0,100.0,,4.0,13.0,91.0,4.0,9.0,111.0,16.0,,,52.0,1.0,10.0,17.0,,,12.0,1.0,4.0,17.0,11.0,,99.0,437.0,23.0,9.0,0.4409448818897638,0.47058823529411764,1.0,0.06666666666666667,,,0.07142857142857142,0.516260162601626,0.64,0.5538461538461539,0.49233716475095785,0.5925925925925926,0.5142857142857142,0.5633116883116883,0.6206896551724138,0.5755813953488372,0.05747126436781609,,0.06504065040650407,0.09183673469387756,0.11363636363636363,0.019230769230769232,,19.934282584884993,0.5357142857142857,0.03076923076923077,,0.09225092250922509,0.029940119760479042,0.0967741935483871,0.017094017094017096,0.09340659340659341,0.02585034013605442,0.041176470588235294,0.02702702702702703,0.022727272727272728,0.020833333333333332,,0.09944751381215469,0.055944055944055944,0.11009174311926606,0.08450704225352113,0.13636363636363635,0.02631578947368421,0.6470588235294118,0.37547892720306514,0.6428571428571429,0.7078651685393258,0.4603174603174603,0.1685823754789272,0.5,0.5641025641025641,0.2727272727272727,0.39846743295019155,0.40384615384615385,0.4117647058823529,0.5,0.038314176245210725,0.1,0.1,1.0,0.019157088122605363,,,,0.5555555555555556,0.7333333333333333,,0.037037037037037035,,,0.037037037037037035,,,0.4,0.6428571428571429,0.02857142857142857,,0.04285714285714286,,0.4329501915708812,,0.4869796153846153,0.4859052631578948,0.48562214285714284,0.17785234899328858,0.18439716312056736,0.0625,0.1037463976945245,0.28530259365994237,9.646747967479678,27.90666666666667,0.26809815950920246,,,2.0,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,37709.0,628,94,1270,1271,422.0,465.0,124.0,2541,37.0,51.0,3.0,5.0,18.0,22.0,8.0,18.0,21.0,48.0,7.0,27.0,,2.0,2.0,10.0,22.0,71.0,3.0,6.0,6.0,25.0,66.0,117.0,29.0,98.0,48.0,267.0,1314,4.0,12.0,3.0,8.0,2.0,19.0,27.0,43.0,8.0,35.0,23.0,101.0,94.0,38.0,84.0,3.0,6.0,1.0,70.0,22.0,4.0,,23.0,17.0,40.0,14.0,3.0,15.0,4.0,4.0,97.0,3.0,6.0,,27.0,64.0,3.0,94.0,9.0,103.0,1.0,18.0,12.0,6.0,15.0,3.0,10.0,8.0,,5.0,2.0,,23.0,3.0,7.0,29.0,48.0,,3.0,2.0,55.0,3.0,13.0,58.0,8.0,1.0,,25.0,2.0,6.0,3.0,,,2.0,,1.0,3.0,,,101.0,422.0,10.0,6.0,0.7121212121212122,0.746031746031746,0.9655172413793104,0.29591836734693877,0.375,0.22857142857142856,0.29896907216494845,0.5641025641025641,0.3333333333333333,0.627906976744186,0.5093023255813953,0.425,0.5,0.5585774058577406,0.4318181818181818,0.5489130434782609,0.4558139534883721,,0.03418803418803419,0.0784313725490196,,,,18.56839121190645,0.6521739130434783,0.06666666666666667,,0.14953271028037382,0.018575851393188854,0.17088607594936708,0.012145748987854251,0.1552901023890785,0.015789473684210527,0.023809523809523808,0.013333333333333334,0.01639344262295082,0.010810810810810811,0.016129032258064516,0.15384615384615385,0.14166666666666666,0.15151515151515152,0.1732283464566929,0.16129032258064516,0.008771929824561403,,0.2372093023255814,0.7254901960784313,0.7872340425531915,0.7027027027027027,0.08372093023255814,0.4444444444444444,0.4444444444444444,0.375,0.22325581395348837,0.4375,0.4375,0.8571428571428571,0.12558139534883722,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.3302325581395349,0.30985915492957744,0.30985915492957744,1.0,0.25,0.6,,0.1,,,0.3,0.5,1.0,0.28205128205128205,0.8181818181818182,0.1282051282051282,0.2,0.32051282051282054,0.24,0.6930232558139535,0.3142857142857143,0.5211794392523363,0.48355588235294117,0.5220423076923076,0.11587982832618025,0.1865671641791045,0.020202020202020204,0.07116104868913857,0.3782771535580524,9.659829059829057,25.304081632653062,0.33228346456692914,1.0,,,,True,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,95.0,2,-1,2,3,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101129,1610612754,Luther Head,Luther Head,101129,IND,31964.0,533,5,1073,1073,306.0,461.0,116.0,2146,35.0,57.0,,2.0,6.0,16.0,9.0,21.0,23.0,65.0,8.0,16.0,,1.0,1.0,5.0,17.0,54.0,1.0,3.0,3.0,15.0,67.0,143.0,25.0,70.0,35.0,244.0,1120,1.0,7.0,1.0,4.0,2.0,7.0,14.0,39.0,4.0,20.0,12.0,52.0,58.0,76.0,54.0,21.0,,,54.0,17.0,10.0,,32.0,15.0,47.0,8.0,7.0,16.0,4.0,12.0,109.0,1.0,1.0,1.0,10.0,32.0,1.0,43.0,3.0,46.0,,13.0,7.0,6.0,30.0,5.0,14.0,10.0,,16.0,1.0,2.0,40.0,1.0,18.0,17.0,35.0,,3.0,,30.0,3.0,3.0,42.0,2.0,,4.0,15.0,,5.0,4.0,2.0,1.0,2.0,,2.0,6.0,4.0,,52.0,306.0,7.0,5.0,0.43283582089552236,0.43283582089552236,0.72,0.35714285714285715,0.25,0.2,0.35714285714285715,0.46853146853146854,0.14285714285714285,0.358974358974359,0.49061032863849763,0.22727272727272727,0.3389830508474576,0.5238095238095238,0.2916666666666667,0.3939393939393939,0.3286384976525822,,0.06993006993006994,0.15789473684210525,0.047619047619047616,,,22.489626556016596,0.75,0.02857142857142857,0.034482758620689655,0.0794044665012407,0.0027624309392265192,0.08196721311475409,0.007633587786259542,0.08,0.004056795131845842,0.008403361344537815,,,0.00980392156862745,,0.06779661016949153,0.058823529411764705,0.09836065573770492,0.07142857142857142,0.125,,0.6666666666666666,0.2676056338028169,0.6140350877192983,0.7291666666666666,0.5142857142857142,0.09859154929577464,0.42857142857142855,0.45,,0.3051643192488263,0.35384615384615387,0.35384615384615387,0.4782608695652174,0.07511737089201878,0.5,0.5,0.875,0.2535211267605634,0.3148148148148148,0.3148148148148148,0.6470588235294118,0.18181818181818182,,,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,1.0,0.2711864406779661,0.375,0.0847457627118644,0.2,0.2542372881355932,0.2,0.596244131455399,0.3148148148148148,0.5080781690140846,0.47309285714285715,0.49615423728813557,0.06637168141592921,0.09615384615384616,,0.028688524590163935,0.21311475409836064,10.53706293706294,25.242857142857147,0.2851817334575955,,,,,False,1.0
101143,1610612754,Travis Diener,Travis Diener,101143,IND,1413.0,24,-12,51,54,29.0,31.0,6.0,105,,,,,,,,,,1.0,,,,,,,1.0,5.0,,,,3.0,,1.0,1.0,5.0,,3.0,63,,,,,,,,,,3.0,,,,,3.0,,,,5.0,1.0,,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,29.0,,1.0,,,1.0,0.2,,,0.2,,,,0.25,,,0.21428571428571427,,,0.8333333333333334,,,,,,,12.280701754385966,,0.3333333333333333,,0.058823529411764705,,,,0.05,,,,,,,,,0.125,,,,,,,,,,,,,0.16666666666666666,,,,,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,,,,,,,,,1.0,,0.8333333333333334,0.2,0.56325,,0.5436000000000001,,,,,,21.1,25.22,0.5686274509803921,,,,,False,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,20263.0,338,-35,700,707,256.0,336.0,63.0,1407,37.0,51.0,5.0,9.0,10.0,13.0,3.0,15.0,8.0,18.0,1.0,4.0,,,1.0,3.0,5.0,12.0,,,2.0,6.0,48.0,84.0,6.0,16.0,15.0,129.0,773,5.0,9.0,,,1.0,11.0,15.0,28.0,3.0,9.0,11.0,50.0,72.0,24.0,18.0,,8.0,1.0,11.0,5.0,11.0,,20.0,7.0,27.0,5.0,2.0,11.0,2.0,7.0,61.0,11.0,12.0,,13.0,29.0,8.0,50.0,23.0,73.0,2.0,11.0,5.0,6.0,5.0,1.0,3.0,7.0,,2.0,,1.0,12.0,1.0,2.0,30.0,49.0,,1.0,4.0,20.0,,4.0,24.0,2.0,,,8.0,,5.0,8.0,,,5.0,1.0,2.0,8.0,5.0,1.0,50.0,256.0,8.0,5.0,0.75,0.8181818181818182,1.0,0.375,,0.3333333333333333,0.4,0.5714285714285714,0.5555555555555556,0.5357142857142857,0.57,0.5555555555555556,0.527027027027027,0.581081081081081,0.5,0.5555555555555556,0.16,,0.13095238095238096,0.13725490196078433,0.26666666666666666,,,15.932642487046632,0.4166666666666667,0.3333333333333333,,0.1228813559322034,0.06282722513089005,0.18055555555555555,0.10784313725490197,0.13636363636363635,0.07849829351535836,0.07017543859649122,0.08928571428571429,0.038461538461538464,0.11392405063291139,0.08695652173913043,0.13253012048192772,0.18,0.08737864077669903,0.2,0.11764705882352941,0.0625,0.625,0.51,0.7254901960784313,0.8409090909090909,0.7297297297297297,0.15,0.2,0.2727272727272727,1.0,0.18,0.4444444444444444,0.4444444444444444,0.75,0.04,0.25,0.25,1.0,0.12,0.4166666666666667,0.4166666666666667,1.0,1.0,0.5555555555555556,,,,,,,,0.35135135135135137,0.7692307692307693,0.08108108108108109,0.3333333333333333,0.16216216216216217,0.3333333333333333,0.67,0.45454545454545453,0.5262290816326531,0.52605,0.48757,0.07547169811320754,0.08888888888888889,,0.08527131782945736,0.3875968992248062,5.997619047619047,27.81875,0.3657142857142857,4.0,,,,False,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,62153.0,1036,-145,2079,2090,594.0,886.0,206.0,4169,31.0,62.0,2.0,9.0,7.0,14.0,7.0,30.0,34.0,83.0,23.0,50.0,4.0,5.0,7.0,15.0,31.0,90.0,3.0,10.0,10.0,29.0,72.0,175.0,54.0,140.0,26.0,332.0,2222,4.0,16.0,7.0,15.0,2.0,31.0,21.0,49.0,17.0,44.0,4.0,97.0,82.0,62.0,162.0,,4.0,1.0,89.0,31.0,14.0,,35.0,14.0,49.0,13.0,1.0,11.0,2.0,22.0,112.0,3.0,14.0,1.0,32.0,91.0,13.0,136.0,18.0,154.0,4.0,23.0,11.0,12.0,27.0,4.0,16.0,17.0,7.0,11.0,1.0,2.0,44.0,5.0,13.0,29.0,50.0,1.0,1.0,2.0,44.0,1.0,9.0,45.0,3.0,,,19.0,,5.0,27.0,,,20.0,2.0,5.0,27.0,14.0,,97.0,594.0,5.0,5.0,0.5694444444444444,0.5857142857142857,1.0,0.38571428571428573,0.4666666666666667,0.38636363636363635,0.38848920863309355,0.4114285714285714,0.25,0.42857142857142855,0.4857142857142857,0.46774193548387094,0.5,0.49404761904761907,0.45588235294117646,0.5,0.4444444444444444,,0.08,0.1774193548387097,0.06666666666666667,0.012048192771084338,,16.421780466724286,0.6136363636363636,0.15476190476190477,0.016666666666666666,0.12182061579651941,0.01991465149359886,0.14096916299559473,0.009836065573770493,0.12628336755646818,0.016865079365079364,0.01834862385321101,0.015151515151515152,0.024390243902439025,0.00816326530612245,0.016666666666666666,0.0728744939271255,0.1329479768786127,0.1529051987767584,0.15384615384615385,0.11267605633802817,0.023529411764705882,0.5185185185185185,0.19682539682539682,0.5,0.6078431372549019,0.8064516129032258,0.09523809523809523,0.23333333333333334,0.25,0.42857142857142855,0.2634920634920635,0.40963855421686746,0.4146341463414634,0.38235294117647056,0.15873015873015872,0.46,0.46,1.0,0.2857142857142857,0.34444444444444444,0.34444444444444444,1.0,0.2903225806451613,0.2222222222222222,,0.16129032258064516,0.8,1.0,0.3225806451612903,0.3,1.0,0.15053763440860216,0.5,0.16129032258064516,0.4666666666666667,0.3118279569892473,0.3448275862068966,0.6412698412698413,0.34831460674157305,0.5132421725239616,0.5425282608695652,0.4979260869565217,0.05740181268882175,0.09947643979057591,,0.09337349397590361,0.2921686746987952,10.856571428571428,25.071428571428573,0.2857142857142857,,,,,False,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,49161.0,819,-43,1651,1645,416.0,496.0,170.0,3296,82.0,139.0,20.0,40.0,21.0,34.0,62.0,137.0,24.0,56.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,168.0,332.0,2.0,3.0,74.0,416.0,1738,26.0,52.0,,,15.0,67.0,34.0,72.0,1.0,2.0,25.0,96.0,172.0,164.0,6.0,,34.0,,2.0,1.0,24.0,,55.0,13.0,68.0,11.0,2.0,39.0,5.0,11.0,149.0,17.0,51.0,1.0,21.0,84.0,12.0,117.0,69.0,186.0,15.0,8.0,6.0,2.0,28.0,6.0,13.0,35.0,3.0,15.0,3.0,11.0,63.0,4.0,17.0,73.0,113.0,,12.0,7.0,97.0,4.0,10.0,96.0,14.0,,,47.0,,8.0,49.0,,,28.0,1.0,20.0,49.0,28.0,5.0,96.0,416.0,10.0,7.0,0.5119047619047619,0.5695364238410596,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.5060240963855421,0.5,0.4722222222222222,0.5104477611940299,0.5,0.4797297297297297,0.5531914893617021,0.5403225806451613,0.5333333333333333,0.008955223880597015,,0.07228915662650602,0.1079136690647482,0.06569343065693431,,,23.806941431670282,0.4444444444444444,0.22641509433962265,0.020833333333333332,0.13747954173486088,0.09272727272727273,0.12,0.08542713567839195,0.13358778625954199,0.09078771695594126,0.1443850267379679,0.09933774834437085,0.04245283018867924,0.09740259740259741,0.044444444444444446,0.14534883720930233,0.17647058823529413,0.11188811188811189,0.12295081967213115,0.11320754716981132,0.1079136690647482,0.5714285714285714,0.41492537313432837,0.5899280575539568,0.6612903225806451,0.6097560975609756,0.408955223880597,0.45255474452554745,0.484375,0.3709677419354839,0.16716417910447762,0.42857142857142855,0.42857142857142855,0.5416666666666666,0.0029850746268656717,1.0,1.0,1.0,0.005970149253731343,0.5,0.5,1.0,0.7692307692307693,0.5,0.15,,,,,,,0.4594594594594595,0.6176470588235294,0.013513513513513514,1.0,0.013513513513513514,,0.42388059701492536,0.5,0.4786913432835823,0.5717860465116279,0.49235337837837834,0.12771739130434784,0.12876712328767123,,0.16105769230769232,0.23076923076923078,7.0009036144578305,25.46666666666667,0.25196850393700787,6.0,,10.0,,False,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,8365.0,139,7,264,267,106.0,108.0,32.0,531,7.0,16.0,3.0,9.0,1.0,5.0,,3.0,3.0,8.0,,,,,,,,1.0,,,,,10.0,27.0,,1.0,5.0,25.0,287,3.0,10.0,,,2.0,8.0,1.0,8.0,,,2.0,4.0,14.0,6.0,,,6.0,1.0,,,2.0,,8.0,1.0,9.0,1.0,,2.0,1.0,5.0,19.0,,16.0,1.0,6.0,16.0,6.0,28.0,17.0,45.0,3.0,,,,2.0,,,,,2.0,,,2.0,,2.0,11.0,20.0,,4.0,,8.0,2.0,1.0,6.0,,,,1.0,,2.0,2.0,,,2.0,,,2.0,1.0,,4.0,106.0,5.0,1.0,0.7,1.0,,,,,,0.37037037037037035,0.3,0.125,0.35714285714285715,0.3,0.125,0.4032258064516129,0.36363636363636365,0.2222222222222222,0.03571428571428571,,0.07407407407407407,0.125,,,,10.749185667752444,1.0,0.375,0.14285714285714285,0.1553398058252427,0.16161616161616163,0.21428571428571427,,0.16793893129770993,0.12307692307692308,0.30434782608695654,0.125,0.11538461538461539,,,0.21621621621621623,0.22727272727272727,0.06818181818181818,0.18181818181818182,0.3333333333333333,0.2,0.5,0.5714285714285714,0.4375,0.5,0.5714285714285714,0.10714285714285714,,,,0.2857142857142857,0.375,0.375,1.0,,,,,0.03571428571428571,,,,0.9,0.3333333333333333,,,,,,,,0.625,0.2,,,,,0.6071428571428571,,0.5046888888888889,0.58409,0.48705,0.034482758620689655,0.03571428571428571,,0.32,0.16,6.592592592592593,69.5,0.4015151515151515,,,,,False,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,22906.0,382,-103,785,785,247.0,375.0,79.0,1570,17.0,31.0,8.0,13.0,5.0,11.0,10.0,27.0,14.0,39.0,,,,,,,,1.0,,1.0,,1.0,41.0,97.0,,1.0,25.0,107.0,821,11.0,19.0,,1.0,6.0,28.0,8.0,26.0,,1.0,6.0,22.0,70.0,12.0,,,6.0,,1.0,,11.0,,14.0,5.0,19.0,4.0,1.0,8.0,,6.0,43.0,6.0,18.0,,17.0,32.0,6.0,55.0,24.0,79.0,,9.0,4.0,5.0,10.0,1.0,7.0,11.0,3.0,3.0,,1.0,21.0,,8.0,34.0,65.0,,5.0,5.0,31.0,6.0,5.0,36.0,2.0,,,14.0,,5.0,24.0,,,13.0,1.0,10.0,24.0,16.0,1.0,22.0,247.0,8.0,5.0,0.8536585365853658,0.9210526315789473,,,,,,0.422680412371134,0.5789473684210527,0.3076923076923077,0.41836734693877553,0.55,0.2962962962962963,0.4652173913043478,0.6086956521739131,0.34375,0.01020408163265306,,0.1134020618556701,0.1935483870967742,0.1111111111111111,0.05128205128205128,,15.542857142857143,0.47619047619047616,0.2,,0.11851851851851852,0.0627177700348432,0.19101123595505617,0.056074766355140186,0.13649025069637882,0.06091370558375635,0.03896103896103896,0.1518987341772152,0.022900763358778626,0.06976744186046512,,0.0759493670886076,0.14864864864864866,0.1282051282051282,0.22058823529411764,0.09523809523809523,,0.6666666666666666,0.3163265306122449,0.5483870967741935,0.68,0.7647058823529411,0.2755102040816326,0.37037037037037035,0.4166666666666667,1.0,0.3979591836734694,0.358974358974359,0.3783783783783784,0.8571428571428571,,,,,0.01020408163265306,,,,0.65,0.6153846153846154,0.625,,,,0.05,,,0.4074074074074074,0.45454545454545453,,,0.037037037037037035,,0.32653061224489793,,0.4567255102040816,0.5278777777777778,0.45718888888888887,0.12727272727272726,0.12844036697247707,,0.2616822429906542,0.205607476635514,9.889690721649485,25.7,0.3146496815286624,4.0,,1.0,,False,
