EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,on,Clear Path Fouls,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,22882.0,381,-114.0,799,803,106,179,77.0,1602,53.0,81.0,3.0,4.0,12.0,19.0,9.0,40.0,32.0,84.0,1.0,2.0,1.0,4.0,13.0,1.0,1.0,3.0,94.0,205.0,5.0,15.0,40.0,243.0,889,5.0,15.0,2.0,6.0,16.0,19.0,36.0,1.0,3.0,8.0,49.0,46.0,142.0,12.0,3.0,2.0,13.0,4.0,12.0,34.0,9.0,43.0,6.0,3.0,16.0,6.0,12.0,95.0,2.0,5.0,1.0,8.0,24.0,32.0,8.0,40.0,3.0,29.0,17.0,12.0,26.0,3.0,14.0,13.0,1.0,12.0,5.0,39.0,2.0,3.0,9.0,22.0,2.0,47.0,5.0,56.0,7.0,1.0,29.0,2.0,3.0,2.0,1.0,3.0,1.0,49.0,106,1.0,2.0,0.24468085106382978,0.24731182795698925,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4585365853658537,0.3333333333333333,0.5277777777777778,0.46136363636363636,0.29411764705882354,0.5256410256410257,0.4959016393442623,0.4,0.5568181818181818,0.06818181818181818,0.05853658536585366,0.07407407407407407,0.125,0.011904761904761904,31.977401129943505,0.6666666666666666,0.05555555555555555,0.09302325581395349,0.0176678445229682,0.10256410256410256,0.021739130434782608,0.09523809523809523,0.018666666666666668,0.024390243902439025,0.04918032786885246,0.014705882352941176,0.041666666666666664,0.047619047619047616,0.07042253521126761,0.14563106796116504,0.1346153846153846,0.038461538461538464,0.028846153846153848,0.3333333333333333,0.36818181818181817,0.654320987654321,0.7066666666666667,0.33962264150943394,0.18181818181818182,0.225,0.2571428571428571,0.1111111111111111,0.38181818181818183,0.38095238095238093,0.3855421686746988,0.125,0.00909090909090909,0.5,0.5,1.0,0.05909090909090909,0.3076923076923077,0.3076923076923077,0.75,0.23529411764705882,0.75,0.3333333333333333,0.058823529411764705,0.058823529411764705,0.48717948717948717,0.631578947368421,0.07692307692307693,0.3333333333333333,0.43636363636363634,0.3076923076923077,0.5145129545454545,0.45632000000000006,0.519725641025641,0.11983471074380166,0.1277533039647577,0.06584362139917696,0.20164609053497942,9.299512195121949,25.10666666666667,0.13266583229036297,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,4832.0,81,-55.0,172,171,8,54,17.0,343,7.0,11.0,,2.0,,1.0,1.0,2.0,,4.0,1.0,4.0,,4.0,7.0,1.0,,,8.0,17.0,5.0,11.0,5.0,36.0,210,,2.0,1.0,,,,2.0,,,,,6.0,10.0,15.0,,,7.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,,,12.0,1.0,4.0,,2.0,7.0,10.0,5.0,15.0,,3.0,2.0,1.0,1.0,,,3.0,,1.0,,4.0,,,3.0,3.0,,6.0,1.0,6.0,,,3.0,,1.0,1.0,,1.0,,,8,,,0.375,0.375,1.0,0.45454545454545453,,0.45454545454545453,0.47058823529411764,,,0.5535714285714286,,,0.5806451612903226,,,0.39285714285714285,0.11764705882352941,,0.5,0.25,18.51851851851852,0.25,,0.13725490196078433,0.0547945205479452,0.16666666666666666,0.06666666666666667,0.14285714285714285,0.056818181818181816,0.10526315789473684,,0.09090909090909091,,0.0625,0.15384615384615385,0.18181818181818182,0.2,,,,0.39285714285714285,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.07142857142857142,0.5,1.0,,0.14285714285714285,,,,0.14285714285714285,0.25,0.3333333333333333,1.0,0.25,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,,,,0.3333333333333333,0.5,,,,0.7857142857142857,0.5714285714285714,0.5557678571428571,0.5629666666666666,0.397,0.0967741935483871,0.15,,,5.811764705882353,25.190909090909088,0.046511627906976744,1.0,1.0,2.0,1.0,0.09090909090909091,0.25,0.2,0.05,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,5390.0,90,-17.0,194,192,44,61,13.0,386,3.0,10.0,,,1.0,1.0,,1.0,8.0,15.0,1.0,5.0,1.0,1.0,7.0,,,,11.0,26.0,2.0,12.0,10.0,38.0,221,1.0,1.0,1.0,,2.0,2.0,3.0,,,5.0,9.0,4.0,18.0,6.0,,,7.0,1.0,5.0,11.0,4.0,15.0,2.0,2.0,9.0,1.0,1.0,34.0,,1.0,,1.0,8.0,12.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,,7.0,2.0,1.0,1.0,5.0,,8.0,,12.0,,,6.0,,1.0,1.0,,1.0,1.0,9.0,44,3.0,,0.18181818181818182,0.18181818181818182,1.0,0.16666666666666666,,0.16666666666666666,0.4230769230769231,1.0,0.6666666666666666,0.3684210526315789,0.5,0.6666666666666666,0.4318181818181818,0.5,0.75,0.3157894736842105,0.19230769230769232,0.5,,,24.637681159420293,0.42857142857142855,,0.14545454545454545,0.016666666666666666,0.06666666666666667,,0.12857142857142856,0.01282051282051282,,0.14285714285714285,,,0.11764705882352941,0.125,0.18181818181818182,0.09090909090909091,,0.05,1.0,0.2631578947368421,0.3,0.6,0.3333333333333333,0.02631578947368421,,,,0.39473684210526316,0.5333333333333333,0.5333333333333333,0.125,0.13157894736842105,0.2,0.2,1.0,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,,,,0.5,,0.3333333333333333,1.0,,,0.5789473684210527,0.14285714285714285,0.5031302631578948,0.3832,0.3779666666666666,0.13636363636363635,0.1875,0.05263157894736842,0.23684210526315788,11.36923076923077,24.8,0.2268041237113402,,3.0,,1.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630,1610612744,Mikki Moore,Mikki Moore,1630,GSW,24345.0,406,-130.0,849,850,123,206,81.0,1699,30.0,36.0,10.0,13.0,6.0,6.0,5.0,12.0,19.0,42.0,,,,,,,,,54.0,90.0,,,7.0,115.0,948,11.0,17.0,,,22.0,7.0,10.0,,,,14.0,80.0,28.0,,,18.0,,,4.0,22.0,14.0,36.0,8.0,6.0,9.0,1.0,12.0,86.0,1.0,25.0,,15.0,27.0,43.0,26.0,69.0,1.0,5.0,4.0,1.0,9.0,2.0,5.0,12.0,,4.0,1.0,21.0,2.0,3.0,35.0,60.0,6.0,22.0,5.0,11.0,3.0,,7.0,,13.0,9.0,1.0,13.0,7.0,14.0,123,5.0,,0.7407407407407407,0.8888888888888888,,,,,0.6,0.6470588235294118,0.7,0.6,0.6470588235294118,0.7,0.6117021276595744,0.6470588235294118,0.7,,0.044444444444444446,0.08333333333333333,0.08333333333333333,,12.260127931769722,0.42857142857142855,,0.10074626865671642,0.08333333333333333,0.1724137931034483,0.010416666666666666,0.11830985915492957,0.06565656565656566,0.16091954022988506,0.07692307692307693,,0.041666666666666664,0.15294117647058825,0.136986301369863,0.03636363636363636,0.13559322033898305,0.25,0.03225806451612903,0.5384615384615384,0.4,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.13333333333333333,0.4166666666666667,0.45454545454545453,0.4,0.4666666666666667,0.4523809523809524,0.4523809523809524,0.9473684210526315,,,,,,,,,0.7647058823529411,0.7692307692307693,0.1,,,0.6,1.0,,,0.4,,0.49595888888888895,0.5535764705882354,0.49839,0.07446808510638298,0.07446808510638298,0.19130434782608696,0.12173913043478261,9.709999999999999,,0.14487632508833923,,1.0,,3.0,,,0.041666666666666664,0.04054054054054054,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
201627,1610612744,Anthony Morrow,Anthony Morrow,201627,GSW,17544.0,292,-79.0,606,606,99,130,62.0,1212,7.0,13.0,1.0,1.0,1.0,3.0,5.0,10.0,8.0,20.0,8.0,13.0,1.0,12.0,26.0,4.0,3.0,4.0,20.0,43.0,20.0,39.0,5.0,105.0,668,1.0,2.0,5.0,,5.0,4.0,6.0,6.0,8.0,2.0,28.0,26.0,14.0,60.0,,2.0,26.0,12.0,7.0,9.0,5.0,14.0,5.0,,4.0,1.0,4.0,33.0,,4.0,,7.0,22.0,31.0,4.0,35.0,,10.0,3.0,7.0,8.0,1.0,4.0,7.0,1.0,4.0,3.0,15.0,3.0,2.0,16.0,24.0,,11.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,28.0,99,1.0,1.0,0.65,0.6842105263157895,1.0,0.5128205128205128,0.75,0.5128205128205128,0.46511627906976744,0.5,0.6666666666666666,0.6097560975609756,0.35714285714285715,0.9285714285714286,0.6204819277108434,0.35714285714285715,0.9333333333333333,0.47560975609756095,0.16279069767441862,0.3076923076923077,0.3,,14.497041420118343,0.5333333333333333,,0.11224489795918367,0.01818181818181818,0.109375,,0.11153846153846154,0.013745704467353952,0.06060606060606061,,,,0.06896551724137931,0.1111111111111111,0.14285714285714285,0.11904761904761904,0.09090909090909091,,1.0,0.15853658536585366,0.5384615384615384,0.7777777777777778,0.2857142857142857,0.12195121951219512,0.5,0.7142857142857143,0.8,0.24390243902439024,0.4,0.4,0.875,0.15853658536585366,0.6153846153846154,0.6153846153846154,1.0,0.3170731707317073,0.46153846153846156,0.46153846153846156,1.0,0.14285714285714285,1.0,,0.14285714285714285,0.5714285714285714,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.75,0.6341463414634146,0.46153846153846156,0.5243317073170731,0.5305357142857143,0.554825,0.012195121951219513,0.023255813953488372,0.047619047619047616,0.26666666666666666,11.095348837209304,24.638461538461538,0.16336633663366337,,2.0,,,,,0.13333333333333333,,1.0,2.0,,,,3.0,4.0,1.0,1.0,0.2,0.25,1.0,0.2857142857142857,0.75,,,,,True,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,16045.0,267,-122.0,562,564,42,105,52.0,1126,11.0,19.0,1.0,1.0,,,4.0,9.0,13.0,35.0,2.0,3.0,,4.0,24.0,1.0,1.0,2.0,28.0,63.0,6.0,27.0,6.0,80.0,642,2.0,2.0,1.0,,4.0,1.0,2.0,1.0,2.0,,5.0,20.0,36.0,12.0,6.0,,24.0,4.0,4.0,22.0,8.0,30.0,6.0,2.0,13.0,1.0,8.0,68.0,,3.0,,6.0,23.0,29.0,3.0,32.0,,19.0,12.0,7.0,16.0,,14.0,8.0,3.0,2.0,2.0,24.0,,4.0,17.0,25.0,,12.0,2.0,8.0,,,3.0,1.0,2.0,1.0,,2.0,2.0,5.0,42,2.0,,0.35714285714285715,0.35714285714285715,0.6666666666666666,0.2222222222222222,0.5,0.2222222222222222,0.4444444444444444,1.0,0.5,0.4111111111111111,0.6666666666666666,0.625,0.425531914893617,0.6666666666666666,0.625,0.3,0.06349206349206349,0.21052631578947367,,,19.155844155844154,0.6666666666666666,,0.13609467455621302,0.015228426395939087,0.10526315789473684,,0.12831858407079647,0.011363636363636364,,0.022727272727272728,,,0.07407407407407407,0.10416666666666667,0.208955223880597,0.10256410256410256,0.1111111111111111,,1.0,0.2111111111111111,0.5789473684210527,0.7333333333333333,0.6363636363636364,0.1,0.4444444444444444,0.4444444444444444,0.25,0.3888888888888889,0.37142857142857144,0.37142857142857144,0.15384615384615385,0.03333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.5,0.5,0.5111111111111111,0.16666666666666666,0.5243738888888889,0.5519333333333333,0.4854125,0.03225806451612903,0.045454545454545456,0.05,0.0625,11.657142857142857,25.10740740740741,0.07473309608540925,,,1.0,1.0,,,,0.020202020202020204,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1894,1610612744,Corey Maggette,Corey Maggette,1894,GSW,7754.0,129,-4.0,265,267,72,107,29.0,532,15.0,30.0,4.0,6.0,6.0,7.0,3.0,4.0,8.0,16.0,,1.0,,1.0,3.0,,,,26.0,50.0,1.0,4.0,20.0,75.0,272,6.0,9.0,,1.0,13.0,9.0,12.0,,1.0,10.0,28.0,34.0,18.0,3.0,,8.0,3.0,1.0,10.0,9.0,2.0,11.0,,2.0,6.0,,3.0,24.0,,7.0,,9.0,15.0,28.0,7.0,35.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,8.0,15.0,2.0,22.0,2.0,28.0,5.0,,11.0,4.0,1.0,1.0,,1.0,,28.0,72,1.0,3.0,0.6538461538461539,0.7727272727272727,1.0,0.25,,0.25,0.52,0.6666666666666666,0.75,0.5092592592592593,0.6666666666666666,0.6923076923076923,0.5769230769230769,0.7222222222222222,0.7777777777777778,0.07407407407407407,0.2,0.3333333333333333,,,24.66216216216216,0.25,,0.17857142857142858,0.08045977011494253,0.2727272727272727,,0.20512820512820512,0.06140350877192982,0.14705882352941177,0.058823529411764705,,,0.1111111111111111,0.21739130434782608,0.20588235294117646,0.2,0.38461538461538464,0.058823529411764705,,0.5555555555555556,0.5,0.75,0.5333333333333333,0.07407407407407407,0.75,0.75,0.6666666666666666,0.2962962962962963,0.5,0.5,0.875,0.018518518518518517,,,,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.25,,,0.5384615384615384,0.8571428571428571,,,0.6296296296296297,0.3333333333333333,0.5394351851851852,0.6216125,0.5764346153846153,0.19672131147540983,0.19642857142857142,0.17333333333333334,0.37333333333333335,7.939999999999999,24.45,0.27169811320754716,,4.0,,1.0,,,0.4,0.027777777777777776,1.0,1.0,,,,,1.0,,,,,,0.07692307692307693,,1.0,0.2,,,True,,,,,,,,
201151,1610612744,Acie Law,Acie Law,201151,GSW,557.0,9,3.0,20,21,7,12,1.0,41,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,3.0,5.0,,,,6.0,21,,,,,,,2.0,,,,,2.0,4.0,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,7,,,0.3333333333333333,0.3333333333333333,,,,,0.6,,,0.6,,,0.6,,,,0.2,0.3333333333333333,,,28.571428571428573,,,,,,,,,,,,,,,,,,,,0.6,0.6666666666666666,1.0,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,,,0.6,,0.6288199999999999,,0.6052,0.2,0.2,,,5.42,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,5575.0,93,-13.0,195,198,50,64,11.0,393,3.0,5.0,,,2.0,2.0,1.0,3.0,5.0,10.0,2.0,6.0,,2.0,4.0,,,,9.0,18.0,4.0,10.0,5.0,35.0,208,,,,,,2.0,3.0,,1.0,1.0,5.0,4.0,14.0,12.0,,,4.0,2.0,,6.0,,6.0,,,3.0,,3.0,12.0,,,,2.0,5.0,7.0,,7.0,,5.0,2.0,3.0,3.0,,1.0,1.0,,2.0,,4.0,1.0,,1.0,4.0,,7.0,2.0,7.0,1.0,2.0,3.0,,3.0,3.0,,3.0,1.0,5.0,50,1.0,,0.2222222222222222,0.2222222222222222,1.0,0.4,,0.4,0.5,,0.6666666666666666,0.5357142857142857,,0.5,0.55,,0.5,0.35714285714285715,,,,,16.425120772946862,0.75,,0.078125,,0.10526315789473684,,0.08433734939759036,,,,,,0.047619047619047616,,0.14285714285714285,0.15384615384615385,,,0.3333333333333333,0.17857142857142858,0.6,0.6,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.35714285714285715,0.5,0.5,0.2,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.5,0.5,1.0,,,,,,0.5,1.0,,,0.5357142857142857,0.5,0.5220785714285714,,0.6418375000000001,0.1,0.15,,0.14285714285714285,12.038888888888888,24.14,0.2564102564102564,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,True,,,,,,,,
1952,1610612744,Raja Bell,Raja Bell,1952,GSW,789.0,13,-2.0,27,24,5,5,2.0,51,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,3.0,23,,,,,,,,,,,,,,3.0,,,,,,3.0,,3.0,,,,1.0,2.0,6.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,5,1.0,,,,1.0,1.0,,1.0,,,,0.75,,,0.75,,,0.5,,,,,6.8965517241379315,,,0.125,,0.14285714285714285,,0.13333333333333333,,,,,,,,0.2,0.2,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,0.442525,,,,,,,21.6,23.2,0.18518518518518517,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,
