EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Loose Ball Fouls,ShortMidRangePctBlocked,PtsUnassisted3s,HeaveAttempts,Corner3Assists,Clear Path Fouls,Defensive 3 Seconds Violations,BlockedLongMidRange,DefensiveGoaltends,on,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,3SecondViolations,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,2286.0,38,9,75,72,12,26,7,147,3,4,1.0,1.0,,1.0,,1.0,6.0,,1.0,3,6,7.0,2.0,17,85,1.0,1.0,,2.0,1.0,6.0,,,6.0,6.0,1.0,7.0,1.0,4.0,15.0,1.0,,,5.0,5.0,1.0,6.0,,2.0,2.0,1.0,4,,,3.0,,3.0,2.0,,,,,,12,1.0,1.0,0.5,1.0,0.5769230769230769,1.0,0.6071428571428571,1.0,0.5384615384615384,21.42857142857143,0.25,,,0.07142857142857142,0.16666666666666666,0.03225806451612903,,,,,0.14285714285714285,0.3333333333333333,,,,0.3076923076923077,0.75,0.75,1.0,0.07692307692307693,,,0.07692307692307693,,,,0.46153846153846156,1.0,1.0,1.0,,0.5,0.8461538461538461,0.5642692307692307,0.5843,0.609675,0.14285714285714285,0.2857142857142857,0.11764705882352941,4.033333333333333,25.714285714285715,0.16,,1.0,,1.0,,,,3.0,,,3.0,,,,1.0,,,,,3.0,,1.0,1.0,,,,3.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,0.42857142857142855,,,0.42857142857142855,,,,,,0.75,,,0.2,0.25,,,0.07692307692307693,,,,0.5,0.5,,,,,0.5,,,,,0.5,,,,,9.0,,,,,,,True,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,3433.0,57,-16,109,105,35,12,10,214,4,4,,,4.0,5.0,4.0,10.0,3.0,1.0,1.0,12,19,3.0,10.0,37,149,,1.0,1.0,,1.0,10.0,14.0,,3.0,1.0,,1.0,,,2.0,,,,5.0,5.0,,5.0,,2.0,,1.0,1,1.0,3.0,11.0,,10.0,5.0,1.0,1.0,1.0,,,35,0.4166666666666667,0.4166666666666667,0.631578947368421,,0.6136363636363636,,0.7115384615384616,,0.13636363636363635,22.31404958677686,0.16129032258064516,,,,0.13513513513513514,,,,,,0.08333333333333333,0.3333333333333333,,,,0.18181818181818182,1.0,1.0,0.75,0.22727272727272727,0.8,0.8,0.45454545454545453,0.4,0.4,0.5,0.13636363636363635,,,,0.5,0.14285714285714285,0.3181818181818182,0.46574772727272734,0.4822,0.5019357142857143,0.2,0.22727272727272727,,10.521052631578948,24.733333333333334,0.3211009174311927,2.0,2.0,,,,,,1.0,,,1.0,,,3.0,6.0,,2.0,8.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,2.0,2.0,,,1.0,,8.0,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.42857142857142855,0.5,,,,,,,0.15384615384615385,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.2857142857142857,1.0,,,,0.3333333333333333,,0.21621621621621623,,,,,,,,,,True,,,,,,,,,,,
2624,1610612742,Quinton Ross,Quinton Ross,2624,DAL,1861.0,31,-11,62,61,10,15,8,123,1,1,,,,,4.0,5.0,,,,5,6,1.0,2.0,12,73,,,,,,10.0,,,,1.0,1.0,2.0,1.0,,5.0,,,,2.0,2.0,,2.0,,,,1.0,1,1.0,1.0,3.0,1.0,3.0,2.0,,,,,,10,1.0,1.0,0.8333333333333334,,0.7142857142857143,,0.75,,0.14285714285714285,12.5,0.10526315789473684,,,,0.07142857142857142,,,,,,,0.18181818181818182,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.7142857142857143,0.8,0.8,1.0,,,,,,,0.2857142857142857,0.4396928571428571,,0.2545,0.25,0.2857142857142857,,15.833333333333334,22.4,0.16129032258064516,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,7565.0,126,26,238,234,73,74,30,472,5,9,1.0,1.0,10.0,18.0,11.0,25.0,6.0,,1.0,26,52,6.0,17.0,72,254,2.0,4.0,,6.0,1.0,24.0,28.0,,6.0,5.0,3.0,8.0,2.0,2.0,19.0,1.0,1.0,9.0,10.0,20.0,2.0,22.0,,2.0,1.0,6.0,8,3.0,8.0,21.0,2.0,24.0,10.0,6.0,4.0,6.0,2.0,,73,0.46153846153846156,0.46153846153846156,0.5,0.5,0.47413793103448276,0.5,0.5217391304347826,0.6,0.10344827586206896,28.04428044280443,0.13157894736842105,0.014285714285714285,0.3,0.029411764705882353,0.1792452830188679,0.019230769230769232,0.041666666666666664,,,,,0.23076923076923078,0.29411764705882354,,0.3333333333333333,0.15517241379310345,0.5555555555555556,0.7142857142857143,0.4,0.3103448275862069,0.5555555555555556,0.5882352941176471,0.43103448275862066,0.44,0.44,0.9090909090909091,0.10344827586206896,0.25,1.0,,,0.058823529411764705,0.25862068965517243,0.42685258620689664,0.45543333333333336,0.39123235294117653,0.15151515151515152,0.16666666666666666,0.08333333333333333,12.078846153846156,25.516666666666666,0.3067226890756303,1.0,3.0,,,,,,1.0,,,1.0,,2.0,5.0,16.0,,4.0,14.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,,,1.0,2.0,,,,5.0,4.0,,2.0,,,3.0,2.0,14.0,,2.0,1.0,0.16666666666666666,,,0.16666666666666666,0.3125,0.29411764705882354,0.3333333333333333,0.057692307692307696,0.2222222222222222,0.25,0.1111111111111111,,0.1,0.14814814814814814,0.3076923076923077,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,0.17647058823529413,0.3333333333333333,,,,0.16666666666666666,,0.19444444444444445,,0.05555555555555555,,,1.0,,1.0,,,True,,,,,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,10768.0,179,-17,349,354,116,108,48,703,6,13,2.0,7.0,,1.0,7.0,19.0,14.0,,7.0,13,33,19.0,4.0,45,368,3.0,9.0,1.0,6.0,8.0,18.0,8.0,2.0,14.0,4.0,3.0,7.0,2.0,1.0,17.0,3.0,10.0,7.0,25.0,34.0,13.0,47.0,1.0,10.0,3.0,6.0,11,13.0,26.0,12.0,3.0,4.0,2.0,6.0,5.0,6.0,3.0,,116,0.6923076923076923,0.75,0.3939393939393939,0.3333333333333333,0.3942307692307692,0.3,0.4166666666666667,0.3,0.36538461538461536,16.169154228855724,0.23148148148148148,0.08928571428571429,0.16666666666666666,0.05660377358490566,0.21333333333333335,0.07878787878787878,0.0967741935483871,,0.11864406779661017,0.07317073170731707,0.20512820512820512,0.30612244897959184,0.15151515151515152,0.03125,0.5,0.25,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.019230769230769232,,,0.36538461538461536,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.2692307692307692,0.7,0.2857142857142857,0.5,,0.4375,0.6153846153846154,0.4898807692307693,0.5267562499999999,0.47332187499999995,0.037037037037037035,0.05714285714285714,0.13333333333333333,11.545454545454543,24.942105263157895,0.332378223495702,1.0,3.0,1.0,5.0,1.0,,1.0,4.0,,1.0,5.0,,,2.0,8.0,1.0,2.0,9.0,12.0,4.0,2.0,3.0,,,2.0,7.0,5.0,,5.0,,,,2.0,1.0,3.0,3.0,4.0,,,,,1.0,9.0,1.0,,0.8,0.2631578947368421,,0.125,0.2631578947368421,0.25,0.21875,0.2647058823529412,0.06060606060606061,0.15384615384615385,0.45454545454545453,0.16666666666666666,,,0.1,0.2222222222222222,,0.09615384615384616,0.2,0.2,1.0,0.2857142857142857,0.2857142857142857,0.75,0.1,,,0.1875,0.3333333333333333,0.0625,,0.14285714285714285,0.2857142857142857,,0.2,3.0,,3.0,,1.0,,,,1.0,False,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,174766.0,2913,317,5610,5578,1329,1185,581,11188,148,238,22.0,35.0,137.0,316.0,358.0,769.0,113.0,11.0,40.0,643,1323,115.0,519.0,1955,5875,70.0,124.0,11.0,183.0,41.0,762.0,524.0,36.0,113.0,128.0,82.0,210.0,64.0,34.0,502.0,22.0,54.0,110.0,349.0,520.0,78.0,598.0,7.0,68.0,21.0,45.0,141,111.0,200.0,474.0,18.0,562.0,206.0,70.0,51.0,73.0,44.0,,1329,0.5925349922239502,0.6096,0.4860166288737717,0.5645161290322581,0.4993045897079277,0.5518518518518518,0.5710023866348448,0.5993377483443708,0.0799721835883171,28.914704010184593,0.17476214321482222,0.0273972602739726,0.15781922525107603,0.03747870528109029,0.17037861915367483,0.029710711493354185,0.036585365853658534,0.024054982817869417,0.023312883435582823,0.027210884353741496,0.1440677966101695,0.1864406779661017,0.16292134831460675,0.010115606936416185,0.6027397260273972,0.16550764951321278,0.6218487394957983,0.6851851851851852,0.4594594594594595,0.21974965229485396,0.43354430379746833,0.46283783783783783,0.5347705146036161,0.46553966189856955,0.468586387434555,0.7541899441340782,0.07858136300417246,0.25925925925925924,0.6285714285714286,0.09090909090909091,0.08148148148148149,0.11695906432748537,0.2454798331015299,0.4426249826026445,0.46911342592592575,0.43869400584795315,0.12943372744243933,0.138255033557047,0.09360613810741689,12.70922146636432,25.45652173913043,0.23689839572192514,34.0,55.0,2.0,2.0,,1.0,1.0,48.0,3.0,17.0,50.0,3.0,34.0,138.0,301.0,18.0,226.0,556.0,147.0,48.0,47.0,69.0,25.0,2.0,61.0,47.0,96.0,9.0,49.0,10.0,47.0,,5.0,8.0,37.0,19.0,28.0,39.0,45.0,2.0,69.0,18.0,556.0,18.0,67.0,0.98,0.43478260869565216,0.2727272727272727,0.43902439024390244,0.43478260869565216,0.4584717607973422,0.4824561403508772,0.6053215077605322,0.03552532123960695,0.09243697478991597,0.6808510638297872,0.3652694610778443,0.020618556701030927,0.0684931506849315,0.18932874354561102,0.1411042944785276,0.31386861313868614,0.0013908205841446453,1.0,1.0,1.0,0.4247787610619469,0.4247787610619469,0.9791666666666666,,0.2727272727272727,1.0,0.1608187134502924,0.6181818181818182,0.0029239766081871343,1.0,0.425,0.4247787610619469,0.017094017094017096,0.2843989769820972,11.0,0.06329113924050633,3.0,,18.0,1.0,10.0,1.0,,False,3.0,2.0,1.0,0.006501950585175552,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,137952.0,2299,223,4425,4434,1032,907,496,8859,231,379,44.0,82.0,137.0,321.0,13.0,38.0,9.0,1.0,3.0,381,738,17.0,104.0,875,4650,54.0,104.0,1.0,114.0,3.0,550.0,212.0,74.0,8.0,66.0,34.0,100.0,27.0,34.0,234.0,35.0,113.0,72.0,214.0,308.0,148.0,456.0,35.0,67.0,14.0,44.0,94,80.0,132.0,100.0,4.0,137.0,61.0,60.0,30.0,60.0,37.0,,1032,0.7217847769028871,0.7994186046511628,0.516260162601626,0.5192307692307693,0.5105960264900662,0.5142857142857142,0.5335365853658537,0.5277777777777778,0.022516556291390728,18.290974584750852,0.1361323155216285,0.07304460245636717,0.1366223908918406,0.07216494845360824,0.1362553596950929,0.07283464566929133,0.12472647702407003,0.0708502024291498,0.03523489932885906,0.07368421052631578,0.0918580375782881,0.1755485893416928,0.13170731707317074,0.11475409836065574,0.6166666666666667,0.5019867549668874,0.6094986807387863,0.673469387755102,0.7619047619047619,0.4251655629139073,0.42679127725856697,0.4612794612794613,0.05033112582781457,0.34210526315789475,0.34210526315789475,1.0,0.011920529801324504,0.780952380952381,0.5365853658536586,0.1590909090909091,0.009523809523809525,0.016853932584269662,0.5245033112582781,0.5145483399734395,0.5516471910112358,0.520015340909091,0.0754017305315204,0.07702020202020202,0.13028571428571428,4.627913279132793,26.2764705882353,0.23322033898305083,60.0,100.0,2.0,8.0,,,,1.0,,,3.0,,6.0,93.0,175.0,,34.0,220.0,9.0,1.0,60.0,27.0,5.0,,22.0,53.0,50.0,9.0,27.0,10.0,23.0,1.0,7.0,8.0,18.0,13.0,8.0,7.0,,,11.0,20.0,220.0,8.0,9.0,1.0,0.17647058823529413,,,0.1875,0.5314285714285715,0.5224719101123596,0.5527638190954773,0.08130081300813008,0.09498680738786279,0.5319148936170213,0.1896551724137931,,0.06666666666666667,0.12747252747252746,0.15384615384615385,0.6277372262773723,0.010596026490066225,0.25,0.25,1.0,0.1111111111111111,0.1111111111111111,1.0,,,,0.5617977528089888,0.6,,,,0.125,,0.25142857142857145,,0.07476635514018691,,1.0,7.0,,,10.0,,False,,,,,1.0,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,137958.0,2299,187,4430,4412,1381,1336,493,8842,89,145,1.0,6.0,56.0,144.0,146.0,321.0,233.0,29.0,89.0,291,610,336.0,209.0,1160,4652,10.0,30.0,33.0,80.0,119.0,298.0,284.0,,228.0,178.0,76.0,254.0,60.0,66.0,584.0,3.0,16.0,40.0,71.0,114.0,19.0,133.0,7.0,90.0,25.0,45.0,101,55.0,127.0,178.0,12.0,243.0,80.0,15.0,5.0,17.0,8.0,,1381,0.5120274914089347,0.5120274914089347,0.47704918032786886,0.3333333333333333,0.5026427061310782,0.5158730158730159,0.5480494766888677,0.5714285714285714,0.35517970401691334,23.01079568172731,0.04643557880967953,0.010236724248240563,0.07476635514018691,0.0058823529411764705,0.05377906976744186,0.009165460684997588,0.015384615384615385,0.006666666666666667,0.00911854103343465,0.0026595744680851063,0.05263157894736842,0.04304635761589404,0.08048780487804878,0.014583333333333334,0.47058823529411764,0.15327695560253699,0.6137931034482759,0.6953125,0.4157303370786517,0.1522198731501057,0.3888888888888889,0.4375,0.339323467230444,0.45482866043613707,0.4605678233438486,0.6438356164383562,0.2463002114164905,0.09523809523809523,0.16666666666666666,1.0,0.4603174603174603,0.3284132841328413,0.5084566596194503,0.4938933439829605,0.512369,0.4925179924242425,0.08382642998027613,0.1188707280832095,0.06896551724137931,11.651803278688526,25.011309523809526,0.31173814898419866,27.0,43.0,45.0,103.0,4.0,13.0,30.0,78.0,13.0,25.0,123.0,15.0,15.0,69.0,152.0,38.0,92.0,344.0,330.0,78.0,37.0,85.0,27.0,,3.0,65.0,56.0,15.0,40.0,6.0,16.0,3.0,8.0,2.0,28.0,7.0,2.0,17.0,12.0,5.0,37.0,5.0,344.0,17.0,34.0,0.8943089430894309,0.36607142857142855,0.45454545454545453,0.31932773109243695,0.3716012084592145,0.45394736842105265,0.46494464944649444,0.5360501567398119,0.060655737704918035,0.11724137931034483,0.5544554455445545,0.020134228187919462,,0.014925373134328358,0.04477611940298507,0.056,0.32142857142857145,0.10887949260042283,0.4368932038834951,0.4368932038834951,0.9777777777777777,0.33476394849785407,0.33766233766233766,0.8461538461538461,0.06349206349206349,0.4482758620689655,0.9230769230769231,0.15867158671586715,0.627906976744186,0.11070110701107011,0.43333333333333335,0.2808988764044944,0.34210526315789475,0.01466275659824047,0.296551724137931,2.0,0.1111111111111111,39.0,5.0,16.0,,1.0,5.0,,False,2.0,2.0,,0.012461059190031152,1.0,2.0,2.0,0.005952380952380952,0.008583690987124463,0.5,1.0
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,82213.0,1370,-32,2612,2616,656,629,279,5228,88,160,5.0,8.0,28.0,78.0,46.0,94.0,122.0,3.0,31.0,162,332,141.0,73.0,544,2846,13.0,25.0,4.0,29.0,34.0,48.0,276.0,4.0,122.0,177.0,55.0,232.0,32.0,75.0,519.0,6.0,10.0,33.0,74.0,111.0,16.0,127.0,4.0,31.0,16.0,32.0,93,44.0,109.0,132.0,46.0,87.0,32.0,4.0,1.0,5.0,,,656,0.14814814814814814,0.15,0.4879518072289157,0.52,0.4978858350951374,0.5,0.5322896281800391,0.5,0.29809725158562367,20.551207893841443,0.07965554359526372,0.01122334455667789,0.11,0.019169329073482427,0.0870626525630594,0.013289036544850499,0.01444043321299639,0.017316017316017316,0.005221932114882507,0.012345679012345678,0.06315789473684211,0.11290322580645161,0.1091703056768559,0.017467248908296942,,0.3382663847780127,0.55,0.6376811594202898,0.1590909090909091,0.1649048625792812,0.358974358974359,0.3783783783783784,0.19873150105708245,0.48936170212765956,0.48936170212765956,0.15217391304347827,0.25792811839323465,0.27586206896551724,0.625,0.2,0.10344827586206896,0.32978723404255317,0.6363636363636364,0.5093129237288134,0.4453136363636364,0.49207365591397867,0.06653225806451613,0.0903954802259887,0.05330882352941176,7.495481927710846,25.153191489361703,0.25114854517611024,14.0,30.0,7.0,19.0,1.0,1.0,3.0,42.0,1.0,10.0,49.0,1.0,,28.0,60.0,11.0,32.0,121.0,81.0,42.0,26.0,70.0,32.0,,4.0,15.0,61.0,13.0,37.0,6.0,24.0,,6.0,7.0,23.0,5.0,3.0,10.0,,1.0,15.0,2.0,121.0,14.0,16.0,0.5510204081632653,0.3475177304964539,0.25,0.3235294117647059,0.3475177304964539,0.4666666666666667,0.4734042553191489,0.5401785714285714,0.0783132530120482,0.1375,0.6559139784946236,0.04938271604938271,,0.04285714285714286,0.051470588235294115,0.11267605633802817,0.10714285714285714,0.040169133192389,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.3442622950819672,0.3442622950819672,0.5,0.034482758620689655,0.3333333333333333,,0.3191489361702128,0.4666666666666667,0.031914893617021274,0.3333333333333333,0.3225806451612903,0.3442622950819672,0.007042253521126761,0.22242647058823528,1.0,0.05128205128205128,66.0,,23.0,,,1.0,,False,1.0,1.0,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,165765.0,2763,286,5349,5332,1412,1282,572,10681,46,85,4.0,6.0,13.0,42.0,42.0,117.0,321.0,27.0,80.0,101,244,399.0,79.0,791,5576,10.0,19.0,35.0,84.0,100.0,66.0,136.0,6.0,319.0,582.0,112.0,694.0,80.0,235.0,1500.0,17.0,27.0,91.0,274.0,376.0,45.0,421.0,7.0,139.0,59.0,66.0,193,78.0,135.0,101.0,17.0,97.0,29.0,32.0,18.0,33.0,15.0,,1412,0.32673267326732675,0.336734693877551,0.4139344262295082,0.5263157894736842,0.5536547433903577,0.7129629629629629,0.5740203193033382,0.7368421052631579,0.6205287713841369,14.658901830282861,0.14582224587546566,0.014469453376205787,0.13808801213960548,0.028862478777589132,0.1438140267927502,0.017922606924643585,0.012915129151291513,0.010526315789473684,0.01856763925729443,0.03333333333333333,0.10805860805860806,0.178117048346056,0.14919354838709678,0.020710059171597635,0.45454545454545453,0.1321928460342146,0.5411764705882353,0.6052631578947368,0.2391304347826087,0.06531881804043546,0.30952380952380953,0.3333333333333333,0.18195956454121306,0.358974358974359,0.358974358974359,0.47619047619047616,0.49922239502332816,0.1111111111111111,0.6666666666666666,,0.5,0.5228758169934641,0.7527216174183515,0.5310921630094043,0.51510875,0.5069177852348993,0.04484304932735426,0.10780669144981413,0.10619469026548672,11.25122950819672,24.966416040100242,0.26397457468685737,6.0,20.0,31.0,78.0,8.0,6.0,20.0,139.0,15.0,31.0,170.0,19.0,7.0,15.0,53.0,37.0,42.0,183.0,474.0,139.0,12.0,253.0,94.0,1.0,11.0,80.0,127.0,46.0,107.0,6.0,20.0,,6.0,14.0,43.0,4.0,7.0,4.0,,1.0,20.0,13.0,183.0,16.0,19.0,0.9294117647058824,0.42606516290726815,0.5428571428571428,0.37,0.4282115869017632,0.2830188679245283,0.46078431372549017,0.5111731843575419,0.04918032786885246,0.10588235294117647,0.6580310880829016,0.06626506024096386,0.009259259259259259,0.014388489208633094,0.13711151736745886,0.10429447852760736,0.15384615384615385,0.12130637636080871,0.3974358974358974,0.3974358974358974,0.967741935483871,0.43302180685358255,0.43302180685358255,0.920863309352518,0.14814814814814814,0.5555555555555556,1.0,0.13071895424836602,0.3,0.13071895424836602,0.3,0.3875,0.43573667711598746,0.0025,0.23135271807838179,3.0,0.07142857142857142,36.0,2.0,32.0,,1.0,1.0,,False,1.0,,1.0,,1.0,4.0,,,,0.5,1.0
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,39701.0,662,48,1326,1335,312,301,136,2661,75,109,5.0,6.0,17.0,37.0,15.0,37.0,82.0,4.0,19.0,107,183,103.0,40.0,380,1417,5.0,9.0,6.0,19.0,24.0,76.0,138.0,6.0,81.0,49.0,18.0,67.0,15.0,19.0,152.0,2.0,8.0,20.0,39.0,61.0,11.0,72.0,1.0,27.0,15.0,25.0,50,37.0,84.0,44.0,1.0,49.0,18.0,11.0,7.0,12.0,4.0,,312,0.35514018691588783,0.36538461538461536,0.5846994535519126,0.5555555555555556,0.5944055944055944,0.6333333333333333,0.6229508196721312,0.6333333333333333,0.36013986013986016,23.970290344361917,0.08744394618834081,0.018648018648018648,0.11904761904761904,0.012738853503184714,0.09609120521172639,0.017064846416382253,0.03546099290780142,0.02702702702702703,,0.017094017094017096,0.06015037593984962,0.11052631578947368,0.088,0.007874015748031496,0.3333333333333333,0.3811188811188811,0.6880733944954128,0.7425742574257426,0.4,0.12937062937062938,0.4594594594594595,0.4722222222222222,0.12937062937062938,0.40540540540540543,0.40540540540540543,0.4666666666666667,0.2867132867132867,0.4,0.8333333333333334,0.2,0.26666666666666666,0.27941176470588236,0.7412587412587412,0.5493587719298245,0.5381208333333334,0.5263889705882353,0.06143344709897611,0.09473684210526316,0.05,5.546448087431694,25.129126213592233,0.23529411764705882,19.0,23.0,9.0,21.0,2.0,2.0,5.0,33.0,2.0,7.0,42.0,3.0,,28.0,44.0,9.0,22.0,105.0,87.0,33.0,9.0,25.0,5.0,1.0,2.0,12.0,25.0,2.0,16.0,3.0,9.0,,7.0,3.0,8.0,7.0,1.0,11.0,,,12.0,4.0,105.0,8.0,10.0,0.6904761904761905,0.4077669902912621,0.5,0.375,0.4117647058823529,0.6363636363636364,0.6102941176470589,0.65625,0.04918032786885246,0.07339449541284404,0.5,0.05128205128205128,0.04,,0.08130081300813008,0.20930232558139536,0.058823529411764705,0.07342657342657342,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.4024390243902439,0.4024390243902439,0.6363636363636364,0.13333333333333333,0.5,0.5,0.3382352941176471,0.8260869565217391,0.07352941176470588,0.4,0.3684210526315789,0.4074074074074074,,0.27631578947368424,1.0,0.02702702702702703,39.0,1.0,3.0,,,,,False,1.0,1.0,,,,1.0,,,,0.5,1.0
