EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,LostBallTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceTurnovers,OffShortMidRangeReboundPct,on,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PtsUnassisted3s,Arc3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,9876.0,165.0,-17.0,330.0,335.0,122.0,158.0,34.0,665.0,27.0,36.0,8.0,10.0,8.0,9.0,6.0,12.0,2.0,7.0,35.0,55.0,31.0,101.0,337.0,8.0,10.0,3.0,19.0,10.0,14.0,13.0,33.0,38.0,32.0,14.0,7.0,2.0,2.0,1.0,1.0,4.0,7.0,5.0,1.0,11.0,19.0,9.0,39.0,13.0,52.0,3.0,3.0,2.0,2.0,13.0,1.0,1.0,3.0,15.0,7.0,17.0,32.0,3.0,6.0,31.0,3.0,2.0,45.0,5.0,23.0,2.0,8.0,6.0,2.0,8.0,6.0,1.0,33.0,122.0,4.0,2.0,0.5428571428571428,0.6785714285714286,0.6363636363636364,0.8,0.7142857142857143,0.6363636363636364,0.8,0.7142857142857143,0.6733333333333333,0.7916666666666666,0.717391304347826,0.12727272727272726,0.16666666666666666,0.08333333333333333,24.390243902439025,0.13333333333333333,0.45,0.058823529411764705,0.15702479338842976,0.049019607843137254,0.28205128205128205,0.16666666666666666,0.1875,0.08333333333333333,0.07894736842105263,0.05128205128205128,0.18518518518518517,0.13333333333333333,0.10810810810810811,0.17073170731707318,0.18604651162790697,0.3225806451612903,0.125,0.75,0.6545454545454545,0.75,0.9,0.5925925925925926,0.21818181818181817,0.5,0.5454545454545454,0.16666666666666666,0.12727272727272726,0.2857142857142857,0.2857142857142857,1.0,1.0,0.8,0.125,0.6428571428571429,0.8888888888888888,0.6545454545454545,0.5101509090909091,0.5749714285714286,0.5110785714285714,0.3150684931506849,0.3150684931506849,0.18811881188118812,0.32673267326732675,4.652727272727272,0.3696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,431.0,7.0,-2.0,15.0,14.0,1.0,6.0,1.0,29.0,2.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,3.0,5.0,1.0,7.0,17.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,6.0,,,,,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,4.0,3.0,1.0,4.0,,,3.0,1.0,,,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.7,1.0,1.5,,,,31.25,,,,0.1,,,,0.09090909090909091,,,,,,,0.2,,,,,0.4,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,,,,1.0,1.0,1.0,,,0.4,0.51508,0.5885,0.5187,0.2,0.2,0.2857142857142857,0.42857142857142855,6.6,0.06666666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2756.0,46.0,-6.0,92.0,93.0,26.0,17.0,9.0,185.0,6.0,11.0,2.0,2.0,3.0,4.0,,2.0,1.0,4.0,7.0,17.0,8.0,31.0,90.0,2.0,2.0,,4.0,3.0,7.0,2.0,11.0,2.0,12.0,2.0,1.0,6.0,8.0,2.0,1.0,18.0,,2.0,,2.0,2.0,,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,7.0,,,10.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,11.0,26.0,,1.0,0.14285714285714285,0.16666666666666666,0.4117647058823529,1.0,0.42857142857142855,0.46,1.0,0.5625,0.5172413793103449,1.0,0.55,0.058823529411764705,0.09090909090909091,,29.523809523809522,0.5,,,0.05555555555555555,0.05714285714285714,0.2857142857142857,,0.09302325581395349,0.041666666666666664,0.09090909090909091,0.08333333333333333,,,,0.058823529411764705,0.1111111111111111,0.3333333333333333,,1.0,0.44,0.5454545454545454,0.6,0.16666666666666666,0.08,,,,0.16,0.25,0.25,,1.0,1.0,,0.5,0.75,0.76,0.557474,0.6858,0.53434375,0.10714285714285714,0.10526315789473684,0.12903225806451613,0.3548387096774194,5.976470588235294,0.2826086956521739,2.0,,2.0,3.0,6.0,1.0,1.0,3.0,8.0,1.0,1.0,9.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.375,1.0,0.375,0.32,0.08,0.24,0.5,0.5,1.0,0.125,1.0,0.5,0.1111111111111111,25.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,3340.0,56.0,4.0,112.0,110.0,36.0,49.0,14.0,222.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,5.0,4.0,10.0,6.0,17.0,105.0,1.0,1.0,,5.0,2.0,4.0,2.0,9.0,,8.0,,1.0,5.0,5.0,4.0,,10.0,,,,1.0,3.0,1.0,5.0,,5.0,,,,,1.0,,,,1.0,,1.0,6.0,1.0,1.0,4.0,,,8.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,9.0,36.0,3.0,1.0,,,0.4,1.0,0.5,0.36666666666666664,0.8333333333333334,0.4375,0.4473684210526316,0.8333333333333334,0.45,0.1,,,15.625,,0.14285714285714285,,0.075,,0.1111111111111111,,0.08163265306122448,,,,,,0.09090909090909091,0.11764705882352941,,0.14285714285714285,,1.0,0.2,1.0,1.0,,0.13333333333333333,,,,0.3333333333333333,0.2,0.25,,0.3333333333333333,1.0,,0.125,1.0,0.5333333333333333,0.4548833333333333,0.5326833333333333,0.47455,0.16666666666666666,0.23076923076923078,0.29411764705882354,0.5294117647058824,11.74,0.32142857142857145,,,4.0,,1.0,,1.0,1.0,5.0,1.0,4.0,3.0,1.0,,,1.0,,,,1.0,0.2,0.25,0.2,0.3333333333333333,0.26666666666666666,0.06666666666666667,,,,0.125,,,,23.720000000000002,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.5,0.2,0.25,0.25,1.0,0.6666666666666666,0.5,1.0,0.375,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,2555.0,43.0,14.0,84.0,86.0,28.0,41.0,12.0,170.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,,,5.0,8.0,3.0,13.0,73.0,1.0,1.0,,2.0,2.0,3.0,,4.0,6.0,4.0,2.0,,2.0,2.0,1.0,,4.0,,,1.0,1.0,9.0,,10.0,1.0,11.0,,,,,1.0,,,,1.0,,2.0,5.0,,1.0,3.0,,,4.0,,2.0,,1.0,1.0,,1.0,,,4.0,28.0,1.0,,0.6,0.75,0.625,1.0,0.6666666666666666,0.5555555555555556,1.0,0.6666666666666666,0.5909090909090909,1.0,0.6666666666666666,,,,12.371134020618557,,,0.3333333333333333,0.2571428571428571,,0.125,,0.23255813953488372,,,,,,,0.35714285714285715,0.3076923076923077,0.14285714285714285,,,0.5555555555555556,0.8,0.8,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5046777777777778,0.5062,0.5234333333333333,0.18181818181818182,0.2,0.15384615384615385,0.3076923076923077,4.1375,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,0.1111111111111111,0.1111111111111111,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,2376.0,40.0,-18.0,81.0,82.0,37.0,42.0,4.0,163.0,,3.0,,,,,2.0,5.0,2.0,3.0,4.0,11.0,4.0,12.0,97.0,,1.0,,,2.0,2.0,3.0,7.0,2.0,6.0,,4.0,6.0,11.0,3.0,,27.0,,,,1.0,2.0,,3.0,,3.0,1.0,,3.0,1.0,3.0,,,,6.0,3.0,1.0,2.0,,1.0,4.0,,,8.0,,3.0,1.0,,,,,,,7.0,37.0,,1.0,0.25,0.25,0.36363636363636365,,1.0,0.3333333333333333,,0.6666666666666666,0.375,,0.5833333333333334,0.36363636363636365,0.6666666666666666,0.4,25.28735632183908,0.5,,,0.06060606060606061,,0.14285714285714285,,0.075,,,,,,,0.07142857142857142,0.09090909090909091,0.2,,,0.25,,,,0.4166666666666667,0.4,0.6666666666666666,,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.3333333333333333,0.436425,,0.38820000000000005,0.2,0.21428571428571427,,0.5833333333333334,8.690909090909093,0.4567901234567901,5.0,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,3.0,2.0,,,,,,,0.08333333333333333,,0.08333333333333333,,,,0.3333333333333333,,,,25.2,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,True,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,7557.0,126.0,,252.0,258.0,86.0,136.0,29.0,510.0,4.0,4.0,,,2.0,2.0,,2.0,11.0,25.0,15.0,31.0,2.0,44.0,245.0,1.0,4.0,,8.0,6.0,10.0,,12.0,18.0,12.0,,2.0,10.0,11.0,7.0,3.0,23.0,,1.0,,1.0,15.0,3.0,19.0,1.0,20.0,5.0,3.0,2.0,1.0,3.0,,1.0,,5.0,1.0,1.0,6.0,,1.0,4.0,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,12.0,86.0,2.0,,0.6,0.6,0.4838709677419355,0.25,0.6,0.39622641509433965,0.5,0.375,0.4074074074074074,0.5,0.375,0.06451612903225806,,0.5,20.921985815602838,0.4,0.17647058823529413,,0.1595744680851064,0.012345679012345678,0.03125,,0.12698412698412698,0.009009009009009009,,0.030303030303030304,,,0.25,0.03333333333333333,0.19444444444444445,,0.16666666666666666,1.0,0.07547169811320754,1.0,1.0,0.25,0.03773584905660377,,,,0.4716981132075472,0.44,0.4583333333333333,0.7272727272727273,,,,0.125,1.0,0.49056603773584906,0.4649867924528302,0.4443071428571429,0.44583125,0.018518518518518517,0.03125,0.18181818181818182,0.2727272727272727,16.258064516129032,0.3412698412698413,1.0,1.0,4.0,2.0,18.0,,6.0,4.0,22.0,,6.0,12.0,18.0,2.0,,,1.0,,,1.0,0.18181818181818182,,0.18181818181818182,0.41509433962264153,0.07547169811320754,0.33962264150943394,0.1111111111111111,0.1111111111111111,1.0,0.375,,0.1111111111111111,,24.886363636363637,2.0,,,,,2.0,4.0,0.5,0.04,0.5,0.5,1.0,,,,,,2.0,1.0,2.0,4.0,1.0,0.03225806451612903,0.5,0.5,1.0,,,,,,True,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,3844.0,64.0,-27.0,128.0,132.0,61.0,62.0,9.0,260.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,12.0,150.0,,,,,,,,3.0,2.0,,,,9.0,9.0,7.0,,18.0,,,,4.0,2.0,,6.0,,6.0,1.0,,,,1.0,,,,1.0,,2.0,5.0,,,1.0,,,2.0,,,1.0,2.0,2.0,,2.0,1.0,,3.0,61.0,2.0,,1.0,1.0,1.0,,,0.6875,,0.5,0.6666666666666666,,0.5,,,,6.428571428571429,,,,0.044444444444444446,,0.26666666666666666,,0.1,,,,,,0.125,,,0.18181818181818182,0.5,0.5,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5838499999999999,,0.5608,,,,0.25,,0.4765625,,,4.0,1.0,3.0,1.0,2.0,3.0,7.0,1.0,3.0,9.0,3.0,1.0,,2.0,1.0,,,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.875,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,,24.057142857142857,2.0,,,,1.0,,,,,0.5,0.6666666666666666,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,1.0,0.14285714285714285,0.25,,,True,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1909.0,32.0,-14.0,66.0,68.0,21.0,20.0,2.0,134.0,,2.0,,,,2.0,1.0,3.0,,1.0,1.0,6.0,,2.0,68.0,,,,,1.0,3.0,,2.0,,2.0,,,1.0,1.0,,,2.0,,,,1.0,4.0,,5.0,,5.0,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,2.0,21.0,,,,,0.16666666666666666,,0.3333333333333333,0.1111111111111111,,0.3333333333333333,0.1111111111111111,,0.3333333333333333,,,,13.235294117647058,,,,0.18181818181818182,,0.14285714285714285,,0.1724137931034483,,,,,,,0.25,0.25,0.2,,,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,,,,0.6666666666666666,,0.5555555555555556,0.5119055555555554,,0.5527,,,,1.0,8.133333333333333,0.3181818181818182,,,1.0,,2.0,,,,3.0,,,,2.0,,,1.0,,,,,,,,0.3333333333333333,0.1111111111111111,0.2222222222222222,,,,,,,,24.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,813.0,14.0,-6.0,25.0,23.0,13.0,2.0,4.0,48.0,,,,,,,,2.0,,1.0,,3.0,,,29.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,9.67741935483871,,,1.0,0.16666666666666666,,,0.2,0.1111111111111111,0.058823529411764705,,,,0.3333333333333333,1.0,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,0.39219999999999994,0.363,0.4068,,,,,12.366666666666667,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
