EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,PtsUnassisted3s,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,Arc3Assists,Travels,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,on,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,OffFTReboundPct,Fg3aBlocked,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips
2742,1610612746,Sebastian Telfair,Sebastian Telfair,2742,LAC,3018.0,50.0,-5.0,85.0,88,9.0,7,12.0,173,1.0,4.0,1.0,11.0,,,,,,,,,,,,,3.0,17.0,,,9.0,94.0,,2.0,,,2.0,2.0,,,4.0,4.0,,,,11.0,12.0,4.0,25.0,1.0,2.0,3.0,,,,1.0,,1.0,4.0,9.0,,,,,,0.17647058823529413,,0.17647058823529413,,0.5,0.23684210526315788,0.3333333333333333,0.6666666666666666,,19.801980198019802,,0.03333333333333333,0.05263157894736842,,0.23529411764705882,0.25,0.3333333333333333,0.6470588235294118,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,0.23529411764705882,,0.4824882352941177,0.38180000000000003,0.38305,0.2222222222222222,0.4444444444444444,13.111764705882353,,0.10588235294117647,,,,,1.0,2.0,3.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,6.0,,1.0,5.0,,2.0,4.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.058823529411764705,,,0.027777777777777776,0.125,,0.021739130434782608,,,0.05,,,0.08333333333333333,0.25,,,,0.11764705882352941,0.5,0.5,,1.0,,,,,0.05555555555555555,0.05555555555555555,2.0,,1.0,,3.0,4.0,1.0,,1.0,,1.0,0.25,0.07692307692307693,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,1342.0,22.0,5.0,46.0,43,17.0,26,3.0,89,2.0,3.0,1.0,3.0,,,,,,,,,,,,,6.0,10.0,,,12.0,38.0,1.0,1.0,,,2.0,3.0,,,4.0,4.0,,,,2.0,2.0,1.0,4.0,7.0,7.0,8.0,2.0,,2.0,1.0,,3.0,4.0,17.0,,,,,,0.6,1.0,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,,26.53061224489796,0.6666666666666666,0.3888888888888889,0.3333333333333333,0.6,0.3,0.6666666666666666,1.0,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3,,0.4547199999999999,0.5795,0.4616666666666666,0.16666666666666666,0.3333333333333333,7.99,,0.3695652173913043,1.0,1.0,,1.0,3.0,4.0,,,2.0,8.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,2.0,,2.0,,1.0,2.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.1,,,0.07142857142857142,,,0.058823529411764705,0.14285714285714285,,,,0.3333333333333333,0.25,,,1.0,0.5,0.4,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,549.0,9.0,-11.0,16.0,20,4.0,16,2.0,36,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,,4.0,26.0,1.0,2.0,,,2.0,,,,,4.0,,,,,,,,,2.0,4.0,,,,,,,,4.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.5,0.5,,,22.22222222222222,,,0.16666666666666666,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5338999999999999,0.6119,,0.5,,4.033333333333333,,0.25,1.0,1.0,,,1.0,2.0,,,,,2.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,0.5,1.0,,0.3333333333333333,,0.6666666666666666,,,,,1.0,,,,0.6666666666666666,0.5,0.5,,,0.5,1.0,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2581,1610612746,Steve Blake,Steve Blake,2581,LAC,527.0,9.0,2.0,18.0,18,9.0,13,3.0,36,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,4.0,16.0,,,,,,,,,2.0,2.0,,1.0,,2.0,3.0,,7.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,9.0,,,,,,1.0,,0.5,,,0.6666666666666666,,1.0,0.5,17.391304347826086,,0.25,0.2,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,0.5,,0.473325,,,,0.5,20.4,25.3,0.5,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
201628,1610612746,Bobby Brown,Bobby Brown,201628,LAC,429.0,7.0,-4.0,12.0,14,2.0,13,3.0,26,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,,3.0,16.0,,,,,,,,,,2.0,,,,,1.0,,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,0.5,,0.5,,,0.75,,,,17.64705882352941,1.0,0.2,0.14285714285714285,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,0.41385,,,,,6.85,,0.16666666666666666,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.125,,,0.125,0.5,,,,,0.3333333333333333,,,,,0.5,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,,,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,28027.0,467.0,-95.0,893.0,900,220.0,342,110.0,1793,4.0,9.0,35.0,75.0,4.0,14.0,,,,4.0,9.0,23.0,3.0,4.0,1.0,10.0,42.0,94.0,13.0,37.0,141.0,995.0,2.0,8.0,3.0,4.0,13.0,23.0,1.0,14.0,34.0,30.0,33.0,22.0,9.0,30.0,37.0,9.0,81.0,25.0,46.0,56.0,19.0,3.0,14.0,7.0,5.0,26.0,34.0,220.0,0.8461538461538461,0.35135135135135137,0.75,0.07142857142857142,0.3611111111111111,0.44680851063829785,0.25,0.46946564885496184,0.5416666666666666,0.3918918918918919,0.4828767123287671,0.5416666666666666,0.4146341463414634,0.2824427480916031,16.99604743083004,0.7307692307692307,0.09293680297397769,0.10485933503836317,0.09411764705882353,0.06870229007633588,0.4444444444444444,0.5,0.5725190839694656,0.4666666666666667,0.4666666666666667,0.10687022900763359,0.2857142857142857,0.2857142857142857,1.0,0.17557251908396945,0.391304347826087,0.391304347826087,0.7777777777777778,,,,0.3333333333333333,0.75,0.6666666666666666,0.10810810810810811,,0.2702702702702703,0.1,0.3511450381679389,0.4090909090909091,0.4660391472868216,0.53745625,0.4716771428571429,0.09219858156028368,0.24113475177304963,16.568085106382977,25.916216216216217,0.24636058230683092,1.0,2.0,2.0,5.0,3.0,10.0,18.0,,13.0,54.0,2.0,2.0,4.0,5.0,16.0,5.0,10.0,11.0,7.0,4.0,3.0,2.0,19.0,39.0,3.0,,25.0,1.0,3.0,31.0,12.0,3.0,,3.0,,,3.0,2.0,4.0,0.6428571428571429,0.6585365853658537,0.5652173913043478,0.02127659574468085,0.1,0.16666666666666666,0.016611295681063124,0.13114754098360656,0.041666666666666664,0.022670025188916875,,0.016129032258064516,0.027210884353741496,,0.09090909090909091,0.09322033898305085,0.14285714285714285,0.0967741935483871,0.6666666666666666,0.75,0.07633587786259542,0.3,0.3333333333333333,0.3333333333333333,0.6571428571428571,0.16666666666666666,0.5,0.13513513513513514,0.4,0.08450704225352113,0.11428571428571428,5.0,6.0,7.0,4.0,18.0,3.0,,,4.0,,3.0,0.1111111111111111,,,3.0,1.0,1.0,,1.0,,0.05714285714285714,2.0,,,False,1.0,1.0,1.0,0.02631578947368421,,,,,,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,148222.0,2470.0,-151.0,4828.0,4796,1245.0,1113,587.0,9624,189.0,337.0,84.0,233.0,7.0,32.0,1.0,4.0,4.0,14.0,74.0,256.0,7.0,12.0,22.0,93.0,324.0,703.0,81.0,288.0,1118.0,5241.0,17.0,36.0,8.0,16.0,72.0,172.0,26.0,107.0,345.0,524.0,99.0,250.0,74.0,483.0,592.0,126.0,1293.0,153.0,213.0,263.0,127.0,35.0,93.0,79.0,34.0,206.0,345.0,1245.0,0.4074074074074074,0.28125,0.5,0.24299065420560748,0.2872340425531915,0.46088193456614507,0.4722222222222222,0.44954591321897075,0.5576923076923077,0.4121863799283154,0.49954954954954955,0.6101694915254238,0.49421965317919075,0.29061553985872857,23.870030858595026,0.616504854368932,0.08849045691150954,0.09162995594713656,0.08361774744027303,0.34006054490413723,0.5608308605341247,0.6406779661016949,0.23511604439959638,0.3605150214592275,0.3652173913043478,0.03229061553985873,0.21875,0.22580645161290322,0.42857142857142855,0.25832492431886983,0.2890625,0.2901960784313726,0.40540540540540543,0.07692307692307693,0.25,,0.23076923076923078,0.5833333333333334,0.7142857142857143,0.05017921146953405,0.2857142857142857,0.3333333333333333,0.23655913978494625,0.6306760847628657,0.296,0.5078634282807732,0.520356976744186,0.4858877289377289,0.06440071556350627,0.3085867620751342,7.926884779516359,26.16145833333334,0.25787075393537695,11.0,22.0,48.0,86.0,51.0,133.0,227.0,14.0,76.0,124.0,10.0,55.0,10.0,38.0,55.0,5.0,50.0,121.0,68.0,53.0,6.0,52.0,104.0,208.0,5.0,16.0,240.0,3.0,19.0,278.0,102.0,39.0,3.0,27.0,,6.0,42.0,21.0,18.0,0.19135802469135801,0.19435736677115986,0.4418604651162791,0.07823613086770982,0.07518796992481203,0.0364963503649635,0.023370233702337023,0.10166358595194085,0.01730103806228374,0.021778584392014518,0.03553299492385787,0.028846153846153848,0.008077544426494346,0.031496062992125984,0.0670995670995671,0.10719530102790015,0.10311750599520383,0.0967741935483871,0.5,0.26455026455026454,0.13420787083753785,0.38345864661654133,0.4146341463414634,0.0196078431372549,0.13095238095238096,0.4230769230769231,0.5,0.30824372759856633,0.5581395348837209,0.09728718428437792,0.13093709884467267,115.0,144.0,109.0,31.0,273.0,84.0,17.0,2.0,41.0,3.0,39.0,0.12462908011869436,0.03339882121807466,0.006896551724137931,78.0,7.0,26.0,0.012875536480686695,6.0,2.0,0.013303769401330377,9.0,14.0,0.09090909090909091,False,2.0,4.0,,0.013245033112582781,2.0,6.0,1.0,0.006944444444444444,0.03125,0.00390625,,,
200776,1610612746,Mardy Collins,Mardy Collins,200776,LAC,27398.0,457.0,-103.0,865.0,881,204.0,266,101.0,1746,17.0,31.0,6.0,33.0,3.0,6.0,1.0,2.0,,1.0,1.0,11.0,,1.0,1.0,6.0,43.0,110.0,4.0,17.0,111.0,951.0,4.0,13.0,1.0,3.0,11.0,29.0,1.0,7.0,27.0,62.0,9.0,8.0,1.0,36.0,43.0,17.0,93.0,25.0,37.0,50.0,19.0,7.0,16.0,11.0,3.0,30.0,27.0,204.0,0.75,0.23529411764705882,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.39090909090909093,0.3076923076923077,0.3858267716535433,0.34375,0.3194444444444444,0.40808823529411764,0.34375,0.34615384615384615,0.13385826771653545,16.990788126919142,0.6333333333333333,0.08650519031141868,0.09536082474226804,0.08139534883720931,0.2440944881889764,0.5483870967741935,0.5666666666666667,0.25984251968503935,0.18181818181818182,0.2,0.047244094488188976,0.5,0.5,0.6666666666666666,0.08661417322834646,0.09090909090909091,0.09090909090909091,1.0,0.125,0.5,,0.0625,,,0.027777777777777776,,0.16666666666666666,0.16666666666666666,0.3779527559055118,0.125,0.46517580645161294,0.4558576923076923,0.4754882352941177,0.0990990990990991,0.24324324324324326,9.24818181818182,29.794117647058822,0.23583815028901733,3.0,4.0,4.0,11.0,20.0,46.0,13.0,,10.0,24.0,6.0,7.0,2.0,11.0,12.0,,13.0,23.0,9.0,14.0,2.0,5.0,23.0,43.0,1.0,1.0,23.0,2.0,5.0,21.0,10.0,1.0,,,,1.0,1.0,,5.0,0.27906976744186046,0.3,0.3448275862068966,0.06363636363636363,0.06521739130434782,,0.03618421052631579,0.12121212121212122,0.022988505747126436,0.03324808184143223,0.019417475728155338,0.05128205128205128,0.04065040650406504,0.047619047619047616,0.05813953488372093,0.1111111111111111,0.136986301369863,0.07692307692307693,,0.35294117647058826,0.36220472440944884,0.43478260869565216,0.46511627906976744,0.15,0.5,0.25,0.75,0.3055555555555556,0.36363636363636365,0.07462686567164178,0.08547008547008547,4.0,3.0,7.0,3.0,13.0,6.0,,,2.0,,2.0,0.03225806451612903,,,4.0,2.0,3.0,0.09090909090909091,3.0,,0.015151515151515152,1.0,,0.3333333333333333,False,,,1.0,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,67690.0,1128.0,-237.0,2161.0,2180,503.0,484,258.0,4341,133.0,207.0,,4.0,,,,,,,,2.0,,1.0,,1.0,142.0,233.0,,2.0,332.0,2466.0,47.0,79.0,,1.0,113.0,56.0,,1.0,72.0,94.0,,2.0,,12.0,21.0,4.0,51.0,145.0,228.0,348.0,21.0,4.0,14.0,54.0,7.0,75.0,72.0,503.0,,,,,,0.6094420600858369,0.5949367088607594,0.6042553191489362,0.5875,0.543859649122807,0.5665529010238908,0.553921568627451,0.48,0.00851063829787234,14.916903121199837,0.28,0.20743919885550788,0.2088142707240294,0.1308411214953271,0.8808510638297873,0.642512077294686,0.7074468085106383,0.01702127659574468,,,,,,,0.00851063829787234,,,,,,,0.0125,,,,,0.017543859649122806,,0.8893617021276595,,0.5649802127659576,0.5645030303030303,0.5750570175438596,0.34036144578313254,0.21686746987951808,1.1712446351931332,28.65,0.23276260990282277,45.0,75.0,30.0,51.0,9.0,22.0,48.0,19.0,31.0,190.0,80.0,22.0,25.0,92.0,54.0,29.0,120.0,16.0,13.0,3.0,7.0,22.0,90.0,152.0,18.0,13.0,109.0,13.0,6.0,126.0,57.0,62.0,,39.0,,20.0,62.0,39.0,9.0,0.6690140845070423,0.9313725490196079,0.5535714285714286,0.0944206008583691,0.13636363636363635,0.4461538461538462,0.13031161473087818,0.2125984251968504,0.09765625,0.12162162162162163,0.14615384615384616,0.1419753086419753,0.10915492957746478,0.08771929824561403,0.24864864864864866,0.23666666666666666,0.23036649214659685,0.15873015873015872,0.6290322580645161,0.6842105263157895,0.09361702127659574,0.4090909090909091,0.47368421052631576,0.4444444444444444,,0.9375,0.6,0.8947368421052632,0.5882352941176471,0.20212765957446807,0.20357142857142857,10.0,,9.0,2.0,7.0,1.0,6.0,,11.0,,9.0,0.09178743961352658,0.09230769230769231,,7.0,8.0,10.0,,,3.0,0.10050251256281408,7.0,,0.13333333333333333,False,3.0,1.0,1.0,0.030612244897959183,,3.0,4.0,,,,9.0,13.0,
2446,1610612746,Rasual Butler,Rasual Butler,2446,LAC,157365.0,2623.0,-293.0,5107.0,5101,1253.0,1214,626.0,10208,74.0,114.0,97.0,235.0,54.0,148.0,2.0,6.0,13.0,32.0,88.0,272.0,6.0,18.0,19.0,61.0,199.0,420.0,142.0,420.0,943.0,5607.0,24.0,38.0,8.0,24.0,82.0,88.0,32.0,93.0,237.0,128.0,384.0,272.0,88.0,92.0,110.0,28.0,238.0,126.0,199.0,236.0,45.0,3.0,37.0,32.0,8.0,77.0,237.0,1253.0,0.9014084507042254,0.3380952380952381,0.3333333333333333,0.34408602150537637,0.3380952380952381,0.4738095238095238,0.631578947368421,0.49047619047619045,0.5806451612903226,0.5303867403314917,0.5184563758389261,0.6060606060606061,0.5735294117647058,0.5,16.60106109875064,0.5844155844155844,0.06862745098039216,0.080545229244114,0.052547770700636945,0.1357142857142857,0.6491228070175439,0.7254901960784313,0.27976190476190477,0.4127659574468085,0.4217391304347826,0.1761904761904762,0.36486486486486486,0.3673469387755102,0.9629629629629629,0.3238095238095238,0.3235294117647059,0.32592592592592595,0.8636363636363636,0.0967741935483871,0.3333333333333333,1.0,0.2903225806451613,0.3333333333333333,1.0,0.17679558011049723,0.40625,0.3370165745856354,0.3114754098360656,0.6357142857142857,0.3235294117647059,0.5144645161290323,0.5067333333333333,0.5151997191011235,0.08695652173913043,0.2513255567338282,11.919761904761907,24.956904761904767,0.24534952026630116,13.0,18.0,21.0,31.0,28.0,71.0,119.0,10.0,48.0,270.0,20.0,25.0,13.0,24.0,69.0,4.0,37.0,36.0,22.0,14.0,4.0,18.0,66.0,118.0,2.0,6.0,88.0,5.0,5.0,142.0,45.0,66.0,2.0,43.0,,15.0,68.0,40.0,11.0,0.678391959798995,0.7142857142857143,0.5454545454545454,0.05952380952380952,0.11267605633802817,0.0273972602739726,0.013848817080207732,0.11794871794871795,0.02047244094488189,0.015625,0.020933977455716585,0.008988764044943821,0.010494752623688156,0.03773584905660377,0.05439330543933055,0.09178082191780822,0.12555066079295155,0.0916030534351145,0.5882352941176471,0.7162162162162162,0.08452380952380953,0.39436619718309857,0.4444444444444444,0.5714285714285714,0.6804123711340206,0.2903225806451613,0.7222222222222222,0.1712707182320442,0.6774193548387096,0.05568181818181818,0.09868421052631579,45.0,42.0,18.0,8.0,42.0,22.0,4.0,4.0,14.0,2.0,13.0,0.10526315789473684,0.008602150537634409,0.009433962264150943,10.0,8.0,9.0,0.02127659574468085,,,0.014705882352941176,6.0,21.0,0.15384615384615385,False,,2.0,,,3.0,8.0,,0.007142857142857143,0.006756756756756757,0.007352941176470588,1.0,1.0,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,155176.0,2586.0,-299.0,5011.0,4991,1145.0,1068,596.0,10002,251.0,418.0,151.0,360.0,,1.0,,,,,,5.0,,,,2.0,583.0,1186.0,,6.0,1396.0,5442.0,93.0,169.0,,,230.0,225.0,,2.0,305.0,344.0,,1.0,,84.0,118.0,13.0,270.0,360.0,513.0,696.0,125.0,13.0,63.0,95.0,62.0,220.0,305.0,1145.0,,,,,,0.49156829679595276,0.5502958579881657,0.4890939597315436,0.5502958579881657,0.4977973568281938,0.5252069224981188,0.5927835051546392,0.546594982078853,0.0050335570469798654,27.184977184977186,0.5681818181818182,0.19639934533551553,0.18801996672212978,0.17337461300309598,0.35067114093959734,0.6004784688995215,0.6605263157894737,0.30201342281879195,0.41944444444444445,0.4265536723163842,0.0008389261744966443,,,,0.0041946308724832215,,,,,,,,,,,,0.00881057268722467,,0.35570469798657717,,0.4641622474747474,0.5147886363636366,0.46310088888888884,0.16475644699140402,0.2184813753581662,8.340640809443501,51.11666666666667,0.2284973059269607,61.0,108.0,48.0,89.0,181.0,408.0,230.0,44.0,113.0,822.0,98.0,65.0,59.0,119.0,92.0,61.0,183.0,36.0,30.0,6.0,27.0,49.0,133.0,211.0,5.0,25.0,248.0,16.0,4.0,307.0,143.0,93.0,,78.0,,13.0,93.0,61.0,8.0,0.7049742710120068,0.7696629213483146,0.5022222222222222,0.05480607082630692,0.051470588235294115,0.42657342657342656,0.0684301322599195,0.16112084063047286,0.10172413793103448,0.07675722294092281,0.09390444810543658,0.05605381165919283,0.05393586005830904,0.16546762589928057,0.22964509394572025,0.19491525423728814,0.16475972540045766,0.14925373134328357,0.6559139784946236,0.6733067729083665,0.3422818791946309,0.44362745098039214,0.46770025839793283,0.6132596685082873,0.8675496688741722,0.6390532544378699,0.5648148148148148,0.3920704845814978,0.5393258426966292,0.1098310291858679,0.11033950617283951,79.0,,34.0,5.0,62.0,9.0,25.0,,27.0,,26.0,0.09090909090909091,0.046468401486988845,,29.0,30.0,33.0,0.016666666666666666,4.0,3.0,0.08163265306122448,7.0,,0.19672131147540983,False,5.0,8.0,,0.034722222222222224,,2.0,,,,,5.0,5.0,
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,93814.0,1564.0,-34.0,3036.0,3040,843.0,764,371.0,6076,108.0,178.0,29.0,106.0,2.0,4.0,,,1.0,3.0,,2.0,,,,1.0,163.0,341.0,2.0,6.0,390.0,3233.0,60.0,118.0,,,130.0,83.0,1.0,4.0,109.0,112.0,6.0,2.0,,134.0,149.0,37.0,313.0,303.0,441.0,601.0,40.0,12.0,33.0,21.0,7.0,61.0,109.0,843.0,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.4780058651026393,0.5084745762711864,0.4783861671469741,0.5084745762711864,0.46551724137931033,0.5038759689922481,0.52,0.5141509433962265,0.01729106628242075,12.951720150332465,0.6557377049180327,0.27696526508226693,0.2850140056022409,0.19618528610354224,0.5129682997118156,0.6067415730337079,0.6352941176470588,0.30547550432276654,0.27358490566037735,0.2761904761904762,0.011527377521613832,0.5,0.5,1.0,0.005763688760806916,,,,,,,,,,0.034482758620689655,0.3333333333333333,0.011494252873563218,,0.5302593659942363,,0.5062206051873198,0.5618380000000002,0.5227022988505747,0.3333333333333333,0.2794871794871795,7.314956011730207,24.383333333333336,0.2776679841897233,52.0,97.0,28.0,48.0,26.0,57.0,58.0,10.0,39.0,214.0,94.0,13.0,36.0,117.0,104.0,34.0,160.0,67.0,26.0,41.0,3.0,20.0,71.0,105.0,15.0,2.0,86.0,22.0,11.0,89.0,34.0,98.0,,69.0,,26.0,98.0,58.0,9.0,0.656441717791411,0.9224137931034483,0.46987951807228917,0.03812316715542522,0.07017543859649122,0.40963855421686746,0.10883720930232559,0.31137724550898205,0.11428571428571428,0.11007194244604317,0.12737127371273713,0.10526315789473684,0.09545454545454546,0.10606060606060606,0.30824372759856633,0.3236607142857143,0.3203125,0.28205128205128205,0.5918367346938775,0.5555555555555556,0.1642651296829971,0.45614035087719296,0.49056603773584906,0.6923076923076923,1.0,0.8220338983050848,0.5360824742268041,0.5517241379310345,0.5833333333333334,0.0913978494623656,0.09289617486338798,28.0,,15.0,3.0,75.0,22.0,11.0,,15.0,,14.0,0.0449438202247191,0.06547619047619048,,12.0,1.0,9.0,0.009433962264150943,,2.0,0.11646586345381527,3.0,,0.11538461538461539,False,7.0,,,0.07291666666666667,,3.0,2.0,,,,,,
