EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,SelfOReb,Travels,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,HeaveMakes,BlockedArc3
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,22333.0,372.0,20.0,732.0,730.0,146.0,147.0,83.0,1462.0,27.0,51.0,2.0,4.0,10.0,14.0,5.0,13.0,19.0,42.0,3.0,6.0,1.0,22.0,58.0,6.0,7.0,1.0,10.0,51.0,106.0,25.0,64.0,25.0,202,782.0,3.0,6.0,6.0,8.0,24.0,17.0,26.0,1.0,10.0,7.0,44.0,20.0,82.0,63.0,12.0,6.0,1.0,57.0,22.0,9.0,35.0,24.0,59.0,17.0,7.0,18.0,3.0,14.0,142.0,4.0,8.0,11.0,13.0,1.0,25.0,12.0,37.0,18.0,11.0,7.0,19.0,4.0,15.0,12.0,2.0,4.0,2.0,31.0,2.0,5.0,11.0,32.0,2.0,31.0,4.0,32.0,7.0,5.0,15.0,2.0,3.0,2.0,1.0,3.0,44.0,146.0,7.0,2.0,0.19607843137254902,0.20833333333333334,0.84,0.390625,0.75,0.1,0.3968253968253968,0.4811320754716981,0.5,0.6538461538461539,0.5205882352941177,0.8571428571428571,0.5138888888888888,0.5472222222222223,0.8571428571428571,0.5641025641025641,0.3764705882352941,0.08490566037735849,0.13725490196078433,0.047619047619047616,25.452352231604344,0.6129032258064516,0.045454545454545456,0.04980842911877394,0.03619909502262444,0.10679611650485436,0.03225806451612903,0.06593406593406594,0.034782608695652174,0.03571428571428571,0.044444444444444446,0.03260869565217391,0.041237113402061855,0.010638297872340425,0.04938271604938271,0.09302325581395349,0.08860759493670886,0.16666666666666666,0.3,0.5294117647058824,0.6136363636363636,0.2222222222222222,0.07647058823529412,0.38461538461538464,0.38461538461538464,0.24705882352941178,0.4523809523809524,0.475,0.21052631578947367,0.03529411764705882,0.5,0.5,1.0,0.3411764705882353,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.2857142857142857,0.5,0.07142857142857142,0.5,0.8571428571428571,1.0,0.3888888888888889,0.7142857142857143,0.2777777777777778,0.1,0.6764705882352942,0.38596491228070173,0.5207168639053255,0.543295,0.5128541666666666,0.08426966292134831,0.13157894736842105,0.1188118811881188,0.21782178217821782,8.366981132075471,25.746875000000006,0.1994535519125683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612752,David Lee,David Lee,101135,NYK,131489.0,2191.0,-136.0,4299.0,4286.0,892.0,955.0,443.0,8585.0,281.0,434.0,57.0,97.0,55.0,78.0,72.0,169.0,146.0,316.0,,1.0,,,6.0,,2.0,,2.0,499.0,919.0,,7.0,204.0,1202,4785.0,75.0,140.0,,2.0,170.0,88.0,165.0,,3.0,45.0,221.0,626.0,372.0,,,104.0,,6.0,,77.0,106.0,106.0,212.0,85.0,21.0,60.0,12.0,34.0,530.0,50.0,111.0,129.0,342.0,52.0,523.0,162.0,685.0,61.0,43.0,18.0,80.0,22.0,44.0,61.0,9.0,36.0,2.0,141.0,16.0,25.0,95.0,193.0,20.0,195.0,7.0,252.0,36.0,2.0,133.0,10.0,31.0,27.0,,31.0,221.0,892.0,11.0,10.0,0.627254509018036,0.7002237136465325,,,,,,0.5429815016322089,0.5357142857142857,0.5333333333333333,0.5388768898488121,0.528169014084507,0.5238095238095238,0.5808325266214908,0.5592105263157895,0.5612244897959183,0.00755939524838013,0.08378672470076169,0.12903225806451613,0.015822784810126583,24.478732276897414,0.5673758865248227,0.4482758620689655,0.24376336421952957,0.08631415241057543,0.2424812030075188,0.0697350069735007,0.2434108527131783,0.08037943085371942,0.10993657505285412,0.10424710424710425,0.05776173285198556,0.0706713780918728,0.20696324951644102,0.3050847457627119,0.2387218045112782,0.2591687041564792,0.18699186991869918,0.468682505399568,0.6474654377880185,0.7433862433862434,0.5800711743772242,0.18250539956803455,0.4260355029585799,0.47058823529411764,0.3412526997840173,0.4620253164556962,0.4694533762057878,0.8082191780821918,0.0010799136069114472,,,,0.0064794816414686825,,,,0.6830985915492958,0.5876288659793815,,0.014084507042253521,,,0.4642857142857143,0.7051282051282052,0.011904761904761904,,0.4762419006479482,,0.4926799999999999,0.5214612612612614,0.4790467065868264,0.1300097751710655,0.1309055118110236,0.14143094841930118,0.18386023294509152,7.961371055495104,27.557142857142853,0.20749011397999534,1.0,20.0,2.0,1.0,23.0,5.0,1.0,20.0,12.0,4.0,23.0,1.0,2.0,5.0,0.2857142857142857,0.09467455621301775,1.0,0.16666666666666666,0.012195121951219513,0.06622516556291391,0.06666666666666667,0.7419354838709677,0.4444444444444444,0.10526315789473684,0.005952380952380952,,,,,,,,,,,,True,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,29149.0,486.0,7.0,985.0,975.0,159.0,204.0,88.0,1960.0,22.0,39.0,4.0,5.0,5.0,7.0,6.0,16.0,24.0,55.0,7.0,14.0,,11.0,44.0,1.0,3.0,2.0,7.0,52.0,110.0,18.0,58.0,30.0,188,1046.0,6.0,12.0,1.0,3.0,18.0,11.0,20.0,2.0,9.0,8.0,36.0,32.0,72.0,54.0,,2.0,,44.0,11.0,6.0,49.0,14.0,63.0,12.0,2.0,35.0,4.0,10.0,140.0,,6.0,15.0,42.0,,57.0,7.0,64.0,23.0,19.0,4.0,17.0,4.0,12.0,12.0,,5.0,2.0,29.0,1.0,7.0,13.0,31.0,2.0,33.0,4.0,37.0,4.0,,19.0,1.0,9.0,6.0,1.0,9.0,36.0,159.0,6.0,1.0,0.3076923076923077,0.3137254901960784,1.0,0.3103448275862069,0.3333333333333333,0.2222222222222222,0.3103448275862069,0.4727272727272727,0.5,0.55,0.47023809523809523,0.5,0.4827586206896552,0.5108695652173914,0.5625,0.5454545454545454,0.34523809523809523,0.05454545454545454,0.10256410256410256,0.01818181818181818,19.613259668508288,0.5862068965517241,,0.1390728476821192,0.020618556701030927,0.12,,0.13348946135831383,0.01312910284463895,0.018018018018018018,,0.031496062992125984,,0.13559322033898305,0.15384615384615385,0.13445378151260504,0.10638297872340426,0.16129032258064516,0.23214285714285715,0.5641025641025641,0.6285714285714286,0.18181818181818182,0.09523809523809523,0.375,0.4,0.3273809523809524,0.43636363636363634,0.4444444444444444,0.5,0.08333333333333333,0.5,0.5,1.0,0.2619047619047619,0.25,0.25,1.0,0.3333333333333333,0.8,,0.2,0.3333333333333333,1.0,0.2413793103448276,0.7142857142857143,0.2413793103448276,0.2857142857142857,0.5773809523809523,0.25,0.5159589820359282,0.47178636363636356,0.47644464285714283,0.1092896174863388,0.152,0.09574468085106383,0.19148936170212766,11.032727272727271,25.262068965517248,0.16142131979695432,2.0,3.0,,1.0,2.0,3.0,,,2.0,2.0,4.0,,,,,0.0625,,,0.058823529411764705,,0.02197802197802198,0.4444444444444444,,,0.06896551724137931,1.0,1.0,0.017241379310344827,,,,,,,,,True,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,71412.0,1190.0,-103.0,2326.0,2325.0,550.0,684.0,235.0,4651.0,108.0,188.0,17.0,33.0,30.0,54.0,22.0,57.0,32.0,88.0,15.0,47.0,2.0,52.0,159.0,6.0,8.0,15.0,36.0,162.0,333.0,67.0,206.0,123.0,648,2593.0,21.0,44.0,6.0,10.0,75.0,40.0,79.0,17.0,44.0,48.0,179.0,128.0,196.0,192.0,9.0,28.0,1.0,158.0,52.0,30.0,38.0,16.0,54.0,9.0,7.0,21.0,3.0,14.0,124.0,13.0,32.0,38.0,118.0,17.0,173.0,45.0,218.0,31.0,19.0,12.0,30.0,6.0,16.0,42.0,6.0,14.0,1.0,72.0,4.0,20.0,53.0,114.0,16.0,138.0,10.0,157.0,17.0,2.0,70.0,16.0,14.0,12.0,1.0,14.0,179.0,550.0,14.0,13.0,0.3950617283950617,0.43243243243243246,0.9552238805970149,0.32524271844660196,0.6,0.38636363636363635,0.32682926829268294,0.4864864864864865,0.4772727272727273,0.5063291139240507,0.487012987012987,0.5555555555555556,0.532520325203252,0.5320723684210527,0.5952380952380952,0.6006711409395973,0.3821892393320965,0.09009009009009009,0.13297872340425532,0.022727272727272728,26.105344098423682,0.4166666666666667,0.21794871794871795,0.15712383488681758,0.04776119402985075,0.1310344827586207,0.030162412993039442,0.14985590778097982,0.04087193460490463,0.07017543859649122,0.028368794326241134,0.03278688524590164,0.02694610778443114,0.10820895522388059,0.20512820512820512,0.1701388888888889,0.13392857142857142,0.12121212121212122,0.34879406307977734,0.574468085106383,0.6625766871165644,0.4444444444444444,0.10575139146567718,0.38596491228070173,0.4074074074074074,0.16326530612244897,0.36363636363636365,0.37209302325581395,0.40625,0.08719851576994433,0.3191489361702128,0.3191489361702128,1.0,0.2949907235621521,0.3270440251572327,0.3270440251572327,0.9423076923076923,0.6111111111111112,0.5151515151515151,0.037037037037037035,0.14814814814814814,0.75,1.0,0.43902439024390244,0.5555555555555556,0.2926829268292683,0.4166666666666667,0.7309833024118738,0.3291139240506329,0.5280033457249071,0.5452973684210528,0.5236881147540984,0.11824324324324324,0.18134715025906736,0.11574074074074074,0.2762345679012346,6.483483483483485,24.957281553398065,0.236457437661221,8.0,15.0,,,11.0,9.0,,11.0,5.0,1.0,8.0,1.0,2.0,4.0,,0.05263157894736842,,,,0.041237113402061855,0.04,0.5714285714285714,0.13636363636363635,0.058823529411764705,0.06504065040650407,,,,2.0,0.25,,,,,,,True,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,164800.0,2747.0,-131.0,5365.0,5356.0,1098.0,1269.0,564.0,10721.0,99.0,170.0,23.0,39.0,19.0,33.0,30.0,68.0,77.0,201.0,31.0,90.0,10.0,155.0,398.0,10.0,26.0,27.0,76.0,206.0,439.0,186.0,488.0,251.0,1221,5936.0,33.0,60.0,12.0,36.0,120.0,42.0,88.0,37.0,98.0,86.0,281.0,184.0,228.0,501.0,57.0,30.0,2.0,396.0,155.0,22.0,99.0,36.0,135.0,21.0,15.0,44.0,12.0,43.0,306.0,23.0,40.0,94.0,227.0,12.0,333.0,65.0,398.0,75.0,43.0,32.0,50.0,9.0,27.0,60.0,11.0,23.0,1.0,110.0,5.0,23.0,102.0,191.0,15.0,285.0,35.0,307.0,18.0,20.0,114.0,28.0,57.0,48.0,2.0,58.0,281.0,1098.0,21.0,24.0,0.44660194174757284,0.4816753926701571,0.8978494623655914,0.38114754098360654,0.3333333333333333,0.37755102040816324,0.38271604938271603,0.46924829157175396,0.55,0.4772727272727273,0.52319309600863,0.53125,0.5241935483870968,0.5708884688090737,0.5666666666666667,0.5987124463519313,0.5264293419633226,0.05011389521640091,0.1,0.004975124378109453,19.394544244843647,0.45454545454545453,0.07692307692307693,0.1295662100456621,0.025031289111389236,0.14029850746268657,0.024945770065075923,0.13253509496284063,0.025,0.03588907014681892,0.01567398119122257,0.01951951951951952,0.025956284153005466,0.10161290322580645,0.12527472527472527,0.15805022156573117,0.12549019607843137,0.1875,0.18338727076591155,0.5823529411764706,0.6470588235294118,0.43434343434343436,0.07335490830636461,0.4411764705882353,0.46875,0.2168284789644013,0.38308457711442784,0.385,0.4935064935064935,0.0970873786407767,0.34444444444444444,0.3522727272727273,0.967741935483871,0.42934196332254587,0.38944723618090454,0.3904282115869018,0.8838709677419355,0.40625,0.5897435897435898,0.10416666666666667,0.2708333333333333,0.38461538461538464,1.0,0.1774193548387097,0.5757575757575758,0.40860215053763443,0.35526315789473684,0.7098166127292341,0.39141414141414144,0.5181708333333332,0.529796875,0.4922934782608694,0.11747572815533981,0.2130841121495327,0.09828009828009827,0.23013923013923013,10.472892938496583,25.23688524590164,0.20465983224603915,22.0,18.0,3.0,2.0,7.0,18.0,,7.0,5.0,7.0,38.0,1.0,1.0,3.0,0.006147540983606557,0.058823529411764705,0.022222222222222223,0.002512562814070352,0.017699115044247787,0.021052631578947368,0.014028056112224449,0.6551724137931034,0.36666666666666664,0.21739130434782608,0.11827956989247312,,7.0,0.014141414141414142,10.0,0.45454545454545453,2.0,1.0,1.0,0.2,1.0,,True,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,91329.0,1522.0,-42.0,2961.0,2951.0,551.0,626.0,303.0,5912.0,142.0,210.0,28.0,44.0,34.0,44.0,42.0,108.0,61.0,156.0,13.0,40.0,1.0,11.0,57.0,,1.0,2.0,6.0,245.0,474.0,24.0,97.0,89.0,651,3204.0,36.0,58.0,1.0,2.0,82.0,51.0,90.0,6.0,15.0,22.0,142.0,222.0,268.0,72.0,,40.0,,57.0,11.0,30.0,53.0,41.0,94.0,32.0,9.0,29.0,4.0,20.0,229.0,17.0,43.0,40.0,102.0,18.0,160.0,62.0,222.0,33.0,25.0,8.0,30.0,7.0,16.0,43.0,3.0,14.0,4.0,73.0,1.0,14.0,65.0,103.0,13.0,87.0,5.0,109.0,16.0,1.0,54.0,8.0,33.0,22.0,1.0,33.0,142.0,551.0,10.0,7.0,0.4530612244897959,0.49333333333333335,1.0,0.24742268041237114,0.5,0.4,0.24742268041237114,0.5168776371308017,0.6206896551724138,0.5666666666666667,0.4921190893169877,0.625,0.5714285714285714,0.5275526742301458,0.6507936507936508,0.6068376068376068,0.16987740805604204,0.06329113924050633,0.09047619047619047,0.00641025641025641,20.827044974343494,0.410958904109589,0.24324324324324326,0.10139165009940358,0.04579339723109691,0.10610079575596817,0.036016949152542374,0.10267534345625452,0.042523033309709427,0.05337078651685393,0.0748663101604278,0.025252525252525252,0.03773584905660377,0.0764872521246459,0.07984790874524715,0.13846153846153847,0.11073825503355705,0.08860759493670886,0.36777583187390545,0.6761904761904762,0.743455497382199,0.4788732394366197,0.18914185639229422,0.3888888888888889,0.42857142857142855,0.2732049036777583,0.391025641025641,0.3935483870967742,0.5901639344262295,0.07005253940455342,0.325,0.325,1.0,0.09982486865148861,0.19298245614035087,0.19298245614035087,1.0,0.7333333333333333,0.6363636363636364,0.016666666666666666,0.016666666666666666,,,0.41904761904761906,0.7727272727272727,0.05714285714285714,0.3333333333333333,0.5376532399299475,0.19298245614035087,0.5075834500875656,0.5492173469387756,0.4961919047619046,0.08866995073891626,0.10546875,0.1259600614439324,0.21812596006144394,8.133755274261604,24.458762886597942,0.18608578183046268,9.0,7.0,,2.0,21.0,9.0,,2.0,2.0,10.0,21.0,,1.0,2.0,,0.09259259259259259,,,0.03278688524590164,0.0297029702970297,0.07749077490774908,0.6363636363636364,0.16666666666666666,0.17857142857142858,0.08571428571428572,,,,4.0,0.4444444444444444,1.0,,,1.0,1.0,,True,,
201941,1610612752,Jordan Hill,Jordan Hill,201941,NYK,8142.0,136.0,-8.0,254.0,259.0,40.0,86.0,35.0,513.0,10.0,15.0,4.0,6.0,,1.0,4.0,9.0,10.0,27.0,,,,,2.0,,,,,24.0,51.0,,2.0,9.0,57,275.0,5.0,9.0,,,13.0,2.0,9.0,,,,4.0,36.0,12.0,,,6.0,,2.0,,1.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,10.0,6.0,3.0,7.0,4.0,14.0,16.0,30.0,8.0,5.0,3.0,3.0,,2.0,4.0,,1.0,,7.0,,,15.0,25.0,1.0,11.0,2.0,13.0,3.0,,8.0,,6.0,4.0,,6.0,4.0,40.0,3.0,,0.75,0.8571428571428571,,,,,,0.47058823529411764,0.5555555555555556,0.2222222222222222,0.4528301886792453,0.5555555555555556,0.2222222222222222,0.49137931034482757,0.65,0.2222222222222222,0.03773584905660377,0.0196078431372549,0.06666666666666667,,21.666666666666668,0.42857142857142855,0.5714285714285714,0.08139534883720931,0.061855670103092786,0.08823529411764706,0.2127659574468085,0.08333333333333333,0.1111111111111111,0.08108108108108109,,0.0625,0.21951219512195122,0.06666666666666667,0.08,0.0967741935483871,0.12,,0.2830188679245283,0.6666666666666666,0.7142857142857143,0.7,0.16981132075471697,0.4444444444444444,0.4444444444444444,0.5094339622641509,0.37037037037037035,0.37037037037037035,0.9,,,,,0.03773584905660377,,,,0.6666666666666666,0.6666666666666666,,,,,0.1111111111111111,,,,0.32075471698113206,,0.4539235849056603,0.47228333333333333,0.3925555555555556,0.13793103448275862,0.14285714285714285,0.22807017543859648,0.07017543859649122,11.05294117647059,27.6,0.15748031496062992,,3.0,,,,1.0,,5.0,,2.0,1.0,,,1.0,,,,,,0.16666666666666666,,0.16666666666666666,0.5,0.25,,,,,,,,,,,,,True,,
1886,1610612752,Jonathan Bender,Jonathan Bender,1886,NYK,6247.0,104.0,3.0,204.0,201.0,50.0,42.0,28.0,405.0,6.0,13.0,2.0,5.0,1.0,2.0,,2.0,4.0,8.0,3.0,6.0,,4.0,7.0,,,,,10.0,23.0,7.0,13.0,2.0,43,224.0,3.0,7.0,,,6.0,1.0,2.0,,,,2.0,8.0,12.0,21.0,,4.0,,7.0,4.0,7.0,3.0,,3.0,,,,1.0,2.0,6.0,2.0,2.0,3.0,6.0,,9.0,4.0,13.0,2.0,1.0,1.0,7.0,,3.0,2.0,,4.0,1.0,9.0,,1.0,7.0,11.0,,2.0,,2.0,,,1.0,,7.0,6.0,,7.0,2.0,50.0,1.0,,0.4,0.5,1.0,0.5384615384615384,,,0.5384615384615384,0.43478260869565216,0.42857142857142855,0.5,0.5694444444444444,0.42857142857142855,0.5,0.581081081081081,0.42857142857142855,0.5,0.3611111111111111,0.30434782608695654,0.38461538461538464,,19.65811965811966,0.7777777777777778,,0.09090909090909091,0.03333333333333333,0.125,0.06451612903225806,0.1,0.04395604395604396,0.043478260869565216,,0.04,0.08695652173913043,0.07407407407407407,0.1111111111111111,0.09523809523809523,0.08333333333333333,0.16666666666666666,0.3611111111111111,0.46153846153846156,0.75,0.5,0.05555555555555555,,,0.2222222222222222,0.5,0.5,0.25,0.16666666666666666,0.5,0.5,1.0,0.19444444444444445,0.5714285714285714,0.5714285714285714,1.0,0.7142857142857143,0.4,,,,,1.0,0.5,,,0.7222222222222222,0.5714285714285714,0.5066722222222223,0.510725,0.37475,0.02702702702702703,0.041666666666666664,0.13953488372093023,0.046511627906976744,7.317391304347827,24.33846153846154,0.24509803921568626,,,,,,1.0,,,1.0,1.0,6.0,,,,,1.0,,,,,,0.8571428571428571,,,,,,,,,,,,,,,True,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,42753.0,713.0,-36.0,1404.0,1407.0,332.0,466.0,162.0,2811.0,41.0,76.0,7.0,12.0,15.0,26.0,9.0,21.0,17.0,47.0,9.0,21.0,3.0,35.0,95.0,2.0,4.0,6.0,26.0,67.0,144.0,44.0,116.0,38.0,304,1587.0,9.0,18.0,4.0,7.0,33.0,21.0,44.0,12.0,33.0,16.0,94.0,44.0,90.0,60.0,72.0,8.0,2.0,93.0,35.0,16.0,46.0,37.0,83.0,26.0,11.0,25.0,7.0,14.0,203.0,14.0,13.0,19.0,28.0,1.0,48.0,27.0,75.0,26.0,14.0,12.0,17.0,6.0,13.0,17.0,3.0,4.0,1.0,34.0,3.0,8.0,27.0,81.0,5.0,50.0,5.0,50.0,4.0,,18.0,9.0,2.0,2.0,,2.0,94.0,332.0,19.0,7.0,0.3283582089552239,0.3492063492063492,0.45454545454545453,0.3793103448275862,0.5714285714285714,0.36363636363636365,0.38596491228070173,0.4652777777777778,0.5,0.4772727272727273,0.5115384615384615,0.6,0.5064935064935064,0.5371024734982333,0.5892857142857143,0.5402298850574713,0.4461538461538462,0.1111111111111111,0.17105263157894737,,19.912060301507537,0.5,0.020833333333333332,0.0660377358490566,0.031476997578692496,0.10982658959537572,0.05405405405405406,0.07872696817420435,0.04017857142857143,0.01818181818181818,0.04054054054054054,0.040229885057471264,0.04854368932038835,0.04,0.017094017094017096,0.12738853503184713,0.11940298507462686,0.07692307692307693,0.2923076923076923,0.5394736842105263,0.6507936507936508,0.36585365853658536,0.08076923076923077,0.42857142857142855,0.5,0.18076923076923077,0.3617021276595745,0.3617021276595745,0.23529411764705882,0.08076923076923077,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.36538461538461536,0.3684210526315789,0.3684210526315789,0.37142857142857144,0.48,0.5833333333333334,0.12,0.16,0.5,1.0,0.33766233766233766,0.5769230769230769,0.33766233766233766,0.23076923076923078,0.7384615384615385,0.3763440860215054,0.5375715116279071,0.5211833333333334,0.5351642857142856,0.06569343065693431,0.11392405063291139,0.10855263157894737,0.3092105263157895,7.566666666666665,25.700000000000003,0.23646723646723647,7.0,3.0,,,6.0,2.0,,5.0,3.0,,,,,1.0,,0.14285714285714285,,,,0.07547169811320754,0.046875,,0.3333333333333333,0.14285714285714285,0.09090909090909091,,,,6.0,0.8571428571428571,2.0,,,0.6666666666666666,1.0,,True,,
202068,1610612752,Marcus Landry,Marcus Landry,202068,NYK,2530.0,42.0,30.0,86.0,85.0,41.0,42.0,11.0,171.0,4.0,6.0,,,1.0,2.0,,1.0,2.0,3.0,3.0,5.0,,,2.0,,,,2.0,6.0,10.0,3.0,7.0,,21,93.0,,,,,,2.0,3.0,1.0,3.0,,7.0,2.0,10.0,9.0,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,5.0,,6.0,1.0,7.0,,,,2.0,,2.0,,,,,2.0,1.0,1.0,2.0,5.0,,3.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,7.0,41.0,,,0.16666666666666666,0.16666666666666666,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.6,,0.6666666666666666,0.6176470588235294,,0.5833333333333334,0.6176470588235294,,0.5833333333333334,0.4117647058823529,0.1,,,19.587628865979383,1.0,,0.20833333333333334,0.05,0.1,,0.17647058823529413,0.03225806451612903,,,0.1111111111111111,,0.25,0.14285714285714285,0.2222222222222222,0.14285714285714285,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.25,0.058823529411764705,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.29411764705882354,0.6,0.6,1.0,0.11764705882352941,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,,0.7647058823529411,,0.5453235294117649,,0.5053,0.058823529411764705,0.1,,0.3333333333333333,6.67,23.785714285714285,0.47674418604651164,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,0.16666666666666666,,,,1.0,1.0,,,,,,,True,,
