EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes,on,3pt And 1 Free Throw Trips,Clear Path Fouls
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,1354.0,23,-6,45,48,19.0,25.0,2.0,93,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,49,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,8.695652173913043,0.125,0.25,0.0625,0.07142857142857142,0.5,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,0.5187499999999999,0.503425,0.5,0.5,23.5,0.4222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,90505.0,1508,90,2944,2932,580.0,533.0,345.0,5876,65.0,103.0,16.0,47.0,14.0,103.0,192.0,86.0,35.0,322.0,3100,1.0,29.0,27.0,22.0,13.0,63.0,128.0,83.0,15.0,98.0,10.0,30.0,211.0,12.0,142.0,193.0,49.0,242.0,3.0,70.0,41.0,49.0,94.0,53.0,52.0,7.0,63.0,580.0,7.0,6.0,0.6213592233009708,0.6956521739130435,0.5364583333333334,0.5161870503597122,0.5348837209302325,0.48333333333333334,0.5163934426229508,0.30935251798561153,10.743061772605193,0.12897366030881016,0.04363636363636364,0.12761355443403027,0.035507246376811595,0.024390243902439025,0.13071895424836602,0.023255813953488372,0.37050359712230213,0.6310679611650486,0.7065217391304348,0.6,0.16906474820143885,0.32653061224489793,0.2857142857142857,0.6798561151079137,0.5510812949640287,0.5522397959183675,0.09006211180124224,0.1956521739130435,23.804651162790694,0.19701086956521738,12.0,18.0,9.0,8.0,29.0,30.0,60.0,16.0,1.0,6.0,11.0,39.0,3.0,2.0,8.0,27.0,14.0,25.0,4.0,13.0,8.0,78.0,81.0,22.0,39.0,11.0,18.0,1.0,5.0,36.0,17.0,37.0,35.0,16.0,29.0,29.0,12.0,19.0,31.0,5.0,10.0,2.0,7.0,60.0,6.0,11.0,2.0,3.0,4.0,7.0,6.0,22.0,30.0,19.0,6.0,5.0,30.0,16.0,1.0,1.0,0.313953488372093,0.36363636363636365,0.313953488372093,0.56,0.48148148148148145,0.4827586206896552,0.5102040816326531,0.011627906976744186,0.09375,0.10679611650485436,0.20689655172413793,0.016666666666666666,0.02127659574468085,0.48333333333333334,0.22535211267605634,0.0334841628959276,0.12237762237762238,0.04294478527607362,0.03636363636363636,0.025793650793650792,0.05181347150259067,0.10075566750629723,0.15577889447236182,0.13425925925925927,0.08571428571428572,0.5333333333333333,0.10431654676258993,0.27586206896551724,0.34782608695652173,0.625,0.2158273381294964,0.5,0.5084745762711864,0.6666666666666666,0.3404255319148936,0.34782608695652173,1.0,0.14028776978417265,0.28205128205128205,0.28205128205128205,1.0,0.6206896551724138,0.6666666666666666,0.034482758620689655,0.10344827586206896,0.5625,0.42857142857142855,0.16326530612244897,0.25,0.28205128205128205,0.5479795454545454,0.07482993197278912,0.10576923076923077,6.955729166666668,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,101209.0,1687,144,3300,3282,714.0,686.0,388.0,6582,148.0,216.0,50.0,9.0,3.0,344.0,673.0,160.0,357.0,1222.0,3489,25.0,109.0,135.0,42.0,120.0,298.0,342.0,89.0,22.0,111.0,15.0,39.0,244.0,5.0,198.0,269.0,54.0,323.0,14.0,50.0,32.0,43.0,80.0,252.0,390.0,34.0,298.0,714.0,8.0,30.0,0.49709302325581395,0.5277777777777778,0.5111441307578009,0.5192076830732293,0.6013986013986014,0.545,0.6234042553191489,0.19207683073229292,30.22636484687084,0.15916398713826366,0.01592356687898089,0.16370558375634517,0.03507610853739246,,0.1636904761904762,0.03526448362720403,0.25930372148859543,0.6851851851851852,0.7668393782383419,0.5337837837837838,0.010804321728691477,0.2824858757062147,0.01694915254237288,0.45138055222088835,0.5002180072028813,0.49858587570621465,0.08919803600654665,0.24386252045826515,25.057499999999997,0.21636363636363637,24.0,38.0,33.0,85.0,166.0,111.0,291.0,2.0,,2.0,57.0,151.0,14.0,12.0,39.0,59.0,36.0,73.0,14.0,68.0,14.0,346.0,141.0,40.0,151.0,57.0,28.0,1.0,7.0,40.0,10.0,48.0,60.0,11.0,18.0,90.0,9.0,39.0,48.0,10.0,51.0,3.0,4.0,138.0,7.0,28.0,2.0,18.0,3.0,4.0,22.0,142.0,35.0,23.0,6.0,6.0,38.0,24.0,,0.7966101694915254,0.36875,0.3333333333333333,0.36875,0.4931506849315068,0.5037037037037037,0.4827586206896552,0.5028248587570622,0.00625,0.041604754829123326,0.10648148148148148,0.018072289156626505,0.006872852233676976,,0.6521739130434783,0.13095238095238096,0.040100250626566414,0.18072289156626506,0.07629427792915532,0.030716723549488054,0.020484171322160148,0.022026431718061675,0.08993576017130621,0.2290249433106576,0.18604651162790697,0.16216216216216217,0.631578947368421,0.1992797118847539,0.5120481927710844,0.5214723926380368,0.3411764705882353,0.34933973589435774,0.38144329896907214,0.38408304498269896,0.5675675675675675,0.2222222222222222,0.2222222222222222,1.0,0.18127250900360145,0.37748344370860926,0.38,0.7894736842105263,0.4367816091954023,0.631578947368421,,0.16091954022988506,0.66,0.6666666666666666,0.22033898305084745,0.3076923076923077,0.37748344370860926,0.5069385135135135,0.16132368148914167,0.17906683480453972,10.056315007429422,4.0,4.0,36.0,1.0,19.0,14.0,3.0,1.0,2.0,1.0,0.2857142857142857,0.006622516556291391,0.012987012987012988,0.125,0.2857142857142857,1.0,0.08045977011494253,,,,,,,,True,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,92269.0,1538,47,3010,2991,561.0,529.0,333.0,6001,114.0,185.0,24.0,52.0,9.0,208.0,401.0,157.0,71.0,658.0,3207,9.0,81.0,53.0,32.0,8.0,86.0,204.0,40.0,16.0,56.0,11.0,18.0,128.0,7.0,142.0,200.0,56.0,256.0,18.0,52.0,36.0,65.0,113.0,81.0,95.0,3.0,86.0,561.0,7.0,2.0,0.49038461538461536,0.5396825396825397,0.5187032418952618,0.5259856630824373,0.552013422818792,0.6044776119402985,0.48863636363636365,0.28136200716845877,19.454225352112676,0.1256637168141593,0.023890784982935155,0.12770411723656663,0.039511494252873564,0.011627906976744186,0.15673981191222572,0.06716417910447761,0.33154121863799285,0.6162162162162163,0.6627906976744186,0.47368421052631576,0.0931899641577061,0.2823529411764706,0.10588235294117647,0.6129032258064516,0.5164844703770198,0.5092405882352941,0.12310030395136778,0.13069908814589665,24.55414012738854,0.18637873754152823,25.0,37.0,14.0,51.0,110.0,43.0,106.0,17.0,4.0,4.0,40.0,105.0,6.0,4.0,23.0,57.0,30.0,51.0,10.0,27.0,8.0,212.0,171.0,38.0,104.0,40.0,19.0,,5.0,14.0,8.0,48.0,41.0,17.0,16.0,30.0,7.0,16.0,37.0,5.0,14.0,2.0,8.0,67.0,6.0,10.0,8.0,13.0,7.0,6.0,19.0,54.0,34.0,23.0,1.0,10.0,34.0,24.0,,1.0,0.3630573248407643,0.25,0.36538461538461536,0.5882352941176471,0.5094339622641509,0.5901639344262295,0.4588235294117647,,0.04738154613466334,0.07027027027027027,0.05454545454545454,,,0.44776119402985076,0.23943661971830985,0.04367606915377616,0.1353135313531353,0.05120481927710843,0.05904059040590406,0.03024193548387097,0.028985507246376812,0.10361445783132531,0.12373737373737374,0.14347826086956522,0.1095890410958904,0.7058823529411765,0.1971326164874552,0.4636363636363636,0.49038461538461536,0.35294117647058826,0.18996415770609318,0.4056603773584906,0.4056603773584906,0.6976744186046512,0.3269230769230769,0.3269230769230769,1.0,0.1881720430107527,0.38095238095238093,0.38095238095238093,1.0,0.6065573770491803,0.6756756756756757,0.06557377049180328,0.09836065573770492,0.5833333333333334,0.4444444444444444,0.27058823529411763,0.17391304347826086,0.38461538461538464,0.5399568627450981,0.09106239460370995,0.12385321100917432,7.2416458852867835,3.0,4.0,,1.0,,,,,,,0.4,,0.014285714285714285,0.2,0.5,1.0,,1.0,1.0,7.0,0.25,1.0,,,True,,
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,104441.0,1741,116,3403,3389,741.0,706.0,398.0,6792,112.0,174.0,33.0,3.0,2.0,280.0,555.0,5.0,76.0,639.0,3596,32.0,137.0,88.0,4.0,26.0,111.0,460.0,36.0,16.0,52.0,14.0,10.0,120.0,25.0,174.0,249.0,134.0,383.0,9.0,32.0,21.0,117.0,177.0,102.0,106.0,4.0,111.0,741.0,8.0,4.0,0.8214285714285714,0.9426229508196722,0.5045045045045045,0.5026785714285714,0.5263591433278418,0.5661157024793388,0.5091743119266054,0.008928571428571428,17.18346253229974,0.13636363636363635,0.07621951219512195,0.14082767140210006,0.08562300319488818,0.09782608695652174,0.11560693641618497,0.03557312252964427,0.3107142857142857,0.6436781609195402,0.7417218543046358,0.6517857142857143,0.005357142857142857,0.358695652173913,0.021739130434782608,0.3196428571428571,0.46852428571428595,0.47525326086956515,0.21439749608763695,0.17370892018779344,24.12,0.21774904496032912,41.0,74.0,20.0,30.0,72.0,138.0,309.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,51.0,101.0,1.0,41.0,1.0,100.0,3.0,72.0,2.0,,25.0,,2.0,19.0,7.0,109.0,54.0,21.0,11.0,25.0,5.0,10.0,33.0,1.0,15.0,1.0,7.0,58.0,8.0,13.0,11.0,12.0,17.0,15.0,12.0,55.0,44.0,41.0,,3.0,45.0,24.0,4.0,1.0,0.2,0.25,0.2,0.504950495049505,0.4659090909090909,0.5147058823529411,0.46195652173913043,,0.04504504504504504,0.13218390804597702,0.027777777777777776,,,0.43103448275862066,0.23595505617977527,0.08811641067097817,0.15743440233236153,0.136,0.11842105263157894,0.03942652329749104,0.06779661016949153,0.17954070981210857,0.10643015521064302,0.14885496183206107,0.18518518518518517,0.5333333333333333,0.12857142857142856,0.4166666666666667,0.42857142857142855,0.7333333333333333,0.5517857142857143,0.44660194174757284,0.44660194174757284,0.9782608695652174,0.3333333333333333,0.3333333333333333,1.0,0.0035714285714285713,,,,0.7254901960784313,0.5540540540540541,0.00980392156862745,,0.6060606060606061,0.5,0.021739130434782608,,,0.5345359550561797,0.0912106135986733,0.09197324414715718,11.24720720720721,,1.0,,,,,1.0,1.0,,1.0,1.0,,,0.14634146341463414,,,,1.0,,4.0,1.0,1.0,1.0,,True,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,5875.0,98,-24,185,187,69.0,58.0,34.0,372,3.0,7.0,,,,11.0,27.0,,7.0,29.0,202,6.0,10.0,4.0,,4.0,8.0,20.0,,,,,,,2.0,18.0,25.0,12.0,37.0,,,,10.0,16.0,6.0,10.0,2.0,8.0,69.0,,2.0,0.9090909090909091,1.0,0.4074074074074074,0.4074074074074074,0.453125,0.5,0.5714285714285714,,17.04035874439462,0.2535211267605634,0.08333333333333333,0.22340425531914893,0.11428571428571428,0.14285714285714285,0.21052631578947367,,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.25925925925925924,0.43408888888888886,0.381875,0.3448275862068966,0.27586206896551724,,0.372972972972973,1.0,5.0,,3.0,10.0,5.0,10.0,,,,,,,,,,2.0,7.0,,2.0,,2.0,,2.0,,,,,,,,10.0,3.0,4.0,,2.0,1.0,1.0,4.0,,1.0,,,6.0,1.0,6.0,1.0,1.0,2.0,,,3.0,7.0,4.0,1.0,2.0,7.0,3.0,2.0,,,,,0.2857142857142857,0.5,0.2857142857142857,0.5,,,,,,,0.3333333333333333,0.5,0.12345679012345678,0.13043478260869565,0.05,0.23809523809523808,0.1,0.058823529411764705,0.21052631578947367,0.42857142857142855,,0.3,0.42857142857142855,0.37037037037037035,0.3,0.3,1.0,0.37037037037037035,0.5,0.5,1.0,,,,,,,,0.7142857142857143,0.2,,,,,,,,0.5568500000000001,0.1,0.1,9.848148148148148,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,
201935,1610612760,James Harden,James Harden,201935,OKC,13697.0,228,27,451,452,199.0,183.0,53.0,903,4.0,17.0,9.0,6.0,2.0,8.0,23.0,32.0,15.0,70.0,476,,6.0,11.0,10.0,6.0,18.0,2.0,10.0,3.0,13.0,1.0,5.0,29.0,,22.0,29.0,8.0,37.0,4.0,10.0,4.0,19.0,32.0,21.0,18.0,1.0,18.0,199.0,3.0,1.0,0.125,0.125,0.34782608695652173,0.5,0.546875,0.42857142857142855,0.36,0.5818181818181818,14.313725490196079,0.12716763005780346,,0.1277533039647577,0.042328042328042326,,0.07142857142857142,0.13333333333333333,0.3090909090909091,0.23529411764705882,0.3076923076923077,0.25,0.10909090909090909,0.42857142857142855,0.09523809523809523,0.8909090909090909,0.5340203703703703,0.52873,0.08571428571428572,0.2571428571428571,25.403125,0.44124168514412415,,4.0,2.0,,,4.0,6.0,2.0,1.0,,11.0,26.0,2.0,2.0,8.0,13.0,,4.0,3.0,3.0,2.0,14.0,39.0,,24.0,10.0,4.0,,2.0,4.0,1.0,8.0,7.0,,6.0,8.0,,4.0,1.0,,4.0,1.0,,9.0,2.0,3.0,,,,2.0,,8.0,4.0,,2.0,2.0,4.0,3.0,,1.0,0.40625,0.2,0.3870967741935484,,0.2727272727272727,0.42857142857142855,0.2857142857142857,,0.17391304347826086,0.23529411764705882,,,,0.8888888888888888,,0.06015037593984962,0.12962962962962962,0.10204081632653061,0.02857142857142857,0.04081632653061224,,0.09876543209876543,0.22,0.11904761904761904,0.16666666666666666,0.75,,,,,0.10909090909090909,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.4727272727272727,0.4230769230769231,0.4230769230769231,1.0,0.5714285714285714,,0.14285714285714285,0.2857142857142857,0.2222222222222222,,0.38095238095238093,0.25,0.4166666666666667,0.5471857142857143,0.12698412698412698,0.25806451612903225,5.326086956521738,1.0,2.0,,,,,,,,,0.6666666666666666,,,,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,True,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,8933.0,149,65,290,293,100.0,122.0,38.0,583,14.0,16.0,6.0,,,18.0,23.0,1.0,9.0,45.0,280,3.0,13.0,8.0,1.0,5.0,21.0,30.0,2.0,,2.0,,1.0,4.0,2.0,17.0,28.0,7.0,35.0,,1.0,1.0,14.0,20.0,16.0,11.0,3.0,21.0,100.0,1.0,2.0,0.8333333333333334,0.9375,0.782608695652174,0.75,0.8035714285714286,0.9285714285714286,0.9545454545454546,0.041666666666666664,9.667673716012084,0.16346153846153846,0.09523809523809523,0.183206106870229,0.06422018348623854,0.25,0.26666666666666666,,0.6666666666666666,0.875,0.875,0.8571428571428571,,0.6666666666666666,,0.7083333333333334,0.5403565217391304,0.54125,0.28888888888888886,0.4666666666666667,68.9,0.3448275862068966,4.0,5.0,6.0,3.0,5.0,1.0,2.0,,,,,1.0,,,1.0,,5.0,6.0,,8.0,,6.0,,4.0,,,,,,,1.0,5.0,7.0,4.0,,1.0,,1.0,3.0,,,,1.0,4.0,,,1.0,2.0,1.0,8.0,3.0,4.0,3.0,2.0,,1.0,3.0,2.0,,,,,,0.8333333333333334,1.0,0.8333333333333334,0.8888888888888888,,,,,,,0.25,0.2857142857142857,0.056818181818181816,0.25925925925925924,0.10714285714285714,0.058823529411764705,0.023255813953488372,0.058823529411764705,0.05263157894736842,0.21568627450980393,0.2608695652173913,0.25,0.6666666666666666,0.20833333333333334,0.6,0.6,0.6666666666666666,0.08333333333333333,0.5,0.5,1.0,,,,0.041666666666666664,,,,0.8333333333333334,0.8,,,1.0,,0.1111111111111111,,,0.5494,0.16,0.16666666666666666,3.2,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,95995.0,1600,129,3140,3126,643.0,613.0,371.0,6266,137.0,251.0,59.0,13.0,1.0,245.0,555.0,58.0,160.0,689.0,3319,14.0,85.0,126.0,15.0,56.0,172.0,74.0,350.0,80.0,430.0,61.0,147.0,940.0,17.0,123.0,153.0,69.0,222.0,10.0,73.0,37.0,32.0,104.0,167.0,205.0,15.0,172.0,643.0,13.0,14.0,0.1510204081632653,0.16371681415929204,0.44144144144144143,0.43148450244698205,0.48865248226950353,0.5448717948717948,0.48314606741573035,0.09461663947797716,23.442302319083545,0.10379746835443038,0.05782312925170068,0.1009966777408638,0.047487955953200274,0.024096385542168676,0.12923076923076923,0.033444816053511704,0.4094616639477977,0.545816733067729,0.631336405529954,0.1386861313868613,0.021207177814029365,0.41843971631205673,0.0070921985815602835,0.5040783034257749,0.5109138071895424,0.5033292857142858,0.12336719883889695,0.24963715529753266,25.0896551724138,0.20477707006369428,28.0,41.0,30.0,37.0,125.0,71.0,179.0,2.0,2.0,,11.0,45.0,3.0,2.0,14.0,13.0,34.0,64.0,5.0,55.0,2.0,416.0,27.0,38.0,44.0,11.0,54.0,,19.0,162.0,41.0,52.0,29.0,1.0,36.0,85.0,13.0,49.0,50.0,5.0,36.0,3.0,4.0,135.0,7.0,34.0,5.0,17.0,4.0,4.0,20.0,97.0,18.0,14.0,,4.0,18.0,6.0,,0.6923076923076923,0.22413793103448276,0.13333333333333333,0.22807017543859648,0.53125,0.4365079365079365,0.5144927536231884,0.41134751773049644,,0.0972972972972973,0.13545816733067728,0.128,0.0223463687150838,,0.6296296296296297,0.0125,0.04486626402070751,0.090625,0.0392156862745098,0.04659498207885305,0.04780114722753346,0.07109004739336493,0.06363636363636363,0.1261904761904762,0.0942622950819672,0.07894736842105263,0.3333333333333333,0.2039151712887439,0.296,0.3394495412844037,0.24324324324324326,0.29200652528548127,0.39664804469273746,0.4057142857142857,0.1267605633802817,0.15384615384615385,0.15384615384615385,1.0,0.0734094616639478,0.24444444444444444,0.24444444444444444,0.6363636363636364,0.5942028985507246,0.6829268292682927,0.028985507246376812,0.043478260869565216,0.5084745762711864,,0.09929078014184398,0.14285714285714285,0.25,0.5079407407407407,0.14057971014492754,0.15348101265822786,7.88900900900901,,1.0,12.0,,1.0,,,,,,0.2,,,0.07142857142857142,,,,1.0,1.0,,0.5,1.0,2.0,,True,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,6166.0,103,5,193,187,66.0,58.0,23.0,380,1.0,3.0,1.0,1.0,,9.0,17.0,9.0,6.0,27.0,187,,,5.0,2.0,3.0,7.0,2.0,18.0,3.0,21.0,3.0,10.0,45.0,,8.0,10.0,3.0,13.0,,4.0,1.0,3.0,6.0,4.0,8.0,1.0,7.0,66.0,2.0,1.0,0.1111111111111111,0.1111111111111111,0.5294117647058824,0.40384615384615385,0.45,,0.3888888888888889,0.34615384615384615,18.51851851851852,0.10666666666666667,,0.10989010989010989,0.03488372093023256,,0.25,,0.11538461538461539,0.3333333333333333,0.5,,0.038461538461538464,0.14285714285714285,,0.46153846153846156,0.4763884615384615,0.45250000000000007,,0.25925925925925924,24.555555555555554,0.34196891191709844,,2.0,,4.0,9.0,4.0,5.0,,,,1.0,8.0,,,2.0,1.0,,2.0,,2.0,,16.0,3.0,,8.0,1.0,1.0,,,5.0,3.0,3.0,2.0,,3.0,9.0,1.0,6.0,1.0,,3.0,,,10.0,1.0,4.0,1.0,,,,,3.0,,,,,,,,1.0,0.1111111111111111,,0.1111111111111111,,0.4,,0.2857142857142857,,0.058823529411764705,0.3333333333333333,,,,0.9,,0.04918032786885246,0.125,,0.11764705882352941,0.03125,,0.0625,0.07407407407407407,0.09090909090909091,0.2,,0.34615384615384615,0.4444444444444444,0.4444444444444444,0.25,0.19230769230769232,0.8,0.8,,,,,0.3076923076923077,0.125,0.125,1.0,1.0,,,,,,0.2857142857142857,,0.125,0.5789,0.10344827586206896,0.15,9.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,
