EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Defensive 3 Seconds Violations,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Loose Ball Fouls Drawn,BlockedShortMidRange,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefensiveGoaltends,on,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked
2034,1610612764,Mike Miller,Mike Miller,2034,WAS,228.0,4,,8,8,5.0,6,1.0,16,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,9,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,3.0,,,,,,,,1.0,1.0,1.0,,,5.0,,,,1.0,,,1.0,,,1.0,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.7238,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2229,1610612764,Mike James,Mike James,2229,WAS,565.0,9,-9.0,18,18,13.0,8,2.0,36,,,,,,,,2.0,,1.0,,,,,,3.0,,1.0,1.0,23,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,2.0,,4.0,,1.0,,,,,1.0,13.0,,,,,,,,,,0.1,,0.125,,,,,,26.08695652173913,,,,,0.1,,,,0.0909090909090909,,,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,0.4364999999999999,0.4526,0.4468,0.25,0.25,,1.0,11.866666666666667,,0.7222222222222222,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,5864.0,98,-40.0,183,199,81.0,75,25.0,382,8.0,15.0,4.0,9.0,3.0,8.0,3.0,5.0,,,,,,,11.0,20.0,,5.0,27.0,215,6.0,12.0,13.0,5.0,12.0,,,10.0,10.0,12.0,8.0,,4.0,,,,,,,,2.0,11.0,,5.0,8.0,4.0,17.0,13.0,30.0,2.0,1.0,1.0,,,3.0,,,3.0,,2.0,5.0,11.0,,3.0,11.0,2.0,11.0,3.0,7.0,7.0,5.0,7.0,4.0,10.0,81.0,1.0,0.4545454545454545,0.7142857142857143,0.55,0.5,0.4166666666666667,0.55,0.5,0.4166666666666667,0.5625,0.5416666666666666,0.3846153846153846,,0.2,0.2666666666666666,,,12.61682242990654,,0.3333333333333333,,0.1290322580645161,0.1594202898550724,0.1351351351351351,0.0869565217391304,0.1313131313131313,0.1413043478260869,0.2962962962962963,0.1428571428571428,0.1176470588235294,0.1052631578947368,0.1333333333333333,0.1428571428571428,0.1666666666666666,0.0769230769230769,0.5714285714285714,0.75,0.5333333333333333,0.7272727272727273,0.625,0.25,0.6,0.6,,,,,,,,0.75,0.4444444444444444,0.25,0.6666666666666666,0.375,,,0.75,0.5285,0.5313636363636364,0.5155500000000001,0.2916666666666667,0.2916666666666667,0.4814814814814814,0.3703703703703703,2.795,,0.4426229508196721,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0357142857142857,,,,,,,,,,,,,3.0,,,,0.6,,,,,1.0,2.0,,,,,,,,True,,,,,,,,,,,,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,3941.0,66,-13.0,124,123,48.0,40,16.0,247,10.0,12.0,2.0,3.0,3.0,4.0,2.0,5.0,,3.0,,,,,12.0,20.0,,2.0,26.0,134,2.0,3.0,4.0,4.0,9.0,,1.0,9.0,14.0,10.0,4.0,,,1.0,,1.0,,1.0,,2.0,,4.0,,2.0,3.0,,5.0,4.0,9.0,1.0,1.0,,1.0,,,1.0,,1.0,,,2.0,3.0,,,4.0,1.0,4.0,2.0,3.0,9.0,4.0,9.0,5.0,9.0,48.0,,0.5833333333333334,0.7,0.6,0.6666666666666666,0.4444444444444444,0.6,0.6666666666666666,0.4444444444444444,0.6190476190476191,0.6666666666666666,0.5,,,,,,15.602836879432624,1.0,,,0.0697674418604651,0.0816326530612244,0.1538461538461538,,0.0892857142857142,0.0634920634920634,0.1538461538461538,0.0625,,0.1176470588235294,,0.0625,0.25,,0.5555555555555556,0.6,0.8333333333333334,0.8333333333333334,0.7,0.25,0.4,0.4,,0.15,,,,,,1.0,0.6666666666666666,,0.4444444444444444,0.75,,,0.6,0.5292800000000001,0.6360666666666667,0.4888888888888889,0.1428571428571428,0.1428571428571428,0.1538461538461538,0.3461538461538461,5.31,,0.3870967741935484,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,2.0,True,,,,,,,,,,,,
200781,1610612764,Paul Davis,Paul Davis,200781,WAS,317.0,5,-1.0,11,11,6.0,11,,22,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,3.0,10,,,,1.0,1.0,,,2.0,,2.0,,,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,2.0,6.0,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,27.272727272727277,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,1.0,1.0,,,0.5,0.5085500000000001,,0.6461,0.3333333333333333,0.3333333333333333,,0.6666666666666666,4.35,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,126639.0,2111,-228.0,4022,4007,992.0,1022,482.0,8029,205.0,344.0,52.0,90.0,46.0,75.0,115.0,251.0,125.0,304.0,18.0,4.0,24.0,8.0,445.0,899.0,42.0,170.0,1099.0,4417,75.0,142.0,183.0,94.0,205.0,12.0,43.0,234.0,472.0,418.0,86.0,1.0,81.0,119.0,44.0,163.0,29.0,83.0,24.0,370.0,15.0,128.0,2.0,65.0,227.0,36.0,328.0,145.0,473.0,81.0,54.0,27.0,82.0,43.0,90.0,39.0,34.0,172.0,17.0,45.0,94.0,195.0,7.0,19.0,212.0,26.0,227.0,38.0,122.0,68.0,37.0,69.0,34.0,234.0,992.0,23.0,0.5303370786516854,0.5870646766169154,0.4949944382647386,0.528169014084507,0.4585365853658537,0.4936238044633368,0.5306122448979592,0.4400921658986175,0.5309178743961352,0.5648148148148148,0.4854771784232365,0.0446333687566418,0.0901001112347052,0.1482558139534883,0.1195219123505976,,26.250543714658548,0.4767441860465116,0.3025210084033613,0.018348623853211,0.1711915535444947,0.0834419817470664,0.1394849785407725,0.0439882697947214,0.1629464285714285,0.0762666666666666,0.1228448275862068,0.0902439024390243,0.0441767068273092,0.1740196078431372,0.1760204081632653,0.1653992395437262,0.1404011461318051,0.1367521367521367,0.4927536231884058,0.3655685441020191,0.5959302325581395,0.6996587030716723,0.5414634146341464,0.2667375132837407,0.4581673306772908,0.5203619909502263,0.3652173913043478,0.3230605738575983,0.4111842105263157,0.4111842105263157,0.664,0.0191285866099893,0.0255047821466524,0.6122448979591837,0.5777777777777777,0.1346153846153846,0.3456221198156682,0.6133333333333333,0.0184331797235023,0.0368663594470046,0.410201912858661,0.4721808431163287,0.5063233576642335,0.4521429906542057,0.1190243902439024,0.1241098677517802,0.1665150136487716,0.2129208371246587,8.893548387096775,26.6,0.2466434609646942,27.0,4.0,5.0,1.0,4.0,,13.0,2.0,5.0,1.0,33.0,6.0,23.0,5.0,15.0,12.0,13.0,10.0,9.0,0.8461538461538461,0.3095238095238095,0.4,0.0833333333333333,0.3170731707317073,0.0515151515151515,0.0434782608695652,0.2083333333333333,0.2083333333333333,0.8,0.0272108843537414,0.25,1.0,,0.217391304347826,8.0,1.0,,22.0,13.0,,,0.0565552699228791,0.4444444444444444,0.4444444444444444,0.875,0.0068027210884353,7.0,30.0,1.0,,,,1.0,0.25,2.0,False,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,
101177,1610612764,Fabricio Oberto,Fabricio Oberto,101177,WAS,37537.0,626,-37.0,1175,1180,202.0,272,124.0,2355,28.0,40.0,6.0,13.0,4.0,4.0,6.0,12.0,1.0,3.0,,,,,35.0,55.0,,12.0,82.0,1254,7.0,15.0,17.0,4.0,5.0,,6.0,14.0,66.0,4.0,2.0,,1.0,41.0,10.0,51.0,7.0,23.0,14.0,112.0,1.0,30.0,3.0,15.0,46.0,6.0,67.0,34.0,101.0,11.0,6.0,5.0,13.0,10.0,23.0,3.0,2.0,36.0,3.0,4.0,71.0,119.0,6.0,13.0,38.0,17.0,15.0,1.0,6.0,9.0,8.0,9.0,5.0,14.0,202.0,4.0,0.9428571428571428,0.9705882352941176,0.6363636363636364,0.4666666666666667,0.8,0.6363636363636364,0.4666666666666667,0.8,0.6612903225806451,0.5,0.7777777777777778,,0.0181818181818181,0.025,,,7.39622641509434,0.3611111111111111,0.1463414634146341,0.0833333333333333,0.1074766355140186,0.0699300699300699,0.1153846153846153,0.0099009900990099,0.1093189964157706,0.0584905660377358,0.0689655172413793,0.0614035087719298,0.0135135135135135,0.1206896551724138,0.125,0.0869565217391304,0.0842105263157894,0.2,0.5555555555555556,0.7272727272727273,0.7,0.717948717948718,0.9642857142857144,0.2181818181818181,0.5,0.5,0.8333333333333334,0.0545454545454545,0.3333333333333333,0.3333333333333333,1.0,,,0.8666666666666667,0.4615384615384615,0.8333333333333334,0.8,1.0,,,0.7272727272727273,0.5386254545454544,0.5422866666666667,0.63128,0.1,0.1,0.2073170731707317,0.1707317073170731,3.4599999999999995,,0.1719148936170212,3.0,2.0,,,,,,,,,,,,,3.0,4.0,4.0,2.0,2.0,,,,,,0.0753768844221105,,,,,,,,,,,,,1.0,3.0,,,0.0625,,,,,2.0,1.0,,,,,,,,False,,,,,,,1.0,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,89118.0,1485,-60.0,2869,2832,732.0,630,371.0,5701,115.0,179.0,39.0,66.0,23.0,39.0,71.0,176.0,56.0,141.0,38.0,8.0,115.0,25.0,242.0,496.0,153.0,146.0,792.0,3166,52.0,90.0,124.0,46.0,95.0,33.0,51.0,185.0,318.0,166.0,54.0,,27.0,34.0,14.0,48.0,11.0,26.0,8.0,110.0,19.0,70.0,3.0,52.0,163.0,27.0,242.0,92.0,334.0,43.0,23.0,20.0,35.0,18.0,22.0,17.0,,57.0,4.0,9.0,64.0,105.0,6.0,13.0,192.0,14.0,206.0,17.0,89.0,7.0,3.0,7.0,2.0,185.0,732.0,7.0,0.6570247933884298,0.7395348837209302,0.4879032258064516,0.5777777777777777,0.4842105263157895,0.49768875192604,0.5851063829787234,0.5234375,0.5329744279946165,0.6019417475728155,0.5640243902439024,0.2357473035439137,0.0544354838709677,0.0782122905027933,0.0681818181818181,0.0070921985815602,24.2185128983308,0.6140350877192983,0.3461538461538461,0.0357142857142857,0.1646464646464646,0.0680933852140077,0.1590214067278287,0.0595611285266457,0.1632498101746393,0.0660727542687453,0.0938628158844765,0.068259385665529,0.056,0.1504424778761062,0.1682242990654205,0.1693002257336343,0.1729957805907173,0.1222222222222222,0.2857142857142857,0.275808936825886,0.6424581005586593,0.696969696969697,0.5130434782608696,0.2711864406779661,0.4034090909090909,0.4329268292682927,0.704225352112676,0.2172573189522342,0.3971631205673759,0.4,0.8928571428571429,0.0585516178736517,0.1771956856702619,0.7021276595744681,0.5909090909090909,0.1794871794871795,0.3046875,0.5897435897435898,0.0625,0.1953125,0.5115562403697997,0.4935286265432098,0.5210907894736843,0.4865980314960629,0.1258644536652835,0.1566901408450704,0.1565656565656565,0.2335858585858586,8.598991935483872,24.877124183006536,0.2551411641686999,14.0,,43.0,1.0,2.0,8.0,54.0,2.0,4.0,14.0,162.0,,115.0,43.0,3.0,,4.0,20.0,17.0,1.0,0.3529411764705882,0.5,0.4242424242424242,0.3529411764705882,0.0524017467248908,0.072463768115942,0.3739130434782609,0.3771929824561403,1.0,0.0212765957446808,0.5,1.0,0.32,0.3739130434782609,11.0,2.0,1.0,14.0,4.0,0.0065359477124183,0.008695652173913,0.04375,0.2894736842105263,0.2894736842105263,1.0,0.0212765957446808,14.0,4.0,,2.0,0.0129032258064516,,6.0,0.75,,False,1.0,,,,,1.0,,0.5,1.0,,,
1863,1610612764,Earl Boykins,Earl Boykins,1863,WAS,61186.0,1020,-183.0,1931,1926,508.0,576,262.0,3857,33.0,56.0,2.0,2.0,9.0,12.0,44.0,93.0,64.0,163.0,13.0,2.0,38.0,11.0,141.0,312.0,51.0,74.0,404.0,2164,12.0,23.0,40.0,31.0,77.0,13.0,41.0,109.0,50.0,232.0,2.0,,22.0,117.0,42.0,159.0,26.0,51.0,49.0,360.0,6.0,8.0,,9.0,48.0,,57.0,14.0,71.0,24.0,10.0,14.0,38.0,27.0,26.0,11.0,8.0,64.0,3.0,18.0,15.0,42.0,,,69.0,9.0,85.0,4.0,17.0,2.0,1.0,3.0,,109.0,508.0,6.0,0.1773049645390071,0.1785714285714285,0.4519230769230769,0.5217391304347826,0.4025974025974026,0.4545454545454545,0.5892857142857143,0.3777777777777777,0.4962121212121212,0.6129032258064516,0.4774774774774775,0.140495867768595,0.0705128205128205,0.1785714285714285,0.064516129032258,0.0368098159509202,20.49910873440285,0.59375,,,0.0746500777604976,0.0103896103896103,0.0405405405405405,0.0329670329670329,0.0658959537572254,0.0147058823529411,0.0046082949308755,0.0045454545454545,0.0157480314960629,0.0871794871794871,0.0578947368421052,0.0775193798449612,0.036144578313253,0.0535714285714285,,0.1542699724517906,0.5892857142857143,0.717391304347826,0.3333333333333333,0.256198347107438,0.4731182795698925,0.5057471264367817,0.1363636363636363,0.4490358126721763,0.3926380368098159,0.4076433121019108,0.125,0.0358126721763085,0.1046831955922865,0.0714285714285714,1.0,0.5,0.1333333333333333,0.75,0.0222222222222222,0.1222222222222222,0.2947658402203856,0.4500028925619833,0.4242788461538461,0.4301599999999999,0.0502645502645502,0.0523076923076923,0.099009900990099,0.2698019801980198,12.297115384615385,24.87254901960784,0.2630761263593992,7.0,,13.0,3.0,5.0,2.0,16.0,3.0,5.0,2.0,36.0,12.0,38.0,13.0,16.0,17.0,4.0,18.0,17.0,0.75,0.3137254901960784,0.6,0.1538461538461538,0.3137254901960784,0.018018018018018,0.0727272727272727,0.3421052631578947,0.3513513513513513,0.6923076923076923,0.1785714285714285,0.6,1.0,0.1818181818181818,0.3421052631578947,3.0,,1.0,3.0,8.0,0.0196078431372549,0.0263157894736842,0.0169491525423728,0.2307692307692307,0.2307692307692307,1.0,,,,13.0,2.0,0.0377358490566037,,,,,False,,,1.0,,1.0,,,,,1.0,,
200751,1610612764,Randy Foye,Randy Foye,200751,WAS,93331.0,1556,-197.0,2958,2932,695.0,642,376.0,5890,41.0,72.0,2.0,5.0,15.0,21.0,25.0,86.0,118.0,257.0,27.0,7.0,146.0,51.0,184.0,415.0,173.0,116.0,670.0,3256,10.0,31.0,35.0,46.0,97.0,58.0,47.0,199.0,58.0,310.0,2.0,3.0,23.0,161.0,52.0,213.0,30.0,69.0,67.0,478.0,2.0,11.0,1.0,28.0,77.0,1.0,106.0,14.0,120.0,32.0,19.0,13.0,45.0,36.0,44.0,9.0,4.0,89.0,4.0,18.0,53.0,116.0,2.0,8.0,105.0,10.0,130.0,6.0,47.0,10.0,5.0,10.0,3.0,199.0,695.0,14.0,0.1576086956521739,0.1584699453551912,0.4433734939759036,0.3225806451612903,0.4742268041237113,0.4710884353741497,0.3720930232558139,0.4903225806451612,0.514751552795031,0.3888888888888889,0.5469613259668509,0.2942176870748299,0.0554216867469879,0.1111111111111111,0.1395348837209302,0.0116731517509727,21.5651662253604,0.5056179775280899,0.0112359550561797,0.0126582278481012,0.0738255033557047,0.0098214285714285,0.0843373493975903,0.0067340067340067,0.0763636363636363,0.0091743119266055,0.0131147540983606,0.0194805194805194,0.0044052863436123,0.0547445255474452,0.0498533724340175,0.1051401869158878,0.0759493670886076,0.1052631578947368,0.3,0.1224489795918367,0.5694444444444444,0.640625,0.1707317073170731,0.1462585034013605,0.2906976744186046,0.3378378378378378,0.08,0.4370748299319728,0.4591439688715953,0.4645669291338583,0.1694915254237288,0.0459183673469387,0.2482993197278911,0.1162790697674418,0.4,0.5,0.1354838709677419,0.7142857142857143,0.0451612903225806,0.3290322580645161,0.4166666666666667,0.4633963247863248,0.4484037499999999,0.459377922077922,0.0761904761904762,0.1030701754385964,0.0522388059701492,0.2970149253731343,13.79686746987951,25.572254335260105,0.2349560513860716,3.0,,52.0,3.0,9.0,17.0,62.0,4.0,12.0,20.0,111.0,75.0,143.0,52.0,22.0,25.0,18.0,14.0,14.0,0.5967741935483871,0.3583815028901734,0.3333333333333333,0.3448275862068966,0.3647058823529411,0.0019723865877712,0.0142857142857142,0.3561643835616438,0.3561643835616438,0.5384615384615384,0.2093023255813953,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3636363636363636,10.0,3.0,,4.0,11.0,,,0.0129449838187702,0.3703703703703703,0.3703703703703703,0.9,0.0697674418604651,5.0,5.0,11.0,1.0,0.0057471264367816,1.0,3.0,0.4285714285714285,1.0,False,1.0,1.0,,,,,,0.3333333333333333,1.0,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,64220.0,1070,-48.0,2123,2098,597.0,524,277.0,4221,62.0,119.0,3.0,6.0,19.0,37.0,32.0,85.0,76.0,184.0,11.0,7.0,148.0,44.0,170.0,388.0,159.0,137.0,645.0,2294,6.0,21.0,36.0,42.0,108.0,51.0,63.0,198.0,62.0,278.0,,,32.0,174.0,36.0,210.0,26.0,91.0,56.0,456.0,2.0,12.0,,27.0,81.0,1.0,109.0,14.0,123.0,38.0,26.0,12.0,67.0,36.0,42.0,31.0,4.0,109.0,13.0,32.0,41.0,85.0,1.0,11.0,149.0,4.0,185.0,19.0,85.0,7.0,3.0,8.0,2.0,198.0,597.0,14.0,0.1823529411764705,0.1823529411764705,0.4381443298969072,0.2857142857142857,0.3888888888888889,0.4643510054844607,0.3857142857142857,0.4245283018867924,0.5119236883942766,0.45,0.5025380710659898,0.2906764168190128,0.0824742268041237,0.1428571428571428,0.1176470588235294,0.0271739130434782,30.196399345335514,0.6146788990825688,0.0178571428571428,,0.1100543478260869,0.0158311345646438,0.110655737704918,0.0086206896551724,0.110204081632653,0.0141414141414141,0.014018691588785,0.0240384615384615,0.0108108108108108,0.1306818181818181,0.0646551724137931,0.1310975609756097,0.1079545454545454,0.1176470588235294,0.25,0.2175502742230347,0.5210084033613446,0.6078431372549019,0.1451612903225806,0.1553930530164533,0.3764705882352941,0.4266666666666667,,0.336380255941499,0.4130434782608695,0.4245810055865922,0.2894736842105263,0.0201096892138939,0.2705667276051188,0.1714285714285714,0.5,0.6666666666666666,0.2327044025157232,0.5135135135135135,0.0440251572327044,0.2767295597484276,0.5082266910420475,0.4927136697247705,0.520301515151515,0.4765156050955413,0.1386623164763458,0.1872246696035242,0.055813953488372,0.3069767441860465,11.209278350515463,25.66603773584906,0.281205840791333,9.0,,52.0,3.0,11.0,15.0,56.0,5.0,14.0,17.0,87.0,81.0,148.0,52.0,10.0,27.0,12.0,16.0,16.0,0.5178571428571429,0.3522012578616352,0.3571428571428571,0.3333333333333333,0.3522012578616352,0.0119047619047619,,0.3513513513513513,0.3586206896551724,0.4807692307692308,0.3142857142857143,0.2727272727272727,1.0,0.3409090909090909,0.3513513513513513,4.0,3.0,3.0,9.0,8.0,0.0188679245283018,0.0202702702702702,0.0330882352941176,0.3636363636363636,0.3636363636363636,1.0,0.0857142857142857,3.0,3.0,2.0,,,1.0,2.0,0.2857142857142857,1.0,False,2.0,1.0,1.0,,1.0,,,0.6666666666666666,1.0,1.0,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,107009.0,1783,-75.0,3451,3406,938.0,802,431.0,6857,87.0,166.0,27.0,44.0,21.0,51.0,36.0,90.0,130.0,311.0,24.0,7.0,65.0,26.0,253.0,567.0,89.0,172.0,747.0,3727,38.0,67.0,102.0,61.0,142.0,33.0,75.0,224.0,240.0,266.0,34.0,3.0,38.0,74.0,31.0,105.0,21.0,35.0,24.0,241.0,18.0,47.0,,62.0,161.0,15.0,238.0,65.0,303.0,64.0,42.0,22.0,43.0,23.0,68.0,20.0,18.0,111.0,10.0,32.0,58.0,123.0,,22.0,129.0,,195.0,10.0,66.0,15.0,8.0,15.0,9.0,224.0,938.0,13.0,0.4743083003952569,0.5084745762711864,0.4462081128747795,0.5671641791044776,0.4295774647887324,0.4382621951219512,0.5909090909090909,0.4257142857142857,0.4932065217391304,0.6097560975609756,0.5141509433962265,0.135670731707317,0.0670194003527336,0.1265060240963855,0.1333333333333333,0.0160771704180064,21.45933620471244,0.3873873873873873,0.145631067961165,,0.1370212765957446,0.0373608903020667,0.1523341523341523,0.05,0.140960809102402,0.0401730531520395,0.0519877675840978,0.0449438202247191,0.0569395017793594,0.0978260869565217,0.1227154046997389,0.1686046511627907,0.1331058020477815,0.2017543859649122,0.6,0.2530487804878049,0.5240963855421686,0.6,0.4827586206896552,0.1371951219512195,0.4,0.4615384615384615,0.1944444444444444,0.4740853658536585,0.4180064308681672,0.4248366013071895,0.5461538461538461,0.0365853658536585,0.0990853658536585,0.5714285714285714,0.6136363636363636,0.2222222222222222,0.2914285714285714,0.4117647058823529,0.04,0.1485714285714285,0.3887195121951219,0.4707475384615385,0.5211201754385966,0.4643266272189348,0.093969144460028,0.1059390048154093,0.1365461847389558,0.2998661311914324,11.85485008818342,26.62808988764045,0.2718052738336714,11.0,3.0,14.0,3.0,8.0,4.0,23.0,5.0,10.0,9.0,42.0,27.0,62.0,14.0,10.0,15.0,10.0,23.0,21.0,0.6086956521739131,0.2584269662921348,0.5,0.2727272727272727,0.2674418604651162,0.0243478260869565,0.0253164556962025,0.2153846153846154,0.21875,0.5,0.1038961038961039,0.375,0.6666666666666666,0.1538461538461538,0.2258064516129032,9.0,2.0,1.0,13.0,6.0,0.0112359550561797,0.0153846153846153,0.0395136778115501,0.375,0.375,0.7777777777777778,0.0259740259740259,6.0,6.0,24.0,1.0,0.0111111111111111,,5.0,0.7142857142857143,1.0,False,2.0,5.0,,,1.0,,3.0,1.0,0.5,,,
