EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassSteals,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3Assists,DefAtRimReboundPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctBlocked,BadPassTurnovers,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,on,HeaveAttempts,Offensive Fouls,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,2658.0,44,5,81,83,30.0,36,10.0,164,5.0,8.0,2.0,4.0,5.0,11.0,10.0,19.0,5.0,25.0,94,2.0,2.0,2.0,4.0,8.0,5.0,13.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,8.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,13.0,30.0,1.0,1.0,0.5,0.5,0.5263157894736842,0.5,0.5263157894736842,0.5,0.5681818181818182,0.3333333333333333,0.5909090909090909,0.05263157894736842,0.125,24.46808510638298,0.5,0.125,0.07692307692307693,0.6666666666666666,0.08333333333333333,0.17142857142857143,0.07894736842105263,0.1,0.125,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.5,1.0,0.125,1.0,0.42105263157894735,0.625,0.7142857142857143,0.6,0.5789473684210527,0.45454545454545453,0.45454545454545453,0.4,0.5,0.5,0.42105263157894735,0.46493684210526326,0.41585,0.47319999999999995,0.09523809523809523,0.09523809523809523,0.08,0.52,4.110526315789474,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,2970.0,50,6,94,96,43.0,55,9.0,190,5.0,7.0,2.0,2.0,1.0,3.0,7.0,13.0,9.0,23.0,103,3.0,1.0,5.0,3.0,4.0,6.0,12.0,8.0,6.0,,2.0,4.0,1.0,10.0,1.0,3.0,,4.0,1.0,5.0,4.0,9.0,1.0,3.0,,,,,,,4.0,5.0,1.0,13.0,,1.0,15.0,7.0,2.0,1.0,1.0,,1.0,1.0,12.0,43.0,,2.0,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.75,0.5384615384615384,0.75,0.6052631578947368,0.625,0.8571428571428571,,,18.446601941747574,0.16666666666666666,0.1111111111111111,0.10714285714285714,,0.1,0.09523809523809523,0.10526315789473684,0.125,0.125,,,0.23529411764705882,,,0.16666666666666666,1.0,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.4,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5384615384615384,0.49333076923076924,0.5741499999999999,0.513625,0.4117647058823529,0.4117647058823529,0.21739130434782608,0.5217391304347826,5.946153846153846,0.4574468085106383,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.125,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101146,1610612749,Roko Ukic,Roko Ukic,101146,MIL,5814.0,97,17,186,185,84.0,100,20.0,371,5.0,8.0,3.0,3.0,6.0,9.0,11.0,18.0,9.0,40.0,202,1.0,,3.0,6.0,7.0,7.0,25.0,6.0,16.0,1.0,8.0,12.0,2.0,28.0,,,1.0,2.0,,3.0,,3.0,,1.0,,1.0,,6.0,,4.0,4.0,6.0,,8.0,,,11.0,5.0,2.0,,,,,,25.0,84.0,,2.0,0.2727272727272727,0.2727272727272727,0.6111111111111112,0.8571428571428571,0.5166666666666667,0.6923076923076923,0.5882352941176471,0.5,0.78125,0.05555555555555555,0.125,19.047619047619047,,0.03333333333333333,,0.06666666666666667,,0.04,,,,,,0.06666666666666667,0.08333333333333333,,,,0.26666666666666666,0.625,0.7142857142857143,0.6,0.3,0.6666666666666666,0.6666666666666666,,0.23076923076923078,1.0,0.6666666666666666,0.4841431034482759,0.53565,0.5066166666666666,0.15625,0.25,0.075,0.625,6.133333333333334,0.45161290322580644,,,,1.0,,,4.0,4.0,5.0,1.0,3.0,,0.5,,,0.03333333333333333,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,5.0,3.0,12.0,1.0,2.0,2.0,6.0,9.0,9.0,2.0,1.0,5.0,1.0,5.0,1.0,0.25,0.5,0.3333333333333333,0.25,0.4,0.8333333333333334,0.1,0.3333333333333333,0.3333333333333333,1.0,0.3,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.5,1.0,0.07692307692307693,1.0,0.38461538461538464,0.2,0.2222222222222222,26.23333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,2878.0,48,-6,91,91,48.0,54,12.0,182,5.0,6.0,2.0,3.0,,,7.0,11.0,6.0,20.0,106,2.0,1.0,3.0,3.0,4.0,6.0,12.0,8.0,6.0,,1.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,,4.0,4.0,8.0,1.0,2.0,1.0,,,1.0,,1.0,4.0,4.0,,5.0,,,7.0,4.0,,1.0,1.0,,1.0,1.0,12.0,48.0,,,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.75,0.5384615384615384,0.75,0.625,0.5,0.8571428571428571,,,16.037735849056602,,0.12,0.0625,0.1111111111111111,0.15384615384615385,0.11764705882352941,0.08888888888888889,0.1111111111111111,,0.25,0.16666666666666666,0.08333333333333333,0.14285714285714285,,0.16666666666666666,1.0,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.6,,,,,0.75,0.6666666666666666,0.6153846153846154,0.5172115384615384,0.6004,0.582875,0.25,0.2857142857142857,0.15,0.6,8.263636363636364,0.5274725274725275,1.0,2.0,2.0,5.0,1.0,2.0,1.0,,,1.0,1.0,0.5,0.5,0.09090909090909091,0.1111111111111111,0.38461538461538464,0.4,0.4,0.5,1.0,0.5,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,0.15384615384615385,1.0,0.15384615384615385,,,,,,,,,,,,,,,,23.7,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,3238.0,54,-6,100,103,30.0,49,12.0,203,3.0,4.0,,1.0,3.0,4.0,9.0,16.0,6.0,36.0,123,3.0,1.0,5.0,2.0,4.0,3.0,13.0,2.0,16.0,1.0,6.0,8.0,5.0,18.0,,,2.0,4.0,,6.0,,6.0,,,,3.0,,4.0,,,,2.0,,3.0,,,6.0,2.0,1.0,,,,,,13.0,30.0,,1.0,0.1111111111111111,0.1111111111111111,0.5625,0.5,0.625,0.8333333333333334,0.6730769230769231,0.6666666666666666,0.8571428571428571,0.0625,,25.862068965517242,,0.11764705882352941,,0.3333333333333333,,0.15,,,,,,0.1875,0.2,1.0,,,0.16666666666666666,0.75,0.75,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.16666666666666666,,0.5,0.471875,0.47675,0.43016666666666664,0.08,0.11764705882352941,0.1388888888888889,0.3611111111111111,11.5625,0.3,1.0,1.0,3.0,8.0,2.0,,2.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.375,0.42857142857142855,,0.3333333333333333,1.0,,,,,,,4.0,8.0,2.0,2.0,4.0,8.0,,,2.0,2.0,9.0,8.0,4.0,1.0,1.0,1.0,1.0,0.75,0.5,,1.0,0.5,0.3333333333333333,0.25,,,,,0.3333333333333333,0.5,0.5,0.75,,,,,,0.3333333333333333,1.0,0.5,25.9625,1.0,0.1,3.0,1.0,1.0,0.125,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,2714.0,45,22,91,89,54.0,52,4.0,180,1.0,3.0,1.0,1.0,,1.0,4.0,9.0,2.0,19.0,88,1.0,,,3.0,6.0,2.0,17.0,6.0,2.0,2.0,,1.0,,3.0,,,,7.0,3.0,10.0,,10.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,,2.0,,1.0,2.0,,1.0,,,,,,17.0,54.0,,1.0,0.75,0.75,0.4444444444444444,0.5,0.5666666666666667,0.8333333333333334,0.59375,,0.85,0.2222222222222222,0.3333333333333333,18.947368421052634,0.75,0.23333333333333334,,,,0.1891891891891892,,,,,0.3333333333333333,0.1111111111111111,,,,,0.2,0.3333333333333333,0.5,,0.06666666666666667,,,,0.1111111111111111,1.0,0.6,0.5082233333333334,0.3768,0.4822333333333334,,,,0.8947368421052632,11.177777777777777,0.5934065934065934,,,3.0,5.0,,,1.0,1.0,,,,,,,,0.3333333333333333,0.6,0.6,1.0,,,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,2.0,3.0,6.0,,,3.0,3.0,9.0,5.0,2.0,,1.0,,1.0,1.0,0.5,,1.0,0.5,0.4,0.5,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,1.0,,,,0.1111111111111111,1.0,0.2222222222222222,1.0,0.4,25.633333333333336,,0.5,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,2451.0,41,24,79,76,37.0,41,11.0,155,1.0,3.0,1.0,2.0,,1.0,7.0,15.0,4.0,24.0,82,1.0,,,2.0,5.0,2.0,6.0,4.0,10.0,,7.0,11.0,3.0,26.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,,,,2.0,,1.0,3.0,4.0,,3.0,,,4.0,1.0,1.0,,,,,,6.0,37.0,,1.0,0.2857142857142857,0.2857142857142857,0.4666666666666667,0.4,0.5,0.2857142857142857,0.5454545454545454,,0.375,,,25.806451612903224,,0.1,,0.2,0.14285714285714285,0.12,0.030303030303030304,,,,0.14285714285714285,0.14285714285714285,0.25,,,,0.15,0.3333333333333333,0.3333333333333333,,0.05,,,,0.2857142857142857,0.5,0.4,0.471265,0.3994,0.5273857142857142,0.047619047619047616,0.0625,,0.25,14.020000000000001,0.46835443037974683,,,6.0,11.0,,,4.0,2.0,2.0,1.0,,,,,0.2,0.55,0.5454545454545454,0.5454545454545454,0.3333333333333333,,,1.0,3.0,,,,1.0,1.0,2.0,,1.0,2.0,5.0,,,,2.0,3.0,2.0,1.0,2.0,2.0,,1.0,0.5,0.4,,,0.4,0.25,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.1,0.5,0.5,,,,,0.14285714285714285,,0.14285714285714285,,0.5,25.38,2.0,,3.0,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,1115.0,19,6,35,33,25.0,17,5.0,68,1.0,2.0,1.0,2.0,,,1.0,2.0,2.0,4.0,39,2.0,,2.0,1.0,2.0,2.0,4.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,4.0,25.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,,,7.317073170731708,1.0,0.08333333333333333,0.1,0.25,,0.125,0.07692307692307693,,0.25,,0.3333333333333333,,0.3333333333333333,,,,1.0,0.5,0.5,1.0,,,,,1.0,0.5,1.0,0.5676,0.5676,0.5676,,,0.5,1.0,,0.7142857142857143,1.0,2.0,,,1.0,,,,,,,0.5,0.5,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,1803.0,30,21,59,58,16.0,24,5.0,117,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,19.0,56,,1.0,1.0,2.0,2.0,,7.0,4.0,2.0,,1.0,1.0,,2.0,,2.0,2.0,2.0,,4.0,2.0,6.0,,,,,,2.0,1.0,,5.0,5.0,,2.0,,,3.0,2.0,,,,,,,7.0,16.0,,,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6428571428571429,0.875,0.6333333333333333,0.5,0.875,,,26.153846153846153,,0.18181818181818182,0.14285714285714285,0.25,,0.21052631578947367,0.09090909090909091,,,,0.5,0.14285714285714285,0.3333333333333333,,,,0.14285714285714285,1.0,1.0,0.5,0.14285714285714285,0.5,0.5,1.0,0.25,1.0,0.7857142857142857,0.5376428571428572,,0.523825,0.13333333333333333,0.3333333333333333,0.05263157894736842,0.3684210526315789,7.339999999999999,0.2711864406779661,,,,1.0,,,,,,,1.0,,,0.3333333333333333,,0.07142857142857142,,,,,,,,,,,,4.0,9.0,1.0,2.0,4.0,9.0,,,1.0,2.0,9.0,9.0,4.0,1.0,2.0,,1.0,0.75,0.4444444444444444,,0.5,0.4444444444444444,0.6428571428571429,1.0,,,,,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.75,,,,,,0.5,0.5,0.4444444444444444,25.722222222222218,,,3.0,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,1104.0,18,3,37,35,19.0,19,4.0,72,,,,,,,,1.0,,3.0,36,,,,,1.0,,3.0,,,,,,,,1.0,,1.0,2.0,,3.0,2.0,5.0,,,,2.0,,3.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,3.0,19.0,1.0,,,,,,0.375,0.5,0.375,,0.5,,,17.073170731707318,,0.14285714285714285,,0.2,0.14285714285714285,0.15789473684210525,0.07692307692307693,,,,,0.1111111111111111,0.25,,,1.0,,,,,,,,,,,0.75,0.5056625,,0.5150666666666667,,,,1.0,21.3,0.5135135135135135,,,,1.0,,,,,,,,,,,0.16666666666666666,0.25,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,3.0,,,1.0,2.0,3.0,2.0,,,1.0,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.75,0.3333333333333333,0.25,1.0,1.0,1.0,0.5,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,24.099999999999998,,0.5,,1.0,,,,1.0,,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,
