EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,DefFTReboundPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,Steals,BadPassSteals,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PtsPutbacks,LostBallSteals,Loose Ball Fouls,RecoveredBlocks,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3FGA,FG3A,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FG3APct,ShortMidRangePctBlocked,Arc3Frequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,NonShootingPenaltyNonTakeFouls,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGA,Corner3Frequency,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,PenaltyCorner3Frequency,on,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,2652.0,44,4.0,89,90,23.0,48.0,8.0,179,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,10.0,1.0,9.0,86,1.0,3.0,3.0,1.0,7.0,6.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,14.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,23.0,0.75,0.75,0.4,1.0,0.4,1.0,0.45,1.1666666666666667,12.0,1.0,0.2,0.03333333333333333,0.06666666666666667,0.14285714285714285,0.02857142857142857,0.1111111111111111,0.2857142857142857,0.2857142857142857,0.09090909090909091,0.16666666666666666,0.4,0.75,0.75,0.6666666666666666,0.4,0.2,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,0.4,0.43865,0.5193,0.4827333333333333,0.1,0.1,0.7777777777777778,9.180000000000001,0.25842696629213485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,1467.0,24,-10.0,50,48,17.0,25.0,10.0,98,,,,,,,,1.0,,1.0,,,57,,,,,,,,2.0,1.0,3.0,1.0,,,2.0,7.0,,1.0,,2.0,,2.0,,2.0,1.0,1.0,3.0,3.0,3.0,,,,,,17.0,,,,,,,,,6.451612903225807,0.6666666666666666,,,0.125,0.043478260869565216,,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,0.3269,,,,,,19.6,0.34,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,3682.0,61,5.0,121,121,32.0,65.0,16.0,242,4.0,14.0,8.0,1.0,1.0,5.0,,5.0,7.0,24.0,4.0,18.0,122,9.0,1.0,1.0,2.0,4.0,10.0,4.0,,,,,,,,,8.0,3.0,7.0,12.0,9.0,21.0,3.0,,,,4.0,3.0,6.0,7.0,6.0,2.0,3.0,4.0,32.0,0.7142857142857143,0.7142857142857143,0.2916666666666667,1.0,0.2916666666666667,1.0,0.34615384615384615,1.0,20.689655172413794,,0.2,0.17777777777777778,0.15,0.18181818181818182,0.15254237288135594,0.1111111111111111,0.18181818181818182,0.25,0.2,0.2,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.75,0.20833333333333334,0.20833333333333334,,,,0.8888888888888888,1.0,1.0,0.5833333333333334,0.5127708333333333,0.5691124999999999,0.5967,0.12,0.12,0.2222222222222222,5.5249999999999995,0.2644628099173554,2.0,4.0,,,3.0,2.0,1.0,3.0,0.4,1.0,3.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.1111111111111111,0.1111111111111111,0.22727272727272727,0.08333333333333333,0.14285714285714285,0.07142857142857142,0.2222222222222222,0.16666666666666666,0.1,0.16666666666666666,0.6,0.6,0.6666666666666666,0.125,1.0,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201591,1610612760,DJ White,DJ White,201591,OKC,6112.0,102,8.0,206,205,58.0,113.0,26.0,411,6.0,11.0,8.0,1.0,2.0,6.0,14.0,24.0,25.0,41.0,9.0,59.0,210,11.0,6.0,8.0,5.0,17.0,32.0,18.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,8.0,4.0,5.0,13.0,10.0,23.0,1.0,2.0,2.0,,3.0,8.0,12.0,7.0,10.0,,2.0,17.0,58.0,0.64,0.8,0.6097560975609756,0.75,0.6097560975609756,0.75,0.6413043478260869,0.7727272727272727,20.33195020746888,0.6666666666666666,0.08928571428571429,0.1095890410958904,0.125,0.10227272727272728,0.10869565217391304,0.15,0.2857142857142857,,0.041666666666666664,0.07692307692307693,0.2682926829268293,0.5454545454545454,0.6,0.16666666666666666,0.14634146341463414,0.5853658536585366,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.7272727272727273,0.25,0.5,0.2682926829268293,0.42821707317073177,0.5109222222222223,0.4486374999999999,0.046511627906976744,0.046511627906976744,0.288135593220339,11.312195121951223,0.2815533980582524,4.0,1.0,,1.0,3.0,2.0,1.0,3.0,0.36363636363636365,5.0,5.0,6.0,,12.0,1.0,2.0,5.0,4.0,,1.0,3.0,,,3.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.024390243902439025,0.09090909090909091,0.10526315789473684,0.12,0.07142857142857142,0.07142857142857142,0.04,0.8333333333333334,0.8333333333333334,1.0,0.625,,0.2033898305084746,10.0,1.0,2.0,2.0,0.2,0.375,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,1762.0,29,-17.0,59,60,15.0,30.0,7.0,119,2.0,4.0,1.0,,,4.0,,2.0,3.0,10.0,,6.0,66,1.0,1.0,2.0,,2.0,2.0,4.0,4.0,2.0,6.0,2.0,3.0,1.0,,14.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,,2.0,1.0,,,,2.0,15.0,0.3333333333333333,0.5,0.3,0.5,0.2727272727272727,0.5,0.2727272727272727,0.5,23.52941176470588,0.6,0.09090909090909091,0.041666666666666664,0.2857142857142857,0.16666666666666666,0.03571428571428571,,,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.36363636363636365,0.5,0.5,0.5,0.36363636363636365,0.18181818181818182,,,,1.0,,,0.45454545454545453,0.4734363636363636,0.611,0.37465000000000004,,,0.3333333333333333,8.07,0.2542372881355932,,2.0,,2.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.1,,,0.125,,,,0.25,0.3333333333333333,,1.0,,0.3333333333333333,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.09090909090909091,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,1504.0,25,9.0,53,53,16.0,27.0,7.0,106,4.0,5.0,1.0,,,3.0,3.0,6.0,7.0,14.0,6.0,23.0,53,2.0,1.0,1.0,5.0,7.0,6.0,8.0,2.0,,2.0,,2.0,,,4.0,,3.0,5.0,8.0,,8.0,,1.0,,1.0,4.0,1.0,2.0,7.0,6.0,1.0,2.0,7.0,16.0,0.42857142857142855,0.42857142857142855,0.5,1.0,0.53125,1.0,0.6111111111111112,1.0,34.92063492063492,0.25,0.2631578947368421,,0.2727272727272727,0.26666666666666666,,,0.25,,0.42857142857142855,,0.3125,0.8,1.0,0.25,0.1875,0.375,0.5,0.5,0.6666666666666666,0.5,,,0.4375,0.459915625,0.4496,0.2671,0.11764705882352941,0.13333333333333333,0.30434782608695654,10.442857142857141,0.3018867924528302,,3.0,,3.0,3.0,3.0,,3.0,,1.0,,1.0,1.0,3.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,0.5,0.5,0.75,0.07142857142857142,0.2,,,,,0.2857142857142857,,,,1.0,,0.13043478260869565,,,,3.0,,,1.0,2.0,2.0,2.0,1.0,,0.125,,0.125,25.700000000000003,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,2160.0,36,13.0,78,76,23.0,42.0,13.0,154,6.0,9.0,1.0,,2.0,3.0,,2.0,7.0,14.0,7.0,21.0,75,1.0,,4.0,2.0,2.0,8.0,6.0,7.0,1.0,8.0,1.0,1.0,2.0,4.0,17.0,1.0,1.0,5.0,6.0,1.0,7.0,,4.0,2.0,2.0,5.0,,2.0,5.0,7.0,1.0,4.0,2.0,23.0,0.5714285714285714,0.6666666666666666,0.5,,0.4375,,0.5526315789473685,0.14285714285714285,25.0,0.8,0.16129032258064516,0.03225806451612903,0.08333333333333333,0.13953488372093023,0.02564102564102564,,,0.16666666666666666,0.125,,0.5625,0.6666666666666666,0.75,0.5,0.1875,0.125,,,,1.0,0.3333333333333333,,0.6875,0.52233125,0.5728,0.4274,0.21052631578947367,0.23529411764705882,0.09523809523809523,4.421428571428572,0.2948717948717949,,1.0,,2.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.07142857142857142,0.1111111111111111,,,0.1,,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.09523809523809523,2.0,,2.0,,,,,2.0,2.0,2.0,,,0.125,,0.125,28.450000000000003,,,,,,,,,,,,,,,2.0,2.0,2.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,1286.0,21,14.0,46,46,9.0,15.0,6.0,92,2.0,2.0,1.0,,,1.0,3.0,5.0,5.0,8.0,1.0,11.0,42,1.0,,,,,8.0,2.0,,,,,,,,,3.0,1.0,2.0,4.0,3.0,7.0,,,,,,1.0,3.0,3.0,2.0,,1.0,,9.0,0.8,1.0,0.625,,0.625,,0.6111111111111112,,16.9811320754717,,0.2222222222222222,0.16666666666666666,0.125,0.17647058823529413,0.15,0.3333333333333333,,,0.14285714285714285,,0.25,1.0,1.0,0.5,0.125,0.625,0.6,0.6,1.0,1.0,,,0.25,0.4369,0.597,,0.1111111111111111,0.1111111111111111,,13.4375,0.1956521739130435,1.0,,,,2.0,2.0,,2.0,0.3333333333333333,1.0,,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,0.75,,,,,0.125,,0.2857142857142857,,,,1.0,,0.2727272727272727,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,3468.0,58,10.0,114,112,37.0,67.0,14.0,226,4.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,13.0,4.0,32.0,119,3.0,1.0,4.0,2.0,10.0,,10.0,7.0,1.0,8.0,1.0,3.0,,4.0,17.0,3.0,4.0,2.0,6.0,3.0,9.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,,1.0,10.0,37.0,,,0.38461538461538464,0.25,0.5185185185185185,0.4444444444444444,0.5517241379310345,0.5,23.88059701492537,1.0,0.0625,0.08108108108108109,0.23529411764705882,0.12244897959183673,0.061224489795918366,0.1111111111111111,,0.2,0.3076923076923077,0.07142857142857142,0.2222222222222222,0.6666666666666666,0.8,,0.07407407407407407,0.18518518518518517,0.2,0.2,,0.3333333333333333,0.1111111111111111,1.0,0.7407407407407407,0.5147388888888889,0.4253,0.4842444444444445,0.03571428571428571,0.07142857142857142,0.3125,8.138461538461538,0.32456140350877194,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,4.0,1.0,,5.0,4.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.16666666666666666,,0.07142857142857142,0.07142857142857142,,,,,,1.0,,0.125,2.0,1.0,,1.0,,,1.0,14.0,14.0,14.0,,,0.5185185185185185,,0.5185185185185185,25.42142857142857,6.0,6.0,15.0,6.0,,,,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.42857142857142855,5.0,5.0,,0.5555555555555556,2.0,2.0,3.0,0.4,0.4,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,733.0,12,-6.0,24,22,9.0,21.0,3.0,46,,,,,,2.0,,,,2.0,2.0,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,2.0,,1.0,,9.0,,,,,,,0.3333333333333333,,11.11111111111111,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3774,,,0.3333333333333333,0.3333333333333333,,12.05,0.375,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
