EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,SecondChanceTurnovers,SecondChanceAtRimFGA,SecondChanceFG2A,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,SelfORebPct,DefAtRimReboundPct,DefensiveGoaltends,PtsUnassisted3s,BadPassSteals,DefCorner3ReboundPct,FTDefRebounds,BadPassTurnovers,Offensive Fouls,DefFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,Arc3PctBlocked
101110,1610612757,Martell Webster,Martell Webster,101110,POR,1683.0,28,-13.0,61,61,36.0,32.0,8.0,122,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,6.0,5.0,23.0,82.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,10.0,6.0,12.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,6.0,1.0,1.0,3.0,1.0,10.0,36.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6,0.6,0.8181818181818182,1.5,0.6428571428571429,0.8846153846153846,1.25,0.7142857142857143,0.5454545454545454,23.188405797101453,0.6666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.3333333333333333,0.2,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.75,0.75,1.0,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.8181818181818182,0.75,0.5324818181818182,0.51135,0.5349571428571428,0.3076923076923077,0.42857142857142855,0.16666666666666666,0.21739130434782608,0.43478260869565216,7.919999999999999,24.45,0.5901639344262295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,164.0,3,6.0,6,6,,,2.0,12,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,37.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5385,,,0.5,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,1011.0,17,-13.0,36,38,25.0,20.0,6.0,74,2.0,4.0,2.0,4.0,,,,1.0,1.0,,1.0,,,,,2.0,4.0,,2.0,,4.0,50.0,,,,,2.0,4.0,,1.0,,4.0,,,1.0,,3.0,,3.0,,,2.0,6.0,,,,,,,,,,,1.0,1.0,,,,,,,4.0,25.0,,,,,,,,,0.5,0.5,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.3333333333333333,14.285714285714286,,,,,,,0.6666666666666666,0.5,0.6666666666666666,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,0.8,0.5,0.2,,,1.0,,0.5679833333333333,0.4881,0.58522,,,,,1.0,0.125,24.95,0.6944444444444444,,,1.0,1.0,4.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,1941.0,32,-16.0,72,72,47.0,48.0,11.0,144,4.0,4.0,,,,,,,,,,,,,,5.0,6.0,,,6.0,16.0,93.0,,,4.0,6.0,1.0,2.0,,,6.0,8.0,8.0,,,,,,,,,,,1.0,5.0,6.0,10.0,,,,,,,5.0,5.0,3.0,6.0,,,3.0,,8.0,47.0,,0.8,1.0,,,,,,0.8333333333333334,0.5,0.8333333333333334,1.0,0.5,0.8888888888888888,1.0,0.8,,10.975609756097562,,0.35714285714285715,0.16666666666666666,0.3,0.25,0.25,0.6666666666666666,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5686333333333333,0.6566,0.38334999999999997,0.3333333333333333,0.3333333333333333,,0.375,0.5,3.1666666666666665,,0.6527777777777778,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.15789473684210525,0.08333333333333333,0.12903225806451613,0.3,0.2,0.5714285714285714,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,2263.0,38,-15.0,82,81,47.0,49.0,12.0,163,2.0,7.0,2.0,4.0,4.0,11.0,,,,2.0,4.0,,,,2.0,8.0,20.0,2.0,4.0,4.0,26.0,104.0,,,,6.0,7.0,12.0,,2.0,4.0,18.0,6.0,6.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,,12.0,1.0,,1.0,2.0,3.0,,1.0,3.0,4.0,2.0,1.0,6.0,4.0,7.0,,,1.0,,18.0,47.0,4.0,0.375,0.375,1.0,0.5,,,0.5,0.4,0.5833333333333334,0.4583333333333333,1.0,0.5,0.46296296296296297,1.0,0.5,0.16666666666666666,32.97872340425532,0.75,,0.125,0.041666666666666664,,0.16666666666666666,0.2916666666666667,0.2857142857142857,0.3333333333333333,,0.4583333333333333,0.36363636363636365,0.36363636363636365,0.75,,,,,0.16666666666666666,0.5,0.5,1.0,,,,0.2857142857142857,0.5,,0.14285714285714285,,0.4583333333333333,0.5,0.47460416666666666,0.37356666666666666,0.4680785714285714,0.04,0.047619047619047616,,0.23076923076923078,0.6923076923076923,11.325000000000001,25.225,0.573170731707317,3.0,,,3.0,10.0,1.0,,0.05,0.14285714285714285,,,2.0,2.0,3.0,,,1.0,1.0,,,,,,,,,1.0,0.043478260869565216,,0.02702702702702703,,,,,0.08333333333333333,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,0.1,0.07692307692307693,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,61.0,1,6.0,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,1470.0,24,-17.0,52,51,35.0,39.0,9.0,103,1.0,2.0,,1.0,1.0,3.0,,,,,,,,,,2.0,6.0,,,3.0,7.0,74.0,,,,,1.0,4.0,,,2.0,4.0,4.0,,,,1.0,,1.0,,,,2.0,,,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,4.0,,,1.0,,4.0,35.0,,1.0,1.0,,,,,,0.3333333333333333,0.25,0.3333333333333333,,0.25,0.4375,,0.4,,14.754098360655737,1.0,,,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.25,,,,,0.3333333333333333,,0.44645,,0.43694999999999995,0.14285714285714285,0.14285714285714285,,,0.5714285714285714,11.333333333333334,,0.6730769230769231,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,0.0625,,0.041666666666666664,,,,,0.16666666666666666,,,,,,,,,1.0,1.0,0.14285714285714285,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,322.0,5,1.0,10,9,,1.0,1.0,19,,,,,,1.0,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333333333334,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4489,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,1304.0,22,-8.0,46,45,23.0,31.0,8.0,91,,1.0,,,,,,2.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,,1.0,2.0,8.0,,6.0,56.0,1.0,1.0,,3.0,,,1.0,5.0,,3.0,,,6.0,2.0,1.0,2.0,3.0,2.0,,,8.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,3.0,23.0,,,,,0.25,1.0,0.2,0.25,,,0.3333333333333333,1.5,0.3,0.3333333333333333,1.5,0.3,0.8888888888888888,16.666666666666664,,0.1111111111111111,0.6666666666666666,0.25,,0.5,0.1111111111111111,,,,,,,,0.2222222222222222,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,0.2,0.8,0.25,1.0,0.3333333333333333,0.5480444444444444,0.52245,0.53874,,,,0.5,0.5,2.4,24.3,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,6.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,932.0,16,-8.0,36,35,16.0,20.0,3.0,71,,,,,,,,1.0,,,1.0,,,,1.0,,,,2.0,,,44.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,1.0,3.0,3.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,1.0,10.256410256410255,0.5,0.2,0.2,0.2,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,1.0,,1.0,,0.5666249999999999,,0.5628,,,,,,,24.35,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
