EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockedArc3,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,3SecondViolations,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,on
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,89235.0,1487,165,2896,2882,831,878,310,5778,107,181,4.0,17.0,22.0,42,31.0,74.0,75.0,178.0,7.0,10.0,3.0,4.0,48.0,125.0,7.0,15.0,38.0,213,433,55.0,135.0,185,776,3136,10.0,35.0,7.0,12.0,32,47,119,18.0,42.0,78.0,226,194,232,87.0,78.0,2.0,1.0,124.0,48.0,34,1.0,346.0,80.0,426.0,56.0,24.0,216.0,41.0,89.0,932.0,4.0,17.0,47.0,90,1.0,138,21,159,6.0,50,22.0,28.0,78,21.0,58,46,2.0,20.0,3.0,4.0,124,2.0,32,49.0,111,1.0,2.0,11.0,203,4.0,12.0,231,21.0,1.0,7.0,87,3.0,32.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,226,831,13.0,29.0,0.45539906103286387,0.45754716981132076,0.5272727272727272,0.4074074074074074,0.42857142857142855,0.41044776119402987,0.49191685912240185,0.2857142857142857,0.3949579831932773,0.5202464788732394,0.23809523809523808,0.45962732919254656,0.5763473053892215,0.32653061224489793,0.5436893203883495,0.23767605633802816,0.007407407407407408,0.07852193995381063,0.13812154696132597,0.06756756756756757,0.02247191011235955,0.1,24.21827099938688,0.6290322580645161,0.010638297872340425,0.09554140127388536,0.018378378378378378,0.12912087912087913,0.013559322033898305,0.10490045941807044,0.01721311475409836,0.018970189701897018,0.0228310502283105,0.01483679525222552,0.0625,0.0718954248366013,0.084,0.12176165803108809,0.12075471698113208,0.15151515151515152,0.022900763358778626,0.6,0.31866197183098594,0.5911602209944752,0.6858974358974359,0.3644859813084112,0.13028169014084506,0.4189189189189189,0.4492753623188406,0.16129032258064516,0.31338028169014087,0.42134831460674155,0.43103448275862066,0.7066666666666667,0.017605633802816902,0.7,0.7777777777777778,1.0,0.22007042253521128,0.384,0.384,0.4583333333333333,0.40476190476190477,0.23529411764705882,0.25,0.16666666666666666,0.2608695652173913,0.5238095238095238,0.024844720496894408,0.75,0.2360248447204969,0.39473684210526316,0.5563380281690141,0.3870967741935484,0.5089384479717812,0.48534857142857135,0.4798714285714287,0.14150943396226415,0.1743486973947896,0.021897810218978103,0.041237113402061855,0.2912371134020619,9.1824480369515,24.951111111111107,0.2869475138121547,,,,,,,,,,,,,,,,,,,,True
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,39415.0,657,113,1324,1307,382,358,154,2631,42,64,6.0,8.0,9.0,14,12.0,29.0,21.0,63.0,6.0,16.0,,4.0,26.0,77.0,7.0,8.0,31.0,75,156,32.0,93.0,29,275,1397,10.0,19.0,8.0,3.0,35,18,43,8.0,35.0,4.0,64,88,62,93.0,3.0,10.0,1.0,76.0,26.0,10,,45.0,10.0,55.0,6.0,4.0,27.0,7.0,11.0,120.0,4.0,15.0,18.0,31,5.0,54,19,73,1.0,24,12.0,12.0,18,6.0,9,14,,9.0,1.0,1.0,32,4.0,11,36.0,74,,1.0,6.0,32,1.0,2.0,40,6.0,,,21,,2.0,5.0,1.0,5.0,,,6.0,3.0,,64,382,7.0,1.0,0.5866666666666667,0.6285714285714286,0.96875,0.34408602150537637,0.22857142857142856,0.34782608695652173,0.4807692307692308,0.5263157894736842,0.4186046511627907,0.4939759036144578,0.5925925925925926,0.38461538461538464,0.5169172932330827,0.625,0.3950617283950617,0.37349397590361444,,0.0641025641025641,0.109375,0.034482758620689655,0.031746031746031744,,19.721115537848604,0.5625,0.10204081632653061,0.07328605200945626,0.0351288056206089,0.11042944785276074,0.02877697841726619,0.08361774744027303,0.03356890459363958,0.05084745762711865,0.04081632653061224,0.013157894736842105,,0.05333333333333334,0.06779661016949153,0.0967741935483871,0.11965811965811966,0.08695652173913043,0.007692307692307693,0.5,0.2570281124497992,0.65625,0.7368421052631579,0.5476190476190477,0.11646586345381527,0.41379310344827586,0.42857142857142855,0.25,0.25301204819277107,0.3333333333333333,0.3442622950819672,0.8571428571428571,0.0642570281124498,0.375,0.375,1.0,0.3092369477911647,0.33766233766233766,0.33766233766233766,0.9615384615384616,0.2962962962962963,0.75,0.3333333333333333,0.25925925925925924,0.1794871794871795,0.6428571428571429,0.05128205128205128,,0.3974358974358974,0.25806451612903225,0.6305220883534136,0.34210526315789475,0.5180860887096774,0.4930478260869567,0.49054480519480503,0.07954545454545454,0.12280701754385964,,0.12727272727272726,0.23272727272727273,9.424358974358976,25.20537634408602,0.28851963746223563,1.0,1.0,3.0,4.0,1.0,0.5,0.03571428571428571,0.037037037037037035,1.0,1.0,0.42857142857142855,1.0,,,,,,,,True
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,20295.0,338,17,665,661,224,230,103,1326,19,36,5.0,8.0,8.0,14,5.0,15.0,10.0,34.0,,,,,6.0,20.0,2.0,2.0,7.0,34,85,6.0,20.0,19,105,654,7.0,14.0,2.0,,14,13,32,2.0,7.0,6.0,38,26,42,12.0,6.0,8.0,,20.0,6.0,6,1.0,41.0,6.0,47.0,3.0,3.0,26.0,2.0,13.0,100.0,2.0,11.0,8.0,10,1.0,19,14,33,2.0,15,6.0,9.0,18,6.0,13,12,,5.0,,,30,5.0,12,21.0,51,,2.0,3.0,33,2.0,8.0,26,1.0,,1.0,11,,2.0,1.0,1.0,,,1.0,2.0,1.0,,38,224,6.0,2.0,0.38235294117647056,0.43333333333333335,0.6666666666666666,0.3,0.2857142857142857,0.3,0.4,0.5,0.40625,0.4095238095238095,0.4375,0.41025641025641024,0.4444444444444444,0.4375,0.43023255813953487,0.19047619047619047,0.05,0.07058823529411765,0.08333333333333333,0.06666666666666667,0.058823529411764705,,18.797953964194374,0.6,0.041666666666666664,0.045454545454545456,0.040892193308550186,0.11428571428571428,0.041666666666666664,0.06206896551724138,0.04100946372239748,0.0707070707070707,0.029850746268656716,0.019417475728155338,,,0.05084745762711865,0.07954545454545454,0.07272727272727272,0.26666666666666666,0.03636363636363636,0.5,0.34285714285714286,0.5277777777777778,0.5757575757575758,0.42105263157894735,0.14285714285714285,0.3333333333333333,0.35714285714285715,0.2,0.3238095238095238,0.29411764705882354,0.3125,0.4,,,,,0.19047619047619047,0.3,0.3157894736842105,0.6666666666666666,0.5,0.625,0.2,0.125,0.358974358974359,0.5714285714285714,,,0.1794871794871795,0.2857142857142857,0.5333333333333333,0.3,0.4951139423076923,0.5262125,0.4879552631578948,0.09565217391304348,0.11578947368421053,,0.13333333333333333,0.3619047619047619,9.090588235294117,25.68,0.3368421052631579,,,,,1.0,,0.05128205128205128,,,,,,1.0,0.05,0.041666666666666664,,,,,True
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,66156.0,1103,182,2167,2153,791,809,267,4320,123,190,31.0,51.0,40.0,64,19.0,69.0,30.0,80.0,,1.0,,,,2.0,2.0,,1.0,172,339,,3.0,85,429,2221,34.0,59.0,2.0,17.0,85,58,118,,1.0,39.0,155,242,102,,,46.0,,2.0,,32,,54.0,11.0,65.0,8.0,3.0,31.0,7.0,16.0,141.0,20.0,77.0,43.0,132,21.0,196,100,296,12.0,35,14.0,21.0,27,7.0,16,28,1.0,11.0,,6.0,55,8.0,17,84.0,143,,12.0,10.0,103,9.0,8.0,123,14.0,,,61,,8.0,50.0,,44.0,,6.0,50.0,32.0,2.0,155,791,17.0,6.0,0.7034883720930233,0.8120805369127517,,,,,0.5073746312684366,0.576271186440678,0.4915254237288136,0.5029239766081871,0.5573770491803278,0.48739495798319327,0.5403022670025189,0.5985915492957746,0.5381944444444444,0.008771929824561403,,0.0943952802359882,0.1,0.14492753623188406,0.0375,,18.236959158916296,0.4909090909090909,0.25301204819277107,0.19326500732064422,0.102803738317757,0.1519434628975265,0.10309278350515463,0.18115942028985507,0.10286320254506894,0.12589928057553956,0.1,0.08185053380782918,0.16981132075471697,0.1518987341772152,0.21176470588235294,0.21739130434782608,0.15165876777251186,0.1527777777777778,0.08888888888888889,0.64,0.5555555555555556,0.6473684210526316,0.7192982456140351,0.7073170731707317,0.20175438596491227,0.2753623188405797,0.3220338983050847,0.7368421052631579,0.23391812865497075,0.375,0.38961038961038963,0.6666666666666666,0.0029239766081871343,,,,0.005847953216374269,,,,0.8360655737704918,0.6078431372549019,0.25806451612903225,0.03278688524590164,0.5378151260504201,0.625,,,0.008403361344537815,,0.564327485380117,,0.4957866959064327,0.524464705882353,0.4879697478991598,0.15681233933161953,0.15803108808290156,,0.19813519813519814,0.3613053613053613,6.125663716814158,24.5,0.3650207660359945,,,,,,,0.07801418439716312,,,,,,3.0,,0.0375,3.0,,,,True
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,121472.0,2025,208,3954,3932,1211,1238,465,7886,146,245,14.0,31.0,28.0,55,32.0,72.0,32.0,83.0,37.0,82.0,11.0,29.0,26.0,83.0,7.0,9.0,34.0,210,400,63.0,165.0,160,769,4199,21.0,46.0,9.0,6.0,57,47,102,20.0,63.0,81.0,235,294,126,180.0,9.0,18.0,4.0,79.0,26.0,42,2.0,99.0,25.0,124.0,18.0,7.0,54.0,12.0,33.0,273.0,12.0,36.0,43.0,89,9.0,141,50,191,8.0,64,40.0,24.0,44,10.0,26,49,6.0,18.0,2.0,11.0,93,1.0,24,75.0,152,,2.0,12.0,168,9.0,30.0,193,18.0,,,84,1.0,20.0,14.0,1.0,6.0,,6.0,15.0,10.0,,235,1211,17.0,19.0,0.7,0.7313432835820896,0.9523809523809523,0.38181818181818183,0.31746031746031744,0.391304347826087,0.525,0.45652173913043476,0.46078431372549017,0.5389380530973451,0.4636363636363636,0.4666666666666667,0.5897239263803681,0.475,0.5595238095238095,0.2920353982300885,0.012121212121212121,0.105,0.1469387755102041,0.08333333333333333,,0.012195121951219513,16.551724137931032,0.4731182795698925,0.06818181818181818,0.07002360346184107,0.02694610778443114,0.088659793814433,0.032432432432432434,0.07517084282460136,0.02813599062133646,0.032692307692307694,0.024539877300613498,0.022448979591836733,0.037037037037037035,0.07838479809976247,0.03592814371257485,0.08527131782945736,0.10198300283286119,0.05303030303030303,0.03333333333333333,0.6666666666666666,0.4336283185840708,0.5959183673469388,0.6985645933014354,0.7054794520547946,0.12743362831858407,0.4444444444444444,0.48484848484848486,0.71875,0.14690265486725665,0.3855421686746988,0.3855421686746988,0.65625,0.14513274336283186,0.45121951219512196,0.4567901234567901,0.972972972972973,0.14690265486725665,0.3132530120481928,0.3170731707317073,0.9230769230769231,0.5636363636363636,0.45161290322580644,0.21428571428571427,0.12727272727272726,0.3333333333333333,0.509090909090909,0.17575757575757575,0.3793103448275862,0.20606060606060606,0.2647058823529412,0.7256637168141593,0.3291139240506329,0.5492347321428569,0.5198568181818181,0.5254068749999999,0.13449367088607594,0.18025751072961374,0.006024096385542169,0.0741222366710013,0.305591677503251,5.61625,24.974545454545456,0.3062721294891249,1.0,2.0,2.0,3.0,1.0,0.3333333333333333,0.031141868512110725,0.03636363636363636,0.5,1.0,0.2857142857142857,1.0,2.0,0.012048192771084338,0.015873015873015872,,2.0,1.0,,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,61701.0,1028,55,2002,1979,395,433,229,3981,78,140,23.0,43.0,8.0,20,22.0,52.0,36.0,81.0,5.0,13.0,1.0,6.0,37.0,93.0,10.0,10.0,24.0,136,273,42.0,106.0,109,507,2166,26.0,50.0,13.0,12.0,76,14,38,11.0,30.0,25.0,86,178,94,123.0,3.0,30.0,,93.0,37.0,20,,44.0,11.0,55.0,5.0,6.0,18.0,7.0,19.0,121.0,10.0,50.0,47.0,113,12.0,172,61,233,15.0,18,12.0,6.0,22,5.0,11,35,,11.0,2.0,11.0,57,3.0,11,79.0,107,,5.0,9.0,97,7.0,9.0,131,13.0,,6.0,63,,6.0,37.0,,25.0,,9.0,37.0,22.0,,86,395,3.0,5.0,0.6544117647058824,0.7355371900826446,0.9761904761904762,0.39622641509433965,0.36666666666666664,0.39622641509433965,0.4981684981684982,0.52,0.3684210526315789,0.525065963060686,0.5079365079365079,0.4485294117647059,0.5758620689655173,0.5357142857142857,0.5180722891566265,0.2796833773087071,,0.07326007326007326,0.1357142857142857,0.019230769230769232,,,21.616871704745165,0.38596491228070173,0.2033898305084746,0.17069486404833836,0.07331378299120235,0.19831223628691982,0.04854368932038835,0.17797552836484984,0.06756756756756757,0.060498220640569395,0.0958904109589041,0.07450980392156863,0.046511627906976744,0.14883720930232558,0.16279069767441862,0.19272727272727272,0.21787709497206703,0.13793103448275862,0.08522727272727272,0.5945945945945946,0.36939313984168864,0.5571428571428572,0.6446280991735537,0.5769230769230769,0.13720316622691292,0.4230769230769231,0.43137254901960786,0.6363636363636364,0.21372031662269128,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.03430079155672823,0.38461538461538464,0.38461538461538464,1.0,0.24538258575197888,0.3978494623655914,0.3978494623655914,0.972972972972973,0.6825396825396826,0.5348837209302325,0.2608695652173913,0.15873015873015872,0.29411764705882354,0.4,0.08823529411764706,0.16666666666666666,0.35294117647058826,0.4166666666666667,0.6490765171503958,0.3978494623655914,0.5125899736147755,0.5500725490196079,0.5013735294117646,0.14685314685314685,0.19504643962848298,,0.14990138067061143,0.16962524654832348,7.39120879120879,24.84716981132076,0.1973026973026973,1.0,3.0,3.0,4.0,,0.3076923076923077,0.049079754601226995,0.047619047619047616,0.3333333333333333,1.0,0.3,1.0,1.0,,0.02127659574468085,3.0,3.0,2.0,1.0,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,34805.0,580,64,1131,1122,330,268,160,2253,45,70,14.0,24.0,5.0,8,,10.0,19.0,51.0,1.0,4.0,,1.0,9.0,30.0,4.0,3.0,11.0,64,131,10.0,34.0,55,213,1127,14.0,26.0,4.0,8.0,39,9,20,3.0,12.0,23.0,50,88,40,30.0,,24.0,,30.0,9.0,7,,58.0,5.0,63.0,4.0,1.0,35.0,9.0,14.0,131.0,3.0,32.0,19.0,40,6.0,65,37,102,7.0,22,18.0,4.0,9,1.0,5,7,,4.0,1.0,1.0,16,2.0,5,18.0,38,,3.0,2.0,56,4.0,4.0,76,2.0,,,29,,10.0,29.0,1.0,17.0,1.0,10.0,30.0,22.0,,50,330,2.0,8.0,0.6875,0.8461538461538461,1.0,0.29411764705882354,0.25,0.29411764705882354,0.48854961832061067,0.5384615384615384,0.45,0.47878787878787876,0.5166666666666667,0.421875,0.5272277227722773,0.5571428571428572,0.5208333333333334,0.20606060606060606,,0.05343511450381679,0.04285714285714286,0.4,,,16.265060240963855,0.5625,0.2222222222222222,0.09925558312655088,0.07373271889400922,0.1450381679389313,0.028037383177570093,0.1104868913857678,0.06469500924214418,0.09659090909090909,0.043859649122807015,0.06944444444444445,,0.15328467153284672,0.08823529411764706,0.06097560975609756,0.14432989690721648,0.14705882352941177,0.08536585365853659,0.7333333333333333,0.42424242424242425,0.6428571428571429,0.6716417910447762,0.5555555555555556,0.06060606060606061,,,,0.3090909090909091,0.37254901960784315,0.37254901960784315,1.0,0.024242424242424242,0.25,0.25,1.0,0.18181818181818182,0.3,0.3,1.0,0.8,0.5833333333333334,0.14285714285714285,0.13333333333333333,0.25,0.625,0.03125,,0.34375,0.2727272727272727,0.6303030303030303,0.3,0.5209075757575757,0.5645166666666666,0.493578125,0.15104166666666666,0.18354430379746836,,0.18309859154929578,0.2347417840375587,8.383969465648857,24.94411764705882,0.2917771883289125,,,1.0,1.0,,0.25,0.03333333333333333,,,,0.25,1.0,2.0,,0.08,1.0,2.0,2.0,1.0,True
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,12630.0,210,82,401,408,189,197,47,809,22,32,5.0,10.0,8.0,14,6.0,18.0,,,,,,,,,,,,28,50,,,13,69,394,7.0,13.0,,7.0,21,12,21,,,5.0,29,36,20,,,12.0,,,,2,,11.0,,11.0,,,5.0,,6.0,22.0,1.0,16.0,11.0,17,2.0,30,18,48,,5,3.0,2.0,4,3.0,2,8,,2.0,,1.0,12,1.0,8,26.0,44,,4.0,3.0,21,,1.0,27,5.0,,,15,,1.0,4.0,,3.0,,1.0,4.0,3.0,,29,189,3.0,1.0,0.6428571428571429,0.8181818181818182,,,,,0.56,0.5384615384615384,0.5714285714285714,0.56,0.5384615384615384,0.5714285714285714,0.5655737704918032,0.5526315789473685,0.5576923076923077,,,0.04,0.0625,,,,16.114790286975715,0.3333333333333333,0.14285714285714285,0.11643835616438356,0.1322314049586777,0.2037037037037037,0.038461538461538464,0.14,0.11564625850340136,0.19607843137254902,0.09375,0.07894736842105263,,0.08888888888888889,0.20588235294117646,0.08955223880597014,0.23529411764705882,0.15,,0.75,0.64,0.6875,0.7333333333333333,0.6818181818181818,0.36,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,0.7692307692307693,0.5,0.2,,0.6666666666666666,0.5714285714285714,,,,,0.64,,0.536522,0.5937846153846154,0.5746047619047618,0.25,0.25,,0.30434782608695654,0.42028985507246375,2.318,,0.4713216957605985,,,,,,,0.043478260869565216,,,,,,1.0,,0.045454545454545456,,,,,True
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,87742.0,1462,99,2844,2830,826,770,331,5674,204,294,46.0,72.0,74.0,100,71.0,163.0,80.0,159.0,,,,,,,,,,355,616,,,146,856,3119,59.0,95.0,,27.0,145,108,178,,,55.0,271,512,198,,,76.0,,,,49,,117.0,28.0,145.0,25.0,3.0,73.0,8.0,36.0,318.0,22.0,74.0,87.0,247,44.0,378,103,481,9.0,49,21.0,28.0,62,7.0,31,49,1.0,31.0,1.0,7.0,111,5.0,35,73.0,144,,14.0,23.0,155,7.0,4.0,197,42.0,,1.0,110,,9.0,15.0,2.0,9.0,1.0,6.0,17.0,10.0,1.0,271,826,19.0,8.0,0.7211267605633803,0.807570977917981,,,,,0.5762987012987013,0.6210526315789474,0.6067415730337079,0.5762987012987013,0.6210526315789474,0.6067415730337079,0.6168831168831169,0.6712962962962963,0.6483253588516746,,,0.07954545454545454,0.11904761904761904,0.08588957055214724,,,24.91478153083359,0.5585585585585585,0.4782608695652174,0.2741398446170921,0.07740585774058577,0.2536443148688047,0.08270676691729323,0.2684887459807074,0.07855973813420622,0.10106382978723404,0.07916666666666666,0.05,0.08620689655172414,0.23972602739726026,0.3008130081300813,0.2837465564738292,0.26778242677824265,0.22115384615384615,0.04285714285714286,0.5882352941176471,0.4772727272727273,0.6938775510204082,0.7876447876447876,0.7254901960784313,0.26461038961038963,0.43558282208588955,0.47651006711409394,0.6197183098591549,0.25811688311688313,0.5031446540880503,0.5031446540880503,0.8,,,,,,,,,0.7578947368421053,0.6388888888888888,0.21739130434782608,,0.5617977528089888,0.74,,,,,0.4772727272727273,,0.4931962662337662,0.532909090909091,0.507585393258427,0.1608187134502924,0.1608187134502924,,0.169392523364486,0.316588785046729,6.860227272727274,,0.29043600562587907,,,,,1.0,,0.08173076923076923,,,,,,7.0,,0.07865168539325842,8.0,,1.0,,True
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,18548.0,309,51,622,615,274,324,73,1237,1,5,,,,2,1.0,4.0,14.0,38.0,6.0,19.0,3.0,10.0,10.0,15.0,1.0,5.0,7.0,16,47,16.0,34.0,12,92,649,2.0,6.0,2.0,1.0,11,11,25,8.0,17.0,7.0,53,30,2,42.0,6.0,,,15.0,10.0,2,,20.0,3.0,23.0,1.0,2.0,11.0,7.0,2.0,49.0,1.0,2.0,3.0,24,2.0,29,3,32,,6,3.0,3.0,7,1.0,5,6,,2.0,1.0,2.0,13,,5,12.0,16,,,1.0,9,,2.0,14,,,6.0,3,,1.0,6.0,,4.0,,1.0,6.0,5.0,,53,274,1.0,,0.9375,0.9375,0.875,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.3404255319148936,0.3333333333333333,0.44,0.49382716049382713,0.625,0.5476190476190477,0.5117647058823529,0.625,0.5568181818181818,0.41975308641975306,,0.0425531914893617,0.4,,,,13.940256045519202,0.5384615384615384,0.08695652173913043,0.1256544502617801,0.00975609756097561,0.04225352112676056,0.016666666666666666,0.10305343511450382,0.011320754716981131,,0.03333333333333333,,,0.13846153846153847,0.125,0.11538461538461539,,0.16666666666666666,,0.8333333333333334,0.06172839506172839,0.2,0.3333333333333333,1.0,0.04938271604938271,0.25,0.25,1.0,0.4691358024691358,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.2345679012345679,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.18518518518518517,0.6666666666666666,0.6666666666666666,0.9,,,,0.125,0.047619047619047616,,0.23809523809523808,0.3,0.16666666666666666,0.7142857142857143,0.48148148148148145,0.6666666666666666,0.5007407407407408,0.40605,0.48531666666666673,0.03571428571428571,0.06,,0.11956521739130435,0.5760869565217391,16.53617021276596,24.038235294117644,0.4405144694533762,1.0,1.0,1.0,2.0,,1.0,0.02631578947368421,0.125,1.0,1.0,1.0,,,,,,1.0,,,True
