EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Offensive Fouls Drawn,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,OffensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,HeaveMakes
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,54379.0,906,161,1735,1731,239,157,213,3466,133.0,189.0,39.0,56.0,20.0,30.0,48.0,111.0,4.0,10,1.0,185.0,310,1.0,90.0,460,1842,45.0,72.0,18.0,108,29.0,47.0,11.0,69.0,212.0,158.0,72.0,24.0,24.0,10.0,34.0,10.0,11.0,4.0,9.0,78.0,15.0,69,45.0,109.0,10.0,164.0,84,248,9.0,20,16,4.0,14.0,3.0,6.0,36.0,8.0,12.0,50.0,6.0,8.0,65,96,10.0,9.0,91.0,4.0,122.0,16.0,65.0,4.0,46.0,1.0,21.0,1.0,5.0,20.0,47.0,30.0,10.0,4.0,69.0,239,1.0,3.0,0.572972972972973,0.7114093959731543,0.5967741935483871,0.625,0.6170212765957447,0.594855305466238,0.625,0.6170212765957447,0.6318681318681318,0.6506024096385542,0.6388888888888888,0.003215434083601286,0.07741935483870968,0.08465608465608465,0.06306306306306306,0.1,20.65,0.28,0.24390243902439024,0.17084639498432602,0.11596638655462185,0.225,0.07575757575757576,0.18377088305489261,0.10592686002522068,0.1323529411764706,0.1187214611872146,0.09302325581395349,0.05921052631578947,0.13043478260869565,0.12972972972972974,0.143646408839779,0.21691176470588236,0.23684210526315788,0.1875,0.08737864077669903,0.6382978723404256,0.6077170418006431,0.7037037037037037,0.7687861271676301,0.6015037593984962,0.35691318327974275,0.43243243243243246,0.46153846153846156,0.5,0.03215434083601286,0.4,0.4444444444444444,0.5,0.003215434083601286,0.7777777777777778,0.6964285714285714,0.1282051282051282,0.6382978723404256,0.6666666666666666,0.6109324758842444,0.5267752411575563,0.5550145161290323,0.550859574468085,0.18055555555555555,0.181058495821727,0.23478260869565218,0.15,3.3845161290322583,23.7,0.1377521613832853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,83901.0,1398,195,2730,2711,971,742,354,5441,114.0,193.0,43.0,73.0,35.0,61.0,34.0,71.0,18.0,52,23.0,166.0,316,101.0,70.0,507,2811,48.0,85.0,6.0,111,51.0,94.0,28.0,175.0,144.0,188.0,76.0,25.0,81.0,29.0,110.0,20.0,39.0,15.0,27.0,249.0,20.0,83,71.0,225.0,29.0,325.0,105,430,12.0,32,20,12.0,52.0,11.0,39.0,34.0,13.0,4.0,86.0,5.0,29.0,72,127,14.0,8.0,86.0,5.0,99.0,15.0,49.0,8.0,37.0,,33.0,,,4.0,37.0,25.0,6.0,2.0,175.0,971,16.0,7.0,0.43373493975903615,0.5625,0.5253164556962026,0.5647058823529412,0.5425531914893617,0.5239808153477218,0.5898876404494382,0.5404411764705882,0.5522875816993464,0.5967741935483871,0.5718954248366013,0.2422062350119904,0.07911392405063292,0.08808290155440414,0.09859154929577464,0.019230769230769232,17.373286579534586,0.6046511627906976,0.31521739130434784,0.23809523809523808,0.0935738444193912,0.19505494505494506,0.052770448548812667,0.2261268143621085,0.08135860979462875,0.13782051282051283,0.06716417910447761,0.07166123778501629,0.0627177700348432,0.021739130434782608,0.19314641744548286,0.2697095435684647,0.2558746736292428,0.20300751879699247,0.17346938775510204,0.06557377049180328,0.6756756756756757,0.4628297362110312,0.5906735751295337,0.6477272727272727,0.38596491228070173,0.17026378896882494,0.4788732394366197,0.53125,0.5294117647058824,0.12470023980815348,0.34615384615384615,0.35294117647058826,0.5555555555555556,0.05515587529976019,0.8202247191011236,0.589041095890411,0.06976744186046512,0.4485294117647059,0.5737704918032787,0.7050359712230215,0.5247964891041161,0.5442054054054054,0.5274060606060605,0.10864745011086474,0.14,0.21893491124260356,0.34516765285996054,5.083227848101266,26.03861386138614,0.3556776556776557,9.0,5.0,11.0,26.0,78.0,3.0,4.0,10.0,31.0,35.0,3.0,4.0,15.0,42.0,90.0,15.0,4.0,74.0,26.0,9.0,2.0,3.0,1.0,1.0,1.0,0.8571428571428571,0.3465346534653465,0.75,0.35714285714285715,0.36082474226804123,0.024096385542168676,0.391304347826087,0.391304347826087,0.8888888888888888,0.18705035971223022,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.0449438202247191,0.75,0.6666666666666666,0.08088235294117647,0.45454545454545453,0.22794117647058823,0.3225806451612903,0.35135135135135137,,,,,,,,,,,,,,,,True,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,102614.0,1710,229,3300,3292,835,714,420,6592,83.0,164.0,16.0,29.0,12.0,37.0,11.0,32.0,42.0,95,72.0,136.0,291,200.0,82.0,549,3431,19.0,34.0,12.0,62,20.0,55.0,33.0,109.0,154.0,118.0,24.0,32.0,121.0,25.0,146.0,17.0,65.0,28.0,28.0,317.0,17.0,38,31.0,90.0,17.0,138.0,56,194,8.0,71,37,34.0,27.0,8.0,17.0,45.0,10.0,6.0,72.0,4.0,18.0,39,105,11.0,18.0,111.0,7.0,115.0,14.0,50.0,15.0,10.0,3.0,5.0,2.0,4.0,1.0,13.0,4.0,4.0,,109.0,835,8.0,15.0,0.5661764705882353,0.6209677419354839,0.46735395189003437,0.5588235294117647,0.36363636363636365,0.4755600814663951,0.5102040816326531,0.36893203883495146,0.5064575645756457,0.5344827586206896,0.43253968253968256,0.4073319755600815,0.10996563573883161,0.16463414634146342,0.15625,,16.230504890298704,0.375,0.15454545454545454,0.07556675062972293,0.03432700993676603,0.07769423558897243,0.0413625304136253,0.07610062893081761,0.036231884057971016,0.03763440860215054,0.0215633423180593,0.04395604395604396,0.03559870550161812,0.058823529411764705,0.06684491978609626,0.06191950464396285,0.09109311740890688,0.06993006993006994,0.09734513274336283,0.03125,0.3076923076923077,0.3340122199592668,0.5060975609756098,0.6058394160583942,0.5060240963855421,0.06517311608961303,0.34375,0.4074074074074074,0.6363636363636364,0.1934826883910387,0.4421052631578947,0.4421052631578947,0.6666666666666666,0.14663951120162932,0.5918367346938775,0.5517241379310345,0.1875,0.3592233009708738,0.32432432432432434,0.7413441955193483,0.541494399185336,0.5467391891891893,0.5484470873786408,0.09487666034155598,0.1529051987767584,0.11293260473588343,0.19854280510018216,7.553264604810995,24.781499999999998,0.25303030303030305,30.0,7.0,20.0,35.0,128.0,1.0,9.0,5.0,28.0,65.0,4.0,15.0,12.0,48.0,162.0,33.0,,128.0,35.0,8.0,1.0,4.0,2.0,,,0.8307692307692308,0.325,0.26666666666666666,0.25,0.325,0.010309278350515464,0.4166666666666667,0.4166666666666667,0.9,0.2606924643584521,0.2734375,0.2734375,0.7714285714285715,0.1836734693877551,0.1111111111111111,,0.1941747572815534,0.35,0.27184466019417475,0.17857142857142858,0.2734375,3.0,6.0,12.0,1.0,0.12244897959183673,0.5,0.6666666666666666,,,,,,,,,True,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,41349.0,689,65,1342,1342,476,366,173,2684,41.0,66.0,2.0,2.0,12.0,17.0,12.0,27.0,22.0,46,22.0,75.0,139,106.0,24.0,300,1416,5.0,9.0,2.0,21,21.0,37.0,7.0,103.0,80.0,70.0,2.0,8.0,35.0,14.0,49.0,11.0,17.0,12.0,6.0,112.0,1.0,3,18.0,32.0,1.0,51.0,4,55,,25,18,7.0,17.0,3.0,12.0,14.0,5.0,3.0,31.0,,7.0,20,57,1.0,5.0,36.0,1.0,40.0,6.0,20.0,3.0,4.0,,4.0,,,,4.0,2.0,,,103.0,476,9.0,2.0,0.5333333333333333,0.5405405405405406,0.539568345323741,0.5555555555555556,0.5675675675675675,0.563265306122449,0.6785714285714286,0.6153846153846154,0.5725190839694656,0.7,0.6204819277108434,0.4326530612244898,0.05755395683453238,0.07575757575757576,0.037037037037037035,0.043478260869565216,18.87524240465417,0.5483870967741935,0.025,0.0735632183908046,0.007159904534606206,0.10344827586206896,0.004651162790697674,0.08210180623973727,0.006309148264984227,,0.00819672131147541,0.014492753623188406,,0.01694915254237288,0.05263157894736842,0.11458333333333333,0.07142857142857142,0.11363636363636363,0.07142857142857142,,0.5,0.2693877551020408,0.6212121212121212,0.6721311475409836,0.6341463414634146,0.11020408163265306,0.4444444444444444,0.46153846153846156,0.16666666666666666,0.18775510204081633,0.4782608695652174,0.5,0.5454545454545454,0.08979591836734693,0.14285714285714285,1.0,1.0,0.21794871794871795,0.7058823529411765,0.7020408163265306,0.5203467078189301,0.46587272727272727,0.5171592105263159,0.07722007722007722,0.13071895424836602,0.07,0.3433333333333333,8.207194244604318,25.5245283018868,0.35469448584202684,8.0,1.0,8.0,34.0,84.0,3.0,4.0,17.0,33.0,42.0,3.0,5.0,18.0,41.0,90.0,36.0,1.0,83.0,34.0,3.0,,1.0,1.0,,,0.7142857142857143,0.39622641509433965,0.6,0.43902439024390244,0.4,,0.36363636363636365,0.36363636363636365,0.625,0.34285714285714286,0.40476190476190477,0.40476190476190477,0.7352941176470589,0.2857142857142857,0.75,1.0,0.10256410256410256,0.125,0.4230769230769231,0.5151515151515151,0.40963855421686746,,1.0,4.0,,0.07142857142857142,,,,,,,,,,,True,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,144199.0,2403,309,4650,4638,1316,1041,603,9288,243.0,381.0,78.0,130.0,67.0,108.0,161.0,353.0,48.0,105,1.0,452.0,839,5.0,286.0,1190,4872,98.0,172.0,79.0,275,103.0,184.0,134.0,340.0,514.0,390.0,138.0,60.0,154.0,64.0,218.0,50.0,84.0,27.0,43.0,500.0,70.0,159,115.0,319.0,57.0,491.0,243,734,21.0,37,30,7.0,89.0,11.0,53.0,54.0,36.0,4.0,143.0,21.0,42.0,83,152,14.0,14.0,325.0,38.0,362.0,37.0,153.0,46.0,107.0,6.0,74.0,2.0,8.0,25.0,113.0,66.0,8.0,1.0,340.0,1316,19.0,42.0,0.5685840707964602,0.6710182767624021,0.5387365911799762,0.5697674418604651,0.5597826086956522,0.5355450236966824,0.5697674418604651,0.5478723404255319,0.5909542743538767,0.6455399061032864,0.6439393939393939,0.005924170616113744,0.07151370679380215,0.09973753280839895,0.056657223796033995,0.01904761904761905,21.4165890027959,0.6223776223776224,0.37748344370860926,0.1954656862745098,0.1017274472168906,0.19725557461406518,0.11456628477905073,0.19593679458239277,0.10533578656853726,0.14522058823529413,0.08366533864541832,0.0735009671179884,0.10367170626349892,0.14864864864864866,0.1713221601489758,0.19148936170212766,0.21726190476190477,0.20465116279069767,0.17647058823529413,0.06461538461538462,0.584070796460177,0.4514218009478673,0.6377952755905512,0.7084548104956269,0.6213991769547325,0.41824644549763035,0.45609065155807366,0.48348348348348347,0.453416149068323,0.12440758293838862,0.45714285714285713,0.46601941747572817,0.6875,0.001184834123222749,0.7558139534883721,0.6,0.16666666666666666,0.574468085106383,0.6203703703703703,0.45734597156398105,0.4897315758293839,0.5415572463768118,0.5043369680851065,0.159375,0.16020942408376965,0.23109243697478993,0.2857142857142857,5.706078665077472,27.880000000000003,0.28301075268817205,,,,,4.0,,,,4.0,,,,,4.0,,,,4.0,,14.0,14.0,11.0,,,,,,,,,0.10144927536231885,,,,0.004739336492890996,,,,,,,,,0.02127659574468085,,,,,16.0,4.0,,,,1.0,1.0,,,,,,,True,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,96092.0,1602,244,3096,3083,758,589,403,6179,20.0,57.0,2.0,6.0,3.0,9.0,10.0,32.0,75.0,163,54.0,105.0,252,168.0,87.0,474,3231,7.0,13.0,9.0,53,22.0,48.0,32.0,118.0,112.0,98.0,2.0,14.0,120.0,24.0,144.0,17.0,65.0,30.0,25.0,312.0,4.0,15,28.0,64.0,1.0,93.0,20,113,6.0,67,45,22.0,37.0,3.0,30.0,13.0,7.0,1.0,50.0,5.0,12.0,53,145,3.0,5.0,105.0,4.0,102.0,4.0,33.0,12.0,5.0,,3.0,,,2.0,5.0,2.0,,1.0,118.0,758,20.0,10.0,0.5333333333333333,0.5384615384615384,0.4166666666666667,0.5384615384615384,0.4583333333333333,0.4607142857142857,0.6285714285714286,0.46236559139784944,0.5032327586206896,0.6625,0.5315315315315315,0.4,0.05555555555555555,0.21052631578947367,,0.012269938650306749,14.369747899159663,0.74,0.009259259259259259,0.05755395683453238,0.013966480446927373,0.07368421052631578,0.01092896174863388,0.06166219839142091,0.013194444444444444,0.02535211267605634,0.0027548209366391185,0.014044943820224719,0.014134275618374558,,0.05309734513274336,0.0664451827242525,0.05508474576271186,0.09057971014492754,0.028846153846153848,0.025423728813559324,0.4,0.1357142857142857,0.3508771929824561,0.4444444444444444,0.45,0.0761904761904762,0.3125,0.3125,0.2,0.3880952380952381,0.4601226993865031,0.4658385093167702,0.6,0.12857142857142856,0.17142857142857143,0.3333333333333333,,0.0967741935483871,0.3333333333333333,0.5357142857142857,0.5045087112171837,0.5510089285714286,0.489783695652174,0.07964601769911504,0.11743772241992882,0.11181434599156118,0.2489451476793249,13.832539682539682,24.921428571428567,0.24483204134366926,21.0,4.0,12.0,38.0,114.0,5.0,13.0,10.0,33.0,59.0,10.0,22.0,14.0,45.0,159.0,18.0,,114.0,38.0,7.0,1.0,2.0,,,,0.8983050847457628,0.35119047619047616,0.45454545454545453,0.3111111111111111,0.35119047619047616,0.011627906976744186,0.3888888888888889,0.3888888888888889,0.9047619047619048,0.2714285714285714,0.3333333333333333,0.336283185840708,0.8947368421052632,0.37142857142857144,0.38461538461538464,1.0,0.12903225806451613,0.3333333333333333,0.3548387096774194,0.30303030303030304,0.3333333333333333,5.0,9.0,32.0,,0.2571428571428571,0.5555555555555556,1.0,8.0,,1.0,3.0,0.005952380952380952,0.008771929824561403,0.017543859649122806,,True,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,53960.0,899,82,1738,1751,552,453,223,3489,44.0,76.0,3.0,8.0,21.0,28.0,14.0,29.0,39.0,97,24.0,97.0,202,116.0,46.0,336,1799,6.0,14.0,3.0,24,37.0,63.0,28.0,141.0,104.0,90.0,2.0,10.0,35.0,17.0,52.0,11.0,16.0,6.0,13.0,121.0,5.0,8,25.0,55.0,3.0,83.0,13,96,4.0,27,13,14.0,19.0,5.0,12.0,19.0,7.0,3.0,38.0,,14.0,45,63,,4.0,44.0,3.0,57.0,4.0,18.0,11.0,20.0,,16.0,,1.0,3.0,20.0,10.0,1.0,,141.0,552,2.0,11.0,0.5360824742268041,0.5416666666666666,0.4801980198019802,0.42857142857142855,0.5873015873015873,0.4559748427672956,0.4772727272727273,0.509009009009009,0.4868804664723032,0.5,0.5511811023622047,0.36477987421383645,0.04950495049504951,0.10526315789473684,0.06896551724137931,,19.021467798302545,0.5,0.05,0.0889967637540453,0.013605442176870748,0.10869565217391304,0.020161290322580645,0.09433962264150944,0.01555023923444976,0.019138755980861243,0.023668639053254437,,0.025510204081632654,,0.08482142857142858,0.0851063829787234,0.09486166007905138,0.1111111111111111,0.1016949152542373,0.023529411764705882,0.5,0.2389937106918239,0.5789473684210527,0.6470588235294118,0.7045454545454546,0.09119496855345911,0.4827586206896552,0.5185185185185185,0.14285714285714285,0.3050314465408805,0.4020618556701031,0.4020618556701031,0.48717948717948717,0.07547169811320754,0.36363636363636365,0.375,0.6666666666666666,0.25225225225225223,0.75,0.6037735849056604,0.5089388535031846,0.5290725000000001,0.5161236111111112,0.05421686746987952,0.08333333333333333,0.07142857142857142,0.41964285714285715,10.306930693069306,26.034482758620683,0.3176064441887227,4.0,3.0,14.0,28.0,92.0,3.0,7.0,10.0,34.0,32.0,3.0,8.0,13.0,48.0,90.0,6.0,4.0,88.0,28.0,6.0,,3.0,,,1.0,0.9375,0.27586206896551724,0.375,0.2708333333333333,0.2857142857142857,,0.16666666666666666,0.16666666666666666,1.0,0.2893081761006289,0.30434782608695654,0.3076923076923077,0.9285714285714286,0.3181818181818182,0.42857142857142855,1.0,0.12612612612612611,0.21428571428571427,0.3063063063063063,0.29411764705882354,0.3181818181818182,,1.0,4.0,,0.045454545454545456,,,3.0,,1.0,,0.008620689655172414,0.010869565217391304,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,109806.0,1830,301,3535,3521,1005,782,455,7056,108.0,192.0,17.0,33.0,25.0,60.0,106.0,226.0,142.0,313,21.0,356.0,731,223.0,274.0,1217,3689,32.0,66.0,31.0,107,97.0,211.0,124.0,390.0,246.0,466.0,18.0,43.0,205.0,63.0,268.0,39.0,123.0,31.0,51.0,599.0,8.0,31,66.0,153.0,7.0,226.0,42,268,8.0,71,45,26.0,91.0,18.0,63.0,60.0,28.0,9.0,151.0,8.0,34.0,39,117,2.0,20.0,256.0,6.0,341.0,23.0,137.0,34.0,13.0,1.0,11.0,,,2.0,14.0,7.0,2.0,1.0,390.0,1005,17.0,31.0,0.3455056179775281,0.35446685878962536,0.48700410396716826,0.48484848484848486,0.4597156398104265,0.4942348008385744,0.4691358024691358,0.45084745762711864,0.5470588235294118,0.5631578947368421,0.5343406593406593,0.23375262054507337,0.058823529411764705,0.13541666666666666,0.04424778761061947,0.022364217252396165,30.810810810810807,0.6026490066225165,0.06306306306306306,0.1226944667201283,0.026450511945392493,0.14831460674157304,0.017241379310344827,0.12943262411347517,0.023838630806845965,0.041666666666666664,0.028720626631853787,0.007874015748031496,0.017391304347826087,0.01680672268907563,0.10148514851485149,0.12874251497005987,0.13555992141453832,0.13677811550151975,0.1810344827586207,0.017316017316017316,0.5,0.20125786163522014,0.5625,0.6506024096385542,0.4074074074074074,0.23689727463312368,0.4690265486725664,0.49074074074074076,0.25471698113207547,0.3280922431865828,0.4536741214057508,0.46405228758169936,0.36619718309859156,0.0220125786163522,0.4074074074074074,0.5151515151515151,0.5294117647058824,0.2033898305084746,0.4166666666666667,0.4350104821802935,0.4714381454162278,0.5080276119402984,0.4623493127147765,0.13165266106442577,0.1621301775147929,0.08792111750205424,0.32046014790468363,10.69986320109439,26.053811659192828,0.2842998585572843,9.0,2.0,5.0,68.0,202.0,1.0,11.0,22.0,79.0,77.0,4.0,15.0,24.0,84.0,141.0,90.0,4.0,198.0,68.0,24.0,3.0,9.0,,,,0.6103896103896104,0.3452914798206278,0.26666666666666666,0.2857142857142857,0.3515981735159817,0.02912621359223301,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.21174004192872117,0.33663366336633666,0.3383084577114428,0.6176470588235294,0.13580246913580246,0.09090909090909091,1.0,0.01694915254237288,0.4,0.2677966101694915,0.27848101265822783,0.3434343434343434,3.0,4.0,8.0,1.0,0.04938271604938271,0.75,0.3333333333333333,12.0,,1.0,4.0,0.004484304932735426,0.0049504950495049506,0.017699115044247787,1.0,True,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,15885.0,265,21,524,518,209,174,74,1042,5.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,14.0,22,13.0,21.0,31,39.0,13.0,82,573,4.0,5.0,,14,8.0,10.0,4.0,29.0,22.0,20.0,6.0,,15.0,6.0,21.0,4.0,8.0,1.0,6.0,48.0,4.0,6,4.0,14.0,,18.0,10,28,,7,6,1.0,3.0,1.0,2.0,6.0,1.0,,9.0,1.0,2.0,14,38,4.0,4.0,14.0,2.0,17.0,,3.0,3.0,3.0,,3.0,,,,3.0,1.0,,,29.0,209,6.0,3.0,0.5238095238095238,0.6111111111111112,0.6774193548387096,0.8,0.8,0.4928571428571429,0.5833333333333334,0.6944444444444444,0.5131578947368421,0.5833333333333334,0.6666666666666666,0.5571428571428572,,,,,13.731825525040387,0.3333333333333333,,0.09032258064516129,0.03636363636363636,0.06060606060606061,0.0449438202247191,0.08144796380090498,0.03937007874015748,0.030303030303030304,0.044444444444444446,0.037037037037037035,0.05714285714285714,,0.1016949152542373,0.08571428571428572,0.08196721311475409,0.03773584905660377,0.15384615384615385,,0.3333333333333333,0.1,0.7142857142857143,0.7142857142857143,0.4,0.02857142857142857,1.0,1.0,,0.3142857142857143,0.6363636363636364,0.6363636363636364,0.6428571428571429,0.18571428571428572,0.16666666666666666,0.5,,0.1111111111111111,1.0,0.6571428571428571,0.5007157142857143,0.4869375,0.4768,0.0410958904109589,0.08823529411764706,0.17073170731707318,0.35365853658536583,14.329032258064515,24.953846153846154,0.3988549618320611,3.0,2.0,4.0,6.0,26.0,1.0,5.0,1.0,4.0,9.0,2.0,7.0,3.0,8.0,27.0,,,26.0,6.0,2.0,,1.0,,,,1.0,0.23076923076923078,0.2857142857142857,0.375,0.23076923076923078,,0.23076923076923078,0.23076923076923078,1.0,0.37142857142857144,0.23076923076923078,0.23076923076923078,1.0,0.4166666666666667,0.2,1.0,0.2222222222222222,0.5,0.2222222222222222,0.25,0.23076923076923078,1.0,2.0,3.0,,0.16666666666666666,0.5,1.0,5.0,,,,,,,,True,,
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,4049.0,67,-4,129,129,53,34,22,258,2.0,4.0,,1.0,,,3.0,7.0,3.0,8,1.0,8.0,19,5.0,,19,150,,2.0,,3,4.0,6.0,,11.0,16.0,,,3.0,6.0,1.0,7.0,1.0,3.0,1.0,2.0,15.0,1.0,3,2.0,2.0,,4.0,4,8,1.0,1,1,,1.0,,1.0,,,,1.0,,,2,5,1.0,,,,,,,,,,,,,,,,,,11.0,53,,,1.0,1.0,0.42105263157894735,,0.6666666666666666,0.3958333333333333,0.5,0.55,0.3958333333333333,0.5,0.55,0.20833333333333334,0.15789473684210525,0.5,0.14285714285714285,,15.625,1.0,,0.05,0.057692307692307696,0.14285714285714285,0.06666666666666667,0.07407407407407407,0.05970149253731343,0.041666666666666664,,0.13333333333333333,0.08333333333333333,,,0.16666666666666666,0.045454545454545456,0.2,,0.08333333333333333,,0.16666666666666666,0.5,1.0,1.0,0.2916666666666667,0.42857142857142855,0.5,1.0,0.3333333333333333,0.375,0.375,1.0,0.041666666666666664,0.3333333333333333,,,,,0.375,0.46684999999999993,0.4887,0.4526199999999999,,,0.15789473684210525,0.5789473684210527,11.34736842105263,25.200000000000003,0.4108527131782946,,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,,,4.0,1.0,,,,,,,1.0,0.2,1.0,0.25,0.2,,,,,0.16666666666666666,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,0.1,,0.3,0.3333333333333333,0.25,,,,,,,,,,,,,,,,True,,
