EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTOffRebounds,Offensive Fouls Drawn,DefensiveGoaltends,FG3APct,OffFTReboundPct,OffLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,LongMidRangeAssists,LostBallSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations,Arc3PctBlocked,on
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,14699.0,245,46,470,478,162,185,65,948,22,38,8.0,16.0,9,16,10.0,27.0,7.0,25,39,90,27,105,499,8.0,18.0,6.0,22,11,31,17,39,48,30,6.0,5.0,3,4,7,1,3.0,1,2.0,18,10,8,8.0,24,1.0,33,18,51,2.0,4,4,4,1.0,3,9,1.0,1,2.0,13,2.0,3,14,27,3.0,3,24,2.0,34,6.0,18,2,9.0,1.0,1.0,6.0,3.0,10.0,7.0,1.0,1.0,39,162,3,2,0.6153846153846154,0.6666666666666666,0.43333333333333335,0.4444444444444444,0.3548387096774194,0.43333333333333335,0.4444444444444444,0.3548387096774194,0.5048076923076923,0.55,0.47560975609756095,0.05555555555555555,0.10526315789473684,0.037037037037037035,21.389396709323584,0.3076923076923077,0.0625,0.14285714285714285,0.05405405405405406,0.15384615384615385,0.15384615384615385,0.14545454545454545,0.08450704225352113,0.07272727272727272,0.10526315789473684,0.11363636363636363,0.23809523809523808,0.10638297872340426,0.09259259259259259,0.208955223880597,0.1794871794871795,0.07692307692307693,0.043478260869565216,0.7,0.4222222222222222,0.5789473684210527,0.6470588235294118,0.5909090909090909,0.3,0.37037037037037035,0.38461538461538464,0.6,0.2777777777777778,0.28,0.28,0.7142857142857143,0.8888888888888888,0.5,0.375,0.5161290322580645,0.5625,0.4222222222222222,0.5001844444444444,0.5544444444444445,0.5271935483870968,0.17647058823529413,0.17647058823529413,0.20952380952380953,0.37142857142857144,7.700000000000001,0.3446808510638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,25616.0,427,37,799,820,269,253,104,1619,30,55,9.0,21.0,4,12,12.0,20.0,,7,42,82,23,107,830,11.0,25.0,2.0,24,6,18,8,20,64,20,20.0,4.0,2,1,3,1,,2,,7,14,33,18.0,53,12.0,83,48,131,4.0,10,10,6,,3,11,1.0,3,1.0,17,,6,25,44,4.0,8,31,3.0,34,4.0,14,5,39.0,,,33.0,6.0,39.0,18.0,,1.0,20,269,3,4,0.7619047619047619,1.0,0.5121951219512195,0.44,0.3333333333333333,0.5060240963855421,0.44,0.3157894736842105,0.5459183673469388,0.4444444444444444,0.37037037037037035,0.04878048780487805,0.05454545454545454,0.05,12.45937161430119,0.35294117647058826,0.34285714285714286,0.167192429022082,0.12643678160919541,0.21428571428571427,0.09271523178807947,0.1770573566084788,0.11407766990291263,0.16037735849056603,0.125,0.07692307692307693,0.1276595744680851,0.1320754716981132,0.16326530612244897,0.20353982300884957,0.23076923076923078,0.15789473684210525,0.10810810810810811,0.46153846153846156,0.6626506024096386,0.5454545454545454,0.5769230769230769,0.7333333333333333,0.24096385542168675,0.6,0.631578947368421,0.8333333333333334,0.08433734939759036,,,,0.84,0.42857142857142855,0.1111111111111111,0.631578947368421,0.3333333333333333,0.6746987951807228,0.5440512048192772,0.5937,0.5451394736842105,0.15053763440860216,0.15217391304347827,0.22429906542056074,0.18691588785046728,3.569512195121951,0.33667083854818525,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,0.012048192771084338,0.0625,0.09090909090909091,0.012048192771084338,0.05263157894736842,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,9440.0,157,48,310,308,141,100,43,618,4,11,,,3,6,2.0,6.0,2.0,5,8,22,3,34,292,,,,3,6,12,3,24,4,12,,1.0,18,12,30,11,1.0,11,3.0,72,5,1,10.0,13,1.0,24,6,30,2.0,7,3,8,,6,2,,2,1.0,10,1.0,3,4,8,,1,8,1.0,4,,1,1,1.0,,,1.0,,1.0,1.0,,2.0,24,141,1,1,0.25,0.25,0.36363636363636365,,0.5,0.3974358974358974,0.75,0.4772727272727273,0.4146341463414634,0.75,0.5,0.045454545454545456,0.09090909090909091,,14.325842696629213,0.8,0.1,0.11016949152542373,0.011904761904761904,0.21739130434782608,0.09803921568627451,0.1402439024390244,0.044444444444444446,0.029411764705882353,,0.11428571428571428,0.0625,0.1282051282051282,0.08,0.1111111111111111,0.2,0.2727272727272727,0.08333333333333333,1.0,0.28205128205128205,0.36363636363636365,0.4,0.25,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.5,0.1282051282051282,0.4,0.4,,,,,0.2727272727272727,0.5,0.717948717948718,0.5119947368421053,0.591,0.5101428571428571,0.025,0.043478260869565216,0.08823529411764706,0.7058823529411765,6.877272727272726,0.45483870967741935,13.0,8.0,17.0,10.0,12.0,,,,0.4358974358974359,,,0.3333333333333333,0.36363636363636365,25.900000000000002,2.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,15.0,1.0,3.0,4.0,4.0,1.0,0.29411764705882354,0.5,0.3,0.3125,0.10256410256410256,0.5,0.5,1.0,0.23076923076923078,0.23076923076923078,1.0,1.0,0.5,1.0,0.09090909090909091,1.0,0.125,0.25,,,,,,,,,,,,,,,,,,,,,True
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,138632.0,2311,497,4394,4380,1349,888,495,8774,140,255,11.0,28.0,36,79,70.0,180.0,105.0,256,315,691,257,1244,4438,24.0,62.0,20.0,92,95,216,123,427,142,488,8.0,39.0,123,113,236,53,60.0,77,26.0,585,11,21,64.0,185,11.0,260,33,293,9.0,53,34,66,15.0,33,40,3.0,33,10.0,106,9.0,32,98,189,3.0,10,229,3.0,306,20.0,103,41,17.0,1.0,,13.0,3.0,18.0,7.0,,6.0,427,1349,26,37,0.2253968253968254,0.2282958199356913,0.4558610709117221,0.3870967741935484,0.4398148148148148,0.4862068965517241,0.41379310344827586,0.48253968253968255,0.533801580333626,0.4583333333333333,0.5458115183246073,0.056439942112879886,0.10196078431372549,0.05555555555555555,25.07571168988492,0.6226415094339622,0.08943089430894309,0.11144578313253012,0.01784197111299915,0.12030075187969924,0.014230271668822769,0.1135948905109489,0.01641025641025641,0.032679738562091505,0.011299435028248588,0.009416195856873822,0.024793388429752067,0.10208333333333333,0.09956709956709957,0.12534818941504178,0.11442786069651742,0.13846153846153847,0.016917293233082706,0.3888888888888889,0.2512315270935961,0.5490196078431373,0.611353711790393,0.2571428571428571,0.17733990147783252,0.3888888888888889,0.4117647058823529,0.1,0.2522167487684729,0.41015625,0.4150197628458498,0.26666666666666666,0.3218390804597701,0.39285714285714285,0.2727272727272727,0.2507936507936508,0.45569620253164556,0.5704433497536946,0.49321674901185775,0.47791212121212123,0.4729626602564102,0.09380692167577413,0.1330749354005168,0.07395498392282958,0.3432475884244373,9.583068017366136,0.3070095584888484,256.0,82.0,324.0,99.0,253.0,1.0,13.0,,0.3192118226600985,0.005847953216374269,0.005494505494505495,0.2522167487684729,0.26031746031746034,25.658024691358026,24.0,68.0,6.0,17.0,95.0,4.0,14.0,32.0,119.0,8.0,25.0,38.0,279.0,3.0,95.0,20.0,19.0,0.7815126050420168,0.36728395061728397,0.32,0.3838383838383838,0.3707165109034268,0.06699507389162561,0.35294117647058826,0.35294117647058826,1.0,0.37109375,0.37109375,0.7263157894736842,0.16091954022988506,0.2857142857142857,0.75,0.05396825396825397,0.35294117647058826,0.3902439024390244,0.37549407114624506,4.0,11.0,78.0,1.0,39.0,1.0,1.0,0.01171875,0.12643678160919541,0.36363636363636365,1.0,,,,,,,,,,True
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,20812.0,347,60,675,659,310,219,82,1334,8,12,1.0,1.0,7,9,,,3.0,13,11,25,46,110,680,1.0,3.0,2.0,13,9,16,27,54,10,12,2.0,4.0,11,10,21,6,4.0,6,2.0,52,3,2,,20,1.0,21,5,26,1.0,4,2,4,,3,3,,1,1.0,7,1.0,1,18,34,1.0,2,29,,54,1.0,17,4,1.0,,,1.0,,1.0,,,,54,310,5,4,0.45454545454545453,0.5,0.44,0.3333333333333333,0.5625,0.4444444444444444,0.5,0.375,0.5631578947368421,0.5416666666666666,0.53,0.16,0.25,,13.298565840938723,0.5714285714285714,0.058823529411764705,0.08130081300813008,0.011627906976744186,,0.02142857142857143,0.06230529595015576,0.016025641025641024,,0.018867924528301886,0.0297029702970297,,0.05405405405405406,0.06557377049180328,0.10810810810810811,,,0.023809523809523808,,0.16666666666666666,0.6666666666666666,0.8888888888888888,0.5,,,,,0.18055555555555555,0.23076923076923078,0.25,0.3333333333333333,0.09090909090909091,1.0,,0.25,0.7777777777777778,0.8194444444444444,0.5293437500000001,0.46604,0.5251833333333332,0.21978021978021978,0.4146341463414634,0.11818181818181818,0.4909090909090909,9.819999999999999,0.45925925925925926,34.0,13.0,47.0,20.0,34.0,,4.0,,0.6527777777777778,,0.016666666666666666,0.4722222222222222,0.3611111111111111,25.20425531914894,4.0,13.0,2.0,7.0,10.0,1.0,4.0,1.0,14.0,3.0,8.0,3.0,30.0,,10.0,3.0,2.0,0.7142857142857143,0.2978723404255319,0.375,0.15,0.2978723404255319,0.18055555555555555,0.3076923076923077,0.3076923076923077,0.75,0.29411764705882354,0.29411764705882354,0.7,0.36363636363636365,0.25,1.0,0.19444444444444445,0.2857142857142857,0.07692307692307693,0.29411764705882354,2.0,4.0,12.0,,4.0,,,0.07692307692307693,0.36363636363636365,0.5,0.5,3.0,0.06,,,,,,,,True
2440,1610612753,Matt Barnes,Matt Barnes,2440,ORL,74574.0,1243,400,2363,2350,597,367,254,4713,108,165,23.0,36.0,18,28,14.0,31.0,10.0,17,132,213,53,443,2333,25.0,40.0,12.0,65,26,40,19,89,186,78,34.0,18.0,44,27,71,17,10.0,31,8.0,169,20,40,33.0,130,26.0,189,64,253,10.0,33,18,34,5.0,29,25,3.0,5,10.0,59,6.0,14,50,101,5.0,6,72,7.0,75,9.0,35,7,12.0,,,5.0,5.0,12.0,6.0,,1.0,89,597,6,7,0.7045454545454546,0.808695652173913,0.6197183098591549,0.625,0.65,0.5891238670694864,0.5888888888888889,0.5223880597014925,0.6085164835164835,0.625,0.5493827160493827,0.08450704225352113,0.10303030303030303,0.03225806451612903,15.950226244343892,0.576271186440678,0.4642857142857143,0.14590347923681257,0.06279434850863422,0.11743772241992882,0.054945054945054944,0.13907849829351535,0.059940059940059943,0.06923076923076923,0.07692307692307693,0.04918032786885246,0.06666666666666667,0.10504201680672269,0.17437722419928825,0.15053763440860216,0.11267605633802817,0.1323529411764706,0.072992700729927,0.5,0.4984894259818731,0.6545454545454545,0.7297297297297297,0.6759259259259259,0.09365558912386707,0.45161290322580644,0.4666666666666667,0.7857142857142857,0.0513595166163142,0.5882352941176471,0.5882352941176471,0.9,0.8,0.6388888888888888,0.13043478260869565,0.417910447761194,0.6428571428571429,0.8549848942598187,0.583035303030303,0.5661799999999999,0.5507223880597015,0.09803921568627451,0.14644351464435146,0.14672686230248308,0.20090293453724606,2.9460093896713615,0.252644942869234,53.0,13.0,118.0,27.0,52.0,4.0,14.0,,0.3564954682779456,0.046511627906976744,0.03550295857988166,0.16012084592145015,0.19402985074626866,24.53728813559322,19.0,65.0,2.0,14.0,23.0,,2.0,4.0,42.0,1.0,5.0,6.0,114.0,1.0,23.0,5.0,15.0,0.9047619047619048,0.3559322033898305,0.2,0.2222222222222222,0.358974358974359,0.19637462235649547,0.2923076923076923,0.2923076923076923,0.9473684210526315,0.4339622641509434,0.4339622641509434,0.8695652173913043,0.044444444444444446,,,0.208955223880597,0.14285714285714285,0.3076923076923077,0.4423076923076923,1.0,3.0,12.0,,,,2.0,,0.06666666666666667,0.3333333333333333,,,,1.0,,,,,,,True
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,46803.0,780,133,1514,1506,502,370,168,3020,18,33,,1.0,7,10,4.0,8.0,19.0,43,41,84,22,230,1574,1.0,2.0,1.0,12,15,30,12,72,14,68,,5.0,59,60,119,40,20.0,47,4.0,298,2,2,16.0,43,,59,4,63,1.0,26,20,23,1.0,20,7,3.0,3,1.0,30,1.0,12,12,28,,1,22,,29,2.0,8,5,,,,,,,,,,72,502,1,5,0.17073170731707318,0.17073170731707318,0.4880952380952381,0.5,0.5,0.5652173913043478,0.9166666666666666,0.5882352941176471,0.5816326530612245,0.9166666666666666,0.6228070175438597,0.05952380952380952,0.15151515151515152,,13.301942319011184,0.7666666666666667,,0.07530647985989491,0.004975124378109453,0.08695652173913043,0.007518796992481203,0.0781456953642384,0.005988023952095809,0.006802721088435374,,0.010810810810810811,,0.04678362573099415,0.057971014492753624,0.10305343511450382,0.0948905109489051,0.06382978723404255,0.011235955056179775,,0.1793478260869565,0.5454545454545454,0.6428571428571429,0.2777777777777778,0.043478260869565216,0.5,0.5,,0.23369565217391305,0.4418604651162791,0.4418604651162791,0.10526315789473684,0.16666666666666666,,,0.19607843137254902,0.7,0.7228260869565217,0.5352438547486034,0.57165,0.507770652173913,0.04712041884816754,0.08888888888888889,0.05217391304347826,0.3130434782608696,10.775,0.33157199471598414,79.0,17.0,100.0,21.0,75.0,,2.0,,0.5434782608695652,,0.007518796992481203,0.42934782608695654,0.3333333333333333,26.301000000000002,15.0,21.0,3.0,4.0,27.0,3.0,4.0,7.0,42.0,3.0,4.0,10.0,93.0,4.0,27.0,8.0,6.0,0.7380952380952381,0.42,0.75,0.47619047619047616,0.4375,0.11413043478260869,0.7142857142857143,0.7142857142857143,0.9333333333333333,0.34177215189873417,0.34177215189873417,0.6296296296296297,0.6666666666666666,0.75,1.0,0.0784313725490196,0.75,0.4117647058823529,0.36,,,33.0,,2.0,,,,,,,1.0,0.009900990099009901,1.0,,,,,,,True
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,47161.0,786,72,1479,1494,494,329,170,2973,28,44,2.0,3.0,10,15,2.0,6.0,17.0,41,47,91,21,268,1526,3.0,7.0,4.0,22,20,34,6,85,58,36,6.0,6.0,9,6,15,3,3.0,4,4.0,36,8,13,23.0,55,5.0,83,21,104,2.0,18,14,7,4.0,6,23,3.0,1,9.0,30,3.0,8,31,68,7.0,4,36,2.0,41,7.0,20,4,12.0,,,6.0,3.0,12.0,8.0,,1.0,85,494,8,4,0.6170212765957447,0.6590909090909091,0.5164835164835165,0.42857142857142855,0.5882352941176471,0.5538116591928252,0.5,0.5895522388059702,0.5583333333333333,0.5238095238095238,0.5821917808219178,0.06593406593406594,0.11363636363636363,0.16666666666666666,16.167664670658684,0.23333333333333334,0.09803921568627451,0.09649122807017543,0.03291139240506329,0.11979166666666667,0.02702702702702703,0.10236220472440945,0.030390738060781478,0.046052631578947366,0.04081632653061224,0.03431372549019608,0.010869565217391304,0.09550561797752809,0.08333333333333333,0.10384615384615385,0.0821917808219178,0.2391304347826087,0.01680672268907563,0.6666666666666666,0.19730941704035873,0.6363636363636364,0.717948717948718,0.8214285714285714,0.026905829596412557,0.3333333333333333,0.4,,0.18385650224215247,0.4146341463414634,0.4146341463414634,0.35294117647058826,0.16666666666666666,0.6666666666666666,,0.22388059701492538,0.6666666666666666,0.7892376681614349,0.5502710762331839,0.5273607142857143,0.5339037313432835,0.0847457627118644,0.19230769230769232,0.08208955223880597,0.31716417910447764,9.423076923076922,0.33400946585530766,58.0,18.0,132.0,33.0,58.0,,5.0,1.0,0.5919282511210763,,0.013793103448275862,0.2600896860986547,0.26865671641791045,24.276515151515152,26.0,74.0,3.0,15.0,25.0,3.0,7.0,10.0,51.0,4.0,11.0,13.0,135.0,,25.0,1.0,4.0,0.8823529411764706,0.38636363636363635,0.36363636363636365,0.3939393939393939,0.38636363636363635,0.33183856502242154,0.35135135135135137,0.35135135135135137,1.0,0.43103448275862066,0.43103448275862066,0.76,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.22388059701492538,0.2,0.5555555555555556,0.43103448275862066,1.0,4.0,18.0,,,,3.0,,0.2222222222222222,0.25,1.0,,,3.0,,,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,81951.0,1366,317,2554,2548,702,400,281,5102,79,142,5.0,9.0,17,33,30.0,54.0,58.0,138,167,334,66,589,2553,9.0,16.0,9.0,48,47,89,36,172,36,298,,22.0,156,106,262,62,44.0,111,22.0,630,9,13,26.0,91,5.0,122,22,144,4.0,38,19,57,19.0,40,40,4.0,17,6.0,97,7.0,24,50,106,5.0,5,85,1.0,80,7.0,26,15,2.0,,,1.0,1.0,2.0,1.0,,2.0,172,702,10,12,0.10778443113772455,0.10778443113772455,0.5,0.5625,0.5280898876404494,0.523,0.78,0.5112781954887218,0.5495327102803739,0.8275862068965517,0.5584415584415584,0.0658682634730539,0.11971830985915492,0.05555555555555555,21.92494788047255,0.5876288659793815,0.08771929824561403,0.09430051813471503,0.018922852983988356,0.08754208754208755,0.01991150442477876,0.09270998415213946,0.019315188762071993,0.018115942028985508,0.03349282296650718,0.012944983818770227,0.03496503496503497,0.0962962962962963,0.08053691275167785,0.10327455919395466,0.08888888888888889,0.08333333333333333,0.01646090534979424,0.5,0.284,0.5563380281690141,0.632,0.12658227848101267,0.108,0.5555555555555556,0.5882352941176471,0.03333333333333333,0.276,0.42028985507246375,0.4264705882352941,0.1206896551724138,0.36,0.5555555555555556,,0.24812030075187969,0.5151515151515151,0.616,0.5163227911646586,0.5375642857142857,0.4941579545454545,0.051923076923076926,0.07365439093484419,0.08149405772495756,0.2920203735144312,9.522754491017963,0.2748629600626468,140.0,39.0,166.0,44.0,139.0,,13.0,,0.332,,0.0049504950495049506,0.28,0.2932330827067669,25.3078313253012,11.0,26.0,1.0,5.0,52.0,4.0,6.0,13.0,63.0,7.0,9.0,14.0,126.0,1.0,52.0,23.0,19.0,0.6666666666666666,0.3795180722891566,0.7777777777777778,0.3181818181818182,0.38181818181818183,0.052,0.4230769230769231,0.44,1.0,0.37142857142857144,0.37142857142857144,0.5961538461538461,0.24,0.6666666666666666,0.5,0.03759398496240601,0.2,0.3333333333333333,0.37410071942446044,3.0,3.0,63.0,,2.0,,,0.014492753623188406,0.12,1.0,1.0,1.0,0.005988023952095809,1.0,1.0,0.006024096385542169,0.038461538461538464,,,,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,104625.0,1744,381,3310,3292,979,552,351,6602,43,85,7.0,17.0,15,27,38.0,94.0,28.0,65,109,244,92,718,3356,14.0,26.0,14.0,75,34,73,38,232,112,106,12.0,18.0,48,33,81,24,9.0,34,8.0,195,22,16,42.0,133,13.0,188,44,232,8.0,60,45,35,9.0,24,31,2.0,11,7.0,66,4.0,21,67,121,6.0,11,86,3.0,112,8.0,35,17,21.0,,,19.0,1.0,21.0,15.0,,2.0,232,979,5,15,0.5137614678899083,0.5436893203883495,0.44672131147540983,0.5384615384615384,0.4657534246575342,0.5539823008849557,0.6630434782608695,0.5705882352941176,0.5846905537459284,0.7075471698113207,0.6105263157894737,0.07377049180327869,0.1411764705882353,0.0425531914893617,18.34639286679276,0.5303030303030303,0.16049382716049382,0.10497237569060773,0.018433179723502304,0.10194174757281553,0.037996545768566495,0.1042287075640262,0.02626123013130615,0.023529411764705882,0.014234875444839857,0.038461538461538464,0.037037037037037035,0.10192837465564739,0.09550561797752809,0.11313868613138686,0.09302325581395349,0.12612612612612611,0.026490066225165563,0.7142857142857143,0.1504424778761062,0.5058823529411764,0.589041095890411,0.5581395348837209,0.1663716814159292,0.40425531914893614,0.4222222222222222,0.34210526315789475,0.11504424778761062,0.4307692307692308,0.4444444444444444,0.6785714285714286,0.3695652173913043,0.4117647058823529,0.14285714285714285,0.1588235294117647,0.5555555555555556,0.7185840707964601,0.5269153097345133,0.5391827586206897,0.5204964705882352,0.06867671691792294,0.12915129151291513,0.10445682451253482,0.3231197771587744,8.465573770491803,0.2957703927492447,202.0,54.0,321.0,97.0,202.0,6.0,1.0,1.0,0.5681415929203539,0.04580152671755725,0.016194331983805668,0.35752212389380533,0.3176470588235294,24.654517133956386,58.0,119.0,21.0,43.0,78.0,4.0,11.0,21.0,136.0,11.0,20.0,42.0,399.0,,78.0,6.0,15.0,0.9779411764705882,0.4236760124610592,0.55,0.4329896907216495,0.4236760124610592,0.21061946902654868,0.48739495798319327,0.48739495798319327,0.9827586206896551,0.38613861386138615,0.38613861386138615,0.9743589743589743,0.2391304347826087,0.36363636363636365,1.0,0.2529411764705882,0.4883720930232558,0.3888888888888889,0.38613861386138615,7.0,9.0,9.0,,,,1.0,0.03076923076923077,0.1956521739130435,0.7777777777777778,1.0,6.0,0.018404907975460124,,,,,1.0,1.0,,True
