EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,FTOffRebounds,OffFTReboundPct,HeaveMakes,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,Clear Path Fouls,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1499,1610612751,Tony Battie,Tony Battie,1499,NJN,3171.0,53,-21,100,99,30,34,10,199,2.0,5.0,2.0,1.0,1.0,4.0,4.0,12,1.0,1.0,1.0,1.0,7.0,21,1.0,2.0,5.0,22,102,2.0,3.0,3.0,4.0,1.0,3.0,3.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,2,2.0,1,1.0,1,1.0,5,6,5,2.0,6.0,3.0,1.0,1.0,1.0,3.0,30,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3695652173913043,0.4230769230769231,0.375,0.21428571428571427,0.08695652173913043,0.047619047619047616,0.25,24.77064220183486,0.06060606060606061,0.044444444444444446,0.1,0.16666666666666666,0.06976744186046512,0.058823529411764705,0.07142857142857142,0.05,0.25,0.07692307692307693,0.125,0.125,0.21739130434782608,0.4,0.4,1.0,0.17391304347826086,0.25,0.3333333333333333,1.0,0.5217391304347826,0.3333333333333333,0.3333333333333333,1.0,0.043478260869565216,0.043478260869565216,1.0,1.0,1.0,1.0,0.2,0.2,0.30434782608695654,1.0,0.44643043478260863,0.6327,0.43605,0.11538461538461539,0.125,0.13636363636363635,0.13636363636363635,12.41904761904762,25.15,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1747,1610612751,Rafer Alston,Rafer Alston,1747,NJN,23085.0,385,-98,736,725,173,177,89,1461,14.0,31.0,,8.0,13.0,25.0,6.0,29,7.0,1.0,14.0,38.0,33.0,85,14.0,45.0,31.0,139,789,1.0,,3.0,22.0,13.0,10.0,47.0,8.0,30.0,37.0,14.0,6.0,,2.0,13.0,23.0,40.0,2.0,42.0,10,6.0,9,,31,7.0,14,26,26,1.0,36.0,15.0,2.0,1.0,2.0,47.0,173,0.12121212121212122,0.12121212121212122,0.7142857142857143,0.3111111111111111,0.3181818181818182,0.38823529411764707,0.4153846153846154,0.47278911564625853,0.75,0.5875,0.34615384615384615,0.07058823529411765,0.08,21.39423076923077,0.0931174089068826,0.006993006993006993,0.1566265060240964,,0.10909090909090909,0.00558659217877095,,0.008849557522123894,,0.11627906976744186,0.08163265306122448,0.14754098360655737,0.23846153846153847,0.45161290322580644,0.5,0.07142857142857142,0.19230769230769232,0.52,0.5652173913043478,,0.2230769230769231,0.20689655172413793,0.21428571428571427,0.5,0.05384615384615385,0.2923076923076923,0.3684210526315789,0.3684210526315789,0.7142857142857143,,0.22857142857142856,0.02857142857142857,0.5846153846153846,0.3783783783783784,0.48804883720930237,0.3695,0.4579676470588235,0.10416666666666667,0.15151515151515152,0.02158273381294964,0.3381294964028777,8.82470588235294,25.235555555555553,0.23505434782608695,3.0,1.0,1.0,5.0,12.0,1.0,1.0,11.0,5.0,58.0,12.0,1.0,46.0,11.0,57.0,6.0,5.0,17.0,7.0,22.0,125.0,4.0,4.0,22.0,5.0,16.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.38461538461538464,0.5,0.75,0.5285714285714286,0.0967741935483871,0.034482758620689655,0.7096774193548387,0.14285714285714285,0.01020408163265306,0.07936507936507936,0.18181818181818182,1.0,0.5,1.0,1.0,0.375,0.34285714285714286,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,23736.0,396,-119,744,750,129,143,99,1494,31.0,63.0,26.0,9.0,11.0,21.0,4.0,10,,,,,46.0,94,,,5.0,97,813,30.0,2.0,20.0,15.0,,1.0,19.0,72.0,,,,11.0,4.0,46.0,17.0,50.0,79.0,50.0,129.0,6,3.0,7,1.0,21,1.0,23,37,14,,13.0,6.0,15.0,12.0,15.0,19.0,129,0.782608695652174,0.972972972972973,,,,0.48936170212765956,0.48936170212765956,0.485,0.3225806451612903,0.59375,,0.11702127659574468,0.09523809523809523,14.020857473928157,0.1984126984126984,0.14067278287461774,0.22666666666666666,0.06896551724137931,0.20489296636085627,0.12987012987012986,0.18072289156626506,0.11811023622047244,0.06666666666666667,0.175,0.205607476635514,0.2545454545454545,0.6702127659574468,0.49206349206349204,0.5740740740740741,0.7419354838709677,0.22340425531914893,0.5238095238095238,0.5789473684210527,0.9090909090909091,0.10638297872340426,0.4,0.4,0.75,,,,,,0.8666666666666667,0.6,,0.6702127659574468,,0.5249308510638298,0.56843,0.5318400000000001,0.06060606060606061,0.06060606060606061,0.20618556701030927,0.1958762886597938,4.058510638297872,,0.17338709677419356,6.0,,,,,,,9.0,,20.0,,,15.0,1.0,16.0,1.0,,10.0,1.0,4.0,33.0,12.0,3.0,14.0,1.0,10.0,4.0,4.0,1.0,3.0,1.0,,1.0,,9.0,3.0,1.0,,,0.6,0.3,0.6,0.14285714285714285,,0.6666666666666666,0.5217391304347826,0.13675213675213677,0.2153846153846154,0.15,0.6,,,,0.6666666666666666,,,8.0,9.0,18.0,4.0,2.0,2.0,3.0,1.0,1.0,0.3,0.07692307692307693,0.1111111111111111,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,27400.0,457,-121,884,884,237,205,108,1768,39.0,82.0,11.0,25.0,11.0,38.0,21.0,45,6.0,4.0,2.0,7.0,71.0,165,3.0,13.0,34.0,185,936,16.0,4.0,16.0,46.0,5.0,8.0,49.0,66.0,9.0,7.0,2.0,23.0,1.0,14.0,10.0,37.0,50.0,15.0,65.0,14,10.0,13,2.0,24,9.0,4,23,31,1.0,42.0,23.0,3.0,3.0,3.0,49.0,237,0.4647887323943662,0.4782608695652174,1.0,0.23076923076923078,0.23076923076923078,0.4303030303030303,0.4241573033707865,0.46938775510204084,0.39473684210526316,0.4444444444444444,0.07303370786516854,0.1393939393939394,0.07894736842105263,21.71767028627838,0.12457912457912458,0.03608247422680412,0.1,0.014492753623188406,0.11838790931989925,0.03282275711159737,0.05555555555555555,0.021739130434782608,0.01694915254237288,0.08264462809917356,0.16071428571428573,0.09210526315789473,0.4606741573033708,0.47560975609756095,0.609375,0.5641025641025641,0.21348314606741572,0.2894736842105263,0.3142857142857143,0.2727272727272727,0.25280898876404495,0.4666666666666667,0.4883720930232558,0.38095238095238093,0.033707865168539325,0.03932584269662921,0.2857142857142857,0.2857142857142857,1.0,0.6470588235294118,0.49019607843137253,0.0784313725490196,0.5337078651685393,0.2857142857142857,0.5032634831460674,0.550178125,0.5114686274509804,0.11734693877551021,0.12568306010928962,0.08648648648648649,0.2648648648648649,6.9884848484848465,24.41538461538461,0.2680995475113122,9.0,,1.0,,1.0,,1.0,19.0,1.0,76.0,,,19.0,7.0,26.0,6.0,1.0,8.0,3.0,8.0,59.0,3.0,4.0,11.0,2.0,7.0,4.0,3.0,,4.0,5.0,1.0,,,1.0,2.0,,,0.2,0.41304347826086957,0.35294117647058826,0.4019607843137255,0.21951219512195122,0.044444444444444446,0.4583333333333333,0.12,0.035211267605633804,0.140625,0.125,0.3333333333333333,0.058823529411764705,,,0.36,0.0196078431372549,,3.0,6.0,4.0,2.0,4.0,,,,,0.375,,0.024691358024691357,0.2727272727272727,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,True,,,,,
2239,1610612751,Trenton Hassell,Trenton Hassell,2239,NJN,66380.0,1106,-354,2109,2126,525,519,263,4235,42.0,72.0,20.0,16.0,5.0,26.0,43.0,116,1.0,,,4.0,90.0,214,,5.0,52.0,232,2337,31.0,15.0,49.0,44.0,1.0,17.0,55.0,104.0,,4.0,,15.0,10.0,46.0,20.0,68.0,96.0,56.0,152.0,17,7.0,26,13.0,47,11.0,47,91,67,11.0,69.0,31.0,9.0,7.0,9.0,55.0,525,0.5777777777777777,0.6341463414634146,,,,0.4205607476635514,0.410958904109589,0.46215139442231074,0.5833333333333334,0.4661016949152542,0.0228310502283105,0.07009345794392523,0.15384615384615385,12.31404958677686,0.09883720930232558,0.0519774011299435,0.09090909090909091,0.05405405405405406,0.09691629955947137,0.052336448598130844,0.07531380753138076,0.029239766081871343,0.027777777777777776,0.07142857142857142,0.12927756653992395,0.06547619047619048,0.3287671232876712,0.5833333333333334,0.6885245901639344,0.38095238095238093,0.1187214611872146,0.19230769230769232,0.22727272727272727,0.2,0.5296803652968036,0.3706896551724138,0.3706896551724138,0.813953488372093,0.0045662100456621,0.0182648401826484,,,,0.625,0.35555555555555557,,0.3515981735159817,,0.4589045662100456,0.5178362068965517,0.45484888888888897,0.12653061224489795,0.12916666666666668,0.21120689655172414,0.23706896551724138,11.118691588785047,24.8,0.24893314366998578,10.0,,1.0,,1.0,,1.0,19.0,,76.0,,,36.0,14.0,50.0,10.0,4.0,20.0,5.0,11.0,114.0,8.0,10.0,21.0,4.0,10.0,11.0,5.0,3.0,1.0,5.0,,6.0,,3.0,12.0,7.0,,,0.4318181818181818,0.53125,0.4222222222222222,0.1527777777777778,,0.44680851063829785,0.11428571428571428,0.05921052631578947,0.09248554913294797,0.17307692307692307,0.3333333333333333,0.03125,,,0.625,0.022222222222222223,,15.0,17.0,16.0,2.0,3.0,6.0,2.0,,2.0,0.5483870967741935,0.14634146341463414,0.018018018018018018,0.75,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,True,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,53188.0,886,-305,1680,1695,375,356,214,3375,91.0,171.0,67.0,42.0,44.0,111.0,17.0,73,,,,,152.0,355,,,109.0,413,1916,81.0,11.0,85.0,68.0,,35.0,89.0,168.0,,,,26.0,11.0,65.0,31.0,96.0,147.0,77.0,224.0,13,7.0,32,8.0,62,10.0,38,76,107,2.0,136.0,69.0,49.0,40.0,49.0,89.0,375,0.5526315789473685,0.6774193548387096,,,,0.428169014084507,0.428169014084507,0.4975669099756691,0.4885057471264368,0.5174418604651163,,0.07323943661971831,0.08108108108108109,24.290871583290354,0.1681260945709282,0.0905292479108635,0.1791907514450867,0.08029197080291971,0.17069892473118278,0.08888888888888889,0.109375,0.04779411764705882,0.08108108108108109,0.17391304347826086,0.136986301369863,0.183206106870229,0.48169014084507045,0.5321637426900585,0.5909090909090909,0.5494505494505495,0.3126760563380282,0.3963963963963964,0.43137254901960786,0.4318181818181818,0.2056338028169014,0.2328767123287671,0.2328767123287671,0.8823529411764706,,,,,,0.8271604938271605,0.6176470588235294,,0.48169014084507045,,0.4890442253521128,0.5508535211267604,0.5210426470588233,0.17121588089330025,0.17121588089330025,0.20581113801452786,0.21549636803874092,6.7709859154929575,,0.22321428571428573,22.0,,,,,,,27.0,,136.0,,,41.0,8.0,49.0,6.0,2.0,24.0,5.0,12.0,106.0,20.0,6.0,30.0,5.0,13.0,17.0,3.0,6.0,11.0,21.0,4.0,8.0,,32.0,8.0,6.0,,,0.39705882352941174,0.4567901234567901,0.39705882352941174,0.09941520467836257,,0.4838709677419355,0.38461538461538464,0.1220472440944882,0.20689655172413793,0.16666666666666666,0.6530612244897959,,,,0.5238095238095238,,,34.0,37.0,56.0,14.0,4.0,3.0,9.0,1.0,2.0,0.4567901234567901,0.07692307692307693,0.08045977011494253,0.5074626865671642,,,,,,0.11764705882352941,,1.0,1.0,1.0,1.0,0.022222222222222223,,,,,,,,,,,,,True,,,,,
201584,1610612751,Courtney Lee,Courtney Lee,201584,NJN,24835.0,414,-118,783,801,195,199,105,1584,23.0,36.0,8.0,9.0,4.0,21.0,18.0,53,16.0,6.0,9.0,27.0,45.0,110,17.0,43.0,26.0,167,908,14.0,2.0,21.0,28.0,13.0,7.0,39.0,48.0,48.0,25.0,8.0,10.0,3.0,7.0,10.0,27.0,38.0,10.0,48.0,14,11.0,10,2.0,22,5.0,11,21,20,4.0,29.0,10.0,,,,39.0,195,0.5333333333333333,0.5853658536585366,0.9411764705882353,0.3953488372093023,0.38095238095238093,0.4090909090909091,0.46078431372549017,0.4939759036144578,0.5833333333333334,0.4222222222222222,0.28104575163398693,0.09090909090909091,0.14285714285714285,20.507166482910694,0.1111111111111111,0.022292993630573247,0.13157894736842105,0.04054054054054054,0.11598746081504702,0.02577319587628866,0.023255813953488372,0.01652892561983471,0.05,0.06593406593406594,0.18604651162790697,0.14035087719298245,0.23529411764705882,0.6388888888888888,0.7419354838709677,0.6086956521739131,0.13725490196078433,0.19047619047619047,0.2222222222222222,0.25,0.3464052287581699,0.33962264150943394,0.35294117647058826,0.5,0.10457516339869281,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.47058823529411764,0.21951219512195122,0.14634146341463414,0.5163398692810458,0.32,0.4974532894736841,0.4978333333333334,0.49296500000000004,0.06134969325153374,0.08333333333333333,0.12574850299401197,0.23353293413173654,10.64727272727273,25.05348837209302,0.24904214559386972,6.0,1.0,3.0,1.0,7.0,1.0,3.0,10.0,4.0,42.0,3.0,1.0,19.0,4.0,23.0,4.0,,5.0,4.0,10.0,50.0,1.0,3.0,12.0,4.0,9.0,3.0,3.0,,1.0,,3.0,3.0,,,4.0,1.0,0.3333333333333333,0.3076923076923077,0.35714285714285715,0.5588235294117647,0.3902439024390244,0.1388888888888889,0.03773584905660377,0.5454545454545454,0.038461538461538464,0.028037383177570093,0.07575757575757576,0.10526315789473684,,0.17647058823529413,0.3333333333333333,1.0,0.6666666666666666,0.17073170731707318,0.14285714285714285,6.0,8.0,8.0,1.0,1.0,,,,,0.5714285714285714,,0.012345679012345678,0.75,8.0,3.0,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,
201944,1610612751,Terrence Williams,Terrence Williams,201944,NJN,20318.0,339,-103,643,649,174,201,69,1292,20.0,36.0,6.0,7.0,15.0,35.0,9.0,36,7.0,3.0,6.0,21.0,44.0,107,12.0,28.0,20.0,144,667,9.0,1.0,7.0,23.0,14.0,5.0,38.0,32.0,27.0,18.0,5.0,11.0,2.0,3.0,20.0,33.0,54.0,5.0,59.0,9,7.0,6,1.0,28,8.0,13,23,23,2.0,29.0,14.0,,,1.0,38.0,174,0.36363636363636365,0.38095238095238093,0.75,0.42857142857142855,0.4230769230769231,0.411214953271028,0.45925925925925926,0.4864864864864865,0.2692307692307692,0.4523809523809524,0.2074074074074074,0.102803738317757,0.05714285714285714,24.512534818941504,0.16417910447761194,0.011857707509881422,0.2898550724637681,0.03125,0.1962962962962963,0.015772870662460567,0.0136986301369863,0.019801980198019802,0.046511627906976744,0.09090909090909091,0.225,0.288135593220339,0.26666666666666666,0.5555555555555556,0.7407407407407407,0.4,0.25925925925925924,0.42857142857142855,0.45454545454545453,0.13333333333333333,0.26666666666666666,0.25,0.25,0.6666666666666666,0.05185185185185185,0.15555555555555556,0.2857142857142857,0.2857142857142857,0.5,0.5,0.1891891891891892,0.08108108108108109,0.4740740740740741,0.2777777777777778,0.4815936090225563,0.49871111111111116,0.4676957142857144,0.0958904109589041,0.11864406779661017,0.04861111111111111,0.2638888888888889,9.220560747663551,26.953571428571433,0.27060653188180406,2.0,,3.0,4.0,11.0,,3.0,6.0,7.0,56.0,9.0,2.0,22.0,6.0,28.0,5.0,1.0,9.0,3.0,10.0,62.0,1.0,2.0,22.0,3.0,10.0,12.0,2.0,1.0,1.0,3.0,,2.0,,,3.0,1.0,,0.5,0.2608695652173913,0.25,0.44594594594594594,0.25,,0.7857142857142857,0.038461538461538464,,0.16363636363636364,0.3,,0.25,,,0.2857142857142857,0.2972972972972973,0.36363636363636365,3.0,3.0,4.0,1.0,1.0,,,,1.0,0.3333333333333333,,0.015384615384615385,0.5,6.0,3.0,0.8571428571428571,0.8571428571428571,1.0,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,8101.0,135,-33,257,258,86,64,35,515,1.0,4.0,2.0,1.0,2.0,6.0,10.0,19,4.0,2.0,5.0,13.0,13.0,29,7.0,17.0,12.0,59,273,4.0,,4.0,8.0,7.0,7.0,21.0,6.0,12.0,13.0,5.0,1.0,,2.0,3.0,3.0,6.0,2.0,8.0,6,3.0,3,1.0,9,1.0,7,16,13,1.0,20.0,6.0,,,,21.0,86,0.23076923076923078,0.23076923076923078,0.5714285714285714,0.4117647058823529,0.4117647058823529,0.4482758620689655,0.5108695652173914,0.5272727272727272,0.4,0.5,0.3695652173913043,0.034482758620689655,,21.40468227424749,0.03529411764705882,0.017543859649122806,0.09375,,0.05128205128205128,0.014598540145985401,,0.02,,0.05555555555555555,0.037037037037037035,0.041666666666666664,0.08695652173913043,0.25,0.3333333333333333,,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5,0.41304347826086957,0.5263157894736842,0.5263157894736842,0.2,0.08695652173913043,0.2826086956521739,0.38461538461538464,0.4166666666666667,0.4,0.4,0.06666666666666667,0.13333333333333333,0.45652173913043476,0.38461538461538464,0.4639402173913044,0.4553999999999999,0.4556333333333333,0.11538461538461539,0.17142857142857143,0.06779661016949153,0.3559322033898305,14.572413793103447,24.56470588235294,0.3346303501945525,1.0,,1.0,2.0,5.0,,1.0,4.0,2.0,20.0,9.0,,15.0,2.0,17.0,,2.0,5.0,3.0,7.0,36.0,,3.0,6.0,1.0,4.0,2.0,,1.0,,,2.0,3.0,,,,3.0,,0.2857142857142857,0.5,0.4,0.4666666666666667,0.25,,0.6666666666666666,,0.03125,,0.25,,0.2,,,1.0,0.3333333333333333,0.4,,2.0,,,1.0,,,,,0.5,,,,2.0,,0.5,0.5,1.0,,,,,,,,,,,1.0,0.058823529411764705,0.07692307692307693,,,,,,,True,,,,,
2250,1610612751,Bobby Simmons,Bobby Simmons,2250,NJN,11511.0,192,-38,367,365,96,118,53,732,4.0,8.0,1.0,3.0,2.0,2.0,6.0,18,13.0,1.0,7.0,25.0,12.0,28,11.0,38.0,4.0,61,375,4.0,4.0,6.0,7.0,7.0,2.0,8.0,12.0,33.0,25.0,7.0,3.0,,4.0,1.0,14.0,19.0,4.0,23.0,6,3.0,6,1.0,11,3.0,17,26,8,2.0,4.0,1.0,1.0,1.0,1.0,8.0,96,0.5,0.5,1.0,0.2894736842105263,0.2894736842105263,0.42857142857142855,0.4318181818181818,0.4485294117647059,0.3333333333333333,0.26666666666666666,0.5757575757575758,0.10714285714285714,,18.457943925233643,0.12727272727272726,0.02631578947368421,0.021739130434782608,,0.09615384615384616,0.020100502512562814,,0.04225352112676056,,0.07894736842105263,0.17391304347826086,,0.12121212121212122,0.5,0.5714285714285714,0.5,0.030303030303030304,1.0,1.0,0.5,0.2727272727272727,0.3333333333333333,0.375,0.5,0.19696969696969696,0.3787878787878788,0.28,0.28,1.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.696969696969697,0.28,0.5081189393939394,0.39225000000000004,0.474875,0.014925373134328358,0.034482758620689655,0.09836065573770492,0.13114754098360656,12.592857142857143,24.510526315789473,0.2615803814713896,2.0,,2.0,,6.0,,3.0,3.0,,12.0,,,9.0,1.0,10.0,1.0,,4.0,5.0,,21.0,4.0,3.0,5.0,,3.0,2.0,1.0,,1.0,,,1.0,,1.0,2.0,1.0,,,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.125,0.1111111111111111,0.45454545454545453,0.25,0.019230769230769232,0.11538461538461539,0.09090909090909091,1.0,0.2857142857142857,,,0.6666666666666666,0.42857142857142855,,,1.0,,,2.0,2.0,,,,0.25,,,,4.0,,0.3076923076923077,0.3076923076923077,1.0,,,2.0,,,,,,,,,,,1.0,0.14285714285714285,,,,,True,,,,,
