EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,BlockedCorner3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,74031.0,1234,-82.0,2321.0,2305,524.0,493,269.0,4626,135.0,211.0,29.0,49.0,26.0,39.0,80.0,163.0,86.0,200.0,4.0,9.0,1.0,4.0,15.0,1.0,4.0,4.0,301.0,574.0,8.0,24.0,105.0,731.0,2576.0,46.0,80.0,1.0,4.0,16.0,111.0,56.0,123.0,5.0,29.0,141.0,322.0,280.0,21.0,3.0,48.0,1.0,14.0,4.0,49.0,78.0,31.0,109.0,20.0,11.0,58.0,9.0,11.0,249.0,9.0,69.0,1.0,38.0,132.0,19.0,189.0,79.0,268.0,15.0,40.0,30.0,10.0,50.0,8.0,28.0,53.0,11.0,22.0,4.0,19.0,103.0,8.0,24.0,44.0,89.0,3.0,8.0,124.0,4.0,15.0,146.0,24.0,76.0,9.0,38.0,22.0,1.0,15.0,38.0,17.0,1.0,4.0,141.0,524.0,9.0,8.0,0.5348837209302325,0.5812274368231047,0.875,0.3333333333333333,0.25,0.34782608695652173,0.524390243902439,0.575,0.45528455284552843,0.5234113712374582,0.5654761904761905,0.4375,0.5546282245827011,0.5967741935483871,0.4828767123287671,0.04013377926421405,0.08536585365853659,0.14218009478672985,0.1165644171779141,28.91840607210626,0.4854368932038835,0.2835820895522388,0.015625,0.1658291457286432,0.08253588516746412,0.13970588235294118,0.0481283422459893,0.15917602996254682,0.07624633431085044,0.12903225806451613,0.09170305676855896,0.04456824512534819,0.050724637681159424,0.04081632653061224,0.16988416988416988,0.1774193548387097,0.1522491349480969,0.1407766990291262,0.13636363636363635,0.0641025641025641,0.4473684210526316,0.3528428093645485,0.6398104265402843,0.7458563535911602,0.5407407407407407,0.2725752508361204,0.49079754601226994,0.5555555555555556,0.3375,0.33444816053511706,0.43,0.43,0.7093023255813954,0.015050167224080268,0.4444444444444444,0.4444444444444444,0.75,0.02508361204013378,0.26666666666666666,0.26666666666666666,1.0,0.5833333333333334,0.5918367346938775,0.13793103448275862,0.047619047619047616,0.25,1.0,0.3046875,0.6666666666666666,0.0078125,0.03125,0.39297658862876256,0.2857142857142857,0.47336117647058823,0.5201532467532467,0.4492694444444445,0.11692307692307692,0.12140575079872204,0.1518467852257182,0.19288645690834474,9.02142857142857,27.875,0.2257647565704438,,,,,,,,,,,,,,,,,,,,,,,,True,
101177,1610612764,Fabricio Oberto,Fabricio Oberto,101177,WAS,22143.0,369,11.0,685.0,688,104.0,129,72.0,1373,23.0,31.0,6.0,10.0,2.0,2.0,5.0,10.0,1.0,2.0,,,,,,,,,29.0,43.0,,,3.0,61.0,733.0,7.0,12.0,,,2.0,16.0,2.0,3.0,,2.0,6.0,56.0,2.0,,,2.0,,,,1.0,29.0,6.0,35.0,4.0,2.0,19.0,3.0,7.0,76.0,,16.0,1.0,8.0,30.0,4.0,42.0,17.0,59.0,1.0,6.0,3.0,3.0,6.0,3.0,6.0,15.0,2.0,,,2.0,21.0,,1.0,41.0,67.0,1.0,8.0,21.0,1.0,11.0,4.0,,2.0,,5.0,5.0,,,5.0,5.0,,2.0,6.0,104.0,,,0.9655172413793104,1.0,,,,,0.6744186046511628,0.5833333333333334,0.6666666666666666,0.6744186046511628,0.5833333333333334,0.6666666666666666,0.6777777777777778,0.6153846153846154,0.75,,0.023255813953488372,0.03225806451612903,,8.59375,0.2857142857142857,0.16,0.05,0.11764705882352941,0.06956521739130435,0.12307692307692308,,0.11875,0.05555555555555555,0.0847457627118644,0.09523809523809523,0.046296296296296294,,,0.13043478260869565,0.1506849315068493,0.08849557522123894,0.08695652173913043,0.21052631578947367,0.09090909090909091,1.0,0.7209302325581395,0.7419354838709677,0.7666666666666667,0.9565217391304348,0.23255813953488372,0.5,0.5,1.0,0.046511627906976744,0.5,0.5,1.0,,,,,,,,,0.8333333333333334,0.6,0.8333333333333334,,,,0.6666666666666666,1.0,,,0.7209302325581395,,0.5425767441860464,0.5527166666666666,0.6023666666666666,0.044444444444444446,0.044444444444444446,0.26229508196721313,0.09836065573770492,3.674418604651162,,0.15182481751824817,,,,,,,,,,,,,,,,,,,,,,,,True,
1863,1610612764,Earl Boykins,Earl Boykins,1863,WAS,23589.0,393,-73.0,738.0,735,181.0,209,103.0,1473,12.0,19.0,2.0,2.0,3.0,4.0,16.0,29.0,21.0,59.0,1.0,7.0,,4.0,14.0,2.0,3.0,2.0,49.0,107.0,5.0,21.0,27.0,140.0,824.0,4.0,6.0,2.0,3.0,4.0,18.0,10.0,21.0,2.0,13.0,36.0,22.0,76.0,12.0,3.0,,,14.0,4.0,9.0,38.0,13.0,51.0,7.0,6.0,19.0,4.0,15.0,115.0,3.0,2.0,,2.0,13.0,,15.0,5.0,20.0,1.0,8.0,3.0,5.0,18.0,,11.0,10.0,3.0,7.0,,5.0,28.0,1.0,8.0,7.0,18.0,,,26.0,,5.0,31.0,1.0,5.0,5.0,1.0,1.0,,,2.0,,,,36.0,181.0,3.0,5.0,0.22448979591836735,0.22448979591836735,0.8,0.23809523809523808,0.6666666666666666,0.23809523809523808,0.45794392523364486,0.6666666666666666,0.47619047619047616,0.44140625,0.7777777777777778,0.5,0.4856115107913669,0.7727272727272727,0.5833333333333334,0.1640625,0.08411214953271028,0.21052631578947367,0.06896551724137931,19.486581096849473,0.6428571428571429,,,0.05241935483870968,0.006993006993006993,0.023809523809523808,0.043478260869565216,0.045180722891566265,0.014084507042253521,,,0.01639344262295082,0.023255813953488372,0.07692307692307693,0.060240963855421686,0.06578947368421052,0.033707865168539325,0.030303030303030304,,0.016129032258064516,,0.1484375,0.631578947368421,0.8,0.5833333333333334,0.2265625,0.5517241379310345,0.5925925925925926,0.125,0.4609375,0.3559322033898305,0.375,0.09523809523809523,0.0546875,0.14285714285714285,0.14285714285714285,1.0,0.109375,0.2857142857142857,0.2857142857142857,0.75,0.2222222222222222,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.17391304347826086,0.75,,0.08695652173913043,0.3125,0.2857142857142857,0.4565757812499999,0.4715928571428571,0.44134565217391314,0.05223880597014925,0.04504504504504504,0.12857142857142856,0.2571428571428571,12.686915887850471,24.095238095238095,0.24525745257452575,1.0,1.0,6.0,2.0,1.0,1.0,0.5,0.05084745762711865,0.5,0.08695652173913043,,,,,,,,,,,,,,True,
201154,1610612764,Al Thornton,Al Thornton,201154,WAS,27978.0,466,-103.0,878.0,871,168.0,189,91.0,1749,37.0,56.0,8.0,12.0,8.0,8.0,7.0,28.0,29.0,63.0,,,,6.0,14.0,,,5.0,73.0,147.0,6.0,14.0,28.0,192.0,963.0,10.0,17.0,,,4.0,24.0,13.0,18.0,5.0,13.0,45.0,88.0,58.0,6.0,12.0,8.0,1.0,13.0,6.0,10.0,14.0,6.0,20.0,5.0,1.0,8.0,2.0,4.0,46.0,3.0,16.0,1.0,14.0,26.0,9.0,49.0,20.0,69.0,2.0,13.0,7.0,6.0,13.0,2.0,4.0,11.0,1.0,9.0,,2.0,24.0,2.0,4.0,21.0,46.0,3.0,6.0,45.0,4.0,2.0,43.0,3.0,20.0,3.0,10.0,5.0,1.0,4.0,10.0,8.0,,,45.0,168.0,6.0,3.0,0.6027397260273972,0.6376811594202898,0.3333333333333333,0.42857142857142855,,0.46153846153846156,0.4965986394557823,0.5882352941176471,0.7222222222222222,0.5093167701863354,0.5882352941176471,0.6956521739130435,0.5303867403314917,0.6,0.6818181818181818,0.08695652173913043,0.06802721088435375,0.08928571428571429,0.14285714285714285,20.812182741116754,0.5416666666666666,0.3,0.04,0.08227848101265822,0.048484848484848485,0.14893617021276595,0.05084745762711865,0.0975609756097561,0.04884318766066838,0.05263157894736842,0.037037037037037035,0.05194805194805195,0.06818181818181818,,0.09821428571428571,0.07291666666666667,0.07407407407407407,0.1388888888888889,0.18181818181818182,0.028985507246376812,0.8,0.34782608695652173,0.6607142857142857,0.7254901960784313,0.6216216216216216,0.17391304347826086,0.25,0.2916666666666667,0.7142857142857143,0.391304347826087,0.4603174603174603,0.46774193548387094,0.5517241379310345,,,,,0.08695652173913043,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.7058823529411765,0.6666666666666666,0.25,,,,0.34782608695652173,1.0,,0.21739130434782608,0.43478260869565216,0.46153846153846156,0.4871389937106919,0.5513125000000001,0.4845863636363637,0.11235955056179775,0.12195121951219512,0.125,0.234375,9.740816326530611,27.300000000000004,0.19134396355353075,2.0,2.0,,,,,0.4,0.015873015873015872,0.4,,1.0,,,,,,,,,,,,,True,
2034,1610612764,Mike Miller,Mike Miller,2034,WAS,108300.0,1805,-153.0,3417.0,3394,791.0,788,420.0,6811,85.0,131.0,15.0,26.0,16.0,26.0,11.0,27.0,39.0,104.0,26.0,44.0,7.0,56.0,127.0,5.0,13.0,26.0,135.0,262.0,82.0,171.0,70.0,586.0,3783.0,20.0,35.0,5.0,14.0,4.0,59.0,21.0,38.0,33.0,30.0,108.0,150.0,120.0,219.0,27.0,26.0,,127.0,56.0,15.0,180.0,32.0,212.0,19.0,13.0,77.0,43.0,60.0,456.0,11.0,42.0,2.0,66.0,200.0,15.0,281.0,55.0,336.0,6.0,39.0,26.0,13.0,58.0,21.0,44.0,56.0,8.0,14.0,4.0,7.0,114.0,7.0,19.0,67.0,131.0,6.0,14.0,95.0,4.0,5.0,85.0,12.0,33.0,13.0,12.0,9.0,,3.0,12.0,7.0,1.0,,108.0,791.0,12.0,13.0,0.5555555555555556,0.6147540983606558,0.8902439024390244,0.47953216374269003,0.35714285714285715,0.47953216374269003,0.5152671755725191,0.5714285714285714,0.5526315789473685,0.5958429561200924,0.5612244897959183,0.5492957746478874,0.6220556745182013,0.58,0.601123595505618,0.394919168591224,0.05725190839694656,0.061068702290076333,0.18518518518518517,14.883243520656915,0.5087719298245614,0.1388888888888889,0.02040816326530612,0.17050298380221654,0.03409090909090909,0.16879795396419436,0.03594771241830065,0.170076726342711,0.03446033810143043,0.043478260869565216,0.03571428571428571,0.026515151515151516,0.03982300884955752,0.025,0.13623188405797101,0.17032967032967034,0.1961206896551724,0.16382252559726962,0.1836734693877551,0.03015075376884422,0.5833333333333334,0.302540415704388,0.648854961832061,0.6910569105691057,0.5647058823529412,0.06235565819861432,0.4074074074074074,0.5,0.2727272727272727,0.24018475750577367,0.375,0.38235294117647056,0.6153846153846154,0.10161662817551963,0.5909090909090909,0.5909090909090909,0.9615384615384616,0.29330254041570436,0.4409448818897638,0.4444444444444444,0.8571428571428571,0.5306122448979592,0.5769230769230769,,0.2653061224489796,0.38461538461538464,1.0,0.36619718309859156,0.6153846153846154,0.09859154929577464,0.36619718309859156,0.6974595842956121,0.4409448818897638,0.5406802540415705,0.55703875,0.5491647887323943,0.07268722466960352,0.1166077738515901,0.10068259385665529,0.18430034129692832,8.74465648854962,24.801754385964916,0.231489610769681,9.0,12.0,5.0,,,,0.36363636363636365,0.019230769230769232,0.34615384615384615,,,1.0,3.0,1.0,1.0,0.005847953216374269,0.007874015748031496,0.02040816326530612,0.42857142857142855,,,,,True,
201156,1610612764,Nick Young,Nick Young,201156,WAS,28673.0,478,-63.0,916.0,904,213.0,216,104.0,1820,11.0,24.0,2.0,5.0,1.0,3.0,11.0,31.0,22.0,61.0,14.0,30.0,7.0,13.0,38.0,1.0,2.0,13.0,44.0,116.0,27.0,68.0,27.0,196.0,1037.0,6.0,13.0,3.0,5.0,1.0,22.0,7.0,16.0,20.0,11.0,49.0,50.0,38.0,81.0,,2.0,,38.0,13.0,4.0,12.0,4.0,16.0,4.0,,6.0,3.0,3.0,36.0,3.0,4.0,,5.0,12.0,1.0,18.0,7.0,25.0,3.0,7.0,4.0,3.0,11.0,4.0,4.0,9.0,1.0,7.0,1.0,,20.0,,7.0,16.0,45.0,,3.0,28.0,1.0,6.0,34.0,1.0,12.0,4.0,3.0,,,3.0,3.0,2.0,,,49.0,213.0,4.0,2.0,0.5681818181818182,0.5813953488372093,1.0,0.39705882352941174,0.6,0.39705882352941174,0.3793103448275862,0.46153846153846156,0.4375,0.4592391304347826,0.5833333333333334,0.5277777777777778,0.49,0.5789473684210527,0.5975609756097561,0.3695652173913043,0.034482758620689655,0.08333333333333333,0.06451612903225806,21.042471042471043,0.55,0.03571428571428571,,0.0392156862745098,0.012738853503184714,0.05102040816326531,0.030927835051546393,0.04207920792079208,0.0170316301703163,0.02197802197802198,0.010101010101010102,0.008064516129032258,0.043478260869565216,,0.044444444444444446,0.031914893617021274,0.040983606557377046,0.06493506493506493,,0.028037383177570093,0.6666666666666666,0.13043478260869565,0.4583333333333333,0.5,0.5454545454545454,0.16847826086956522,0.3548387096774194,0.3793103448275862,0.36363636363636365,0.33152173913043476,0.36065573770491804,0.36065573770491804,0.6818181818181818,0.16304347826086957,0.4666666666666667,0.4666666666666667,1.0,0.20652173913043478,0.34210526315789475,0.34210526315789475,1.0,0.2777777777777778,0.4,,0.1111111111111111,0.5,1.0,0.08333333333333333,0.3333333333333333,0.19444444444444445,0.3611111111111111,0.5,0.34210526315789475,0.48824234972677594,0.4915375,0.4933499999999999,0.0663265306122449,0.09448818897637795,0.11224489795918367,0.25,12.306034482758625,24.713235294117645,0.23253275109170304,4.0,8.0,,1.0,,,0.4,,0.3076923076923077,0.014492753623188406,,3.0,4.0,,1.0,,,0.16666666666666666,0.5714285714285714,2.0,0.6666666666666666,1.0,,True,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,1845.0,31,-12.0,58.0,57,34.0,27,12.0,115,1.0,4.0,,1.0,,2.0,,,2.0,4.0,1.0,3.0,2.0,2.0,2.0,,,1.0,3.0,8.0,3.0,5.0,6.0,21.0,75.0,,1.0,,,,,2.0,5.0,3.0,4.0,14.0,6.0,,9.0,,,,2.0,2.0,,3.0,,3.0,,,1.0,2.0,,6.0,,2.0,,2.0,1.0,,3.0,2.0,5.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,,1.0,,2.0,,,,2.0,,,4.0,,,7.0,1.0,4.0,,,,,,,,,,14.0,34.0,,,1.0,1.0,1.0,0.6,,0.6,0.375,,0.4,0.5769230769230769,,0.625,0.65625,,0.7,0.38461538461538464,,,,25.714285714285715,0.5,,,0.06666666666666667,0.08,0.2857142857142857,,0.13636363636363635,0.06896551724137931,0.18181818181818182,,,,,,,0.1111111111111111,0.2,0.5,0.14285714285714285,,0.3076923076923077,0.25,0.25,1.0,,,,,0.3076923076923077,0.5,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,,,,,,0.25,,0.25,0.125,0.6923076923076923,1.0,0.5159846153846155,0.3839,0.478675,0.25,0.36363636363636365,,0.6666666666666666,11.287500000000001,24.82,0.5862068965517241,1.0,2.0,,,,,0.6666666666666666,,1.0,,,,1.0,,,,,,0.5,,,,,True,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,5690.0,95,-2.0,180.0,182,55.0,60,19.0,362,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,5.0,,1.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,12.0,4.0,12.0,208.0,,,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,7.0,,2.0,6.0,,,,7.0,1.0,,7.0,1.0,8.0,1.0,,4.0,,3.0,17.0,,1.0,,6.0,10.0,,16.0,1.0,17.0,,1.0,,1.0,2.0,1.0,,2.0,,2.0,,,4.0,1.0,1.0,4.0,8.0,,1.0,2.0,,,4.0,,1.0,1.0,1.0,,,1.0,1.0,,,,7.0,55.0,,1.0,,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,,1.0,0.26666666666666666,1.5,0.8333333333333334,0.35294117647058826,1.5,0.875,0.8,,,,10.552763819095478,0.5,,,0.14925373134328357,0.021739130434782608,0.3333333333333333,,0.18823529411764706,0.014925373134328358,,,0.041666666666666664,,,0.17647058823529413,0.10526315789473684,0.16129032258064516,0.3076923076923077,0.4,,,0.06666666666666667,1.0,1.0,,,,,,0.13333333333333333,,,,0.3333333333333333,0.2,0.2,1.0,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,0.6666666666666666,0.8666666666666667,0.14285714285714285,0.5394966666666666,,0.5787166666666667,0.0625,0.25,0.25,0.5833333333333334,13.533333333333331,24.616666666666664,0.3055555555555556,1.0,1.0,,,,,0.5,,0.5,,,,,,,,,,,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,12368.0,206,21.0,401.0,391,107.0,83,57.0,792,15.0,28.0,,1.0,3.0,6.0,1.0,6.0,18.0,38.0,,1.0,,13.0,33.0,1.0,3.0,12.0,34.0,72.0,13.0,34.0,39.0,146.0,443.0,,1.0,1.0,3.0,2.0,5.0,9.0,20.0,12.0,20.0,53.0,16.0,52.0,15.0,24.0,,,33.0,13.0,11.0,32.0,10.0,42.0,9.0,1.0,19.0,4.0,9.0,94.0,1.0,2.0,,5.0,12.0,1.0,18.0,3.0,21.0,1.0,6.0,5.0,1.0,9.0,2.0,4.0,6.0,2.0,5.0,,,15.0,3.0,7.0,4.0,12.0,,1.0,38.0,1.0,,51.0,8.0,25.0,4.0,1.0,1.0,,,1.0,,,,53.0,107.0,4.0,4.0,0.23529411764705882,0.23529411764705882,0.38461538461538464,0.38235294117647056,0.3333333333333333,0.38235294117647056,0.4722222222222222,,0.45,0.5047169811320755,0.375,0.515625,0.5748031496062992,0.5,0.6162790697674418,0.32075471698113206,0.1527777777777778,0.21428571428571427,0.5,30.341880341880344,0.6,0.09090909090909091,,0.08759124087591241,0.013986013986013986,0.10416666666666667,0.025,0.0918918918918919,0.01639344262295082,0.019230769230769232,0.03225806451612903,,0.03125,,0.09090909090909091,0.06666666666666667,0.1016949152542373,0.12121212121212122,0.06666666666666667,0.022727272727272728,,0.2641509433962264,0.5357142857142857,0.6818181818181818,0.13333333333333333,0.05660377358490566,0.16666666666666666,0.3333333333333333,,0.3584905660377358,0.47368421052631576,0.5,0.3333333333333333,0.009433962264150943,,,,0.3113207547169811,0.3939393939393939,0.40625,0.38461538461538464,0.25,,,0.75,0.3333333333333333,1.0,0.1875,0.5,,0.375,0.5849056603773585,0.3939393939393939,0.512045238095238,0.5909166666666668,0.49306612903225805,0.2032520325203252,0.2808988764044944,0.03424657534246575,0.363013698630137,11.352777777777774,25.988235294117647,0.26683291770573564,5.0,5.0,1.0,,,,0.4166666666666667,0.05263157894736842,0.4166666666666667,,,,,1.0,,0.029411764705882353,0.030303030303030304,,,,,,,True,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,27247.0,454,32.0,861.0,851,222.0,163,124.0,1712,25.0,49.0,11.0,15.0,5.0,14.0,13.0,28.0,35.0,81.0,1.0,6.0,2.0,4.0,14.0,2.0,3.0,5.0,73.0,158.0,5.0,20.0,46.0,207.0,920.0,16.0,24.0,2.0,3.0,3.0,41.0,16.0,36.0,7.0,20.0,55.0,58.0,88.0,15.0,,18.0,1.0,13.0,4.0,14.0,21.0,9.0,30.0,5.0,4.0,11.0,3.0,7.0,69.0,5.0,16.0,,15.0,39.0,5.0,59.0,21.0,80.0,5.0,16.0,10.0,6.0,14.0,4.0,8.0,17.0,2.0,6.0,2.0,4.0,31.0,2.0,6.0,18.0,30.0,,3.0,32.0,,,51.0,4.0,19.0,5.0,5.0,3.0,,2.0,5.0,3.0,1.0,,55.0,222.0,2.0,5.0,0.3972602739726027,0.453125,1.0,0.25,0.6666666666666666,0.2631578947368421,0.4620253164556962,0.6666666666666666,0.4444444444444444,0.45224719101123595,0.7037037037037037,0.4069767441860465,0.5050505050505051,0.7142857142857143,0.5098039215686274,0.11235955056179775,0.08860759493670886,0.12244897959183673,0.21428571428571427,22.99196787148594,0.45161290322580644,0.21739130434782608,,0.14028776978417265,0.05405405405405406,0.1271186440677966,0.05154639175257732,0.13636363636363635,0.05343511450381679,0.08536585365853659,0.08433734939759036,0.015267175572519083,0.05555555555555555,0.04,0.10526315789473684,0.13861386138613863,0.15833333333333333,0.12048192771084337,0.14285714285714285,0.058823529411764705,0.6,0.2752808988764045,0.5102040816326531,0.5813953488372093,0.44,0.15730337078651685,0.4642857142857143,0.5909090909090909,0.23076923076923078,0.4550561797752809,0.43209876543209874,0.4430379746835443,0.42857142857142855,0.033707865168539325,0.16666666666666666,0.16666666666666666,1.0,0.07865168539325842,0.2857142857142857,0.2857142857142857,1.0,0.5555555555555556,0.7333333333333333,0.09090909090909091,0.1111111111111111,0.6666666666666666,1.0,0.32558139534883723,0.35714285714285715,0.046511627906976744,0.11627906976744186,0.38764044943820225,0.3076923076923077,0.47044180790960455,0.5236875,0.4560107142857143,0.09844559585492228,0.10982658959537572,0.19806763285024154,0.26570048309178745,11.416455696202531,26.28,0.2578397212543554,1.0,1.0,7.0,,,,0.14285714285714285,0.024691358024691357,0.2,,,,,,,,,,,,,,,True,
