EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,OffShortMidRangeReboundPct,FTOffRebounds,FTDefRebounds,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,on,HeaveMakes,BlockedArc3,Arc3PctBlocked,3pt And 1 Free Throw Trips
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,6832.0,114,5.0,197,213,79.0,88.0,22.0,410,8.0,13.0,1.0,1.0,2.0,4.0,4.0,8.0,12.0,1.0,1.0,4.0,11.0,1.0,3.0,1.0,4.0,20.0,29.0,4.0,12.0,4.0,56.0,238.0,1.0,2.0,1.0,3.0,5.0,5.0,8.0,1.0,5.0,1.0,14.0,10.0,30.0,9.0,3.0,2.0,1.0,10.0,4.0,3.0,12.0,6.0,18.0,2.0,4.0,7.0,2.0,3.0,42.0,2.0,3.0,10.0,13.0,2.0,15.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,79.0,1.0,0.25,0.2631578947368421,0.75,0.3333333333333333,0.3333333333333333,0.2,0.36363636363636365,0.6896551724137931,0.5,0.625,0.6341463414634146,0.5,0.5,0.6511627906976745,0.5,0.5,0.2926829268292683,0.10344827586206896,0.23076923076923078,20.444444444444443,0.6666666666666666,0.12658227848101267,0.03333333333333333,0.09090909090909091,0.11607142857142858,0.024691358024691357,0.09523809523809523,0.12,0.11764705882352941,0.13513513513513514,0.045454545454545456,0.18181818181818182,1.0,0.3170731707317073,0.6153846153846154,0.8,0.25,0.0975609756097561,1.0,1.0,0.25,0.2926829268292683,0.6666666666666666,0.6666666666666666,0.25,0.024390243902439025,0.2682926829268293,0.36363636363636365,0.36363636363636365,0.75,0.2,1.0,0.6,0.3333333333333333,1.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.25,0.6097560975609756,0.4,0.5155174999999999,0.5664375,0.490576923076923,0.047619047619047616,0.06666666666666667,0.08928571428571429,0.25,9.151724137931033,28.174999999999997,0.4010152284263959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101211,1610612766,Stephen Graham,Stephen Graham,101211,CHA,3616.0,60,-11.0,110,113,43.0,71.0,18.0,223,1.0,5.0,,1.0,,2.0,4.0,4.0,10.0,2.0,,,1.0,,,,,7.0,19.0,,3.0,1.0,15.0,127.0,,3.0,,,,2.0,7.0,,,,4.0,8.0,6.0,,,,,1.0,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,2.0,4.0,6.0,1.0,7.0,,,1.0,,1.0,2.0,1.0,4.0,8.0,4.0,1.0,1.0,1.0,,,,,,4.0,43.0,,0.5714285714285714,0.5714285714285714,,,,,,0.3684210526315789,,0.2857142857142857,0.3181818181818182,,0.2857142857142857,0.3409090909090909,,0.2857142857142857,0.13636363636363635,0.05263157894736842,0.2,17.777777777777775,0.5,0.12903225806451613,0.02,0.1111111111111111,0.12244897959183673,0.01639344262295082,0.05,0.08333333333333333,,0.2,0.13333333333333333,,,0.22727272727272727,0.2,0.25,1.0,0.18181818181818182,0.5,0.5,0.5,0.45454545454545453,0.4,0.4,0.5,0.09090909090909091,0.045454545454545456,,,,0.3333333333333333,,,,,,,,,0.36363636363636365,,0.4674863636363636,0.4828,0.37374285714285715,0.045454545454545456,0.05263157894736842,,0.26666666666666666,11.852631578947367,23.8,0.39090909090909093,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1536,1610612766,Stephen Jackson,Stephen Jackson,1536,CHA,10554.0,176,18.0,308,326,112.0,115.0,38.0,634,20.0,34.0,4.0,5.0,17.0,1.0,8.0,8.0,14.0,6.0,2.0,4.0,17.0,,2.0,2.0,6.0,29.0,56.0,8.0,23.0,24.0,106.0,350.0,5.0,8.0,,2.0,10.0,18.0,25.0,3.0,8.0,13.0,58.0,28.0,30.0,18.0,6.0,4.0,1.0,16.0,4.0,5.0,12.0,2.0,14.0,1.0,1.0,11.0,,1.0,30.0,5.0,6.0,13.0,19.0,6.0,25.0,11.0,3.0,5.0,3.0,8.0,13.0,4.0,2.0,14.0,20.0,27.0,3.0,10.0,2.0,3.0,,3.0,2.0,58.0,112.0,2.0,0.4827586206896552,0.5185185185185185,0.75,0.34782608695652173,,0.375,0.36363636363636365,0.5178571428571429,0.625,0.72,0.5189873417721519,0.5,0.6818181818181818,0.5786516853932584,0.5,0.75,0.2911392405063291,0.08928571428571429,0.11764705882352941,28.977272727272727,0.38461538461538464,0.1092436974789916,0.052083333333333336,0.11764705882352941,0.11176470588235295,0.046875,0.11363636363636363,0.10526315789473684,0.10714285714285714,0.11320754716981132,0.08333333333333333,0.2,0.6666666666666666,0.43037974683544306,0.5882352941176471,0.6666666666666666,0.55,0.10126582278481013,0.125,0.14285714285714285,,0.17721518987341772,0.5714285714285714,0.5714285714285714,0.375,0.0759493670886076,0.21518987341772153,0.23529411764705882,0.23529411764705882,0.75,0.5,0.8,0.2,,,0.5151515151515151,0.06060606060606061,0.18181818181818182,0.3333333333333333,0.7215189873417721,0.25,0.5278743589743591,0.541625,0.5330303030303032,0.12643678160919541,0.15873015873015872,0.09433962264150944,0.5471698113207547,6.233928571428572,25.608695652173914,0.36363636363636365,2.0,2.0,1.0,,13.0,4.0,1.0,1.0,2.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,0.125,0.03125,0.047619047619047616,0.05714285714285714,0.6666666666666666,0.6666666666666666,0.75,0.5,0.7647058823529411,0.5,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,663.0,11,2.0,21,21,6.0,10.0,3.0,42,2.0,2.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,2.0,5.0,,,1.0,5.0,24.0,1.0,1.0,,,3.0,1.0,2.0,,,1.0,3.0,2.0,2.0,,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,2.0,1.0,3.0,1.0,4.0,,,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,6.0,,0.5,1.0,,,,,,0.4,1.0,0.5,0.4,1.0,0.5,0.5,1.5,0.75,,0.2,,25.0,1.0,0.125,0.14285714285714285,0.6666666666666666,0.2727272727272727,0.1,,,0.5,,0.6666666666666666,,,0.4,1.0,1.0,0.5,0.6,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,0.4,,0.4883,0.6361,0.55725,0.2,0.2,0.6,0.6,3.8,,0.2857142857142857,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,,,,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2205,1610612766,DeSagana Diop,DeSagana Diop,2205,CHA,15711.0,262,8.0,463,482,149.0,174.0,59.0,945,15.0,20.0,7.0,10.0,5.0,,7.0,,2.0,,,,,,,,,15.0,29.0,,,2.0,32.0,523.0,7.0,11.0,,,16.0,3.0,8.0,,,1.0,7.0,18.0,12.0,,,12.0,,,,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,19.0,14.0,23.0,41.0,24.0,65.0,5.0,2.0,4.0,3.0,8.0,12.0,3.0,20.0,31.0,9.0,9.0,3.0,4.0,2.0,14.0,6.0,14.0,10.0,7.0,149.0,2.0,0.6,1.0,,,,,,0.5172413793103449,0.6363636363636364,0.375,0.5172413793103449,0.6363636363636364,0.375,0.5,0.6153846153846154,0.3181818181818182,,0.034482758620689655,0.05,8.193668528864059,0.3333333333333333,0.1402439024390244,0.11949685534591195,0.18421052631578946,0.15416666666666667,0.11004784688995216,0.18309859154929578,0.17307692307692307,0.13513513513513514,0.12,0.1509433962264151,0.2608695652173913,0.7142857142857143,0.6896551724137931,0.75,0.7894736842105263,0.6,0.2413793103448276,,,,0.06896551724137931,,,,,,,,,0.9090909090909091,0.7,,,,0.625,,,,0.6896551724137931,,0.5533034482758621,0.6176499999999999,0.5626875,0.13333333333333333,0.13333333333333333,0.5,0.21875,3.920689655172414,,0.32181425485961124,1.0,4.0,1.0,,3.0,,,4.0,2.0,3.0,1.0,1.0,3.0,,,3.0,,,8.0,2.0,,0.08,0.08823529411764706,0.15384615384615385,,,,0.14285714285714285,0.6,,,2.0,0.034482758620689655,1.0,4.0,2.0,2.0,0.5714285714285714,0.08333333333333333,0.0847457627118644,0.0625,,,,,,,,,,,,,,,,True,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,12039.0,201,24.0,354,368,117.0,123.0,45.0,722,23.0,38.0,3.0,9.0,11.0,1.0,2.0,9.0,19.0,8.0,2.0,2.0,5.0,,1.0,,2.0,33.0,59.0,6.0,13.0,49.0,133.0,398.0,3.0,10.0,,2.0,12.0,13.0,18.0,1.0,4.0,19.0,48.0,32.0,34.0,18.0,,4.0,,5.0,2.0,8.0,11.0,1.0,12.0,1.0,,9.0,1.0,1.0,25.0,4.0,15.0,29.0,44.0,9.0,53.0,4.0,2.0,6.0,4.0,7.0,13.0,3.0,3.0,9.0,41.0,59.0,2.0,24.0,6.0,6.0,1.0,7.0,5.0,48.0,117.0,5.0,0.48484848484848486,0.5161290322580645,1.0,0.46153846153846156,,0.25,0.46153846153846156,0.559322033898305,0.3,0.7222222222222222,0.5833333333333334,0.25,0.6590909090909091,0.66,0.4,0.7058823529411765,0.18055555555555555,0.13559322033898305,0.18421052631578946,27.49391727493917,0.46153846153846156,0.23770491803278687,0.03389830508474576,0.24193548387096775,0.2391304347826087,0.057692307692307696,,0.175,0.27586206896551724,0.2641509433962264,0.3170731707317073,0.09523809523809523,0.7142857142857143,0.5277777777777778,0.6052631578947368,0.7419354838709677,0.4782608695652174,0.027777777777777776,0.5,0.5,,0.2638888888888889,0.47368421052631576,0.5,0.5555555555555556,0.1111111111111111,0.06944444444444445,0.4,0.4,1.0,0.75,0.3333333333333333,0.08333333333333333,,,0.5,0.09090909090909091,0.09090909090909091,,0.7083333333333334,0.4,0.53338125,0.5245227272727273,0.5297999999999999,0.2553191489361702,0.2962962962962963,0.09022556390977443,0.3609022556390977,6.589830508474575,23.915384615384614,0.3305084745762712,2.0,,2.0,5.0,10.0,4.0,1.0,5.0,,2.0,3.0,,,1.0,,2.0,1.0,,5.0,1.0,,0.13157894736842105,0.07142857142857142,,0.5,0.5,1.0,0.3333333333333333,0.9090909090909091,0.5,,6.0,0.1111111111111111,,,,,,,0.045454545454545456,0.3,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.08333333333333333,,,,,,,,,True,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,1685.0,28,-6.0,53,54,32.0,47.0,8.0,107,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,2.0,7.0,1.0,2.0,2.0,9.0,60.0,,1.0,,,2.0,1.0,2.0,1.0,2.0,,5.0,2.0,2.0,3.0,,,,,,2.0,3.0,,3.0,,,,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,5.0,32.0,,0.5,0.5,1.0,0.5,,0.5,0.5,0.2857142857142857,,0.5,0.3888888888888889,,0.625,0.45,0.5,0.625,0.2222222222222222,0.2857142857142857,0.6666666666666666,17.1875,1.0,0.09090909090909091,0.07692307692307693,0.1111111111111111,0.1,0.07407407407407407,0.08333333333333333,0.3333333333333333,,,0.14285714285714285,,,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,,,,1.0,,,,,0.25,0.5,,,0.5555555555555556,,0.4762777777777778,0.4065,0.525575,0.1,0.125,0.2222222222222222,0.5555555555555556,8.714285714285714,22.75,0.6037735849056604,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.25,0.5,0.5,1.0,,,0.5,,2.0,,,,,,,,0.09090909090909091,,,,,,1.0,,,,,,,,,,,True,,,,
2436,1610612766,Flip Murray,Flip Murray,2436,CHA,8154.0,136,18.0,240,245,60.0,49.0,30.0,485,9.0,14.0,,,4.0,3.0,7.0,6.0,18.0,2.0,2.0,4.0,9.0,,1.0,,,18.0,39.0,4.0,11.0,11.0,59.0,249.0,1.0,3.0,,1.0,2.0,4.0,11.0,,2.0,4.0,12.0,18.0,18.0,9.0,3.0,,,9.0,4.0,4.0,10.0,4.0,14.0,1.0,3.0,7.0,,3.0,32.0,,4.0,8.0,12.0,,12.0,5.0,3.0,6.0,3.0,4.0,10.0,1.0,8.0,13.0,11.0,12.0,3.0,7.0,,2.0,,2.0,1.0,12.0,60.0,,0.5,0.5,0.75,0.36363636363636365,,,0.36363636363636365,0.46153846153846156,0.3333333333333333,0.36363636363636365,0.48,0.25,0.3076923076923077,0.5462962962962963,0.25,0.4,0.22,0.10256410256410256,0.21428571428571427,23.188405797101453,0.6,0.0851063829787234,,0.09523809523809523,0.08823529411764706,,,0.06666666666666667,0.041666666666666664,0.125,0.13793103448275862,,0.5,0.28,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.14,0.42857142857142855,0.5,0.3333333333333333,0.36,0.3333333333333333,0.3333333333333333,0.5,0.04,0.18,0.4444444444444444,0.4444444444444444,0.75,,,0.25,,,0.3076923076923077,0.15384615384615385,,,0.5,0.4444444444444444,0.49524900000000005,0.4555625,0.49565384615384617,0.12962962962962962,0.16279069767441862,0.03389830508474576,0.2033898305084746,10.051282051282051,25.045454545454547,0.25,3.0,,,2.0,2.0,,,,,2.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,0.14285714285714285,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,8283.0,138,7.0,248,252,61.0,67.0,34.0,500,6.0,11.0,,,2.0,2.0,4.0,2.0,10.0,5.0,,7.0,16.0,2.0,3.0,4.0,5.0,10.0,25.0,9.0,21.0,16.0,63.0,265.0,1.0,4.0,2.0,3.0,10.0,1.0,3.0,4.0,5.0,6.0,20.0,4.0,16.0,15.0,12.0,,1.0,15.0,7.0,5.0,10.0,6.0,16.0,4.0,2.0,4.0,2.0,4.0,38.0,1.0,3.0,4.0,8.0,1.0,9.0,6.0,1.0,2.0,1.0,3.0,5.0,2.0,6.0,13.0,14.0,21.0,3.0,7.0,4.0,1.0,,1.0,1.0,20.0,61.0,4.0,0.2,0.2,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.8,0.45,0.4,0.25,0.3333333333333333,0.5108695652173914,0.5714285714285714,0.875,0.5648148148148148,0.625,0.8333333333333334,0.45652173913043476,0.2,0.36363636363636365,20.274914089347078,0.4,0.05,0.011363636363636364,0.075,0.058333333333333334,0.00847457627118644,0.022222222222222223,0.037037037037037035,0.05263157894736842,0.058823529411764705,0.07142857142857142,0.08333333333333333,1.0,0.2391304347826087,0.5454545454545454,0.8571428571428571,0.3333333333333333,0.08695652173913043,0.5,0.6666666666666666,,0.21739130434782608,0.2,0.2,,0.10869565217391304,0.34782608695652173,0.4375,0.4375,0.42857142857142855,,,0.42857142857142855,0.6666666666666666,1.0,0.25,,0.625,0.8,0.6956521739130435,0.4666666666666667,0.5103622222222223,0.4649357142857143,0.5032571428571428,0.14,0.2413793103448276,0.15873015873015872,0.31746031746031744,9.152,27.195238095238096,0.24596774193548387,1.0,,,,1.0,2.0,,,,5.0,1.0,2.0,,,1.0,,2.0,,1.0,1.0,0.25,,,,0.4,0.5,1.0,,0.5,,,2.0,,,1.0,,,0.25,,,,,,,,,,,1.0,0.047619047619047616,0.2,,,,,,True,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,3935.0,66,-11.0,118,121,30.0,58.0,16.0,239,8.0,17.0,,3.0,3.0,2.0,3.0,2.0,5.0,2.0,,,,,,,,12.0,25.0,1.0,2.0,3.0,30.0,126.0,,5.0,1.0,1.0,3.0,3.0,6.0,,,1.0,7.0,18.0,6.0,3.0,,,,,,5.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,,2.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,7.0,3.0,4.0,,1.0,1.0,,,,,7.0,30.0,1.0,0.75,0.75,1.0,0.5,1.0,,0.5,0.48,,0.5,0.5,0.25,0.5,0.5172413793103449,0.25,0.5,0.07407407407407407,0.2,0.23529411764705882,22.857142857142858,0.6666666666666666,0.05714285714285714,0.045454545454545456,,0.03636363636363636,0.05084745762711865,,,0.2,0.05263157894736842,,,,0.6296296296296297,0.47058823529411764,0.6153846153846154,0.625,0.1111111111111111,0.6666666666666666,1.0,1.0,0.18518518518518517,0.4,0.4,1.0,0.07407407407407407,,,,,0.5,,,,,0.5,,,,0.7037037037037037,,0.5299907407407407,0.4699166666666666,0.47668333333333335,0.03571428571428571,0.038461538461538464,0.1,0.23333333333333334,5.324,23.9,0.2542372881355932,,1.0,,,2.0,1.0,,1.0,,2.0,,,,3.0,,2.0,,,,1.0,0.3333333333333333,0.06666666666666667,,,0.5,0.5,1.0,,0.6666666666666666,,,,0.2857142857142857,,,,,,,,0.16666666666666666,1.0,,,,,,0.16666666666666666,,,,1.0,1.0,1.0,1.0,,True,,,,
