EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,HeaveMakes,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,DefensiveGoaltends,on,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
1499,1610612751,Tony Battie,Tony Battie,1499,NJN,2026.0,34,-11.0,68,66,37,37,9.0,134,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,4.0,8.0,1.0,8.0,80,1.0,2.0,2.0,2.0,1.0,8.0,1.0,3.0,3.0,1.0,2.0,6.0,1.0,5.0,3.0,9.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,37,1.0,1.0,1.0,0.5,0.5,0.4444444444444444,0.5,0.4,0.5,0.1111111111111111,14.473684210526315,1.0,0.75,0.3125,0.2,0.2857142857142857,0.4,0.6666666666666666,0.125,0.25,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.1111111111111111,0.5,0.3333333333333333,0.2222222222222222,0.4632333333333334,0.7127,0.4569666666666667,0.25,13.937500000000002,25.1,0.5441176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,6607.0,110,-60.0,201,204,63,79,27.0,405,11.0,7.0,1.0,1.0,,,,,6.0,12.0,,17.0,228,4.0,7.0,9.0,6.0,,4.0,,1.0,1.0,,,2.0,4.0,17.0,7.0,28.0,40.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,11.0,7.0,1.0,12.0,2.0,63,2.0,0.3333333333333333,1.0,0.5,0.5714285714285714,0.5,0.5714285714285714,0.4722222222222222,0.5625,,8.695652173913045,0.5,0.6363636363636364,0.24285714285714285,0.15384615384615385,0.21875,0.28,0.2727272727272727,0.20588235294117646,0.17647058823529413,0.9166666666666666,0.08333333333333333,1.0,1.0,1.0,,,,,,1.0,,0.9166666666666666,0.5753750000000001,0.5899571428571428,0.5747833333333333,0.5294117647058824,1.0583333333333333,,0.31343283582089554,5.0,4.0,2.0,5.0,5.0,1.0,3.0,2.0,8.0,8.0,8.0,1.0,1.0,1.0,10.0,1.0,12.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,2.0,8.0,1.0,0.5,0.5,0.4444444444444444,0.08333333333333333,0.09090909090909091,0.06666666666666667,0.12048192771084337,0.043478260869565216,0.10377358490566038,0.20689655172413793,0.10526315789473684,0.05714285714285714,0.125,0.1111111111111111,0.2,0.3333333333333333,0.45454545454545453,0.5,0.2,0.5714285714285714,0.8333333333333334,0.4,0.25,0.25,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200809,1610612751,Chris Quinn,Chris Quinn,200809,NJN,6291.0,105,-33.0,202,202,86,96,25.0,404,3.0,,1.0,4.0,,3.0,9.0,6.0,2.0,10.0,15.0,21.0,235,,1.0,3.0,4.0,9.0,2.0,9.0,12.0,16.0,1.0,7.0,36.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,,3.0,9.0,5.0,,2.0,1.0,86,1.0,0.5,0.5,0.2,,0.38,0.5,0.40384615384615385,0.5,0.6,12.88888888888889,1.0,0.058823529411764705,0.015151515151515152,0.05,0.023255813953488372,0.038461538461538464,,,0.07692307692307693,0.12,0.16,0.25,0.3333333333333333,1.0,0.12,,,,0.36,,0.46153846153846156,0.72,0.495222,,0.4891653846153846,0.14285714285714285,9.919999999999998,24.266666666666666,0.42574257425742573,1.0,,1.0,1.0,2.0,,1.0,2.0,16.0,2.0,,1.0,4.0,,,,,,,,,1.0,,,1.0,,16.0,2.0,0.25,0.5384615384615384,0.5714285714285714,0.1,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.07692307692307693,1.0,,,0.7619047619047619,2.0,6.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,12.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.8,0.3333333333333333,0.5,0.4444444444444444,0.3333333333333333,0.25,0.24,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201944,1610612751,Terrence Williams,Terrence Williams,201944,NJN,22674.0,378,-29.0,750,733,298,259,90.0,1483,52.0,6.0,13.0,32.0,4.0,28.0,9.0,4.0,43.0,112.0,13.0,127.0,826,4.0,8.0,11.0,40.0,4.0,26.0,6.0,39.0,67.0,4.0,15.0,162.0,23.0,52.0,4.0,79.0,90.0,9.0,8.0,1.0,20.0,15.0,27.0,6.0,14.0,30.0,31.0,1.0,41.0,6.0,298,6.0,0.3023255813953488,0.30952380952380953,0.38392857142857145,0.5,0.404,0.4444444444444444,0.4379310344827586,0.5,0.104,20.306965761511215,0.7407407407407407,0.12903225806451613,0.2139917695473251,0.24468085106382978,0.22255192878338279,0.14285714285714285,0.29310344827586204,0.23404255319148937,0.2361111111111111,0.416,0.256,0.40625,0.40625,0.15384615384615385,0.224,0.14285714285714285,0.14285714285714285,,0.072,0.6666666666666666,0.09090909090909091,0.52,0.47926229508196727,0.48375624999999994,0.47136666666666666,0.08661417322834646,7.163392857142855,28.823076923076922,0.3973333333333333,26.0,4.0,10.0,22.0,26.0,3.0,13.0,12.0,44.0,60.0,2.0,7.0,20.0,6.0,5.0,,11.0,1.0,7.0,,15.0,2.0,1.0,1.0,2.0,1.0,44.0,7.0,0.325,0.36363636363636365,0.4074074074074074,0.0625,0.1346153846153846,,0.019762845849802372,0.06060606060606061,0.03125,0.013333333333333334,0.012658227848101266,0.030303030303030304,,0.2727272727272727,0.014705882352941176,0.5,0.5,0.5777777777777777,0.4230769230769231,0.6666666666666666,0.5,0.45454545454545453,0.1079136690647482,0.11904761904761904,0.3464566929133858,2.0,4.0,,,3.0,,,2.0,5.0,,1.0,2.0,12.0,3.0,2.0,28.0,14.0,14.0,,1.0,,0.8,0.38461538461538464,,0.5,0.36363636363636365,,0.032,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,0.5,0.3333333333333333,1.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,0.09375,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,True,,,,,,
2553,1610612751,Jarvis Hayes,Jarvis Hayes,2553,NJN,61944.0,1032,-154.0,1979,1967,600,524,223.0,3946,31.0,3.0,9.0,24.0,45.0,94.0,108.0,34.0,78.0,149.0,179.0,350.0,2208,6.0,10.0,30.0,33.0,58.0,134.0,107.0,33.0,40.0,12.0,7.0,87.0,24.0,60.0,15.0,99.0,108.0,29.0,23.0,6.0,14.0,12.0,28.0,6.0,59.0,91.0,16.0,2.0,18.0,2.0,600,2.0,0.8589743589743589,0.881578947368421,0.5234899328859061,0.6,0.5121951219512195,0.5769230769230769,0.5193452380952381,0.5769230769230769,0.5457317073170732,16.32286995515695,0.5,0.18518518518518517,0.08875739644970414,0.11822660098522167,0.09556313993174062,0.05371900826446281,0.0784313725490196,0.12455516014234876,0.09655172413793103,0.09451219512195122,0.07317073170731707,0.375,0.42857142857142855,0.8888888888888888,0.2865853658536585,0.4787234042553192,0.4838709677419355,0.8444444444444444,0.32926829268292684,0.11538461538461539,0.37362637362637363,0.6402439024390244,0.5012576452599388,0.4947095238095239,0.47603555555555543,0.08571428571428572,13.764429530201346,24.67932960893855,0.30318342597271347,24.0,3.0,2.0,6.0,14.0,,13.0,6.0,80.0,22.0,4.0,7.0,14.0,2.0,7.0,,9.0,2.0,14.0,1.0,6.0,9.0,7.0,1.0,9.0,5.0,80.0,8.0,0.3939393939393939,0.4065934065934066,0.42021276595744683,0.04697986577181208,0.0967741935483871,,0.01002865329512894,0.00819672131147541,0.009554140127388535,0.0182648401826484,0.005263157894736842,0.006920415224913495,,0.1724137931034483,0.011363636363636364,0.5555555555555556,0.7741935483870968,0.8571428571428571,0.875,1.0,0.06593406593406594,0.3333333333333333,0.017964071856287425,0.03870967741935484,0.22857142857142856,24.0,71.0,6.0,24.0,36.0,4.0,12.0,10.0,60.0,6.0,16.0,16.0,171.0,9.0,36.0,7.0,2.0,5.0,,4.0,1.0,0.95,0.33519553072625696,0.375,0.27586206896551724,0.33707865168539325,0.125,0.21646341463414634,0.3380281690140845,0.3380281690140845,1.0,0.3333333333333333,0.3364485981308411,0.9166666666666666,0.46153846153846156,0.3333333333333333,0.5,0.26373626373626374,0.25,0.29411764705882354,0.3364485981308411,4.0,,1.0,3.0,2.0,1.0,2.0,,0.0125,0.3333333333333333,0.15384615384615385,2.0,1.0,3.0,3.0,2.0,0.00558659217877095,0.010638297872340425,0.009259259259259259,0.5,1.0,,,,,,,True,,,,,,
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,8326.0,139,-46.0,265,260,81,75,33.0,525,24.0,2.0,2.0,7.0,5.0,15.0,2.0,2.0,18.0,46.0,4.0,54.0,286,1.0,3.0,4.0,15.0,3.0,22.0,2.0,5.0,7.0,1.0,3.0,16.0,,9.0,1.0,10.0,13.0,2.0,1.0,1.0,3.0,2.0,6.0,,4.0,7.0,10.0,,15.0,,81,,0.6111111111111112,0.6111111111111112,0.391304347826087,0.3333333333333333,0.39,0.25,0.47368421052631576,0.4,0.08,20.655737704918035,0.5,0.07142857142857142,0.09782608695652174,,0.07692307692307693,0.034482758620689655,0.09523809523809523,0.14285714285714285,,0.48,0.14,0.2857142857142857,0.2857142857142857,0.5,0.3,0.3333333333333333,0.35714285714285715,0.6,0.04,0.5,0.1111111111111111,0.56,0.514394,0.4809166666666667,0.5305916666666667,0.07407407407407407,7.256521739130435,25.975,0.30566037735849055,11.0,,4.0,8.0,15.0,2.0,7.0,2.0,19.0,14.0,,4.0,1.0,,3.0,,3.0,1.0,3.0,,8.0,3.0,1.0,1.0,3.0,2.0,19.0,2.0,0.4666666666666667,0.4722222222222222,0.5,0.08695652173913043,0.125,,0.028037383177570093,,0.02142857142857143,,,0.07142857142857142,,,0.037037037037037035,0.6666666666666666,0.4583333333333333,0.5238095238095238,0.6363636363636364,,0.4444444444444444,0.5,0.14035087719298245,0.1509433962264151,0.35185185185185186,,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,2.0,,2.0,,,1.0,,0.25,,0.3333333333333333,0.25,,0.04,,,,0.5,0.5,,0.25,,,0.05555555555555555,,0.5,0.5,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,0.06666666666666667,,,,,,,,,,True,,,,,,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,18107.0,302,-22.0,567,564,166,179,64.0,1131,19.0,1.0,3.0,8.0,10.0,24.0,30.0,12.0,26.0,51.0,51.0,128.0,615,3.0,3.0,9.0,12.0,19.0,14.0,30.0,39.0,54.0,9.0,12.0,123.0,5.0,10.0,,15.0,16.0,10.0,6.0,4.0,14.0,12.0,20.0,4.0,7.0,29.0,27.0,,24.0,5.0,166,4.0,0.2692307692307692,0.2692307692307692,0.5098039215686274,1.0,0.5343137254901961,0.6428571428571429,0.5669642857142857,0.6428571428571429,0.5,20.496894409937887,0.7,,0.055248618784530384,0.07352941176470588,0.060240963855421686,0.06666666666666667,,0.07894736842105263,0.04081632653061224,0.18627450980392157,0.0784313725490196,0.375,0.375,0.3333333333333333,0.23529411764705882,0.4166666666666667,0.43478260869565216,0.2,0.29411764705882354,0.14285714285714285,0.3870967741935484,0.6862745098039216,0.5206259803921568,0.45135000000000003,0.5334274193548387,0.0703125,10.364705882352942,24.3156862745098,0.2927689594356261,13.0,1.0,4.0,7.0,19.0,,5.0,7.0,32.0,38.0,,3.0,18.0,1.0,,,1.0,1.0,6.0,2.0,7.0,,,,,,32.0,2.0,0.4166666666666667,0.4032258064516129,0.4444444444444444,0.058823529411764705,0.10526315789473684,,,0.012195121951219513,0.003745318352059925,,,,,0.15789473684210525,0.018867924528301886,,0.6842105263157895,0.7647058823529411,0.3076923076923077,1.0,0.22580645161290322,0.5714285714285714,0.06542056074766354,0.125,0.25,11.0,21.0,3.0,7.0,8.0,1.0,4.0,2.0,19.0,1.0,4.0,5.0,45.0,12.0,8.0,15.0,4.0,11.0,1.0,6.0,,0.7894736842105263,0.37254901960784315,0.25,0.2631578947368421,0.37254901960784315,,0.20588235294117646,0.5238095238095238,0.5238095238095238,1.0,0.26666666666666666,0.26666666666666666,0.5,0.5714285714285714,0.25,1.0,0.22580645161290322,0.42857142857142855,0.16666666666666666,0.26666666666666666,,,,2.0,2.0,1.0,2.0,2.0,0.01818181818181818,,,,,,,2.0,,0.041666666666666664,,,,,,,,,,True,,,,,,
2734,1610612751,Devin Harris,Devin Harris,2734,NJN,37182.0,620,-83.0,1199,1197,334,243,131.0,2396,84.0,2.0,18.0,47.0,20.0,52.0,49.0,12.0,78.0,183.0,50.0,309.0,1340,2.0,5.0,18.0,55.0,12.0,32.0,49.0,127.0,161.0,13.0,44.0,356.0,6.0,36.0,2.0,44.0,52.0,16.0,6.0,10.0,38.0,27.0,51.0,15.0,33.0,53.0,99.0,4.0,123.0,12.0,334,10.0,0.20512820512820512,0.20512820512820512,0.4262295081967213,0.4,0.44420600858369097,0.4375,0.5365853658536586,0.6428571428571429,0.2145922746781116,24.962852897473997,0.7450980392156863,0.05,0.08490566037735849,0.05309734513274336,0.0782122905027933,0.046052631578947366,0.0851063829787234,0.11797752808988764,0.036585365853658534,0.3605150214592275,0.2017167381974249,0.3829787234042553,0.4090909090909091,0.1111111111111111,0.22317596566523606,0.38461538461538464,0.39215686274509803,0.2,0.21030042918454936,0.25,0.1791044776119403,0.575107296137339,0.5121592274678113,0.50819375,0.5094417910447762,0.05825242718446602,7.64262295081967,25.153999999999996,0.2785654712260217,40.0,1.0,14.0,28.0,102.0,11.0,23.0,45.0,103.0,124.0,,19.0,70.0,3.0,5.0,,8.0,2.0,13.0,2.0,53.0,7.0,5.0,2.0,7.0,5.0,103.0,7.0,0.41818181818181815,0.43283582089552236,0.5543478260869565,0.10382513661202186,0.17857142857142858,,0.011337868480725623,0.02158273381294964,0.013793103448275862,0.013071895424836602,0.008928571428571428,0.011363636363636364,,0.0967741935483871,0.017094017094017096,0.7142857142857143,0.47619047619047616,0.5797101449275363,0.25,0.5,0.417910447761194,0.5,0.19636363636363635,0.23660714285714285,0.3333333333333333,1.0,1.0,,,16.0,1.0,3.0,4.0,17.0,1.0,3.0,4.0,42.0,9.0,16.0,34.0,20.0,14.0,,13.0,,0.8235294117647058,0.34,0.3333333333333333,0.3333333333333333,0.34,0.06382978723404255,0.004291845493562232,1.0,1.0,1.0,0.32653061224489793,0.32653061224489793,0.8125,0.375,0.3333333333333333,1.0,,,0.3333333333333333,0.32653061224489793,,,,6.0,11.0,,1.0,12.0,0.030303030303030304,,,,,1.0,3.0,3.0,,0.019230769230769232,,,,1.0,1.0,0.0196078431372549,,,,True,,,,,,
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,35075.0,585,-43.0,1123,1108,298,221,116.0,2231,59.0,27.0,16.0,49.0,35.0,85.0,16.0,7.0,75.0,193.0,16.0,222.0,1215,15.0,37.0,33.0,47.0,7.0,98.0,16.0,11.0,20.0,2.0,3.0,49.0,19.0,69.0,9.0,97.0,143.0,12.0,11.0,1.0,11.0,7.0,20.0,6.0,27.0,64.0,44.0,5.0,62.0,8.0,298,6.0,0.6533333333333333,0.765625,0.38860103626943004,0.40540540540540543,0.41626794258373206,0.40540540540540543,0.46234309623430964,0.4230769230769231,0.07655502392344497,20.57416267942584,0.55,0.25,0.17380352644836272,0.17592592592592593,0.17425742574257425,0.15217391304347827,0.22105263157894736,0.16463414634146342,0.18055555555555555,0.2822966507177033,0.23444976076555024,0.32653061224489793,0.3404255319148936,0.625,0.40669856459330145,0.4117647058823529,0.4166666666666667,0.8,0.07655502392344497,0.7297297297297297,0.12962962962962962,0.3588516746411483,0.4590267942583733,0.5128387096774193,0.45183240740740743,0.14864864864864866,10.717098445595855,25.33125,0.2653606411398041,24.0,12.0,5.0,16.0,48.0,3.0,14.0,24.0,64.0,52.0,22.0,15.0,6.0,7.0,37.0,2.0,46.0,7.0,9.0,1.0,24.0,15.0,14.0,1.0,15.0,10.0,64.0,5.0,0.2978723404255319,0.37037037037037035,0.45652173913043476,0.07772020725388601,0.2033898305084746,0.0625,0.09343434343434344,0.05263157894736842,0.0831758034026465,0.09302325581395349,0.10784313725490197,0.08484848484848485,0.047619047619047616,0.16666666666666666,0.06363636363636363,0.6666666666666666,0.4067796610169492,0.5106382978723404,0.4583333333333333,0.4444444444444444,0.2962962962962963,0.3125,0.1038961038961039,0.11162790697674418,0.2882882882882883,,,,,8.0,,,4.0,8.0,,,4.0,18.0,6.0,8.0,9.0,8.0,1.0,,2.0,,0.75,0.5,,0.5714285714285714,0.5,0.04081632653061224,,,,,0.5,0.5,0.75,,,,,,0.5714285714285714,0.5,,,,,4.0,9.0,7.0,2.0,0.054945054945054944,,,,,,1.0,1.0,,0.011764705882352941,,,,,2.0,,,,,True,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,46785.0,780,-80.0,1486,1486,400,317,165.0,2972,131.0,44.0,43.0,87.0,22.0,69.0,1.0,1.0,160.0,287.0,1.0,409.0,1654,30.0,55.0,71.0,77.0,1.0,198.0,1.0,37.0,52.0,2.0,16.0,119.0,19.0,66.0,12.0,97.0,159.0,10.0,5.0,5.0,28.0,13.0,52.0,11.0,34.0,60.0,94.0,5.0,110.0,9.0,400,8.0,0.61875,0.7333333333333333,0.5574912891986062,0.5454545454545454,0.5555555555555556,0.5454545454545454,0.6059701492537314,0.5634920634920635,0.003472222222222222,23.058542413381126,0.5384615384615384,0.21818181818181817,0.12359550561797752,0.1347517730496454,0.1259259259259259,0.15135135135135136,0.136,0.09375,0.13,0.4548611111111111,0.3020833333333333,0.4942528735632184,0.5308641975308642,0.46511627906976744,0.23958333333333334,0.3188405797101449,0.3188405797101449,0.8636363636363636,0.003472222222222222,0.8,0.01282051282051282,0.4583333333333333,0.4890366319444444,0.5489608695652174,0.49139166666666656,0.17359413202933985,7.0191637630662,27.3,0.2691790040376851,95.0,26.0,27.0,37.0,89.0,11.0,40.0,29.0,109.0,122.0,50.0,15.0,19.0,15.0,47.0,,62.0,5.0,24.0,,50.0,32.0,25.0,5.0,32.0,19.0,109.0,4.0,0.5194805194805194,0.5128205128205128,0.5736842105263158,0.05226480836236934,0.06870229007633588,,0.08952380952380952,0.08064516129032258,0.08720112517580872,0.14465408805031446,0.0763888888888889,0.05855855855855856,0.09090909090909091,0.14634146341463414,0.045454545454545456,0.59375,0.7251908396946565,0.7786885245901639,0.631578947368421,0.5909090909090909,0.47435897435897434,0.7297297297297297,0.15337423312883436,0.15384615384615385,0.2665036674816626,,,,,,,,,,,,,,,,15.0,14.0,1.0,6.0,2.0,2.0,,,,,,0.06896551724137931,,,,,,,,,,,,,,,,,,3.0,15.0,6.0,8.0,12.0,0.075,0.07692307692307693,,,,1.0,6.0,4.0,,,,,,,2.0,,1.0,6.0,,True,,,,,,
