EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DeadBallTurnovers,Travels,Turnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,FtPoints,Fg2aBlocked,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,on,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,Arc3PctBlocked
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,253.0,4,-8.0,9,10,5,19,1.0,1.0,1.0,1.0,2.0,2.0,4.0,14,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.50055,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612757,Anthony Tolliver,Anthony Tolliver,201229,POR,253.0,4,-8.0,9,10,5,19,,,,,,,,14,,,,,1.0,,,,,,,11.11111111111111,,,,,,,1.0,0.612,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,24.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,253.0,4,-8.0,9,10,5,19,,1.0,,1.0,,2.0,2.0,14,,,,,1.0,,,,,,0.3333333333333333,33.333333333333336,0.5,,,0.5,,,0.5,0.5064,9.0,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,253.0,4,-8.0,9,10,5,19,,,,1.0,,1.0,,14,,,,,,,,,,,,11.11111111111111,,,,1.0,,,,0.4537,20.1,,,,1.0,1.0,1.0,,0.25,0.25,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,253.0,4,-8.0,9,10,5,19,,,,,,,,14,,,,1.0,,,,,,,,11.11111111111111,,,,,,,,,,,,,1.0,1.0,1.0,,0.25,0.25,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,120305.0,2005,110.0,3669,3662,980,7331,86.0,151.0,38.0,117.0,135.0,307.0,768.0,3922,80.0,30.0,14.0,60.0,153.0,40.0,34.0,40.0,0.4397394136807817,0.5023474178403756,0.5401408450704225,18.24228028503563,0.2363067292644757,0.5695364238410596,0.6771653543307087,0.1830985915492957,0.3247863247863248,0.3304347826086956,0.755868544600939,0.5390246056782332,8.774592833876222,192.0,332.0,189.0,150.0,221.0,268.0,0.5195618153364632,0.1261564339781329,0.1236923076923077,0.1310483870967742,0.3004694835680751,24.459939759036143,126.0,30.0,127.0,155.0,58.0,0.0977198697068403,0.017094017094017,0.0932568149210903,0.1611111111111111,30.0,11.0,0.5,0.1318327974276527,False,982.0,469.0,20.0,34.0,21.0,38.0,11.0,39.0,54.0,140.0,4.0,9.0,14.0,38.0,70.0,6.0,15.0,20.0,63.0,124.0,27.0,48.0,10.0,24.0,20.0,104.0,33.0,74.0,34.0,101.0,43.0,211.0,190.0,363.0,9.0,14.0,3.0,70.0,2.0,43.0,19.0,62.0,9.0,10.0,20.0,10.0,13.0,143.0,8.0,37.0,2.0,51.0,20.0,47.0,5.0,45.0,33.0,12.0,3.0,19.0,5.0,1.0,3.0,9.0,70.0,3.0,6.0,12.0,10.0,5.0,2.0,2.0,7.0,13.0,2.0,4.0,25.0,5.0,2.0,211.0,982.0,24.0,11.0,0.7037037037037037,0.7421875,0.9758064516129032,0.3734939759036144,0.4166666666666667,0.3366336633663366,0.3768996960486322,0.5625,0.4459459459459459,0.5833333333333334,0.48,0.611764705882353,0.5301507537688442,0.0060240963855421,0.1589403973509933,0.1025641025641025,0.0142857142857142,0.1626016260162601,0.017391304347826,0.0284615384615384,0.1169724770642201,0.0179775280898876,0.0257879656160458,0.0245231607629427,0.0257879656160458,0.0325342465753424,0.0173611111111111,0.019108280254777,0.1151832460732984,0.0952380952380952,0.1735537190082644,0.0148809523809523,0.625,0.7093023255813954,0.0610328638497652,0.282051282051282,0.3142857142857143,0.5454545454545454,0.7368421052631579,0.2190923317683881,0.3857142857142857,0.391304347826087,0.9814814814814816,0.3645833333333333,0.3645833333333333,0.9714285714285714,0.4722222222222222,0.5882352941176471,0.45,0.125,0.4444444444444444,1.0,0.2083333333333333,0.4,1.0,0.2171428571428571,0.5526315789473685,0.2171428571428571,0.3684210526315789,0.36,0.3174603174603174,0.3703703703703703,0.5447008620689655,0.523487134502924,0.0207715133531157,0.1354166666666666,0.2747395833333333,0.2676478604524394,,,,,,
101143,1610612757,Travis Diener,Travis Diener,101143,POR,1564.0,26,-21.0,55,53,25,108,,,,1.0,1.0,2.0,3.0,67,2.0,,,,1.0,,,,0.5,0.25,0.3,8.474576271186441,,,,0.25,,,0.5,0.4877749999999999,16.65,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.0588235294117647,0.04,,0.5,25.75,1.0,,1.0,2.0,,,,,,,,,0.2,False,20.0,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,4.0,,4.0,,,2.0,,2.0,8.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,3.0,20.0,,1.0,,,,,,,,,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404,,,1.0,0.3636363636363636,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,77998.0,1300,2.0,2387,2392,704,4779,96.0,177.0,68.0,176.0,171.0,389.0,628.0,2606,242.0,50.0,7.0,94.0,151.0,5.0,5.0,5.0,0.4395886889460154,0.4459459459459459,0.5288624787775892,24.89067055393586,0.367983367983368,0.5423728813559322,0.6666666666666666,0.3659043659043659,0.3863636363636363,0.3953488372093023,0.5592515592515592,0.5082766247379457,9.775578406169666,41.0,92.0,39.0,65.0,102.0,120.0,0.1912681912681912,0.0833333333333333,0.0932594644506001,0.0855457227138643,0.0852390852390852,24.580434782608695,199.0,39.0,185.0,240.0,97.0,0.1002570694087403,0.0227272727272727,0.1746880570409982,0.2072649572649572,44.0,18.0,0.4680851063829787,0.105,False,711.0,314.0,4.0,10.0,32.0,54.0,7.0,36.0,15.0,51.0,,4.0,5.0,20.0,14.0,5.0,7.0,5.0,14.0,29.0,10.0,24.0,5.0,11.0,22.0,57.0,51.0,103.0,10.0,34.0,94.0,226.0,100.0,81.0,6.0,2.0,2.0,14.0,,125.0,47.0,172.0,26.0,21.0,40.0,16.0,69.0,391.0,4.0,13.0,1.0,36.0,1.0,18.0,5.0,26.0,18.0,8.0,12.0,26.0,5.0,6.0,5.0,27.0,55.0,,16.0,2.0,18.0,18.0,,5.0,1.0,28.0,,,2.0,,,226.0,711.0,15.0,25.0,0.2923976608187134,0.2941176470588235,0.9310344827586208,0.3152173913043478,0.4545454545454545,0.2941176470588235,0.3222222222222222,0.4166666666666667,0.4951456310679611,0.5,0.4817518248175182,0.6195652173913043,0.5859375,,0.1864406779661017,0.0555555555555555,,0.0111111111111111,0.0149253731343283,0.0151869158878504,0.1188118811881188,0.0160642570281124,0.0153846153846153,0.0171673819742489,0.0194174757281553,0.0119904076738609,0.0212765957446808,0.0092592592592592,0.0622406639004149,0.1333333333333333,0.0769230769230769,0.0219298245614035,0.4,0.2916666666666667,0.0748440748440748,0.1944444444444444,0.2058823529411764,0.2857142857142857,0.2941176470588235,0.106029106029106,0.2941176470588235,0.2941176470588235,1.0,0.3414634146341463,0.3414634146341463,0.8571428571428571,0.2857142857142857,0.4,0.5,0.1142857142857142,,,0.2,0.7142857142857143,1.0,0.3941605839416058,0.5925925925925926,0.145985401459854,0.25,0.1021897810218978,0.3571428571428571,0.358974358974359,0.4766846153846154,0.5184932835820896,0.010752688172043,0.090764331210191,0.3598726114649681,0.2978634268956849,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,55060.0,918,129.0,1696,1713,453,3409,57.0,82.0,22.0,42.0,85.0,136.0,375.0,1850,40.0,7.0,2.0,27.0,83.0,25.0,21.0,25.0,0.625,0.6194029850746269,0.6510416666666666,16.27906976744186,0.3059701492537313,0.6951219512195121,0.7916666666666666,0.1567164179104477,0.5238095238095238,0.5238095238095238,0.7985074626865671,0.554170224719101,6.666176470588233,80.0,132.0,80.0,62.0,109.0,141.0,0.4925373134328358,0.111913357400722,0.1255006675567423,0.1171171171171171,0.2985074626865671,24.375,43.0,11.0,62.0,51.0,27.0,0.0808823529411764,,0.0950704225352112,0.1776315789473684,20.0,3.0,0.7407407407407407,0.0888888888888888,False,414.0,202.0,10.0,15.0,17.0,24.0,6.0,12.0,23.0,52.0,2.0,5.0,10.0,13.0,31.0,1.0,6.0,7.0,22.0,54.0,11.0,17.0,3.0,11.0,7.0,38.0,19.0,28.0,17.0,35.0,18.0,107.0,130.0,159.0,3.0,14.0,,31.0,,34.0,10.0,44.0,10.0,,16.0,3.0,15.0,98.0,10.0,20.0,2.0,32.0,15.0,32.0,1.0,24.0,16.0,8.0,,17.0,2.0,1.0,1.0,6.0,24.0,4.0,2.0,4.0,16.0,11.0,,,,4.0,2.0,2.0,14.0,2.0,,107.0,414.0,12.0,4.0,0.7647058823529411,0.8333333333333334,0.9814814814814816,0.4090909090909091,0.2727272727272727,0.4857142857142857,0.4090909090909091,0.6470588235294118,0.6785714285714286,0.5535714285714286,0.7063492063492064,0.59375,0.722972972972973,,0.1219512195121951,0.0833333333333333,,0.3,0.0444444444444444,0.0339558573853989,0.1641025641025641,0.059171597633136,0.0395778364116095,0.0292397660818713,0.0335570469798657,0.037174721189591,0.0578512396694214,0.0625,0.1218274111675127,0.1388888888888889,0.2352941176470588,0.0087719298245614,0.56,0.7894736842105263,0.044776119402985,0.5,0.5454545454545454,0.8333333333333334,0.6818181818181818,0.1940298507462686,0.4423076923076923,0.4423076923076923,0.9565217391304348,0.3875,0.3875,1.0,0.5357142857142857,0.6666666666666666,0.3,0.1785714285714285,0.4,1.0,0.2142857142857142,0.1666666666666666,1.0,0.3809523809523809,0.7083333333333334,0.2063492063492063,0.7692307692307693,0.3492063492063492,0.3181818181818182,0.3875,0.5583704545454545,0.5659637096774193,,0.1013333333333333,0.2853333333333333,0.2441037735849056,,,,,,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,24302.0,405,-59.0,746,758,280,1504,29.0,38.0,6.0,9.0,43.0,65.0,104.0,883,18.0,10.0,,12.0,76.0,15.0,12.0,16.0,0.6615384615384615,0.6615384615384615,0.7027027027027027,10.165484633569738,0.5846153846153846,0.7631578947368421,0.8529411764705882,0.1384615384615384,0.6666666666666666,0.6666666666666666,0.5846153846153846,0.5118753846153846,4.9,,,,51.0,73.0,98.0,,0.2188841201716738,0.2012578616352201,0.2282608695652173,,,18.0,6.0,25.0,20.0,10.0,0.0923076923076923,,0.136986301369863,0.136986301369863,2.0,2.0,0.1666666666666666,0.2,False,216.0,88.0,10.0,13.0,3.0,4.0,8.0,18.0,,,,,,,,,,,,,10.0,13.0,,,8.0,28.0,6.0,10.0,,,9.0,21.0,68.0,,,14.0,,,,,1.0,1.0,1.0,,,,,3.0,5.0,20.0,,13.0,9.0,25.0,1.0,7.0,4.0,3.0,,,1.0,,2.0,3.0,40.0,7.0,6.0,4.0,7.0,2.0,,,,1.0,,3.0,7.0,5.0,,21.0,216.0,10.0,1.0,0.7906976744186046,0.9444444444444444,,,,,,0.7692307692307693,0.6,0.7692307692307693,0.6,0.8235294117647058,0.7,,0.1052631578947368,0.1111111111111111,,0.2903225806451613,,0.0809716599190283,0.1529411764705882,0.0568181818181818,0.0746268656716417,0.0434782608695652,0.1052631578947368,0.0909090909090909,0.0625,0.05,0.2236842105263158,0.171875,0.0952380952380952,0.0625,0.4375,0.7241379310344828,0.2769230769230769,0.4444444444444444,0.5,1.0,0.8333333333333334,,,,,,,,1.0,0.7692307692307693,0.2,,,,,,,0.4,0.75,,,,,,0.5655,0.49707,,0.2692307692307692,0.2019230769230769,0.289544235924933,1.0,1.0,1.0,1.0,,
