EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,Fg3aBlocked,FTOffRebounds,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,on
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,14972.0,250,-19.0,457,458,60.0,109,48.0,915,2.0,12.0,1.0,2.0,5.0,12.0,26.0,4.0,6.0,1.0,1.0,1.0,22.0,53.0,2.0,4.0,4.0,8.0,16.0,43.0,26.0,59.0,4.0,114.0,487,2.0,5.0,6.0,3.0,5.0,9.0,1.0,16.0,14.0,18.0,42.0,36.0,53.0,22.0,3.0,28.0,6.0,34.0,5.0,1.0,7.0,5.0,16.0,74.0,1.0,2.0,15.0,17.0,1.0,18.0,1.0,14.0,9.0,5.0,8.0,3.0,5.0,9.0,3.0,1.0,2.0,17.0,1.0,1.0,8.0,29.0,2.0,2.0,15.0,3.0,7.0,1.0,2.0,1.0,16.0,60.0,3.0,1.0,0.4375,0.4375,0.5384615384615384,0.4406779661016949,0.4,0.5555555555555556,0.4406779661016949,0.37209302325581395,0.5392156862745098,0.6,0.625,0.5428571428571428,0.6,0.6153846153846154,0.5784313725490197,0.06976744186046512,0.16666666666666666,0.038461538461538464,23.78167641325536,0.47058823529411764,0.0949367088607595,0.006756756756756757,0.0425531914893617,0.08292682926829269,0.004629629629629629,0.020833333333333332,0.08,0.07894736842105263,0.11428571428571428,0.027777777777777776,0.09090909090909091,0.01818181818181818,0.11764705882352941,0.16666666666666666,0.2,1.0,0.049019607843137254,0.4,0.4,0.5,0.2549019607843137,0.46153846153846156,0.48,0.3333333333333333,0.058823529411764705,0.6666666666666666,0.6666666666666666,1.0,0.5196078431372549,0.41509433962264153,0.41509433962264153,0.45454545454545453,0.2,0.8,0.5,1.0,0.08333333333333333,0.08333333333333333,1.0,0.6666666666666666,0.5,0.696078431372549,0.41509433962264153,0.5195200980392156,0.5661,0.5046333333333334,0.019230769230769232,0.044444444444444446,0.05263157894736842,0.14035087719298245,12.662790697674419,24.95762711864407,0.13129102844638948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,48426.0,807,-34.0,1535,1529,582.0,571,164.0,3064,52.0,89.0,34.0,18.0,38.0,25.0,73.0,3.0,5.0,1.0,,,22.0,61.0,1.0,5.0,6.0,18.0,95.0,200.0,25.0,66.0,131.0,396.0,1630,1.0,6.0,29.0,80.0,6.0,18.0,67.0,165.0,56.0,134.0,69.0,6.0,61.0,22.0,11.0,50.0,22.0,72.0,17.0,5.0,26.0,9.0,15.0,166.0,12.0,20.0,58.0,86.0,15.0,101.0,6.0,26.0,16.0,10.0,32.0,6.0,15.0,22.0,17.0,,1.0,54.0,3.0,25.0,27.0,57.0,3.0,9.0,133.0,9.0,156.0,7.0,67.0,13.0,165.0,582.0,5.0,13.0,0.29473684210526313,0.3111111111111111,0.92,0.3787878787878788,0.16666666666666666,0.3333333333333333,0.3787878787878788,0.475,0.4981203007518797,0.4791666666666667,0.5,0.5835820895522388,0.5384615384615384,0.6082089552238806,0.24812030075187969,0.055,0.10112359550561797,,22.55072463768116,0.5925925925925926,0.11909650924024641,0.02564102564102564,0.11560693641618497,0.11818181818181818,0.02130681818181818,0.026143790849673203,0.08496732026143791,0.15702479338842976,0.12206572769953052,0.11864406779661017,0.10909090909090909,0.045454545454545456,0.33458646616541354,0.5842696629213483,0.65,0.34615384615384615,0.14285714285714285,0.47368421052631576,0.5,0.2777777777777778,0.2744360902255639,0.3424657534246575,0.3424657534246575,0.2,0.018796992481203006,0.6,0.6,1.0,0.22932330827067668,0.36065573770491804,0.36065573770491804,0.9090909090909091,0.041666666666666664,0.20833333333333334,0.2,1.0,0.3469387755102041,,,0.1836734693877551,0.3333333333333333,0.5827067669172933,0.36065573770491804,0.5084667924528302,0.5301205882352942,0.4942489690721649,0.2080745341614907,0.26171875,0.07323232323232323,0.4166666666666667,8.843499999999999,25.328787878787878,0.3791530944625407,8.0,11.0,19.0,10.0,18.0,6.0,40.0,10.0,3.0,8.0,3.0,1.0,2.0,11.0,9.0,2.0,5.0,2.0,3.0,1.0,11.0,7.0,2.0,3.0,0.5555555555555556,0.5,0.05263157894736842,0.12903225806451613,0.012711864406779662,0.03763440860215054,0.007751937984496124,0.01639344262295082,0.6363636363636364,0.4583333333333333,0.7272727272727273,0.125,0.5588235294117647,,,,,,,,,,,,,,,,,True
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,63320.0,1055,18.0,2028,2010,694.0,752,229.0,4038,105.0,171.0,53.0,23.0,64.0,26.0,68.0,1.0,3.0,,,1.0,4.0,27.0,1.0,2.0,2.0,16.0,154.0,303.0,5.0,30.0,83.0,406.0,2135,1.0,2.0,31.0,104.0,2.0,17.0,33.0,145.0,78.0,230.0,9.0,6.0,24.0,4.0,22.0,204.0,80.0,284.0,63.0,17.0,120.0,23.0,61.0,648.0,16.0,23.0,67.0,99.0,36.0,135.0,1.0,71.0,39.0,32.0,57.0,14.0,45.0,29.0,12.0,1.0,4.0,86.0,9.0,34.0,15.0,68.0,1.0,4.0,116.0,4.0,130.0,,53.0,17.0,145.0,694.0,19.0,16.0,0.2532467532467532,0.26,0.6,0.16666666666666666,0.5,0.11764705882352941,0.18518518518518517,0.5082508250825083,0.484984984984985,0.4264705882352941,0.4628099173553719,0.5165394402035624,0.4305555555555556,0.4965753424657534,0.09009009009009009,0.07260726072607261,0.1111111111111111,,20.9741114523914,0.6627906976744186,0.10737179487179487,0.026016260162601626,0.10267857142857142,0.10613207547169812,0.03638368246968027,0.05025125628140704,0.05472636815920398,0.11038961038961038,0.1449814126394052,0.11875,0.0625,0.007352941176470588,0.5135135135135135,0.6140350877192983,0.6907894736842105,0.29523809523809524,0.1921921921921922,0.359375,0.3770491803278688,0.08695652173913043,0.2042042042042042,0.38235294117647056,0.38235294117647056,0.23076923076923078,0.009009009009009009,0.3333333333333333,0.3333333333333333,1.0,0.08108108108108109,0.14814814814814814,0.16666666666666666,0.5,,0.058823529411764705,0.5,1.0,0.4380165289256198,0.008264462809917356,,0.1322314049586777,0.125,0.6036036036036037,0.16666666666666666,0.5130864329268291,0.47518421052631565,0.4846393162393164,0.14095744680851063,0.1531791907514451,0.07635467980295567,0.35714285714285715,6.542244224422442,29.483333333333334,0.3422090729783038,9.0,20.0,35.0,13.0,32.0,2.0,53.0,8.0,17.0,9.0,4.0,,3.0,10.0,5.0,,3.0,,1.0,1.0,5.0,2.0,,2.0,0.40625,0.5096153846153846,0.046875,0.09574468085106383,0.05821917808219178,0.012875536480686695,0.01639344262295082,0.05603448275862069,0.4,0.5882352941176471,0.45,0.1111111111111111,0.660377358490566,3.0,3.0,3.0,1.0,0.1,0.1111111111111111,0.036585365853658534,0.06666666666666667,,,,,,,,,True
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,37166.0,619,-10.0,1133,1148,294.0,328,128.0,2281,63.0,115.0,32.0,13.0,39.0,10.0,31.0,,,,,,,2.0,,,,1.0,86.0,185.0,,2.0,65.0,237.0,1226,,,44.0,46.0,,1.0,23.0,67.0,118.0,54.0,,,1.0,,34.0,9.0,17.0,26.0,14.0,3.0,4.0,3.0,2.0,69.0,51.0,15.0,43.0,68.0,76.0,144.0,6.0,16.0,11.0,5.0,14.0,3.0,8.0,24.0,6.0,,3.0,38.0,5.0,14.0,45.0,87.0,4.0,13.0,78.0,16.0,90.0,,44.0,6.0,67.0,294.0,7.0,5.0,0.686046511627907,0.7564102564102564,,,,,,0.4648648648648649,0.45989304812834225,0.42857142857142855,0.46808510638297873,0.5220264317180616,0.4489795918367347,0.5491803278688525,0.0106951871657754,0.1837837837837838,0.25217391304347825,0.06451612903225806,20.73552425665102,0.3684210526315789,0.12181303116147309,0.14206128133704735,0.12931034482758622,0.12366737739872068,0.1422924901185771,0.10091743119266056,0.13186813186813187,0.1414141414141414,0.10429447852760736,0.09090909090909091,0.25,0.09375,0.6149732620320856,0.5478260869565217,0.7325581395348837,0.7142857142857143,0.20855614973262032,0.3333333333333333,0.3611111111111111,0.38461538461538464,0.1657754010695187,0.3225806451612903,0.3448275862068966,0.9,,,,,0.0106951871657754,,,,,,,,0.6808510638297872,,,0.02127659574468085,,0.6256684491978609,,0.5111351351351352,0.5302066666666666,0.5302043478260868,0.19909502262443438,0.2009132420091324,0.18565400843881857,0.28270042194092826,5.388108108108107,46.0,0.2594880847308032,17.0,35.0,15.0,18.0,42.0,8.0,22.0,16.0,21.0,10.0,2.0,,3.0,10.0,9.0,,7.0,,,2.0,9.0,5.0,3.0,3.0,0.42857142857142855,0.4782608695652174,0.07692307692307693,0.22727272727272727,0.14285714285714285,0.19424460431654678,0.11711711711711711,0.1532258064516129,0.5555555555555556,0.8333333333333334,0.4857142857142857,0.23529411764705882,0.46875,1.0,,4.0,1.0,,,0.09090909090909091,0.08695652173913043,,,,,,,,,True
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,106827.0,1780,53.0,3338,3334,965.0,1025,374.0,6672,57.0,98.0,14.0,92.0,179.0,35.0,83.0,10.0,38.0,4.0,4.0,15.0,72.0,252.0,5.0,14.0,16.0,65.0,184.0,360.0,82.0,290.0,96.0,710.0,3521,6.0,18.0,65.0,67.0,20.0,80.0,49.0,173.0,194.0,174.0,243.0,3.0,249.0,72.0,18.0,62.0,18.0,80.0,15.0,3.0,34.0,10.0,18.0,178.0,26.0,62.0,193.0,283.0,42.0,325.0,5.0,80.0,47.0,33.0,33.0,6.0,25.0,30.0,8.0,,1.0,63.0,3.0,14.0,140.0,222.0,6.0,14.0,118.0,5.0,125.0,3.0,48.0,19.0,173.0,965.0,24.0,17.0,0.5271739130434783,0.5511363636363636,0.9878048780487805,0.2827586206896552,0.3333333333333333,0.25,0.2857142857142857,0.5111111111111111,0.4723076923076923,0.6086956521739131,0.4217687074829932,0.502127659574468,0.6132075471698113,0.49712643678160917,0.4461538461538462,0.05,0.10204081632653061,0.012048192771084338,20.458177943526906,0.5238095238095238,0.1798695246971109,0.025974025974025976,0.17174515235457063,0.17782426778242677,0.027516778523489934,0.021604938271604937,0.17933130699088146,0.19708029197080293,0.1702127659574468,0.18846153846153846,0.12871287128712872,0.013888888888888888,0.15076923076923077,0.5816326530612245,0.6477272727272727,0.6491228070175439,0.2753846153846154,0.5139664804469274,0.5348837209302325,0.34782608695652173,0.1276923076923077,0.42168674698795183,0.4268292682926829,0.8,0.05846153846153846,0.2631578947368421,0.2631578947368421,1.0,0.38769230769230767,0.2857142857142857,0.2868525896414343,0.9861111111111112,0.08695652173913043,0.30434782608695654,0.35714285714285715,1.0,0.09523809523809523,0.10204081632653061,0.26666666666666666,0.4421768707482993,0.24615384615384617,0.5969230769230769,0.2891566265060241,0.4930618238021638,0.5253680555555555,0.48427951388888907,0.06997084548104957,0.12121212121212122,0.09154929577464789,0.24366197183098592,8.939722222222224,25.388275862068962,0.2890952666267226,10.0,13.0,9.0,19.0,28.0,9.0,32.0,16.0,15.0,28.0,8.0,,18.0,12.0,70.0,,55.0,,1.0,14.0,70.0,36.0,,3.0,0.6785714285714286,0.47761194029850745,0.03910614525139665,0.21212121212121213,0.03067484662576687,0.026737967914438502,0.0297029702970297,0.020356234096692113,0.5142857142857142,0.2826086956521739,0.7692307692307693,0.3,0.6428571428571429,3.0,1.0,1.0,,0.0034482758620689655,0.003968253968253968,0.008064516129032258,0.07291666666666667,1.0,1.0,0.25,1.0,,,,,True
714,1610612738,Michael Finley,Michael Finley,714,BOS,14852.0,248,12.0,449,452,84.0,116,41.0,901,1.0,3.0,,2.0,5.0,20.0,33.0,4.0,10.0,1.0,2.0,2.0,12.0,23.0,,1.0,1.0,4.0,23.0,41.0,16.0,33.0,,94.0,495,1.0,2.0,9.0,3.0,3.0,6.0,,15.0,28.0,18.0,42.0,6.0,23.0,12.0,1.0,15.0,5.0,20.0,3.0,2.0,10.0,4.0,1.0,45.0,,5.0,19.0,24.0,1.0,25.0,,3.0,3.0,,2.0,,2.0,3.0,,,,5.0,,,9.0,15.0,,3.0,3.0,1.0,,,,,15.0,84.0,,,0.6086956521739131,0.6086956521739131,0.875,0.48484848484848486,0.5,0.5,0.48484848484848486,0.5609756097560976,0.6351351351351351,0.9,0.8333333333333334,0.6351351351351351,0.9,0.8333333333333334,0.44594594594594594,0.024390243902439025,,,15.895372233400403,0.4,0.12582781456953643,,0.09433962264150944,0.11764705882352941,0.005025125628140704,,0.09302325581395349,0.18518518518518517,0.12345679012345678,0.10810810810810811,0.0625,,0.04054054054054054,0.3333333333333333,0.3333333333333333,1.0,0.06756756756756757,0.4,0.5,,0.44594594594594594,0.6060606060606061,0.6060606060606061,0.65,0.13513513513513514,0.4,0.4,1.0,0.3108108108108108,0.5217391304347826,0.5217391304347826,0.8333333333333334,0.2,0.2,,,,0.2222222222222222,1.0,0.4444444444444444,0.25,0.4864864864864865,0.5217391304347826,0.4764047297297297,0.4769,0.4636444444444445,,,0.09574468085106383,0.1595744680851064,16.248780487804876,24.809090909090905,0.1870824053452116,,,,3.0,3.0,,3.0,,1.0,,,,1.0,,2.0,,2.0,,,,2.0,1.0,,,1.0,1.0,0.2,,0.015873015873015872,,,0.0196078431372549,0.5,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,True
951,1610612738,Ray Allen,Ray Allen,951,BOS,61689.0,1028,95.0,1948,1933,578.0,635,206.0,3881,60.0,94.0,25.0,21.0,43.0,39.0,87.0,10.0,36.0,2.0,4.0,14.0,37.0,107.0,5.0,11.0,9.0,30.0,120.0,224.0,47.0,143.0,92.0,473.0,2033,5.0,13.0,56.0,59.0,13.0,44.0,34.0,137.0,140.0,100.0,132.0,9.0,107.0,37.0,14.0,82.0,16.0,98.0,11.0,5.0,59.0,13.0,10.0,212.0,12.0,19.0,48.0,71.0,20.0,91.0,4.0,27.0,20.0,7.0,27.0,5.0,18.0,19.0,9.0,2.0,3.0,46.0,2.0,13.0,30.0,65.0,1.0,8.0,74.0,6.0,101.0,20.0,30.0,9.0,137.0,578.0,12.0,9.0,0.5833333333333334,0.5982905982905983,0.9361702127659575,0.32867132867132864,0.38461538461538464,0.29545454545454547,0.32867132867132864,0.5357142857142857,0.5190735694822888,0.6538461538461539,0.5,0.5646766169154229,0.6829268292682927,0.559322033898305,0.3896457765667575,0.0625,0.10638297872340426,0.011494252873563218,20.626151012891345,0.5869565217391305,0.08040201005025126,0.02112676056338028,0.09134615384615384,0.08322981366459627,0.023228803716608595,0.02197802197802198,0.043010752688172046,0.07792207792207792,0.10894941634241245,0.0915032679738562,0.09090909090909091,0.021739130434782608,0.2561307901907357,0.6382978723404256,0.7142857142857143,0.4,0.11716621253405994,0.4883720930232558,0.525,0.6190476190476191,0.23705722070844687,0.4482758620689655,0.45348837209302323,0.8461538461538461,0.09809264305177112,0.2777777777777778,0.2777777777777778,1.0,0.29155313351498635,0.34579439252336447,0.34579439252336447,0.918918918918919,0.05128205128205128,0.28205128205128205,0.45454545454545453,1.0,0.24271844660194175,0.13592233009708737,0.2857142857142857,0.2912621359223301,0.3,0.6457765667574932,0.34579439252336447,0.5256702997275207,0.4810649999999999,0.5241640776699028,0.08651399491094147,0.1214574898785425,0.11839323467230443,0.28964059196617337,9.632142857142858,24.62657342657343,0.29671457905544146,6.0,9.0,18.0,18.0,26.0,5.0,32.0,6.0,8.0,4.0,1.0,,2.0,7.0,9.0,1.0,5.0,1.0,2.0,2.0,10.0,3.0,,,0.6923076923076923,0.5423728813559322,0.06976744186046512,0.047058823529411764,0.027303754266211604,0.014018691588785047,0.029069767441860465,0.030303030303030304,0.3,0.23076923076923078,0.6666666666666666,0.16666666666666666,0.72,,,,,,,,0.016129032258064516,,,,,1.0,4.0,0.0273972602739726,,True
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,39237.0,654,45.0,1193,1209,289.0,334,127.0,2402,48.0,81.0,20.0,24.0,59.0,9.0,16.0,3.0,6.0,1.0,,1.0,,7.0,,,,3.0,81.0,156.0,3.0,13.0,26.0,197.0,1243,1.0,1.0,28.0,30.0,,4.0,4.0,38.0,92.0,70.0,9.0,,5.0,,17.0,29.0,22.0,51.0,19.0,3.0,13.0,4.0,12.0,124.0,11.0,15.0,26.0,49.0,20.0,69.0,5.0,20.0,15.0,5.0,18.0,,6.0,12.0,12.0,1.0,7.0,30.0,3.0,4.0,30.0,65.0,3.0,1.0,42.0,7.0,44.0,,24.0,2.0,38.0,289.0,9.0,1.0,0.5679012345679012,0.5897435897435898,1.0,0.23076923076923078,1.0,,0.2727272727272727,0.5192307692307693,0.5059171597633136,0.575,0.5,0.5267379679144385,0.6086956521739131,0.5135135135135135,0.07692307692307693,0.10897435897435898,0.13580246913580246,,16.254681647940075,0.6,0.06451612903225806,0.031161473087818695,0.10714285714285714,0.07550644567219153,0.03875968992248062,0.04504504504504504,0.024390243902439025,0.0297029702970297,0.11173184357541899,0.10185185185185185,0.125,0.07936507936507936,0.47928994082840237,0.5925925925925926,0.6857142857142857,0.7083333333333334,0.34911242603550297,0.4067796610169492,0.4528301886792453,0.25,0.09467455621301775,0.5625,0.5625,0.6666666666666666,0.03550295857988166,0.5,0.5,1.0,0.04142011834319527,,,,0.05,,,,0.5882352941176471,0.029411764705882353,,0.08823529411764706,,0.5562130177514792,,0.5208509036144577,0.5515318181818182,0.5613370967741934,0.12972972972972974,0.13953488372093023,0.14213197969543148,0.19289340101522842,5.7301282051282065,29.615384615384617,0.24224643755238895,6.0,13.0,12.0,10.0,19.0,5.0,17.0,6.0,9.0,8.0,2.0,,,8.0,5.0,,3.0,,,2.0,5.0,2.0,,,0.5263157894736842,0.5666666666666667,0.1016949152542373,0.14285714285714285,0.05521472392638037,0.03787878787878788,0.00909090909090909,0.06666666666666667,0.4,0.65,0.46153846153846156,0.16666666666666666,0.6,2.0,,,,,,,,1.0,,1.0,1.0,,,,,True
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,28332.0,472,-27.0,893,902,255.0,242,109.0,1795,61.0,98.0,28.0,4.0,17.0,6.0,18.0,,1.0,,,1.0,,1.0,,,,1.0,71.0,133.0,,2.0,46.0,188.0,971,,,36.0,35.0,,2.0,7.0,49.0,94.0,48.0,,,,,12.0,30.0,8.0,38.0,6.0,2.0,10.0,7.0,13.0,84.0,25.0,8.0,36.0,49.0,32.0,81.0,8.0,30.0,20.0,10.0,13.0,9.0,6.0,22.0,7.0,,4.0,35.0,4.0,5.0,21.0,59.0,2.0,5.0,58.0,5.0,72.0,,37.0,2.0,49.0,255.0,3.0,2.0,0.6619718309859155,0.734375,,,,,,0.5338345864661654,0.5259259259259259,0.5555555555555556,0.5675675675675675,0.5595238095238095,0.5806451612903226,0.5833333333333334,0.014814814814814815,0.09022556390977443,0.08163265306122448,0.05555555555555555,20.05928853754941,0.37142857142857144,0.11842105263157894,0.09191176470588236,0.08888888888888889,0.1116751269035533,0.08421052631578947,0.07894736842105263,0.0898876404494382,0.07777777777777778,0.168,0.06349206349206349,0.14814814814814814,0.16,0.725925925925926,0.6224489795918368,0.6777777777777778,0.6557377049180327,0.1259259259259259,0.23529411764705882,0.2857142857142857,0.5,0.13333333333333333,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.007407407407407408,,,,0.007407407407407408,,,,,,,,0.7567567567567568,0.02702702702702703,,0.02702702702702703,,0.7407407407407407,,0.562437686567164,0.5166947368421054,0.5414458333333334,0.22289156626506024,0.22560975609756098,0.19148936170212766,0.26063829787234044,4.218045112781954,41.849999999999994,0.2855543113101904,13.0,21.0,18.0,15.0,27.0,6.0,21.0,14.0,7.0,5.0,2.0,,,6.0,13.0,,7.0,,4.0,2.0,13.0,6.0,,,0.5555555555555556,0.6,0.17647058823529413,0.19230769230769232,0.06481481481481481,0.07692307692307693,0.11956521739130435,0.07865168539325842,0.46153846153846156,0.7777777777777778,0.6190476190476191,0.38461538461538464,0.6428571428571429,1.0,,,,,,,,,,,,,,,,True
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,19416.0,324,-3.0,610,609,171.0,143,63.0,1219,41.0,56.0,22.0,13.0,33.0,1.0,1.0,,,,,,,1.0,,,,,55.0,90.0,,1.0,23.0,133.0,660,,,22.0,26.0,,,15.0,55.0,72.0,38.0,,,1.0,,15.0,14.0,3.0,17.0,2.0,1.0,6.0,3.0,5.0,37.0,25.0,12.0,38.0,60.0,29.0,89.0,,6.0,3.0,3.0,13.0,5.0,10.0,20.0,3.0,,8.0,33.0,7.0,7.0,13.0,28.0,2.0,6.0,42.0,,44.0,,19.0,5.0,55.0,171.0,2.0,5.0,0.6545454545454545,0.72,,,,,,0.6111111111111112,0.6043956043956044,0.5625,0.7692307692307693,0.5990990990990991,0.5789473684210527,0.7051282051282052,0.01098901098901099,0.16666666666666666,0.16071428571428573,,21.238938053097343,0.3939393939393939,0.19095477386934673,0.14534883720930233,0.1791044776119403,0.18796992481203006,0.11507936507936507,0.125,0.06666666666666667,0.20408163265306123,0.26666666666666666,0.23529411764705882,,,0.6153846153846154,0.7321428571428571,0.8723404255319149,0.7073170731707317,0.3626373626373626,0.3939393939393939,0.48148148148148145,0.46153846153846156,0.01098901098901099,1.0,1.0,1.0,,,,,0.01098901098901099,,,,,,,,0.8461538461538461,,,,,0.6263736263736264,,0.520888888888889,0.5315466666666667,0.568576923076923,0.1792452830188679,0.18095238095238095,0.16541353383458646,0.41353383458646614,3.922222222222222,48.0,0.28032786885245903,8.0,13.0,20.0,9.0,16.0,4.0,20.0,10.0,4.0,10.0,,,4.0,4.0,16.0,1.0,10.0,,1.0,5.0,17.0,7.0,,2.0,0.5625,0.7692307692307693,0.18181818181818182,0.5555555555555556,0.05,0.15789473684210525,0.15254237288135594,0.03333333333333333,0.4117647058823529,0.8125,0.6153846153846154,,0.9090909090909091,,,,2.0,,,,0.1,,,,,,,,1.0,True
