EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,FTOffRebounds,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,OffensiveGoaltends,on,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,7419.0,124,27,244,247,103,104,29,491,12,16,1.0,1.0,3.0,5.0,4.0,11.0,8.0,18.0,1.0,1.0,4.0,11.0,4.0,24,45,5.0,12.0,13,76,250,1.0,1.0,2,8,20,4.0,8.0,24,10,38,12.0,3.0,11.0,4.0,23.0,5.0,28.0,3.0,2.0,12.0,4.0,7.0,61.0,1.0,4.0,10,14,1,15,7.0,2.0,5.0,7,2.0,5,5,2.0,1.0,1.0,12,1.0,7,5,8,19,1.0,16,5.0,1.0,8.0,1.0,2.0,24,103,2.0,2.0,0.20833333333333334,0.20833333333333334,0.8,0.4166666666666667,0.4166666666666667,0.5333333333333333,1.0,0.4,0.5526315789473685,1.0,0.3333333333333333,0.6129032258064516,1.0,0.42857142857142855,0.21052631578947367,26.90909090909091,0.5833333333333334,0.12658227848101267,0.01282051282051282,0.14814814814814814,0.1320754716981132,0.01020408163265306,0.041666666666666664,0.1724137931034483,0.05263157894736842,0.12903225806451613,0.2,0.2807017543859649,0.75,0.75,0.16666666666666666,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.3157894736842105,0.4444444444444444,0.4444444444444444,0.375,0.017543859649122806,1.0,1.0,1.0,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.75,1.0,1.0,1.0,0.20833333333333334,0.6,0.16666666666666666,0.49122807017543857,0.36363636363636365,0.48619824561403513,0.545,0.46598541666666676,0.15,0.16666666666666666,0.08333333333333333,0.02631578947368421,0.3157894736842105,9.168888888888889,25.266666666666666,0.42213114754098363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,24099.0,402,19,777,771,232,190,92,1548,27,45,5.0,7.0,8.0,11.0,5.0,14.0,19.0,43.0,4.0,8.0,14.0,44.0,17.0,51,102,18.0,52.0,18,174,835,7.0,12.0,24,16,26,20.0,4.0,54,72,30,51.0,3.0,42.0,14.0,22.0,1.0,23.0,1.0,,13.0,3.0,6.0,47.0,8.0,10.0,19,33,9,42,9.0,8.0,1.0,17,1.0,11,8,6.0,1.0,1.0,25,1.0,9,19,44,31,3.0,31,6.0,1.0,15.0,1.0,3.0,54,232,7.0,4.0,0.7058823529411765,0.75,0.9444444444444444,0.34615384615384615,0.36,0.5,0.5833333333333334,0.6153846153846154,0.5064935064935064,0.5555555555555556,0.5434782608695652,0.5240963855421686,0.6,0.5510204081632653,0.33766233766233766,21.533258173618943,0.68,0.08050847457627118,0.03088803088803089,0.125,0.09177215189873418,0.026706231454005934,0.043010752688172046,0.08235294117647059,0.03389830508474576,0.10869565217391304,0.14814814814814814,0.2922077922077922,0.6,0.6923076923076923,0.5925925925925926,0.09090909090909091,0.35714285714285715,0.4166666666666667,0.2792207792207792,0.4418604651162791,0.4634146341463415,0.8947368421052632,0.05194805194805195,0.5,0.5,1.0,0.2857142857142857,0.3181818181818182,0.3181818181818182,0.9285714285714286,0.3888888888888889,0.7142857142857143,0.2,0.2391304347826087,0.7272727272727273,0.3695652173913043,0.6298701298701299,0.3333333333333333,0.5061865131578948,0.5372794117647058,0.4837655555555554,0.09815950920245399,0.13513513513513514,0.019230769230769232,0.13793103448275862,0.3103448275862069,9.530392156862744,25.78653846153846,0.2985842985842986,1.0,3.0,3.0,2.0,5.0,3.0,2.0,6.0,4.0,6.0,6.0,2.0,10.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,0.3333333333333333,0.3,0.09803921568627451,0.13333333333333333,0.14285714285714285,0.046511627906976744,0.16,0.01282051282051282,0.034482758620689655,0.018518518518518517,0.016129032258064516,0.07692307692307693,0.0273972602739726,0.5,0.6,0.05555555555555555,0.2777777777777778,0.4,1.0,0.06521739130434782,1.0,0.17647058823529413,,,,,,,,,,,,,,,,True,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,48348.0,806,26,1564,1570,528,508,210,3134,50,88,10.0,15.0,15.0,29.0,7.0,23.0,23.0,68.0,5.0,6.0,13.0,57.0,23.0,80,179,18.0,63.0,41,255,1583,17.0,28.0,34,21,54,26.0,20.0,86,64,96,45.0,9.0,55.0,13.0,101.0,22.0,123.0,17.0,5.0,56.0,6.0,39.0,268.0,18.0,16.0,28,46,28,74,40.0,23.0,17.0,34,11.0,24,22,10.0,2.0,,56,6.0,18,53,109,70,17.0,59,2.0,,24.0,,6.0,86,528,14.0,5.0,0.4,0.4507042253521127,0.8333333333333334,0.2857142857142857,0.29508196721311475,0.44692737430167595,0.6071428571428571,0.3888888888888889,0.44214876033057854,0.4857142857142857,0.4125,0.4703703703703704,0.4857142857142857,0.4521276595744681,0.2603305785123967,18.0255130338325,0.6071428571428571,0.05384615384615385,0.032490974729241874,0.08888888888888889,0.06285714285714286,0.03513909224011713,0.05181347150259067,0.02072538860103627,0.05,0.08695652173913043,0.0873015873015873,0.36363636363636365,0.5681818181818182,0.6756756756756757,0.42,0.09504132231404959,0.30434782608695654,0.3333333333333333,0.2809917355371901,0.3382352941176471,0.3484848484848485,0.43478260869565216,0.024793388429752067,0.8333333333333334,0.8333333333333334,1.0,0.23553719008264462,0.22807017543859648,0.23214285714285715,0.7692307692307693,0.42857142857142855,0.6666666666666666,0.1,0.3625,0.5172413793103449,0.2875,0.6239669421487604,0.23636363636363636,0.5158407949790795,0.51553,0.506975974025974,0.09090909090909091,0.11940298507462686,,0.13333333333333333,0.33725490196078434,8.421787709497208,25.990476190476187,0.3375959079283887,1.0,2.0,3.0,,6.0,6.0,,7.0,,8.0,18.0,2.0,18.0,6.0,2.0,2.0,3.0,6.0,4.0,11.0,5.0,13.0,8.0,1.0,,0.3076923076923077,0.1005586592178771,0.1590909090909091,0.08695652173913043,0.029411764705882353,0.03333333333333333,0.046511627906976744,0.023076923076923078,0.021645021645021644,0.05555555555555555,0.09259259259259259,0.017241379310344827,0.6153846153846154,0.14285714285714285,0.02857142857142857,0.17142857142857143,,,0.0375,0.6666666666666666,0.2608695652173913,1.0,4.0,1.0,2.0,2.0,3.0,3.0,0.015873015873015872,0.017543859649122806,0.058823529411764705,,,,,,True,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,37759.0,629,-1,1216,1225,367,382,162,2441,72,111,19.0,30.0,21.0,31.0,16.0,48.0,24.0,54.0,,,1.0,5.0,2.0,112,213,1.0,5.0,61,288,1260,23.0,38.0,56,32,64,2.0,17.0,84,164,60,,3.0,4.0,1.0,41.0,8.0,49.0,6.0,2.0,22.0,3.0,16.0,106.0,46.0,34.0,91,132,56,188,19.0,9.0,10.0,18,7.0,8,22,10.0,1.0,4.0,40,5.0,11,41,67,58,6.0,83,5.0,,37.0,,7.0,84,367,7.0,5.0,0.7321428571428571,0.803921568627451,,0.2,0.25,0.5258215962441315,0.6052631578947368,0.5,0.5206422018348624,0.5897435897435898,0.5075757575757576,0.5603112840466926,0.6222222222222222,0.5384615384615384,0.022935779816513763,21.082621082621085,0.45,0.22469135802469137,0.10772833723653395,0.24817518248175183,0.23062730627306274,0.1018867924528302,0.12244897959183673,0.21052631578947367,0.25510204081632654,0.21935483870967742,0.20833333333333334,0.5091743119266054,0.6486486486486487,0.7422680412371134,0.7083333333333334,0.22018348623853212,0.3333333333333333,0.3902439024390244,0.24770642201834864,0.4444444444444444,0.46153846153846156,0.8333333333333334,,,,,0.022935779816513763,0.2,0.2,,0.7692307692307693,0.6333333333333333,0.3684210526315789,0.4696969696969697,0.6774193548387096,0.030303030303030304,0.5321100917431193,0.25,0.47987695852534556,0.5325176470588237,0.4645257575757576,0.148,0.1510204081632653,,0.19444444444444445,0.2916666666666667,6.627699530516432,30.080000000000002,0.30180921052631576,,,,,1.0,1.0,,1.0,10.0,1.0,20.0,1.0,23.0,8.0,7.0,8.0,8.0,6.0,4.0,30.0,27.0,30.0,20.0,,,0.5,0.107981220657277,0.12612612612612611,0.14583333333333334,0.037037037037037035,0.1794871794871795,0.07766990291262135,0.09615384615384616,0.10227272727272728,0.07058823529411765,0.34146341463414637,0.10666666666666667,0.6666666666666666,0.6875,,0.02564102564102564,,,,,0.5,,2.0,,,,,3.0,,,0.03773584905660377,2.0,1.0,1.0,0.1111111111111111,,True,,,,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,3269.0,54,-26,103,111,51,55,18,214,8,15,3.0,4.0,4.0,7.0,2.0,5.0,1.0,1.0,,,,,,11,21,,,1,23,117,4.0,6.0,9,6,11,,,12,14,8,,,,,,,,,,,,,,4.0,1.0,2,5,6,11,,,,1,1.0,1,4,,1.0,1.0,5,,3,3,5,3,,4,2.0,,3.0,,,12,51,1.0,,0.6363636363636364,0.875,,,,0.5238095238095238,0.6666666666666666,0.5454545454545454,0.5238095238095238,0.6666666666666666,0.5454545454545454,0.5227272727272727,0.75,0.5,,22.13114754098361,0.2,0.06451612903225806,0.10256410256410256,0.08333333333333333,0.06976744186046512,0.10638297872340426,0.13333333333333333,,0.4,,,0.7142857142857143,0.5333333333333333,0.7272727272727273,0.75,0.23809523809523808,0.4,0.4,0.047619047619047616,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.75,0.3333333333333333,0.6363636363636364,0.5714285714285714,,0.7142857142857143,,0.528395238095238,0.5241199999999999,0.5169363636363635,0.13636363636363635,0.13636363636363635,,0.391304347826087,0.5217391304347826,2.7523809523809524,,0.49514563106796117,,,,,,,,,1.0,,6.0,,4.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,0.19047619047619047,0.26666666666666666,,,0.18181818181818182,0.125,0.09090909090909091,0.07692307692307693,0.14285714285714285,0.16666666666666666,,1.0,,,,,,,,,,1.0,,,,,1.0,,,0.1111111111111111,,,,,,True,,,,,,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,20295.0,338,17,665,661,224,230,103,1326,33,57,1.0,5.0,6.0,10.0,9.0,19.0,6.0,21.0,8.0,15.0,2.0,11.0,8.0,48,97,10.0,26.0,31,157,654,4.0,10.0,11,13,25,12.0,12.0,53,72,24,27.0,3.0,9.0,2.0,16.0,4.0,20.0,3.0,1.0,8.0,1.0,7.0,44.0,9.0,8.0,18,28,13,41,14.0,8.0,6.0,8,1.0,4,8,4.0,,1.0,16,,4,11,27,35,5.0,33,3.0,,16.0,,2.0,53,224,2.0,2.0,0.75,0.7659574468085106,0.9,0.38461538461538464,0.4166666666666667,0.4948453608247423,0.4,0.52,0.5121951219512195,0.4583333333333333,0.5540540540540541,0.5688405797101449,0.4583333333333333,0.6162790697674418,0.21138211382113822,19.69309462915601,0.5,0.08181818181818182,0.03345724907063197,0.11428571428571428,0.0896551724137931,0.04100946372239748,0.020202020202020204,0.0821917808219178,0.03389830508474576,0.11363636363636363,0.12727272727272726,0.4634146341463415,0.5789473684210527,0.75,0.7878787878787878,0.15447154471544716,0.47368421052631576,0.47368421052631576,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.5,0.12195121951219512,0.5333333333333333,0.5333333333333333,0.875,0.08943089430894309,0.18181818181818182,0.18181818181818182,1.0,0.4166666666666667,0.2,,0.2702702702702703,0.6,0.21621621621621623,0.6747967479674797,0.2222222222222222,0.5410770833333333,0.4705045454545454,0.4925338235294118,0.11764705882352941,0.14545454545454545,,0.07006369426751592,0.3375796178343949,5.949484536082475,26.669230769230765,0.3368421052631579,,3.0,4.0,1.0,2.0,2.0,1.0,2.0,,5.0,2.0,2.0,13.0,4.0,2.0,3.0,,4.0,3.0,6.0,4.0,6.0,4.0,,0.5,0.4166666666666667,0.13402061855670103,0.22807017543859648,,,0.08333333333333333,0.08333333333333333,0.05970149253731343,0.02912621359223301,0.05128205128205128,0.06666666666666667,0.06382978723404255,0.6666666666666666,0.7777777777777778,,0.16666666666666666,0.5,1.0,0.10810810810810811,0.75,0.25,,,,,,,2.0,,,,,,,0.2222222222222222,,True,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,24480.0,408,7,777,775,175,158,104,1552,19,30,7.0,10.0,1.0,4.0,14.0,35.0,9.0,31.0,1.0,3.0,8.0,19.0,8.0,42,96,9.0,22.0,44,155,778,10.0,16.0,33,7,13,8.0,9.0,35,52,32,24.0,3.0,19.0,8.0,18.0,4.0,22.0,1.0,3.0,8.0,4.0,6.0,48.0,18.0,9.0,47,66,23,89,6.0,4.0,2.0,11,4.0,3,11,8.0,1.0,1.0,22,2.0,5,30,40,33,2.0,51,2.0,,19.0,1.0,5.0,35,175,1.0,4.0,0.6190476190476191,0.7222222222222222,0.8888888888888888,0.4090909090909091,0.4090909090909091,0.4375,0.625,0.5384615384615384,0.4703389830508475,0.5909090909090909,0.6190476190476191,0.5425531914893617,0.64,0.6730769230769231,0.1864406779661017,18.17168338907469,0.5,0.1709090909090909,0.061855670103092786,0.10112359550561797,0.15384615384615385,0.06060606060606061,0.041237113402061855,0.16842105263157894,0.1774193548387097,0.1694915254237288,0.13559322033898305,0.2542372881355932,0.6333333333333333,0.7307692307692307,0.6842105263157895,0.2966101694915254,0.4,0.4117647058823529,0.2627118644067797,0.2903225806451613,0.3,0.7777777777777778,0.025423728813559324,0.3333333333333333,0.3333333333333333,1.0,0.16101694915254236,0.42105263157894735,0.42105263157894735,0.875,0.45454545454545453,0.7,0.2857142857142857,0.19047619047619047,0.25,0.38095238095238093,0.4406779661016949,0.42105263157894735,0.467711440677966,0.5193973684210526,0.4836095238095239,0.14705882352941177,0.168141592920354,0.043478260869565216,0.2129032258064516,0.22580645161290322,9.134375000000002,25.140909090909087,0.22522522522522523,1.0,,,2.0,5.0,4.0,2.0,6.0,7.0,4.0,12.0,,6.0,4.0,10.0,5.0,2.0,3.0,1.0,9.0,8.0,9.0,7.0,,0.3333333333333333,0.5,0.0625,0.13333333333333333,0.02857142857142857,0.03225806451612903,0.38461538461538464,0.05555555555555555,0.1,0.05970149253731343,0.06451612903225806,0.03333333333333333,0.08333333333333333,0.7777777777777778,0.42857142857142855,0.045454545454545456,0.22727272727272727,0.4,1.0,,,0.5,,1.0,2.0,,,,1.0,,,0.03571428571428571,1.0,,1.0,,,True,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,18944.0,316,17,616,620,247,246,77,1236,41,64,12.0,17.0,19.0,29.0,9.0,29.0,12.0,33.0,,,,,,62,126,,,19,143,630,14.0,23.0,30,23,48,,7.0,53,88,36,,,,,32.0,7.0,39.0,7.0,,16.0,3.0,13.0,85.0,19.0,21.0,53,83,24,107,10.0,6.0,4.0,12,1.0,5,16,7.0,,1.0,28,1.0,14,16,38,17,,24,3.0,,12.0,,1.0,53,247,4.0,1.0,0.7096774193548387,0.8627450980392157,,,,0.49206349206349204,0.6086956521739131,0.4791666666666667,0.49206349206349204,0.6086956521739131,0.4791666666666667,0.5220588235294118,0.625,0.5,,23.32859174964438,0.42857142857142855,0.28342245989304815,0.08636363636363636,0.25925925925925924,0.27611940298507465,0.08365019011406843,0.18666666666666668,0.25,0.3611111111111111,0.28169014084507044,0.23809523809523808,0.5079365079365079,0.640625,0.803921568627451,0.6341463414634146,0.23015873015873015,0.3103448275862069,0.32142857142857145,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.8333333333333334,,,,,,,,,0.7391304347826086,0.7058823529411765,0.16666666666666666,0.6041666666666666,0.6551724137931034,,0.5079365079365079,,0.4859198412698413,0.5266904761904762,0.49205000000000004,0.08888888888888889,0.08888888888888889,,0.2097902097902098,0.3706293706293706,6.757936507936509,,0.400974025974026,,,,,,,,,2.0,,22.0,,14.0,3.0,9.0,2.0,4.0,12.0,3.0,2.0,2.0,3.0,1.0,,,,0.1111111111111111,0.203125,0.034482758620689655,,0.3333333333333333,0.06976744186046512,0.04,0.031578947368421054,0.05714285714285714,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.8888888888888888,,,,,,,,,2.0,1.0,1.0,1.0,,,,,0.07142857142857142,,,1.0,0.125,,True,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,17698.0,295,42,569,573,161,154,75,1142,6,9,1.0,2.0,,,1.0,4.0,27.0,59.0,2.0,9.0,4.0,9.0,4.0,34,72,6.0,18.0,9,95,553,3.0,7.0,10,9,18,7.0,5.0,35,62,6,12.0,6.0,9.0,4.0,33.0,4.0,37.0,,4.0,23.0,5.0,5.0,78.0,3.0,5.0,28,36,4,40,10.0,9.0,1.0,11,1.0,9,7,2.0,1.0,1.0,18,,5,16,28,16,2.0,12,,,1.0,,3.0,35,161,3.0,2.0,0.9117647058823529,0.9393939393939394,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4722222222222222,0.42857142857142855,0.5,0.4777777777777778,0.5,0.6,0.48936170212765956,0.5,0.5925925925925926,0.2,16.920731707317074,0.6111111111111112,0.14507772020725387,0.015228426395939087,0.078125,0.12840466926070038,0.01606425702811245,0.030303030303030304,0.08823529411764706,0.125,0.2077922077922078,0.06521739130434782,0.1,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.044444444444444446,0.25,0.25,0.6555555555555556,0.4576271186440678,0.4576271186440678,0.9629629629629629,0.1,0.2222222222222222,0.2222222222222222,1.0,0.1,0.4444444444444444,0.4444444444444444,0.5,0.2222222222222222,0.5,,,,0.16,0.3,0.4444444444444444,0.46278333333333327,0.47975,0.4426,0.01098901098901099,0.0136986301369863,,0.10526315789473684,0.3684210526315789,15.544444444444444,24.155555555555555,0.28295254833040423,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,,0.5,0.5714285714285714,0.027777777777777776,0.2222222222222222,,,0.15789473684210525,0.019230769230769232,,0.012048192771084338,0.02702702702702703,0.1111111111111111,0.02127659574468085,0.5,,0.1111111111111111,0.1111111111111111,1.0,,0.12,0.3333333333333333,0.75,,,4.0,,,,1.0,,,,,,,,,True,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,16605.0,277,45,539,545,178,182,67,1084,22,35,4.0,7.0,6.0,9.0,1.0,2.0,12.0,34.0,,,4.0,10.0,3.0,35,71,4.0,10.0,27,109,495,4.0,7.0,11,10,17,3.0,13.0,33,46,24,12.0,,10.0,4.0,30.0,,30.0,,,20.0,6.0,4.0,60.0,11.0,11.0,18,34,13,47,9.0,7.0,2.0,10,2.0,5,8,5.0,,1.0,18,3.0,4,10,16,34,1.0,44,,,16.0,,6.0,33,178,1.0,5.0,0.6571428571428571,0.71875,1.0,0.4,0.4,0.49295774647887325,0.5714285714285714,0.5882352941176471,0.5061728395061729,0.5,0.5,0.529126213592233,0.55,0.515625,0.12345679012345678,19.51219512195122,0.5555555555555556,0.09375,0.06043956043956044,0.15942028985507245,0.1111111111111111,0.05454545454545454,0.06349206349206349,0.14285714285714285,0.02631578947368421,0.07792207792207792,0.14,0.43209876543209874,0.6285714285714286,0.6470588235294118,0.5,0.024691358024691357,0.5,0.5,0.41975308641975306,0.35294117647058826,0.35294117647058826,0.9166666666666666,,,,,0.12345679012345678,0.4,0.4,1.0,0.875,0.5714285714285714,0.25,0.45,0.6666666666666666,0.15,0.5555555555555556,0.4,0.5060814814814815,0.58533125,0.5260849999999999,0.16494845360824742,0.1839080459770115,,0.10091743119266056,0.30275229357798167,9.752112676056338,24.83,0.3302411873840445,,,,,1.0,,,1.0,3.0,,6.0,,1.0,1.0,5.0,1.0,1.0,2.0,2.0,12.0,10.0,12.0,8.0,,,,0.014084507042253521,0.02857142857142857,,,0.2631578947368421,0.02631578947368421,0.047619047619047616,0.06493506493506493,0.027777777777777776,0.21052631578947367,0.024390243902439025,0.6666666666666666,1.0,,0.125,,,,,,,1.0,,,,,2.0,,,0.05263157894736842,1.0,1.0,,,1.0,True,,,,,,
