EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,HeaveAttempts,on,3pt And 1 Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,OffensiveGoaltends
101135,1610612752,David Lee,David Lee,101135,NYK,8814.0,147,-18,278,273,37.0,36,36,551,19.0,28,2.0,7,1.0,2.0,6.0,11.0,12.0,31.0,37.0,70,11.0,85,353,4.0,10,1.0,9,2.0,5.0,2.0,6.0,42.0,32.0,2.0,2.0,10.0,4.0,14.0,2.0,2.0,5.0,2.0,3.0,32.0,3.0,8.0,2.0,13.0,6.0,21,11,32,1.0,4.0,2.0,2.0,6.0,1.0,4.0,4.0,1.0,2.0,1.0,10.0,1.0,5.0,8,14,1.0,10.0,13.0,3.0,8.0,2.0,2.0,2.0,1.0,6.0,37.0,0.5675675675675675,0.5833333333333334,0.5285714285714286,0.4,0.4,0.5285714285714286,0.4,0.4,0.5666666666666667,0.4090909090909091,0.5,0.02857142857142857,0.07142857142857142,26.64576802507837,0.6,0.6,0.18309859154929578,0.0898876404494382,0.06451612903225806,0.07692307692307693,0.14705882352941177,0.0859375,0.12,0.17647058823529413,0.0425531914893617,0.1,0.2631578947368421,0.22857142857142856,0.043478260869565216,0.125,0.03225806451612903,0.5,0.4,0.6785714285714286,0.7307692307692307,0.47368421052631576,0.15714285714285714,0.5454545454545454,0.5454545454545454,0.5,0.44285714285714284,0.3870967741935484,0.3870967741935484,0.75,0.7,0.2857142857142857,0.5,0.4,0.5,0.4,0.4710471428571429,0.555725,0.4705399999999999,0.10666666666666667,0.10666666666666667,0.10588235294117647,0.07058823529411765,9.514285714285714,0.13309352517985612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1503,1610612752,Tracy McGrady,Tracy McGrady,1503,NYK,3233.0,54,2,98,96,,4,12,194,,2,,1,,,,1.0,3.0,5.0,3.0,8,,12,128,1.0,2,,2,,,,,2.0,4.0,,,9.0,3.0,12.0,3.0,,6.0,,3.0,27.0,,1.0,2.0,3.0,,5,1,6,,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,1,2,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.375,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,17.69911504424779,0.5,,0.10344827586206896,0.038461538461538464,0.15384615384615385,,0.11904761904761904,0.024390243902439025,0.14285714285714285,,,,,0.14285714285714285,0.18181818181818182,,,,0.1111111111111111,,,,0.05555555555555555,,,,0.2777777777777778,0.6,0.6,0.3333333333333333,0.5,,,,,0.6666666666666666,0.5129111111111111,0.45699999999999996,,,,0.16666666666666666,,12.725,,2.0,10.0,2.0,10.0,6.0,10.0,2.0,1.0,0.2,0.2,0.5555555555555556,0.14285714285714285,0.5555555555555556,0.2,0.2,1.0,0.2,25.589999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,10894.0,182,7,337,333,64.0,64,49,670,7.0,11,1.0,1,2.0,2.0,3.0,6.0,8.0,20.0,18.0,37,25.0,97,406,3.0,5,4.0,10,6.0,9.0,8.0,29.0,14.0,22.0,,,7.0,5.0,12.0,4.0,1.0,2.0,1.0,4.0,29.0,3.0,1.0,11.0,6.0,,17,4,21,1.0,2.0,2.0,,5.0,,2.0,3.0,,3.0,2.0,8.0,1.0,2.0,9,13,1.0,28.0,30.0,3.0,12.0,2.0,2.0,2.0,1.0,29.0,64.0,0.3888888888888889,0.3888888888888889,0.4864864864864865,0.6,0.6666666666666666,0.5625,0.5,0.7,0.6266666666666667,0.625,0.7631578947368421,,,21.119592875318066,0.625,,0.06451612903225806,0.009900990099009901,0.2894736842105263,0.05454545454545454,0.1297709923664122,0.02564102564102564,,,0.021739130434782608,0.045454545454545456,0.07407407407407407,0.05,0.34615384615384615,0.16666666666666666,0.029411764705882353,0.5,0.171875,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.09375,0.5,0.5,0.3333333333333333,0.3125,0.4,0.4,0.25,0.16666666666666666,1.0,1.0,0.13333333333333333,1.0,0.59375,0.5027984375,0.4574666666666667,0.47519666666666666,0.1643835616438356,0.2608695652173913,0.10309278350515463,0.29896907216494845,12.724324324324325,0.18991097922848665,10.0,22.0,12.0,27.0,30.0,22.0,10.0,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.421875,0.07692307692307693,0.34375,0.45454545454545453,0.45454545454545453,0.8,0.45454545454545453,24.703703703703702,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,6.0,6.0,7.0,5.0,2.0,2.0,0.5,0.09090909090909091,0.078125,0.4,0.4,1.0,0.16666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,7233.0,121,2,221,218,30.0,35,33,439,7.0,8,1.0,1,1.0,2.0,1.0,2.0,1.0,3.0,9.0,13,4.0,49,275,1.0,1,,5,1.0,2.0,,5.0,6.0,12.0,2.0,1.0,11.0,9.0,20.0,7.0,2.0,6.0,1.0,4.0,49.0,2.0,,2.0,8.0,1.0,11,2,13,,5.0,5.0,,6.0,1.0,5.0,3.0,,1.0,,9.0,2.0,,2,5,1.0,6.0,6.0,,3.0,1.0,,1.0,1.0,5.0,30.0,0.3333333333333333,0.375,0.6923076923076923,1.0,0.5,0.8653846153846154,1.25,0.625,0.8448275862068966,1.25,0.625,0.07692307692307693,,14.728682170542635,0.6666666666666666,0.1,0.14285714285714285,,0.08695652173913043,0.05263157894736842,0.12658227848101267,0.02,,,,0.03333333333333333,0.058823529411764705,0.19230769230769232,0.13333333333333333,,,1.0,0.3076923076923077,0.875,0.875,0.2857142857142857,0.07692307692307693,0.5,1.0,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.5,1.0,,0.5,0.5,0.8076923076923077,0.5537076923076923,,0.572875,0.10344827586206896,0.1875,0.10204081632653061,0.10204081632653061,6.007692307692308,0.13574660633484162,8.0,11.0,9.0,13.0,12.0,11.0,8.0,0.4444444444444444,0.6923076923076923,0.6923076923076923,0.5,0.15384615384615385,0.4230769230769231,0.7272727272727273,0.7272727272727273,0.375,0.7272727272727273,25.084615384615386,1.0,2.0,,,,1.0,2.0,1.0,1.0,2.0,15.0,2.0,,,,0.5,0.125,0.07692307692307693,0.5,0.5,1.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2853,1610612752,Earl Barron,Earl Barron,2853,NYK,13917.0,232,5,435,432,69.0,74,62,867,13.0,25,5.0,13,1.0,3.0,5.0,12.0,12.0,31.0,30.0,68,22.0,82,519,5.0,14,4.0,14,2.0,8.0,2.0,6.0,50.0,10.0,8.0,7.0,3.0,5.0,8.0,4.0,1.0,1.0,,2.0,21.0,11.0,19.0,9.0,32.0,5.0,46,31,77,2.0,4.0,2.0,2.0,4.0,,2.0,7.0,3.0,2.0,2.0,11.0,2.0,1.0,16,24,,25.0,29.0,1.0,15.0,4.0,3.0,4.0,2.0,6.0,69.0,0.8333333333333334,0.9615384615384616,0.4411764705882353,0.35714285714285715,0.25,0.4411764705882353,0.35714285714285715,0.25,0.5,0.4375,0.3333333333333333,0.10294117647058823,0.12,18.23529411764706,0.36363636363636365,0.2777777777777778,0.25806451612903225,0.13970588235294118,0.17647058823529413,0.16176470588235295,0.2342857142857143,0.14705882352941177,0.2608695652173913,0.11538461538461539,0.0625,0.16363636363636364,0.34285714285714286,0.16666666666666666,0.10810810810810811,0.35714285714285715,0.06451612903225806,0.5,0.36764705882352944,0.52,0.5909090909090909,0.6153846153846154,0.17647058823529413,0.4166666666666667,0.5,1.0,0.45588235294117646,0.3870967741935484,0.41379310344827586,1.0,0.9285714285714286,0.38461538461538464,0.2,0.375,0.3333333333333333,0.36764705882352944,0.4788088235294116,0.5962500000000001,0.49403749999999996,0.18292682926829268,0.18292682926829268,0.17073170731707318,0.07317073170731707,10.041176470588235,0.15862068965517243,,,,,,,,,,,,0.3142857142857143,,,,,,,,,,,,,,,,,,4.0,,,,,0.15384615384615385,,,,,,,,,,,,,,1.0,1.0,,0.16666666666666666,,,,1.0,3.0,1.0,2.0,0.06451612903225806,0.1,,,,,,,,,True,,,,,,,,,,,,
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,8322.0,139,34,260,261,56.0,51,33,521,8.0,12,3.0,5,,,,4.0,2.0,4.0,10.0,20,13.0,69,292,4.0,7,2.0,13,,,7.0,22.0,10.0,10.0,2.0,2.0,5.0,4.0,9.0,4.0,,3.0,2.0,,22.0,,2.0,3.0,10.0,3.0,16,2,18,1.0,2.0,1.0,1.0,1.0,,,3.0,,1.0,,4.0,,,9,15,3.0,9.0,15.0,,6.0,1.0,1.0,1.0,1.0,22.0,56.0,0.5,0.5555555555555556,0.5,0.5714285714285714,,0.56,0.6111111111111112,0.9375,0.6052631578947368,0.65,1.0,0.1,0.08333333333333333,20.26578073089701,0.25,0.375,0.11363636363636363,0.0273972602739726,0.12,,0.11504424778761062,0.017241379310344827,0.09090909090909091,,,,0.11538461538461539,0.13157894736842105,0.15789473684210525,,0.038461538461538464,1.0,0.24,0.6666666666666666,0.7272727272727273,0.625,0.08,,,,0.08,0.5,0.5,,0.5555555555555556,0.6,0.6666666666666666,,,0.84,0.5493009999999999,0.5378437500000001,0.5384625,0.12280701754385964,0.23076923076923078,0.18840579710144928,0.3188405797101449,6.285,0.2153846153846154,8.0,22.0,12.0,30.0,33.0,22.0,8.0,0.9166666666666666,0.4,0.4,0.6,0.08333333333333333,0.44,0.36363636363636365,0.36363636363636365,1.0,0.36363636363636365,24.556666666666665,4.0,8.0,1.0,3.0,3.0,2.0,5.0,2.0,5.0,8.0,3.0,1.0,,,,0.625,,0.16,0.5,0.5,0.75,0.1111111111111111,0.375,1.0,0.625,0.4,,1.0,1.0,,,,0.5,0.25,0.1111111111111111,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.03225806451612903,,,,True,,,,,,,,,,,,
200771,1610612752,Sergio Rodriguez,Sergio Rodriguez,200771,NYK,6584.0,110,-3,208,208,20.0,27,29,416,10.0,14,1.0,2,,,,2.0,1.0,3.0,11.0,19,4.0,47,237,2.0,3,,4,,,1.0,7.0,6.0,16.0,,1.0,11.0,6.0,17.0,4.0,2.0,6.0,,5.0,40.0,,2.0,,6.0,,6,2,8,,1.0,,1.0,9.0,2.0,7.0,3.0,,2.0,,12.0,,,5,7,,9.0,5.0,1.0,2.0,,,1.0,,7.0,20.0,0.2727272727272727,0.2727272727272727,0.5789473684210527,0.6666666666666666,,0.6515151515151515,0.6666666666666666,1.5,0.6714285714285714,0.6666666666666666,1.1666666666666667,0.05263157894736842,0.07142857142857142,19.02834008097166,0.75,,0.09836065573770492,0.0273972602739726,,,0.06521739130434782,0.019417475728155338,0.03333333333333333,0.0625,,,,0.25,,,,,0.42424242424242425,0.7142857142857143,0.7692307692307693,0.3,0.06060606060606061,,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5,,,,0.8484848484848485,0.5334621212121212,0.524,0.45465,0.058823529411764705,0.1,0.0851063829787234,0.14893617021276595,4.7105263157894735,0.09615384615384616,4.0,10.0,7.0,14.0,15.0,10.0,4.0,0.7142857142857143,0.5,0.5,0.42424242424242425,,0.30303030303030304,0.4,0.4,0.75,0.4,25.03571428571429,3.0,4.0,,1.0,1.0,1.0,1.0,,2.0,2.0,6.0,2.0,,1.0,1.0,1.0,,0.12121212121212122,0.75,0.75,0.6666666666666666,,0.5,1.0,0.5,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,8254.0,138,25,264,262,59.0,61,42,526,6.0,14,1.0,2,2.0,4.0,2.0,4.0,4.0,8.0,12.0,26,10.0,67,290,3.0,4,2.0,8,4.0,10.0,4.0,21.0,8.0,16.0,2.0,5.0,11.0,4.0,15.0,3.0,1.0,3.0,3.0,5.0,34.0,2.0,3.0,1.0,4.0,,5,6,11,2.0,6.0,2.0,4.0,2.0,,1.0,,,1.0,,2.0,,,3,11,,8.0,12.0,,4.0,,,,,21.0,59.0,0.3333333333333333,0.36363636363636365,0.46153846153846156,0.75,0.4,0.5480769230769231,0.5,0.5,0.5775862068965517,0.5,0.5526315789473685,0.19230769230769232,0.2857142857142857,19.047619047619047,1.0,,0.05128205128205128,0.03333333333333333,0.030303030303030304,0.05263157894736842,0.04504504504504504,0.0390625,0.030303030303030304,,0.05128205128205128,0.03125,,0.12903225806451613,,0.14285714285714285,0.09523809523809523,,0.2692307692307692,0.42857142857142855,0.6,0.3333333333333333,0.07692307692307693,0.5,0.6666666666666666,,0.15384615384615385,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.23529411764705882,0.5,0.7692307692307693,0.529763725490196,0.539975,0.5087531249999999,0.07142857142857142,0.13333333333333333,0.11940298507462686,0.31343283582089554,7.550000000000001,0.22348484848484848,9.0,21.0,11.0,26.0,21.0,20.0,9.0,0.6363636363636364,0.4230769230769231,0.44,0.5,,0.40384615384615385,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.45,25.796153846153842,2.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,7.0,12.0,,,2.0,2.0,0.42857142857142855,0.16666666666666666,0.09615384615384616,0.4,0.4,0.5,0.16666666666666666,0.058823529411764705,1.0,0.35294117647058826,0.3333333333333333,,1.0,,,,1.0,,0.25,0.16666666666666666,,,1.0,1.0,,1.0,,0.125,,,,,,,,1.0,True,,,,,,,,,,,,
201592,1610612752,J.R. Giddens,J.R. Giddens,201592,NYK,2051.0,34,-28,65,67,10.0,15,12,132,3.0,4,2.0,2,1.0,1.0,,1.0,1.0,3.0,4.0,8,1.0,9,85,3.0,3,1.0,7,2.0,2.0,,4.0,,8.0,4.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,3.0,1.0,2.0,,3,4,7,1.0,1.0,1.0,,1.0,,,3.0,,1.0,2.0,4.0,,,2,2,,1.0,2.0,,1.0,,,,,4.0,10.0,,,0.5,1.0,1.0,0.36363636363636365,1.0,0.5,0.375,0.875,0.5,0.125,0.25,19.753086419753085,0.25,,0.10526315789473684,0.12,0.125,0.09090909090909091,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.25,0.08333333333333333,0.1111111111111111,,0.125,0.14285714285714285,,0.2,,0.36363636363636365,0.75,1.0,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.6666666666666666,1.0,,0.25,1.0,0.6363636363636364,0.51197,0.5919,0.5384333333333333,0.08333333333333333,0.1111111111111111,0.7777777777777778,0.4444444444444444,8.1,0.15384615384615385,,2.0,,3.0,,1.0,,,,,0.2727272727272727,0.16666666666666666,0.18181818181818182,,,,,33.13333333333333,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,0.09090909090909091,,,,,0.25,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,283.0,5,-1,9,10,,3,2,19,,1,,1,,,,,,,,1,1.0,7,10,,1,1.0,1,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1,1,2,,1.0,1.0,,,,,,,,,,,,1,1,,1.0,2.0,,1.0,,,,,,,,,,,,0.6,,,0.5833333333333334,0.16666666666666666,,1.0,1.0,46.15384615384615,,,,0.2,0.5,,0.3333333333333333,0.125,,,0.3333333333333333,,,,,0.5,,,0.2,,,,,,,,,,,,0.5,,,,,1.0,0.5894600000000001,,,0.16666666666666666,0.5,0.14285714285714285,,,,2.0,4.0,2.0,4.0,6.0,4.0,2.0,1.0,0.5,0.5,0.8,,0.8,0.5,0.5,1.0,0.5,25.125,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
