EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Clear Path Fouls,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,on
101124,1610612741,Hakim Warrick,Hakim Warrick,101124,CHI,9975.0,166,-40.0,305,311,102,134,46,616,10.0,22,3.0,10.0,3.0,5.0,4.0,11,10.0,24.0,24.0,57,25.0,73.0,364,4.0,12.0,2.0,10.0,7.0,14,4.0,18.0,26.0,22.0,6.0,3.0,6.0,1.0,7,1.0,5.0,1.0,15,4.0,14.0,5,10,3.0,18,18.0,36,4.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,8.0,2.0,1.0,4,13,2.0,30.0,2.0,1.0,31.0,3.0,15.0,2.0,5.0,4.0,1.0,5.0,4.0,18.0,102,2.0,1.0,0.5416666666666666,0.6190476190476191,0.42105263157894735,0.3333333333333333,0.5,0.42105263157894735,0.3333333333333333,0.5,0.5140845070422535,0.38461538461538464,0.5294117647058824,0.05263157894736842,0.13636363636363635,22.067039106145252,0.375,0.25,0.08771929824561403,0.1076923076923077,0.10416666666666667,0.14814814814814814,0.09259259259259259,0.11464968152866242,0.15,0.07142857142857142,0.0967741935483871,0.1,0.2857142857142857,0.13333333333333333,0.08333333333333333,0.044444444444444446,0.05405405405405406,0.2727272727272727,0.13333333333333333,0.8,0.38596491228070173,0.45454545454545453,0.5263157894736842,0.7,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.42105263157894735,0.4166666666666667,0.4166666666666667,0.6,0.8333333333333334,0.3,0.35714285714285715,0.6,0.38596491228070173,0.47526666666666667,0.54627,0.4787285714285714,0.21739130434782608,0.21739130434782608,0.136986301369863,0.2465753424657534,9.12280701754386,0.3344262295081967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,53362.0,889,27.0,1710,1701,328,302,210,3411,46.0,91,14.0,24.0,7.0,14.0,21.0,42,30.0,82.0,97.0,215,94.0,333.0,1763,17.0,33.0,12.0,49.0,11.0,33,23.0,54.0,112.0,82.0,22.0,18.0,62.0,10.0,72,6.0,25.0,33.0,154,5.0,33.0,38,100,10.0,148,39.0,187,8.0,21.0,16.0,24.0,10.0,18.0,26.0,2.0,6.0,10.0,50.0,3.0,9.0,49,84,3.0,105.0,9.0,17.0,112.0,15.0,49.0,9.0,12.0,10.0,2.0,12.0,8.0,54.0,328,5.0,8.0,0.5773195876288659,0.6511627906976745,0.4511627906976744,0.5151515151515151,0.3333333333333333,0.42526690391459077,0.47435897435897434,0.2980769230769231,0.5,0.5340909090909091,0.4153846153846154,0.08372093023255814,0.16483516483516483,18.924403855910704,0.48,0.2777777777777778,0.16366612111292964,0.049107142857142856,0.15966386554621848,0.028409090909090908,0.1625441696113074,0.04481132075471698,0.08636363636363636,0.023255813953488372,0.034055727554179564,0.024,0.0392156862745098,0.15920398009950248,0.1836734693877551,0.155893536121673,0.1657754010695187,0.13725490196078433,0.053691275167785234,0.6666666666666666,0.3238434163701068,0.5054945054945055,0.6052631578947368,0.41304347826086957,0.1494661921708185,0.5,0.5384615384615384,0.2918149466192171,0.36585365853658536,0.36585365853658536,0.9333333333333333,0.6153846153846154,0.5833333333333334,0.2692307692307692,0.5,0.5587188612099644,0.4991813167259787,0.5402199999999999,0.49671346153846163,0.15822784810126583,0.19678714859437751,0.14714714714714713,0.16216216216216217,8.609302325581396,0.19181286549707602,2.0,13.0,1.0,5.0,13.0,53.0,1.0,5.0,3.0,14.0,15.0,66.0,1.0,6.0,3.0,19.0,45.0,53.0,13.0,4.0,4.0,1.0,5.0,1.0,4.0,9.0,1.0,1.0,1.0,0.22727272727272727,0.16666666666666666,0.15789473684210525,0.22727272727272727,0.23487544483985764,0.07142857142857142,0.021739130434782608,0.42857142857142855,0.046263345195729534,0.15384615384615385,0.15384615384615385,1.0,0.18861209964412812,0.24528301886792453,0.24528301886792453,1.0,0.07142857142857142,0.02564102564102564,0.1282051282051282,0.2,1.0,0.09615384615384616,0.2692307692307692,0.21428571428571427,0.24528301886792453,0.014925373134328358,24.73030303030303,,,,,,,,,,,,,,,,,,,,,True
201151,1610612741,Acie Law,Acie Law,201151,CHI,3128.0,52,-4.0,103,104,39,35,12,207,6.0,9,,,2.0,3.0,,1,,2.0,6.0,12,13.0,31.0,113,,,,,2.0,5,9.0,16.0,4.0,8.0,,,5.0,1.0,6,,3.0,1.0,13,,,1,3,,4,,4,,2.0,,5.0,1.0,2.0,2.0,,3.0,,7.0,,4.0,1,4,1.0,10.0,,,16.0,,7.0,1.0,,,,,,16.0,39,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.4,0.5294117647058824,,0.5,0.62,,0.6666666666666666,,,27.826086956521742,0.7142857142857143,,0.10714285714285714,,0.07142857142857142,,0.09523809523809523,,,,,,,0.14285714285714285,,0.11764705882352941,0.1,,,,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.058823529411764705,,,0.11764705882352941,,,,,,0.42857142857142855,0.6666666666666666,0.8235294117647058,0.5443735294117646,0.60555,0.47169285714285714,0.2916666666666667,0.3684210526315789,,0.5161290322580645,3.375,0.3786407766990291,,1.0,,,2.0,4.0,,1.0,1.0,2.0,2.0,5.0,,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,,2.0,,,,,,0.5,0.4,,0.5,0.4,0.29411764705882354,,,,0.058823529411764705,,,,0.23529411764705882,0.5,0.6666666666666666,0.5,,,1.0,,,,0.2857142857142857,0.5,0.5,,24.54,3.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,True
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,132225.0,2204,-63.0,4223,4236,890,904,552,8459,175.0,303,67.0,127.0,41.0,66.0,57.0,123,79.0,203.0,311.0,629,113.0,735.0,4467,81.0,151.0,34.0,196.0,56.0,109,24.0,136.0,408.0,214.0,124.0,51.0,53.0,17.0,70,5.0,18.0,26.0,157,30.0,187.0,105,238,42.0,385,226.0,611,21.0,50.0,34.0,44.0,2.0,26.0,70.0,6.0,18.0,9.0,114.0,13.0,16.0,162,282,32.0,154.0,17.0,7.0,175.0,18.0,87.0,10.0,104.0,85.0,16.0,104.0,56.0,136.0,890,16.0,10.0,0.6559485530546624,0.8192771084337349,0.4944356120826709,0.5364238410596026,0.5137614678899083,0.4944356120826709,0.5364238410596026,0.5137614678899083,0.5190677966101694,0.5632183908045977,0.5354330708661418,0.08108108108108109,0.12211221122112212,16.78921568627451,0.38596491228070173,0.3442622950819672,0.15555555555555556,0.10734787600459242,0.1761744966442953,0.08571428571428572,0.16133584195672623,0.1037284894837476,0.14233576642335766,0.08806818181818182,0.09263657957244656,0.0703125,0.1276595744680851,0.141804788213628,0.15877437325905291,0.16560509554140126,0.18568232662192394,0.1476510067114094,0.07894736842105263,0.5384615384615384,0.48171701112877585,0.5775577557755776,0.6578947368421053,0.5657142857142857,0.19554848966613672,0.4634146341463415,0.5,0.32273449920508746,0.3891625615763547,0.398989898989899,0.9367088607594937,0.8410596026490066,0.5275590551181102,0.6055045871559633,0.6212121212121212,0.48171701112877585,0.49927567567567577,0.5662812499999997,0.5274339449541285,0.12464183381088825,0.12464183381088825,0.26666666666666666,0.18503401360544217,7.254213036565977,0.21075065119583233,,,,,,,,,,,,,,,,,,,,12.0,9.0,9.0,16.0,,23.0,,,14.0,,,,,,,0.07317073170731707,0.07964601769911504,0.543859649122807,,,,,,,,,0.08955223880597014,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,14.0,0.024630541871921183,,,,,,,,,,,True
2436,1610612741,Flip Murray,Flip Murray,2436,CHI,20616.0,344,-25.0,650,656,224,253,91,1306,21.0,40,3.0,5.0,10.0,14.0,6.0,16,14.0,42.0,41.0,98,18.0,151.0,725,6.0,11.0,2.0,17.0,15.0,29,15.0,69.0,40.0,42.0,2.0,8.0,20.0,6.0,26,3.0,12.0,7.0,58,1.0,6.0,10,26,1.0,37,7.0,44,,12.0,7.0,4.0,2.0,1.0,6.0,2.0,3.0,,10.0,1.0,4.0,10,21,1.0,22.0,1.0,,26.0,2.0,8.0,6.0,1.0,1.0,,1.0,,69.0,224,1.0,6.0,0.4878048780487805,0.5,0.41836734693877553,0.5454545454545454,0.5172413793103449,0.44039735099337746,0.5,0.5094339622641509,0.46319018404907975,0.53125,0.5564516129032258,0.08163265306122448,0.15,22.703412073490814,0.4,0.04,0.11764705882352941,0.024096385542168676,0.10752688172043011,0.01098901098901099,0.11464968152866242,0.020588235294117647,0.02830188679245283,0.02564102564102564,0.019230769230769232,0.016666666666666666,,0.1111111111111111,0.09433962264150944,0.13793103448275862,0.07352941176470588,0.2,,,0.26490066225165565,0.525,0.6176470588235294,0.42857142857142855,0.10596026490066225,0.375,0.4,0.2781456953642384,0.3333333333333333,0.34146341463414637,0.7142857142857143,0.3333333333333333,0.6,0.2641509433962264,0.7142857142857143,0.6158940397350994,0.5108570469798658,0.4781399999999999,0.5271637254901961,0.050955414012738856,0.07692307692307693,0.11258278145695365,0.45695364238410596,9.208163265306123,0.3446153846153846,7.0,16.0,1.0,6.0,10.0,37.0,1.0,3.0,4.0,18.0,17.0,53.0,1.0,4.0,8.0,24.0,42.0,35.0,10.0,3.0,1.0,,5.0,,,,,,0.8235294117647058,0.32075471698113206,0.25,0.3333333333333333,0.3333333333333333,0.3509933774834437,0.0625,,0.16666666666666666,0.10596026490066225,0.4375,0.4375,1.0,0.24503311258278146,0.2702702702702703,0.2702702702702703,0.7,,0.06666666666666667,0.2,0.3333333333333333,1.0,0.11320754716981132,0.33962264150943394,0.2222222222222222,0.2857142857142857,,25.709433962264153,9.0,,,,,,,,,0.023809523809523808,4.0,2.0,0.6666666666666666,,,,,,,,True
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,24158.0,403,-24.0,760,758,212,271,103,1518,10.0,22,1.0,3.0,4.0,5.0,2.0,11,31.0,74.0,43.0,107,13.0,159.0,807,2.0,6.0,2.0,15.0,11.0,25,3.0,46.0,30.0,56.0,,5.0,34.0,12.0,46,5.0,21.0,13.0,104,,7.0,17,21,1.0,39,7.0,46,3.0,12.0,5.0,9.0,5.0,6.0,10.0,3.0,3.0,,19.0,1.0,5.0,17,36,2.0,17.0,,3.0,13.0,1.0,6.0,,1.0,,1.0,2.0,2.0,46.0,212,4.0,,0.3488372093023256,0.3488372093023256,0.40186915887850466,0.3333333333333333,0.44,0.41954022988505746,0.5416666666666666,0.4574468085106383,0.43854748603351956,0.5769230769230769,0.46875,0.04672897196261682,0.18181818181818182,22.297297297297295,0.47368421052631576,0.034482758620689655,0.09051724137931035,0.023890784982935155,0.1328125,,0.10555555555555556,0.017676767676767676,,0.058823529411764705,0.029850746268656716,,,0.05405405405405406,0.08888888888888889,0.11504424778761062,0.11,0.21428571428571427,0.0297029702970297,1.0,0.12643678160919541,0.45454545454545453,0.5555555555555556,0.3,0.06321839080459771,0.18181818181818182,0.18181818181818182,0.42528735632183906,0.4189189189189189,0.4246575342465753,0.3548387096774194,0.25,0.3333333333333333,0.10638297872340426,0.8,0.5114942528735632,0.48421676300578037,0.5256100000000001,0.47692659574468094,0.0335195530726257,0.05357142857142857,0.09433962264150944,0.2893081761006289,13.931775700934578,0.2789473684210526,7.0,22.0,3.0,7.0,13.0,45.0,2.0,3.0,5.0,15.0,20.0,67.0,3.0,6.0,7.0,22.0,51.0,44.0,13.0,7.0,,,7.0,,,2.0,,1.0,0.85,0.29850746268656714,0.5,0.3181818181818182,0.30303030303030304,0.3850574712643678,,,0.5,0.12643678160919541,0.3181818181818182,0.3181818181818182,1.0,0.25862068965517243,0.28888888888888886,0.28888888888888886,0.7692307692307693,1.0,0.25,0.25,0.6666666666666666,1.0,0.14893617021276595,0.3191489361702128,0.3333333333333333,0.29545454545454547,,25.083582089552234,9.0,,,,,,,,,0.013513513513513514,2.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.3333333333333333,1.0,,,True
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,101859.0,1698,12.0,3266,3277,648,603,420,6543,146.0,246,7.0,13.0,34.0,56.0,92.0,183,169.0,365.0,407.0,794,141.0,997.0,3423,26.0,58.0,15.0,67.0,80.0,150,51.0,217.0,266.0,548.0,10.0,59.0,219.0,56.0,275,27.0,81.0,115.0,606,4.0,33.0,49,87,2.0,138,38.0,176,11.0,37.0,29.0,68.0,18.0,40.0,50.0,7.0,28.0,2.0,118.0,6.0,28.0,24,58,14.0,141.0,1.0,5.0,177.0,17.0,78.0,19.0,15.0,11.0,4.0,15.0,11.0,217.0,648,4.0,17.0,0.32678132678132676,0.3308457711442786,0.5125944584382871,0.4482758620689655,0.5333333333333333,0.5101311084624554,0.4126984126984127,0.50920245398773,0.5418933623503809,0.4589041095890411,0.5564102564102564,0.0743073047858942,0.15447154471544716,27.37120211360634,0.576271186440678,0.021052631578947368,0.06987951807228916,0.024,0.11316397228637413,0.01680672268907563,0.08104886769964244,0.022938623682579044,0.03349282296650718,0.030927835051546393,0.015015015015015015,0.023809523809523808,,0.05701754385964912,0.07744107744107744,0.07723577235772358,0.11501597444089456,0.10833333333333334,0.03125,0.7333333333333333,0.2932061978545888,0.5934959349593496,0.7019230769230769,0.3493150684931507,0.21811680572109654,0.5027322404371585,0.5476190476190477,0.43504171632896305,0.46301369863013697,0.47075208913649025,0.35502958579881655,0.20634920634920634,0.5384615384615384,0.34355828220858897,0.6071428571428571,0.3468414779499404,0.4777010765550238,0.4555672413793103,0.47305217391304355,0.08666666666666667,0.0912280701754386,0.06720160481444333,0.2176529588766299,10.708942065491183,0.19840783833435394,3.0,8.0,,2.0,11.0,37.0,,5.0,1.0,11.0,14.0,45.0,,5.0,2.0,13.0,24.0,34.0,11.0,29.0,23.0,1.0,8.0,,,1.0,,1.0,0.5714285714285714,0.3111111111111111,,0.15384615384615385,0.3333333333333333,0.05363528009535161,0.08196721311475409,0.011494252873563218,0.2391304347826087,0.009535160905840286,0.375,0.375,0.6666666666666666,0.04410011918951132,0.2972972972972973,0.2972972972972973,0.5454545454545454,0.14285714285714285,,0.07936507936507936,,,0.012269938650306749,0.06748466257668712,0.09090909090909091,0.3235294117647059,,26.964444444444446,18.0,,,,1.0,,,,,0.01643835616438356,1.0,3.0,0.5,,,,,,,,True
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,87295.0,1455,-19.0,2815,2819,528,515,359,5634,25.0,60,1.0,3.0,8.0,19.0,16.0,39,82.0,191.0,123.0,290,42.0,483.0,2970,7.0,18.0,4.0,30.0,22.0,61,14.0,94.0,128.0,118.0,,26.0,172.0,20.0,192,8.0,74.0,75.0,404,5.0,6.0,32,93,1.0,126,13.0,139,3.0,53.0,34.0,36.0,4.0,25.0,20.0,1.0,11.0,4.0,56.0,6.0,10.0,63,118,3.0,52.0,,11.0,56.0,3.0,18.0,8.0,12.0,7.0,4.0,14.0,9.0,94.0,528,9.0,8.0,0.5203252032520326,0.5203252032520326,0.4241379310344828,0.3888888888888889,0.36065573770491804,0.4856828193832599,0.41935483870967744,0.39215686274509803,0.5010482180293501,0.4375,0.41964285714285715,0.0896551724137931,0.25,16.410098522167488,0.6428571428571429,0.017543859649122806,0.09144542772861357,0.005212858384013901,0.08142493638676845,0.02336448598130841,0.08865248226950355,0.00805860805860806,0.008,,0.00539568345323741,0.031446540880503145,,0.07377049180327869,0.06746031746031746,0.12280701754385964,0.08,0.08602150537634409,0.012711864406779662,0.6428571428571429,0.13215859030837004,0.4166666666666667,0.5555555555555556,0.44,0.08590308370044053,0.41025641025641024,0.4444444444444444,0.42070484581497797,0.4293193717277487,0.44808743169398907,0.6097560975609756,0.0967741935483871,0.3333333333333333,0.18627450980392157,0.42105263157894735,0.4933920704845815,0.49592152317880783,0.5168900000000002,0.4832108910891092,0.03837953091684435,0.05901639344262295,0.062111801242236024,0.19461697722567287,13.961724137931034,0.18756660746003553,19.0,34.0,2.0,6.0,46.0,130.0,3.0,11.0,8.0,35.0,65.0,164.0,4.0,13.0,12.0,41.0,177.0,129.0,46.0,12.0,23.0,2.0,19.0,1.0,1.0,7.0,,,0.9076923076923077,0.39634146341463417,0.3076923076923077,0.2926829268292683,0.3987730061349693,0.36123348017621143,0.07692307692307693,0.02564102564102564,0.1875,0.07488986784140969,0.5588235294117647,0.5588235294117647,1.0,0.28634361233480177,0.35384615384615387,0.35384615384615387,0.8695652173913043,,0.06451612903225806,0.3548387096774194,0.2727272727272727,1.0,0.058823529411764705,0.3431372549019608,0.22857142857142856,0.35658914728682173,,24.965853658536584,18.0,,,,4.0,1.0,,,,0.041884816753926704,4.0,1.0,0.6666666666666666,1.0,2.0,2.0,0.5,1.0,,,True
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,60324.0,1005,-69.0,1926,1936,336,347,255,3862,97.0,165,35.0,72.0,10.0,21.0,15.0,50,17.0,51.0,129.0,266,75.0,333.0,2052,35.0,78.0,15.0,85.0,15.0,37,23.0,53.0,142.0,116.0,66.0,17.0,73.0,11.0,84,7.0,31.0,33.0,179,10.0,91.0,79,171,24.0,274,103.0,377,15.0,19.0,11.0,29.0,11.0,22.0,36.0,2.0,7.0,5.0,65.0,9.0,13.0,55,103,8.0,82.0,16.0,5.0,88.0,10.0,42.0,7.0,41.0,33.0,7.0,42.0,24.0,53.0,336,8.0,7.0,0.5503875968992248,0.7395833333333334,0.4849624060150376,0.44871794871794873,0.40540540540540543,0.4849624060150376,0.44871794871794873,0.40540540540540543,0.5459016393442623,0.4885057471264368,0.5408163265306123,0.06390977443609022,0.06666666666666667,16.56963725929243,0.4461538461538462,0.4,0.2401685393258427,0.11003627569528417,0.2936802973977695,0.08333333333333333,0.254841997961264,0.10665258711721225,0.172,0.11560693641618497,0.06930693069306931,0.08791208791208792,0.06896551724137931,0.2084942084942085,0.24561403508771928,0.26595744680851063,0.31746031746031744,0.2375,0.125,0.5714285714285714,0.6203007518796992,0.5878787878787879,0.6298701298701299,0.5154639175257731,0.18796992481203006,0.3,0.3409090909090909,0.19172932330827067,0.3333333333333333,0.3333333333333333,0.7647058823529411,0.9230769230769231,0.4861111111111111,0.5675675675675675,0.47619047619047616,0.6203007518796992,0.5198766917293234,0.56294,0.49822972972972973,0.14093959731543623,0.14093959731543623,0.2552552552552553,0.15915915915915915,4.892857142857144,0.17445482866043613,,,,,,,,,,,,,,,,,,,,4.0,9.0,2.0,8.0,2.0,10.0,,,2.0,,,,,,,0.12,0.044444444444444446,0.5333333333333333,,,,,,,,,0.05714285714285714,,,,,,,,,,,,,,,1.0,1.0,,1.0,7.0,,,,,,1.0,,,,1.0,,True
201181,1610612741,Chris Richard,Chris Richard,201181,CHI,2942.0,49,-9.0,92,91,26,60,17,183,4.0,5,1.0,2.0,1.0,1.0,,1,,,4.0,6,1.0,9.0,102,1.0,2.0,,2.0,1.0,1,,2.0,6.0,2.0,2.0,1.0,1.0,,1,,,1.0,2,1.0,3.0,1,2,4.0,7,4.0,11,,1.0,1.0,,,,2.0,1.0,,,2.0,,,9,15,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,26,2.0,,0.75,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.75,0.5,1.0,0.16666666666666666,0.2,7.4074074074074066,,0.4,0.10526315789473684,0.07894736842105263,0.1,0.07692307692307693,0.10344827586206896,0.0784313725490196,,0.1111111111111111,0.1,0.09090909090909091,,,0.25,0.1,0.1111111111111111,,,1.0,0.8333333333333334,0.8,1.0,0.75,0.16666666666666666,,,,,,,1.0,0.5,1.0,1.0,0.8333333333333334,0.5073500000000001,0.4933,0.5783,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.7666666666666666,0.2826086956521739,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
