EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffCorner3ReboundPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveAttempts,3SecondViolations,on,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,3605.0,60,-24,124,125,50,70,12,249,7.0,12.0,3.0,4.0,2.0,3.0,1.0,3.0,,1,,,,,,,,1.0,,,,,8.0,16,,1.0,4.0,20,135,3.0,4.0,,,,6.0,3.0,5.0,,,2.0,8.0,8.0,8.0,,,4.0,1.0,,5.0,,4,,4,,,1,2.0,1.0,8,2.0,3.0,2.0,3,,5,5.0,10,,2,2.0,,2.0,,2.0,2.0,,,1.0,4.0,1.0,1.0,4.0,11,,,5,,1.0,7.0,1.0,,3.0,,1.0,2.0,,,1.0,1.0,,2.0,,8.0,50,1.0,1.0,0.5,0.6666666666666666,,,,,,0.5,0.75,0.6,0.47058823529411764,0.75,0.6,0.5,0.75,0.6666666666666666,0.058823529411764705,,0.3125,0.25,0.6666666666666666,,,17.51824817518248,0.5,,0.07894736842105263,0.06666666666666667,0.11764705882352941,0.15384615384615385,0.09090909090909091,0.08620689655172414,0.07142857142857142,,0.09523809523809523,,0.15384615384615385,,0.05555555555555555,0.1111111111111111,0.125,,,0.7058823529411765,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.17647058823529413,0.3333333333333333,1.0,,0.058823529411764705,,,,,,,,0.058823529411764705,,,,1.0,0.75,,,,,,,,0.6,0.6666666666666666,,,,,0.7647058823529411,,0.5452794117647058,0.59735,0.47867999999999994,0.15789473684210525,0.16666666666666666,,0.3,0.4,3.1937499999999996,24.6,0.4032258064516129,,2.0,0.5,,,,,,,1.0,True,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,44394.0,740,-69,1487,1490,311,409,158,2977,18.0,44.0,1.0,7.0,2.0,7.0,4.0,22.0,18.0,50,16.0,36.0,2.0,5.0,3.0,7.0,17.0,55.0,1.0,4.0,8.0,18.0,40.0,116,33.0,91.0,12.0,191,1571,4.0,14.0,3.0,9.0,4.0,21.0,8.0,23.0,11.0,25.0,5.0,54.0,34.0,46.0,99.0,,4.0,55.0,17.0,10.0,,16,14.0,30,13.0,1.0,2,2.0,12.0,74,3.0,9.0,24.0,63,8.0,95,12.0,107,2.0,19,9.0,10.0,19.0,1.0,10.0,9.0,5.0,9.0,1.0,28.0,2.0,8.0,26.0,40,,1.0,29,3.0,6.0,25.0,1.0,,9.0,,4.0,18.0,,,12.0,1.0,5.0,18.0,11.0,54.0,311,3.0,5.0,0.425,0.4473684210526316,1.0,0.3626373626373626,0.3333333333333333,0.44,0.3626373626373626,0.3448275862068966,0.2857142857142857,0.34782608695652173,0.4323671497584541,0.3695652173913043,0.5104166666666666,0.4360730593607306,0.40384615384615385,0.5192307692307693,0.4396135265700483,,0.08620689655172414,0.13636363636363635,0.13636363636363635,0.02,,14.78156792339916,0.6785714285714286,0.20512820512820512,0.11371841155234658,0.017077798861480076,0.17266187050359713,0.014492753623188406,0.12554112554112554,0.01634877384196185,0.016483516483516484,0.014285714285714285,0.01951219512195122,0.018404907975460124,0.058823529411764705,0.13008130081300814,0.14754098360655737,0.1827956989247312,0.15217391304347827,0.01639344262295082,0.6111111111111112,0.21256038647342995,0.4090909090909091,0.47368421052631576,0.5555555555555556,0.10628019323671498,0.18181818181818182,0.21052631578947367,,0.24154589371980675,0.36,0.3673469387755102,0.3888888888888889,0.17391304347826086,0.4444444444444444,0.4444444444444444,1.0,0.26570048309178745,0.3090909090909091,0.3090909090909091,1.0,0.30434782608695654,0.14285714285714285,,0.21739130434782608,0.4,1.0,0.17391304347826086,0.25,1.0,0.14583333333333334,0.2857142857142857,0.14583333333333334,0.42857142857142855,0.375,0.4444444444444444,0.6521739130434783,0.3090909090909091,0.5166344660194174,0.5142882352941176,0.492468085106383,0.04186046511627907,0.07258064516129033,,0.1099476439790576,0.28272251308900526,10.299137931034483,25.11648351648351,0.20914593140551446,,2.0,,,,,,,,,True,,,
2248,1610612754,Earl Watson,Earl Watson,2248,IND,15316.0,255,-5,516,512,206,194,57,1028,11.0,15.0,2.0,3.0,3.0,5.0,4.0,10.0,2.0,10,3.0,7.0,,1.0,2.0,4.0,4.0,17.0,,1.0,2.0,11.0,17.0,35,7.0,24.0,14.0,69,546,2.0,3.0,,2.0,1.0,5.0,4.0,9.0,4.0,15.0,6.0,26.0,14.0,20.0,18.0,3.0,4.0,16.0,4.0,1.0,,21,11.0,32,10.0,1.0,13,4.0,4.0,75,,6.0,8.0,15,,23,6.0,29,,17,9.0,8.0,10.0,1.0,7.0,7.0,,3.0,3.0,17.0,,7.0,5.0,18,,1.0,22,3.0,6.0,21.0,1.0,,10.0,,1.0,1.0,,,1.0,,,1.0,,26.0,206,2.0,1.0,0.4117647058823529,0.4666666666666667,0.8571428571428571,0.2916666666666667,,0.26666666666666666,0.30434782608695654,0.4857142857142857,0.6666666666666666,0.4444444444444444,0.4661016949152542,0.4,0.4166666666666667,0.5,0.4166666666666667,0.4642857142857143,0.4067796610169492,,0.02857142857142857,,0.1,,,14.802065404475044,0.5882352941176471,,0.08982035928143713,0.040268456375838924,0.14814814814814814,,0.10407239819004525,0.026785714285714284,0.06382978723404255,0.022727272727272728,0.034482758620689655,,0.04918032786885246,0.17073170731707318,0.07692307692307693,0.10810810810810811,0.23529411764705882,,,0.2542372881355932,0.7333333333333333,0.7333333333333333,0.36363636363636365,0.1694915254237288,0.4,0.4444444444444444,0.25,0.1694915254237288,0.2,0.2,1.0,0.11864406779661017,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.288135593220339,0.23529411764705882,0.23529411764705882,1.0,0.6,0.6666666666666666,,0.2,,,0.2,,,0.20833333333333334,0.6,0.16666666666666666,0.5,0.4583333333333333,0.18181818181818182,0.6610169491525424,0.25,0.49981379310344837,0.54081,0.4802260869565217,0.14705882352941177,0.22727272727272727,,0.07246376811594203,0.37681159420289856,8.17142857142857,26.633333333333336,0.3992248062015504,,1.0,,,,,,,1.0,,True,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,1680.0,28,14,55,54,7,6,7,109,,1.0,,,,,,1.0,,1,1.0,6.0,1.0,1.0,,,2.0,5.0,,,1.0,2.0,,3,3.0,11.0,,9,49,,,1.0,1.0,,3.0,,1.0,1.0,2.0,,3.0,,,9.0,,,5.0,2.0,1.0,1.0,1,1.0,2,1.0,,1,,,5,,,2.0,2,,4,,4,,2,,2.0,,,,,,,,,,,3.0,4,,,2,,1.0,,,,,,,,,,,,,,,3.0,7,,,,,1.0,0.2727272727272727,1.0,0.5,0.2727272727272727,,,,0.32142857142857145,1.5,0.5,0.32142857142857145,1.5,0.5,0.7857142857142857,0.09090909090909091,0.3333333333333333,,1.0,,0.2,21.875,,,0.08695652173913043,,0.2,,0.12121212121212122,,,,,,,0.14285714285714285,0.1111111111111111,0.4,,,,0.07142857142857142,,,,0.07142857142857142,,,,0.07142857142857142,,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.35714285714285715,0.4,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.5,0.8571428571428571,0.4,0.520625,0.50355,0.4735833333333333,,,,0.3333333333333333,0.3333333333333333,9.266666666666666,24.172727272727272,0.12727272727272726,,1.0,,,1.0,,,,,,True,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,96677.0,1611,31,3230,3230,759,889,329,6460,129.0,215.0,15.0,30.0,24.0,33.0,42.0,116.0,76.0,187,13.0,34.0,1.0,4.0,4.0,9.0,98.0,278.0,11.0,23.0,26.0,79.0,247.0,518,111.0,312.0,257.0,1084,3454,21.0,45.0,12.0,27.0,17.0,95.0,54.0,110.0,30.0,88.0,79.0,277.0,182.0,312.0,309.0,24.0,28.0,277.0,98.0,42.0,4.0,82,52.0,134,36.0,16.0,42,16.0,24.0,320,14.0,36.0,36.0,137,15.0,188,52.0,240,11.0,64,24.0,40.0,66.0,8.0,39.0,51.0,11.0,27.0,10.0,117.0,8.0,29.0,57.0,132,,16.0,201,5.0,8.0,300.0,28.0,26.0,119.0,12.0,16.0,33.0,,,26.0,1.0,6.0,33.0,21.0,277.0,759,18.0,14.0,0.3684210526315789,0.3905579399141631,0.9279279279279279,0.3557692307692308,0.4444444444444444,0.3409090909090909,0.35691318327974275,0.4768339768339768,0.4666666666666667,0.4909090909090909,0.49819277108433735,0.5416666666666666,0.5,0.5596620908130939,0.5833333333333334,0.5741525423728814,0.3759036144578313,0.01282051282051282,0.08108108108108109,0.12558139534883722,0.11206896551724138,0.0106951871657754,0.014388489208633094,29.473684210526315,0.5641025641025641,0.1271186440677966,0.1182053494391717,0.03715170278637771,0.10778443113772455,0.026465028355387523,0.115874079035499,0.03337783711615487,0.03768115942028986,0.053231939163498096,0.024930747922437674,0.030162412993039442,0.09020618556701031,0.08996539792387544,0.15767634854771784,0.1171875,0.07692307692307693,0.02619047619047619,0.6363636363636364,0.25903614457831325,0.6,0.6861702127659575,0.4263565891472868,0.13975903614457832,0.3620689655172414,0.4077669902912621,0.19047619047619047,0.2253012048192771,0.40641711229946526,0.41081081081081083,0.3684210526315789,0.04096385542168675,0.38235294117647056,0.38235294117647056,0.9230769230769231,0.3349397590361446,0.35251798561151076,0.35766423357664234,0.9285714285714286,0.4166666666666667,0.5,,0.05555555555555555,0.25,1.0,0.3194444444444444,0.4782608695652174,0.8181818181818182,0.16666666666666666,0.7272727272727273,0.045454545454545456,0.4444444444444444,0.398989898989899,0.3291139240506329,0.6349397590361445,0.35379061371841153,0.5149890568319225,0.5413330357142857,0.4912601522842639,0.14070891514500536,0.19540229885057472,0.037267080745341616,0.08763837638376384,0.2555350553505535,9.05675675675676,25.638782051282043,0.234984520123839,1.0,10.0,0.01020408163265306,2.0,,,,0.02197802197802198,1.0,3.0,False,2.0,,
101129,1610612754,Luther Head,Luther Head,101129,IND,36041.0,601,27,1224,1228,357,439,126,2452,36.0,58.0,1.0,3.0,8.0,21.0,11.0,25.0,31.0,76,7.0,19.0,,,,4.0,23.0,66.0,1.0,4.0,7.0,25.0,78.0,159,30.0,85.0,37.0,283,1294,2.0,9.0,1.0,4.0,2.0,9.0,18.0,50.0,7.0,29.0,11.0,68.0,62.0,94.0,66.0,24.0,,66.0,23.0,7.0,,39,19.0,58,13.0,6.0,22,3.0,14.0,135,2.0,3.0,14.0,32,1.0,47,6.0,53,,15,7.0,8.0,24.0,7.0,10.0,17.0,,14.0,6.0,41.0,,17.0,21.0,47,,1.0,36,3.0,3.0,45.0,2.0,5.0,17.0,,4.0,4.0,2.0,1.0,3.0,1.0,,6.0,3.0,68.0,357,7.0,4.0,0.3974358974358974,0.3974358974358974,0.7333333333333333,0.35294117647058826,0.25,0.2413793103448276,0.35294117647058826,0.49056603773584906,0.2222222222222222,0.36,0.5040983606557377,0.2692307692307692,0.36075949367088606,0.532319391634981,0.32142857142857145,0.4,0.3483606557377049,,0.0440251572327044,0.10344827586206896,0.04,,,22.18978102189781,0.5853658536585366,0.021739130434782608,0.07174887892376682,0.0079155672823219,0.1037037037037037,0.011235955056179775,0.07917383820998279,0.008976660682226212,0.016260162601626018,,0.006493506493506494,0.014492753623188406,0.05555555555555555,0.06542056074766354,0.08717948717948718,0.09433962264150944,0.13793103448275862,,0.5,0.23770491803278687,0.6206896551724138,0.6923076923076923,0.5,0.10245901639344263,0.44,0.4583333333333333,,0.3114754098360656,0.40789473684210525,0.40789473684210525,0.41935483870967744,0.0778688524590164,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.27049180327868855,0.3484848484848485,0.3484848484848485,0.6956521739130435,0.23076923076923078,0.3333333333333333,,,,,0.3076923076923077,0.25,1.0,0.26582278481012656,0.38095238095238093,0.05063291139240506,,0.31645569620253167,0.28,0.5860655737704918,0.3484848484848485,0.5077676229508196,0.4789722222222222,0.5011050632911395,0.06563706563706563,0.09770114942528736,,0.03180212014134275,0.24028268551236748,11.000628930817607,25.083529411764705,0.2916666666666667,1.0,3.0,,1.0,,,,0.025,,,False,,1.0,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,6713.0,112,30,222,221,88,95,32,443,4.0,11.0,1.0,7.0,2.0,5.0,1.0,3.0,1.0,1,,,,,,,,1.0,,,,,6.0,15,,1.0,4.0,16,236,2.0,9.0,,,2.0,6.0,2.0,5.0,,,2.0,6.0,8.0,4.0,,,4.0,,,2.0,,6,5.0,11,5.0,,1,,5.0,27,1.0,13.0,1.0,16,7.0,24,15.0,39,2.0,1,,1.0,1.0,1.0,,4.0,,1.0,1.0,5.0,,2.0,13.0,22,,1.0,4,1.0,,4.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,6.0,88,4.0,1.0,0.6666666666666666,1.0,,,,,,0.4,0.2222222222222222,0.4,0.375,0.2222222222222222,0.4,0.4444444444444444,0.3,0.5,0.0625,,0.13333333333333333,0.18181818181818182,,,,8.812260536398467,0.2,0.5384615384615384,0.21052631578947367,0.17567567567567569,0.058823529411764705,0.04,0.1827956989247312,0.1414141414141414,0.19047619047619047,0.19047619047619047,0.15625,0.045454545454545456,0.4090909090909091,0.16666666666666666,0.1111111111111111,0.06666666666666667,,0.2857142857142857,1.0,0.6875,0.36363636363636365,0.4444444444444444,0.75,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,1.0,1.0,1.0,,,,,0.0625,,,,0.7777777777777778,0.14285714285714285,,,,,,,,1.0,0.4,,,,,0.75,,0.52362,0.5417666666666666,0.5456,0.058823529411764705,0.0625,,0.375,0.375,3.7266666666666666,69.5,0.3963963963963964,,3.0,,1.0,,,,1.0,1.0,,False,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,97262.0,1621,-109,3247,3247,667,818,329,6494,92.0,149.0,21.0,47.0,18.0,30.0,20.0,42.0,61.0,138,,5.0,,,,1.0,93.0,231.0,4.0,16.0,13.0,34.0,173.0,329,93.0,236.0,118.0,743,3502,30.0,61.0,4.0,16.0,14.0,86.0,30.0,51.0,13.0,35.0,44.0,143.0,224.0,122.0,279.0,,32.0,231.0,93.0,22.0,2.0,62,40.0,102,36.0,4.0,33,10.0,19.0,244,23.0,71.0,92.0,305,59.0,456,99.0,555,16.0,54,42.0,12.0,41.0,6.0,23.0,24.0,2.0,18.0,6.0,65.0,4.0,12.0,75.0,126,1.0,8.0,128,16.0,7.0,145.0,22.0,1.0,70.0,,13.0,23.0,,,12.0,1.0,10.0,23.0,13.0,143.0,667,16.0,12.0,0.6473988439306358,0.7133757961783439,1.0,0.3940677966101695,0.25,0.37142857142857144,0.3940677966101695,0.5258358662613982,0.4918032786885246,0.5882352941176471,0.5530973451327433,0.4675324675324675,0.5755813953488372,0.5926517571884984,0.5,0.65,0.4176991150442478,0.00847457627118644,0.0668693009118541,0.11409395973154363,0.11904761904761904,,0.008658008658008658,19.162506932889627,0.6307692307692307,0.5042735042735043,0.25825571549534293,0.0702274975272008,0.26285714285714284,0.04431599229287091,0.25930764206401047,0.06143790849673202,0.09659090909090909,0.04460966542750929,0.0641025641025641,0.03926096997690531,0.22278481012658227,0.2692307692307692,0.28,0.2857142857142857,0.1978021978021978,0.05925925925925926,0.5652173913043478,0.26371681415929205,0.6174496644295302,0.696969696969697,0.6195652173913043,0.0743362831858407,0.47619047619047616,0.5405405405405406,0.4,0.24424778761061947,0.4420289855072464,0.4420289855072464,0.7704918032786885,0.008849557522123894,,,,0.4088495575221239,0.4025974025974026,0.40611353711790393,1.0,0.6103896103896104,0.44680851063829785,0.2857142857142857,,,,0.2077922077922078,0.25,1.0,0.3488372093023256,0.6,0.011627906976744186,,0.3953488372093023,0.38235294117647056,0.6814159292035398,0.4025974025974026,0.5283359929078012,0.5524844827586207,0.5310705882352941,0.11419249592169657,0.1856763925729443,,0.11574697173620457,0.19246298788694483,9.305167173252283,25.561440677966115,0.20542038805050816,,10.0,0.06976744186046512,5.0,1.0,,5.0,0.060240963855421686,,,False,,,
2248,1610612754,Earl Watson,Earl Watson,2248,IND,124008.0,2067,-105,4145,4148,1109,1376,435,8293,94.0,160.0,11.0,17.0,33.0,50.0,34.0,81.0,25.0,64,8.0,35.0,1.0,2.0,2.0,9.0,38.0,125.0,1.0,5.0,9.0,38.0,153.0,305,46.0,160.0,106.0,550,4471,18.0,30.0,2.0,7.0,5.0,47.0,51.0,87.0,11.0,47.0,42.0,177.0,78.0,228.0,120.0,18.0,16.0,122.0,38.0,30.0,,227,140.0,367,107.0,33.0,133,26.0,68.0,874,14.0,34.0,38.0,122,3.0,163,48.0,211,7.0,87,40.0,47.0,92.0,24.0,71.0,66.0,6.0,21.0,20.0,158.0,7.0,45.0,77.0,163,1.0,10.0,147,3.0,26.0,148.0,9.0,,60.0,1.0,17.0,12.0,3.0,2.0,8.0,1.0,3.0,15.0,7.0,177.0,1109,18.0,14.0,0.2549019607843137,0.2689655172413793,0.8695652173913043,0.2875,0.2857142857142857,0.23404255319148937,0.2929936305732484,0.5016393442622951,0.6,0.5862068965517241,0.4774193548387097,0.5675675675675675,0.503731343283582,0.5149812734082397,0.5595238095238095,0.5429447852760736,0.34408602150537637,,0.09836065573770492,0.13125,0.08641975308641975,0.03125,,14.88903253609136,0.5822784810126582,0.0189873417721519,0.0806345009914078,0.02577710386656558,0.08501118568232663,0.022292993630573247,0.08163265306122448,0.02465331278890601,0.020316027088036117,0.03021978021978022,0.02734375,0.02495201535508637,0.06412825651302605,0.07142857142857142,0.09789156626506024,0.08504398826979472,0.08490566037735849,0.03153153153153153,0.4666666666666667,0.34408602150537637,0.5875,0.6762589928057554,0.2765957446808511,0.17419354838709677,0.41975308641975306,0.4594594594594595,0.14705882352941177,0.13763440860215054,0.390625,0.4032258064516129,0.32,0.07526881720430108,0.22857142857142856,0.22857142857142856,1.0,0.26881720430107525,0.304,0.304,0.8421052631578947,0.4594594594594595,0.6470588235294118,0.18181818181818182,0.05405405405405406,0.5,1.0,0.13513513513513514,0.2,1.0,0.373134328358209,0.66,0.06716417910447761,0.2222222222222222,0.2835820895522388,0.23684210526315788,0.6881720430107527,0.3114754098360656,0.5278572826086955,0.5074134615384616,0.511020930232558,0.11798839458413926,0.16853932584269662,0.006211180124223602,0.08545454545454545,0.32181818181818184,6.436065573770494,25.654374999999998,0.2675512665862485,1.0,8.0,0.009345794392523364,,,1.0,1.0,,3.0,,False,,1.0,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,28338.0,472,-98,976,969,350,461,101,1945,29.0,52.0,10.0,21.0,9.0,19.0,10.0,28.0,16.0,40,,,,,,,,3.0,,1.0,,3.0,55.0,120,,3.0,40.0,150,1045,14.0,29.0,,1.0,13.0,41.0,18.0,38.0,,3.0,16.0,52.0,90.0,20.0,,,16.0,3.0,,12.0,,15,7.0,22,6.0,1.0,8,1.0,6.0,51,14.0,27.0,19.0,41,7.0,67,41.0,108,2.0,11,3.0,8.0,16.0,1.0,11.0,11.0,1.0,5.0,2.0,27.0,1.0,6.0,54.0,82,,5.0,46,7.0,8.0,55.0,3.0,,20.0,,9.0,27.0,,,18.0,,9.0,27.0,14.0,52.0,350,8.0,8.0,0.8181818181818182,0.9574468085106383,,,,,,0.4583333333333333,0.4827586206896552,0.47368421052631576,0.44715447154471544,0.4666666666666667,0.43902439024390244,0.5033557046979866,0.5540540540540541,0.49056603773584906,0.024390243902439025,,0.1,0.15384615384615385,0.10714285714285714,0.025,,16.13198900091659,0.5925925925925926,0.16279069767441862,0.12654320987654322,0.08794788273615635,0.18095238095238095,0.09032258064516129,0.13986013986013987,0.08874458874458875,0.07692307692307693,0.15853658536585366,0.05223880597014925,0.09375,0.07017543859649122,0.189873417721519,0.13740458015267176,0.19480519480519481,0.14285714285714285,0.037037037037037035,0.5185185185185185,0.42276422764227645,0.5576923076923077,0.6590909090909091,0.7241379310344828,0.22764227642276422,0.35714285714285715,0.4,0.8,0.3252032520325203,0.4,0.41025641025641024,1.0,,,,,0.024390243902439025,,,,0.7,0.47619047619047616,0.3,,,,0.03333333333333333,,,0.4634146341463415,0.47368421052631576,,,0.07317073170731707,,0.44715447154471544,,0.47718048780487804,0.5530708333333334,0.4571951219512195,0.14285714285714285,0.145985401459854,,0.2733333333333333,0.3466666666666667,8.354166666666668,28.3,0.35860655737704916,,5.0,0.07407407407407407,,1.0,,2.0,,,,False,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,27835.0,464,3,952,965,330,417,98,1917,47.0,66.0,9.0,15.0,14.0,20.0,4.0,16.0,9.0,25,1.0,6.0,,,1.0,3.0,7.0,16.0,,,2.0,7.0,60.0,107,8.0,22.0,15.0,159,1049,10.0,16.0,,,1.0,21.0,19.0,38.0,3.0,10.0,12.0,59.0,84.0,36.0,24.0,,16.0,15.0,7.0,8.0,,26,14.0,40,11.0,3.0,16,3.0,7.0,94,12.0,23.0,20.0,51,11.0,82,35.0,117,2.0,15,8.0,7.0,7.0,1.0,5.0,8.0,,2.0,1.0,15.0,2.0,2.0,41.0,63,,4.0,29,2.0,3.0,31.0,3.0,,11.0,,6.0,14.0,,,11.0,,3.0,14.0,9.0,59.0,330,7.0,6.0,0.7,0.8076923076923077,1.0,0.36363636363636365,,0.3,0.38095238095238093,0.5607476635514018,0.625,0.5,0.5581395348837209,0.625,0.4895833333333333,0.5559440559440559,0.5833333333333334,0.5,0.17054263565891473,,0.07476635514018691,0.07575757575757576,0.1875,,,14.891611687087654,0.4666666666666667,0.34375,0.1588785046728972,0.08914728682170543,0.1941747572815534,0.075,0.16745283018867924,0.08373205741626795,0.12048192771084337,0.0958904109589041,0.058823529411764705,0.09302325581395349,0.1308411214953271,0.17857142857142858,0.16923076923076924,0.22077922077922077,0.11538461538461539,0.04,0.6428571428571429,0.5116279069767442,0.7121212121212122,0.7704918032786885,0.6808510638297872,0.12403100775193798,0.25,0.3076923076923077,0.75,0.1937984496124031,0.36,0.36,0.7777777777777778,0.046511627906976744,0.16666666666666666,0.16666666666666666,1.0,0.12403100775193798,0.4375,0.4375,1.0,0.9375,0.6,0.1111111111111111,,,,,,,0.4166666666666667,0.7,0.0625,0.3333333333333333,0.14583333333333334,0.2857142857142857,0.6821705426356589,0.4666666666666667,0.5303405511811022,0.5576428571428572,0.5073945652173913,0.08029197080291971,0.09565217391304348,,0.1320754716981132,0.3710691823899371,6.142056074766357,27.236363636363638,0.34663865546218486,,1.0,,,7.0,1.0,1.0,,1.0,,False,,,
