EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3
101142,1610612744,Ronny Turiaf,Ronny Turiaf,101142,GSW,52315.0,872,-7.0,1813,1809,451.0,567,180,3622,69.0,88.0,21.0,25.0,23.0,26.0,10.0,30,6.0,27.0,1.0,1.0,1.0,85,145,1.0,37.0,207,1960,23.0,32.0,1.0,4.0,50.0,27.0,41.0,1.0,11.0,65.0,128,42.0,34.0,1.0,7.0,66.0,24.0,90.0,20.0,4.0,31.0,9.0,26.0,204.0,9.0,45.0,30.0,86.0,21.0,137,54.0,191,3.0,23.0,15.0,8.0,28.0,6.0,18.0,21.0,1.0,10.0,1.0,2.0,49.0,5.0,9.0,58.0,98,1.0,6.0,7.0,85,16.0,12.0,78.0,8.0,31.0,12.0,54.0,38.0,16.0,54.0,29.0,2.0,1.0,1.0,2.0,65.0,451.0,10.0,8.0,0.7529411764705882,0.9411764705882353,0.5862068965517241,0.71875,0.6585365853658537,0.5821917808219178,0.696969696969697,0.6428571428571429,0.5718232044198895,0.6410256410256411,0.5909090909090909,0.00684931506849315,0.04827586206896552,0.03409090909090909,0.1,0.037037037037037035,11.431411530815108,0.5714285714285714,0.375,0.1360759493670886,0.07758620689655173,0.1485148514851485,0.04072398190045249,0.13908872901678657,0.06741573033707865,0.0975609756097561,0.07352941176470588,0.06785714285714285,0.043209876543209874,0.03389830508474576,0.09693877551020408,0.14678899082568808,0.16055045871559634,0.136986301369863,0.17857142857142858,0.05660377358490566,0.5370370370370371,0.6027397260273972,0.7840909090909091,0.8117647058823529,0.7536231884057971,0.2054794520547945,0.3333333333333333,0.37037037037037035,0.6,0.18493150684931506,0.2222222222222222,0.23076923076923078,1.0,0.00684931506849315,0.7575757575757576,0.84,0.23809523809523808,0.030303030303030304,0.6190476190476191,0.8846153846153846,0.023809523809523808,0.6095890410958904,0.5300010273972604,0.5270277777777778,0.5247630952380953,0.1834319526627219,0.18452380952380953,0.24154589371980675,0.3140096618357488,5.719999999999999,31.0,0.24875896304467732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,27604.0,460,-63.0,955,949,205.0,271,101,1904,56.0,97.0,6.0,11.0,8.0,23.0,18.0,48,33.0,81.0,26.0,2.0,9.0,107,226,34.0,62.0,303,1068,11.0,22.0,2.0,3.0,25.0,19.0,52.0,9.0,17.0,58.0,76,138.0,10.0,26.0,16.0,37.0,12.0,49.0,8.0,4.0,24.0,2.0,11.0,110.0,2.0,11.0,10.0,32.0,,42,13.0,55,3.0,24.0,9.0,15.0,32.0,6.0,15.0,20.0,2.0,17.0,1.0,,52.0,2.0,12.0,17.0,31,,1.0,3.0,52,1.0,5.0,76.0,7.0,35.0,5.0,8.0,2.0,5.0,8.0,3.0,,,,,58.0,205.0,3.0,4.0,0.35514018691588783,0.37254901960784315,0.47345132743362833,0.5,0.36538461538461536,0.4634615384615385,0.4583333333333333,0.3360655737704918,0.5153061224489796,0.4807692307692308,0.4142857142857143,0.13076923076923078,0.07079646017699115,0.13402061855670103,0.0625,,32.48826291079812,0.6153846153846154,,0.10191082802547771,0.034482758620689655,0.10526315789473684,0.022222222222222223,0.10268948655256724,0.03178484107579462,0.03571428571428571,0.05194805194805195,0.02531645569620253,0.015873015873015872,0.037037037037037035,0.1,0.0603448275862069,0.14814814814814814,0.09090909090909091,0.13793103448275862,0.024,0.375,0.3730769230769231,0.5773195876288659,0.6666666666666666,0.375,0.18461538461538463,0.375,0.4,0.16666666666666666,0.31153846153846154,0.4074074074074074,0.4074074074074074,0.42424242424242425,0.1,0.4583333333333333,0.5454545454545454,,0.08333333333333333,0.3770491803278688,0.34782608695652173,0.14754098360655737,0.5038461538461538,0.4875475,0.46682380952380953,0.4751770491803279,0.1245674740484429,0.1377952755905512,0.08250825082508251,0.19141914191419143,9.264601769911502,25.567647058823518,0.21465968586387435,1.0,8.0,8.0,1.0,9.0,1.0,18.0,9.0,8.0,1.0,1.0,0.6666666666666666,0.2647058823529412,0.1111111111111111,0.2647058823529412,0.03076923076923077,0.125,0.125,0.3076923076923077,0.3076923076923077,0.75,0.1111111111111111,0.3076923076923077,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,902.0,15,-6.0,31,31,,3,2,62,2.0,2.0,1.0,1.0,,,,2,,1.0,,,,2,5,,,4,29,1.0,1.0,,,2.0,,,,,,4,,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1,,1,,,,,,,,,,,,,,,,2.0,2,,,,2,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.4,1.0,,0.4,1.0,,0.4,1.0,,,,,,,15.15151515151515,,,,,0.25,,0.06666666666666667,,,,,,,,,,,0.25,,,0.4,1.0,1.0,1.0,0.4,,,,0.2,,,,,1.0,1.0,1.0,,,,,0.4,0.47451999999999994,0.5546,,,,0.5,,7.9799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,1821.0,30,-6.0,61,58,6.0,22,11,119,4.0,5.0,,,,,,1,2.0,6.0,1.0,,,6,12,2.0,2.0,14,68,,,1.0,,,1.0,1.0,,1.0,3.0,6,6.0,,1.0,,4.0,,4.0,,,4.0,,,8.0,,,1.0,1.0,1.0,3,,3,,,,,2.0,1.0,1.0,1.0,,1.0,,,3.0,1.0,,1.0,2,,1.0,,3,,,4.0,,2.0,,,,,,,,,,,3.0,6.0,,,0.5,0.5,0.5,,1.0,0.42857142857142855,,1.0,0.4375,,0.75,0.14285714285714285,,,,,26.027397260273972,0.6666666666666666,0.5,0.0625,,0.14285714285714285,,0.08695652173913043,,,,,,,,0.14285714285714285,,0.2,,,,0.35714285714285715,0.8,0.8,0.75,0.07142857142857142,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,,,,,,,0.5,0.4732607142857143,0.52695,0.2434,0.125,0.14285714285714285,,0.21428571428571427,11.108333333333333,25.3,0.09836065573770492,,1.0,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,40900.0,682,2.0,1428,1426,354.0,433,136,2854,38.0,56.0,3.0,4.0,10.0,12.0,17.0,35,45.0,100.0,81.0,2.0,21.0,100,191,95.0,39.0,341,1544,6.0,8.0,5.0,2.0,26.0,22.0,39.0,26.0,18.0,86.0,58,142.0,4.0,78.0,10.0,103.0,21.0,124.0,12.0,9.0,67.0,9.0,27.0,269.0,3.0,5.0,21.0,47.0,2.0,70,8.0,78,1.0,34.0,19.0,15.0,31.0,5.0,21.0,16.0,1.0,10.0,,6.0,47.0,2.0,11.0,30.0,51,,,2.0,54,1.0,9.0,46.0,3.0,17.0,6.0,1.0,1.0,,1.0,,,,,1.0,86.0,354.0,2.0,5.0,0.29,0.29591836734693877,0.5235602094240838,0.75,0.5641025641025641,0.527972027972028,0.9230769230769231,0.5230769230769231,0.553921568627451,0.9285714285714286,0.5733333333333334,0.3321678321678322,0.05235602094240838,0.14285714285714285,0.05714285714285714,,22.38427393785669,0.6595744680851063,0.045454545454545456,0.09161793372319688,0.011086474501108648,0.1320754716981132,0.017241379310344827,0.10119047619047619,0.0128,0.0078125,0.009523809523809525,0.013761467889908258,0.007692307692307693,0.045454545454545456,0.05063291139240506,0.0935672514619883,0.125,0.11965811965811966,0.16666666666666666,0.007246376811594203,,0.1958041958041958,0.6785714285714286,0.7916666666666666,0.42105263157894735,0.12237762237762238,0.4857142857142857,0.5151515151515151,0.29411764705882354,0.34965034965034963,0.45,0.45,0.17777777777777778,0.28321678321678323,0.3076923076923077,0.75,0.3333333333333333,0.15384615384615385,0.18461538461538463,0.8333333333333334,0.3230769230769231,0.527972027972028,0.49822473498233205,0.513675,0.503815873015873,0.06,0.08292682926829269,0.07624633431085044,0.25219941348973607,11.788481675392669,26.72421052631579,0.24789915966386555,7.0,14.0,27.0,6.0,34.0,8.0,75.0,27.0,27.0,1.0,,0.7352941176470589,0.35789473684210527,0.3076923076923077,0.3695652173913043,0.04895104895104895,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.34615384615384615,0.010526315789473684,3.0,0.23076923076923078,2.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.07692307692307693,0.4,,,True,,,,,,
1894,1610612744,Corey Maggette,Corey Maggette,1894,GSW,25293.0,422,-58.0,893,896,232.0,306,95,1789,50.0,71.0,8.0,10.0,9.0,16.0,3.0,25,28.0,82.0,7.0,,3.0,81,178,9.0,96.0,264,994,12.0,15.0,,7.0,31.0,18.0,41.0,3.0,34.0,70.0,98,64.0,14.0,5.0,15.0,27.0,5.0,32.0,1.0,4.0,18.0,2.0,7.0,69.0,5.0,12.0,13.0,42.0,4.0,59,17.0,76,1.0,9.0,4.0,5.0,15.0,1.0,6.0,20.0,5.0,9.0,1.0,1.0,35.0,4.0,6.0,10.0,43,,7.0,7.0,75,,5.0,113.0,5.0,47.0,11.0,,,,,,1.0,,,,70.0,232.0,9.0,10.0,0.6049382716049383,0.6621621621621622,0.4550561797752809,0.8,0.43902439024390244,0.44919786096256686,0.8,0.4090909090909091,0.5458333333333333,0.8157894736842105,0.5307692307692308,0.0481283422459893,0.08426966292134831,0.08450704225352113,0.28,0.024390243902439025,27.665995975855132,0.42857142857142855,0.16666666666666666,0.13003095975232198,0.038834951456310676,0.14942528735632185,0.06097560975609756,0.13414634146341464,0.043478260869565216,0.05333333333333334,0.06329113924050633,0.01935483870967742,0.08196721311475409,,0.09615384615384616,0.12931034482758622,0.1650485436893204,0.15254237288135594,0.14285714285714285,0.011627906976744186,,0.37967914438502676,0.704225352112676,0.7692307692307693,0.58,0.13368983957219252,0.12,0.16666666666666666,,0.4385026737967914,0.34146341463414637,0.35,0.7142857142857143,0.0374331550802139,0.6666666666666666,0.8,0.25,,0.36363636363636365,0.5625,0.06818181818181818,0.42780748663101603,0.4987424324324324,0.5329333333333334,0.479572619047619,0.2052401746724891,0.21363636363636362,0.11742424242424243,0.26515151515151514,10.29606741573034,34.2888888888889,0.2597984322508399,1.0,2.0,1.0,,2.0,,6.0,,1.0,,,1.0,0.2222222222222222,,0.2857142857142857,0.0106951871657754,0.5,0.5,0.14285714285714285,0.14285714285714285,1.0,,0.2,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,True,,,,,,
201627,1610612744,Anthony Morrow,Anthony Morrow,201627,GSW,26754.0,446,16.0,917,911,218.0,277,86,1828,13.0,31.0,5.0,11.0,5.0,9.0,22.0,38,19.0,44.0,51.0,2.0,14.0,54,113,72.0,21.0,228,996,8.0,15.0,2.0,3.0,25.0,19.0,31.0,19.0,11.0,79.0,42,66.0,14.0,51.0,7.0,18.0,10.0,28.0,7.0,3.0,6.0,2.0,10.0,66.0,5.0,12.0,6.0,39.0,2.0,47,18.0,65,4.0,14.0,4.0,10.0,18.0,2.0,8.0,10.0,1.0,10.0,1.0,4.0,28.0,3.0,5.0,15.0,24,,,1.0,20,,3.0,23.0,4.0,8.0,2.0,2.0,2.0,,2.0,2.0,,,,,79.0,218.0,3.0,2.0,0.3888888888888889,0.44680851063829785,0.4778761061946903,0.5333333333333333,0.6129032258064516,0.5594594594594594,0.6470588235294118,0.68,0.5859375,0.6578947368421053,0.7090909090909091,0.3891891891891892,0.061946902654867256,0.16129032258064516,0.02631578947368421,0.022727272727272728,21.696252465483234,0.6428571428571429,0.07142857142857142,0.12264150943396226,0.043478260869565216,0.061224489795918366,0.03968253968253968,0.10817307692307693,0.04228855721393035,0.075,0.04918032786885246,0.022222222222222223,0.053763440860215055,,0.1111111111111111,0.13392857142857142,0.12149532710280374,0.07462686567164178,0.03225806451612903,0.044444444444444446,1.0,0.16756756756756758,0.41935483870967744,0.5,0.3076923076923077,0.20540540540540542,0.5789473684210527,0.5945945945945946,0.36363636363636365,0.23783783783783785,0.4318181818181818,0.4418604651162791,0.47368421052631576,0.2756756756756757,0.6470588235294118,0.45454545454545453,,0.11764705882352941,0.18,0.5555555555555556,0.28,0.5567567567567567,0.4955724324324325,0.5297678571428571,0.5048949999999999,0.04736842105263158,0.06837606837606838,0.10964912280701754,0.34649122807017546,10.817699115044247,25.150000000000002,0.23773173391494,11.0,21.0,22.0,8.0,33.0,10.0,93.0,6.0,22.0,1.0,,0.9393939393939394,0.4583333333333333,0.5263157894736842,0.4583333333333333,0.11351351351351352,0.5238095238095238,0.5238095238095238,0.43137254901960786,0.43137254901960786,0.9545454545454546,0.5714285714285714,0.43137254901960786,0.0136986301369863,,,,2.0,5.0,2.0,2.0,,,4.0,1.0,0.9090909090909091,,,1.0,1.0,0.1,0.4,1.0,0.03125,True,,,,,,
201576,1610612744,Anthony Randolph,Anthony Randolph,201576,GSW,3666.0,61,-7.0,126,128,18.0,29,13,254,8.0,9.0,3.0,4.0,1.0,2.0,1.0,4,4.0,12.0,,,,13,25,,12.0,38,142,3.0,6.0,,2.0,8.0,3.0,5.0,,2.0,8.0,20,6.0,6.0,,,4.0,,4.0,,,3.0,,1.0,8.0,,7.0,3.0,10.0,2.0,15,7.0,22,,1.0,1.0,,1.0,1.0,,4.0,1.0,1.0,,,5.0,,,1.0,4,,1.0,1.0,7,,,12.0,,6.0,,7.0,5.0,2.0,7.0,4.0,,,,,8.0,18.0,,,0.7692307692307693,1.0,0.52,0.5,0.6,0.52,0.5,0.6,0.6129032258064516,0.5714285714285714,0.6666666666666666,,,,,,25.531914893617024,0.2,0.6666666666666666,0.21739130434782608,0.14583333333333334,0.23076923076923078,,0.22033898305084745,0.12962962962962962,0.16666666666666666,0.375,0.07142857142857142,,,0.13333333333333333,0.2,0.36363636363636365,0.2727272727272727,,,0.5714285714285714,0.36,0.8888888888888888,0.8888888888888888,0.625,0.16,0.25,0.25,1.0,0.48,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.75,,,0.4,0.5,,0.36,0.48429599999999995,0.5330166666666667,0.47718,0.1935483870967742,0.1935483870967742,0.21052631578947367,0.21052631578947367,11.08,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,3816.0,64,-18.0,132,132,10.0,19,16,264,9.0,15.0,1.0,3.0,1.0,1.0,2.0,5,,,,,,11,20,,,22,149,1.0,3.0,,,2.0,2.0,2.0,,,4.0,18,4.0,2.0,,1.0,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,12.0,2.0,3.0,5.0,14.0,2.0,21,5.0,26,2.0,3.0,1.0,2.0,3.0,,2.0,1.0,,1.0,,,4.0,,,5.0,7,,,,2,1.0,,,,,,1.0,,1.0,1.0,,,,,,4.0,10.0,1.0,,0.8181818181818182,0.9,0.55,0.3333333333333333,1.0,0.55,0.3333333333333333,1.0,0.55,0.3333333333333333,1.0,,0.05,0.06666666666666667,,,15.894039735099337,0.75,0.2857142857142857,0.3181818181818182,0.061224489795918366,0.3125,0.14285714285714285,0.31666666666666665,0.07936507936507936,0.125,0.07692307692307693,,0.09090909090909091,0.3333333333333333,0.2,0.3181818181818182,0.35294117647058826,0.3333333333333333,,0.25,,0.75,0.6,0.6428571428571429,0.8888888888888888,0.25,0.4,0.4,0.5,,,,,,1.0,0.3333333333333333,,,0.5,1.0,,0.75,0.56136,0.6263666666666666,0.54215,,,0.09090909090909091,0.18181818181818182,2.3150000000000004,,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1904,1610612744,Devean George,Devean George,1904,GSW,8841.0,147,-2.0,297,290,58.0,110,36,587,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3,6.0,8.0,18.0,2.0,3.0,8,14,28.0,7.0,53,317,2.0,4.0,3.0,,10.0,1.0,2.0,3.0,2.0,4.0,10,6.0,2.0,18.0,,,3.0,3.0,1.0,2.0,,,,9.0,2.0,4.0,2.0,15.0,2.0,19,6.0,25,,10.0,7.0,3.0,1.0,1.0,,3.0,,1.0,,1.0,4.0,2.0,1.0,4.0,11,,,1.0,6,2.0,,8.0,,2.0,2.0,2.0,2.0,,2.0,1.0,,,,,4.0,58.0,2.0,1.0,0.625,0.7142857142857143,0.5714285714285714,0.5,0.5,0.5476190476190477,0.7142857142857143,0.2,0.5760869565217391,0.7142857142857143,0.3333333333333333,0.6666666666666666,,,,,14.836795252225519,0.25,0.2222222222222222,0.16853932584269662,0.04040404040404041,0.05714285714285714,0.03508771929824561,0.13709677419354838,0.038461538461538464,,0.07407407407407407,0.046511627906976744,0.023255813953488372,0.07142857142857142,0.19444444444444445,0.16666666666666666,0.14285714285714285,0.06896551724137931,,,0.5,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.75,0.75,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.5,,0.2857142857142857,0.2,1.0,0.6,0.7380952380952381,0.5308630952380953,0.5205,0.4942300000000001,0.045454545454545456,0.125,0.18867924528301888,0.07547169811320754,13.292857142857141,24.857142857142858,0.19528619528619529,5.0,10.0,5.0,,10.0,,30.0,,5.0,,,1.0,0.35714285714285715,,0.35714285714285715,0.23809523809523808,0.5,0.5,0.2777777777777778,0.2777777777777778,1.0,,0.2777777777777778,,1.0,0.14285714285714285,1.0,,,1.0,2.0,,,,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,,,,,True,,,,,,
