EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,ShortMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips
201802,1610612738,Oliver Lafayette,Oliver Lafayette,201802,BOS,986.0,16,1.0,29,29,5,6.0,2.0,58,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,2.0,,5.0,30,,,,,,,,,,,2.0,,3.0,,1.0,1.0,2.0,,2.0,,,2.0,,,4.0,,,1.0,2.0,,3.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,5,,,1.0,1.0,1.0,0.5,,,0.5,0.5,,0.625,,,0.625,,,0.5,16.129032258064516,,,,0.25,0.16666666666666666,,0.21428571428571427,0.06666666666666667,,,,0.5,,0.5,,,,,0.25,1.0,1.0,1.0,0.25,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.5015,,,,,,,13.15,23.75,0.1724137931034483,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.1,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,8692.0,145,-35.0,277,268,108,94.0,32.0,545,3.0,5.0,,1.0,2.0,,1.0,4.0,9.0,1.0,4.0,2.0,2.0,8.0,,,,3.0,7.0,15.0,3.0,12.0,,23.0,291,,1.0,2.0,3.0,1.0,5.0,1.0,6.0,,5.0,12.0,2.0,9.0,,8.0,2.0,7.0,,7.0,,,3.0,2.0,2.0,14.0,1.0,,1.0,11.0,1.0,13.0,3.0,16.0,3.0,,3.0,1.0,3.0,1.0,6.0,15.0,4.0,1.0,,,,5.0,108,5.0,,0.8571428571428571,0.8571428571428571,1.0,0.25,0.5,0.16666666666666666,0.25,0.4666666666666667,0.2,0.42592592592592593,0.75,0.22727272727272727,0.42592592592592593,0.75,0.22727272727272727,0.4444444444444444,9.646302250803858,1.0,0.16666666666666666,,0.11,0.034482758620689655,0.023255813953488372,0.09302325581395349,0.023076923076923078,0.034482758620689655,0.10256410256410256,0.09523809523809523,0.125,,0.09090909090909091,0.18518518518518517,0.6,0.75,0.6666666666666666,0.037037037037037035,,,,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.14814814814814814,0.25,0.25,1.0,0.2962962962962963,0.25,0.25,1.0,,1.0,,,,0.18181818181818182,0.5,0.2727272727272727,,0.6296296296296297,0.25,0.4894055555555556,0.49529999999999996,0.5074909090909091,,,0.13043478260869565,0.21739130434782608,13.666666666666666,24.416666666666668,0.3898916967509025,,,,,,1.0,2.0,,3.0,2.0,,,,,2.0,,2.0,1.0,1.0,2.0,,,,0.06666666666666667,0.2,0.022988505747126436,0.046511627906976744,,,,,,,3.0,,,2.0,,,1.0,,3.0,,0.2727272727272727,1.0,0.3333333333333333,,1.0,0.5,1.0,,,1.0,True,,,,,,,,,
739,1610612738,Rasheed Wallace,Rasheed Wallace,739,BOS,21050.0,351,91.0,639,650,139,153.0,82.0,1289,12.0,15.0,3.0,1.0,2.0,24.0,42.0,7.0,15.0,2.0,6.0,,25.0,74.0,2.0,4.0,5.0,16.0,43.0,72.0,27.0,80.0,21.0,188.0,641,9.0,2.0,4.0,22.0,7.0,12.0,5.0,16.0,4.0,33.0,42.0,44.0,81.0,,73.0,25.0,14.0,4.0,18.0,3.0,1.0,5.0,3.0,6.0,40.0,3.0,,11.0,44.0,5.0,60.0,10.0,70.0,21.0,10.0,6.0,2.0,13.0,1.0,27.0,45.0,26.0,4.0,24.0,11.0,2.0,33.0,139,2.0,1.0,0.4883720930232558,0.525,1.0,0.3375,0.5,0.3125,0.34177215189873417,0.5972222222222222,0.5833333333333334,0.5493421052631579,0.7692307692307693,0.5178571428571429,0.5766871165644172,0.7857142857142857,0.55,0.5263157894736842,24.043715846994534,0.46153846153846156,0.20833333333333334,,0.18032786885245902,0.15942028985507245,0.028037383177570093,0.1757188498402556,0.034722222222222224,0.022727272727272728,0.11392405063291139,0.21666666666666667,0.20952380952380953,0.14893617021276595,0.18181818181818182,0.09868421052631579,0.8,0.8571428571428571,0.5833333333333334,0.27631578947368424,0.5714285714285714,0.6,0.3333333333333333,0.09868421052631579,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.4868421052631579,0.33783783783783783,0.33783783783783783,1.0,0.23076923076923078,,0.3076923076923077,0.5,1.0,0.07142857142857142,0.5,0.5714285714285714,0.3125,0.625,0.3424657534246575,0.4905023178807947,0.53138125,0.47694629629629615,0.06832298136645963,0.13580246913580246,0.11702127659574468,0.17553191489361702,8.795833333333333,25.70625,0.21752738654147105,3.0,7.0,2.0,6.0,1.0,3.0,7.0,1.0,11.0,4.0,7.0,,2.0,3.0,,,13.0,9.0,4.0,13.0,,,0.7777777777777778,0.041666666666666664,0.06666666666666667,0.03867403314917127,0.04838709677419355,0.05263157894736842,0.01282051282051282,1.0,2.0,2.0,,2.0,2.0,,4.0,0.046875,0.01818181818181818,0.3076923076923077,0.3333333333333333,,0.047619047619047616,,,,,,,,,,,True,,,,,,,,,
202068,1610612738,Marcus Landry,Marcus Landry,202068,BOS,170.0,3,-5.0,7,6,7,4.0,1.0,13,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,2.0,,,7,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,,1.0,,0.521325,,0.521325,,,,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,True,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,1861.0,31,-13.0,57,61,21,17.0,8.0,118,4.0,8.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,5.0,10.0,,,1.0,11.0,63,4.0,,,4.0,2.0,4.0,,,1.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,2.0,3.0,2.0,7.0,5.0,12.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,,5.0,21,,,0.4,0.6666666666666666,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,,17.39130434782609,1.0,0.6666666666666666,,0.13636363636363635,0.2857142857142857,,0.1724137931034483,0.16666666666666666,,0.125,,0.2222222222222222,0.3333333333333333,0.25,0.8,0.5,0.5,0.5,0.2,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,0.75,0.6666666666666666,,,0.8,,0.57707,0.558475,0.6193000000000001,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.45454545454545453,1.67,,0.3684210526315789,2.0,2.0,,4.0,,,5.0,,,,,,,,,,2.0,2.0,,2.0,,,0.5,,,0.21739130434782608,0.125,,,0.5,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,
201592,1610612738,J.R. Giddens,J.R. Giddens,201592,BOS,4092.0,68,,141,135,72,82.0,21.0,276,7.0,9.0,3.0,5.0,7.0,,1.0,1.0,5.0,,2.0,,,,,,,,8.0,15.0,,2.0,6.0,22.0,138,3.0,,,4.0,5.0,10.0,,1.0,4.0,14.0,10.0,6.0,,,,,2.0,2.0,4.0,2.0,,,,2.0,10.0,,,2.0,9.0,1.0,12.0,4.0,16.0,2.0,1.0,1.0,,5.0,2.0,3.0,5.0,8.0,1.0,12.0,5.0,1.0,14.0,72,,1.0,0.625,0.7142857142857143,,,,,,0.5333333333333333,0.5,0.47058823529411764,0.6666666666666666,0.45454545454545453,0.4782608695652174,0.5,0.4666666666666667,0.11764705882352941,16.96969696969697,0.2,0.14285714285714285,,0.18,0.11764705882352941,,0.16417910447761194,0.0625,,0.16666666666666666,,0.3,0.18181818181818182,,0.5294117647058824,0.7777777777777778,0.875,0.7142857142857143,0.058823529411764705,,,,0.29411764705882354,0.2,0.25,,0.11764705882352941,,,,,,,,1.0,,,,,0.6363636363636364,0.7142857142857143,,,0.6470588235294118,,0.5097823529411765,0.6474666666666666,0.5485,0.22727272727272727,0.25,0.18181818181818182,0.6363636363636364,6.706666666666666,23.35,0.5106382978723404,2.0,2.0,,2.0,,2.0,4.0,,1.0,1.0,4.0,1.0,,,,,,,,,,,0.6666666666666666,0.13333333333333333,0.1111111111111111,0.08,0.07407407407407407,,,0.6666666666666666,3.0,,,,,,,0.1111111111111111,,,0.5,1.0,,0.09090909090909091,,,0.2,,,,,,,True,,,,,,,,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,20310.0,338,31.0,611,617,136,112.0,81.0,1228,4.0,5.0,,1.0,1.0,1.0,4.0,20.0,55.0,10.0,24.0,5.0,22.0,53.0,2.0,4.0,3.0,13.0,25.0,64.0,32.0,77.0,11.0,157.0,629,10.0,4.0,9.0,22.0,2.0,9.0,7.0,20.0,,25.0,32.0,18.0,90.0,6.0,53.0,22.0,10.0,9.0,19.0,7.0,2.0,6.0,3.0,1.0,47.0,3.0,1.0,6.0,12.0,1.0,19.0,4.0,23.0,10.0,5.0,4.0,1.0,12.0,2.0,10.0,25.0,13.0,,13.0,4.0,,25.0,136,,,0.64,0.64,0.9375,0.4155844155844156,0.4444444444444444,0.35,0.4155844155844156,0.390625,0.2222222222222222,0.5177304964539007,0.5789473684210527,0.43103448275862066,0.5342465753424658,0.5789473684210527,0.43103448275862066,0.5460992907801419,22.347949080622346,0.3333333333333333,0.037037037037037035,0.043478260869565216,0.05172413793103448,0.08823529411764706,0.030612244897959183,0.06,0.010380622837370242,0.0379746835443038,0.036585365853658534,0.05555555555555555,0.0625,0.08695652173913043,0.09090909090909091,0.03546099290780142,0.8,0.8,0.25,0.028368794326241134,0.25,0.25,,0.3900709219858156,0.36363636363636365,0.37735849056603776,0.75,0.1702127659574468,0.4166666666666667,0.4166666666666667,1.0,0.375886524822695,0.41509433962264153,0.41509433962264153,0.9090909090909091,,0.2631578947368421,0.21052631578947367,0.5,1.0,0.034482758620689655,1.0,0.4482758620689655,0.23076923076923078,0.5815602836879432,0.41509433962264153,0.4984659574468085,0.5127035714285715,0.4931568965517242,0.03424657534246575,0.058823529411764705,0.14012738853503184,0.1592356687898089,18.123437499999998,24.463636363636365,0.2225859247135843,,5.0,,,,2.0,,,5.0,3.0,8.0,,3.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,,,0.5,0.03125,,,,,,,5.0,1.0,,,,1.0,1.0,,,0.25,,7.0,,0.2413793103448276,4.0,0.5714285714285714,0.03636363636363636,2.0,0.4,1.0,1.0,0.01282051282051282,,True,,,,,,,,,
201991,1610612738,Lester Hudson,Lester Hudson,201991,BOS,3762.0,63,4.0,127,116,67,65.0,17.0,243,2.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,,1.0,3.0,,,,1.0,4.0,13.0,2.0,4.0,5.0,19.0,127,3.0,,,2.0,3.0,6.0,,1.0,5.0,11.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,7.0,2.0,,4.0,,1.0,16.0,,,1.0,3.0,1.0,5.0,3.0,8.0,3.0,,4.0,1.0,7.0,3.0,4.0,6.0,5.0,,6.0,1.0,2.0,11.0,67,,2.0,0.5,0.5,0.5,0.5,,,0.5,0.3076923076923077,0.5,0.4117647058823529,0.3333333333333333,0.42857142857142855,0.475,0.3333333333333333,0.55,0.23529411764705882,18.243243243243242,0.5714285714285714,0.25,,0.07317073170731707,0.0625,,0.07017543859649122,0.061224489795918366,,0.07692307692307693,0.1,0.05555555555555555,,0.2,0.29411764705882354,0.4,0.5,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.2,0.2,,0.058823529411764705,1.0,1.0,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,,0.5294117647058824,0.3333333333333333,0.48825000000000013,0.5403666666666668,0.50345,0.05555555555555555,0.07142857142857142,0.10526315789473684,0.5789473684210527,9.799999999999999,24.875,0.5275590551181102,1.0,1.0,,,,1.0,3.0,,3.0,3.0,3.0,,,,,,2.0,2.0,,2.0,,,0.3333333333333333,0.07692307692307693,0.2,0.08571428571428572,0.05263157894736842,,,0.5,1.0,,,,,,2.0,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,555.0,9,-2.0,19,19,19,19.0,4.0,38,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,4.0,15,,,,,2.0,2.0,,,,4.0,2.0,2.0,,,,,2.0,,2.0,,,2.0,,,4.0,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,2.0,,,,,,4.0,19,1.0,,0.5,0.5,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,8.695652173913043,,0.3333333333333333,,0.14285714285714285,,,0.08333333333333333,,,,0.3333333333333333,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.62895,,0.62895,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,17006.0,283,-50.0,527,523,96,138.0,58.0,1050,3.0,14.0,,,1.0,2.0,8.0,12.0,27.0,3.0,4.0,1.0,23.0,56.0,2.0,4.0,5.0,9.0,17.0,49.0,26.0,60.0,3.0,115.0,585,,2.0,5.0,6.0,,4.0,6.0,10.0,2.0,20.0,16.0,18.0,45.0,33.0,56.0,23.0,29.0,7.0,36.0,6.0,1.0,7.0,5.0,17.0,79.0,1.0,,2.0,15.0,,17.0,3.0,20.0,16.0,7.0,10.0,4.0,19.0,1.0,12.0,35.0,15.0,,7.0,2.0,1.0,20.0,96,5.0,1.0,0.47058823529411764,0.47058823529411764,0.5769230769230769,0.43333333333333335,0.4,0.6,0.43333333333333335,0.3469387755102041,,0.5137614678899083,0.6,0.6428571428571429,0.5133928571428571,0.6,0.625,0.5504587155963303,22.12837837837838,0.5263157894736842,,,0.08875739644970414,0.03278688524590164,0.012987012987012988,0.07391304347826087,0.012145748987854251,0.015151515151515152,0.05454545454545454,0.07142857142857142,0.125,0.021739130434782608,0.06666666666666667,0.12844036697247707,0.21428571428571427,0.2727272727272727,1.0,0.07339449541284404,0.25,0.2857142857142857,0.5,0.24770642201834864,0.4444444444444444,0.46153846153846156,0.3333333333333333,0.03669724770642202,0.75,0.75,1.0,0.5137614678899083,0.4107142857142857,0.4107142857142857,0.5217391304347826,,0.2,0.8,0.5,1.0,0.07142857142857142,,0.6428571428571429,0.5555555555555556,0.6788990825688074,0.4107142857142857,0.5112788990825687,0.5661,0.49042142857142856,0.018018018018018018,0.0392156862745098,0.05217391304347826,0.17391304347826086,12.022448979591838,25.10333333333333,0.18216318785578747,,,,,,5.0,2.0,1.0,9.0,6.0,9.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,0.10204081632653061,0.21428571428571427,0.011764705882352941,0.01639344262295082,,0.016666666666666666,,3.0,,2.0,3.0,,,,,0.02127659574468085,,,1.0,0.125,0.07142857142857142,1.0,1.0,0.037037037037037035,,,,,,,False,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,134751.0,2246,238.0,4332,4298,1264,1191.0,419.0,8630,169.0,269.0,24.0,42.0,75.0,48.0,111.0,66.0,178.0,14.0,31.0,3.0,89.0,218.0,12.0,22.0,23.0,60.0,283.0,558.0,103.0,249.0,336.0,1211.0,4472,40.0,13.0,25.0,100.0,78.0,163.0,28.0,68.0,131.0,371.0,240.0,326.0,288.0,21.0,218.0,89.0,164.0,24.0,188.0,17.0,7.0,74.0,29.0,61.0,400.0,5.0,,44.0,183.0,16.0,243.0,34.0,277.0,83.0,27.0,75.0,36.0,151.0,41.0,95.0,184.0,328.0,5.0,397.0,173.0,35.0,371.0,1264,17.0,34.0,0.42402826855123676,0.4332129963898917,0.9320388349514563,0.41365461847389556,0.52,0.4117647058823529,0.41365461847389556,0.507168458781362,0.4785276073619632,0.5421313506815365,0.6230769230769231,0.5194805194805194,0.6126401630988787,0.678082191780822,0.609271523178808,0.30855018587360594,23.607924921793533,0.4966887417218543,0.11510791366906475,,0.12143331121433311,0.09421841541755889,0.01059322033898305,0.11499493414387031,0.019165727170236752,0.011594202898550725,0.11020408163265306,0.105,0.14100486223662884,0.1023391812865497,0.072,0.3333333333333333,0.6282527881040892,0.7130801687763713,0.5502958579881657,0.137546468401487,0.43243243243243246,0.46601941747572817,0.25,0.22057001239157373,0.3707865168539326,0.3793103448275862,0.22727272727272727,0.03841387856257745,0.45161290322580644,0.45161290322580644,1.0,0.2701363073110285,0.40825688073394495,0.40825688073394495,0.9213483146067416,0.36923076923076925,0.046153846153846156,0.3384615384615385,0.5454545454545454,1.0,0.3246753246753247,0.56,0.2597402597402597,0.38333333333333336,0.6418835192069393,0.40825688073394495,0.5300585501858736,0.5728849999999999,0.5072952380952381,0.1839323467230444,0.24856321839080459,0.08257638315441784,0.3063583815028902,8.08978494623656,24.942168674698788,0.2917820867959372,17.0,21.0,19.0,12.0,,44.0,29.0,12.0,56.0,39.0,76.0,6.0,12.0,28.0,23.0,13.0,25.0,16.0,2.0,29.0,3.0,7.0,0.525,0.07885304659498207,0.11895910780669144,0.02227342549923195,0.015283842794759825,0.007874015748031496,0.032520325203252036,0.7083333333333334,18.0,9.0,12.0,10.0,35.0,7.0,19.0,0.03382663847780127,0.016172506738544475,0.6551724137931034,0.5294117647058824,8.0,0.07207207207207207,0.03463203463203463,5.0,0.625,0.02247191011235955,1.0,0.3333333333333333,1.0,1.0,0.004,1.0,False,4.0,2.0,2.0,1.0,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,166158.0,2769,323.0,5326,5284,1494,1474.0,541.0,10610,296.0,453.0,47.0,74.0,122.0,58.0,149.0,60.0,164.0,5.0,19.0,4.0,9.0,51.0,3.0,4.0,4.0,28.0,414.0,766.0,14.0,70.0,165.0,1035.0,5502,75.0,4.0,8.0,100.0,101.0,205.0,5.0,33.0,69.0,286.0,256.0,572.0,21.0,21.0,47.0,9.0,572.0,166.0,738.0,122.0,44.0,341.0,67.0,164.0,1642.0,30.0,4.0,65.0,157.0,15.0,237.0,95.0,332.0,170.0,77.0,138.0,24.0,233.0,68.0,62.0,192.0,249.0,6.0,265.0,108.0,35.0,286.0,1494,30.0,31.0,0.30917874396135264,0.3192019950124688,0.5,0.2,0.5,0.15151515151515152,0.21212121212121213,0.5404699738903395,0.4926829268292683,0.5203349282296651,0.5060240963855421,0.45588235294117646,0.5424528301886793,0.5263157894736842,0.4897260273972603,0.08373205741626795,20.01349983125211,0.592274678111588,0.07772020725388601,0.02185792349726776,0.0863111599780099,0.1092436974789916,0.05385996409335727,0.09196354598177299,0.041609510745313216,0.05811138014527845,0.06532663316582915,0.08502024291497975,0.1043956043956044,0.1036036036036036,0.12582781456953643,0.5418660287081339,0.6534216335540839,0.736318407960199,0.3344594594594595,0.17822966507177032,0.38926174496644295,0.4084507042253521,0.15517241379310345,0.19617224880382775,0.36585365853658536,0.36585365853658536,0.3333333333333333,0.022727272727272728,0.2631578947368421,0.2631578947368421,0.8,0.061004784688995214,0.17647058823529413,0.19148936170212766,0.3333333333333333,0.5662650602409639,0.04819277108433735,0.04819277108433735,0.75,0.3333333333333333,0.5126050420168067,0.6065573770491803,0.11764705882352941,0.14285714285714285,0.6255980861244019,0.19148936170212766,0.5336802171290714,0.49160593220338983,0.5094775862068964,0.11969532100108814,0.12750885478158205,0.0966183574879227,0.2763285024154589,6.130678851174933,27.172857142857136,0.28051070221554636,25.0,36.0,16.0,26.0,4.0,58.0,61.0,9.0,93.0,114.0,95.0,5.0,17.0,14.0,11.0,,10.0,5.0,2.0,10.0,2.0,4.0,0.48,0.07571801566579635,0.11258278145695365,0.03742331288343558,0.038461538461538464,0.041666666666666664,0.028125,0.5319148936170213,48.0,9.0,12.0,4.0,27.0,3.0,3.0,0.04288164665523156,0.029473684210526315,0.3,0.24,5.0,0.04697986577181208,0.02100840336134454,1.0,0.2,,1.0,0.25,1.0,2.0,0.027777777777777776,1.0,False,,,,2.0,4.0,0.05714285714285714,0.0784313725490196,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,48689.0,811,-79.0,1493,1511,445,444.0,170.0,3004,73.0,140.0,39.0,19.0,42.0,17.0,47.0,14.0,42.0,,,,,2.0,,,,1.0,104.0,229.0,,2.0,87.0,295.0,1644,47.0,,,52.0,27.0,60.0,,1.0,33.0,87.0,140.0,68.0,,,1.0,,12.0,20.0,32.0,16.0,4.0,6.0,4.0,2.0,84.0,26.0,4.0,17.0,59.0,13.0,89.0,91.0,180.0,17.0,5.0,18.0,7.0,45.0,15.0,57.0,109.0,101.0,4.0,121.0,59.0,8.0,87.0,445,11.0,6.0,0.6730769230769231,0.7291666666666666,,,,,,0.45414847161572053,0.45,0.45021645021645024,0.44680851063829785,0.4426229508196721,0.5175438596491229,0.4482758620689655,0.5370370370370371,0.008658008658008658,19.59619952494062,0.4,0.2549019607843137,0.06666666666666667,0.12394957983193278,0.10240963855421686,0.14606741573033707,0.11838006230529595,0.13004484304932734,0.16083916083916083,0.12857142857142856,0.15151515151515152,0.10294117647058823,0.07317073170731707,0.18604651162790697,0.6060606060606061,0.5214285714285715,0.73,0.7123287671232876,0.20346320346320346,0.3617021276595745,0.3953488372093023,0.29411764705882354,0.18181818181818182,0.3333333333333333,0.35,0.9285714285714286,,,,,0.008658008658008658,,,,0.8297872340425532,,,,,0.6885245901639344,0.4523809523809524,0.01639344262295082,,0.6147186147186147,,0.5077903930131005,0.5283142857142857,0.5277983333333335,0.21299638989169675,0.21454545454545454,0.17627118644067796,0.29491525423728815,5.607423580786026,46.0,0.29805760214333554,20.0,21.0,10.0,16.0,1.0,46.0,61.0,7.0,12.0,11.0,27.0,,5.0,15.0,19.0,,12.0,10.0,2.0,12.0,4.0,3.0,0.44680851063829785,0.20087336244541484,0.2857142857142857,0.12423625254582485,0.08609271523178808,0.08571428571428572,0.09090909090909091,0.5128205128205128,3.0,2.0,3.0,4.0,13.0,,6.0,0.16666666666666666,0.10294117647058823,0.5,0.3,,0.0851063829787234,,,,0.047619047619047616,,,,,,,False,,,,1.0,,,,,
