EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceCorner3FGA,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceFtPoints,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,on,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,787.0,13,-10.0,26,23,11,13,49,2.0,2.0,2.0,2.0,2.0,6,30,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.538461538461538,0.1666666666666666,1.0,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3384,0.3273,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.4,0.4230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,2363.0,39,6.0,73,75,15,10,148,,,3.0,4.0,3.0,15,76,1.0,2.0,7.0,4.0,3.0,3.0,1.0,6.0,2.0,4.0,8.0,9.0,,1.0,2.0,4.0,2.0,7.0,15,0.6666666666666666,1.0,0.75,0.5,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.875,15.853658536585368,0.1538461538461538,0.3333333333333333,0.1875,0.4,0.2,,,,,0.6025714285714285,0.6716666666666667,0.2222222222222222,0.3333333333333333,0.4666666666666667,,0.2054794520547945,6.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.4285714285714285,0.25,0.25,0.5,0.5,0.0625,0.04,0.1428571428571428,0.1,0.0909090909090909,1.0,1.0,0.5714285714285714,0.75,1.0,0.6666666666666666,0.1428571428571428,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,0.5269,0.1333333333333333,24.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,6443.0,107,9.0,201,201,51,62,402,3.0,9.0,17.0,36.0,19.0,59,191,5.0,11.0,13.0,8.0,10.0,15.0,6.0,35.0,3.0,9.0,12.0,16.0,8.0,12.0,19.0,25.0,13.0,13.0,51,0.2352941176470588,0.2666666666666666,0.4722222222222222,0.4545454545454545,0.4,0.4166666666666667,0.4758064516129032,0.4642857142857143,30.869565217391308,0.1153846153846153,0.2,0.1290322580645161,0.037037037037037,0.25,0.18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5453950000000001,0.5108333333333334,0.2096774193548387,0.2708333333333333,0.2203389830508474,5.313888888888887,0.2537313432835821,22.0,12.0,24.0,3.0,4.0,3.0,6.0,,2.0,,,2.0,12.0,2.0,14.0,3.0,4.0,6.0,,1.0,3.0,26.0,6.0,4.0,12.0,2.0,4.0,1.0,3.0,4.0,,4.0,7.0,3.0,4.0,5.0,1.0,3.0,4.0,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,,0.1428571428571428,0.75,0.6,0.6,0.28,0.1111111111111111,0.1666666666666666,0.5555555555555556,,0.0625,0.0459770114942528,0.0416666666666666,0.15,0.1612903225806451,,1.0,0.48,0.5,0.6,0.25,0.04,,,,0.24,0.1666666666666666,0.1666666666666666,1.0,0.8,0.75,0.5,0.5,,,0.76,0.1666666666666666,0.5477333333333334,0.1016949152542373,24.45714285714286,2.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1153846153846153,0.0769230769230769,0.06,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,908.0,15,-15.0,30,27,11,13,57,,1.0,2.0,5.0,1.0,5,37,,,,2.0,,,,,,,,1.0,3.0,3.0,1.0,2.0,1.0,,11,0.5,0.5,0.4,,0.4,,0.4166666666666667,,25.0,,,,,,0.2,,,,0.49124,,0.1666666666666666,0.1666666666666666,,4.1,0.3666666666666666,,2.0,3.0,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,0.2,,,,0.0909090909090909,0.0833333333333333,0.3333333333333333,,,,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,,,0.6,,0.5575,,,,1.0,,,,,,,,1.0,,,,,,,,,0.2,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2733,1610612760,Shaun Livingston,Shaun Livingston,2733,OKC,7778.0,130,17.0,244,243,59,65,487,1.0,5.0,5.0,14.0,,10,235,1.0,5.0,2.0,6.0,12.0,14.0,5.0,30.0,2.0,11.0,16.0,20.0,4.0,9.0,8.0,,,2.0,59,0.6,0.6,0.3571428571428571,0.2,0.3125,0.2,0.3125,0.2,8.571428571428571,0.1195652173913043,0.1111111111111111,0.1181818181818181,0.032258064516129,0.1333333333333333,0.3125,0.2,0.2,,0.43885625,0.39144,,,0.2,9.328571428571427,0.2418032786885245,26.0,1.0,4.0,,2.0,,2.0,,2.0,,,,,,2.0,,2.0,,,,,4.0,,,,,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,,5.0,,5.0,3.0,2.0,,8.0,2.0,,2.0,,,,,,,,,0.125,0.1428571428571428,0.5,0.625,0.1764705882352941,0.04,0.0392156862745098,0.0666666666666666,0.1153846153846153,0.2,,,0.25,0.25,0.5,1.0,0.125,,,,,,,,0.6666666666666666,,0.4,,,,0.375,,0.520475,,23.1,3.0,5.0,,,1.0,2.0,2.0,,,1.0,2.0,,,3.0,,,,,0.3125,0.6,0.6,,,,2.0,,1.0,1.0,1.0,0.037037037037037,0.0588235294117647,0.0526315789473684,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,5472.0,91,16.0,173,174,37,43,347,1.0,2.0,8.0,14.0,4.0,20,165,,1.0,2.0,12.0,4.0,4.0,2.0,8.0,2.0,7.0,10.0,18.0,8.0,15.0,11.0,6.0,3.0,2.0,37,0.75,1.0,0.5714285714285714,,0.5333333333333333,,0.5555555555555556,0.3333333333333333,10.891089108910892,0.106060606060606,0.1666666666666666,0.1153846153846153,0.1304347826086956,0.2222222222222222,0.1333333333333333,0.5,0.5,1.0,0.5445071428571429,0.6051,0.1666666666666666,0.1764705882352941,0.1,2.885714285714286,0.2138728323699422,22.0,7.0,12.0,2.0,5.0,,1.0,,,,,,1.0,,1.0,2.0,5.0,5.0,,1.0,2.0,4.0,,4.0,1.0,,1.0,1.0,1.0,5.0,1.0,8.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,4.0,2.0,1.0,2.0,2.0,,,,,0.4,0.4,0.4166666666666667,0.0666666666666666,0.0714285714285714,0.0833333333333333,0.5,0.1,0.0862068965517241,0.0921052631578947,0.0833333333333333,0.125,0.074074074074074,,1.0,0.8,0.5833333333333334,0.6363636363636364,0.7142857142857143,,,,,0.0666666666666666,,,,1.0,0.4,0.5,,,,0.8666666666666667,,0.56925,0.25,36.3,,,,1.0,,,,,,1.0,,1.0,1.0,6.0,,,0.0476190476190476,,,,,,,0.5,1.0,,,2.0,1.0,0.1111111111111111,0.1538461538461538,0.0833333333333333,,,1.0,1.0,1.0,0.1111111111111111,0.1666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,4232.0,71,20.0,133,135,31,31,268,2.0,8.0,6.0,18.0,4.0,31,121,2.0,4.0,7.0,4.0,2.0,3.0,,7.0,,12.0,15.0,18.0,1.0,2.0,4.0,8.0,4.0,7.0,31,0.3333333333333333,0.4,0.3333333333333333,0.5,0.5192307692307693,0.5,0.5166666666666667,0.5,21.51898734177215,0.2448979591836734,,0.2,0.3125,,0.3076923076923077,0.25,0.2857142857142857,,0.5124480769230769,0.5061071428571429,0.1333333333333333,0.1818181818181818,0.2258064516129032,9.477777777777778,0.2330827067669172,18.0,4.0,7.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,2.0,5.0,8.0,1.0,2.0,8.0,1.0,3.0,,8.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,,,3.0,,,1.0,,3.0,4.0,3.0,1.0,3.0,3.0,1.0,0.625,0.3333333333333333,0.625,0.5,1.0,1.0,0.3076923076923077,0.0555555555555555,,0.75,0.25,0.0434782608695652,0.0517241379310344,,0.1875,0.2352941176470588,,1.0,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.5,0.2307692307692307,0.6666666666666666,0.6666666666666666,1.0,0.0769230769230769,0.5,0.5,1.0,0.25,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.5769230769230769,0.5,0.5318625,0.2580645161290322,23.2375,,3.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,0.0588235294117647,,0.1153846153846153,,,,,0.1428571428571428,2.0,,2.0,1.0,,0.0833333333333333,0.0909090909090909,0.125,,0.5,,,,,,2.0,2.0,1.0,1.0,0.125,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,1448.0,24,9.0,49,47,7,8,96,1.0,5.0,3.0,13.0,4.0,13,47,,2.0,1.0,,2.0,3.0,1.0,7.0,,1.0,1.0,4.0,,,4.0,6.0,3.0,1.0,7,,,0.2307692307692307,,0.3,,0.3611111111111111,0.1666666666666666,31.666666666666668,0.05,,0.0476190476190476,,,0.3333333333333333,0.2,0.2,,0.4695033333333333,0.36175,0.1666666666666666,0.1875,0.0769230769230769,9.06153846153846,0.1428571428571428,7.0,1.0,4.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,,2.0,,,,1.0,6.0,3.0,,2.0,1.0,,1.0,,3.0,,3.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,0.5,,0.5,,,,0.1333333333333333,,,1.0,,0.1304347826086956,0.12,0.1111111111111111,0.2,,,,0.2666666666666666,0.25,0.25,,,,,,0.1333333333333333,0.5,0.5,1.0,0.5,,,,,,0.4,0.5,0.4832499999999999,,24.5,1.0,4.0,,,,1.0,1.0,,,,,,,,,,0.1428571428571428,,0.2666666666666666,0.25,0.25,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201591,1610612760,DJ White,DJ White,201591,OKC,846.0,14,9.0,26,26,11,18,52,3.0,3.0,3.0,3.0,2.0,8,19,1.0,1.0,4.0,4.0,1.0,2.0,,5.0,,2.0,3.0,3.0,1.0,2.0,1.0,2.0,,4.0,11,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,18.51851851851852,0.3333333333333333,,0.2222222222222222,1.0,,1.0,1.0,1.0,0.6666666666666666,0.347,0.3465,,,0.5,17.0,0.4230769230769231,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.2,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,4147.0,69,15.0,131,128,38,33,259,2.0,9.0,14.0,30.0,16.0,50,121,3.0,8.0,12.0,14.0,2.0,5.0,2.0,13.0,1.0,8.0,10.0,12.0,1.0,3.0,12.0,18.0,10.0,12.0,38,0.5,0.5,0.4666666666666667,0.375,0.4358974358974359,0.2727272727272727,0.5319148936170213,0.4285714285714285,34.61538461538461,0.1428571428571428,0.125,0.140625,0.1363636363636363,0.2,0.2307692307692307,0.2222222222222222,0.25,1.0,0.491474358974359,0.4696181818181819,0.2127659574468085,0.2631578947368421,0.24,8.82,0.2900763358778626,16.0,7.0,10.0,1.0,1.0,2.0,3.0,1.0,2.0,,,1.0,7.0,2.0,9.0,1.0,2.0,4.0,,3.0,6.0,14.0,6.0,,7.0,1.0,3.0,,,1.0,1.0,2.0,3.0,1.0,2.0,3.0,,1.0,4.0,1.0,2.0,7.0,3.0,,3.0,1.0,1.0,0.2222222222222222,,0.2222222222222222,0.5,0.3333333333333333,0.5,0.2307692307692307,0.1,0.2,0.4285714285714285,0.25,0.0217391304347826,0.0307692307692307,0.05,0.1428571428571428,0.15,,0.3333333333333333,0.2564102564102564,0.7,0.875,0.4285714285714285,0.0512820512820512,0.5,0.5,1.0,0.1794871794871795,0.1428571428571428,0.1428571428571428,1.0,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,,,0.4871794871794871,0.1428571428571428,0.4841833333333333,0.08,24.344444444444445,5.0,11.0,1.0,3.0,1.0,3.0,2.0,1.0,,,4.0,,1.0,,2.0,,,,0.282051282051282,0.4545454545454545,0.4545454545454545,,0.3333333333333333,0.2727272727272727,2.0,,,1.0,,0.0526315789473684,,,0.4,,2.0,,,,0.1666666666666666,,,1.0,,0.1111111111111111,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
