EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGA,Fg3aBlocked,LostBallSteals,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,Loose Ball Fouls,SecondChanceTurnovers,PenaltyTurnovers,OffCorner3ReboundPct,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,on,SecondChanceFtPoints,FTOffRebounds,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,SelfOReb,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,464.0,8,1.0,14,14,5.0,14.0,1.0,28,2.0,2.0,1.0,1.0,2.0,2.0,4.0,11.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.333333333333334,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42419999999999997,0.2764,0.5,1.85,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,2291.0,38,-4.0,80,77,15.0,31.0,8.0,157,2.0,3.0,,,7.0,11.0,18.0,72.0,,,4.0,8.0,2.0,,2.0,3.0,,,,,4.0,15.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,,0.6363636363636364,,0.6923076923076923,1.0,20.224719101123597,,0.07692307692307693,0.05263157894736842,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,0.2727272727272727,0.4279,,0.2222222222222222,11.372727272727273,0.1875,1.0,2.0,4.0,6.0,4.0,4.0,6.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,0.2,0.038461538461538464,0.03125,0.08333333333333333,0.15384615384615385,0.18181818181818182,0.5,0.5,1.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,1280.0,21,,43,43,7.0,22.0,4.0,86,4.0,7.0,,1.0,4.0,7.0,10.0,42.0,,1.0,,4.0,5.0,3.0,10.0,12.0,,,,,,7.0,0.5,0.6666666666666666,0.5714285714285714,,0.5714285714285714,,0.625,,18.367346938775512,0.75,0.3333333333333333,0.2916666666666667,,0.5,,1.0,0.5714285714285714,0.5714285714285714,0.5,1.0,,1.0,0.6265428571428571,0.5346,,0.9142857142857144,0.16279069767441862,,,,,2.0,,4.0,,,,,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,3.0,,3.0,3.0,,,,0.07692307692307693,0.125,,0.3333333333333333,,,,,,,,,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,0.5,0.2857142857142857,1.0,0.3333333333333333,0.62915,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,1610612759,Marcus Haislip,Marcus Haislip,2409,SAS,2625.0,44,-5.0,88,86,18.0,40.0,9.0,174,3.0,6.0,,,7.0,16.0,25.0,82.0,1.0,1.0,2.0,6.0,3.0,2.0,6.0,10.0,2.0,2.0,2.0,1.0,2.0,18.0,0.42857142857142855,0.75,0.4375,1.0,0.5476190476190477,0.5,0.5434782608695652,0.5,26.53061224489796,0.25,0.10344827586206896,0.09302325581395349,0.3333333333333333,0.1111111111111111,0.5,0.2857142857142857,0.5,0.75,0.3333333333333333,,,0.5238095238095238,0.49032142857142863,0.4465,0.08,10.668750000000001,0.20454545454545456,1.0,1.0,3.0,9.0,2.0,,8.0,,,,,,,,,4.0,4.0,,,3.0,,1.0,,,3.0,4.0,5.0,,3.0,5.0,,,1.0,0.14814814814814814,0.1111111111111111,0.23076923076923078,,0.047619047619047616,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,3.0,3.0,4.0,6.0,6.0,,1.0,1.0,3.0,0.75,0.75,0.75,0.07142857142857142,,0.3333333333333333,,0.09090909090909091,0.75,0.6666666666666666,0.610775,0.13043478260869565,0.16666666666666666,0.24,1.0,2.0,1.0,2.0,3.0,3.0,5.0,1.0,9.0,3.0,2.0,2.0,2.0,1.0,0.6,0.6,0.23809523809523808,0.125,0.3333333333333333,0.09523809523809523,0.5,0.5,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,24.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,1941.0,32,-9.0,65,65,18.0,36.0,7.0,130,1.0,2.0,1.0,1.0,1.0,5.0,5.0,59.0,1.0,3.0,2.0,,6.0,2.0,11.0,11.0,,,,,2.0,18.0,,,0.2,0.3333333333333333,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.16666666666666666,21.126760563380284,0.25,0.2857142857142857,0.2903225806451613,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.5,0.5,,0.16666666666666666,1.0,0.75,0.4706416666666667,0.462725,0.4,10.78,0.27692307692307694,,1.0,,2.0,,,2.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,,,1.0,,,,,3.0,1.0,3.0,,2.0,1.0,2.0,,,,,,,,0.3333333333333333,0.08333333333333333,,,,0.16666666666666666,,,,,,,1.0,,,,3.0,,,,,,0.3,,,,0.3333333333333333,,,0.3699,,,,,,,1.0,7.0,1.0,7.0,3.0,3.0,7.0,1.0,,,1.0,0.14285714285714285,0.14285714285714285,0.5833333333333334,,,,,,,0.5833333333333334,0.14285714285714285,0.16666666666666666,1.0,,0.14285714285714285,25.97142857142857,3.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,595.0,10,9.0,22,19,3.0,9.0,3.0,41,,1.0,,,,1.0,2.0,11.0,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,0.5,,11.538461538461538,,,0.06666666666666667,,,,1.0,,,,,,1.0,0.4796,,,,0.13636363636363635,,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,0.25,,,,0.3333333333333333,1.0,,0.4796,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612759,Theo Ratliff,Theo Ratliff,689,SAS,1300.0,22,-7.0,38,40,11.0,22.0,5.0,78,,1.0,,,1.0,3.0,2.0,38.0,1.0,1.0,2.0,2.0,2.0,,3.0,5.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,13.953488372093023,,0.16666666666666666,0.17647058823529413,,,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.454,0.4246,1.0,5.233333333333333,0.2894736842105263,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,,,2.0,,,1.0,,3.0,1.0,3.0,1.0,1.0,,,,0.6666666666666666,0.07692307692307693,0.1,,0.25,0.6666666666666666,0.5,0.5,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,0.2,0.14285714285714285,0.5,,0.25,1.0,,0.5933,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,234.0,4,-2.0,8,7,,,,15,1.0,1.0,,,1.0,1.0,2.0,12.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,12.5,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.5914,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,228.0,4,-2.0,8,7,,,,15,,,,,1.0,1.0,2.0,12.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,12.5,,,,,,,,,,,,,,0.3808,,,17.8,,,,1.0,1.0,,,2.0,2.0,,2.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,485.0,8,2.0,17,15,,,2.0,32,,1.0,,,,1.0,,16.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,9.523809523809524,,0.25,0.16666666666666666,,,,1.0,,,,,,1.0,0.559,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
