EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,Technical Free Throw Trips,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,on
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,29824.0,497,-113,897,897,227,317,126,1794,33.0,52.0,17.0,23.0,11.0,21.0,13.0,38.0,11.0,35.0,5.0,20.0,3.0,1.0,3.0,24.0,62.0,4.0,8.0,7.0,20.0,57.0,125.0,29.0,82.0,19.0,220,1053,19.0,29.0,4.0,11.0,50.0,15.0,34.0,8.0,23.0,8.0,62.0,76.0,38.0,81.0,6.0,26.0,2.0,60.0,24.0,7.0,10,3.0,13,2.0,1.0,5.0,1.0,4.0,29,5,22.0,18,46,13.0,77,27,104,7.0,10.0,7.0,3.0,5.0,2.0,2.0,10,3.0,1.0,2.0,15,3.0,39,64,3.0,5.0,17.0,2.0,24.0,1.0,11.0,1.0,13.0,8.0,1.0,4.0,13.0,6.0,1.0,62.0,227,4.0,0.6666666666666666,0.8636363636363636,0.9310344827586207,0.35365853658536583,0.36363636363636365,0.34782608695652173,0.3625,0.456,0.6551724137931034,0.4411764705882353,0.4855072463768116,0.625,0.47368421052631576,0.5045871559633027,0.625,0.5081967213114754,0.3961352657004831,0.056,0.1346153846153846,22.33940556088207,0.3333333333333333,0.40625,0.16312056737588654,0.06267806267806268,0.1875,0.043859649122807015,0.1693121693121693,0.05806451612903226,0.11458333333333333,0.0673076923076923,0.026490066225165563,0.02631578947368421,0.07894736842105263,0.16,0.1935483870967742,0.15,0.19117647058823528,0.17857142857142858,0.0625,0.46153846153846156,0.25120772946859904,0.6346153846153846,0.7333333333333333,0.5454545454545454,0.18357487922705315,0.34210526315789475,0.34210526315789475,0.6923076923076923,0.16908212560386474,0.3142857142857143,0.3142857142857143,1.0,0.0966183574879227,0.25,0.25,1.0,0.2995169082125604,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.575,0.7391304347826086,0.17647058823529413,0.075,0.2,0.5,0.75,0.3684210526315789,0.5238095238095238,0.05263157894736842,0.3333333333333333,0.3508771929824561,0.35,0.6473429951690821,0.4,0.5002926829268293,0.5320129032258063,0.5146636363636364,0.05504587155963303,0.08148148148148149,0.012048192771084338,0.22727272727272727,0.2818181818181818,8.1488,25.798780487804876,0.2530657748049052,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,40360.0,673,-70,1223,1244,258,394,175,2467,53.0,79.0,19.0,30.0,8.0,11.0,20.0,46.0,19.0,49.0,,,,,,,1.0,,,,,92.0,174.0,,1.0,42.0,226,1427,22.0,39.0,,,57.0,16.0,30.0,,,8.0,40.0,134.0,50.0,,,34.0,,1.0,,14.0,12,4.0,16,4.0,,7.0,,5.0,36,13,58.0,32,84,12.0,128,72,200,3.0,16.0,5.0,11.0,12.0,,3.0,13,9.0,,3.0,25,4.0,32,74,6.0,6.0,60.0,3.0,70.0,6.0,36.0,,22.0,17.0,1.0,4.0,22.0,11.0,1.0,40.0,258,10.0,0.7282608695652174,0.8933333333333333,,,,,,0.5287356321839081,0.5641025641025641,0.5333333333333333,0.5257142857142857,0.5641025641025641,0.5333333333333333,0.5458937198067633,0.5816326530612245,0.5263157894736842,0.005714285714285714,0.08045977011494253,0.12658227848101267,16.189811584089323,0.48,0.2857142857142857,0.21818181818181817,0.12083333333333333,0.2064516129032258,0.11818181818181818,0.21481481481481482,0.12033898305084746,0.16,0.140625,0.0881057268722467,0.16923076923076924,0.044444444444444446,0.20279720279720279,0.21505376344086022,0.2348993288590604,0.21428571428571427,0.19298245614035087,0.04411764705882353,0.5,0.4514285714285714,0.6708860759493671,0.7681159420289855,0.6226415094339622,0.26285714285714284,0.43478260869565216,0.46511627906976744,0.85,0.28,0.3877551020408163,0.3958333333333333,0.8947368421052632,,,,,0.005714285714285714,,,,0.7692307692307693,0.6333333333333333,0.10526315789473684,,,,,0.36666666666666664,0.7272727272727273,,,,,0.45714285714285713,,0.48599057142857144,0.534044117647059,0.4738566666666667,0.17560975609756097,0.17647058823529413,,0.252212389380531,0.17699115044247787,7.262068965517241,24.2,0.2109566639411284,13.0,1.0,1.0,7.0,8.0,2.0,3.0,1.0,2.0,0.06521739130434782,0.02040816326530612,0.022727272727272728,,,,,,,,,,,,,,,True
101198,1610612765,Will Bynum,Will Bynum,101198,DET,37835.0,631,-149,1125,1140,232,300,145,2265,27.0,54.0,2.0,3.0,10.0,21.0,10.0,26.0,36.0,86.0,1.0,6.0,1.0,,2.0,,8.0,,,,3.0,73.0,166.0,1.0,14.0,35.0,184,1377,6.0,10.0,,1.0,14.0,18.0,41.0,,5.0,8.0,44.0,36.0,110.0,3.0,,,1.0,7.0,,14.0,79,21.0,100,10.0,11.0,33.0,12.0,34.0,221,4,5.0,12,26,,38,9,47,,20.0,13.0,7.0,22.0,5.0,14.0,8,8.0,,,30,9.0,16,51,2.0,2.0,34.0,,40.0,4.0,17.0,,3.0,3.0,,,3.0,1.0,,44.0,232,11.0,0.2465753424657534,0.2465753424657534,1.0,0.07142857142857142,,,0.07692307692307693,0.4397590361445783,0.6,0.43902439024390244,0.41388888888888886,0.5454545454545454,0.391304347826087,0.45918367346938777,0.5454545454545454,0.43137254901960786,0.07777777777777778,0.08433734939759036,0.18518518518518517,17.31800766283525,0.7333333333333333,,0.07365439093484419,0.01152073732718894,0.096,0.03669724770642202,0.0794979079497908,0.016574585635359115,0.00819672131147541,0.019417475728155338,0.009569377990430622,0.028169014084507043,0.05263157894736842,0.09375,0.05747126436781609,0.06521739130434782,0.03614457831325301,0.21428571428571427,,0.3333333333333333,0.3,0.5,0.6136363636363636,0.18518518518518517,0.14444444444444443,0.38461538461538464,0.4166666666666667,0.1,0.4777777777777778,0.4186046511627907,0.42857142857142855,0.3333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.044444444444444446,,,,0.2727272727272727,0.6666666666666666,0.5,0.09090909090909091,,,,0.45652173913043476,0.47619047619047616,0.043478260869565216,,0.06521739130434782,,0.37777777777777777,,0.47126731843575426,0.4552071428571428,0.49648666666666674,0.08808290155440414,0.09497206703910614,,0.07608695652173914,0.2391304347826087,10.980722891566264,28.757142857142856,0.20622222222222222,2.0,,,3.0,,3.0,,,3.0,0.07692307692307693,0.023255813953488372,,4.0,,,,,,,,,,,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,60053.0,1001,-107,1827,1830,367,478,268,3657,24.0,48.0,5.0,11.0,4.0,7.0,43.0,93.0,95.0,228.0,16.0,39.0,4.0,2.0,11.0,13.0,46.0,4.0,13.0,3.0,12.0,162.0,369.0,29.0,85.0,135.0,546,2048,30.0,51.0,5.0,17.0,83.0,19.0,49.0,5.0,23.0,46.0,99.0,212.0,112.0,81.0,6.0,6.0,,46.0,13.0,17.0,111,12.0,123,9.0,3.0,68.0,15.0,28.0,258,1,15.0,17,43,1.0,61,17,78,5.0,18.0,8.0,10.0,44.0,10.0,28.0,29,16.0,1.0,3.0,73,16.0,21,73,2.0,9.0,93.0,1.0,157.0,8.0,48.0,4.0,,,,,2.0,1.0,3.0,99.0,367,19.0,0.654320987654321,0.6666666666666666,0.9310344827586207,0.3411764705882353,0.29411764705882354,0.21739130434782608,0.3411764705882353,0.43902439024390244,0.5882352941176471,0.3877551020408163,0.4526431718061674,0.5514705882352942,0.3680555555555556,0.5144230769230769,0.5684931506849316,0.494949494949495,0.18722466960352424,0.04607046070460705,0.2708333333333333,27.41187384044527,0.6027397260273972,0.018867924528301886,0.06902086677367576,0.020026702269692925,0.07391304347826087,0.006578947368421052,0.07033997655334115,0.017758046614872364,0.014705882352941176,0.024752475247524754,0.02040816326530612,0.011235955056179775,,0.06696428571428571,0.07428571428571429,0.06696428571428571,0.07894736842105263,0.0641025641025641,0.02066115702479339,0.5,0.10572687224669604,0.5,0.6857142857142857,0.5416666666666666,0.20484581497797358,0.46236559139784944,0.4673913043478261,0.5581395348837209,0.5022026431718062,0.4166666666666667,0.4222222222222222,0.7263157894736842,0.08590308370044053,0.41025641025641024,0.42105263157894735,0.9375,0.1013215859030837,0.2826086956521739,0.28888888888888886,0.9230769230769231,0.16176470588235295,0.45454545454545453,0.6,0.058823529411764705,0.19117647058823528,0.3076923076923077,1.0,0.09722222222222222,0.5714285714285714,0.1527777777777778,0.18181818181818182,0.16666666666666666,0.25,0.29295154185022027,0.2826086956521739,0.4531057268722467,0.48561525423728813,0.45473125000000014,0.10441767068273092,0.11735941320293398,0.0449438202247191,0.152014652014652,0.1813186813186813,13.45149051490515,24.63764705882353,0.20087575259989054,8.0,1.0,3.0,4.0,3.0,22.0,,,20.0,0.010752688172043012,0.013157894736842105,0.0136986301369863,13.0,1.0,2.0,2.0,2.0,0.023529411764705882,0.02564102564102564,0.021739130434782608,0.25,1.0,,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,99825.0,1664,-147,2999,3019,655,842,413,6018,93.0,138.0,18.0,34.0,19.0,29.0,55.0,137.0,107.0,232.0,18.0,47.0,8.0,1.0,8.0,9.0,26.0,2.0,6.0,4.0,10.0,255.0,507.0,27.0,73.0,70.0,661,3397,30.0,61.0,4.0,14.0,79.0,41.0,87.0,5.0,18.0,20.0,117.0,252.0,258.0,81.0,,26.0,,26.0,9.0,19.0,122,39.0,161,26.0,13.0,35.0,25.0,62.0,361,13,54.0,46,115,16.0,177,71,248,13.0,34.0,26.0,8.0,41.0,5.0,17.0,19,24.0,1.0,5.0,60,13.0,35,77,3.0,4.0,92.0,5.0,98.0,12.0,45.0,,19.0,14.0,1.0,4.0,22.0,9.0,1.0,117.0,655,18.0,0.49411764705882355,0.5206611570247934,1.0,0.3698630136986301,0.2857142857142857,0.2777777777777778,0.3698630136986301,0.5029585798816568,0.4918032786885246,0.47126436781609193,0.5094827586206897,0.48,0.46190476190476193,0.5304975922953451,0.5,0.49159663865546216,0.12586206896551724,0.03747534516765286,0.07971014492753623,19.43653955606147,0.6833333333333333,0.17777777777777778,0.11663286004056796,0.045531197301854974,0.13068181818181818,0.04498269896193772,0.1203288490284006,0.04542372881355932,0.05491329479768786,0.04487179487179487,0.03977272727272727,0.04945054945054945,0.037383177570093455,0.09116809116809117,0.08949416342412451,0.15873015873015872,0.11864406779661017,0.15517241379310345,0.04779411764705882,0.4090909090909091,0.23793103448275862,0.6739130434782609,0.7322834645669292,0.5806451612903226,0.23620689655172414,0.40145985401459855,0.4198473282442748,0.21818181818181817,0.4,0.46120689655172414,0.4652173913043478,0.5607476635514018,0.08103448275862069,0.3829787234042553,0.3829787234042553,1.0,0.04482758620689655,0.34615384615384615,0.34615384615384615,1.0,0.4533333333333333,0.5294117647058824,0.3333333333333333,0.10666666666666667,0.08,0.3333333333333333,1.0,0.2761904761904762,0.6551724137931034,0.0761904761904762,0.125,0.09523809523809523,0.4,0.36379310344827587,0.34615384615384615,0.46498981001727097,0.5103583333333334,0.46705571428571435,0.0734094616639478,0.08333333333333333,,0.11951588502269289,0.17700453857791226,10.747731755424065,24.586301369863012,0.2184061353784595,7.0,4.0,3.0,5.0,5.0,10.0,2.0,,9.0,0.043795620437956206,0.008620689655172414,0.03508771929824561,,2.0,,3.0,2.0,,,,0.25,1.0,1.0,,,,True
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,60713.0,1012,6,1843,1842,396,527,253,3685,59.0,136.0,5.0,15.0,12.0,30.0,42.0,93.0,61.0,157.0,2.0,7.0,1.0,1.0,3.0,10.0,32.0,,1.0,2.0,16.0,162.0,386.0,12.0,39.0,121.0,481,1981,11.0,31.0,1.0,2.0,29.0,29.0,79.0,3.0,19.0,36.0,103.0,102.0,222.0,18.0,18.0,10.0,2.0,30.0,10.0,39.0,136,31.0,167,16.0,15.0,52.0,25.0,59.0,365,4,16.0,24,59,,83,21,104,4.0,39.0,24.0,15.0,35.0,6.0,18.0,24,17.0,,6.0,59,13.0,33,84,2.0,8.0,125.0,8.0,149.0,19.0,76.0,,7.0,5.0,,2.0,7.0,4.0,1.0,103.0,396,18.0,0.3148148148148148,0.3248407643312102,0.5,0.3076923076923077,0.5,0.15789473684210525,0.32432432432432434,0.41968911917098445,0.3548387096774194,0.3670886075949367,0.4235294117647059,0.3787878787878788,0.34183673469387754,0.4897750511247444,0.4142857142857143,0.42916666666666664,0.09176470588235294,0.10103626943005181,0.19852941176470587,25.452856479331164,0.5932203389830508,,0.09531502423263329,0.02119205298013245,0.11162790697674418,0.025477707006369428,0.09952038369304557,0.021929824561403508,0.034334763948497854,0.014778325123152709,0.01567398119122257,0.021505376344086023,0.03125,0.08018867924528301,0.07228915662650602,0.12448132780082988,0.12413793103448276,0.08571428571428572,0.01951219512195122,0.5714285714285714,0.32,0.4338235294117647,0.5412844036697247,0.288135593220339,0.2188235294117647,0.45161290322580644,0.5121951219512195,0.2619047619047619,0.36941176470588233,0.3885350318471338,0.391025641025641,0.3770491803278688,0.01647058823529412,0.2857142857142857,0.2857142857142857,1.0,0.07529411764705882,0.3125,0.3225806451612903,0.4,0.45454545454545453,0.3333333333333333,,0.030303030303030304,0.030303030303030304,,,0.30612244897959184,0.4,0.030612244897959183,0.3333333333333333,0.16326530612244897,0.125,0.4117647058823529,0.3333333333333333,0.47348262411347514,0.4970625,0.4473364583333333,0.15767634854771784,0.17155756207674944,,0.060291060291060294,0.21413721413721415,9.536269430051814,26.871794871794872,0.21486706456863808,4.0,1.0,3.0,7.0,5.0,7.0,,,7.0,0.11827956989247312,0.006369426751592357,0.012345679012345678,2.0,1.0,1.0,,,0.02564102564102564,,0.03125,1.0,1.0,,,,,True
201948,1610612765,Austin Daye,Austin Daye,201948,DET,3973.0,66,-22,115,119,29,46,15,234,3.0,6.0,1.0,3.0,2.0,3.0,,,3.0,7.0,4.0,6.0,1.0,1.0,3.0,,6.0,,1.0,,3.0,6.0,13.0,4.0,12.0,8.0,32,149,1.0,3.0,,2.0,2.0,2.0,4.0,1.0,6.0,,7.0,6.0,6.0,12.0,,2.0,,6.0,,2.0,5,,5,,,4.0,1.0,,10,2,3.0,2,9,1.0,12,5,17,,2.0,1.0,1.0,3.0,1.0,2.0,1,1.0,,,4,,3,8,,,5.0,,8.0,,3.0,,,,,,,,,7.0,29,1.0,0.5,0.6,1.0,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5,0.48,0.2,0.35,0.5517241379310345,0.2,0.35,0.48,0.15384615384615385,0.16666666666666666,23.23943661971831,0.75,0.25,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.08333333333333333,0.21153846153846154,0.07936507936507936,0.13333333333333333,0.1111111111111111,,0.058823529411764705,0.14285714285714285,0.38461538461538464,0.09090909090909091,0.2,0.14285714285714285,0.16666666666666666,,,0.24,0.5,0.6,0.6666666666666666,,,,,0.28,0.42857142857142855,0.5,0.3333333333333333,0.24,0.6666666666666666,0.6666666666666666,1.0,0.24,,,,0.6,0.3333333333333333,,0.2,0.2,,,0.3,0.6666666666666666,0.3,0.3333333333333333,0.3,,0.72,,0.5263979999999999,0.5069374999999999,0.5657650000000001,0.10714285714285714,0.1875,,0.0625,0.21875,9.792307692307693,24.483333333333334,0.25217391304347825,,,,1.0,1.0,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,True
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,38835.0,647,-44,1187,1185,397,447,162,2372,22.0,43.0,1.0,6.0,4.0,9.0,18.0,39.0,37.0,82.0,7.0,29.0,5.0,2.0,9.0,19.0,61.0,1.0,6.0,4.0,23.0,77.0,164.0,26.0,90.0,73.0,305,1346,7.0,21.0,3.0,11.0,24.0,23.0,49.0,6.0,32.0,35.0,99.0,60.0,94.0,60.0,18.0,2.0,,61.0,19.0,7.0,35,10.0,45,7.0,3.0,16.0,8.0,11.0,100,5,8.0,10,19,2.0,31,13,44,2.0,18.0,11.0,7.0,26.0,8.0,18.0,25,8.0,1.0,4.0,51,14.0,25,53,2.0,5.0,78.0,4.0,84.0,9.0,33.0,3.0,2.0,1.0,1.0,,2.0,2.0,,99.0,397,6.0,0.38961038961038963,0.39473684210526316,0.7692307692307693,0.28888888888888886,0.2727272727272727,0.1875,0.28888888888888886,0.4695121951219512,0.3333333333333333,0.46938775510204084,0.4566929133858268,0.359375,0.3950617283950617,0.5243055555555556,0.375,0.49,0.3543307086614173,0.042682926829268296,0.11627906976744186,24.370956146657083,0.5098039215686274,0.043478260869565216,0.05397727272727273,0.01834862385321101,0.07092198581560284,0.033783783783783786,0.058823529411764705,0.02226027397260274,0.015873015873015872,0.016260162601626018,0.0213903743315508,0.02040816326530612,0.06,0.03816793893129771,0.024096385542168676,0.08695652173913043,0.08791208791208792,0.04,0.014184397163120567,1.0,0.16929133858267717,0.5116279069767442,0.5789473684210527,0.2727272727272727,0.15354330708661418,0.46153846153846156,0.47368421052631576,0.2777777777777778,0.3228346456692913,0.45121951219512196,0.4567901234567901,0.5135135135135135,0.1141732283464567,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.24015748031496062,0.3114754098360656,0.3114754098360656,0.7368421052631579,0.1875,0.16666666666666666,,0.15625,0.1875,0.16666666666666666,1.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2839506172839506,0.17391304347826086,0.5236220472440944,0.3114754098360656,0.47373740157480315,0.46943125000000013,0.4408364197530864,0.12903225806451613,0.17553191489361702,0.03296703296703297,0.07868852459016394,0.32459016393442625,11.734146341463415,25.152222222222225,0.33445661331086773,1.0,,4.0,5.0,3.0,9.0,,,9.0,0.02564102564102564,0.012195121951219513,,4.0,2.0,,,,,,,0.4,1.0,,2.0,,,True
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,3346.0,56,6,93,92,13,21,15,185,,,,,,,,,,,,,,,,1.0,5.0,,2.0,,1.0,,,1.0,5.0,,3,105,,,,2.0,,,,,1.0,,,,,3.0,,,,5.0,1.0,,10,3.0,13,2.0,1.0,5.0,3.0,2.0,29,1,,1,3,,4,1,5,,3.0,2.0,1.0,,,,1,,,,1,,3,6,,1.0,,,,,,,,,,,,,,,13,,,,1.0,0.2,,,0.2,,,,0.3,,,0.3,,,1.0,,,5.2631578947368425,,,0.09090909090909091,,0.125,0.05263157894736842,0.0975609756097561,0.02040816326530612,,,,0.06666666666666667,,,0.125,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,1.0,,,,,,,1.0,,1.0,0.2,0.55632,0.55845,0.55845,,,,,,,24.96,0.13978494623655913,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201969,1610612765,DaJuan Summers,DaJuan Summers,201969,DET,3567.0,59,-19,111,116,34,41,12,227,4.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,7.0,1.0,5.0,1.0,,2.0,2.0,4.0,,,2.0,3.0,8.0,13.0,3.0,9.0,6.0,31,144,1.0,1.0,,1.0,4.0,4.0,4.0,2.0,5.0,3.0,17.0,12.0,4.0,6.0,3.0,,,4.0,2.0,,4,,4,,,2.0,1.0,1.0,8,1,,1,4,,5,2,7,1.0,1.0,,1.0,2.0,,1.0,2,1.0,1.0,,4,,4,7,1.0,,4.0,,7.0,1.0,3.0,,1.0,1.0,,,1.0,,,17.0,34,1.0,0.75,0.75,0.6666666666666666,0.3333333333333333,,0.4,0.3333333333333333,0.6153846153846154,1.0,1.0,0.5681818181818182,0.5,0.7777777777777778,0.62,0.6666666666666666,0.85,0.4090909090909091,,,23.387096774193548,0.5,,0.13333333333333333,,0.0625,0.07142857142857142,0.10869565217391304,0.022222222222222223,,,,,0.16666666666666666,0.16666666666666666,0.2222222222222222,,0.1,,0.1,,0.22727272727272727,0.8,0.8,0.75,0.045454545454545456,1.0,1.0,1.0,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.22727272727272727,0.2,0.2,1.0,0.18181818181818182,0.5,0.5,0.5,0.5,1.0,,0.5,,,,0.3333333333333333,1.0,0.2222222222222222,,0.3333333333333333,0.6666666666666666,0.6363636363636364,0.5,0.4956545454545455,0.4916,0.5217111111111111,0.125,0.2,,0.12903225806451613,0.5483870967741935,11.7,24.36666666666667,0.3063063063063063,2.0,1.0,1.0,,,1.0,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,True
