EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,3pt And 1 Free Throw Trips,on,Corner3PctBlocked
101118,1610612758,Sean May,Sean May,101118,SAC,10261.0,171,52,331,318,106.0,126,38.0,649,4.0,9.0,1.0,5.0,1.0,3.0,6.0,9.0,17.0,34.0,27.0,52.0,13.0,67.0,312,4.0,10.0,3.0,11.0,8.0,16.0,7.0,23.0,38.0,16.0,2.0,4.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,16.0,3.0,7.0,4.0,23.0,4.0,31.0,10.0,41.0,5.0,5.0,8.0,4.0,4.0,4.0,1.0,12.0,1.0,5.0,9.0,17.0,2.0,2.0,19.0,5.0,5.0,19.0,1.0,7.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,23.0,106.0,1.0,3.0,0.7037037037037037,0.7307692307692307,0.5192307692307693,0.4,0.5,0.5192307692307693,0.4,0.5,0.5491803278688525,0.4230769230769231,0.5476190476190477,0.07692307692307693,0.4444444444444444,19.16010498687664,0.6666666666666666,0.3333333333333333,0.17692307692307693,0.05555555555555555,0.1111111111111111,0.10344827586206896,0.16265060240963855,0.06451612903225806,0.06818181818181818,0.15384615384615385,0.09523809523809523,0.125,0.1590909090909091,0.16666666666666666,0.2,0.07142857142857142,0.25,0.75,0.17307692307692307,0.4444444444444444,0.8,0.25,0.17307692307692307,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6538461538461539,0.5,0.5,0.9411764705882353,0.5,0.2,0.1875,0.3333333333333333,0.17307692307692307,0.43295192307692304,0.4921857142857142,0.43395000000000006,0.1206896551724138,0.1206896551724138,0.16417910447761194,0.34328358208955223,13.884615384615383,0.3202416918429003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,18824.0,314,-23,597,586,145.0,180,72.0,1183,10.0,11.0,1.0,1.0,1.0,1.0,3.0,5.0,19.0,43.0,32.0,59.0,8.0,111.0,673,2.0,5.0,2.0,9.0,7.0,10.0,2.0,28.0,48.0,16.0,,3.0,26.0,1.0,27.0,1.0,8.0,6.0,12.0,55.0,2.0,4.0,10.0,22.0,3.0,35.0,6.0,41.0,5.0,5.0,7.0,2.0,6.0,5.0,1.0,13.0,,3.0,17.0,29.0,1.0,1.0,10.0,1.0,,9.0,1.0,4.0,1.0,11.0,5.0,12.0,5.0,,,28.0,145.0,6.0,1.0,0.75,0.75,0.5423728813559322,0.4,0.7,0.5852272727272727,0.3888888888888889,0.6842105263157895,0.6032608695652174,0.45,0.7,0.05084745762711865,,15.283842794759826,0.5384615384615384,0.16666666666666666,0.1134020618556701,0.017937219730941704,0.15625,0.03636363636363636,0.12403100775193798,0.02158273381294964,,0.025,0.047619047619047616,,0.05357142857142857,0.11864406779661017,0.1518987341772152,0.15555555555555556,0.15789473684210525,0.4166666666666667,0.125,0.9090909090909091,0.9090909090909091,0.5,0.056818181818181816,0.6,0.75,0.3333333333333333,0.48863636363636365,0.4418604651162791,0.4634146341463415,0.9473684210526315,0.1111111111111111,1.0,0.05263157894736842,1.0,0.45454545454545453,0.47969597701149425,0.4568214285714286,0.4622777777777778,0.04395604395604396,0.06451612903225806,0.08108108108108109,0.25225225225225223,14.120338983050846,0.24288107202680068,4.0,8.0,1.0,9.0,21.0,1.0,4.0,4.0,8.0,13.0,29.0,1.0,4.0,4.0,9.0,36.0,3.0,1.0,20.0,9.0,1.0,4.0,1.0,1.0,1.0,5.0,0.9230769230769231,0.4482758620689655,0.25,0.4444444444444444,0.4642857142857143,0.32954545454545453,0.2,0.046511627906976744,0.025,0.02564102564102564,0.09090909090909091,0.5,0.5,0.75,0.23863636363636365,0.42857142857142855,0.42857142857142855,1.0,0.4444444444444444,0.25,1.0,0.05263157894736842,0.42105263157894735,0.5,0.45,25.56551724137931,,,,,,,,,,,,,,,,,,,,,,,,,True,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,50325.0,839,-129,1606,1599,315.0,356,183.0,3205,79.0,114.0,20.0,30.0,16.0,24.0,24.0,65.0,59.0,128.0,162.0,307.0,83.0,410.0,1792,26.0,39.0,18.0,70.0,31.0,56.0,29.0,91.0,180.0,144.0,36.0,28.0,12.0,10.0,22.0,9.0,1.0,3.0,8.0,54.0,5.0,47.0,16.0,63.0,4.0,83.0,52.0,135.0,19.0,12.0,14.0,4.0,25.0,10.0,10.0,39.0,6.0,8.0,30.0,71.0,11.0,10.0,91.0,5.0,2.0,114.0,11.0,53.0,8.0,12.0,7.0,12.0,8.0,,1.0,91.0,315.0,6.0,8.0,0.5555555555555556,0.625,0.5276872964169381,0.6666666666666666,0.5535714285714286,0.5274193548387097,0.6666666666666666,0.543859649122807,0.5666666666666667,0.6862745098039216,0.6081081081081081,0.09120521172638436,0.19298245614035087,21.815199562602515,0.358974358974359,0.09302325581395349,0.11330935251798561,0.07592891760904685,0.09302325581395349,0.037037037037037035,0.10851648351648352,0.06896551724137931,0.11917098445595854,0.08974358974358974,0.030303030303030304,0.05555555555555555,0.13245033112582782,0.0872093023255814,0.12017167381974249,0.09090909090909091,0.1,0.6666666666666666,0.36774193548387096,0.6929824561403509,0.8586956521739131,0.5443037974683544,0.20967741935483872,0.36923076923076925,0.4067796610169492,0.4166666666666667,0.4129032258064516,0.4609375,0.4609375,0.6271186440677966,0.7692307692307693,0.6666666666666666,0.42105263157894735,0.6666666666666666,0.3774193548387097,0.4627069354838707,0.5137162162162162,0.47174210526315785,0.15056818181818182,0.1518624641833811,0.17073170731707318,0.22195121951219512,9.248208469055372,0.19613947696139478,1.0,2.0,1.0,,1.0,,,,,1.0,3.0,,,,1.0,3.0,,,1.0,,4.0,2.0,,,,5.0,1.0,0.3333333333333333,,,0.3333333333333333,0.00967741935483871,0.09230769230769231,,0.037037037037037035,0.03418803418803419,0.0064516129032258064,0.5,0.5,1.0,0.0032258064516129032,,,,,,,0.017543859649122806,,,,23.633333333333336,1.0,7.0,1.0,3.0,0.05,,,,,,,,,,,,,,,,,,,,True,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,52049.0,867,-122,1739,1719,413.0,445,186.0,3458,53.0,87.0,9.0,22.0,12.0,17.0,21.0,55.0,21.0,51.0,95.0,193.0,55.0,335.0,1878,14.0,30.0,7.0,35.0,24.0,43.0,18.0,75.0,106.0,84.0,16.0,19.0,30.0,4.0,34.0,1.0,20.0,4.0,6.0,72.0,6.0,26.0,25.0,69.0,12.0,106.0,32.0,138.0,24.0,17.0,31.0,10.0,23.0,21.0,6.0,54.0,3.0,10.0,47.0,87.0,4.0,9.0,63.0,1.0,10.0,81.0,9.0,37.0,5.0,24.0,11.0,24.0,10.0,,,75.0,413.0,6.0,4.0,0.5578947368421052,0.6091954022988506,0.49222797927461137,0.4666666666666667,0.5581395348837209,0.4844290657439446,0.3684210526315789,0.43846153846153846,0.5169753086419753,0.4166666666666667,0.5,0.09844559585492228,0.06896551724137931,19.414483821263484,0.5740740740740741,0.24489795918367346,0.11237785016286644,0.04340567612687813,0.14450867052023122,0.03488372093023256,0.11944091486658195,0.041504539559014265,0.05056179775280899,0.05625,0.0234375,0.06818181818181818,0.060109289617486336,0.13793103448275862,0.13157894736842105,0.14285714285714285,0.15,0.4166666666666667,0.30103806228373703,0.6091954022988506,0.654320987654321,0.6792452830188679,0.1903114186851211,0.38181818181818183,0.4772727272727273,0.14285714285714285,0.17647058823529413,0.4117647058823529,0.42857142857142855,0.6666666666666666,0.5789473684210527,0.4090909090909091,0.26153846153846155,0.7058823529411765,0.6332179930795848,0.5222619377162633,0.5291828125,0.503643076923077,0.12225705329153605,0.167420814479638,0.1044776119402985,0.22388059701492538,7.0927461139896355,0.23749281196089705,5.0,20.0,4.0,25.0,76.0,,5.0,3.0,18.0,30.0,96.0,,8.0,3.0,22.0,90.0,,,76.0,25.0,5.0,4.0,,,,13.0,1.0,0.3125,,0.13636363636363635,0.3125,0.33217993079584773,0.2,0.0392156862745098,0.03065134099616858,0.03496503496503497,0.06920415224913495,0.25,0.25,1.0,0.2629757785467128,0.32894736842105265,0.3333333333333333,1.0,0.13157894736842105,,,0.06153846153846154,0.27692307692307694,0.16666666666666666,0.32894736842105265,24.715625,3.0,7.0,3.0,,0.1111111111111111,3.0,1.0,1.0,2.0,3.0,0.010416666666666666,0.013157894736842105,0.07894736842105263,0.02040816326530612,,,,,,,,,,,True,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,148600.0,2477,-177,4857,4805,1216.0,1483,603.0,9662,127.0,181.0,7.0,14.0,29.0,44.0,72.0,139.0,141.0,322.0,340.0,642.0,118.0,1023.0,5307,30.0,52.0,12.0,93.0,69.0,144.0,62.0,251.0,228.0,452.0,18.0,25.0,292.0,80.0,372.0,47.0,139.0,44.0,109.0,824.0,6.0,31.0,43.0,131.0,7.0,181.0,38.0,219.0,89.0,55.0,88.0,62.0,48.0,26.0,4.0,136.0,8.0,35.0,88.0,166.0,4.0,4.0,125.0,6.0,14.0,141.0,15.0,44.0,24.0,10.0,5.0,10.0,7.0,1.0,2.0,251.0,1216.0,25.0,23.0,0.3352941176470588,0.34441087613293053,0.5295950155763239,0.5769230769230769,0.4791666666666667,0.5380499405469679,0.5704225352112676,0.4701492537313433,0.5631991051454138,0.5974025974025974,0.5258620689655172,0.03894080996884735,0.06077348066298342,18.42905707640007,0.6470588235294118,0.046357615894039736,0.07834928229665072,0.017663817663817662,0.08498023715415019,0.011928429423459244,0.07988980716253444,0.016386182462356066,0.0196078431372549,0.018789144050104383,0.007978723404255319,0.023622047244094488,0.06813627254509018,0.07850467289719626,0.08620689655172414,0.0703125,0.13114754098360656,0.7,0.21521997621878716,0.7016574585635359,0.7470588235294118,0.3937007874015748,0.16527942925089179,0.5179856115107914,0.5669291338582677,0.20833333333333334,0.38287752675386444,0.43788819875776397,0.440625,0.3475177304964539,0.19718309859154928,0.5,0.21890547263681592,0.6590909090909091,0.4518430439952438,0.482097951807229,0.4827015873015873,0.47101787564766845,0.05057471264367816,0.06557377049180328,0.09090909090909091,0.24535679374389052,11.1714953271028,0.25036030471484455,29.0,63.0,16.0,46.0,136.0,5.0,14.0,10.0,41.0,75.0,199.0,7.0,19.0,17.0,57.0,177.0,48.0,7.0,129.0,46.0,8.0,28.0,,,1.0,4.0,0.7866666666666666,0.3768844221105528,0.3684210526315789,0.2982456140350877,0.390625,0.23662306777645659,0.08633093525179857,0.006211180124223602,0.015384615384615385,0.021108179419525065,0.07491082045184304,0.4603174603174603,0.4603174603174603,0.9655172413793104,0.16171224732461356,0.3382352941176471,0.3382352941176471,0.6739130434782609,0.19718309859154928,0.35714285714285715,0.8,0.07960199004975124,0.20398009950248755,0.24390243902439024,0.35658914728682173,25.957286432160803,33.0,34.0,3.0,20.0,,5.0,,2.0,,,,,0.07042253521126761,,2.0,7.0,1.0,1.0,0.0058823529411764705,0.4,1.0,0.4375,,,True,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,84432.0,1407,-191,2745,2708,698.0,836,338.0,5453,185.0,325.0,14.0,26.0,56.0,97.0,30.0,82.0,47.0,137.0,262.0,544.0,165.0,752.0,3027,28.0,54.0,10.0,69.0,75.0,157.0,57.0,225.0,106.0,418.0,8.0,53.0,129.0,62.0,191.0,47.0,61.0,16.0,52.0,444.0,4.0,32.0,40.0,116.0,1.0,157.0,36.0,193.0,48.0,30.0,56.0,29.0,60.0,27.0,15.0,116.0,4.0,31.0,43.0,110.0,4.0,19.0,176.0,1.0,9.0,234.0,27.0,109.0,21.0,12.0,6.0,12.0,7.0,,7.0,225.0,698.0,12.0,17.0,0.20229007633587787,0.2054263565891473,0.48161764705882354,0.5185185185185185,0.47770700636942676,0.47186495176848875,0.5086206896551724,0.4745762711864407,0.5179310344827586,0.5390625,0.528169014084507,0.0974264705882353,0.1076923076923077,26.67513496348047,0.4827586206896552,0.014492753623188406,0.1228813559322034,0.031777557100297914,0.14336917562724014,0.0136986301369863,0.12755519215044972,0.02771362586605081,0.04285714285714286,0.040293040293040296,0.013392857142857142,0.014705882352941176,0.0916030534351145,0.1461038961038961,0.12566844919786097,0.14666666666666667,0.12962962962962962,0.5833333333333334,0.522508038585209,0.5692307692307692,0.6379310344827587,0.24864864864864866,0.13183279742765272,0.36585365853658536,0.46153846153846156,0.06666666666666667,0.2202572347266881,0.34306569343065696,0.34558823529411764,0.10638297872340426,0.4482758620689655,0.5384615384615384,0.5480225988700564,0.5773195876288659,0.6479099678456591,0.5224909677419354,0.4769967391304348,0.5058073446327683,0.15482954545454544,0.17412140575079874,0.09175531914893617,0.2992021276595745,6.00919117647059,0.25428051001821494,,,,21.0,78.0,1.0,4.0,6.0,20.0,21.0,78.0,1.0,4.0,6.0,20.0,24.0,39.0,2.0,76.0,21.0,8.0,7.0,,,1.0,5.0,0.38095238095238093,0.2692307692307692,0.25,0.3,0.27631578947368424,0.12540192926045016,0.2073170731707317,0.0072992700729927005,0.015625,0.02867383512544803,,,,,0.12540192926045016,0.2692307692307692,0.2692307692307692,0.38095238095238093,0.06896551724137931,0.25,1.0,,0.11299435028248588,0.3,0.27631578947368424,25.780769230769227,15.0,18.0,6.0,1.0,0.21428571428571427,,,2.0,,1.0,,,,,,,,,,,,,1.0,,True,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,66031.0,1101,15,2190,2155,624.0,726,264.0,4345,75.0,119.0,15.0,30.0,13.0,26.0,26.0,67.0,25.0,66.0,126.0,252.0,72.0,474.0,2346,24.0,43.0,7.0,70.0,29.0,58.0,27.0,136.0,152.0,100.0,34.0,12.0,44.0,9.0,53.0,8.0,24.0,9.0,11.0,115.0,5.0,41.0,44.0,107.0,14.0,165.0,47.0,212.0,27.0,21.0,33.0,20.0,28.0,13.0,6.0,61.0,5.0,13.0,40.0,76.0,1.0,10.0,91.0,8.0,13.0,109.0,11.0,46.0,14.0,6.0,4.0,7.0,4.0,2.0,,136.0,624.0,11.0,12.0,0.6031746031746031,0.6972477064220184,0.5,0.5581395348837209,0.5,0.556786703601108,0.6176470588235294,0.6264367816091954,0.5768292682926829,0.6363636363636364,0.6476190476190476,0.047619047619047616,0.08403361344537816,18.740031897926634,0.5409836065573771,0.2153846153846154,0.14078947368421052,0.05510752688172043,0.18723404255319148,0.02074688796680498,0.15175879396984926,0.046700507614213196,0.04132231404958678,0.05504587155963303,0.015706806282722512,0.04,0.06787330316742081,0.12790697674418605,0.2099644128113879,0.20454545454545456,0.13559322033898305,0.5714285714285714,0.3296398891966759,0.6302521008403361,0.6880733944954128,0.6266666666666667,0.18559556786703602,0.3880597014925373,0.4,0.38461538461538464,0.18282548476454294,0.3787878787878788,0.3787878787878788,0.76,0.5882352941176471,0.5,0.2988505747126437,0.5,0.631578947368421,0.5241309722222222,0.5431533333333333,0.5174029069767442,0.11616161616161616,0.1602787456445993,0.14767932489451477,0.2869198312236287,7.080158730158733,0.28493150684931506,22.0,36.0,12.0,28.0,73.0,1.0,4.0,8.0,17.0,50.0,109.0,5.0,8.0,17.0,29.0,141.0,9.0,1.0,72.0,28.0,8.0,6.0,1.0,1.0,1.0,1.0,0.94,0.45871559633027525,0.625,0.5862068965517241,0.46296296296296297,0.30193905817174516,0.029850746268656716,,0.06690140845070422,0.047619047619047616,0.0997229916897507,0.6111111111111112,0.6111111111111112,0.9545454545454546,0.20221606648199447,0.3835616438356164,0.3888888888888889,0.9285714285714286,0.0784313725490196,0.25,1.0,0.13793103448275862,0.19540229885057472,0.47058823529411764,0.3888888888888889,24.677981651376147,1.0,6.0,2.0,1.0,0.06666666666666667,4.0,1.0,,,2.0,0.009174311926605505,0.0136986301369863,0.0784313725490196,,4.0,9.0,1.0,,0.011627906976744186,1.0,1.0,0.75,1.0,,True,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,84342.0,1406,-96,2748,2721,619.0,791,344.0,5469,110.0,185.0,39.0,78.0,24.0,40.0,60.0,140.0,56.0,154.0,226.0,479.0,130.0,585.0,3015,56.0,110.0,26.0,141.0,50.0,98.0,37.0,140.0,298.0,154.0,90.0,29.0,54.0,19.0,73.0,11.0,31.0,5.0,18.0,165.0,22.0,116.0,53.0,180.0,24.0,257.0,140.0,397.0,24.0,16.0,33.0,13.0,54.0,20.0,3.0,87.0,8.0,15.0,67.0,175.0,34.0,28.0,151.0,13.0,4.0,175.0,22.0,85.0,14.0,40.0,27.0,40.0,23.0,,3.0,140.0,619.0,20.0,11.0,0.6592920353982301,0.8232044198895028,0.4718162839248434,0.509090909090909,0.5102040816326531,0.46810699588477367,0.5180180180180181,0.5099009900990099,0.5195381882770871,0.5595238095238095,0.5645161290322581,0.060542797494780795,0.0972972972972973,20.499052432090966,0.3793103448275862,0.3287671232876712,0.1906779661016949,0.11485148514851486,0.18861209964412812,0.0830188679245283,0.19020408163265307,0.10823529411764705,0.15705128205128205,0.14492753623188406,0.06435643564356436,0.14285714285714285,0.15658362989323843,0.15181518151815182,0.25,0.2028985507246377,0.14864864864864866,0.575,0.38065843621399176,0.5945945945945946,0.6586826347305389,0.5727272727272728,0.2880658436213992,0.42857142857142855,0.46153846153846156,0.5666666666666667,0.3168724279835391,0.36363636363636365,0.3660130718954248,0.9285714285714286,0.7027027027027027,0.5,0.39603960396039606,0.6,0.3950617283950617,0.47555123966942164,0.5374454545454547,0.48067550000000003,0.15482695810564662,0.15682656826568267,0.24102564102564103,0.23931623931623933,8.059498956158665,0.225254730713246,1.0,1.0,1.0,,6.0,,,,2.0,1.0,7.0,1.0,1.0,1.0,3.0,3.0,,2.0,4.0,,29.0,15.0,,,,13.0,1.0,0.14285714285714285,1.0,0.3333333333333333,0.2,0.01440329218106996,0.07142857142857142,0.006493506493506494,0.06398104265402843,0.1288888888888889,0.00205761316872428,1.0,1.0,1.0,0.012345679012345678,,,,,,,0.009900990099009901,0.019801980198019802,,,34.82857142857143,8.0,8.0,2.0,,0.07692307692307693,1.0,,,,1.0,,,0.009009009009009009,,1.0,1.0,2.0,,0.02040816326530612,1.0,1.0,1.0,1.0,,True,
201595,1610612758,Joey Dorsey,Joey Dorsey,201595,SAC,1406.0,23,-14,46,46,12.0,11,4.0,92,1.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,3.0,2.0,6.0,61,1.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,,1.0,5.0,2.0,8.0,1.0,9.0,,,,,1.0,,,1.0,,,4.0,6.0,,1.0,2.0,1.0,,4.0,,,2.0,1.0,1.0,1.0,,,,1.0,12.0,,1.0,0.5,0.5,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6,1.0,0.5,0.3333333333333333,0.5,9.615384615384615,,1.0,0.45454545454545453,,0.3333333333333333,1.0,0.42857142857142855,0.047619047619047616,,,1.0,,,0.5,1.0,,0.5,,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,1.0,1.0,,,0.6666666666666666,0.5891000000000001,0.685,,,,0.3333333333333333,0.16666666666666666,1.5,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,33860.0,564,1,1097,1103,292.0,406,167.0,2200,18.0,37.0,8.0,20.0,5.0,13.0,8.0,21.0,14.0,46.0,40.0,104.0,26.0,139.0,1163,10.0,25.0,8.0,31.0,8.0,24.0,11.0,33.0,46.0,34.0,10.0,12.0,29.0,4.0,33.0,2.0,15.0,5.0,9.0,70.0,6.0,30.0,25.0,56.0,10.0,91.0,37.0,128.0,20.0,11.0,12.0,8.0,12.0,4.0,4.0,24.0,3.0,6.0,22.0,53.0,4.0,,31.0,5.0,3.0,35.0,1.0,13.0,5.0,3.0,3.0,3.0,1.0,1.0,,33.0,292.0,7.0,6.0,0.575,0.6571428571428571,0.38461538461538464,0.4,0.3333333333333333,0.36688311688311687,0.359375,0.3055555555555556,0.4064327485380117,0.4189189189189189,0.36666666666666664,0.11538461538461539,0.1891891891891892,14.931087289433384,0.5,0.19230769230769232,0.15555555555555556,0.07246376811594203,0.1953125,0.05172413793103448,0.16598360655737704,0.06792452830188679,0.061946902654867256,0.07627118644067797,0.0821917808219178,,0.1,0.1388888888888889,0.2112676056338028,0.1827956989247312,0.22857142857142856,0.3333333333333333,0.24025974025974026,0.4864864864864865,0.6,0.3888888888888889,0.13636363636363635,0.38095238095238093,0.5,0.5,0.2987012987012987,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.625,0.4,0.3611111111111111,0.38461538461538464,0.564935064935065,0.5028754901960784,0.5409499999999999,0.5284958333333333,0.0783132530120482,0.11206896551724138,0.22302158273381295,0.23741007194244604,9.675,0.26618049225159524,10.0,37.0,8.0,1.0,13.0,1.0,1.0,,4.0,11.0,50.0,1.0,7.0,2.0,12.0,33.0,,,13.0,1.0,1.0,5.0,,,,,1.0,0.22,0.14285714285714285,0.16666666666666666,0.22,0.3246753246753247,0.23809523809523808,,0.07650273224043716,0.011363636363636364,0.24025974025974026,0.2702702702702703,0.2702702702702703,1.0,0.08441558441558442,0.07692307692307693,0.07692307692307693,1.0,0.03125,1.0,1.0,0.2222222222222222,0.1111111111111111,,0.07692307692307693,23.804000000000002,2.0,9.0,2.0,,0.125,6.0,,,,,,,0.1875,,,2.0,1.0,,0.022222222222222223,,,0.25,,,True,
