EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,on
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,27125.0,452,6,897,895,211,181,86,1792,36,58,9.0,17.0,9.0,17.0,18.0,31.0,14.0,36.0,1.0,4.0,1.0,2.0,1.0,2.0,68,125,2.0,6.0,33.0,175,980,11.0,23.0,6.0,28.0,15.0,31,1.0,2.0,12.0,45.0,78,58,6.0,16.0,2.0,1.0,11.0,10.0,7.0,17.0,4.0,3.0,7.0,1.0,2.0,41.0,3.0,21,7,35,4.0,46,24,70,6.0,14,9.0,5.0,10,3,12,3.0,7.0,22,2.0,6.0,34,63,5.0,8.0,34.0,1.0,5.0,47.0,5.0,26.0,6.0,5.0,1.0,6.0,1.0,3.0,45.0,211,3.0,0.5735294117647058,0.65,1.0,0.3333333333333333,0.5,0.3333333333333333,0.544,0.4782608695652174,0.4838709677419355,0.5419847328244275,0.4782608695652174,0.5,0.5756578947368421,0.5384615384615384,0.5487804878048781,0.04580152671755725,0.088,0.13793103448275862,0.0967741935483871,17.469879518072286,0.45454545454545453,0.16666666666666666,0.11400651465798045,0.07023411371237458,0.06796116504854369,0.041666666666666664,0.1024390243902439,0.0646900269541779,0.11711711711711711,0.06896551724137931,0.03076923076923077,0.05084745762711865,0.1,0.13432835820895522,0.11428571428571428,0.08450704225352113,0.03125,0.12,0.16666666666666666,0.44274809160305345,0.6206896551724138,0.72,0.5,0.2366412213740458,0.5806451612903226,0.6428571428571429,0.6111111111111112,0.2748091603053435,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.030534351145038167,0.25,0.25,1.0,0.015267175572519083,0.5,0.5,1.0,0.7391304347826086,0.5294117647058824,0.1111111111111111,0.5151515151515151,0.5294117647058824,0.06060606060606061,0.5,0.48854961832061067,0.5,0.4974286259541985,0.5307952380952381,0.5034030303030302,0.17105263157894737,0.1780821917808219,0.16,0.2571428571428571,7.464800000000001,24.033333333333335,0.23522853957636566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,14353.0,239,24,446,445,54,55,57,891,18,23,7.0,8.0,4.0,4.0,6.0,16.0,5.0,13.0,,,,,,,29,52,,,6.0,64,486,7.0,9.0,4.0,18.0,7.0,8,,,1.0,15.0,42,16,,14.0,,,2.0,6.0,1.0,7.0,,1.0,4.0,1.0,1.0,15.0,2.0,15,11,38,5.0,54,18,72,2.0,7,7.0,,4,1,4,,3.0,8,2.0,1.0,24,45,7.0,1.0,5.0,1.0,,7.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,15.0,54,1.0,0.7241379310344828,0.9545454545454546,,,,,0.5576923076923077,0.7777777777777778,0.875,0.5576923076923077,0.7777777777777778,0.875,0.5818181818181818,0.8181818181818182,0.9375,,0.038461538461538464,,0.125,12.32876712328767,0.5,0.35714285714285715,0.21714285714285714,0.0872093023255814,0.2682926829268293,0.03773584905660377,0.22685185185185186,0.07555555555555556,0.05172413793103448,0.0975609756097561,0.1095890410958904,0.043478260869565216,0.34782608695652173,0.20833333333333334,0.14814814814814814,0.3125,0.1111111111111111,0.09523809523809523,0.75,0.4423076923076923,0.782608695652174,0.782608695652174,0.6111111111111112,0.3076923076923077,0.375,0.42857142857142855,1.0,0.25,0.38461538461538464,0.38461538461538464,0.8,,,,,,,,,0.8888888888888888,0.875,,0.5,1.0,,,0.4423076923076923,,0.5000615384615384,0.5478888888888889,0.496925,0.07272727272727272,0.07272727272727272,0.28125,0.234375,6.678846153846153,,0.1210762331838565,1.0,2.0,2.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,119778.0,1996,134,3892,3884,1267,984,455,7776,89,168,5.0,8.0,29.0,52.0,31.0,90.0,78.0,199.0,20.0,45.0,9.0,16.0,103.0,277.0,198,457,123.0,322.0,340.0,1105,4233,13.0,20.0,23.0,97.0,53.0,126,37.0,108.0,156.0,373.0,112,284,201.0,6.0,275.0,103.0,52.0,252.0,65.0,317.0,39.0,26.0,134.0,34.0,84.0,699.0,6.0,13,34,116,9.0,159,20,179,6.0,60,35.0,25.0,88,59,55,2.0,29.0,143,10.0,48.0,52,119,3.0,13.0,252.0,6.0,4.0,378.0,19.0,119.0,4.0,4.0,,4.0,1.0,2.0,373.0,1267,17.0,0.2828282828282828,0.28717948717948716,0.5447154471544715,0.38198757763975155,0.3425925925925926,0.384375,0.43326039387308535,0.65,0.42063492063492064,0.4910141206675225,0.6379310344827587,0.4636752136752137,0.5716577540106952,0.6956521739130435,0.5792880258899676,0.41335044929396664,0.1137855579868709,0.20238095238095238,0.13333333333333333,24.327379606601855,0.6153846153846154,0.07692307692307693,0.08454810495626822,0.010015408320493066,0.08018867924528301,0.012552301255230125,0.08351893095768374,0.010698198198198198,0.011061946902654867,0.012903225806451613,0.007462686567164179,0.013404825737265416,0.06150341685649203,0.08870967741935484,0.09982174688057041,0.08333333333333333,0.07142857142857142,0.015,0.25,0.21566110397946084,0.5297619047619048,0.664179104477612,0.21348314606741572,0.11553273427471117,0.34444444444444444,0.3974358974358974,0.12903225806451613,0.2554557124518614,0.39195979899497485,0.40414507772020725,0.4230769230769231,0.057766367137355584,0.4444444444444444,0.4444444444444444,0.8,0.355584082156611,0.37184115523465705,0.37318840579710144,0.49514563106796117,0.13793103448275862,0.625,,0.2222222222222222,0.5576923076923077,0.06837606837606838,0.5625,0.6290115532734275,0.37454545454545457,0.5188044401544402,0.5221673913043479,0.5154816810344829,0.14221218961625282,0.21364452423698385,0.08778280542986425,0.3375565610859729,10.015754923413567,25.42888198757764,0.3255395683453237,1.0,6.0,,,0.007518796992481203,2.0,7.0,14.0,31.0,28.0,92.0,16.0,38.0,168.0,2.0,1.0,29.0,1.0,40.0,7.0,49.0,46.0,0.42105263157894735,0.003105590062111801,0.03015075376884422,0.0036101083032490976,0.009523809523809525,0.1206896551724138,0.2857142857142857,1.0,0.5344827586206896,0.45161290322580644,0.8571428571428571,0.39316239316239315,0.30434782608695654,0.02127659574468085,,,,,,,,True
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,105373.0,1756,147,3434,3429,815,605,388,6863,63,112,9.0,17.0,11.0,18.0,14.0,44.0,43.0,91.0,50.0,114.0,8.0,25.0,33.0,88.0,120,247,83.0,202.0,56.0,545,3695,15.0,34.0,15.0,66.0,20.0,37,16.0,49.0,14.0,102.0,136,104,243.0,16.0,88.0,33.0,34.0,94.0,17.0,111.0,15.0,2.0,53.0,7.0,34.0,239.0,11.0,38,49,94,10.0,153,52,205,5.0,36,21.0,15.0,21,12,34,6.0,9.0,55,8.0,12.0,95,180,16.0,7.0,66.0,4.0,8.0,73.0,9.0,34.0,22.0,14.0,7.0,22.0,10.0,1.0,102.0,815,14.0,0.5666666666666667,0.6071428571428571,0.9759036144578314,0.41089108910891087,0.32653061224489793,0.41089108910891087,0.48582995951417,0.4411764705882353,0.5405405405405406,0.544543429844098,0.49038461538461536,0.5116279069767442,0.5648535564853556,0.55,0.5263157894736842,0.44988864142538976,0.13765182186234817,0.21428571428571427,0.1590909090909091,13.722966014418125,0.38181818181818183,0.10638297872340426,0.07768595041322314,0.03198653198653199,0.12628865979381443,0.02756892230576441,0.08948685857321652,0.03087586641461878,0.03826530612244898,0.028368794326241134,0.029182879377431907,0.02027027027027027,0.058823529411764705,0.061946902654867256,0.10261569416498995,0.12152777777777778,0.14,0.024154589371980676,0.45454545454545453,0.24944320712694878,0.5625,0.7159090909090909,0.5396825396825397,0.09799554565701558,0.3181818181818182,0.3783783783783784,0.21428571428571427,0.2026726057906459,0.4725274725274725,0.48863636363636365,0.7209302325581395,0.25389755011135856,0.43859649122807015,0.44642857142857145,0.98,0.19599109131403117,0.375,0.38372093023255816,0.9696969696969697,0.3269230769230769,0.5294117647058824,,0.20930232558139536,0.6111111111111112,0.29069767441860467,0.32,0.6993318485523385,0.375,0.549979732739421,0.5263975609756097,0.5384325581395348,0.07368421052631578,0.125,0.12110091743119267,0.1871559633027523,8.606882591093116,24.213366336633666,0.23733255678509027,3.0,9.0,,,0.027522935779816515,3.0,7.0,4.0,11.0,8.0,24.0,7.0,18.0,6.0,,4.0,4.0,4.0,5.0,1.0,3.0,3.0,0.3888888888888889,0.019801980198019802,0.03296703296703297,0.022727272727272728,0.04854368932038835,0.1346153846153846,0.42857142857142855,1.0,0.21153846153846154,0.36363636363636365,0.75,0.27906976744186046,0.3333333333333333,0.0049261083743842365,1.0,1.0,0.017543859649122806,,,,,True
2403,1610612743,Nene,Nene,2403,DEN,165285.0,2755,319,5413,5399,1678,1295,633,10812,326,473,45.0,72.0,90.0,135.0,42.0,110.0,53.0,132.0,,,,,,2.0,421,715,,2.0,293.0,1135,5828,55.0,97.0,29.0,139.0,103.0,180,,,109.0,315.0,634,208,,48.0,2.0,,58.0,142.0,61.0,203.0,45.0,16.0,76.0,20.0,46.0,467.0,43.0,116,96,317,48.0,461,166,627,13.0,115,62.0,53.0,57,27,68,8.0,30.0,125,8.0,39.0,148,281,27.0,24.0,371.0,32.0,25.0,416.0,47.0,191.0,82.0,66.0,8.0,82.0,49.0,7.0,315.0,1678,24.0,0.7529691211401425,0.7984886649874056,,,,,0.5888111888111888,0.5670103092783505,0.5722222222222222,0.5871687587168759,0.5612244897959183,0.5722222222222222,0.6284606866002215,0.5889830508474576,0.6274900398406374,0.002789400278940028,0.08111888111888112,0.10570824524312897,0.07272727272727272,16.680214599252153,0.456,0.2981366459627329,0.17070543887991385,0.06484069312465064,0.15763546798029557,0.0679304897314376,0.16747769667477697,0.06564822460776218,0.08074534161490683,0.04728132387706856,0.060941828254847646,0.059063136456211814,0.1708542713567839,0.1690427698574338,0.1716514954486346,0.16478555304740405,0.13855421686746988,0.0546218487394958,0.5975609756097561,0.6596931659693166,0.6892177589852009,0.7706855791962175,0.7331288343558282,0.15341701534170155,0.38181818181818183,0.4117647058823529,0.6904761904761905,0.18410041841004185,0.4015151515151515,0.4015151515151515,0.9245283018867925,,,,,0.002789400278940028,,,,0.7346938775510204,0.625,0.35555555555555557,0.75,0.6666666666666666,,,0.6624825662482566,,0.5372885634588563,0.5274230769230771,0.5502827777777776,0.2218350754936121,0.22235157159487776,0.12246696035242291,0.2775330396475771,4.405034965034964,27.15,0.3099944577868095,7.0,16.0,4.0,4.0,0.035897435897435895,,,,1.0,,,,1.0,,,,13.0,,,,42.0,35.0,,,,,0.09859154929577464,,,,0.01020408163265306,,,,,,,8.0,,,,,,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,68475.0,1141,215,2250,2238,996,760,281,4488,71,106,4.0,8.0,26.0,41.0,33.0,77.0,35.0,103.0,15.0,32.0,6.0,10.0,64.0,210.0,139,286,79.0,242.0,64.0,579,2414,11.0,25.0,7.0,38.0,51.0,101,37.0,109.0,32.0,245.0,116,162,198.0,4.0,207.0,64.0,12.0,84.0,21.0,105.0,13.0,8.0,62.0,7.0,15.0,231.0,3.0,11,35,73,9.0,117,14,131,5.0,53,35.0,18.0,45,31,27,4.0,14.0,72,4.0,32.0,59,107,3.0,9.0,79.0,2.0,7.0,94.0,15.0,36.0,9.0,7.0,1.0,11.0,8.0,,245.0,996,14.0,0.4172661870503597,0.4233576642335766,0.8354430379746836,0.32644628099173556,0.3394495412844037,0.3305439330543933,0.486013986013986,0.44,0.504950495049505,0.4876893939393939,0.2980769230769231,0.5071428571428571,0.5097173144876325,0.3392857142857143,0.5350877192982456,0.4583333333333333,0.04195804195804196,0.07547169811320754,0.05194805194805195,24.651162790697672,0.625,0.10112359550561797,0.1006896551724138,0.01661631419939577,0.13565891472868216,0.00980392156862745,0.10986775178026449,0.014462809917355372,0.017985611510791366,0.01818181818181818,0.0136986301369863,0.012605042016806723,0.0912863070539419,0.08717948717948718,0.11764705882352941,0.15555555555555556,0.08974358974358974,0.017361111111111112,0.7272727272727273,0.20075757575757575,0.6698113207547169,0.7244897959183674,0.5352112676056338,0.14583333333333334,0.42857142857142855,0.4520547945205479,0.24242424242424243,0.19507575757575757,0.33980582524271846,0.33980582524271846,0.34285714285714286,0.06060606060606061,0.46875,0.46875,1.0,0.3977272727272727,0.3047619047619048,0.3062200956937799,0.796875,0.15384615384615385,0.5,0.25,0.19523809523809524,0.6341463414634146,0.047619047619047616,0.6,0.6590909090909091,0.30917874396135264,0.5102365458015267,0.4975300000000001,0.5103190821256037,0.06727272727272728,0.11726384364820847,0.06563039723661486,0.4231433506044905,9.435314685314685,26.069834710743805,0.44266666666666665,,1.0,,,,,3.0,3.0,24.0,31.0,99.0,3.0,27.0,39.0,3.0,1.0,9.0,1.0,2.0,1.0,16.0,14.0,0.1111111111111111,0.004132231404958678,,0.004761904761904762,,0.057692307692307696,,,0.46153846153846156,0.125,1.0,0.4714285714285714,0.31313131313131315,0.00411522633744856,,1.0,,2.0,1.0,1.0,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,43732.0,729,158,1486,1473,529,372,176,2959,63,104,7.0,11.0,19.0,36.0,15.0,30.0,22.0,39.0,5.0,9.0,3.0,4.0,14.0,36.0,100,173,19.0,45.0,70.0,327,1593,7.0,13.0,4.0,27.0,27.0,56,11.0,18.0,31.0,118.0,48,152,54.0,2.0,36.0,14.0,21.0,88.0,27.0,115.0,17.0,10.0,59.0,10.0,19.0,257.0,4.0,14,9,31,4.0,44,18,62,3.0,33,20.0,13.0,24,16,18,3.0,8.0,42,,14.0,21,60,1.0,3.0,81.0,4.0,5.0,88.0,7.0,33.0,,,,,,,118.0,529,11.0,0.24,0.24242424242424243,0.9473684210526315,0.4222222222222222,0.6111111111111112,0.4222222222222222,0.5780346820809249,0.5384615384615384,0.48214285714285715,0.5894495412844036,0.6764705882352942,0.5878378378378378,0.6337209302325582,0.675,0.6483516483516484,0.20642201834862386,0.12138728323699421,0.15384615384615385,0.06666666666666667,17.671394799054372,0.5714285714285714,0.08888888888888889,0.0668103448275862,0.02959830866807611,0.05172413793103448,0.0273972602739726,0.06269592476489028,0.029079159935379646,0.05102040816326531,0.018018018018018018,0.012048192771084338,0.02727272727272727,0.053691275167785234,0.032520325203252036,0.09895833333333333,0.05303030303030303,0.047619047619047616,0.039473684210526314,,0.47706422018348627,0.6057692307692307,0.7159090909090909,0.25396825396825395,0.13761467889908258,0.5,0.5357142857142857,0.13333333333333333,0.17889908256880735,0.5641025641025641,0.6111111111111112,0.2727272727272727,0.04128440366972477,0.5555555555555556,0.5555555555555556,1.0,0.1651376146788991,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.6470588235294118,0.6363636363636364,0.14285714285714285,0.4864864864864865,0.5277777777777778,0.05405405405405406,0.75,0.6834862385321101,0.3888888888888889,0.5494119266055046,0.5397200000000001,0.5543344594594595,0.13877551020408163,0.1658291457286432,0.08256880733944955,0.36085626911314983,5.819653179190751,25.10444444444444,0.35598923283983847,,6.0,,,,,,3.0,4.0,8.0,14.0,3.0,4.0,3.0,,,3.0,1.0,,1.0,13.0,11.0,0.75,,0.07692307692307693,,0.027777777777777776,,,,0.23529411764705882,0.75,1.0,0.1891891891891892,0.5714285714285714,0.021739130434782608,,,,,,,,True
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,30359.0,506,29,979,993,253,234,112,1972,18,31,1.0,4.0,2.0,2.0,3.0,13.0,11.0,31.0,5.0,17.0,2.0,6.0,6.0,20.0,32,75,11.0,37.0,8.0,105,1067,2.0,5.0,,10.0,5.0,8,4.0,11.0,2.0,24.0,40,24,33.0,4.0,20.0,6.0,6.0,76.0,25.0,101.0,18.0,7.0,56.0,7.0,13.0,227.0,7.0,8,16,25,,41,15,56,,22,11.0,11.0,16,13,11,,3.0,27,2.0,6.0,14,42,,2.0,17.0,2.0,1.0,9.0,1.0,4.0,8.0,5.0,2.0,9.0,5.0,,24.0,253,5.0,0.625,0.6666666666666666,1.0,0.2972972972972973,0.36363636363636365,0.2972972972972973,0.4266666666666667,0.4,0.625,0.4330357142857143,0.5,0.5789473684210527,0.4525862068965517,0.5,0.6,0.33035714285714285,0.08,0.16129032258064516,0.07692307692307693,12.848158131176998,0.5925925925925926,,0.07692307692307693,0.02702702702702703,0.1415929203539823,0.05223880597014925,0.09360730593607305,0.03488372093023256,0.009708737864077669,0.04285714285714286,0.032520325203252036,0.06862745098039216,0.07964601769911504,0.06756756756756757,0.07971014492753623,0.1375,0.15151515151515152,,0.5555555555555556,0.2767857142857143,0.5806451612903226,0.6923076923076923,0.5555555555555556,0.11607142857142858,0.23076923076923078,0.25,0.6666666666666666,0.2767857142857143,0.3548387096774194,0.3548387096774194,0.7272727272727273,0.15178571428571427,0.29411764705882354,0.29411764705882354,1.0,0.17857142857142858,0.3,0.3,1.0,0.4,0.25,,0.10526315789473684,1.0,0.3157894736842105,0.3333333333333333,0.6071428571428571,0.3,0.5294129464285714,0.6021812500000001,0.531242105263158,0.034782608695652174,0.05128205128205128,0.09523809523809523,0.22857142857142856,9.286666666666667,24.283783783783782,0.25842696629213485,,1.0,,,,1.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,,,,8.0,,,,1.0,1.0,0.4,,,,,0.2,0.5,1.0,0.3,0.3333333333333333,1.0,0.2631578947368421,0.4,,,1.0,,1.0,1.0,,,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,118397.0,1973,283,3883,3861,1220,983,471,7744,246,411,44.0,81.0,78.0,132.0,70.0,182.0,161.0,401.0,7.0,19.0,,4.0,41.0,123.0,477,994,48.0,142.0,364.0,1462,4142,62.0,128.0,52.0,200.0,157.0,320,11.0,41.0,153.0,500.0,344,610,123.0,66.0,122.0,41.0,71.0,129.0,39.0,168.0,22.0,17.0,97.0,12.0,20.0,375.0,18.0,87,65,158,9.0,232,110,342,38.0,67,39.0,28.0,63,35,82,10.0,28.0,145,13.0,45.0,66,175,17.0,39.0,323.0,15.0,11.0,439.0,39.0,182.0,19.0,11.0,5.0,20.0,11.0,3.0,500.0,1220,20.0,0.36058700209643607,0.38738738738738737,0.8541666666666666,0.3380281690140845,0.2682926829268293,0.3404255319148936,0.4798792756539235,0.484375,0.490625,0.48327464788732394,0.5285714285714286,0.4806094182825485,0.5467219291635268,0.6073619631901841,0.5559284116331096,0.125,0.07142857142857142,0.1192214111922141,0.0989010989010989,33.242999096657634,0.43448275862068964,0.07894736842105263,0.11826347305389222,0.06626047220106626,0.1463963963963964,0.0392156862745098,0.1252808988764045,0.05925507900677201,0.09935205183585313,0.06329113924050633,0.03932584269662921,0.04696132596685083,0.07209302325581396,0.11304347826086956,0.1568627450980392,0.15141955835962145,0.13385826771653545,0.07142857142857142,0.55,0.3617957746478873,0.5985401459854015,0.6795580110497238,0.43902439024390244,0.1602112676056338,0.38461538461538464,0.4268292682926829,0.2,0.3529929577464789,0.4014962593516209,0.40554156171284633,0.3105590062111801,0.016725352112676055,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.10827464788732394,0.3333333333333333,0.3333333333333333,0.8780487804878049,0.5785714285714286,0.5432098765432098,0.09090909090909091,0.3656509695290859,0.5909090909090909,0.0110803324099723,,0.4867957746478873,0.3360655737704918,0.4954187224669603,0.5082123966942149,0.47823416666666657,0.14363778298204527,0.1600703605980651,0.13679890560875513,0.34199726402188785,9.131287726358151,25.258450704225346,0.31419005923255217,5.0,8.0,2.0,2.0,0.034482758620689655,1.0,1.0,7.0,11.0,11.0,37.0,8.0,12.0,21.0,1.0,,9.0,5.0,16.0,2.0,46.0,43.0,0.6666666666666666,,0.00997506234413965,,0.010309278350515464,0.007142857142857143,1.0,1.0,0.07857142857142857,0.6363636363636364,0.8571428571428571,0.10249307479224377,0.2972972972972973,0.013888888888888888,2.0,3.0,,1.0,1.0,,,True
200764,1610612743,Renaldo Balkman,Renaldo Balkman,200764,DEN,1315.0,22,-28,41,42,4,4,6,83,2,2,,,,,,,,2.0,,,,,,,2,4,,,,4,57,,,,,,1,,,,,2,2,,,,,,,,,,,,,,,,1,1,1,,2,1,3,,2,2.0,,1,1,1,,,2,,,4,7,,1.0,,,,,,,1.0,,1.0,1.0,,,,4,,0.5,0.5,,,,,0.5,,,0.5,,,0.5,,,,,,,12.765957446808512,0.5,,0.09090909090909091,0.045454545454545456,0.2,,0.125,0.04,0.14285714285714285,,,,,,0.2,,1.0,,,0.5,1.0,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.47509999999999997,,0.3954,,,,,9.524999999999999,,0.0975609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
