EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsAssisted3s,LostBallSteals,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg3ptShotDistance,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked3s,BlockedArc3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,on,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,18714.0,312,-40.0,606,610,122.0,202,85,1216,41.0,62.0,13.0,18.0,9.0,11.0,27.0,71.0,3.0,68.0,136.0,20.0,156.0,623,15.0,24.0,4.0,34.0,14.0,23.0,7.0,35.0,66.0,70.0,22.0,8.0,8.0,5.0,13.0,4.0,1.0,5.0,2.0,1.0,31.0,8.0,20.0,1.0,11.0,51.0,8.0,70.0,29.0,99.0,5.0,2.0,2.0,8.0,1.0,4.0,6.0,1.0,4.0,2.0,14.0,2.0,1.0,26.0,36.0,7.0,2.0,49.0,6.0,11.0,33.0,5.0,15.0,4.0,21.0,19.0,2.0,21.0,14.0,1.0,1.0,35.0,122.0,2.0,4.0,0.4852941176470588,0.5789473684210527,0.5,0.625,0.6086956521739131,0.5,0.625,0.6086956521739131,0.52,0.6538461538461539,0.625,0.058823529411764705,0.0967741935483871,0.028169014084507043,23.26241134751773,0.5714285714285714,0.5333333333333333,0.041666666666666664,0.22972972972972974,0.07662835249042145,0.21153846153846154,0.09523809523809523,0.22627737226277372,0.08115942028985507,0.10465116279069768,0.11458333333333333,0.07692307692307693,0.15789473684210525,0.19696969696969696,0.2898550724637681,0.20689655172413793,0.225,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.45588235294117646,0.6612903225806451,0.7321428571428571,0.4878048780487805,0.5220588235294118,0.38028169014084506,0.391304347826087,0.48148148148148145,0.022058823529411766,0.75,0.7222222222222222,0.07692307692307693,0.4782608695652174,0.8181818181818182,0.45588235294117646,0.48507500000000014,0.530885,0.49566521739130426,0.10273972602739725,0.10273972602739725,0.21794871794871795,0.22435897435897437,4.258823529411765,0.20132013201320131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,12934.0,216,-48.0,424,427,102.0,195,43,851,22.0,35.0,6.0,10.0,4.0,9.0,5.0,15.0,24.0,31.0,74.0,20.0,85.0,453,6.0,10.0,1.0,13.0,5.0,18.0,8.0,18.0,34.0,28.0,12.0,6.0,1.0,2.0,3.0,,2.0,1.0,,,8.0,1.0,12.0,,5.0,18.0,2.0,25.0,13.0,38.0,2.0,2.0,1.0,6.0,,1.0,4.0,,5.0,2.0,10.0,2.0,3.0,6.0,16.0,1.0,1.0,26.0,3.0,2.0,30.0,2.0,13.0,3.0,4.0,4.0,,4.0,2.0,,,18.0,102.0,6.0,3.0,0.5483870967741935,0.68,0.4189189189189189,0.6,0.2777777777777778,0.43333333333333335,0.6,0.2777777777777778,0.47752808988764045,0.65,0.391304347826087,0.08108108108108109,0.11428571428571428,0.13333333333333333,20.798319327731093,0.6,0.125,,0.13846153846153847,0.07058823529411765,0.12195121951219512,0.02040816326530612,0.13450292397660818,0.0593607305936073,0.13333333333333333,0.08,,0.058823529411764705,0.10416666666666667,0.26666666666666666,0.09615384615384616,0.1388888888888889,,0.05405405405405406,0.5,0.4666666666666667,0.6285714285714286,0.7096774193548387,0.5454545454545454,0.2,0.3333333333333333,0.38461538461538464,0.4,0.32,1.0,0.6,,0.5,0.4444444444444444,0.48,0.481964,0.5628000000000001,0.4505166666666666,0.1511627906976744,0.15294117647058825,0.15294117647058825,0.21176470588235294,7.894594594594594,0.24056603773584906,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.013333333333333334,0.02666666666666667,0.16666666666666666,0.16666666666666666,0.75,0.013333333333333334,1.0,1.0,1.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,11840.0,197,-7.0,385,391,99.0,146,59,776,3.0,8.0,2.0,6.0,,,2.0,5.0,16.0,8.0,29.0,14.0,33.0,381,3.0,9.0,4.0,10.0,2.0,3.0,3.0,7.0,12.0,4.0,4.0,3.0,9.0,4.0,13.0,3.0,1.0,4.0,3.0,2.0,30.0,4.0,8.0,1.0,3.0,13.0,2.0,18.0,13.0,31.0,,2.0,,3.0,1.0,3.0,5.0,1.0,,1.0,8.0,,1.0,6.0,20.0,1.0,1.0,14.0,2.0,,20.0,,8.0,2.0,5.0,3.0,1.0,5.0,3.0,1.0,,7.0,99.0,5.0,2.0,0.75,1.0,0.27586206896551724,0.3333333333333333,0.6666666666666666,0.3064516129032258,0.3333333333333333,0.6666666666666666,0.4024390243902439,0.4166666666666667,0.5833333333333334,0.10344827586206896,0.125,0.2,10.76923076923077,0.375,0.13333333333333333,0.06666666666666667,0.08496732026143791,0.04519774011299435,0.1,0.07547169811320754,0.08743169398907104,0.05217391304347826,,0.03333333333333333,0.08888888888888889,,0.12727272727272726,0.044444444444444446,0.07547169811320754,0.047619047619047616,0.2222222222222222,,0.6,0.25806451612903225,0.375,0.42857142857142855,0.6666666666666666,0.16129032258064516,0.4,0.5,0.5,0.5161290322580645,0.6666666666666666,0.3333333333333333,0.5,,,0.3225806451612903,0.4733322580645162,0.5329777777777778,0.49983333333333335,0.20512820512820512,0.21621621621621623,0.30303030303030304,0.21212121212121213,11.60344827586207,0.2571428571428571,3.0,1.0,2.0,1.0,2.0,3.0,2.0,,1.0,0.5,0.5,0.06451612903225806,0.10526315789473684,0.1875,0.2,1.0,0.06451612903225806,0.5,0.5,1.0,23.8,1.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,19681.0,328,-72.0,633,632,136.0,202,84,1265,11.0,32.0,1.0,3.0,4.0,7.0,8.0,27.0,45.0,35.0,104.0,22.0,128.0,658,3.0,7.0,3.0,15.0,12.0,25.0,9.0,39.0,14.0,56.0,2.0,12.0,34.0,18.0,52.0,13.0,5.0,21.0,7.0,6.0,122.0,2.0,5.0,,7.0,26.0,,33.0,7.0,40.0,3.0,11.0,3.0,15.0,4.0,11.0,11.0,,4.0,,26.0,2.0,8.0,16.0,30.0,1.0,1.0,23.0,,2.0,27.0,1.0,7.0,5.0,5.0,2.0,2.0,5.0,3.0,,,39.0,136.0,6.0,3.0,0.2,0.20588235294117646,0.33653846153846156,0.42857142857142855,0.48,0.38405797101449274,0.46153846153846156,0.46875,0.41946308724832215,0.5,0.5135135135135135,0.11538461538461539,0.3125,0.037037037037037035,23.763736263736263,0.5769230769230769,,,0.11764705882352941,0.01838235294117647,0.1206896551724138,0.021052631578947368,0.11827956989247312,0.01907356948228883,0.024096385542168676,0.03225806451612903,0.013157894736842105,0.05263157894736842,0.14492753623188406,0.09230769230769231,0.11494252873563218,0.15,0.05555555555555555,0.038461538461538464,0.6,0.2318840579710145,0.34375,0.5,0.18181818181818182,0.1956521739130435,0.2962962962962963,0.3076923076923077,0.125,0.32608695652173914,0.23076923076923078,0.3333333333333333,,0.21875,0.5714285714285714,0.4782608695652174,0.4808437956204381,0.4907375,0.4369421875,0.04861111111111111,0.06363636363636363,0.1171875,0.3046875,10.52115384615385,0.21484992101105846,16.0,2.0,2.0,12.0,34.0,24.0,8.0,3.0,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.2463768115942029,,0.35555555555555557,0.36363636363636365,0.25,0.014492753623188406,1.0,1.0,0.5,25.935294117647054,1.0,0.022222222222222223,1.0,1.0,1.0,1.0,10.0,32.0,1.0,5.0,1.0,6.0,2.0,6.0,2.0,7.0,12.0,32.0,10.0,4.0,0.3333333333333333,0.2857142857142857,0.2318840579710145,0.3125,0.3125,0.7,0.07692307692307693,1.0,1.0,0.38461538461538464,0.2,1.0,0.03125,1.0,0.1875,0.16666666666666666,0.3125,,,,,,,,True,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,29526.0,492,-101.0,964,966,212.0,367,123,1930,26.0,55.0,4.0,9.0,6.0,12.0,15.0,41.0,57.0,57.0,153.0,47.0,215.0,1012,5.0,13.0,1.0,20.0,10.0,30.0,13.0,42.0,50.0,64.0,2.0,21.0,25.0,14.0,39.0,7.0,7.0,5.0,8.0,12.0,92.0,2.0,8.0,1.0,8.0,32.0,3.0,43.0,11.0,54.0,3.0,19.0,11.0,9.0,2.0,6.0,6.0,1.0,3.0,1.0,15.0,2.0,4.0,9.0,24.0,1.0,2.0,51.0,1.0,2.0,66.0,7.0,28.0,6.0,1.0,,,2.0,1.0,,,42.0,212.0,4.0,6.0,0.43859649122807015,0.44642857142857145,0.37254901960784315,0.38461538461538464,0.3333333333333333,0.39436619718309857,0.5,0.31521739130434784,0.4375,0.5263157894736842,0.37962962962962965,0.13725490196078433,0.23636363636363636,0.17073170731707318,23.076923076923077,0.6,0.10344827586206896,0.02702702702702703,0.09785932721712538,0.02,0.09195402298850575,0.014388489208633094,0.0966183574879227,0.01855287569573284,,0.046875,0.019417475728155338,,0.06363636363636363,0.11956521739130435,0.112,0.07352941176470588,0.15789473684210525,0.02586206896551724,0.5,0.25821596244131456,0.4727272727272727,0.6190476190476191,0.5,0.19248826291079812,0.36585365853658536,0.4411764705882353,0.26666666666666666,0.2676056338028169,0.47368421052631576,0.4444444444444444,0.5,0.2608695652173913,0.5,0.539906103286385,0.49624716981132067,0.5270538461538461,0.4807815217391303,0.11965811965811966,0.16091954022988506,0.09302325581395349,0.19534883720930232,8.905882352941175,0.21991701244813278,16.0,6.0,18.0,18.0,60.0,54.0,8.0,,1.0,0.3,0.3,0.28169014084507044,0.012903225806451613,0.2807017543859649,0.2857142857142857,0.5,0.08450704225352113,0.3333333333333333,0.3333333333333333,1.0,25.308333333333334,1.0,0.017543859649122806,1.0,1.0,2.0,4.0,12.0,42.0,2.0,5.0,1.0,12.0,3.0,6.0,3.0,16.0,,42.0,12.0,5.0,0.5,0.1875,0.19718309859154928,0.2857142857142857,0.2857142857142857,1.0,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,1.0,0.08695652173913043,0.5,0.2608695652173913,0.08333333333333333,0.2857142857142857,1.0,1.0,,,,,,True,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,8770.0,146,-22.0,285,291,97.0,137,36,576,2.0,6.0,,,1.0,3.0,,3.0,9.0,6.0,18.0,1.0,40.0,300,,,,,3.0,9.0,,15.0,8.0,4.0,,6.0,5.0,2.0,7.0,,2.0,2.0,2.0,1.0,16.0,1.0,,,,1.0,,1.0,1.0,2.0,,4.0,4.0,2.0,1.0,2.0,3.0,1.0,,1.0,5.0,1.0,1.0,9.0,17.0,,,8.0,1.0,4.0,3.0,1.0,2.0,,4.0,2.0,,4.0,4.0,,,15.0,97.0,4.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.4642857142857143,,0.4411764705882353,0.46511627906976744,,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,14.678899082568806,0.4,,,0.010869565217391304,,,0.023255813953488372,0.008264462809917356,0.006578947368421052,,,0.03225806451612903,,0.03333333333333333,,,,,,1.0,0.14285714285714285,0.3333333333333333,1.0,0.5,0.07142857142857142,,,,0.21428571428571427,,,,0.17647058823529413,0.3333333333333333,0.7142857142857143,0.5031773809523811,0.492375,0.46069705882352935,0.046511627906976744,0.10526315789473684,,0.375,10.005555555555556,0.34035087719298246,4.0,7.0,13.0,9.0,24.0,27.0,,,1.0,0.375,0.375,0.5714285714285714,,0.4444444444444444,0.5,0.75,0.30952380952380953,0.5384615384615384,0.5384615384615384,1.0,24.495833333333337,2.0,0.1111111111111111,,1.0,2.0,3.0,2.0,11.0,,1.0,1.0,5.0,,2.0,3.0,8.0,,11.0,2.0,,,0.375,0.2619047619047619,0.18181818181818182,0.18181818181818182,1.0,0.5,,,0.5,,,0.17647058823529413,0.6666666666666666,0.29411764705882354,0.2,0.18181818181818182,,,,,,,,True,,,,,,,,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,10928.0,182,-54.0,364,364,70.0,154,39,728,6.0,10.0,,,1.0,3.0,4.0,12.0,29.0,30.0,51.0,12.0,93.0,406,1.0,2.0,,8.0,4.0,8.0,8.0,19.0,20.0,40.0,,3.0,20.0,10.0,30.0,6.0,4.0,11.0,3.0,6.0,70.0,,2.0,,4.0,9.0,,13.0,2.0,15.0,,9.0,3.0,7.0,,5.0,4.0,,2.0,,11.0,,,17.0,24.0,,1.0,22.0,,3.0,12.0,,3.0,3.0,,,,,,,,19.0,70.0,,3.0,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.5,0.5,0.5547945205479452,0.8,0.36666666666666664,0.5886075949367089,0.8,0.5,0.058823529411764705,0.1,0.16666666666666666,22.167487684729068,0.6363636363636364,,,0.08256880733944955,0.015503875968992248,0.11428571428571428,,0.09027777777777778,0.0111731843575419,0.030303030303030304,,,,0.045454545454545456,0.037037037037037035,0.15789473684210525,0.12121212121212122,,,,0.136986301369863,0.6,0.6666666666666666,,0.1643835616438356,0.3333333333333333,0.4,0.75,0.3972602739726027,,,,0.2,0.3333333333333333,0.4383561643835616,0.47092500000000004,0.4968625,0.4618923076923077,0.039473684210526314,0.05555555555555555,0.08602150537634409,0.20430107526881722,12.380392156862746,0.19230769230769232,20.0,4.0,10.0,7.0,22.0,18.0,6.0,1.0,0.8571428571428571,0.3181818181818182,0.3333333333333333,0.3013698630136986,0.015873015873015872,0.6896551724137931,0.6896551724137931,0.35,0.136986301369863,0.4,0.4,1.0,26.218181818181822,,,2.0,2.0,1.0,2.0,3.0,12.0,,1.0,,5.0,2.0,3.0,1.0,7.0,3.0,11.0,3.0,,0.6666666666666666,0.14285714285714285,0.1643835616438356,0.25,0.2727272727272727,0.6666666666666666,0.4,1.0,1.0,0.2,,,0.13333333333333333,0.5,0.3333333333333333,,0.2727272727272727,,,1.0,1.0,0.045454545454545456,0.08333333333333333,,True,,,,,,,,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,1798.0,30,-16.0,62,60,26.0,40,5,122,,1.0,,,,1.0,,,3.0,1.0,4.0,,5.0,74,,,,,1.0,3.0,,5.0,,2.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,5.0,26.0,1.0,,,,0.25,,0.3333333333333333,0.3125,,0.5,0.3125,,0.5,,,,11.940298507462686,,,,0.06666666666666667,,,,0.05,,,,,,0.3333333333333333,,,,,,,0.125,,,,,,,,0.375,,,,0.2,,0.625,0.49911249999999996,,0.49440999999999996,,,,1.0,15.225,0.41935483870967744,1.0,,1.0,1.0,4.0,3.0,,,1.0,0.25,0.25,0.5,,0.3333333333333333,0.3333333333333333,,0.125,,,,24.775,,,,,,,1.0,3.0,,,1.0,2.0,,,1.0,2.0,,3.0,1.0,,,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.4,0.5,0.3333333333333333,,,,,,,,True,,,,,,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,9023.0,150,-36.0,299,297,50.0,118,35,596,9.0,16.0,3.0,4.0,2.0,4.0,1.0,2.0,9.0,12.0,27.0,3.0,51.0,317,3.0,7.0,,9.0,2.0,5.0,,10.0,8.0,16.0,4.0,3.0,6.0,2.0,8.0,2.0,,2.0,1.0,3.0,18.0,1.0,4.0,1.0,2.0,12.0,4.0,18.0,6.0,24.0,,3.0,3.0,3.0,1.0,3.0,3.0,,,,6.0,,1.0,7.0,13.0,,1.0,6.0,,3.0,3.0,1.0,2.0,,2.0,2.0,,2.0,2.0,,,10.0,50.0,1.0,,0.3333333333333333,0.4,0.4444444444444444,0.42857142857142855,0.4,0.4528301886792453,0.45,0.45454545454545453,0.4722222222222222,0.45,0.45454545454545453,0.1111111111111111,0.1875,,17.54385964912281,0.5,0.4444444444444444,0.16666666666666666,0.12631578947368421,0.031496062992125984,0.07407407407407407,0.02040816326530612,0.11475409836065574,0.028409090909090908,0.05405405405405406,0.05714285714285714,0.029411764705882353,,0.15151515151515152,0.07692307692307693,0.1388888888888889,0.09090909090909091,,,1.0,0.3018867924528302,0.5625,0.6923076923076923,0.3333333333333333,0.03773584905660377,0.5,0.5,,0.16981132075471697,0.4,0.75,0.3333333333333333,0.36363636363636365,0.5,0.7924528301886793,0.5399528301886793,0.5109875,0.5355590909090909,0.037037037037037035,0.07142857142857142,0.17647058823529413,0.19607843137254902,7.0888888888888895,0.16722408026755853,2.0,3.0,9.0,8.0,26.0,24.0,,1.0,1.0,0.3076923076923077,0.3076923076923077,0.49056603773584906,,0.2222222222222222,0.2222222222222222,0.5,0.16981132075471697,0.3333333333333333,0.3333333333333333,1.0,24.934615384615388,,,,,1.0,1.0,5.0,17.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,6.0,,17.0,5.0,,0.3333333333333333,0.3333333333333333,0.32075471698113206,0.29411764705882354,0.29411764705882354,1.0,,,,0.3,0.3333333333333333,1.0,0.09090909090909091,1.0,0.45454545454545453,0.2,0.29411764705882354,,,,,,,,True,,,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,14032.0,234,-33.0,454,451,77.0,132,68,905,7.0,17.0,4.0,11.0,2.0,2.0,1.0,12.0,24.0,16.0,53.0,4.0,75.0,466,6.0,19.0,2.0,17.0,4.0,6.0,1.0,15.0,14.0,18.0,8.0,4.0,10.0,5.0,15.0,3.0,2.0,3.0,2.0,5.0,35.0,2.0,15.0,2.0,8.0,34.0,3.0,45.0,19.0,64.0,,9.0,3.0,6.0,3.0,2.0,7.0,,4.0,1.0,13.0,,3.0,21.0,38.0,5.0,2.0,13.0,2.0,4.0,9.0,1.0,5.0,,3.0,2.0,1.0,3.0,3.0,,,15.0,77.0,6.0,,0.4375,0.5833333333333334,0.3018867924528302,0.3157894736842105,0.6666666666666666,0.3901098901098901,0.3409090909090909,0.5833333333333334,0.39473684210526316,0.34,0.625,0.07547169811320754,,0.25,20.415879017013232,0.46153846153846156,0.3,0.13333333333333333,0.2085889570552147,0.07731958762886598,0.20512820512820512,0.0273972602739726,0.2079207920792079,0.06367041198501873,0.0847457627118644,0.07246376811594203,0.017241379310344827,0.06666666666666667,0.125,0.24,0.24615384615384617,0.2413793103448276,0.1,,1.0,0.18681318681318682,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.13186813186813187,0.08333333333333333,0.1111111111111111,1.0,0.26373626373626374,0.5,0.36363636363636365,,0.16666666666666666,1.0,0.6043956043956044,0.5030818681318682,0.513855,0.46025833333333327,0.05263157894736842,0.08771929824561403,0.22666666666666666,0.2,10.618867924528303,0.1696035242290749,8.0,2.0,5.0,13.0,38.0,39.0,6.0,,1.0,0.34210526315789475,0.34210526315789475,0.4175824175824176,0.07575757575757576,0.3333333333333333,0.34782608695652173,0.625,0.054945054945054944,0.4,0.4,1.0,25.257894736842108,,0.041666666666666664,,,,,11.0,33.0,1.0,3.0,2.0,6.0,1.0,3.0,2.0,6.0,,33.0,11.0,,0.3333333333333333,0.3333333333333333,0.3626373626373626,0.3333333333333333,0.3333333333333333,1.0,,,,0.13636363636363635,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,1.0,True,,,,,,,,
