EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Arc3PctBlocked,on,Clear Path Fouls
101110,1610612757,Martell Webster,Martell Webster,101110,POR,120305.0,2005,110.0,3669,3662,982.0,980,469.0,7331,86.0,151.0,20.0,34.0,21.0,38.0,11.0,39.0,38.0,117.0,54.0,140.0,4.0,9.0,14.0,38.0,70.0,192.0,6.0,15.0,20.0,63.0,135.0,307.0,124.0,332.0,126.0,768.0,3922,27.0,48.0,10.0,24.0,20.0,104.0,33.0,74.0,34.0,101.0,43.0,211.0,190.0,80.0,363.0,9.0,14.0,3.0,189.0,70.0,30.0,2.0,43.0,19.0,62.0,9.0,10.0,20.0,10.0,13.0,143.0,8.0,37.0,2.0,51.0,150.0,20.0,221.0,47.0,268.0,5.0,45.0,33.0,12.0,30.0,3.0,19.0,30.0,5.0,11.0,1.0,14.0,60.0,3.0,9.0,70.0,153.0,3.0,6.0,127.0,12.0,10.0,155.0,5.0,2.0,2.0,58.0,7.0,13.0,40.0,34.0,2.0,4.0,40.0,25.0,5.0,2.0,211.0,982.0,24.0,11.0,0.7037037037037037,0.7421875,0.9758064516129032,0.37349397590361444,0.4166666666666667,0.33663366336633666,0.3768996960486322,0.43973941368078173,0.5625,0.44594594594594594,0.5023474178403756,0.5833333333333334,0.48,0.5401408450704225,0.611764705882353,0.5301507537688442,0.5195618153364632,0.006024096385542169,0.09771986970684039,0.15894039735099338,0.10256410256410256,0.017094017094017096,0.014285714285714285,18.24228028503563,0.5,0.16260162601626016,0.017391304347826087,0.1261564339781329,0.02846153846153846,0.11697247706422019,0.017977528089887642,0.1236923076923077,0.025787965616045846,0.02452316076294278,0.025787965616045846,0.032534246575342464,0.017361111111111112,0.01910828025477707,0.11518324607329843,0.13183279742765272,0.1310483870967742,0.09523809523809523,0.17355371900826447,0.01488095238095238,0.625,0.23630672926447574,0.5695364238410596,0.6771653543307087,0.7093023255813954,0.06103286384976526,0.28205128205128205,0.3142857142857143,0.5454545454545454,0.18309859154929578,0.3247863247863248,0.33043478260869563,0.7368421052631579,0.2190923317683881,0.38571428571428573,0.391304347826087,0.9814814814814815,0.3004694835680751,0.3645833333333333,0.3645833333333333,0.9714285714285714,0.4722222222222222,0.5882352941176471,0.45,0.125,0.4444444444444444,1.0,0.20833333333333334,0.4,1.0,0.21714285714285714,0.5526315789473685,0.21714285714285714,0.3684210526315789,0.36,0.31746031746031744,0.755868544600939,0.37037037037037035,0.5390246056782332,0.5447008620689655,0.523487134502924,0.09325681492109039,0.16111111111111112,0.020771513353115726,0.13541666666666666,0.2747395833333333,8.774592833876222,24.459939759036143,0.2676478604524394,,,,,,True,
101143,1610612757,Travis Diener,Travis Diener,101143,POR,1459.0,24,-21.0,51,50,20.0,22,5.0,101,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,1.0,,2.0,1.0,3.0,65,,,,,,,1.0,1.0,,,1.0,3.0,,2.0,,,,,2.0,,,,4.0,,4.0,,,2.0,,2.0,8.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,3.0,20.0,,1.0,,,,,,,,1.0,,1.0,0.3333333333333333,,1.0,0.375,,0.75,0.6666666666666666,,,,,,,7.2727272727272725,,,,0.0625,,,,0.043478260869565216,,,,,,,,0.2,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5183666666666666,,0.404,,,,,1.0,13.6,25.75,0.39215686274509803,,,,,,True,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,44471.0,741,12.0,1363,1371,376.0,389,188.0,2734,52.0,104.0,1.0,6.0,16.0,31.0,5.0,24.0,47.0,112.0,8.0,21.0,,2.0,3.0,7.0,9.0,27.0,4.0,5.0,2.0,7.0,104.0,240.0,17.0,48.0,105.0,364.0,1483,5.0,15.0,4.0,7.0,12.0,34.0,28.0,59.0,5.0,14.0,58.0,129.0,54.0,154.0,51.0,,,2.0,25.0,9.0,23.0,,85.0,26.0,111.0,14.0,12.0,29.0,11.0,45.0,248.0,3.0,6.0,,24.0,44.0,1.0,69.0,9.0,78.0,3.0,11.0,8.0,3.0,29.0,5.0,20.0,24.0,4.0,9.0,,3.0,53.0,4.0,13.0,32.0,82.0,,10.0,98.0,2.0,14.0,121.0,9.0,,2.0,49.0,,15.0,4.0,4.0,,,4.0,2.0,,,129.0,376.0,9.0,14.0,0.25961538461538464,0.25961538461538464,1.0,0.3541666666666667,0.5714285714285714,0.35714285714285715,0.3695652173913043,0.43333333333333335,0.3333333333333333,0.4745762711864407,0.4496527777777778,0.5,0.4863013698630137,0.5276967930029155,0.6071428571428571,0.6142857142857143,0.16666666666666666,,0.09583333333333334,0.17307692307692307,0.041666666666666664,0.03571428571428571,,25.063291139240505,0.5471698113207547,0.02040816326530612,,0.09954751131221719,0.011928429423459244,0.13114754098360656,0.02027027027027027,0.1088,0.013824884792626729,0.014925373134328358,,0.017094017094017096,0.02247191011235955,0.01694915254237288,0.078125,0.11570247933884298,0.10362694300518134,0.15789473684210525,0.06,0.021897810218978103,0.5,0.3611111111111111,0.5,0.6046511627906976,0.19230769230769232,0.08333333333333333,0.20833333333333334,0.21739130434782608,0.2,0.3888888888888889,0.41964285714285715,0.4351851851851852,0.3404255319148936,0.07291666666666667,0.38095238095238093,0.38095238095238093,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.16666666666666666,,0.09090909090909091,,,0.22727272727272727,0.8,1.0,0.4246575342465753,0.5161290322580645,0.0958904109589041,0.42857142857142855,0.0958904109589041,0.2857142857142857,0.5277777777777778,0.36,0.5020915789473686,0.5070441176470588,0.5110295774647887,0.14939024390243902,0.175,,0.09340659340659341,0.3543956043956044,10.0175,25.18541666666667,0.27586206896551724,,,,,,True,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,4896.0,82,-2.0,172,173,112.0,85,20.0,345,5.0,8.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,,,1.0,2.0,7.0,12.0,3.0,9.0,1.0,24.0,200,1.0,1.0,1.0,1.0,,5.0,5.0,8.0,3.0,5.0,1.0,20.0,12.0,2.0,9.0,,2.0,,4.0,1.0,1.0,,3.0,3.0,6.0,3.0,,3.0,,,15.0,,3.0,,3.0,5.0,3.0,11.0,3.0,14.0,,1.0,,1.0,2.0,,2.0,,,,,,2.0,,,2.0,8.0,,,4.0,,1.0,6.0,,,,2.0,,1.0,2.0,2.0,,,2.0,1.0,1.0,,20.0,112.0,4.0,1.0,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.6,0.3333333333333333,0.5833333333333334,1.0,0.625,0.5476190476190477,1.25,0.7307692307692307,0.5,1.25,0.625,0.42857142857142855,,0.08333333333333333,0.125,,,,13.612565445026178,1.0,0.3333333333333333,,0.14705882352941177,0.06382978723404255,0.12,,0.13559322033898305,0.041666666666666664,0.0625,,0.1,,,0.23076923076923078,,0.15384615384615385,,0.3,,0.5,0.38095238095238093,0.625,0.7142857142857143,0.8,0.047619047619047616,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.4,0.4,1.0,0.19047619047619047,0.25,0.25,1.0,0.5,1.0,,0.5,1.0,1.0,,,,0.6153846153846154,0.625,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.5,0.8095238095238095,0.25,0.5581238095238094,0.45245,0.5979769230769232,0.08695652173913043,0.14285714285714285,,0.20833333333333334,0.8333333333333334,6.275000000000001,24.144444444444446,0.6511627906976745,,,,,,True,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,15574.0,260,-30.0,484,485,135.0,153,56.0,969,24.0,30.0,8.0,11.0,2.0,2.0,6.0,13.0,4.0,5.0,,,,,,,,,,,,,34.0,48.0,,,7.0,75.0,582,8.0,11.0,,,4.0,20.0,4.0,5.0,,,3.0,11.0,54.0,14.0,,,10.0,,,,4.0,,,1.0,1.0,1.0,,,,,3.0,4.0,14.0,,7.0,35.0,6.0,48.0,18.0,66.0,,6.0,4.0,2.0,2.0,,,6.0,1.0,2.0,,,8.0,1.0,2.0,27.0,44.0,3.0,2.0,15.0,4.0,5.0,8.0,2.0,,,4.0,,1.0,6.0,5.0,,1.0,7.0,4.0,4.0,,11.0,135.0,5.0,1.0,0.7941176470588235,0.9310344827586207,,,,,,0.7083333333333334,0.7272727272727273,0.8,0.7083333333333334,0.7272727272727273,0.8,0.7352941176470589,0.7692307692307693,0.7857142857142857,,,0.08333333333333333,0.1,0.07692307692307693,,,10.845588235294118,0.25,0.2727272727272727,,0.2536231884057971,0.09395973154362416,0.11864406779661017,0.06779661016949153,0.2131979695431472,0.08653846153846154,0.07317073170731707,0.13513513513513514,0.08450704225352113,0.08571428571428572,0.041666666666666664,0.3,0.2619047619047619,0.21428571428571427,0.13636363636363635,0.06666666666666667,,0.5714285714285714,0.625,0.8,0.8888888888888888,0.75,0.2708333333333333,0.46153846153846156,0.5,1.0,0.10416666666666667,0.8,0.8,0.75,,,,,,,,,1.0,0.7272727272727273,0.25,,,,,,,0.4,1.0,,,,,0.625,,0.5200208333333333,0.56658,0.5054799999999999,0.08,0.08,,0.26666666666666666,0.14666666666666667,4.29375,,0.27892561983471076,1.0,1.0,1.0,1.0,,True,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,21784.0,363,-3.0,675,683,232.0,290,92.0,1358,19.0,30.0,5.0,13.0,5.0,10.0,4.0,12.0,36.0,69.0,,,,,,,,2.0,,,,1.0,59.0,111.0,,2.0,23.0,141.0,765,10.0,21.0,,,7.0,27.0,23.0,43.0,,1.0,8.0,54.0,104.0,14.0,,,8.0,2.0,,,3.0,,5.0,4.0,9.0,3.0,1.0,3.0,,2.0,22.0,13.0,22.0,1.0,14.0,38.0,7.0,59.0,36.0,95.0,1.0,17.0,11.0,6.0,4.0,,,6.0,,4.0,,3.0,10.0,1.0,2.0,26.0,53.0,6.0,3.0,29.0,3.0,5.0,38.0,4.0,,,17.0,,4.0,11.0,9.0,,2.0,12.0,6.0,1.0,2.0,54.0,232.0,8.0,4.0,0.8813559322033898,0.9454545454545454,,,,,,0.5315315315315315,0.47619047619047616,0.5348837209302325,0.5221238938053098,0.47619047619047616,0.5227272727272727,0.5423076923076923,0.5192307692307693,0.54,0.017699115044247787,,0.02702702702702703,0.06666666666666667,0.08333333333333333,,,17.971758664955072,0.4,0.2692307692307692,0.043478260869565216,0.19095477386934673,0.09322033898305085,0.16279069767441862,0.15476190476190477,0.1824561403508772,0.109375,0.136986301369863,0.06,0.07964601769911504,0.125,0.21428571428571427,0.16129032258064516,0.13559322033898305,0.2564102564102564,0.16176470588235295,0.16666666666666666,0.020833333333333332,0.5,0.26548672566371684,0.6333333333333333,0.6785714285714286,0.7368421052631579,0.10619469026548672,0.3333333333333333,0.36363636363636365,1.0,0.6106194690265486,0.5217391304347826,0.5217391304347826,0.9444444444444444,,,,,0.017699115044247787,,,,0.6190476190476191,0.38461538461538464,0.2,,,,,,,0.22727272727272727,0.5,,,0.022727272727272728,,0.2831858407079646,,0.4506171171171171,0.47157058823529413,0.42987209302325585,0.1349206349206349,0.13709677419354838,,0.19148936170212766,0.3829787234042553,12.54954954954955,50.3,0.3437037037037037,1.0,1.0,,,,True,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,371.0,6,1.0,14,14,6.0,6,3.0,28,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,2.0,4.0,10,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,6.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,,,,,,,29.41176470588235,1.0,,,0.14285714285714285,,,,0.125,,,,,,,,0.5,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.46773333333333333,,0.325,0.25,0.25,,,,3.233333333333333,,0.42857142857142855,,,,,,True,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,69314.0,1155,137.0,2090,2093,528.0,508,261.0,4183,95.0,157.0,17.0,23.0,27.0,39.0,29.0,79.0,56.0,139.0,1.0,4.0,,,,2.0,3.0,29.0,,2.0,,16.0,180.0,375.0,4.0,33.0,134.0,506.0,2236,26.0,44.0,,2.0,20.0,72.0,39.0,80.0,,18.0,46.0,124.0,86.0,274.0,9.0,3.0,16.0,6.0,23.0,3.0,32.0,2.0,164.0,68.0,232.0,39.0,29.0,89.0,21.0,54.0,532.0,10.0,27.0,,26.0,48.0,,74.0,37.0,111.0,5.0,41.0,25.0,16.0,42.0,7.0,30.0,31.0,4.0,12.0,2.0,6.0,73.0,10.0,14.0,26.0,75.0,3.0,10.0,127.0,1.0,16.0,169.0,13.0,,16.0,67.0,,16.0,2.0,2.0,,,2.0,2.0,,6.0,124.0,528.0,13.0,16.0,0.2388888888888889,0.25,0.75,0.12121212121212122,,,0.14814814814814814,0.48,0.5909090909090909,0.4875,0.45588235294117646,0.5652173913043478,0.3979591836734694,0.5156903765690377,0.6363636363636364,0.48412698412698413,0.08088235294117647,0.06060606060606061,0.08533333333333333,0.1592356687898089,0.06329113924050633,0.014388489208633094,,23.083368244658566,0.5753424657534246,,,0.07164179104477612,0.036935704514363885,0.09961685823754789,0.04310344827586207,0.079484425349087,0.03842159916926272,0.054187192118226604,0.02030456852791878,0.03625377643504532,0.04516129032258064,0.03896103896103896,0.05069124423963134,0.05232558139534884,0.099644128113879,0.08791208791208792,0.12658227848101267,0.027932960893854747,1.0,0.38480392156862747,0.6050955414012739,0.7196969696969697,0.2736842105263158,0.19362745098039216,0.3670886075949367,0.3918918918918919,0.06896551724137931,0.34068627450980393,0.4028776978417266,0.40875912408759124,0.26785714285714285,0.00980392156862745,0.25,0.25,1.0,0.07107843137254902,0.10344827586206896,0.1111111111111111,0.6666666666666666,0.5,0.7391304347826086,0.17647058823529413,,,,0.043478260869565216,,,0.3979591836734694,0.6923076923076923,0.02040816326530612,,0.16326530612244897,,0.46568627450980393,0.13043478260869565,0.4772427680798007,0.4809166666666667,0.49330543478260863,0.14502164502164502,0.1561771561771562,,0.1422924901185771,0.2450592885375494,8.836266666666667,30.524242424242424,0.25263157894736843,,,,,0.06896551724137931,True,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,54034.0,901,116.0,1656,1636,462.0,426,217.0,3292,65.0,101.0,18.0,24.0,24.0,35.0,36.0,73.0,58.0,145.0,9.0,21.0,,2.0,3.0,6.0,23.0,74.0,1.0,4.0,6.0,28.0,159.0,319.0,32.0,95.0,128.0,542.0,1769,27.0,37.0,1.0,6.0,14.0,71.0,51.0,91.0,9.0,34.0,58.0,187.0,70.0,248.0,84.0,12.0,16.0,1.0,73.0,23.0,13.0,1.0,80.0,45.0,125.0,19.0,26.0,31.0,7.0,42.0,295.0,7.0,15.0,2.0,16.0,45.0,9.0,70.0,24.0,94.0,6.0,29.0,19.0,10.0,28.0,5.0,14.0,21.0,2.0,14.0,,6.0,49.0,3.0,11.0,22.0,49.0,3.0,7.0,132.0,2.0,7.0,163.0,19.0,,4.0,67.0,4.0,16.0,4.0,4.0,,,4.0,,1.0,,187.0,462.0,8.0,16.0,0.22012578616352202,0.23178807947019867,0.875,0.3368421052631579,0.16666666666666666,0.2647058823529412,0.3404255319148936,0.49843260188087773,0.7297297297297297,0.5604395604395604,0.5,0.6627906976744186,0.516,0.5591286307053942,0.7291666666666666,0.5886075949367089,0.22946859903381642,0.010526315789473684,0.04075235109717868,0.09900990099009901,0.0410958904109589,,,27.74294670846395,0.5714285714285714,0.13636363636363635,0.03225806451612903,0.08256880733944955,0.025423728813559324,0.0903954802259887,0.03398058252427184,0.08448753462603878,0.02763819095477387,0.03867403314917127,0.02,0.019305019305019305,0.05343511450381679,,0.06217616580310881,0.01639344262295082,0.13478260869565217,0.08403361344537816,0.10344827586206896,0.03,,0.24396135265700483,0.6435643564356436,0.7142857142857143,0.24615384615384617,0.17632850241545894,0.4931506849315068,0.5142857142857142,0.08333333333333333,0.3502415458937198,0.4,0.4,0.27586206896551724,0.050724637681159424,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.178743961352657,0.3108108108108108,0.3150684931506849,0.8695652173913043,0.5581395348837209,0.75,0.16666666666666666,0.046511627906976744,,,0.09302325581395349,0.25,1.0,0.28,0.6857142857142857,0.048,0.5,0.224,0.21428571428571427,0.47342995169082125,0.3150684931506849,0.4736533898305085,0.5184945945945945,0.46576854838709686,0.15236051502145923,0.18256130790190736,0.04040404040404041,0.13099630996309963,0.34501845018450183,10.630721003134795,24.79368421052631,0.27898550724637683,,,,,0.013513513513513514,True,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,59821.0,997,10.0,1779,1780,410.0,419,213.0,3559,33.0,49.0,10.0,20.0,9.0,9.0,35.0,74.0,47.0,93.0,,1.0,,,,,,,,,,,115.0,216.0,,1.0,25.0,255.0,1917,14.0,36.0,,,3.0,31.0,15.0,37.0,,,5.0,35.0,168.0,62.0,,,20.0,,,,13.0,1.0,18.0,6.0,24.0,5.0,1.0,11.0,2.0,5.0,54.0,12.0,60.0,1.0,33.0,96.0,16.0,145.0,73.0,218.0,1.0,16.0,11.0,5.0,22.0,3.0,18.0,21.0,1.0,4.0,,2.0,43.0,5.0,10.0,50.0,112.0,12.0,12.0,35.0,7.0,9.0,32.0,2.0,,,14.0,,3.0,6.0,4.0,,2.0,6.0,5.0,1.0,1.0,35.0,410.0,8.0,2.0,0.7304347826086957,0.8,,,,,,0.5324074074074074,0.3888888888888889,0.40540540540540543,0.5299539170506913,0.3888888888888889,0.40540540540540543,0.5495689655172413,0.40789473684210525,0.4375,0.004608294930875576,1.0,0.06018518518518518,0.12244897959183673,0.08108108108108109,0.010752688172043012,1.0,13.580246913580247,0.5116279069767442,0.26229508196721313,0.017241379310344827,0.17204301075268819,0.091324200913242,0.14102564102564102,0.0625,0.16287878787878787,0.08480565371024736,0.11377245508982035,0.08021390374331551,0.0858085808580858,0.06451612903225806,0.058823529411764705,0.16167664670658682,0.18421052631578946,0.17154811715481172,0.13043478260869565,0.1643835616438356,0.011494252873563218,0.8333333333333334,0.22580645161290322,0.673469387755102,0.7674418604651163,0.6666666666666666,0.34101382488479265,0.47297297297297297,0.5147058823529411,0.5142857142857142,0.42857142857142855,0.5053763440860215,0.5108695652173914,0.9361702127659575,0.004608294930875576,,,,,,,,0.5555555555555556,0.5,,,,,,,,0.24324324324324326,1.0,,,,,0.2304147465437788,,0.4472112903225805,0.5213096774193546,0.4475108108108109,0.0611353711790393,0.06140350877192982,,0.12156862745098039,0.13725490196078433,10.58009259259259,22.7,0.2304665542439573,,,1.0,2.0,,True,
