EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on
1499,1610612751,Tony Battie,Tony Battie,1499,NJN,1796.0,30,-27,59,64,18,38,7,123,1,1,1.0,6,2,7,4,74,3,4,1.0,1.0,1.0,2.0,4,1.0,5,5,3,3,1.0,1.0,1.0,18,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,10.606060606060606,0.5,0.16,0.125,0.1,0.2,0.2,0.14285714285714285,1.0,1.0,1.0,0.8571428571428571,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.4294857142857143,0.3893333333333333,14.357142857142858,0.3050847457627119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1747,1610612751,Rafer Alston,Rafer Alston,1747,NJN,35917.0,599,-141,1162,1154,300,272,123,2316,27,55,7.0,39,47,133,194,1254,32,12,72.0,85.0,24.0,183.0,33,3.0,52,55,17,33,4.0,2.0,4.0,300,0.1276595744680851,0.13043478260869565,0.3533834586466165,0.39847715736040606,0.44907407407407407,20.306513409961685,0.08108108108108109,0.08208955223880597,0.0945945945945946,0.08275862068965517,0.09411764705882353,0.0755813953488372,0.27918781725888325,0.4909090909090909,0.54,0.07407407407407407,0.19796954314720813,0.1794871794871795,0.18421052631578946,0.5714285714285714,0.6040609137055838,0.4954548469387753,0.4812281250000002,8.175187969924814,0.25817555938037867,1.0,1.0,5.0,14.0,13.0,39.0,2.0,9.0,1.0,19.0,55.0,1.0,1.0,6.0,16.0,21.0,64.0,37.0,1.0,2.0,1.0,1.0,5.0,11.0,6.0,17.0,13.0,53.0,82.0,48.0,15.0,2.0,1.0,54.0,19.0,9.0,13.0,7.0,6.0,33.0,15.0,3.0,16.0,3.0,2.0,21.0,9.0,12.0,35.0,8.0,25.0,14.0,10.0,1.0,49.0,1.0,12.0,1.0,2.0,39.0,1.0,4.0,44.0,5.0,1.0,19.0,5.0,1.0,1.0,3.0,53.0,5.0,4.0,0.7619047619047619,0.328125,1.0,0.35294117647058826,0.3333333333333333,0.5,0.34375,0.8333333333333334,0.40816326530612246,0.8333333333333334,0.4818181818181818,0.3248730964467005,0.06766917293233082,0.09090909090909091,0.07692307692307693,0.02564102564102564,0.7142857142857143,0.006741573033707865,0.13793103448275862,0.005385996409335727,0.0125,0.008547008547008548,0.1411764705882353,0.12903225806451613,0.017094017094017096,0.75,0.19796954314720813,0.3333333333333333,0.3611111111111111,0.04568527918781726,0.2222222222222222,0.2222222222222222,1.0,0.27918781725888325,0.34545454545454546,0.34545454545454546,0.7368421052631579,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,0.35714285714285715,0.02040816326530612,0.32653061224489793,0.375,0.35185185185185186,0.45315000000000005,0.09004739336492891,0.1292517006802721,0.02577319587628866,0.27319587628865977,25.237499999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,181621.0,3027,-595,5762,5768,1400,1217,686,11530,332,549,76.0,234,563,1127,1542,6441,255,640,152.0,187.0,42.0,409.0,295,54.0,439,709,142,251,139.0,106.0,139.0,1400,0.5683836589698046,0.6911447084233261,0.49955634427684115,0.49867139061116034,0.5657311669128509,23.7014470677837,0.3103448275862069,0.14596734289955468,0.14836223506743737,0.16891891891891891,0.1656441717791411,0.11237373737373738,0.4862710363153233,0.604735883424408,0.6734279918864098,0.5481927710843374,0.20726306465899025,0.3247863247863248,0.3247863247863248,0.881578947368421,0.48804251550044286,0.48970969884853865,0.5041391050583658,6.595385980479149,0.24297119055883373,111.0,197.0,91.0,143.0,155.0,344.0,,,,,2.0,,,,2.0,,2.0,416.0,123.0,243.0,,,317.0,134.0,,2.0,139.0,407.0,486.0,,,200.0,,2.0,,78.0,35.0,27.0,8.0,95.0,15.0,223.0,90.0,270.0,33.0,55.0,31.0,24.0,107.0,11.0,50.0,97.0,57.0,25.0,204.0,17.0,36.0,19.0,37.0,397.0,19.0,9.0,509.0,49.0,12.0,240.0,34.0,3.0,30.0,83.0,407.0,18.0,32.0,,,,,,0.5061728395061729,0.5254901960784314,0.5061728395061729,0.5214007782101168,0.5580985915492958,0.6044776119402985,0.001771479185119575,0.06921029281277728,0.10200364298724955,0.06395348837209303,,0.5245098039215687,0.09982094897045658,0.156794425087108,0.09544159544159544,0.14615384615384616,0.09390444810543658,0.14657210401891252,0.18543046357615894,0.06860706860706861,0.5971223021582733,0.3046944198405669,0.45058139534883723,0.4813664596273292,,,,,0.001771479185119575,,,,0.8106995884773662,0.5634517766497462,,,,0.556420233463035,0.6363636363636364,,0.007782101167315175,,,0.5425764150943397,0.18181818181818182,0.18209408194233687,0.20557717250324253,0.26394293125810636,30.950000000000003,71.0,45.0,2.0,6.0,2.0,1.0,3.0,2.0,11.0,6.0,0.013333333333333334,0.078397212543554,0.06139315230224321,0.06532663316582915,0.10795454545454546,0.45806451612903226,0.07207207207207207,,,,,,,,,,,,,,,,,,,True
201584,1610612751,Courtney Lee,Courtney Lee,201584,NJN,118762.0,1979,-307,3777,3774,859,750,454,7551,115,185,81.0,185,218,453,729,4250,89,212,81.0,98.0,35.0,213.0,116,3.0,157,209,68,116,18.0,11.0,18.0,859,0.48623853211009177,0.5096153846153846,0.48123620309050774,0.4859375,0.5224312590448625,17.527932960893853,0.02830188679245283,0.08814589665653495,0.09254807692307693,0.05112474437627812,0.05246913580246913,0.147117296222664,0.2890625,0.6216216216216216,0.696969696969697,0.5565217391304348,0.2890625,0.43783783783783786,0.44751381215469616,0.4074074074074074,0.58125,0.5184218210361067,0.5111280141843972,9.254746136865341,0.22742917659518136,13.0,26.0,22.0,34.0,22.0,83.0,37.0,95.0,27.0,25.0,92.0,3.0,10.0,5.0,27.0,62.0,187.0,107.0,19.0,45.0,5.0,15.0,67.0,38.0,14.0,54.0,38.0,156.0,224.0,183.0,3.0,20.0,3.0,88.0,24.0,34.0,17.0,13.0,4.0,34.0,12.0,36.0,38.0,52.0,9.0,81.0,59.0,22.0,36.0,9.0,26.0,29.0,10.0,6.0,65.0,6.0,11.0,2.0,3.0,94.0,3.0,9.0,119.0,12.0,7.0,55.0,8.0,3.0,4.0,7.0,156.0,10.0,4.0,0.9838709677419355,0.3315508021390374,0.3333333333333333,0.25925925925925924,0.33152173913043476,0.4222222222222222,0.42696629213483145,0.44166666666666665,0.4125874125874126,0.5,0.4722222222222222,0.2921875,0.07505518763796909,0.10810810810810811,0.12048192771084337,0.021621621621621623,0.5538461538461539,0.025174825174825177,0.10919540229885058,0.028317601332593003,0.03420523138832998,0.017766497461928935,0.11462450592885376,0.09473684210526316,0.028037383177570093,0.3888888888888889,0.1296875,0.26506024096385544,0.3013698630136986,0.1484375,0.3894736842105263,0.3894736842105263,1.0,0.14375,0.2717391304347826,0.2717391304347826,0.96,0.43333333333333335,0.5,0.16666666666666666,0.3,1.0,0.23776223776223776,0.6470588235294118,0.1888111888111888,0.1888111888111888,0.18518518518518517,0.2727272727272727,0.5163861111111111,0.08052708638360176,0.11088709677419355,0.09190672153635117,0.2139917695473251,24.624598930481284,14.0,15.0,1.0,3.0,4.0,,,,,,0.010309278350515464,0.04043126684636118,0.022263450834879406,0.046511627906976744,0.02654867256637168,0.4090909090909091,0.3076923076923077,2.0,5.0,9.0,1.0,0.08333333333333333,0.4,1.0,0.3333333333333333,,,,,,,,,,,True
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,77314.0,1289,-301,2467,2469,626,495,279,4936,113,194,45.0,111,186,385,483,2757,94,210,49.0,70.0,19.0,161.0,87,5.0,115,147,33,76,17.0,15.0,17.0,626,0.5645161290322581,0.5833333333333334,0.4831168831168831,0.4809976247030879,0.5228260869565218,19.11396927474098,0.08196721311475409,0.10163551401869159,0.1,0.05604719764011799,0.105,0.14826498422712933,0.46080760095011875,0.5824742268041238,0.7337662337662337,0.6371681415929203,0.26365795724465557,0.40540540540540543,0.41284403669724773,0.5111111111111111,0.5463182897862233,0.5123905727923627,0.5144046728971964,7.317142857142859,0.25374949331171465,10.0,23.0,23.0,50.0,28.0,80.0,9.0,24.0,10.0,2.0,12.0,,2.0,,3.0,11.0,36.0,78.0,18.0,41.0,,4.0,39.0,42.0,3.0,13.0,18.0,111.0,162.0,27.0,6.0,12.0,2.0,10.0,2.0,47.0,21.0,10.0,11.0,21.0,9.0,26.0,23.0,32.0,3.0,41.0,24.0,17.0,43.0,4.0,26.0,32.0,17.0,4.0,75.0,6.0,19.0,,10.0,72.0,1.0,5.0,93.0,11.0,4.0,48.0,2.0,1.0,1.0,5.0,111.0,5.0,2.0,0.8181818181818182,0.3055555555555556,,0.23076923076923078,0.3235294117647059,0.43902439024390244,0.44680851063829785,0.4,0.43457943925233644,0.4148936170212766,0.4826086956521739,0.0855106888361045,0.12207792207792208,0.20618556701030927,0.0625,0.018018018018018018,0.5733333333333334,0.026584867075664622,0.0942622950819672,0.02711864406779661,0.03582089552238806,0.024475524475524476,0.09444444444444444,0.09375,0.017341040462427744,0.29411764705882354,0.19002375296912113,0.35,0.37333333333333335,0.057007125890736345,0.375,0.375,0.8888888888888888,0.028503562945368172,0.16666666666666666,0.16666666666666666,0.5,0.5111111111111111,0.43478260869565216,0.044444444444444446,,,0.4672897196261682,0.46,0.09345794392523364,0.028037383177570093,,0.2,0.523572972972973,0.10480349344978165,0.11374407582938388,0.08074534161490683,0.22981366459627328,25.013888888888886,3.0,6.0,,9.0,1.0,,,,,1.0,,0.0297029702970297,0.0196078431372549,0.04054054054054054,,0.35714285714285715,0.3,,2.0,3.0,,0.044444444444444446,,,0.3,,,,,,,,,,,True
201944,1610612751,Terrence Williams,Terrence Williams,201944,NJN,67467.0,1124,-217,2140,2145,602,577,265,4285,88,168,19.0,109,139,358,401,2380,101,94,97.0,132.0,35.0,299.0,151,13.0,219,250,48,80,5.0,2.0,6.0,602,0.3381294964028777,0.3671875,0.388268156424581,0.3952380952380952,0.4311827956989247,21.981170691772412,0.17105263157894737,0.20268456375838925,0.21106557377049182,0.14015151515151514,0.22994652406417113,0.24149659863945577,0.4,0.5238095238095238,0.6111111111111112,0.3522727272727273,0.25952380952380955,0.1743119266055046,0.1743119266055046,0.5789473684210527,0.5476190476190477,0.49666942446043166,0.49452288135593225,7.6438547486033555,0.28130841121495326,16.0,28.0,29.0,53.0,32.0,81.0,9.0,18.0,4.0,9.0,44.0,,3.0,5.0,15.0,18.0,62.0,69.0,17.0,37.0,,4.0,41.0,39.0,7.0,19.0,30.0,129.0,184.0,51.0,3.0,22.0,1.0,43.0,9.0,31.0,35.0,24.0,11.0,49.0,13.0,23.0,55.0,31.0,7.0,22.0,18.0,4.0,53.0,9.0,30.0,19.0,23.0,3.0,72.0,2.0,20.0,4.0,4.0,69.0,2.0,1.0,97.0,8.0,,42.0,11.0,1.0,2.0,3.0,129.0,8.0,10.0,0.9444444444444444,0.2903225806451613,,0.3684210526315789,0.29508196721311475,0.4594594594594595,0.38613861386138615,0.4146341463414634,0.4125,0.44565217391304346,0.45422535211267606,0.14761904761904762,0.08659217877094973,0.14285714285714285,0.08641975308641975,,0.7361111111111112,0.028083028083028084,0.23809523809523808,0.029245283018867925,0.030612244897959183,0.041666666666666664,0.2346368715083799,0.25,0.03070175438596491,0.5,0.19285714285714287,0.3950617283950617,0.43243243243243246,0.04285714285714286,0.5,0.5,1.0,0.10476190476190476,0.20454545454545456,0.20454545454545456,0.8888888888888888,0.6829268292682927,0.5714285714285714,0.07317073170731707,,,0.44166666666666665,0.5471698113207547,0.03333333333333333,0.125,0.3333333333333333,0.20930232558139536,0.5217486111111111,0.09251101321585903,0.10714285714285714,0.10224438902743142,0.32169576059850374,25.937096774193545,7.0,8.0,,1.0,,1.0,,,,,,0.03319502074688797,0.016181229773462782,0.038461538461538464,0.023529411764705882,0.15625,0.1875,,1.0,2.0,,0.024390243902439025,,,0.5,1.0,1.0,,,,,,,,,True
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,38271.0,638,-66,1169,1187,307,291,136,2356,19,31,22.0,55,50,109,223,1256,21,24,63.0,87.0,23.0,198.0,20,,28,35,13,49,,,,307,0.24,0.24,0.45871559633027525,0.4786729857819905,0.5,19.201807228915662,,0.045662100456621,0.04912280701754386,0.048484848484848485,,0.07643312101910828,0.14691943127962084,0.6129032258064516,0.6785714285714286,0.42105263157894735,0.26066350710900477,0.4,0.4,0.13636363636363635,0.6303317535545023,0.5103488151658768,0.5162634615384614,11.836697247706427,0.262617621899059,1.0,3.0,7.0,10.0,9.0,23.0,17.0,41.0,14.0,17.0,61.0,1.0,4.0,5.0,17.0,34.0,102.0,21.0,4.0,8.0,1.0,4.0,11.0,11.0,10.0,31.0,9.0,61.0,76.0,90.0,12.0,,,61.0,17.0,3.0,24.0,9.0,15.0,32.0,8.0,6.0,8.0,7.0,2.0,22.0,11.0,11.0,20.0,3.0,16.0,13.0,4.0,2.0,33.0,1.0,7.0,,3.0,32.0,,8.0,28.0,3.0,2.0,8.0,6.0,,,,61.0,5.0,5.0,0.8823529411764706,0.3333333333333333,0.25,0.3225806451612903,0.3333333333333333,0.5,0.5238095238095238,0.4583333333333333,0.5,0.4583333333333333,0.5258620689655172,0.4834123222748815,0.027522935779816515,0.0967741935483871,,,0.6060606060606061,0.013605442176870748,0.06060606060606061,0.012131715771230503,0.02097902097902098,0.007575757575757576,0.05319148936170213,0.07894736842105263,0.016666666666666666,,0.10900473933649289,0.391304347826087,0.391304347826087,0.1943127962085308,0.4146341463414634,0.425,1.0,0.2890995260663507,0.2786885245901639,0.2833333333333333,0.7647058823529411,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,0.19230769230769232,0.7,0.2692307692307692,0.3269230769230769,0.29411764705882354,0.2786885245901639,0.4601888888888888,0.041666666666666664,0.07017543859649122,0.04932735426008968,0.273542600896861,24.294117647058822,,1.0,,4.0,1.0,,,,,,,0.007352941176470588,0.012048192771084338,0.010638297872340425,,0.1111111111111111,,,,5.0,,,,,0.35714285714285715,,,2.0,1.0,1.0,0.0196078431372549,0.024390243902439025,0.01639344262295082,0.00980392156862745,,True
2239,1610612751,Trenton Hassell,Trenton Hassell,2239,NJN,53188.0,886,-305,1680,1695,375,356,214,3375,31,56,35.0,90,70,167,179,1916,33,82,29.0,40.0,9.0,91.0,55,5.0,74,118,36,74,6.0,4.0,6.0,375,0.5857142857142857,0.6212121212121212,0.41916167664670656,0.4069767441860465,0.45663265306122447,11.964930376482723,0.09615384615384616,0.09632224168126094,0.09274193548387097,0.06280193236714976,0.0896551724137931,0.1324200913242009,0.32558139534883723,0.5535714285714286,0.6739130434782609,0.41935483870967744,0.5232558139534884,0.3888888888888889,0.3888888888888889,0.8,0.3546511627906977,0.46235755813953494,0.4596058823529412,11.038922155688622,0.22321428571428573,10.0,14.0,6.0,11.0,4.0,21.0,,1.0,,,4.0,,1.0,,1.0,,5.0,39.0,12.0,22.0,,1.0,39.0,12.0,,1.0,11.0,35.0,58.0,,,8.0,,4.0,,13.0,11.0,7.0,4.0,17.0,3.0,36.0,14.0,44.0,2.0,14.0,6.0,8.0,18.0,3.0,8.0,18.0,10.0,8.0,36.0,4.0,8.0,2.0,1.0,51.0,4.0,9.0,52.0,4.0,,22.0,6.0,,2.0,2.0,35.0,10.0,7.0,,,,,,0.5454545454545454,0.36363636363636365,0.5217391304347826,0.35294117647058826,0.5909090909090909,0.3977272727272727,0.029069767441860465,0.07784431137724551,0.17857142857142858,0.14285714285714285,,0.5,0.05013927576601671,0.08092485549132948,0.05146198830409357,0.05511811023622047,0.07291666666666667,0.061068702290076333,0.14285714285714285,0.022988505747126436,0.3333333333333333,0.12209302325581395,0.19047619047619047,0.2222222222222222,0.005813953488372093,,,,0.023255813953488372,,,,0.6086956521739131,0.7142857142857143,0.043478260869565216,,,0.3235294117647059,0.5454545454545454,,0.029411764705882353,,,0.5239659090909091,0.11578947368421053,0.11891891891891893,0.21787709497206703,0.19553072625698323,24.8,15.0,8.0,,2.0,1.0,,,1.0,1.0,1.0,,0.058394160583941604,0.029411764705882353,0.036036036036036036,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,True
2734,1610612751,Devin Harris,Devin Harris,2734,NJN,113078.0,1885,-346,3630,3616,864,703,452,7246,144,259,69.0,178,266,564,947,4121,129,118,310.0,371.0,83.0,803.0,122,3.0,155,178,84,151,14.0,8.0,14.0,864,0.22180451127819548,0.22348484848484848,0.4716312056737589,0.45364238410596025,0.5233853006681515,25.125869096140015,0.03488372093023256,0.09752198241406874,0.09523809523809523,0.08441558441558442,0.08361204013377926,0.11836734693877551,0.343046357615894,0.555984555984556,0.631578947368421,0.2361111111111111,0.23576158940397351,0.38764044943820225,0.39655172413793105,0.2318840579710145,0.5960264900662252,0.5161559175531918,0.5164169642857142,7.948581560283688,0.23801652892561984,4.0,6.0,36.0,68.0,53.0,127.0,4.0,15.0,3.0,47.0,176.0,6.0,18.0,7.0,38.0,51.0,191.0,262.0,8.0,20.0,6.0,19.0,50.0,59.0,7.0,41.0,95.0,234.0,414.0,126.0,27.0,4.0,3.0,173.0,47.0,44.0,61.0,28.0,33.0,190.0,37.0,17.0,30.0,23.0,7.0,65.0,39.0,26.0,108.0,18.0,75.0,45.0,33.0,9.0,153.0,9.0,38.0,2.0,8.0,286.0,7.0,34.0,328.0,30.0,8.0,144.0,26.0,3.0,3.0,13.0,234.0,25.0,22.0,0.8235294117647058,0.2670157068062827,0.3157894736842105,0.17073170731707318,0.2712765957446808,0.4,0.4573643410852713,0.4358974358974359,0.4088235294117647,0.5102040816326531,0.5133333333333333,0.25298013245033113,0.07801418439716312,0.11969111969111969,0.07086614173228346,0.02247191011235955,0.7058823529411765,0.0120652945351313,0.08695652173913043,0.012856344326439352,0.018796992481203006,0.008264462809917356,0.0796812749003984,0.10638297872340426,0.01832460732984293,0.9285714285714286,0.16821192052980133,0.41732283464566927,0.4491525423728814,0.019867549668874173,0.26666666666666666,0.26666666666666666,1.0,0.23311258278145697,0.26704545454545453,0.27011494252873564,0.8085106382978723,0.15384615384615385,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.8333333333333334,0.4,0.5294117647058824,0.01764705882352941,0.2235294117647059,0.18421052631578946,0.27167630057803466,0.5020842857142856,0.17087155963302753,0.21238938053097345,0.05279831045406547,0.2470960929250264,25.513089005235607,16.0,6.0,,3.0,6.0,,,,,3.0,,0.015789473684210527,0.007782101167315175,0.022727272727272728,,0.16981132075471697,,,1.0,,,0.02564102564102564,,,,,,2.0,2.0,5.0,0.010471204188481676,,0.011363636363636364,0.02577319587628866,,True
200809,1610612751,Chris Quinn,Chris Quinn,200809,NJN,5639.0,94,-45,171,177,40,42,12,348,1,2,1.0,4,4,10,13,199,1,4,10.0,10.0,6.0,20.0,5,,8,9,4,8,,,,40,0.5,0.5,0.4,0.3055555555555556,0.34210526315789475,12.021857923497267,,0.07575757575757576,0.0898876404494382,0.09523809523809523,0.0625,0.06896551724137931,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.25,0.25,1.0,0.5555555555555556,0.4939111111111111,0.424025,11.149999999999999,0.23391812865497075,,,,,2.0,4.0,1.0,4.0,,,4.0,,,,1.0,1.0,8.0,2.0,,,,,,1.0,,1.0,2.0,4.0,4.0,3.0,,,,4.0,,1.0,,,,3.0,1.0,1.0,3.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,3.0,,2.0,2.0,,,,1.0,,,,4.0,1.0,1.0,1.0,0.125,,,0.125,,1.0,,0.5,,0.6666666666666666,0.4444444444444444,0.1,,0.25,,0.6666666666666666,0.020833333333333332,0.13043478260869565,0.015384615384615385,,,0.125,0.14285714285714285,,,0.2222222222222222,0.5,0.6666666666666666,0.2222222222222222,0.25,0.25,1.0,0.2222222222222222,,,,,,,,,,,,0.5,,,,,,,0.3076923076923077,24.124999999999996,,,,,,,,,,,,,0.045454545454545456,,,0.5,,,,,,,,,,,,,,,,,,,,True
