EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,FtPoints,SecondChanceFG2M,SecondChancePoints,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,on
101189,1610612742,James Singleton,James Singleton,101189,DAL,2797.0,47,9.0,95,92,34,25,15,187,1.0,4,2.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,10,2.0,7.0,10.0,83,3.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,3,4.0,7,3.0,10,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,8,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,34,0.5,0.5,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2,0.25,0.29411764705882354,0.35714285714285715,0.29411764705882354,0.35714285714285715,0.4117647058823529,0.1,0.25,18.34862385321101,0.3333333333333333,0.11764705882352941,0.10714285714285714,0.2,0.14285714285714285,0.06818181818181818,0.125,0.125,0.2,0.09090909090909091,0.2727272727272727,1.0,0.23529411764705882,0.25,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.25,0.25,1.0,0.5,0.25,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.6470588235294118,0.25,0.4940794117647059,0.5359624999999999,0.4286714285714286,0.5,11.079999999999998,24.514285714285712,0.35789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612742,Tim Thomas,Tim Thomas,1501,DAL,5149.0,86,13.0,160,158,39,47,16,318,5.0,5,1.0,1.0,3.0,10.0,4.0,7.0,,1.0,4.0,12.0,,1.0,9.0,19,8.0,19.0,47.0,185,2.0,,1.0,2.0,1.0,2.0,5.0,16.0,2.0,24.0,12.0,4.0,,3.0,1.0,4.0,1.0,2.0,9.0,1.0,3,4.0,8,1.0,9,5.0,5.0,,,5.0,2.0,5.0,,,4.0,7,,5.0,,,,,,5.0,39,0.8888888888888888,0.8888888888888888,1.0,0.42105263157894735,0.5,0.42105263157894735,0.47368421052631576,0.5,0.5526315789473685,0.625,0.5875,0.625,0.5,,,25.423728813559322,,0.0851063829787234,0.02702702702702703,0.12,0.09722222222222222,0.015625,,,,0.14285714285714285,0.2,,0.13157894736842105,1.0,1.0,0.2631578947368421,0.3,0.3,1.0,0.18421052631578946,0.5714285714285714,0.5714285714285714,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.25,0.25,0.25,,0.631578947368421,0.3333333333333333,0.5227710526315789,0.4571,0.47595,0.10638297872340426,12.210526315789474,24.62105263157895,0.24375,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.07142857142857142,0.07692307692307693,1.0,0.10526315789473684,0.25,0.25,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.0425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,143101.0,2385,236.0,4585,4592,1071,954,512,9177,238.0,388,85.0,103.0,13.0,39.0,2.0,9.0,,,1.0,10.0,,3.0,392.0,759,3.0,19.0,898.0,4835,107.0,1.0,96.0,182.0,,3.0,226.0,568.0,216.0,9.0,9.0,1.0,61.0,70.0,37.0,107.0,30.0,29.0,251.0,119.0,73,222.0,319,158.0,477,69.0,54.0,52.0,28.0,47.0,7.0,99.0,9.0,19.0,86.0,141,1.0,104.0,4.0,61.0,31.0,61.0,38.0,226.0,1071,0.7244897959183674,0.8022598870056498,1.0,0.15789473684210525,,0.16666666666666666,0.5164690382081687,0.5274725274725275,0.5096401028277635,0.518918918918919,0.5319905213270142,0.5485436893203883,0.02442159383033419,0.08036890645586298,0.09278350515463918,18.22574410514109,0.5252525252525253,0.13712168004941322,0.07512626262626262,0.1322463768115942,0.13588208198986643,0.07538167938931298,0.12337662337662338,0.04234527687296417,0.09349593495934959,0.17754172989377845,0.12941176470588237,0.6229508196721312,0.4987146529562982,0.6134020618556701,0.6761363636363636,0.05012853470437018,0.3333333333333333,0.3333333333333333,1.0,0.011568123393316195,0.2222222222222222,0.2222222222222222,1.0,0.012853470437017995,0.1,0.1,1.0,0.7870370370370371,,0.5567567567567567,,0.016216216216216217,,0.5231362467866324,0.1111111111111111,0.5137801546391753,0.5531260869565215,0.5185901639344261,0.2516703786191537,4.636363636363638,26.089473684210528,0.233587786259542,45.0,61.0,141.0,332.0,,105.0,55.0,116.0,5.0,24.0,10.0,1.0,13.0,8.0,139.0,,62.0,,0.514018691588785,0.5092592592592593,0.5225225225225225,0.19672131147540983,0.07086614173228346,0.12606837606837606,0.7647058823529411,0.4267352185089974,0.4246987951807229,0.4592833876221498,0.5294117647058824,0.15555555555555556,0.5922330097087378,,0.0744297719087635,0.07616707616707617,,0.1291759465478842,1.0,6.0,34.0,76.0,1.0,7.0,36.0,39.0,35.0,15.0,12.0,24.0,7.0,11.0,10.0,20.0,1.0,8.0,9.0,0.07530120481927711,0.076171875,0.0798004987531172,0.06306306306306306,0.14173228346456693,0.1111111111111111,0.6312056737588653,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,79013.0,1317,132.0,2531,2525,810,774,309,5056,51.0,78,4.0,26.0,73.0,168.0,27.0,63.0,4.0,19.0,57.0,158.0,23.0,70.0,159.0,334,84.0,221.0,684.0,2688,18.0,25.0,45.0,82.0,32.0,89.0,228.0,158.0,160.0,216.0,154.0,57.0,18.0,113.0,45.0,158.0,34.0,59.0,361.0,7.0,20,40.0,62,9.0,71,43.0,31.0,34.0,26.0,23.0,2.0,57.0,1.0,17.0,27.0,69,3.0,90.0,5.0,10.0,3.0,12.0,6.0,228.0,810,0.4968553459119497,0.4968553459119497,0.8571428571428571,0.38009049773755654,0.3595505617977528,0.3870967741935484,0.47604790419161674,0.5487804878048781,0.5135135135135135,0.543859649122807,0.553921568627451,0.5846153846153846,0.3981981981981982,0.05389221556886228,0.0641025641025641,23.146223146223146,0.5964912280701754,0.04739336492890995,0.007990867579908675,0.06535947712418301,0.05217391304347826,0.007569386038687973,0.0078125,0.008902077151335312,0.04296875,0.0425531914893617,0.07234042553191489,0.5,0.14054054054054055,0.6538461538461539,0.6986301369863014,0.3027027027027027,0.43452380952380953,0.437125748502994,0.6986301369863014,0.11351351351351352,0.42857142857142855,0.42857142857142855,1.0,0.28468468468468466,0.36075949367088606,0.36538461538461536,0.7894736842105263,0.09302325581395349,0.09302325581395349,0.15204678362573099,0.1111111111111111,0.4093567251461988,0.32857142857142857,0.5387387387387388,0.37012987012987014,0.49877923497267745,0.5187983333333334,0.5022293939393939,0.3333333333333333,11.495209580838324,25.109954751131223,0.3200316080600553,1.0,20.0,35.0,88.0,9.0,114.0,8.0,50.0,19.0,2.0,9.0,,5.0,2.0,134.0,10.0,48.0,2.0,0.4444444444444444,0.46511627906976744,0.5208333333333334,0.02666666666666667,0.007067137809187279,0.05791505791505792,0.39215686274509803,0.15855855855855855,0.3977272727272727,0.4605263157894737,0.25,1.0,0.7692307692307693,0.47368421052631576,0.08389261744966443,0.128686327077748,0.008968609865470852,0.07309941520467836,21.0,10.0,42.0,,4.0,11.0,35.0,2.0,7.0,12.0,3.0,8.0,9.0,16.0,2.0,5.0,1.0,13.0,14.0,0.13636363636363635,0.006389776357827476,0.004219409282700422,0.013157894736842105,0.04225352112676056,0.024822695035460994,0.22857142857142856,0.4883720930232558,2.0,6.0,8.0,36.0,2.0,2.0,2.0,1.0,0.32,0.00904977375565611,0.005952380952380952,0.012658227848101266,0.5,1.0,0.2857142857142857,0.8333333333333334,,,,,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,122962.0,2049,168.0,3941,3945,940,815,432,7886,29.0,53,5.0,8.0,36.0,94.0,25.0,59.0,7.0,15.0,103.0,250.0,22.0,54.0,76.0,182,128.0,309.0,595.0,4163,15.0,32.0,9.0,29.0,27.0,69.0,126.0,50.0,102.0,357.0,246.0,103.0,9.0,459.0,81.0,540.0,58.0,207.0,1161.0,21.0,59,178.0,241,34.0,275,94.0,61.0,96.0,82.0,45.0,4.0,141.0,12.0,28.0,50.0,92,1.0,72.0,11.0,22.0,10.0,23.0,12.0,126.0,940,0.32894736842105265,0.33783783783783783,0.9296875,0.41423948220064727,0.391304347826087,0.419672131147541,0.4175824175824176,0.3103448275862069,0.5458248472505092,0.5051020408163265,0.5666666666666667,0.5478260869565217,0.6293279022403259,0.04945054945054945,0.11320754716981132,14.994363021420519,0.6808510638297872,0.1270521056388294,0.015350877192982455,0.12394957983193278,0.1262653169952051,0.018743109151047408,0.017857142857142856,0.017241379310344827,0.08571428571428572,0.16782006920415224,0.1322314049586777,0.5217391304347826,0.1079429735234216,0.5471698113207547,0.6170212765957447,0.19144602851323828,0.3829787234042553,0.3829787234042553,0.4722222222222222,0.12016293279022404,0.423728813559322,0.423728813559322,0.96,0.5091649694501018,0.412,0.412,0.9223300970873787,0.10638297872340426,0.14893617021276595,0.08163265306122448,0.15306122448979592,0.5510204081632653,0.4074074074074074,0.7372708757637475,0.4186991869918699,0.5329650924024641,0.5228097222222222,0.5128377659574467,0.21176470588235294,12.24065934065934,25.000323624595467,0.23851814260340015,3.0,2.0,11.0,35.0,5.0,59.0,8.0,75.0,79.0,4.0,31.0,,4.0,4.0,72.0,,22.0,1.0,0.5333333333333333,0.7446808510638298,0.7653061224489796,0.037037037037037035,0.011013215859030838,0.11166253101736973,0.2413793103448276,0.07128309572301425,0.3142857142857143,0.34375,0.6,,0.25,0.3333333333333333,0.04500978473581213,0.10945273631840796,0.0032258064516129032,0.12605042016806722,25.0,5.0,27.0,4.0,4.0,23.0,173.0,13.0,6.0,33.0,3.0,14.0,3.0,14.0,,12.0,1.0,14.0,13.0,0.08571428571428572,0.02914798206278027,0.03089887640449438,0.022222222222222223,0.09734513274336283,0.022727272727272728,0.09090909090909091,0.5319148936170213,4.0,14.0,18.0,27.0,,1.0,,1.0,0.5625,,,,0.5714285714285714,1.0,0.56,1.0,1.0,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,108307.0,1805,227.0,3469,3447,753,604,375,6916,93.0,147,19.0,41.0,234.0,481.0,2.0,2.0,,1.0,23.0,69.0,7.0,25.0,409.0,816,25.0,71.0,1196.0,3628,79.0,6.0,85.0,181.0,8.0,26.0,329.0,490.0,328.0,72.0,69.0,23.0,33.0,85.0,54.0,139.0,43.0,42.0,332.0,34.0,68,224.0,328,46.0,374,43.0,32.0,63.0,27.0,26.0,,89.0,4.0,23.0,69.0,123,3.0,286.0,15.0,46.0,34.0,48.0,28.0,329.0,753,0.5990220048899756,0.6140350877192983,0.96,0.352112676056338,0.3076923076923077,0.352112676056338,0.5012254901960784,0.4696132596685083,0.5033821871476888,0.46859903381642515,0.5695525291828794,0.5915750915750916,0.08004509582863585,0.04044117647058824,0.10884353741496598,28.637413394919168,0.7078651685393258,0.18093699515347333,0.028309741881765195,0.16,0.17558628983764282,0.02862595419847328,0.02849002849002849,0.02795698924731183,0.16711590296495957,0.1968810916179337,0.16109422492401215,0.5833333333333334,0.1657271702367531,0.6326530612244898,0.7099236641221374,0.5422773393461104,0.4864864864864865,0.49056603773584906,0.7521367521367521,0.002254791431792559,1.0,1.0,1.0,0.0777903043968433,0.3333333333333333,0.3333333333333333,0.9565217391304348,0.2235294117647059,,0.19806763285024154,0.004830917874396135,0.12077294685990338,0.28,0.24577226606538896,0.3333333333333333,0.4468793686583991,0.4641323529411765,0.4478661835748791,0.27508361204013376,12.778186274509801,25.312676056338027,0.21706543672528106,13.0,25.0,82.0,188.0,1.0,303.0,43.0,111.0,19.0,36.0,7.0,,11.0,16.0,333.0,28.0,122.0,1.0,0.5443037974683544,0.5235294117647059,0.5789473684210527,0.4235294117647059,0.02857142857142857,0.17231638418079095,0.46236559139784944,0.21195039458850057,0.43617021276595747,0.4685714285714286,0.6842105263157895,0.07692307692307693,0.6097560975609756,1.0,0.12449392712550607,0.1331877729257642,0.013888888888888888,0.09280936454849498,6.0,22.0,135.0,20.0,,11.0,24.0,11.0,3.0,11.0,7.0,36.0,22.0,40.0,1.0,11.0,,8.0,36.0,0.06914893617021277,0.029649595687331536,0.020761245674740483,0.06097560975609756,0.15625,0.007177033492822967,0.3170731707317073,0.07058823529411765,,1.0,1.0,3.0,,2.0,1.0,5.0,0.16666666666666666,,0.008316008316008316,,,,0.16666666666666666,1.0,1.0,1.0,1.0,0.016666666666666666,,,True
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,39613.0,660,72.0,1258,1256,257,254,145,2514,43.0,75,5.0,14.0,20.0,42.0,4.0,10.0,1.0,2.0,28.0,70.0,3.0,14.0,77.0,151,32.0,80.0,287.0,1339,8.0,3.0,12.0,24.0,3.0,16.0,47.0,30.0,124.0,66.0,70.0,28.0,7.0,84.0,25.0,109.0,12.0,38.0,243.0,3.0,19,32.0,52,5.0,57,15.0,7.0,31.0,18.0,15.0,2.0,46.0,1.0,6.0,23.0,48,,72.0,22.0,,,1.0,,47.0,257,0.19480519480519481,0.19480519480519481,0.6875,0.4,0.1875,0.4,0.5099337748344371,0.5,0.5411255411255411,0.4125,0.5694444444444444,0.4895833333333333,0.3463203463203463,0.046357615894039736,0.09333333333333334,20.82459818308875,0.6739130434782609,0.06866952789699571,0.007246376811594203,0.14615384615384616,0.08557046979865772,0.0088339222614841,0.007352941176470588,,0.05921052631578947,0.09289617486338798,0.16666666666666666,,0.3246753246753247,0.5733333333333334,0.6323529411764706,0.18181818181818182,0.47619047619047616,0.47619047619047616,0.2,0.04329004329004329,0.4,0.4,1.0,0.30303030303030304,0.4,0.4,0.6428571428571429,0.45454545454545453,0.09090909090909091,0.35,0.05,0.35,0.21428571428571427,0.670995670995671,0.4,0.5225595652173912,0.4809625,0.5175217948717947,0.16376306620209058,7.376821192052979,25.0875,0.20429252782193957,2.0,6.0,14.0,34.0,,37.0,4.0,11.0,16.0,1.0,6.0,,3.0,2.0,47.0,,19.0,,0.5,0.5,0.5,0.027777777777777776,0.017543859649122806,0.04580152671755725,0.20930232558139536,0.1471861471861472,0.4117647058823529,0.4117647058823529,0.4,,0.42857142857142855,,0.07755102040816327,0.11515151515151516,,0.03832752613240418,2.0,,14.0,,,13.0,30.0,2.0,1.0,8.0,2.0,13.0,5.0,7.0,,,,4.0,8.0,,0.013157894736842105,0.00819672131147541,0.03333333333333333,0.07142857142857142,0.009009009009009009,0.14285714285714285,0.18181818181818182,,1.0,1.0,30.0,,1.0,1.0,,0.3333333333333333,,,,,,0.5,,,,,,,,True
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,20580.0,343,27.0,689,698,142,117,64,1387,42.0,54,4.0,10.0,11.0,24.0,7.0,11.0,1.0,4.0,15.0,43.0,3.0,8.0,64.0,102,22.0,54.0,213.0,743,6.0,2.0,15.0,22.0,5.0,12.0,55.0,44.0,84.0,51.0,42.0,15.0,4.0,32.0,10.0,42.0,8.0,18.0,94.0,6.0,12,22.0,35,6.0,41,17.0,6.0,12.0,7.0,11.0,5.0,23.0,2.0,4.0,19.0,39,,20.0,1.0,8.0,6.0,8.0,2.0,55.0,142,0.34375,0.36065573770491804,0.7727272727272727,0.4074074074074074,0.4166666666666667,0.41509433962264153,0.6274509803921569,0.6818181818181818,0.6217948717948718,0.6617647058823529,0.649390243902439,0.7051282051282052,0.34615384615384615,0.0392156862745098,0.07407407407407407,24.57293035479632,0.5217391304347826,0.09205020920502092,0.02643171806167401,0.14634146341463414,0.1059190031152648,0.020134228187919462,0.07042253521126761,,0.07692307692307693,0.13131313131313133,0.11290322580645161,0.25,0.34615384615384615,0.7777777777777778,0.84,0.15384615384615385,0.4583333333333333,0.4583333333333333,0.45454545454545453,0.07051282051282051,0.6363636363636364,0.6363636363636364,1.0,0.27564102564102566,0.3488372093023256,0.3488372093023256,0.6666666666666666,0.5,0.125,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.375,0.6923076923076923,0.35714285714285715,0.5493790322580644,0.54215,0.535289705882353,0.25821596244131456,6.588235294117647,25.30555555555555,0.20609579100145137,4.0,10.0,11.0,24.0,2.0,19.0,4.0,11.0,4.0,1.0,1.0,,2.0,,21.0,,8.0,,0.6666666666666666,0.6875,0.6875,0.0625,0.014925373134328358,0.04838709677419355,0.38095238095238093,0.15384615384615385,0.4583333333333333,0.4583333333333333,1.0,,1.0,0.5,0.050314465408805034,0.0761904761904762,,0.051643192488262914,1.0,,10.0,6.0,1.0,2.0,10.0,,1.0,11.0,,5.0,5.0,5.0,,2.0,,5.0,4.0,,,,,0.25,0.015384615384615385,0.09090909090909091,0.125,1.0,,1.0,15.0,,,,,0.5,,,,1.0,1.0,,,,,,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,22163.0,369,38.0,714,713,164,142,78,1427,21.0,34,9.0,8.0,22.0,68.0,2.0,10.0,,1.0,7.0,36.0,2.0,12.0,51.0,130,9.0,46.0,170.0,755,17.0,4.0,10.0,25.0,2.0,13.0,37.0,58.0,44.0,27.0,33.0,7.0,8.0,18.0,8.0,26.0,8.0,11.0,60.0,17.0,8,24.0,32,19.0,51,12.0,9.0,8.0,5.0,8.0,2.0,16.0,2.0,3.0,27.0,36,,37.0,4.0,3.0,2.0,3.0,3.0,37.0,164,0.5686274509803921,0.6444444444444445,1.0,0.1956521739130435,0.15384615384615385,0.20930232558139536,0.3923076923076923,0.4,0.3664772727272727,0.34210526315789475,0.4271356783919598,0.4111111111111111,0.26136363636363635,0.06153846153846154,0.11764705882352941,26.74129353233831,0.5,0.09716599190283401,0.07234042553191489,0.09090909090909091,0.0955223880597015,0.06031746031746032,0.057971014492753624,0.043478260869565216,0.08333333333333333,0.07692307692307693,0.09722222222222222,1.0,0.19318181818181818,0.6176470588235294,0.7,0.38636363636363635,0.3235294117647059,0.3283582089552239,0.6818181818181818,0.056818181818181816,0.2,0.2,1.0,0.20454545454545456,0.19444444444444445,0.19444444444444445,1.0,0.42857142857142855,,0.21052631578947367,0.02631578947368421,0.3157894736842105,0.16666666666666666,0.45454545454545453,0.21212121212121213,0.48980202312138726,0.5306888888888889,0.50069,0.21764705882352942,11.572307692307689,26.297826086956523,0.22969187675070027,4.0,4.0,8.0,28.0,,41.0,7.0,20.0,2.0,,1.0,,4.0,2.0,47.0,,21.0,,0.4117647058823529,0.3333333333333333,0.4166666666666667,,0.12162162162162163,0.13253012048192772,0.47619047619047616,0.1590909090909091,0.2857142857142857,0.32,0.4444444444444444,,0.5,,0.10714285714285714,0.14,,0.11764705882352941,4.0,6.0,11.0,12.0,3.0,,5.0,2.0,6.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,3.0,0.10714285714285714,0.025,0.015384615384615385,0.06666666666666667,0.0625,0.057692307692307696,0.5,0.19047619047619047,,,,,,,,,,,0.014705882352941176,,,,,,,,,,1.0,,True
2400,1610612742,Drew Gooden,Drew Gooden,2400,DAL,29188.0,486,,919,928,229,262,105,1847,33.0,67,33.0,15.0,17.0,41.0,,,,,,3.0,,1.0,77.0,167,,3.0,198.0,1005,42.0,,15.0,35.0,,1.0,46.0,82.0,72.0,,2.0,,17.0,8.0,3.0,11.0,2.0,5.0,25.0,45.0,20,56.0,90,54.0,144,15.0,11.0,16.0,9.0,15.0,4.0,31.0,,8.0,33.0,57,4.0,42.0,7.0,19.0,18.0,19.0,11.0,46.0,229,0.5324675324675324,0.6307692307692307,,,,,0.46107784431137727,0.42857142857142855,0.45294117647058824,0.4166666666666667,0.5103092783505154,0.5111111111111111,0.01764705882352941,0.10179640718562874,0.16417910447761194,21.593090211132438,0.5161290322580645,0.17834394904458598,0.13636363636363635,0.20618556701030927,0.18491484184914841,0.12,0.15625,0.14166666666666666,0.16822429906542055,0.152,0.19480519480519481,0.5789473684210527,0.3941176470588235,0.4925373134328358,0.5892857142857143,0.2411764705882353,0.4146341463414634,0.4146341463414634,0.7058823529411765,,,,,0.01764705882352941,,,,0.7857142857142857,,0.4166666666666667,,0.027777777777777776,,0.4117647058823529,,0.4769458333333333,0.5359769230769229,0.48125428571428563,0.23232323232323232,7.4479041916167645,37.166666666666664,0.24918389553862894,15.0,8.0,27.0,59.0,,44.0,20.0,50.0,,14.0,1.0,,3.0,1.0,54.0,,28.0,,0.47619047619047616,0.47619047619047616,0.5208333333333334,0.4827586206896552,0.11403508771929824,0.23170731707317074,0.48484848484848486,0.34705882352941175,0.4576271186440678,0.5094339622641509,0.45454545454545453,,0.5333333333333333,,0.14583333333333334,0.14814814814814814,,0.25252525252525254,,10.0,16.0,24.0,1.0,1.0,3.0,6.0,6.0,4.0,4.0,7.0,6.0,2.0,,1.0,1.0,4.0,2.0,0.1016949152542373,0.06315789473684211,0.0410958904109589,0.13636363636363635,0.25,0.08108108108108109,0.48148148148148145,,,,,,,,,2.0,,,,,,,,,,3.0,,0.15789473684210525,,2.0,True
