EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveMakes,Blocked3s,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,on,BlockedArc3
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,34149.0,569,-52,1118,1120,304,305,141,2238,20.0,32.0,4.0,8.0,3.0,6.0,17.0,41.0,39.0,80.0,6.0,8.0,3.0,3.0,8.0,35.0,1.0,1.0,9.0,76.0,153,14.0,43.0,31.0,225.0,1221,9.0,17.0,1.0,4.0,22.0,15.0,33,4.0,12.0,17.0,59.0,92.0,60.0,42.0,8.0,2.0,33.0,8.0,7.0,24.0,7.0,31.0,6.0,1.0,12.0,6.0,6.0,69.0,3.0,15.0,23.0,41.0,9.0,73.0,18.0,91.0,1.0,19.0,15.0,4.0,16.0,1.0,7.0,11.0,9.0,2.0,27.0,1.0,6.0,20.0,40.0,1.0,5.0,32.0,2.0,35.0,5.0,2.0,19.0,6.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,59.0,304,7.0,0.6052631578947368,0.6388888888888888,1.0,0.32558139534883723,0.3333333333333333,0.34146341463414637,0.49673202614379086,0.5294117647058824,0.45454545454545453,0.49489795918367346,0.5,0.4666666666666667,0.5357142857142857,0.5789473684210527,0.5462962962962963,0.2193877551020408,0.0457516339869281,0.0625,0.0975609756097561,0.0125,18.544600938967136,0.5925925925925926,0.28125,0.11388888888888889,0.03464203233256351,0.15753424657534246,0.03125,0.12648221343873517,0.034026465028355386,0.03225806451612903,0.025974025974025976,0.04516129032258064,0.025974025974025976,0.05263157894736842,0.06060606060606061,0.07692307692307693,0.16470588235294117,0.16346153846153846,0.14285714285714285,0.010869565217391304,0.5,0.16326530612244897,0.625,0.6666666666666666,0.55,0.20918367346938777,0.4146341463414634,0.4594594594594595,0.4117647058823529,0.40816326530612246,0.4875,0.4936708860759494,0.717948717948718,0.04081632653061224,0.75,0.75,1.0,0.17857142857142858,0.22857142857142856,0.22857142857142856,1.0,0.4444444444444444,0.5,0.25,0.05555555555555555,0.13333333333333333,0.5,0.06666666666666667,1.0,0.2,0.1111111111111111,0.3826530612244898,0.24242424242424243,0.46289149484536085,0.48087142857142867,0.4401340909090909,0.09047619047619047,0.11377245508982035,0.09777777777777778,0.26222222222222225,11.976470588235294,26.28837209302326,0.27191413237924866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200762,1610612750,Oleksiy Pecherov,Oleksiy Pecherov,200762,MIN,10227.0,170,18,360,359,165,128,39,719,10.0,14.0,5.0,8.0,3.0,6.0,2.0,9.0,12.0,33.0,1.0,2.0,,,4.0,17.0,1.0,3.0,7.0,24.0,56,5.0,19.0,10.0,73.0,342,6.0,11.0,1.0,2.0,14.0,9.0,24,3.0,7.0,6.0,33.0,24.0,24.0,15.0,4.0,,17.0,4.0,3.0,5.0,,5.0,,,2.0,,3.0,10.0,2.0,8.0,11.0,17.0,7.0,35.0,11.0,46.0,1.0,4.0,4.0,,5.0,1.0,2.0,11.0,3.0,3.0,16.0,2.0,6.0,12.0,19.0,1.0,2.0,10.0,,13.0,1.0,,6.0,8.0,7.0,,1.0,8.0,4.0,4.0,2.0,33.0,165,1.0,0.5,0.5454545454545454,1.0,0.2631578947368421,0.42857142857142855,0.2631578947368421,0.42857142857142855,0.5454545454545454,0.375,0.42,0.5,0.43548387096774194,0.4506172839506173,0.5384615384615384,0.4714285714285714,0.25333333333333335,0.05357142857142857,,0.1111111111111111,0.06060606060606061,24.25,0.3125,0.30434782608695654,0.1504424778761062,0.06557377049180328,0.21568627450980393,0.05,0.17073170731707318,0.06172839506172839,0.15151515151515152,0.03225806451612903,0.034482758620689655,0.058823529411764705,,0.16129032258064516,0.19047619047619047,0.13114754098360656,0.23333333333333334,0.19047619047619047,0.024390243902439025,0.5,0.18666666666666668,0.7142857142857143,0.7142857142857143,0.3,0.12,0.2222222222222222,0.25,,0.44,0.36363636363636365,0.3870967741935484,0.75,0.02666666666666667,0.5,0.5,1.0,0.22666666666666666,0.23529411764705882,0.25,1.0,0.6666666666666666,0.625,0.2,0.08333333333333333,0.1935483870967742,0.5,,,0.22580645161290322,0.42857142857142855,0.44,0.23529411764705882,0.4770126666666668,0.5610363636363636,0.46853064516129034,0.075,0.09836065573770492,0.1917808219178082,0.4520547945205479,12.86607142857143,24.96315789473684,0.4583333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.058823529411764705,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,True,
200797,1610612750,Ryan Hollins,Ryan Hollins,200797,MIN,26356.0,439,-115,880,902,332,329,112,1782,43.0,63.0,10.0,14.0,18.0,26.0,10.0,24.0,11.0,35.0,,,,,,,,,,64.0,122,,,45.0,173.0,980,12.0,21.0,,11.0,35.0,28.0,44,,,25.0,81.0,78.0,50.0,,18.0,,,,12.0,10.0,2.0,12.0,2.0,,2.0,,8.0,26.0,6.0,23.0,11.0,31.0,8.0,50.0,29.0,79.0,3.0,7.0,4.0,3.0,9.0,1.0,5.0,30.0,4.0,9.0,39.0,2.0,13.0,30.0,81.0,7.0,16.0,64.0,8.0,61.0,4.0,,25.0,14.0,8.0,1.0,5.0,14.0,8.0,1.0,2.0,81.0,332,15.0,0.609375,0.7090909090909091,,,,,0.5245901639344263,0.5714285714285714,0.6363636363636364,0.5245901639344263,0.5714285714285714,0.6363636363636364,0.5728476821192053,0.603448275862069,0.6428571428571429,,0.09836065573770492,0.15873015873015872,0.08333333333333333,,18.47507331378299,0.23076923076923078,0.18181818181818182,0.10689655172413794,0.07076923076923076,0.09322033898305085,0.07894736842105263,0.10294117647058823,0.07231920199501247,0.0967741935483871,0.07407407407407407,0.04838709677419355,0.07272727272727272,0.09523809523809523,0.12987012987012986,0.12162162162162163,0.08633093525179857,0.09523809523809523,0.08823529411764706,0.06666666666666667,0.5714285714285714,0.5163934426229508,0.6825396825396826,0.8113207547169812,0.6744186046511628,0.19672131147540983,0.4166666666666667,0.45454545454545453,0.5,0.28688524590163933,0.3142857142857143,0.3142857142857143,0.45454545454545453,,,,,,,,,0.6666666666666666,0.7142857142857143,0.1,,0.5909090909090909,0.6923076923076923,,,,,0.5163934426229508,,0.5036721311475408,0.5608833333333334,0.523475,0.17482517482517482,0.17482517482517482,0.2023121387283237,0.4682080924855491,6.587704918032787,,0.37727272727272726,,,2.0,8.0,8.0,8.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,True,
201196,1610612750,Ramon Sessions,Ramon Sessions,201196,MIN,57455.0,958,-109,1890,1907,609,551,247,3797,68.0,132.0,11.0,23.0,21.0,37.0,41.0,100.0,29.0,77.0,,,,,1.0,5.0,,,2.0,138.0,309,1.0,5.0,93.0,372.0,2035,17.0,37.0,,9.0,43.0,48.0,95,,2.0,51.0,147.0,90.0,186.0,3.0,12.0,1.0,4.0,1.0,24.0,107.0,35.0,142.0,28.0,7.0,61.0,19.0,27.0,319.0,4.0,28.0,26.0,72.0,,98.0,33.0,131.0,6.0,32.0,21.0,11.0,55.0,12.0,36.0,27.0,19.0,3.0,82.0,7.0,32.0,22.0,72.0,,8.0,124.0,13.0,129.0,13.0,,59.0,3.0,2.0,,1.0,3.0,3.0,,,147.0,609,10.0,0.32608695652173914,0.3409090909090909,1.0,0.2,,0.25,0.44660194174757284,0.4594594594594595,0.5052631578947369,0.4442675159235669,0.4594594594594595,0.4948453608247423,0.5,0.5119047619047619,0.5787401574803149,0.01592356687898089,0.07766990291262135,0.15151515151515152,0.04,,20.84481175390266,0.6707317073170732,,0.11920529801324503,0.03867403314917127,0.10116731517509728,0.025477707006369428,0.11382113821138211,0.036322360953461974,0.046948356807511735,0.034482758620689655,0.036,0.024193548387096774,0.030303030303030304,0.0972972972972973,0.07042253521126761,0.1588447653429603,0.11602209944751381,0.06578947368421052,0.0410958904109589,1.0,0.42038216560509556,0.5151515151515151,0.6071428571428571,0.38235294117647056,0.3184713375796178,0.41,0.4270833333333333,0.12195121951219512,0.24522292993630573,0.37662337662337664,0.37662337662337664,0.4827586206896552,,,,,0.01592356687898089,0.2,0.2,1.0,0.6216216216216216,0.4782608695652174,0.2727272727272727,,0.38144329896907214,0.5675675675675675,,,0.020618556701030927,,0.43630573248407645,0.25,0.4807359424920127,0.4958088235294118,0.45925,0.1638888888888889,0.16619718309859155,0.11559139784946236,0.3951612903225806,7.581229773462784,30.520000000000003,0.32222222222222224,,1.0,3.0,2.0,12.0,11.0,,,0.015873015873015872,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,83046.0,1384,-195,2769,2777,918,850,356,5546,58.0,90.0,11.0,14.0,16.0,25.0,20.0,45.0,48.0,151.0,20.0,43.0,3.0,5.0,44.0,119.0,7.0,10.0,34.0,126.0,286,64.0,162.0,61.0,505.0,3026,17.0,35.0,10.0,10.0,47.0,39.0,84,13.0,39.0,20.0,137.0,122.0,130.0,153.0,12.0,3.0,116.0,44.0,22.0,64.0,10.0,74.0,8.0,2.0,29.0,13.0,22.0,158.0,6.0,25.0,41.0,84.0,2.0,127.0,32.0,159.0,3.0,20.0,15.0,5.0,49.0,4.0,40.0,25.0,9.0,7.0,74.0,5.0,19.0,39.0,72.0,,7.0,60.0,8.0,70.0,5.0,2.0,30.0,5.0,4.0,1.0,,5.0,2.0,,3.0,137.0,918,11.0,0.48412698412698413,0.5083333333333333,0.796875,0.3950617283950617,0.3333333333333333,0.4025157232704403,0.4405594405594406,0.4857142857142857,0.4642857142857143,0.4955357142857143,0.4111111111111111,0.47560975609756095,0.5250521920668059,0.47,0.5074074074074074,0.36160714285714285,0.07692307692307693,0.16666666666666666,0.1111111111111111,0.013245033112582781,17.325800376647834,0.6621621621621622,0.018867924528301886,0.09666283084004602,0.023946360153256706,0.11294765840220386,0.023715415019762844,0.10146103896103896,0.023901310717039322,0.03571428571428571,0.01680672268907563,0.021108179419525065,0.019801980198019802,0.0392156862745098,0.09486166007905138,0.08372093023255814,0.10473815461346633,0.1245136186770428,0.08490566037735849,0.013452914798206279,0.4,0.20089285714285715,0.6444444444444445,0.7733333333333333,0.5689655172413793,0.10044642857142858,0.4444444444444444,0.5,0.25,0.33705357142857145,0.31788079470198677,0.3221476510067114,0.4791666666666667,0.09598214285714286,0.46511627906976744,0.46511627906976744,1.0,0.265625,0.3697478991596639,0.37606837606837606,0.7045454545454546,0.3111111111111111,0.7857142857142857,0.45454545454545453,0.15555555555555556,0.2032520325203252,0.64,0.04065040650406504,0.6,0.2764227642276423,0.29411764705882354,0.5625,0.3793103448275862,0.4975849438202248,0.484598717948718,0.47236033057851246,0.06553911205073996,0.09646302250803858,0.09306930693069307,0.2712871287128713,11.434265734265734,25.04382716049382,0.3315276273022752,2.0,1.0,5.0,,6.0,5.0,0.012345679012345678,0.01680672268907563,0.012345679012345678,,,,,1.0,3.0,1.0,39.0,1.0,1.0,0.1,0.06666666666666667,0.3333333333333333,1.0,0.006172839506172839,,,,,,,,True,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,13078.0,218,-58,449,442,136,143,62,891,13.0,26.0,3.0,6.0,4.0,9.0,4.0,11.0,5.0,16.0,,5.0,,,5.0,13.0,2.0,3.0,7.0,22.0,53,5.0,18.0,24.0,83.0,506,5.0,12.0,2.0,2.0,18.0,6.0,15,3.0,7.0,9.0,30.0,30.0,14.0,12.0,8.0,2.0,10.0,4.0,5.0,15.0,4.0,19.0,1.0,3.0,6.0,7.0,2.0,42.0,1.0,8.0,7.0,11.0,1.0,19.0,9.0,28.0,1.0,7.0,3.0,4.0,8.0,1.0,6.0,6.0,2.0,,14.0,1.0,5.0,11.0,31.0,1.0,3.0,23.0,3.0,37.0,,,17.0,1.0,1.0,,,2.0,1.0,,,30.0,136,4.0,0.6818181818181818,0.8333333333333334,0.8,0.2777777777777778,0.42857142857142855,0.25,0.41509433962264153,0.4166666666666667,0.4,0.4154929577464789,0.5714285714285714,0.4772727272727273,0.46629213483146065,0.5625,0.5357142857142857,0.2535211267605634,0.09433962264150944,0.19230769230769232,,,19.961240310077518,0.5714285714285714,0.06666666666666667,0.08088235294117647,0.046242774566473986,0.14583333333333334,0.027777777777777776,0.09782608695652174,0.0430622009569378,0.05555555555555555,0.03225806451612903,0.05263157894736842,0.037037037037037035,,0.022222222222222223,0.12121212121212122,0.10344827586206896,0.14705882352941177,0.14285714285714285,0.027777777777777776,0.5,0.36619718309859156,0.5,0.6190476190476191,0.6153846153846154,0.15492957746478872,0.36363636363636365,0.36363636363636365,0.5,0.22535211267605634,0.3125,0.3125,1.0,0.07042253521126761,,,,0.18309859154929578,0.38461538461538464,0.38461538461538464,0.8,0.42857142857142855,0.5,,0.14285714285714285,0.4090909090909091,0.4444444444444444,,,0.3181818181818182,0.42857142857142855,0.6197183098591549,0.4,0.5172884057971012,0.5027409090909091,0.508955,0.20224719101123595,0.24285714285714285,0.21686746987951808,0.3614457831325301,8.122641509433961,27.58888888888889,0.3028953229398664,,,,1.0,,,,,,,,1.0,,,,2.0,3.0,,1.0,1.0,,,,0.05263157894736842,2.0,1.0,1.0,1.0,1.0,1.0,,True,
201938,1610612750,Jonny Flynn,Jonny Flynn,201938,MIN,26266.0,438,-101,901,898,331,314,107,1799,35.0,69.0,4.0,5.0,12.0,28.0,14.0,31.0,20.0,53.0,2.0,7.0,,1.0,9.0,29.0,3.0,1.0,10.0,69.0,153,11.0,36.0,80.0,251.0,1034,6.0,9.0,4.0,5.0,20.0,26.0,59,1.0,11.0,50.0,105.0,20.0,118.0,15.0,2.0,,29.0,9.0,11.0,45.0,24.0,69.0,14.0,10.0,25.0,9.0,11.0,162.0,2.0,3.0,10.0,31.0,,41.0,5.0,46.0,,17.0,11.0,6.0,28.0,2.0,14.0,13.0,14.0,4.0,41.0,1.0,18.0,8.0,25.0,1.0,3.0,63.0,2.0,92.0,6.0,1.0,38.0,,,,,,,,,105.0,331,6.0,0.14492753623188406,0.14705882352941177,0.45454545454545453,0.3055555555555556,0.09090909090909091,0.3055555555555556,0.45098039215686275,0.6666666666666666,0.4406779661016949,0.4523809523809524,0.5769230769230769,0.39285714285714285,0.5411255411255411,0.625,0.5360824742268041,0.19047619047619047,0.0718954248366013,0.13043478260869565,0.06451612903225806,,26.43343051506317,0.6829268292682927,,0.11355311355311355,0.009146341463414634,0.09259259259259259,0.020618556701030927,0.10761154855643044,0.011764705882352941,,0.010101010101010102,0.014925373134328358,0.012987012987012988,0.05,0.0684931506849315,0.07894736842105263,0.16129032258064516,0.07692307692307693,0.13333333333333333,,,0.36507936507936506,0.5072463768115942,0.5833333333333334,0.22857142857142856,0.164021164021164,0.45161290322580644,0.4827586206896552,0.07142857142857142,0.2804232804232804,0.37735849056603776,0.37735849056603776,0.05,0.037037037037037035,0.2857142857142857,0.3333333333333333,1.0,0.15343915343915343,0.3103448275862069,0.3103448275862069,0.3333333333333333,0.38461538461538464,0.8,0.25,0.23076923076923078,0.4,0.42857142857142855,0.014285714285714285,,0.14285714285714285,0.1,0.5555555555555556,0.3103448275862069,0.4999021164021163,0.501059090909091,0.49623214285714295,0.17567567567567569,0.20540540540540542,0.0796812749003984,0.41832669322709165,8.098039215686276,24.947222222222223,0.36736958934517205,1.0,,2.0,1.0,9.0,9.0,0.027777777777777776,,,,,,,,1.0,1.0,18.0,,1.0,0.25,0.07692307692307693,,,0.02702702702702703,1.0,,,,0.3333333333333333,1.0,0.14285714285714285,True,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,37645.0,627,-70,1245,1244,377,366,172,2489,64.0,108.0,31.0,47.0,18.0,32.0,23.0,52.0,17.0,42.0,4.0,7.0,,2.0,13.0,46.0,1.0,5.0,17.0,104.0,202,17.0,53.0,81.0,340.0,1385,35.0,56.0,2.0,19.0,92.0,28.0,57,5.0,19.0,35.0,106.0,104.0,104.0,45.0,52.0,4.0,42.0,13.0,21.0,47.0,5.0,52.0,3.0,2.0,22.0,11.0,14.0,109.0,13.0,63.0,46.0,101.0,19.0,166.0,80.0,246.0,3.0,18.0,12.0,6.0,28.0,5.0,11.0,19.0,17.0,2.0,47.0,3.0,10.0,33.0,52.0,6.0,5.0,93.0,4.0,106.0,8.0,1.0,45.0,9.0,7.0,,2.0,9.0,7.0,2.0,2.0,106.0,377,5.0,0.5,0.6666666666666666,0.8823529411764706,0.32075471698113206,0.2631578947368421,0.3469387755102041,0.5148514851485149,0.625,0.49122807017543857,0.5078431372549019,0.6293103448275862,0.46710526315789475,0.5594059405940595,0.6666666666666666,0.5353535353535354,0.20784313725490197,0.10396039603960396,0.1111111111111111,0.17307692307692307,,24.187975120939875,0.5957446808510638,0.48717948717948717,0.26649076517150394,0.13968957871396895,0.25842696629213485,0.12149532710280374,0.2639138240574506,0.13620071684587814,0.1310344827586207,0.15757575757575756,0.1276595744680851,0.11494252873563218,0.15,0.1834862385321101,0.30434782608695654,0.29775280898876405,0.2536231884057971,0.275,0.02830188679245283,0.7777777777777778,0.4235294117647059,0.5925925925925926,0.6666666666666666,0.453125,0.20392156862745098,0.4423076923076923,0.5348837209302325,0.5217391304347826,0.16470588235294117,0.40476190476190477,0.40476190476190477,0.6470588235294118,0.027450980392156862,0.5714285714285714,0.5714285714285714,0.75,0.1803921568627451,0.2826086956521739,0.28888888888888886,0.9230769230769231,0.8103448275862069,0.6595744680851063,0.12903225806451613,0.017241379310344827,0.42105263157894735,0.5625,0.02631578947368421,,0.2236842105263158,0.29411764705882354,0.6313725490196078,0.30952380952380953,0.5075175298804779,0.5486558823529413,0.4898705479452055,0.15699658703071673,0.18828451882845187,0.27058823529411763,0.31176470588235294,6.005940594059406,28.435849056603775,0.3028112449799197,1.0,4.0,2.0,7.0,10.0,10.0,0.018867924528301886,0.021739130434782608,0.11764705882352941,,,1.0,,1.0,1.0,1.0,6.0,,1.0,0.5,0.017241379310344827,1.0,1.0,0.018518518518518517,,,,,,,,True,
201605,1610612750,Nathan Jawai,Nathan Jawai,201605,MIN,10854.0,181,-45,374,373,188,164,50,747,17.0,39.0,7.0,15.0,8.0,18.0,7.0,16.0,1.0,3.0,,,,,,1.0,,,1.0,25.0,58,,1.0,15.0,65.0,411,11.0,21.0,,3.0,25.0,11.0,26,,1.0,8.0,30.0,26.0,24.0,,12.0,1.0,,,8.0,6.0,1.0,7.0,1.0,,4.0,2.0,,15.0,3.0,19.0,6.0,15.0,4.0,25.0,24.0,49.0,5.0,4.0,3.0,1.0,6.0,,3.0,10.0,3.0,2.0,16.0,,8.0,10.0,24.0,,5.0,18.0,2.0,21.0,1.0,,8.0,6.0,4.0,,2.0,6.0,5.0,,1.0,30.0,188,3.0,0.52,0.6842105263157895,,,,,0.43103448275862066,0.5238095238095238,0.4230769230769231,0.423728813559322,0.5238095238095238,0.4074074074074074,0.47101449275362317,0.5681818181818182,0.45454545454545453,0.01694915254237288,0.13793103448275862,0.15384615384615385,0.125,,19.540229885057474,0.375,0.3076923076923077,0.12931034482758622,0.1366906474820144,0.11764705882352941,0.07142857142857142,0.12574850299401197,0.12154696132596685,0.14583333333333334,0.2,0.08928571428571429,0.06451612903225806,0.09090909090909091,0.11764705882352941,0.20833333333333334,0.10344827586206896,0.0625,0.21052631578947367,0.20833333333333334,0.8333333333333334,0.6610169491525424,0.4358974358974359,0.5151515151515151,0.47058823529411764,0.2711864406779661,0.4375,0.5,0.5714285714285714,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,,,,,0.01694915254237288,,,,0.7142857142857143,0.4666666666666667,,,0.6666666666666666,0.4444444444444444,,,0.037037037037037035,,0.6779661016949152,,0.5215137931034481,0.5641050000000001,0.5329538461538461,0.12121212121212122,0.12307692307692308,0.38461538461538464,0.46153846153846156,3.327586206896552,61.9,0.5026737967914439,,2.0,1.0,,3.0,3.0,,,0.125,,,,,,,,,,,,,,,,,,,,,,,True,
2744,1610612750,Al Jefferson,Al Jefferson,2744,MIN,43005.0,717,-120,1415,1409,385,344,186,2824,76.0,120.0,25.0,39.0,17.0,28.0,75.0,190.0,16.0,49.0,,,,,,2.0,,,,167.0,359,,2.0,64.0,398.0,1569,34.0,60.0,,6.0,74.0,39.0,92,,,25.0,103.0,162.0,172.0,,44.0,2.0,,,18.0,33.0,6.0,39.0,4.0,2.0,14.0,7.0,12.0,84.0,8.0,47.0,42.0,93.0,20.0,155.0,56.0,211.0,11.0,18.0,9.0,9.0,23.0,3.0,8.0,22.0,15.0,13.0,45.0,4.0,11.0,50.0,71.0,1.0,2.0,85.0,9.0,92.0,22.0,,52.0,27.0,19.0,2.0,6.0,27.0,22.0,,3.0,103.0,385,4.0,0.48502994011976047,0.5586206896551724,,,,,0.46518105849582175,0.5666666666666667,0.42391304347826086,0.4626038781163435,0.5666666666666667,0.42391304347826086,0.5025252525252525,0.5967741935483871,0.48130841121495327,0.00554016620498615,0.05013927576601671,0.10833333333333334,0.02631578947368421,,27.05521472392638,0.5111111111111111,0.4166666666666667,0.20394736842105263,0.08303886925795052,0.25925925925925924,0.06666666666666667,0.21844660194174756,0.08017492711370262,0.14,0.06422018348623854,0.06060606060606061,0.08163265306122448,,0.22556390977443608,0.2066115702479339,0.18811881188118812,0.27586206896551724,0.21739130434782608,0.06395348837209303,0.8148148148148148,0.33240997229916897,0.6333333333333333,0.7102803738317757,0.42105263157894735,0.5263157894736842,0.39473684210526316,0.40540540540540543,0.48,0.13573407202216067,0.32653061224489793,0.32653061224489793,0.8125,,,,,0.00554016620498615,,,,0.65,0.6410256410256411,0.08,,0.30434782608695654,0.6071428571428571,,,,,0.3379501385041551,,0.45073231197771585,0.5104000000000001,0.4327402173913044,0.1329923273657289,0.13367609254498714,0.18592964824120603,0.25879396984924624,7.1983286908078,61.0,0.27208480565371024,,1.0,3.0,3.0,5.0,5.0,,,0.025,1.0,,,,,,,,,,,,,,,,,,,,,,True,
