EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Fg3aBlocked,SelfOReb,Travels,Clear Path Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveMakes,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,on
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,38468.0,641,-96,1273,1276,310.0,407,153.0,2549,36.0,64.0,8.0,13.0,10.0,18.0,8.0,18.0,13.0,37.0,10.0,17.0,2.0,24.0,78.0,2.0,5.0,6.0,23.0,57.0,119.0,34.0,95.0,29.0,245.0,1484,11.0,19.0,4.0,7.0,2.0,36.0,14.0,32.0,12.0,30.0,10.0,74.0,38.0,76.0,66.0,36.0,8.0,3.0,75.0,24.0,14.0,40.0,30.0,70.0,19.0,11.0,18.0,7.0,15.0,170.0,14.0,7.0,1.0,18.0,16,2.0,36,22.0,58,24.0,14.0,10.0,11.0,5.0,8.0,16.0,4.0,3.0,1.0,27.0,4.0,10.0,24,66,2.0,2.0,43.0,4.0,38.0,2.0,,,14.0,,2.0,2.0,3.0,74.0,310.0,15.0,0.3333333333333333,0.3584905660377358,0.6470588235294118,0.35789473684210527,0.5714285714285714,0.4,0.3695652173913043,0.4789915966386555,0.5789473684210527,0.4375,0.5046728971962616,0.6538461538461539,0.5161290322580645,0.5280172413793104,0.6428571428571429,0.5362318840579711,0.4439252336448598,0.11764705882352941,0.171875,,17.862068965517242,0.4074074074074074,0.04878048780487805,0.03333333333333333,0.041884816753926704,0.017721518987341773,0.10714285714285714,0.06278026905829596,0.06181818181818182,0.03398058252427184,,0.0136986301369863,0.03428571428571429,0.062146892655367235,0.06521739130434782,0.026490066225165563,0.030612244897959183,0.06766917293233082,0.11627906976744186,0.07692307692307693,0.29906542056074764,0.5625,0.6792452830188679,0.3611111111111111,0.08411214953271028,0.4444444444444444,0.5333333333333333,0.5,0.17289719626168223,0.35135135135135137,0.35135135135135137,0.15384615384615385,0.0794392523364486,0.5882352941176471,0.5882352941176471,0.8,0.3644859813084112,0.3076923076923077,0.3076923076923077,0.5833333333333334,0.5,0.6153846153846154,0.07692307692307693,0.19230769230769232,0.4,1.0,0.2903225806451613,0.5555555555555556,0.3709677419354839,0.2608695652173913,0.7429906542056075,0.32,0.5429347619047619,0.5082,0.5291641666666667,0.061946902654867256,0.10687022900763359,,0.1469387755102041,0.3020408163265306,7.35966386554622,25.990526315789474,0.24351924587588375,7.0,,3.0,2.0,,,6.0,,,,,,2.0,4.0,,0.16666666666666666,,,0.0297029702970297,,0.125,0.11290322580645161,2.0,6.0,,1.0,1.0,0.8571428571428571,1.0,1.0,,,True
202068,1610612752,Marcus Landry,Marcus Landry,202068,NYK,2009.0,33,10,66,68,21.0,23,8.0,134,1.0,1.0,,,,,,1.0,2.0,3.0,3.0,5.0,,,3.0,,,,1.0,3.0,5.0,3.0,8.0,,15.0,66,,,,,,,1.0,2.0,1.0,2.0,,5.0,2.0,4.0,9.0,,,,3.0,,1.0,,,,,,,,,,,,,1.0,3,,4,,4,,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,1,2,,,2.0,,1.0,1.0,,,1.0,,,,,5.0,21.0,,0.3333333333333333,0.3333333333333333,1.0,0.375,,0.5,0.375,0.6,,0.5,0.5769230769230769,,0.625,0.5769230769230769,,0.625,0.6153846153846154,0.2,,0.3333333333333333,20.547945205479454,0.5,,,0.125,,0.1,,0.11764705882352941,,,,,,,0.2222222222222222,,0.14285714285714285,0.125,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,0.23076923076923078,0.6666666666666666,1.0,,0.38461538461538464,0.6,0.6,1.0,0.23076923076923078,,,,,,,,,,,,0.25,,0.6923076923076923,,0.5129576923076924,,0.45624999999999993,0.07692307692307693,0.2,,,0.3333333333333333,12.5,24.1625,0.3181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,1.0,,,,,True
2545,1610612752,Darko Milicic,Darko Milicic,2545,NYK,108.0,2,-4,3,5,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1503,1610612752,Tracy McGrady,Tracy McGrady,1503,NYK,31814.0,530,-96,1034,1017,169.0,172,109.0,2051,28.0,43.0,6.0,7.0,2.0,5.0,8.0,19.0,26.0,68.0,3.0,3.0,3.0,10.0,50.0,2.0,4.0,2.0,9.0,62.0,130.0,13.0,53.0,40.0,203.0,1217,9.0,12.0,5.0,7.0,2.0,35.0,10.0,20.0,3.0,10.0,7.0,36.0,38.0,86.0,30.0,9.0,14.0,1.0,49.0,10.0,6.0,61.0,18.0,79.0,15.0,3.0,39.0,5.0,17.0,176.0,1.0,13.0,,12.0,44,1.0,57,14.0,71,14.0,9.0,5.0,24.0,3.0,15.0,15.0,1.0,9.0,,39.0,2.0,5.0,20,37,1.0,4.0,45.0,,54.0,9.0,,,28.0,1.0,12.0,10.0,12.0,36.0,169.0,3.0,0.3064516129032258,0.34545454545454546,0.7692307692307693,0.24528301886792453,0.7142857142857143,0.3,0.25,0.47692307692307695,0.75,0.5,0.4453551912568306,0.868421052631579,0.48333333333333334,0.4951219512195122,0.875,0.5142857142857142,0.2896174863387978,0.046153846153846156,0.09302325581395349,0.029411764705882353,21.125541125541123,0.6153846153846154,0.034482758620689655,,0.12607449856733524,0.04100946372239748,0.11320754716981132,0.006211180124223602,0.12307692307692308,0.029288702928870293,0.039603960396039604,0.0625,0.03289473684210526,0.007751937984496124,,0.08943089430894309,0.16129032258064516,0.13533834586466165,0.11688311688311688,0.10344827586206896,0.23497267759562843,0.6511627906976745,0.717948717948718,0.25,0.10382513661202186,0.42105263157894735,0.42105263157894735,,0.37158469945355194,0.38235294117647056,0.3939393939393939,0.46153846153846156,0.01639344262295082,1.0,1.0,0.3333333333333333,0.273224043715847,0.2,0.2,0.9,0.3684210526315789,0.8571428571428571,0.15789473684210525,0.21052631578947367,0.5,0.5,0.16666666666666666,0.4,0.3,0.2222222222222222,0.5245901639344263,0.20408163265306123,0.490735989010989,0.54279375,0.4685172413793102,0.14285714285714285,0.18791946308724833,0.018518518518518517,0.1724137931034483,0.17733990147783252,11.306923076923075,25.60943396226415,0.16344294003868473,1.0,,5.0,6.0,,2.0,2.0,,2.0,7.0,,,1.0,1.0,,,,,0.05,0.5833333333333334,,0.03333333333333333,3.0,1.0,,1.0,0.3333333333333333,1.0,,,,,True
200771,1610612752,Sergio Rodriguez,Sergio Rodriguez,200771,NYK,20890.0,348,-136,688,685,152.0,180,58.0,1373,26.0,37.0,2.0,2.0,9.0,10.0,8.0,17.0,9.0,18.0,3.0,9.0,1.0,7.0,24.0,,2.0,,3.0,43.0,72.0,10.0,33.0,18.0,134.0,838,4.0,4.0,,3.0,,8.0,13.0,18.0,,6.0,7.0,33.0,14.0,72.0,30.0,,2.0,1.0,23.0,7.0,5.0,49.0,11.0,60.0,10.0,1.0,27.0,1.0,21.0,131.0,2.0,4.0,,5.0,14,1.0,20,6.0,26,14.0,9.0,5.0,22.0,3.0,17.0,14.0,1.0,5.0,1.0,36.0,,10.0,8,20,,2.0,21.0,1.0,22.0,4.0,,,11.0,,,,1.0,33.0,152.0,1.0,0.16279069767441862,0.16666666666666666,1.0,0.30303030303030304,,,0.3125,0.5972222222222222,1.0,0.7222222222222222,0.5523809523809524,0.5714285714285714,0.5416666666666666,0.5877192982456141,0.5714285714285714,0.6111111111111112,0.3142857142857143,0.06944444444444445,0.05405405405405406,,19.815059445178335,0.6111111111111112,0.03571428571428571,,0.06363636363636363,0.01932367149758454,0.06493506493506493,0.019801980198019802,0.06397306397306397,0.01948051948051948,0.03076923076923077,0.03508771929824561,,0.012987012987012988,0.041666666666666664,0.011764705882352941,0.04,0.12941176470588237,0.06382978723404255,0.06666666666666667,0.3523809523809524,0.7027027027027027,0.7428571428571429,0.19230769230769232,0.1619047619047619,0.47058823529411764,0.5714285714285714,0.125,0.17142857142857143,0.5,0.5,0.1111111111111111,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.22857142857142856,0.2916666666666667,0.2916666666666667,1.0,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,,,0.4166666666666667,0.9,0.125,,0.6666666666666666,0.30434782608695654,0.5303778846153846,0.563575,0.50746875,0.09821428571428571,0.13924050632911392,,0.05970149253731343,0.2462686567164179,6.987500000000002,25.278787878787874,0.22093023255813954,3.0,,1.0,4.0,,1.0,2.0,,,,,,,2.0,,0.17647058823529413,,,0.021739130434782608,,0.5,0.125,,,,,,,1.0,,,1.0,True
201611,1610612752,Henry Walker,Henry Walker,201611,NYK,28759.0,479,-15,960,960,215.0,230,98.0,1920,31.0,47.0,2.0,5.0,6.0,9.0,4.0,7.0,3.0,9.0,11.0,23.0,2.0,22.0,55.0,,3.0,7.0,15.0,38.0,63.0,33.0,78.0,25.0,200.0,1105,2.0,5.0,2.0,5.0,,10.0,8.0,13.0,11.0,19.0,10.0,59.0,58.0,18.0,99.0,,,,55.0,22.0,3.0,15.0,9.0,24.0,7.0,2.0,8.0,2.0,5.0,57.0,3.0,4.0,,11.0,32,5.0,48,7.0,55,13.0,7.0,6.0,9.0,,6.0,7.0,1.0,3.0,3.0,16.0,1.0,3.0,33,51,1.0,,27.0,4.0,34.0,3.0,,,16.0,1.0,1.0,1.0,1.0,59.0,215.0,2.0,0.7631578947368421,0.7631578947368421,1.0,0.4230769230769231,0.4,0.5789473684210527,0.4230769230769231,0.6031746031746031,0.4,0.6153846153846154,0.6205673758865248,0.5,0.765625,0.6410256410256411,0.5,0.7972972972972973,0.5531914893617021,0.047619047619047616,0.06382978723404255,,16.150234741784036,0.5625,0.16129032258064516,,0.11188811188811189,0.014705882352941176,0.09482758620689655,0.01875,0.10696517412935323,0.016203703703703703,0.034482758620689655,,0.007692307692307693,0.022556390977443608,,0.1368421052631579,0.06578947368421052,0.12173913043478261,0.08333333333333333,0.125,0.3333333333333333,0.6595744680851063,0.7045454545454546,0.8709677419354839,0.04964539007092199,0.5714285714285714,0.5714285714285714,0.5,0.06382978723404255,0.3333333333333333,0.3333333333333333,,0.16312056737588654,0.4782608695652174,0.4782608695652174,1.0,0.3900709219858156,0.4,0.4,1.0,0.5,0.4,0.2,0.3,,,0.28125,0.6666666666666666,0.46875,0.4666666666666667,0.8865248226950354,0.4,0.5673914893617019,0.5965916666666667,0.5509734375,0.10967741935483871,0.21052631578947367,0.012658227848101266,0.05,0.295,4.34920634920635,24.771794871794874,0.22395833333333334,4.0,,3.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,0.04477611940298507,,1.0,0.125,2.0,4.0,,1.0,1.0,1.0,,,,,True
2067,1610612752,Eddie House,Eddie House,2067,NYK,14366.0,239,-31,474,473,126.0,153,46.0,947,4.0,10.0,1.0,1.0,,,,3.0,12.0,31.0,2.0,8.0,,10.0,37.0,,3.0,3.0,8.0,16.0,44.0,12.0,45.0,9.0,77.0,513,1.0,4.0,,3.0,,2.0,2.0,6.0,3.0,8.0,7.0,20.0,16.0,16.0,24.0,12.0,,,37.0,10.0,2.0,22.0,7.0,29.0,5.0,2.0,16.0,,6.0,65.0,3.0,2.0,,8.0,14,1.0,23,5.0,28,7.0,5.0,2.0,8.0,1.0,5.0,3.0,1.0,3.0,,11.0,1.0,,4,14,,1.0,8.0,1.0,9.0,,,1.0,2.0,,,,,20.0,126.0,2.0,0.5,0.5,0.6666666666666666,0.26666666666666666,,0.375,0.26666666666666666,0.36363636363636365,0.25,0.3333333333333333,0.38202247191011235,0.14285714285714285,0.4642857142857143,0.40860215053763443,0.14285714285714285,0.5588235294117647,0.5056179775280899,0.045454545454545456,0.2,,19.92337164750958,0.7272727272727273,0.045454545454545456,,0.07777777777777778,0.013888888888888888,0.14545454545454545,0.037037037037037035,0.09361702127659574,0.022222222222222223,0.03636363636363636,,,0.05172413793103448,,0.028169014084507043,0.08333333333333333,0.13114754098360656,0.15789473684210525,0.11764705882352941,0.11235955056179775,0.4,0.5,0.5,0.033707865168539325,,,,0.34831460674157305,0.3870967741935484,0.3870967741935484,0.5,0.0898876404494382,0.25,0.25,1.0,0.4157303370786517,0.2702702702702703,0.2702702702702703,0.6,0.14285714285714285,1.0,,0.42857142857142855,,,,,0.5714285714285714,0.375,0.6179775280898876,0.2702702702702703,0.5105949438202246,0.4963699999999999,0.47541785714285717,0.02197802197802198,0.043478260869565216,,0.025974025974025976,0.2597402597402597,14.740909090909089,24.91111111111111,0.26582278481012656,,,2.0,,1.0,1.0,2.0,,,,,,,2.0,,,,,0.03389830508474576,,,,,,,,,,,,,,True
201592,1610612752,J.R. Giddens,J.R. Giddens,201592,NYK,3703.0,62,-37,121,129,33.0,51,13.0,250,4.0,4.0,1.0,1.0,,,,,1.0,5.0,,,,,1.0,,,,1.0,5.0,9.0,,1.0,1.0,11.0,157,1.0,2.0,,,,2.0,,3.0,,1.0,,,4.0,6.0,,,2.0,,1.0,,,3.0,,3.0,,,2.0,1.0,,6.0,,2.0,,2.0,2,,4,2.0,6,3.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,4,9,,,1.0,,2.0,,,,1.0,,,,,,33.0,3.0,0.4,0.5,,,,,,0.5555555555555556,0.5,,0.5,0.5,,0.5,0.5,,0.1,,,,11.11111111111111,0.5,,,0.08,0.05,0.09523809523809523,,0.08695652173913043,0.03508771929824561,0.08333333333333333,0.14285714285714285,,,,,0.25,0.14285714285714285,0.06666666666666667,0.16666666666666666,0.4,1.0,1.0,0.5,,,,,0.5,0.2,0.2,,,,,,0.1,,,,0.5,1.0,,,,,,,0.25,,0.5,,0.4549888888888888,0.47605,0.3578333333333333,0.09090909090909091,0.1,,0.18181818181818182,,10.488888888888889,39.7,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2853,1610612752,Earl Barron,Earl Barron,2853,NYK,8814.0,147,-18,278,273,37.0,36,36.0,551,8.0,15.0,3.0,7.0,,,4.0,10.0,10.0,23.0,,,,,,,,,,22.0,48.0,,,11.0,55.0,353,3.0,8.0,,,,6.0,1.0,5.0,,,,2.0,36.0,8.0,,,6.0,,,,6.0,2.0,5.0,7.0,4.0,1.0,,,2.0,19.0,5.0,12.0,1.0,3.0,14,2.0,19,18.0,37,3.0,2.0,1.0,2.0,,1.0,4.0,2.0,1.0,,6.0,2.0,1.0,10,15,3.0,,14.0,2.0,15.0,1.0,,,8.0,,2.0,2.0,2.0,2.0,37.0,1.0,0.8181818181818182,0.9473684210526315,,,,,,0.4583333333333333,0.375,0.2,0.4583333333333333,0.375,0.2,0.5,0.375,0.2,,0.125,0.13333333333333333,0.08695652173913043,19.122257053291538,0.3333333333333333,0.2,0.14285714285714285,0.19718309859154928,0.1348314606741573,0.0967741935483871,0.1282051282051282,0.16666666666666666,0.1328125,0.32,0.11764705882352941,0.0425531914893617,0.13333333333333333,0.1111111111111111,0.23529411764705882,0.2631578947368421,0.14285714285714285,0.043478260869565216,0.25,0.3125,0.5333333333333333,0.6153846153846154,0.5,0.20833333333333334,0.4,0.5,1.0,0.4791666666666667,0.43478260869565216,0.47619047619047616,1.0,,,,,,,,,0.875,0.42857142857142855,,,,,,,,,0.3125,,0.47018333333333323,0.6080500000000001,0.4111599999999999,0.14545454545454545,0.14545454545454545,,0.10909090909090909,0.03636363636363636,10.664583333333333,,0.13309352517985612,,,1.0,,,1.0,,,,1.0,,,2.0,,,0.2,,,0.05,0.5,,,,,,,,,,,,,True
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,17122.0,285,23,550,557,111.0,147,64.0,1107,18.0,32.0,2.0,4.0,4.0,8.0,7.0,14.0,16.0,35.0,3.0,6.0,,19.0,46.0,4.0,5.0,3.0,10.0,41.0,81.0,22.0,52.0,15.0,163.0,583,3.0,7.0,4.0,5.0,2.0,20.0,7.0,14.0,3.0,11.0,3.0,26.0,26.0,56.0,48.0,18.0,6.0,2.0,44.0,19.0,5.0,31.0,17.0,48.0,14.0,3.0,16.0,4.0,11.0,113.0,2.0,5.0,,7.0,11,1.0,19,7.0,26,9.0,3.0,6.0,11.0,3.0,8.0,9.0,2.0,3.0,1.0,20.0,2.0,3.0,8,23,,1.0,24.0,3.0,20.0,4.0,,3.0,7.0,1.0,4.0,2.0,4.0,26.0,111.0,4.0,0.3170731707317073,0.34210526315789475,0.7272727272727273,0.4230769230769231,0.8,0.2727272727272727,0.44,0.5061728395061729,0.42857142857142855,0.5,0.556390977443609,0.75,0.46,0.5755395683453237,0.7692307692307693,0.48148148148148145,0.39097744360902253,0.06172839506172839,0.125,,25.35885167464115,0.55,0.06666666666666667,,0.061452513966480445,0.031446540880503145,0.08235294117647059,0.018518518518518517,0.06818181818181818,0.026217228464419477,0.03125,0.05555555555555555,0.01694915254237288,0.023529411764705882,,0.03773584905660377,0.037037037037037035,0.09722222222222222,0.03571428571428571,0.1724137931034483,0.24060150375939848,0.5625,0.6428571428571429,0.2777777777777778,0.10526315789473684,0.5,0.5384615384615384,0.2857142857142857,0.2631578947368421,0.45714285714285713,0.45714285714285713,0.375,0.045112781954887216,0.5,0.5,1.0,0.3458646616541353,0.41304347826086957,0.41304347826086957,0.6842105263157895,0.3333333333333333,0.5,,0.4166666666666667,0.8,1.0,0.32,0.5,0.4,0.3,0.631578947368421,0.4318181818181818,0.5053935114503816,0.51040625,0.5078708333333333,0.058394160583941604,0.08333333333333333,0.018867924528301886,0.12269938650306748,0.15950920245398773,9.576543209876544,26.503846153846155,0.2018181818181818,1.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,2.0,,0.07142857142857142,,,,0.25,,0.04,,,,,,,,,,,False
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,14699.0,245,1,483,479,130.0,181,54.0,962,11.0,17.0,1.0,1.0,2.0,4.0,5.0,13.0,6.0,23.0,2.0,5.0,1.0,5.0,26.0,,3.0,1.0,7.0,22.0,53.0,7.0,31.0,13.0,78.0,510,1.0,4.0,,4.0,1.0,3.0,5.0,17.0,2.0,9.0,7.0,23.0,14.0,30.0,21.0,,,,26.0,5.0,6.0,28.0,7.0,35.0,4.0,3.0,19.0,3.0,6.0,77.0,,2.0,1.0,10.0,17,2.0,29,3.0,32,16.0,10.0,6.0,9.0,3.0,7.0,11.0,2.0,2.0,1.0,20.0,,4.0,8,15,,,17.0,1.0,16.0,3.0,1.0,,7.0,1.0,2.0,1.0,2.0,23.0,130.0,4.0,0.3181818181818182,0.3181818181818182,1.0,0.22580645161290322,,0.2222222222222222,0.22580645161290322,0.41509433962264153,0.25,0.29411764705882354,0.3869047619047619,0.125,0.3076923076923077,0.43333333333333335,0.1875,0.39655172413793105,0.36904761904761907,0.11320754716981132,0.23529411764705882,,20.0,0.45,0.1,0.06666666666666667,0.1259259259259259,0.013605442176870748,0.17543859649122806,,0.140625,0.008695652173913044,0.01639344262295082,0.030303030303030304,,,,0.1282051282051282,0.1724137931034483,0.1044776119402985,0.14634146341463414,0.25,0.20238095238095238,0.6470588235294118,0.8461538461538461,0.2727272727272727,0.15476190476190477,0.38461538461538464,0.45454545454545453,0.2,0.27380952380952384,0.2608695652173913,0.2608695652173913,0.5,0.05952380952380952,0.4,0.4,1.0,0.30952380952380953,0.19230769230769232,0.19230769230769232,1.0,0.125,1.0,0.125,0.375,,,0.15384615384615385,0.5,0.2692307692307692,0.14285714285714285,0.5714285714285714,0.19230769230769232,0.5112309523809523,0.5244857142857143,0.4947673076923077,0.09090909090909091,0.12280701754385964,0.03225806451612903,0.038461538461538464,0.2948717948717949,10.964150943396227,25.38064516129032,0.2691511387163561,2.0,,1.0,3.0,,,2.0,1.0,,2.0,,,,2.0,,0.15384615384615385,,,0.02040816326530612,1.0,,0.07692307692307693,,1.0,,,,0.5,,,,,False
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,42785.0,713,-108,1393,1395,276.0,394,151.0,2788,96.0,147.0,18.0,32.0,25.0,31.0,14.0,41.0,19.0,56.0,13.0,28.0,3.0,19.0,83.0,1.0,6.0,3.0,17.0,129.0,244.0,32.0,111.0,86.0,440.0,1558,21.0,39.0,4.0,9.0,12.0,66.0,31.0,51.0,5.0,23.0,24.0,101.0,102.0,156.0,90.0,6.0,28.0,3.0,80.0,19.0,18.0,28.0,15.0,43.0,9.0,6.0,13.0,4.0,11.0,101.0,10.0,32.0,2.0,37.0,83,12.0,132,44.0,176,18.0,16.0,2.0,24.0,6.0,12.0,28.0,5.0,12.0,,52.0,1.0,8.0,33,72,6.0,9.0,107.0,9.0,119.0,13.0,1.0,3.0,56.0,1.0,7.0,5.0,7.0,101.0,276.0,7.0,0.3953488372093023,0.4434782608695652,0.9375,0.2882882882882883,0.4444444444444444,0.21739130434782608,0.2962962962962963,0.5286885245901639,0.5384615384615384,0.6078431372549019,0.49859154929577465,0.5625,0.5202702702702703,0.5381773399014779,0.6,0.5813953488372093,0.3126760563380282,0.07377049180327869,0.09523809523809523,,29.0424857324033,0.46153846153846156,0.24,0.046511627906976744,0.20802005012531327,0.07804878048780488,0.20903954802259886,0.038314176245210725,0.20833333333333334,0.06259314456035768,0.10989010989010989,0.0625,0.0472972972972973,0.0392156862745098,0.03508771929824561,0.17355371900826447,0.3,0.1797752808988764,0.2047244094488189,0.22,0.4140845070422535,0.6530612244897959,0.7218045112781954,0.4375,0.11549295774647887,0.34146341463414637,0.3783783783783784,,0.15774647887323945,0.3392857142857143,0.3392857142857143,0.47368421052631576,0.07887323943661972,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.23380281690140844,0.2289156626506024,0.2289156626506024,0.9473684210526315,0.6666666666666666,0.5625,0.0625,0.125,0.16666666666666666,1.0,0.4189189189189189,0.8064516129032258,0.22972972972972974,0.17647058823529413,0.7267605633802817,0.2375,0.527578125,0.5492972222222223,0.5317457746478874,0.14321608040201006,0.1951219512195122,0.009009009009009009,0.15,0.22954545454545455,5.729098360655736,25.337837837837835,0.1981335247666906,6.0,,9.0,6.0,,3.0,8.0,1.0,1.0,5.0,1.0,1.0,3.0,6.0,,0.0975609756097561,,,0.05325443786982249,0.7142857142857143,0.05555555555555555,0.08108108108108109,3.0,2.0,,1.0,0.6666666666666666,0.3333333333333333,,,,,False
