EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Arc3Assists,Corner3Assists,Offensive Fouls Drawn,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,PtsUnassisted3s,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,DefensiveGoaltends,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,HeaveMakes,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,2283.0,38.0,-12.0,73,72.0,23.0,32.0,10.0,145,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,11.0,2.0,6.0,14.0,85.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,5.0,8.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,8.0,3.0,1.0,2.0,5.0,23.0,2.0,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,0.3076923076923077,0.5,0.5,0.4117647058823529,0.5,0.5,0.15384615384615385,25.30120481927711,0.25,0.16,0.14285714285714285,0.11428571428571428,0.030303030303030304,0.2,0.14285714285714285,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,0.07692307692307693,0.5,0.38461538461538464,0.47216538461538465,0.4625,0.38825,0.1875,0.21428571428571427,0.21428571428571427,0.35714285714285715,11.954545454545455,23.8,0.3150684931506849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200762,1610612750,Oleksiy Pecherov,Oleksiy Pecherov,200762,MIN,2432.0,41.0,-5.0,79,80.0,34.0,23.0,4.0,159,4.0,5.0,,,4.0,6.0,2.0,2.0,8.0,11.0,4.0,2.0,21.0,82.0,,,,,3.0,5.0,,6.0,8.0,2.0,,7.0,14.0,,14.0,3.0,1.0,2.0,,5.0,,2.0,2.0,4.0,,2.0,,2.0,1.0,,1.0,6.0,34.0,1.0,,0.5,0.5,0.7272727272727273,,0.6,0.6333333333333333,,0.42857142857142855,0.65625,,0.42857142857142855,0.26666666666666666,25.30120481927711,0.6,0.30434782608695654,,0.3055555555555556,,,0.2,0.23076923076923078,0.3333333333333333,0.8,1.0,0.5,,0.4,0.6666666666666666,0.6666666666666666,0.5,0.13333333333333333,0.13333333333333333,,0.6,0.52892,,0.5118928571428571,0.0625,0.08333333333333333,,0.2857142857142857,10.881818181818183,24.325,0.43037974683544306,1.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,0.09090909090909091,0.2,0.6,0.3076923076923077,0.6,0.3,0.3333333333333333,0.5,0.5,1.0,0.2857142857142857,0.5,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,6242.0,104.0,,206,204.0,83.0,76.0,29.0,410,12.0,22.0,5.0,3.0,5.0,15.0,2.0,10.0,18.0,40.0,12.0,16.0,70.0,220.0,5.0,6.0,,10.0,8.0,18.0,7.0,32.0,16.0,9.0,1.0,9.0,11.0,7.0,18.0,3.0,1.0,3.0,,6.0,,2.0,2.0,6.0,,13.0,,22.0,12.0,,,32.0,83.0,2.0,,0.4444444444444444,0.5333333333333333,0.45,0.8333333333333334,0.4444444444444444,0.5192307692307693,0.8333333333333334,0.5,0.5645161290322581,0.8333333333333334,0.5333333333333333,0.23076923076923078,28.936170212765955,0.5,0.13636363636363635,0.09090909090909091,0.11956521739130435,0.07692307692307693,0.16666666666666666,0.21428571428571427,0.09375,0.4230769230769231,0.5454545454545454,0.6666666666666666,0.5833333333333334,0.057692307692307696,0.28846153846153844,0.3333333333333333,0.3333333333333333,0.2,0.038461538461538464,0.19230769230769232,0.8333333333333334,0.6538461538461539,0.5282803921568628,0.5635166666666667,0.5003562500000001,0.1935483870967742,0.24,0.14285714285714285,0.45714285714285713,7.935,27.849999999999998,0.4029126213592233,4.0,8.0,,1.0,6.0,6.0,7.0,20.0,18.0,4.0,4.0,4.0,2.0,8.0,2.0,,5.0,3.0,2.0,,1.0,0.5,0.5454545454545454,0.1,0.18181818181818182,,0.07692307692307693,0.15,0.05,0.16666666666666666,,,,0.32,0.5,0.04,0.24,5.0,1.0,6.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,0.42857142857142855,0.075,0.045454545454545456,0.13333333333333333,0.06976744186046512,0.043478260869565216,0.25,0.3333333333333333,0.3333333333333333,0.6,0.6,1.0,1.0,0.2,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201196,1610612750,Ramon Sessions,Ramon Sessions,201196,MIN,11973.0,200.0,-53.0,398,402.0,149.0,135.0,48.0,800,19.0,23.0,3.0,18.0,11.0,19.0,,3.0,39.0,60.0,3.0,19.0,97.0,455.0,4.0,7.0,,8.0,11.0,17.0,11.0,33.0,22.0,1.0,,16.0,20.0,6.0,26.0,13.0,10.0,3.0,1.0,16.0,,8.0,5.0,13.0,,27.0,,27.0,10.0,4.0,,33.0,149.0,1.0,4.0,0.28205128205128205,0.28205128205128205,0.65,0.5714285714285714,0.6470588235294118,0.6190476190476191,0.5714285714285714,0.55,0.6381578947368421,0.5714285714285714,0.6111111111111112,0.047619047619047616,20.17543859649123,0.8125,0.14814814814814814,,0.12578616352201258,0.03389830508474576,,0.12,0.2222222222222222,0.36507936507936506,0.8260869565217391,0.9047619047619048,0.3157894736842105,0.2857142857142857,0.30158730158730157,0.5789473684210527,0.5789473684210527,0.36363636363636365,,0.047619047619047616,0.42857142857142855,0.4126984126984127,0.47790000000000005,0.4660714285714286,0.49043888888888887,0.1388888888888889,0.14492753623188406,0.08247422680412371,0.3402061855670103,8.590000000000002,37.63333333333333,0.3743718592964824,6.0,7.0,,,3.0,,3.0,56.0,,2.0,19.0,24.0,13.0,53.0,4.0,,10.0,1.0,3.0,1.0,,,,0.03333333333333333,0.08695652173913043,,0.0784313725490196,0.034482758620689655,0.10256410256410256,,,,,0.35,0.8571428571428571,,0.15,2.0,9.0,,,,,2.0,,,6.0,6.0,1.0,9.0,1.0,,,1.0,,,,,,0.0425531914893617,0.023255813953488372,0.07142857142857142,0.04285714285714286,0.05263157894736842,,0.5,0.5,,,,0.6666666666666666,1.0,,,5.0,4.0,1.0,4.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2073,1610612750,Brian Cardinal,Brian Cardinal,2073,MIN,16026.0,267.0,-58.0,532,536.0,205.0,196.0,65.0,1068,2.0,4.0,2.0,7.0,6.0,16.0,4.0,5.0,11.0,27.0,9.0,17.0,48.0,593.0,4.0,7.0,,8.0,,3.0,11.0,11.0,16.0,5.0,2.0,12.0,22.0,7.0,29.0,4.0,3.0,3.0,,7.0,,4.0,33.0,56.0,2.0,24.0,5.0,18.0,3.0,6.0,,11.0,205.0,7.0,6.0,0.7272727272727273,0.8,0.4074074074074074,0.5714285714285714,,0.4305555555555556,0.5,,0.5333333333333333,0.5,0.4583333333333333,0.25,8.552631578947368,0.5714285714285714,0.08,0.038461538461538464,0.09174311926605505,0.029045643153526972,0.05555555555555555,0.10810810810810811,0.0547945205479452,0.1111111111111111,0.5,0.5,0.5,0.19444444444444445,0.4444444444444444,0.375,0.375,0.8333333333333334,0.1111111111111111,0.1388888888888889,0.25,0.3611111111111111,0.4524888888888889,0.4209428571428572,0.46213333333333334,0.07692307692307693,0.1,0.16666666666666666,0.22916666666666666,13.540740740740741,24.56666666666667,0.38533834586466165,,,2.0,1.0,2.0,3.0,3.0,6.0,9.0,,22.0,24.0,15.0,50.0,8.0,2.0,9.0,5.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,,0.08,0.11764705882352941,0.1,0.12244897959183673,0.10526315789473684,0.5,0.5,1.0,,,0.16666666666666666,0.3333333333333333,1.0,3.0,1.0,,,2.0,,1.0,2.0,5.0,5.0,,4.0,1.0,,,,3.0,3.0,3.0,2.0,,0.026455026455026454,0.017543859649122806,0.047619047619047616,0.022222222222222223,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.2,0.2,1.0,0.5,,,0.2,2.0,2.0,,7.0,0.6666666666666666,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201938,1610612750,Jonny Flynn,Jonny Flynn,201938,MIN,5579.0,93.0,-10.0,191,193.0,84.0,67.0,21.0,384,12.0,20.0,1.0,5.0,6.0,14.0,1.0,3.0,20.0,39.0,4.0,19.0,62.0,209.0,2.0,3.0,2.0,6.0,9.0,18.0,11.0,29.0,6.0,3.0,1.0,8.0,13.0,1.0,14.0,7.0,4.0,5.0,1.0,12.0,,7.0,2.0,4.0,,14.0,,22.0,9.0,1.0,,29.0,84.0,1.0,1.0,0.15,0.15789473684210525,0.5128205128205128,0.6666666666666666,0.5,0.5,0.6666666666666666,0.45,0.5849056603773585,0.75,0.5576923076923077,0.09302325581395349,30.660377358490564,0.5833333333333334,0.13559322033898305,0.05555555555555555,0.15476190476190477,0.012048192771084338,0.07692307692307693,0.0625,0.24,0.46511627906976744,0.6,0.6666666666666666,0.16666666666666666,0.11627906976744186,0.32558139534883723,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.023255813953488372,0.06976744186046512,0.3333333333333333,0.5581395348837209,0.5081779069767441,0.39595,0.5261675,0.19230769230769232,0.19148936170212766,0.0967741935483871,0.46774193548387094,7.805128205128205,25.074999999999996,0.4397905759162304,5.0,10.0,,1.0,1.0,1.0,2.0,34.0,,3.0,2.0,6.0,1.0,16.0,5.0,,2.0,1.0,3.0,1.0,,0.25,0.25,0.07692307692307693,0.1,,0.2,0.05555555555555555,0.17647058823529413,0.25,,,,0.5,0.5,0.05,0.05,1.0,2.0,1.0,,,2.0,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,,1.0,,,0.3333333333333333,4.0,3.0,1.0,,,,,,,3.0,1.0,0.07142857142857142,0.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200797,1610612750,Ryan Hollins,Ryan Hollins,200797,MIN,4789.0,80.0,-13.0,160,158.0,72.0,62.0,15.0,318,9.0,14.0,4.0,2.0,4.0,10.0,,,15.0,26.0,,8.0,38.0,164.0,3.0,6.0,1.0,7.0,9.0,13.0,4.0,22.0,20.0,,2.0,6.0,12.0,5.0,17.0,4.0,2.0,5.0,,9.0,,4.0,8.0,17.0,2.0,12.0,2.0,14.0,6.0,1.0,,22.0,72.0,2.0,1.0,0.6666666666666666,0.7692307692307693,0.5769230769230769,0.5,0.6923076923076923,0.5769230769230769,0.5,0.6923076923076923,0.5757575757575758,0.5,0.6111111111111112,,23.595505617977526,0.4444444444444444,0.13333333333333333,0.13333333333333333,0.14754098360655737,0.07692307692307693,,0.18181818181818182,0.18181818181818182,0.5384615384615384,0.6428571428571429,0.8181818181818182,0.7777777777777778,0.07692307692307693,0.38461538461538464,0.4,0.4,0.5,,,0.6666666666666666,0.5384615384615384,0.4857076923076923,0.5054399999999999,0.5059923076923076,0.1875,0.1875,0.18421052631578946,0.5789473684210527,7.515384615384615,,0.45,6.0,7.0,,,,,,10.0,,3.0,5.0,5.0,2.0,10.0,3.0,3.0,1.0,1.0,2.0,4.0,,,,0.11538461538461539,0.21428571428571427,0.3333333333333333,0.1875,,0.25,,,,,0.5384615384615384,0.8571428571428571,,,3.0,2.0,,,,4.0,,,2.0,1.0,3.0,,,,,1.0,,4.0,3.0,4.0,2.0,,0.06,,0.14285714285714285,0.06451612903225806,,0.5,1.0,1.0,,,,0.75,0.3333333333333333,,,,,,1.0,0.5,,,1.0,,,,,,1.0,0.2857142857142857,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,8825.0,147.0,-39.0,299,304.0,127.0,120.0,33.0,603,13.0,19.0,6.0,5.0,5.0,17.0,3.0,18.0,19.0,41.0,21.0,2.0,55.0,328.0,7.0,9.0,,14.0,9.0,17.0,2.0,26.0,14.0,18.0,1.0,6.0,12.0,4.0,16.0,6.0,5.0,3.0,1.0,9.0,,3.0,4.0,5.0,,3.0,,2.0,,1.0,,26.0,127.0,1.0,1.0,0.3684210526315789,0.4117647058823529,0.4634146341463415,0.7777777777777778,0.5294117647058824,0.4274193548387097,0.7,0.5,0.4365079365079365,0.7,0.52,0.3387096774193548,21.301775147928996,0.6666666666666666,0.0759493670886076,0.02631578947368421,0.10714285714285714,0.028985507246376812,,,0.13513513513513514,0.3064516129032258,0.6842105263157895,0.9285714285714286,0.46153846153846156,0.08064516129032258,0.27419354838709675,0.29411764705882354,0.29411764705882354,0.2,0.04838709677419355,0.2903225806451613,0.6,0.6451612903225806,0.5024475806451614,0.5338937500000001,0.5039895833333333,,,0.2545454545454545,0.4727272727272727,9.053658536585365,25.142857142857142,0.42474916387959866,6.0,9.0,,,7.0,5.0,7.0,24.0,9.0,5.0,4.0,4.0,1.0,8.0,6.0,,2.0,1.0,1.0,,0.6,0.23809523809523808,0.23809523809523808,0.12195121951219512,0.2631578947368421,,0.18181818181818182,0.05,0.13636363636363635,0.2727272727272727,,,,0.375,0.6666666666666666,,0.2916666666666667,6.0,1.0,5.0,2.0,2.0,4.0,,5.0,,3.0,3.0,1.0,1.0,1.0,,,,,,,,0.2857142857142857,0.03,0.03333333333333333,,0.046511627906976744,0.03125,,0.2,0.2,0.2777777777777778,0.2777777777777778,0.6,1.0,0.5,0.2857142857142857,0.2777777777777778,,,,1.0,,1.0,1.0,,0.1,6.0,,,,,0.125,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2863,1610612750,Damien Wilkins,Damien Wilkins,2863,MIN,4790.0,80.0,-28.0,145,149.0,37.0,66.0,19.0,294,3.0,7.0,3.0,1.0,1.0,5.0,4.0,1.0,4.0,13.0,5.0,4.0,15.0,171.0,1.0,4.0,,5.0,1.0,4.0,4.0,9.0,6.0,1.0,1.0,8.0,14.0,6.0,20.0,4.0,3.0,3.0,1.0,7.0,,2.0,2.0,7.0,,3.0,,4.0,,2.0,,9.0,37.0,2.0,2.0,0.75,1.0,0.3076923076923077,0.25,0.25,0.3055555555555556,0.5,0.35714285714285715,0.375,0.5,0.5,0.2777777777777778,15.789473684210527,0.5714285714285714,0.19047619047619047,0.06666666666666667,0.19672131147540983,0.08823529411764706,,0.18181818181818182,0.2,0.3888888888888889,0.42857142857142855,0.5,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.2,0.2,1.0,0.2222222222222222,0.05555555555555555,0.6,0.6666666666666666,0.5203111111111111,0.5462899999999999,0.5598857142857143,,,0.3333333333333333,0.6,8.069230769230769,23.459999999999997,0.25517241379310346,1.0,3.0,,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,6.0,2.0,15.0,4.0,2.0,2.0,2.0,1.0,,1.0,0.2,0.2,0.07692307692307693,0.14285714285714285,0.25,0.21052631578947367,0.18181818181818182,0.2,0.25,,,,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.14285714285714285,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,5.0,,,1.0,,,,2.0,,2.0,1.0,0.3333333333333333,0.09433962264150944,0.06666666666666667,0.3,0.03571428571428571,,0.5,,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,,0.2,,,,,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
201605,1610612750,Nathan Jawai,Nathan Jawai,201605,MIN,2989.0,50.0,-28.0,103,108.0,48.0,48.0,17.0,211,7.0,11.0,6.0,3.0,,1.0,,,7.0,15.0,,3.0,17.0,125.0,3.0,7.0,,6.0,3.0,8.0,1.0,7.0,8.0,,2.0,4.0,6.0,8.0,14.0,2.0,1.0,2.0,,4.0,,2.0,2.0,7.0,1.0,6.0,,5.0,2.0,1.0,,7.0,48.0,2.0,1.0,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.42857142857142855,0.375,0.4666666666666667,0.42857142857142855,0.375,0.5,0.42857142857142855,0.3888888888888889,,16.8,0.5,0.14285714285714285,0.18181818181818182,0.10869565217391304,0.14035087719298245,0.125,,0.07692307692307693,0.7333333333333333,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.2,0.06666666666666667,,,,,,0.8571428571428571,0.7333333333333333,0.55706,0.6216333333333334,0.5559499999999999,0.125,0.125,0.35294117647058826,0.4117647058823529,3.5,,0.46601941747572817,3.0,5.0,,,,,,6.0,,3.0,2.0,4.0,2.0,10.0,1.0,1.0,1.0,,1.0,1.0,,,,0.2,0.18181818181818182,0.3333333333333333,0.05555555555555555,0.375,0.08333333333333333,,,,,0.625,0.6,,,3.0,,,,,2.0,,,,,6.0,,1.0,,,,1.0,2.0,1.0,2.0,1.0,,0.13043478260869565,0.14285714285714285,0.125,0.11764705882352941,,0.5,,,,,,0.5,0.6666666666666666,,,2.0,2.0,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,
