EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFtPoints,Offensive Fouls,BlockedShortMidRange,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,Fg2aBlocked,SelfOReb,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,10799.0,180.0,-21.0,338.0,347,56.0,102,31.0,685,2.0,3.0,1.0,2.0,1.0,3.0,15.0,32.0,1.0,3.0,3.0,9.0,2.0,18.0,38.0,4.0,12.0,3.0,51.0,365.0,1.0,3.0,2.0,5.0,8.0,2.0,1.0,11.0,16.0,20.0,9.0,3.0,9.0,3.0,18.0,4.0,22.0,1.0,3.0,11.0,1.0,6.0,48.0,1.0,2.0,9.0,14.0,2.0,25.0,3.0,28.0,5.0,2.0,3.0,10.0,2.0,8.0,3.0,1.0,2.0,13.0,1.0,5.0,14.0,1.0,8.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,56.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,0.3333333333333333,0.4736842105263157,0.3333333333333333,0.625,0.48,0.3333333333333333,0.5,0.4722222222222222,0.3333333333333333,0.5,0.24,17.914438502673796,0.7692307692307693,0.2222222222222222,0.1414141414141414,0.0176991150442477,0.1764705882352941,0.03125,0.1533333333333333,0.0206896551724137,0.0317460317460317,0.04,0.1851851851851851,0.1363636363636363,0.12,0.1944444444444444,0.1333333333333333,0.5,0.06,0.6666666666666666,0.6666666666666666,0.5,0.06,0.3333333333333333,0.3333333333333333,0.64,0.46875,0.46875,0.4666666666666667,0.06,0.3333333333333333,0.3333333333333333,1.0,0.18,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.5,0.2,0.3,0.3333333333333333,0.4533897959183673,0.4219333333333333,0.4923166666666667,0.0384615384615384,0.05,0.0392156862745098,0.2156862745098039,16.94736842105263,26.641666666666666,0.165680473372781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,3018.0,50.0,-5.0,85.0,88,9.0,7,12.0,173,,2.0,,,2.0,4.0,1.0,1.0,,,,,,3.0,7.0,,,2.0,8.0,94.0,,2.0,2.0,1.0,2.0,,,2.0,6.0,,,,,,,,,,,,,,,,3.0,3.0,6.0,1.0,10.0,3.0,13.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,4.0,1.0,5.0,9.0,1.0,4.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,2.0,9.0,1.0,,1.0,1.0,,,,0.4285714285714285,,0.5,0.4285714285714285,,0.5,0.5,0.3333333333333333,0.5,,11.88118811881188,0.5,0.5,0.2,0.0833333333333333,0.375,,0.2368421052631578,0.0652173913043478,0.15,,0.1111111111111111,0.2222222222222222,0.25,0.25,0.5,0.5,0.2857142857142857,,,,0.5714285714285714,0.5,0.5,0.1428571428571428,1.0,1.0,1.0,,,,,,,,,,,,0.2857142857142857,,0.4384,0.49475,0.41555,0.125,0.125,0.25,0.25,7.914285714285714,,0.1058823529411764,1.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,5908.0,98.0,-34.0,190.0,197,54.0,70,10.0,387,1.0,1.0,1.0,1.0,,1.0,6.0,12.0,,4.0,4.0,14.0,4.0,7.0,14.0,4.0,18.0,1.0,27.0,207.0,,1.0,,3.0,5.0,4.0,,9.0,14.0,,12.0,,13.0,4.0,1.0,,1.0,,,1.0,,,2.0,,,2.0,8.0,,10.0,,10.0,3.0,,3.0,,,,1.0,,,1.0,,7.0,8.0,,4.0,2.0,3.0,,,1.0,1.0,1.0,,9.0,54.0,,,1.0,1.0,1.0,0.2222222222222222,0.2352941176470588,0.5,,0.6,0.40625,,0.5,0.4090909090909091,,0.5,0.5625,16.831683168316832,,,0.1428571428571428,,0.064516129032258,,0.1149425287356321,,,,0.2,0.0833333333333333,0.125,0.0416666666666666,0.1428571428571428,,0.03125,1.0,1.0,1.0,0.03125,,,0.375,0.5,0.5,1.0,0.125,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.1111111111111111,1.0,0.4444444444444444,0.59375,0.3076923076923077,0.4760596774193548,,0.47206875,0.0303030303030303,,,0.3333333333333333,18.371428571428574,26.133333333333336,0.2842105263157894,,,,,,,1.0,1.0,1.0,1.0,0.25,0.25,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200783,1610612746,Craig Smith,Craig Smith,200783,LAC,22002.0,367.0,-22.0,663.0,670,86.0,125,78.0,1333,54.0,81.0,6.0,9.0,8.0,23.0,4.0,10.0,1.0,1.0,,1.0,1.0,66.0,114.0,1.0,2.0,31.0,166.0,706.0,11.0,18.0,25.0,6.0,12.0,1.0,3.0,15.0,84.0,48.0,3.0,,1.0,,24.0,7.0,31.0,5.0,2.0,12.0,3.0,9.0,69.0,3.0,18.0,17.0,31.0,10.0,58.0,21.0,79.0,11.0,4.0,7.0,11.0,3.0,8.0,20.0,1.0,3.0,31.0,3.0,23.0,54.0,7.0,39.0,5.0,51.0,28.0,,5.0,4.0,6.0,2.0,15.0,86.0,4.0,,0.6363636363636364,0.6774193548387096,1.0,0.5,0.5,0.5789473684210527,0.6111111111111112,0.5,0.5818965517241379,0.6111111111111112,0.4615384615384615,0.5928571428571429,0.5952380952380952,0.5,0.0172413793103448,22.55936675461741,0.3548387096774194,0.3846153846153846,0.1441860465116279,0.081081081081081,0.2023809523809523,0.0422535211267605,0.1605351170568562,0.0716723549488054,0.0727272727272727,0.0526315789473684,0.1538461538461538,0.1666666666666666,0.1274509803921568,0.1746031746031746,0.2857142857142857,0.3333333333333333,0.6982758620689655,0.6666666666666666,0.75,0.6481481481481481,0.1982758620689655,0.3478260869565217,0.4444444444444444,0.0862068965517241,0.4,0.4444444444444444,0.75,0.0086206896551724,1.0,1.0,1.0,0.0086206896551724,,,,0.6923076923076923,0.6666666666666666,0.0769230769230769,0.7155172413793104,,0.5262721739130436,0.5193714285714286,0.5631,0.2,0.2028985507246377,0.1506024096385542,0.0903614457831325,3.3780701754385967,30.25,0.1297134238310709,16.0,3.0,6.0,1.0,0.5,0.8888888888888888,,,,,,,,9.0,8.0,15.0,2.0,1.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,0.131578947368421,0.1111111111111111,0.217391304347826,0.1,0.0821917808219178,0.1025641025641025,0.0625,0.5625,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2742,1610612746,Sebastian Telfair,Sebastian Telfair,2742,LAC,34912.0,582.0,-107.0,1071.0,1089,193.0,280,111.0,2160,22.0,41.0,7.0,10.0,6.0,11.0,28.0,67.0,6.0,13.0,5.0,34.0,8.0,56.0,119.0,11.0,47.0,24.0,169.0,1186.0,4.0,7.0,12.0,14.0,24.0,12.0,9.0,49.0,38.0,74.0,30.0,3.0,33.0,5.0,90.0,24.0,114.0,19.0,5.0,46.0,12.0,32.0,252.0,2.0,3.0,10.0,25.0,1.0,36.0,5.0,41.0,22.0,12.0,10.0,24.0,8.0,21.0,20.0,1.0,3.0,44.0,2.0,35.0,65.0,1.0,40.0,4.0,31.0,12.0,4.0,5.0,2.0,5.0,3.0,49.0,193.0,4.0,4.0,0.3392857142857143,0.3392857142857143,0.9090909090909092,0.2340425531914893,0.2391304347826087,0.4705882352941176,0.5714285714285714,0.5833333333333334,0.4367469879518072,0.4444444444444444,0.5555555555555556,0.4668508287292817,0.5454545454545454,0.5833333333333334,0.2831325301204819,18.71880199667221,0.5454545454545454,0.0285714285714285,0.0690607734806629,0.0084745762711864,0.0735294117647058,0.0188679245283018,0.0702811244979919,0.0108695652173913,0.0165745856353591,0.0246913580246913,0.0982142857142857,0.0329670329670329,0.0691823899371069,0.0769230769230769,0.0625,0.6,0.2469879518072289,0.5365853658536586,0.6111111111111112,0.3181818181818182,0.0662650602409638,0.5454545454545454,0.5454545454545454,0.4036144578313253,0.417910447761194,0.417910447761194,0.3571428571428571,0.0783132530120482,0.4615384615384615,0.4615384615384615,1.0,0.2048192771084337,0.1470588235294117,0.1515151515151515,0.8,0.2777777777777778,0.7,0.2222222222222222,0.5301204819277109,0.1515151515151515,0.4856654545454543,0.446461111111111,0.4682736111111111,0.0677966101694915,0.0923076923076923,0.0710059171597633,0.2899408284023668,11.061344537815126,26.136170212765958,0.1802054154995331,,4.0,7.0,1.0,0.3333333333333333,,2.0,4.0,1.0,,0.3333333333333333,0.25,,,,5.0,3.0,,2.0,8.0,1.0,1.0,,,,2.0,0.042016806722689,0.1219512195121951,,,,,0.0348837209302325,,,2.0,4.0,2.0,2.0,1.0,2.0,0.0212765957446808,0.0294117647058823,0.2222222222222222,0.1111111111111111,0.5,,,,,,,,,,,,True,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,21474.0,358.0,-46.0,656.0,656,118.0,148,71.0,1312,31.0,48.0,4.0,8.0,12.0,23.0,17.0,60.0,1.0,1.0,2.0,4.0,1.0,60.0,131.0,3.0,5.0,27.0,156.0,737.0,11.0,18.0,22.0,8.0,20.0,1.0,8.0,24.0,68.0,52.0,9.0,,4.0,2.0,8.0,6.0,14.0,3.0,3.0,1.0,6.0,1.0,34.0,1.0,18.0,5.0,21.0,2.0,28.0,21.0,49.0,9.0,8.0,1.0,2.0,3.0,2.0,13.0,,,15.0,3.0,17.0,33.0,2.0,39.0,1.0,36.0,18.0,3.0,8.0,6.0,8.0,4.0,24.0,118.0,2.0,3.0,0.5666666666666667,0.6415094339622641,1.0,0.6,0.6,0.4580152671755725,0.6111111111111112,0.4,0.4742647058823529,0.6111111111111112,0.3809523809523809,0.5165562913907285,0.6111111111111112,0.4615384615384615,0.0367647058823529,22.46278755074425,0.1333333333333333,0.1052631578947368,0.09375,0.079295154185022,0.0657894736842105,0.02,0.0866666666666666,0.0685920577617328,0.0534351145038167,,0.0857142857142857,0.0701754385964912,0.1134020618556701,0.0793650793650793,,0.5,0.3529411764705882,0.6458333333333334,0.7045454545454546,0.5806451612903226,0.1691176470588235,0.5217391304347826,0.5454545454545454,0.4411764705882353,0.2833333333333333,0.293103448275862,0.7647058823529411,0.0073529411764705,1.0,1.0,1.0,0.0294117647058823,0.5,0.5,1.0,0.3809523809523809,0.5,0.0476190476190476,0.3897058823529412,0.5,0.4666367647058824,0.5251764705882352,0.4436880952380952,0.1216216216216216,0.1258741258741259,0.141025641025641,0.1538461538461538,10.25267175572519,26.04,0.1798780487804878,14.0,,5.0,2.0,0.25,0.7777777777777778,,,,,,,,9.0,14.0,7.0,2.0,,3.0,1.0,2.0,6.0,,,,,0.0534351145038167,0.0833333333333333,0.0434782608695652,0.0333333333333333,0.0833333333333333,0.1666666666666666,0.0307692307692307,0.6428571428571429,0.1111111111111111,,,,,,,,,,,,2.0,0.0833333333333333,0.1111111111111111,,,,,,,,,True,,,,,,,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,12412.0,207.0,-78.0,386.0,390,58.0,96,31.0,776,14.0,20.0,3.0,4.0,,1.0,6.0,14.0,3.0,4.0,10.0,25.0,4.0,20.0,35.0,13.0,29.0,23.0,102.0,453.0,1.0,1.0,2.0,3.0,6.0,4.0,5.0,17.0,20.0,20.0,33.0,6.0,24.0,10.0,14.0,2.0,16.0,,2.0,7.0,2.0,5.0,34.0,1.0,1.0,6.0,6.0,,12.0,2.0,14.0,7.0,4.0,3.0,8.0,3.0,5.0,9.0,1.0,3.0,17.0,2.0,5.0,15.0,1.0,22.0,3.0,26.0,12.0,1.0,,,,,17.0,58.0,2.0,1.0,0.5,0.5,0.8461538461538461,0.4482758620689655,0.4642857142857143,0.5714285714285714,1.0,0.5,0.6171875,0.3333333333333333,0.6,0.668918918918919,0.3333333333333333,0.7083333333333334,0.453125,21.513002364066192,0.4705882352941176,,0.048,0.0084745762711864,0.1428571428571428,0.0232558139534883,0.0718562874251497,0.0124223602484472,0.0175438596491228,,0.0769230769230769,,0.0566037735849056,0.1290322580645161,0.1818181818181818,,0.3125,0.7,0.875,0.5,0.015625,,,0.21875,0.4285714285714285,0.4285714285714285,0.5,0.0625,0.75,0.75,1.0,0.390625,0.4,0.4,0.8,0.4,0.75,0.4,0.765625,0.4166666666666667,0.5237904761904763,0.44905,0.5096777777777778,0.1643835616438356,0.2727272727272727,0.0196078431372549,0.1666666666666666,8.594285714285714,26.782758620689656,0.1502590673575129,,,2.0,,,,2.0,2.0,1.0,,0.5,0.5,,,,4.0,,1.0,,1.0,,3.0,,,,1.0,0.1142857142857142,0.2,,,,,,,,,,2.0,2.0,,,,,0.6666666666666666,,,,,0.0833333333333333,3.0,,,,,,,,True,,,,,,,,,
2446,1610612746,Rasual Butler,Rasual Butler,2446,LAC,18146.0,302.0,-78.0,553.0,561,88.0,136,69.0,1114,4.0,8.0,1.0,1.0,7.0,12.0,16.0,39.0,4.0,11.0,16.0,41.0,5.0,27.0,59.0,20.0,52.0,13.0,127.0,624.0,3.0,5.0,18.0,3.0,9.0,8.0,3.0,18.0,40.0,14.0,54.0,6.0,41.0,16.0,17.0,5.0,22.0,3.0,2.0,6.0,4.0,7.0,49.0,2.0,2.0,12.0,11.0,1.0,24.0,4.0,28.0,2.0,2.0,,5.0,,3.0,6.0,1.0,2.0,11.0,1.0,10.0,21.0,,11.0,3.0,16.0,5.0,1.0,6.0,4.0,7.0,3.0,18.0,88.0,2.0,1.0,0.7407407407407407,0.7692307692307693,0.9,0.3846153846153846,0.3846153846153846,0.4576271186440678,0.6,0.3333333333333333,0.5135135135135135,0.9375,0.4411764705882353,0.5299145299145299,0.9444444444444444,0.4736842105263157,0.4684684684684684,20.18927444794953,0.4545454545454545,0.0555555555555555,0.055,0.0099502487562189,0.1739130434782608,0.0344827586206896,0.0855018587360594,0.0154440154440154,,0.0222222222222222,0.0298507462686567,0.0576923076923076,0.074074074074074,0.1923076923076923,0.1176470588235294,0.4285714285714285,0.072072072072072,0.5,0.8,0.75,0.1081081081081081,0.5833333333333334,0.5833333333333334,0.3513513513513513,0.4102564102564102,0.4102564102564102,0.625,0.0990990990990991,0.3636363636363636,0.3636363636363636,1.0,0.3693693693693693,0.3902439024390244,0.3902439024390244,0.875,0.0588235294117647,1.0,0.2941176470588235,0.5405405405405406,0.3902439024390244,0.4782608108108109,0.4756142857142856,0.4830352941176471,0.043103448275862,0.078125,0.1417322834645669,0.1417322834645669,14.122033898305084,25.36730769230769,0.159132007233273,2.0,3.0,3.0,2.0,1.0,0.25,3.0,3.0,,,0.375,0.6,,2.0,2.0,3.0,,1.0,,2.0,,,1.0,1.0,,,0.0508474576271186,0.375,,,0.0298507462686567,,,1.0,0.5,,3.0,3.0,3.0,,,,,0.375,0.1764705882352941,,,,0.0769230769230769,4.0,3.0,3.0,1.0,1.0,1.0,,,True,,,,,,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,2149.0,36.0,-8.0,62.0,68,12.0,25,8.0,130,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,3.0,,4.0,6.0,,3.0,2.0,10.0,71.0,,,,2.0,2.0,,,4.0,2.0,6.0,,,3.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,2.0,,1.0,2.0,,3.0,2.0,2.0,1.0,,1.0,,1.0,,4.0,12.0,1.0,,0.25,0.25,,,,0.6666666666666666,,1.0,0.4444444444444444,,1.0,0.5,,1.0,0.3333333333333333,17.142857142857142,1.0,,,0.0714285714285714,,,,0.0454545454545454,,,,,,,,,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,,,,,,0.3333333333333333,,,,0.5,1.0,,0.5555555555555556,,0.4281,,0.3808,0.1,0.1428571428571428,,0.4,9.616666666666664,26.73333333333333,0.1935483870967742,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,17085.0,285.0,-87.0,523.0,536,95.0,138,52.0,1059,15.0,32.0,,3.0,31.0,53.0,15.0,44.0,,,,2.0,1.0,61.0,129.0,,2.0,20.0,142.0,581.0,8.0,15.0,17.0,9.0,21.0,1.0,10.0,28.0,72.0,50.0,,,,,17.0,2.0,19.0,2.0,,10.0,3.0,4.0,40.0,6.0,13.0,6.0,40.0,5.0,51.0,19.0,70.0,6.0,5.0,1.0,8.0,2.0,6.0,14.0,1.0,2.0,22.0,1.0,9.0,25.0,,26.0,,25.0,10.0,4.0,14.0,12.0,14.0,7.0,28.0,95.0,3.0,4.0,0.5901639344262295,0.6206896551724138,,,,0.4728682170542636,0.5333333333333333,0.4285714285714285,0.465648854961832,0.5333333333333333,0.4090909090909091,0.5,0.53125,0.5,0.015267175572519,28.08219178082192,0.3636363636363636,0.2941176470588235,0.2040816326530612,0.0747126436781609,0.0952380952380952,0.1071428571428571,0.1776061776061776,0.0826086956521739,0.0561797752808988,0.0263157894736842,0.2388059701492537,0.1632653061224489,0.2,0.08,0.1538461538461538,0.5,0.2442748091603053,0.46875,0.5769230769230769,0.4666666666666667,0.4045801526717557,0.5849056603773585,0.62,0.3358778625954198,0.3409090909090909,0.3571428571428571,0.9333333333333332,,,,,0.015267175572519,,,,0.1363636363636363,,0.0454545454545454,0.2595419847328244,,0.4388457364341085,0.5168583333333334,0.4100904761904762,0.072463768115942,0.0735294117647058,0.1197183098591549,0.1971830985915492,9.17596899224806,57.6,0.1816443594646271,9.0,1.0,6.0,2.0,0.4838709677419355,0.6,,,2.0,,,,,4.0,6.0,11.0,3.0,1.0,2.0,3.0,,3.0,,,2.0,,0.0852713178294573,0.1875,0.0566037735849056,0.0454545454545454,0.1153846153846153,0.0606060606060606,0.0535714285714285,0.4444444444444444,0.25,,,,,,,,,,,,,,0.2777777777777778,,,,,,,1.0,,True,,,,,,,,,
