EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,FTDefRebounds,BlockedArc3,DefensiveGoaltends,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,OffensiveGoaltends,on,Clear Path Fouls
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,132754.0,2213,245,4361,4345,1232,1254,484,8706,168,274,9.0,20.0,38.0,67.0,46.0,117.0,102.0,244.0,6.0,13.0,2.0,5.0,75.0,197.0,3.0,14.0,26.0,57.0,316,635,81.0,210.0,259.0,1134,4674,19.0,48.0,3.0,14.0,14.0,61.0,72.0,166,28.0,62.0,103.0,331.0,290,342.0,123.0,120.0,6.0,1.0,196.0,75.0,49.0,1.0,508.0,116.0,624.0,78.0,38.0,297.0,69.0,142.0,1364.0,8.0,31.0,61.0,124.0,185.0,39.0,224.0,15.0,70.0,31.0,39.0,116.0,33.0,85.0,73.0,6.0,31.0,4.0,5.0,189.0,7.0,57.0,79,162,1.0,15.0,293.0,9.0,21.0,323.0,29.0,2.0,8.0,126.0,5.0,41.0,14.0,1.0,11.0,1.0,2.0,1.0,15.0,8.0,1.0,331.0,1232,18.0,38.0,0.4588607594936709,0.46325878594249204,0.5061728395061729,0.38571428571428573,0.21428571428571427,0.45161290322580644,0.3875598086124402,0.49763779527559054,0.3958333333333333,0.43373493975903615,0.5177514792899408,0.3790322580645161,0.5,0.571501014198783,0.4295774647887324,0.5652920962199313,0.2485207100591716,0.004761904761904762,0.07716535433070866,0.12043795620437957,0.07692307692307693,0.028688524590163935,0.07692307692307693,23.84631022565562,0.6137566137566137,0.08695652173913043,0.0220014194464159,0.1189083820662768,0.01873536299765808,0.09541000515729757,0.021241830065359478,0.022018348623853212,0.02416918429003021,0.020637898686679174,0.014619883040935672,0.03529411764705882,0.06680584551148225,0.088,0.10314685314685315,0.10869565217391304,0.14482758620689656,0.03816793893129771,0.5333333333333333,0.3242603550295858,0.6131386861313869,0.6970954356846473,0.39880952380952384,0.13846153846153847,0.39316239316239315,0.42592592592592593,0.17391304347826086,0.28875739644970416,0.4180327868852459,0.43037974683544306,0.6862745098039216,0.015384615384615385,0.46153846153846156,0.5,1.0,0.2331360946745562,0.38071065989847713,0.38071065989847713,0.4666666666666667,0.3225806451612903,0.45,0.4444444444444444,0.22580645161290322,0.21428571428571427,1.0,0.29385964912280704,0.5671641791044776,0.021929824561403508,0.4,0.25,0.45614035087719296,0.5727810650887574,0.3826530612244898,0.5115100118483413,0.48291568627450987,0.4893940789473684,0.13862433862433862,0.1721311475409836,0.023474178403755867,0.053791887125220456,0.29188712522045857,8.760472440944882,25.010476190476187,0.2825040128410915,,,,,,,,,,,,,,,True,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,56023.0,934,104,1847,1842,524,502,226,3689,48,81,7.0,13.0,9.0,13.0,9.0,34.0,28.0,81.0,9.0,23.0,4.0,4.0,42.0,111.0,5.0,9.0,15.0,41.0,85,196,51.0,134.0,34.0,357,1999,14.0,32.0,6.0,11.0,4.0,50.0,20.0,48,19.0,45.0,11.0,108.0,110,60.0,144.0,9.0,10.0,,111.0,42.0,19.0,1.0,63.0,11.0,74.0,7.0,4.0,34.0,12.0,17.0,159.0,5.0,15.0,19.0,42.0,69.0,21.0,90.0,4.0,39.0,23.0,16.0,25.0,6.0,16.0,21.0,1.0,9.0,2.0,2.0,46.0,2.0,10.0,68,134,2.0,10.0,48.0,3.0,4.0,48.0,6.0,,,23.0,,4.0,9.0,1.0,7.0,,1.0,1.0,10.0,8.0,,108.0,524,21.0,3.0,0.6470588235294118,0.6875,0.9411764705882353,0.3805970149253731,0.5454545454545454,0.4222222222222222,0.3805970149253731,0.4336734693877551,0.4375,0.4166666666666667,0.4893939393939394,0.5348837209302325,0.521505376344086,0.5085470085470085,0.5555555555555556,0.5346534653465347,0.40606060606060607,0.007462686567164179,0.09693877551020408,0.13580246913580246,0.11764705882352941,0.04938271604938271,,18.76777251184834,0.5434782608695652,0.07228915662650602,0.024350649350649352,0.0811965811965812,0.02564102564102564,0.07484662576687116,0.02466091245376079,0.03333333333333333,0.014084507042253521,0.021367521367521368,0.03164556962025317,,0.04878048780487805,0.06206896551724138,0.09956709956709957,0.07878787878787878,0.08695652173913043,0.023391812865497075,0.8,0.24545454545454545,0.5925925925925926,0.6857142857142857,0.5833333333333334,0.10303030303030303,0.2647058823529412,0.3,0.3333333333333333,0.24545454545454545,0.345679012345679,0.36363636363636365,0.8571428571428571,0.0696969696969697,0.391304347826087,0.391304347826087,1.0,0.33636363636363636,0.3783783783783784,0.38181818181818183,0.9285714285714286,0.3023255813953488,0.5384615384615384,0.2857142857142857,0.20930232558139536,0.5555555555555556,1.0,0.13978494623655913,0.6923076923076923,0.043010752688172046,1.0,0.44086021505376344,0.36585365853658536,0.6515151515151515,0.3783783783783784,0.5198333333333335,0.4960680555555556,0.48576774193548383,0.06628242074927954,0.107981220657277,,0.1400560224089636,0.3025210084033613,9.460714285714284,24.812686567164178,0.28370330265295074,1.0,2.0,1.0,8.0,1.0,1.0,0.009009009009009009,0.1111111111111111,0.015873015873015872,0.046511627906976744,0.5,1.0,,,True,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,18944.0,316,17,616,620,247,246,77,1236,18,36,4.0,4.0,6.0,11.0,2.0,7.0,11.0,29.0,3.0,4.0,2.0,3.0,8.0,27.0,,1.0,5.0,16.0,31,72,11.0,31.0,13.0,108,630,5.0,6.0,,2.0,,10.0,8.0,21,7.0,19.0,7.0,44.0,16,46.0,30.0,3.0,6.0,2.0,25.0,8.0,10.0,,42.0,11.0,53.0,8.0,3.0,21.0,2.0,19.0,117.0,,4.0,6.0,7.0,15.0,4.0,19.0,,14.0,9.0,5.0,11.0,4.0,7.0,9.0,,4.0,,,20.0,2.0,8.0,19,36,1.0,3.0,23.0,4.0,3.0,20.0,1.0,,1.0,9.0,,1.0,5.0,1.0,3.0,,1.0,1.0,6.0,4.0,,44.0,247,5.0,1.0,0.25806451612903225,0.2857142857142857,0.9090909090909091,0.3548387096774194,,0.3684210526315789,0.3793103448275862,0.4305555555555556,0.8333333333333334,0.38095238095238093,0.46116504854368934,0.625,0.4625,0.47767857142857145,0.625,0.4673913043478261,0.30097087378640774,,0.1388888888888889,0.2222222222222222,0.2857142857142857,,,18.776671408250355,0.55,0.0374331550802139,0.01818181818181818,0.07407407407407407,,0.048507462686567165,0.015209125475285171,,0.02,0.031578947368421054,,,0.025,,0.07042253521126761,0.06349206349206349,0.1111111111111111,,0.6666666666666666,0.34951456310679613,0.5,0.6428571428571429,0.2777777777777778,0.06796116504854369,0.2857142857142857,0.4,,0.2815533980582524,0.3793103448275862,0.3793103448275862,0.2727272727272727,0.038834951456310676,0.75,0.75,1.0,0.2621359223300971,0.2962962962962963,0.2962962962962963,0.875,0.5,1.0,0.25,0.125,,,0.275,0.5454545454545454,0.075,0.6666666666666666,0.4,0.3125,0.6504854368932039,0.32,0.511969801980198,0.511575,0.49990263157894743,0.08108108108108109,0.1125,,0.09259259259259259,0.4074074074074074,8.477777777777778,26.706451612903226,0.400974025974026,,1.0,,2.0,1.0,,,0.07407407407407407,,0.125,,,,,True,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,68707.0,1145,176,2249,2256,933,902,276,4505,114,174,30.0,50.0,43.0,66.0,29.0,72.0,39.0,87.0,,1.0,,,1.0,4.0,,2.0,1.0,3.0,182,333,1.0,5.0,85.0,452,2397,36.0,59.0,,2.0,16.0,88.0,75.0,134,1.0,3.0,44.0,197.0,276,88.0,,3.0,38.0,,4.0,1.0,28.0,,38.0,14.0,52.0,7.0,7.0,24.0,5.0,9.0,118.0,17.0,74.0,47.0,106.0,169.0,94.0,263.0,7.0,28.0,10.0,18.0,27.0,10.0,16.0,36.0,2.0,11.0,,7.0,63.0,5.0,21.0,104,163,10.0,9.0,96.0,10.0,8.0,125.0,11.0,,,57.0,,11.0,52.0,,46.0,,1.0,5.0,52.0,32.0,1.0,197.0,933,15.0,9.0,0.7582417582417582,0.8466257668711656,,0.2,,0.3333333333333333,0.2,0.5465465465465466,0.6101694915254238,0.5597014925373134,0.5428994082840237,0.5901639344262295,0.5583941605839416,0.5721518987341773,0.6111111111111112,0.5898203592814372,0.014792899408284023,,0.08408408408408409,0.09195402298850575,0.125,0.034482758620689655,,17.90461297888976,0.42857142857142855,0.15251798561151078,0.10164835164835165,0.16376306620209058,0.0913978494623656,0.15580448065173116,0.09956236323851203,0.10943396226415095,0.10989010989010989,0.08896797153024912,0.07042253521126761,0.1590909090909091,0.144,0.1686046511627907,0.15018315018315018,0.16587677725118483,0.15789473684210525,0.056910569105691054,0.6153846153846154,0.514792899408284,0.6551724137931034,0.7215189873417721,0.7719298245614035,0.21301775147928995,0.4027777777777778,0.4603174603174603,0.7586206896551724,0.257396449704142,0.4482758620689655,0.4642857142857143,0.717948717948718,0.0029585798816568047,,,,0.011834319526627219,0.25,0.25,,0.819672131147541,0.6,0.4,0.03278688524590164,,,0.48175182481751827,0.6515151515151515,,,0.021897810218978103,0.3333333333333333,0.5295857988165681,0.25,0.491241272189349,0.5311557692307692,0.47552992700729935,0.1484375,0.1503957783641161,,0.19469026548672566,0.4358407079646018,6.675675675675675,25.02,0.4148510449088484,,,3.0,16.0,,,,0.18181818181818182,0.030612244897959183,,,,5.0,,True,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,160372.0,2673,255,5243,5229,1561,1521,599,10472,353,527,74.0,120.0,116.0,175.0,136.0,291.0,128.0,280.0,,,,,,,,,,,617,1098,,,285.0,1519,5608,96.0,163.0,,,67.0,259.0,183.0,310,,,127.0,493.0,916,318.0,,,110.0,,,,96.0,,206.0,41.0,247.0,37.0,4.0,123.0,14.0,69.0,535.0,40.0,128.0,150.0,461.0,693.0,181.0,874.0,15.0,84.0,36.0,48.0,114.0,20.0,59.0,98.0,6.0,55.0,2.0,11.0,212.0,14.0,68.0,133,270,27.0,39.0,281.0,19.0,5.0,384.0,63.0,,1.0,200.0,,23.0,32.0,4.0,23.0,2.0,,9.0,36.0,17.0,5.0,493.0,1561,34.0,22.0,0.7423014586709886,0.8149466192170819,,,,,,0.5619307832422586,0.588957055214724,0.5903225806451613,0.5619307832422586,0.588957055214724,0.5903225806451613,0.6033386327503975,0.6540404040404041,0.6402597402597403,,,0.08743169398907104,0.1366223908918406,0.07903780068728522,0.0035714285714285713,,24.759979787771602,0.5377358490566038,0.27181603773584906,0.07390300230946882,0.23885350318471338,0.08264462809917356,0.26290877796901896,0.07581227436823104,0.09878419452887538,0.06295399515738499,0.05597579425113464,0.082687338501292,0.08247422680412371,0.24489795918367346,0.31422018348623854,0.26785714285714285,0.23555555555555555,0.24719101123595505,0.03937007874015748,0.4722222222222222,0.47996357012750457,0.6698292220113852,0.7758241758241758,0.7422096317280453,0.2650273224043716,0.46735395189003437,0.5074626865671642,0.6470588235294118,0.2550091074681239,0.45714285714285713,0.45878136200716846,0.84375,,,,,,,,,0.7361963190184049,0.6166666666666667,0.25675675675675674,,,,0.5645161290322581,0.6628571428571428,,,,,0.47996357012750457,,0.4944971766848816,0.5368301470588235,0.5047483870967739,0.16194331983805668,0.16194331983805668,,0.17050691244239632,0.3245556287030941,6.817030965391622,,0.2977303070761015,,,13.0,82.0,2.0,1.0,,0.4581005586592179,0.06735751295336788,,,,13.0,1.0,True,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,78633.0,1311,30,2576,2550,474,464,275,5126,94,167,23.0,47.0,12.0,20.0,27.0,71.0,44.0,105.0,7.0,21.0,2.0,11.0,45.0,122.0,2.0,9.0,9.0,32.0,165,343,52.0,143.0,110.0,596,2797,27.0,59.0,4.0,13.0,11.0,77.0,22.0,47,11.0,43.0,19.0,96.0,212,118.0,153.0,3.0,36.0,,122.0,45.0,26.0,,60.0,16.0,76.0,8.0,8.0,29.0,7.0,24.0,168.0,15.0,60.0,53.0,144.0,213.0,81.0,294.0,14.0,22.0,17.0,5.0,36.0,5.0,17.0,41.0,1.0,19.0,1.0,17.0,77.0,5.0,10.0,104,147,6.0,12.0,111.0,11.0,16.0,138.0,12.0,,9.0,62.0,,9.0,57.0,1.0,43.0,,2.0,12.0,58.0,38.0,2.0,96.0,474,13.0,7.0,0.6424242424242425,0.7210884353741497,0.9807692307692307,0.36363636363636365,0.3076923076923077,0.2558139534883721,0.36363636363636365,0.48104956268221577,0.4576271186440678,0.46808510638297873,0.5,0.4583333333333333,0.42777777777777776,0.5385321100917431,0.4873417721518987,0.4752475247524752,0.294238683127572,,0.07580174927113703,0.12574850299401197,0.056338028169014086,0.009523809523809525,,21.40641158221303,0.4675324675324675,0.1708185053380783,0.07009345794392523,0.18596491228070175,0.057034220532319393,0.17464539007092197,0.06702412868632708,0.0748502994011976,0.08080808080808081,0.05864197530864197,0.06542056074766354,0.02040816326530612,0.15087719298245614,0.1461187214611872,0.20353982300884957,0.22439024390243903,0.0875,0.05907172995780591,0.6551724137931034,0.3436213991769547,0.562874251497006,0.6438356164383562,0.5638297872340425,0.14609053497942387,0.38028169014084506,0.40298507462686567,0.5925925925925926,0.21604938271604937,0.41904761904761906,0.4230769230769231,0.8409090909090909,0.043209876543209874,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.25102880658436216,0.36885245901639346,0.36885245901639346,1.0,0.6527777777777778,0.48936170212765956,0.21739130434782608,0.125,0.2222222222222222,1.0,0.2222222222222222,0.6,0.12222222222222222,0.18181818181818182,0.35555555555555557,0.28125,0.6378600823045267,0.36885245901639346,0.5120876543209876,0.5449716666666667,0.5009383333333333,0.11567164179104478,0.15776081424936386,,0.12919463087248323,0.1610738255033557,7.686588921282799,24.89370629370629,0.18400621118012422,2.0,4.0,6.0,16.0,1.0,2.0,,0.22535211267605634,0.0821917808219178,0.05555555555555555,0.5,0.5,2.0,,True,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,29125.0,485,95,975,971,349,455,114,1946,5,10,1.0,2.0,2.0,5.0,2.0,6.0,26.0,56.0,25.0,44.0,8.0,14.0,17.0,30.0,1.0,3.0,7.0,12.0,33,72,42.0,74.0,20.0,212,1007,1.0,4.0,4.0,6.0,1.0,15.0,12.0,24,15.0,26.0,13.0,82.0,60,6.0,120.0,6.0,2.0,,30.0,17.0,2.0,,36.0,6.0,42.0,1.0,5.0,24.0,10.0,2.0,90.0,,4.0,13.0,34.0,49.0,4.0,53.0,1.0,10.0,7.0,3.0,10.0,2.0,9.0,10.0,,1.0,1.0,2.0,20.0,1.0,8.0,22,39,2.0,2.0,16.0,,4.0,26.0,,,10.0,5.0,,3.0,6.0,,4.0,,,2.0,6.0,4.0,,82.0,349,7.0,3.0,0.9090909090909091,0.9375,0.9523809523809523,0.5675675675675675,0.6666666666666666,0.5769230769230769,0.5675675675675675,0.4583333333333333,0.25,0.5,0.6575342465753424,0.7,0.69,0.6655844155844156,0.7,0.6964285714285714,0.5068493150684932,,0.027777777777777776,0.2,,,,15.746606334841628,0.5,0.11409395973154363,0.013745704467353952,0.09774436090225563,,0.10904872389791183,0.01,0.018691588785046728,0.014084507042253521,0.008849557522123894,,,0.07692307692307693,0.06756756756756757,0.175,0.0673076923076923,0.20689655172413793,0.014705882352941176,0.6666666666666666,0.0684931506849315,0.5,0.625,0.8,0.0410958904109589,0.3333333333333333,0.3333333333333333,0.5,0.3835616438356164,0.4642857142857143,0.4642857142857143,0.9615384615384616,0.3013698630136986,0.5681818181818182,0.5681818181818182,0.96,0.2054794520547945,0.5666666666666667,0.5666666666666667,0.9411764705882353,0.2,0.5,,0.3,0.3333333333333333,1.0,0.1,0.4,0.28,0.5714285714285714,0.24,0.5833333333333334,0.5753424657534246,0.5666666666666667,0.5134116438356163,0.5780357142857142,0.5076539999999999,0.033112582781456956,0.06493506493506493,,0.07075471698113207,0.3867924528301887,15.586111111111112,24.08648648648649,0.35794871794871796,3.0,3.0,,2.0,,,,0.05,,0.3,1.0,1.0,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,69336.0,1156,115,2278,2271,733,650,260,4549,102,142,22.0,34.0,23.0,33.0,4.0,20.0,35.0,90.0,4.0,15.0,1.0,6.0,16.0,53.0,2.0,4.0,6.0,22.0,141,252,20.0,68.0,126.0,468,2381,22.0,39.0,2.0,5.0,11.0,61.0,28.0,51,7.0,28.0,39.0,116.0,210,72.0,60.0,,28.0,,53.0,16.0,13.0,,91.0,10.0,101.0,9.0,1.0,58.0,11.0,22.0,212.0,10.0,37.0,31.0,78.0,122.0,50.0,172.0,8.0,55.0,40.0,15.0,25.0,8.0,18.0,21.0,1.0,7.0,1.0,2.0,46.0,3.0,14.0,29,61,2.0,3.0,117.0,3.0,10.0,159.0,7.0,,,68.0,,15.0,46.0,1.0,24.0,1.0,5.0,17.0,47.0,30.0,,116.0,733,9.0,12.0,0.7446808510638298,0.8267716535433071,1.0,0.29411764705882354,0.4,0.25,0.29411764705882354,0.5595238095238095,0.5641025641025641,0.5490196078431373,0.534375,0.5681818181818182,0.4873417721518987,0.5909090909090909,0.5980392156862745,0.5471698113207547,0.2125,,0.051587301587301584,0.035211267605633804,0.4,,,17.046772323154233,0.5434782608695652,0.10025706940874037,0.04792746113989637,0.11439114391143912,0.050761421319796954,0.10390848427073403,0.048503611971104234,0.06315789473684211,0.041237113402061855,0.03754266211604096,0.05521472392638037,0.029411764705882353,0.08680555555555555,0.10106382978723404,0.11258278145695365,0.1134020618556701,0.11688311688311688,0.05517241379310345,0.6382978723404256,0.44375,0.7183098591549296,0.7445255474452555,0.6862745098039216,0.0625,0.2,0.3333333333333333,0.5,0.28125,0.3888888888888889,0.3888888888888889,0.9428571428571428,0.046875,0.26666666666666666,0.26666666666666666,1.0,0.165625,0.3018867924528302,0.3018867924528302,1.0,0.7727272727272727,0.6470588235294118,0.36363636363636365,0.09090909090909091,0.5,1.0,0.4177215189873418,0.696969696969697,0.0759493670886076,0.16666666666666666,0.27848101265822783,0.2727272727272727,0.65625,0.3018867924528302,0.5303537500000001,0.5552328947368421,0.5289018987341773,0.1784776902887139,0.21725239616613418,,0.13034188034188035,0.24786324786324787,7.87301587301587,24.92941176470588,0.3217734855136084,,1.0,3.0,13.0,,2.0,,0.16455696202531644,0.038461538461538464,0.022727272727272728,,,2.0,1.0,True,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,74922.0,1249,77,2418,2417,602,569,249,4835,102,159,9.0,16.0,24.0,41.0,2.0,11.0,38.0,111.0,1.0,2.0,,1.0,5.0,17.0,,3.0,,2.0,142,281,6.0,19.0,51.0,353,2586,13.0,28.0,,4.0,9.0,35.0,31.0,67,,3.0,17.0,79.0,212,72.0,18.0,,8.0,2.0,15.0,5.0,21.0,,96.0,17.0,113.0,12.0,5.0,59.0,10.0,27.0,243.0,6.0,24.0,29.0,58.0,88.0,30.0,118.0,5.0,67.0,36.0,31.0,18.0,3.0,11.0,16.0,,7.0,1.0,4.0,34.0,3.0,9.0,29,58,1.0,3.0,69.0,6.0,6.0,87.0,9.0,,,43.0,,5.0,10.0,1.0,3.0,,4.0,3.0,11.0,7.0,2.0,79.0,602,5.0,4.0,0.7464788732394366,0.7681159420289855,1.0,0.3157894736842105,,,0.35294117647058826,0.505338078291815,0.4642857142857143,0.4626865671641791,0.5033333333333333,0.40625,0.44285714285714284,0.5206489675516224,0.4605263157894737,0.4817073170731707,0.06333333333333334,,0.07473309608540925,0.12578616352201258,,0.009009009009009009,,13.80458919319023,0.5294117647058824,0.0729559748427673,0.030303030303030304,0.10984848484848485,0.031413612565445025,0.0821529745042493,0.030518819938962362,0.05136986301369863,0.029069767441860465,0.012195121951219513,0.03821656050955414,,0.075,0.05660377358490566,0.08250825082508251,0.11290322580645161,0.10256410256410256,0.0390625,0.6363636363636364,0.53,0.6415094339622641,0.7338129496402878,0.7549019607843137,0.03666666666666667,0.18181818181818182,0.18181818181818182,1.0,0.37,0.34234234234234234,0.34545454545454546,0.7105263157894737,0.006666666666666667,0.5,0.5,1.0,0.056666666666666664,0.29411764705882354,0.29411764705882354,1.0,0.5,0.5625,0.5555555555555556,0.09375,,,0.5857142857142857,0.5853658536585366,0.014285714285714285,,0.02857142857142857,,0.5933333333333334,0.3333333333333333,0.5383942953020134,0.535268,0.5114260869565217,0.12874251497005987,0.1365079365079365,,0.09915014164305949,0.2237960339943343,7.971174377224202,27.31578947368421,0.24896608767576509,,1.0,,1.0,1.0,1.0,,0.015151515151515152,,0.03125,,,,,True,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,87742.0,1462,99,2844,2830,826,770,331,5674,91,161,9.0,22.0,19.0,41.0,21.0,44.0,18.0,48.0,29.0,61.0,8.0,19.0,20.0,64.0,2.0,6.0,5.0,24.0,130,253,49.0,125.0,106.0,513,3119,13.0,31.0,3.0,8.0,4.0,39.0,27.0,62,13.0,43.0,54.0,147.0,192,68.0,147.0,,10.0,2.0,62.0,20.0,27.0,1.0,76.0,20.0,96.0,14.0,6.0,42.0,11.0,23.0,212.0,9.0,25.0,26.0,60.0,94.0,35.0,129.0,8.0,39.0,27.0,12.0,32.0,8.0,21.0,32.0,5.0,11.0,2.0,7.0,64.0,,18.0,59,113,2.0,7.0,116.0,6.0,24.0,126.0,12.0,,,58.0,,11.0,8.0,,3.0,,2.0,3.0,8.0,4.0,,147.0,826,9.0,10.0,0.7384615384615385,0.768,1.0,0.392,0.375,0.3023255813953488,0.3983739837398374,0.5138339920948617,0.41935483870967744,0.43548387096774194,0.5383597883597884,0.44871794871794873,0.44285714285714284,0.5896551724137931,0.4642857142857143,0.5485074626865671,0.3306878306878307,0.008,0.1067193675889328,0.14285714285714285,0.09090909090909091,,0.01639344262295082,15.432290052680507,0.5,0.06659267480577137,0.02615062761506276,0.07580174927113703,0.03383458646616541,0.06913183279742766,0.027823240589198037,0.03723404255319149,0.016666666666666666,0.020588235294117647,0.028846153846153848,0.05172413793103448,0.06506849315068493,0.036585365853658534,0.0881542699724518,0.08368200836820083,0.057692307692307696,0.04819277108433735,0.5,0.42592592592592593,0.5652173913043478,0.6594202898550725,0.7472527472527473,0.1164021164021164,0.4772727272727273,0.525,0.7619047619047619,0.12698412698412698,0.375,0.375,0.6666666666666666,0.16137566137566137,0.47540983606557374,0.48333333333333334,1.0,0.1693121693121693,0.3125,0.3125,1.0,0.5641025641025641,0.4090909090909091,0.2222222222222222,0.15384615384615385,0.3333333333333333,1.0,0.3904761904761905,0.4634146341463415,0.18095238095238095,0.42105263157894735,0.22857142857142856,0.20833333333333334,0.7566137566137566,0.3225806451612903,0.5567616000000002,0.5320716666666666,0.5499191176470589,0.13679245283018868,0.1939799331103679,,0.07602339181286549,0.28654970760233917,5.266798418972332,24.761599999999998,0.29043600562587907,1.0,2.0,1.0,8.0,,1.0,,0.08695652173913043,0.011235955056179775,0.05128205128205128,0.5,1.0,,,True,
