EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,PenaltyFG2A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,FG3A,FG3APct,Corner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,AtRimFGA,FG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,Steals,LostBallSteals,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyPointsPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,AtRimAssists,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,ShortMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceTsPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChancePointsPct,on,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,Corner3Assists,LongMidRangeAssists,BadPassSteals,StepOutOfBoundsTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,PtsPutbacks,HeaveAttempts,FTOffRebounds,FTDefRebounds,Travels,Charge Fouls,Charge Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,30.0,-1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201595,1610612745,Joey Dorsey,Joey Dorsey,201595,HOU,801.0,-8,31,29,17,60,26,13.0,21.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,21.0,1.0,0.16666666666666666,11.428571428571429,1.0,1.0,0.2,0.21428571428571427,0.08333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.42535,0.42535,0.3333333333333333,0.3333333333333333,8.3,0.6774193548387096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,31.0,-1,1,1,1,2,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,31.0,-1,1,1,1,2,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,30.0,-1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,0.54795,,,,,,1.0,1.0,1.0,1.0,1.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,202.0,2,8,7,7,15,5,3.0,4.0,,,1.0,2.0,4.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,4.0,,1.0,37.5,1.0,,,0.25,,,,,,,,0.8466,,0.5,0.5,0.1,0.5,,,,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203143,1610612745,Pablo Prigioni,Pablo Prigioni,203143,HOU,529.0,-6,20,19,7,39,17,9.0,15.0,3.0,,1.0,,6.0,1.0,,,,,,,,,2.0,1.0,3.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,,15.0,,0.75,25.0,0.5,,,0.2222222222222222,0.125,,,,,,,0.505075,0.505075,,,18.9,0.75,,3.0,0.75,,0.75,25.8,,,,,6.0,,2.0,1.0,1.0,,6.0,,,,0.75,0.75,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,1.0,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203123,1610612745,Kostas Papanikolaou,Kostas Papanikolaou,203123,HOU,770.0,-7,30,28,16,58,25,13.0,21.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,3.0,2.0,4.0,,2.0,,1.0,2.0,,21.0,,0.16666666666666666,20.588235294117645,0.75,,,0.07142857142857142,,,,,,,,0.515775,0.515775,,,,0.7,1.0,2.0,1.0,0.5,1.0,24.35,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,0.16666666666666666,0.09090909090909091,0.09090909090909091,,,,,1.0,,,1.0,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,0.5,,,,0.5,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203910,1610612745,Nick Johnson,Nick Johnson,203910,HOU,770.0,-7,30,28,16,58,25,13.0,21.0,3.0,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,2.0,,2.0,,,,,,,,,,,21.0,,0.3,14.705882352941176,,,,0.14285714285714285,,,,,,,,0.48377,0.4675833333333334,,,3.4,0.7,,4.0,0.8,,1.0,26.0,,1.0,,,3.0,,2.0,,,,3.0,,,,0.3,0.5,0.18181818181818182,0.18181818181818182,0.2,,,,1.0,,1.0,4.0,1.0,2.0,1.0,1.0,2.0,,4.0,1.0,,,,,0.25,0.5,0.25,0.5,,,,0.8,0.25,0.3333333333333333,,0.6666666666666666,0.5,0.25,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,770.0,-7,30,28,16,58,25,13.0,21.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,4.0,1.0,5.0,,,,,,,,2.0,4.0,2.0,21.0,,0.375,11.76470588235294,,,,0.2857142857142857,0.09090909090909091,,,,,,1.0,0.38565,0.3227,0.5,0.5,4.9,0.7,,,,,,,,,1.0,1.0,1.0,2.0,4.0,,,,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.36363636363636365,0.36363636363636365,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,0.5,0.5,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
