EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsAssisted2s,PtsPutbacks,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,HeaveAttempts,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Fg3aBlocked,Arc3Assists,FTDefRebounds,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Loose Ball Fouls,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,SelfORebPct,SecondChanceAtRimPctAssisted,LongMidRangeAssists,BlockedAtRim,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Arc3PctBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange
101150,1610612761,Lou Williams,Lou Williams,101150,TOR,4902.0,82,-29.0,158,158,44,56.0,14,316,1.0,3,1.0,2.0,5.0,14.0,3.0,6.0,3.0,1.0,2.0,12.0,1.0,1.0,4.0,9.0,23,2.0,15.0,13.0,37.0,188.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,5.0,6.0,11.0,18.0,6.0,12.0,2.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,14.0,1.0,1.0,2.0,16.0,7.0,1.0,11.0,44,1.0,1.0,1.0,0.13333333333333333,0.2,0.13333333333333333,0.391304347826087,1.0,0.16666666666666666,0.3157894736842105,0.5,0.22727272727272727,0.40217391304347827,0.5,0.39285714285714285,0.39473684210526316,0.08695652173913043,0.3333333333333333,0.07142857142857142,27.906976744186046,1.0,0.0392156862745098,0.022222222222222223,0.05,0.04225352112676056,0.013333333333333334,0.045454545454545456,0.07142857142857142,0.05,0.06666666666666667,0.07894736842105263,0.3333333333333333,0.5,0.3684210526315789,0.35714285714285715,0.38461538461538464,0.15789473684210525,0.5,0.5,0.07894736842105263,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.5,0.18181818181818182,0.5,0.09090909090909091,0.36363636363636365,0.25,0.47368421052631576,0.16666666666666666,0.42511447368421057,0.41112499999999996,0.4177272727272727,0.15555555555555556,0.23333333333333334,0.05405405405405406,0.2972972972972973,9.31304347826087,26.39333333333333,0.27848101265822783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,2960.0,49,-11.0,91,91,46,34.0,9,182,9.0,9,6.0,6.0,4.0,6.0,,1.0,,,,1.0,,,,13.0,16,,1.0,3.0,29.0,105.0,3.0,3.0,,8.0,8.0,10.0,,,3.0,19.0,6.0,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,3.0,2.0,10.0,12.0,3.0,15.0,,,,,,2.0,2.0,7.0,6.0,1.0,,,8.0,4.0,1.0,19.0,46,2.0,1.0,,,,,0.8125,1.0,0.8,0.7647058823529411,1.0,0.8,0.725,1.0,0.7916666666666666,0.058823529411764705,0.0625,,0.16666666666666666,22.0,,0.2702702702702703,0.10344827586206896,0.11764705882352941,0.2222222222222222,0.06666666666666667,0.13333333333333333,0.2857142857142857,0.16666666666666666,0.15384615384615385,0.5294117647058824,1.0,1.0,0.35294117647058826,0.6666666666666666,0.8,0.058823529411764705,,,,0.058823529411764705,,,,,0.6,1.0,,,,0.5882352941176471,,0.4841411764705882,0.5943999999999999,0.4944,0.21052631578947367,0.2222222222222222,0.27586206896551724,0.6551724137931034,4.23125,24.9,0.5054945054945055,3.0,3.0,2.0,20.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.9090909090909091,0.16666666666666666,0.36363636363636365,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,2199.0,37,-16.0,69,71,10,9.0,5,140,1.0,4,,,,2.0,1.0,1.0,,,1.0,6.0,1.0,,1.0,2.0,7,1.0,6.0,7.0,14.0,74.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,4.0,3.0,4.0,1.0,2.0,3.0,,3.0,,2.0,1.0,6.0,2.0,2.0,3.0,5.0,3.0,8.0,3.0,3.0,,1.0,1.0,4.0,1.0,4.0,6.0,,,,8.0,4.0,,,10,,,1.0,0.16666666666666666,,0.25,0.2857142857142857,1.0,,0.2692307692307692,0.5,,0.4117647058823529,0.5,,0.46153846153846156,0.2857142857142857,0.25,0.5,28.37837837837838,0.25,0.15,0.09523809523809523,0.15384615384615385,0.15151515151515152,0.08823529411764706,0.25,0.2,0.16666666666666666,0.1111111111111111,0.3076923076923077,0.25,0.3333333333333333,0.15384615384615385,,,0.07692307692307693,1.0,1.0,,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,0.5,,0.7692307692307693,0.25,0.44266363636363637,0.4423,0.2579,0.23529411764705882,0.36363636363636365,0.14285714285714285,,5.557142857142857,35.06666666666667,0.14492753623188406,1.0,1.0,,,2.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,0.5,1.0,2.0,1.0,1.0,0.07692307692307693,0.09090909090909091,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,4655.0,78,-34.0,151,152,39,50.0,15,303,3.0,4,,,2.0,3.0,2.0,3.0,5.0,2.0,2.0,6.0,,1.0,2.0,7.0,10,4.0,11.0,,26.0,176.0,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,,5.0,6.0,12.0,6.0,2.0,1.0,1.0,3.0,4.0,,,1.0,11.0,3.0,2.0,5.0,8.0,4.0,12.0,1.0,,1.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,5.0,39,,,1.0,0.36363636363636365,0.25,0.36363636363636365,0.7,,1.0,0.6190476190476191,0.75,0.5,0.6190476190476191,0.75,0.5,0.5238095238095238,0.1,0.25,,14.457831325301205,0.6666666666666666,0.09615384615384616,0.06382978723404255,0.10526315789473684,0.09859154929577464,0.05194805194805195,,0.058823529411764705,0.15,0.07142857142857142,0.19047619047619047,0.75,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.4,0.5,0.7142857142857143,0.3333333333333333,0.5333785714285715,0.4824,0.54302,,,0.11538461538461539,0.19230769230769232,9.449999999999998,24.245454545454546,0.2582781456953642,,1.0,,8.0,,1.0,,1.0,1.0,,1.0,,,,,,0.5714285714285714,0.5714285714285714,0.125,0.06666666666666667,,1.0,,0.5,,,1.0,,0.03333333333333333,,0.2,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.09090909090909091,0.2,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.5,0.4,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,6076.0,101,-42.0,198,198,70,74.0,19,396,3.0,9,3.0,4.0,3.0,5.0,,1.0,1.0,,5.0,13.0,2.0,2.0,2.0,6.0,15,5.0,14.0,3.0,30.0,231.0,,,2.0,,6.0,9.0,2.0,2.0,1.0,19.0,10.0,9.0,13.0,5.0,,9.0,3.0,12.0,,7.0,2.0,27.0,,2.0,5.0,7.0,,7.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,15.0,4.0,,1.0,1.0,3.0,2.0,,19.0,70,4.0,,0.6,0.35714285714285715,1.0,0.35714285714285715,0.4,,0.6666666666666666,0.46551724137931033,,0.8181818181818182,0.5,,0.8636363636363636,0.4827586206896552,,,,15.668202764976959,0.5,0.08196721311475409,,0.07142857142857142,0.07865168539325842,,,0.05,0.13043478260869565,,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.1724137931034483,0.6,0.6,0.034482758620689655,,,0.034482758620689655,0.4482758620689655,0.38461538461538464,0.38461538461538464,0.6,1.0,0.36363636363636365,0.75,,0.18181818181818182,1.0,0.7931034482758621,0.38461538461538464,0.4753948275862068,0.5229,0.45120909090909095,0.06666666666666667,0.125,,0.6333333333333333,5.34,25.585714285714282,0.35353535353535354,,,,2.0,,2.0,,1.0,,,2.0,1.0,,,,,0.16666666666666666,0.16666666666666666,,0.05555555555555555,,,0.3333333333333333,,,,,,,,0.25,,,,,,3.0,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,True,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,3776.0,63,-33.0,123,122,52,68.0,14,245,7.0,8,3.0,4.0,2.0,9.0,2.0,9.0,,,1.0,3.0,,,1.0,11.0,26,1.0,3.0,3.0,28.0,155.0,2.0,2.0,,4.0,4.0,11.0,,1.0,3.0,11.0,14.0,3.0,3.0,1.0,1.0,4.0,3.0,7.0,,2.0,2.0,17.0,1.0,2.0,5.0,9.0,1.0,10.0,,,,3.0,1.0,5.0,4.0,7.0,4.0,,,,4.0,2.0,,11.0,52,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.4230769230769231,1.0,0.36363636363636365,0.43103448275862066,1.0,0.3333333333333333,0.45,1.0,0.38461538461538464,0.10344827586206896,0.038461538461538464,,0.1111111111111111,25.54744525547445,0.6,0.13157894736842105,0.027777777777777776,0.14285714285714285,0.1346153846153846,0.017543859649122806,0.05263157894736842,,0.26666666666666666,0.1,0.27586206896551724,0.875,0.875,0.3103448275862069,0.2222222222222222,0.25,0.3103448275862069,0.2222222222222222,0.2222222222222222,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.75,,0.08333333333333333,,0.3793103448275862,0.3333333333333333,0.43047678571428566,0.4299,0.40499166666666664,0.06666666666666667,0.07407407407407407,0.14285714285714285,0.39285714285714285,9.488461538461538,30.46666666666667,0.42276422764227645,1.0,1.0,,8.0,,2.0,,3.0,,,2.0,1.0,,,,,0.36363636363636365,0.36363636363636365,,0.07142857142857142,,0.42857142857142855,0.5,0.5,1.0,,,,,,0.25,,,,,,3.0,2.0,,,,0.4,,,,,,,,,,,,1.0,2.0,1.0,0.08333333333333333,1.0,,,True,,,,,,,,,
201946,1610612761,Tyler Hansbrough,Tyler Hansbrough,201946,TOR,1212.0,20,-14.0,38,39,3,10.0,4,77,,2,,,,,,,,,,,,,,,2,,,,,45.0,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,1.0,,7.0,,3.0,1.0,5.0,1.0,6.0,2.0,,2.0,1.0,,1.0,2.0,5.0,3.0,1.0,1.0,,,,,,3,,,,,,,,,,,,,,,,,1.0,1.0,,7.142857142857143,1.0,0.1111111111111111,,0.5,0.26666666666666666,0.047619047619047616,,,0.25,0.75,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.63625,,,,,,,1.15,,0.07894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1111111111111111,0.1111111111111111,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,True,,,,,,,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,714.0,12,-8.0,27,26,18,15.0,2,53,2.0,3,1.0,2.0,,2.0,,1.0,,,,,,,,2.0,6,,,,4.0,32.0,,,,,1.0,5.0,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,3.0,,,,6.0,3.0,,2.0,18,,,,,,,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.2222222222222222,,0.14285714285714285,,,,,31.03448275862069,,0.5,,,0.25,,,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,0.16666666666666666,,,,,,,,,0.4,0.5,,,,0.5,,0.45916666666666667,,0.47951999999999995,0.3333333333333333,0.3333333333333333,,0.5,6.833333333333333,,0.6666666666666666,,,,2.0,,,,,,,,,,,,,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,2243.0,37,-13.0,75,73,35,29.0,8,148,6.0,8,2.0,2.0,,5.0,,,,,,,,,,6.0,13,,,4.0,16.0,85.0,2.0,2.0,,6.0,2.0,5.0,,,,4.0,4.0,,,,2.0,,,,,,,,3.0,2.0,5.0,8.0,3.0,11.0,1.0,,1.0,1.0,,3.0,1.0,4.0,3.0,,,,4.0,2.0,,4.0,35,,,,,,,0.46153846153846156,1.0,0.4,0.46153846153846156,1.0,0.4,0.5333333333333333,1.0,0.4,,0.15384615384615385,0.25,,21.686746987951807,0.3333333333333333,0.2631578947368421,0.11538461538461539,0.2222222222222222,0.25,0.0967741935483871,0.07692307692307693,,0.4444444444444444,0.16666666666666666,0.6153846153846154,0.75,1.0,0.38461538461538464,,,,,,,,,,,,0.4,1.0,,,,0.6153846153846154,,0.5669076923076923,0.59985,0.50962,0.13333333333333333,0.13333333333333333,0.375,0.25,3.0846153846153848,,0.4666666666666667,2.0,2.0,2.0,8.0,4.0,2.0,,2.0,1.0,,2.0,,1.0,,1.0,,0.6666666666666666,1.0,0.125,0.2,,0.6666666666666666,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,0.5,0.2,,,,,,,,,,,,1.0,,,,,1.0,True,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,1525.0,25,-15.0,55,55,28,25.0,4,110,,1,,1.0,,,,,,,,2.0,,,,,1,,2.0,,,64.0,,,,,,1.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,2.0,4.0,,,,,,,,,28,2.0,,,,,,,,,,,,,,,0.6666666666666666,,,,5.084745762711865,,,,0.1,0.045454545454545456,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,1.0,,0.5645333333333333,,0.6706,,,,,1.8,24.75,0.509090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
