EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefAtRimReboundPct,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls,BlockedShortMidRange,OffShortMidRangeReboundPct,SecondChanceFtPoints,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,Blocked3s,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,on,3SecondViolations,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,StepOutOfBoundsTurnovers
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,3943.0,66,18,127,131,19,32.0,11.0,258,3.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,7.0,18.0,4.0,9.0,3.0,29.0,132,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,10.0,9.0,3.0,7.0,3.0,1.0,11.0,3.0,14.0,3.0,3.0,6.0,2.0,31.0,2.0,8.0,4.0,12.0,2.0,14.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,7.0,5.0,1.0,3.0,1.0,1.0,4.0,19,1.0,0.2857142857142857,0.2857142857142857,0.75,0.4444444444444444,1.0,0.4444444444444444,0.3888888888888889,1.0,0.48148148148148145,0.5,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.05555555555555555,0.14285714285714285,23.91304347826087,0.6,0.10256410256410256,0.05128205128205128,0.24242424242424243,0.16666666666666666,0.0392156862745098,0.1,0.0625,0.23076923076923078,0.08333333333333333,0.2,0.375,0.07142857142857142,0.25925925925925924,0.42857142857142855,0.5,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.375,0.375,0.3333333333333333,0.07407407407407407,0.5,0.5,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5925925925925926,0.42857142857142855,0.477412962962963,0.6236,0.45693333333333336,0.10344827586206896,0.13793103448275862,9.927777777777779,25.433333333333334,0.14960629921259844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,6795.0,113,29,233,230,69,64.0,25.0,463,2.0,4.0,,2.0,3.0,2.0,11.0,8.0,10.0,1.0,3.0,,1.0,2.0,8.0,2.0,12.0,25.0,3.0,11.0,8.0,41.0,218,,,1.0,,6.0,9.0,2.0,6.0,21.0,4.0,20.0,6.0,3.0,7.0,2.0,2.0,12.0,5.0,17.0,5.0,5.0,4.0,3.0,39.0,1.0,9.0,6.0,15.0,1.0,16.0,,5.0,5.0,,13.0,,7.0,2.0,,15.0,6.0,10.0,8.0,2.0,8.0,1.0,2.0,21.0,69,2.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2727272727272727,,0.3,0.48,0.6666666666666666,0.4583333333333333,,0.6818181818181818,0.5128205128205128,,0.75,0.3055555555555556,0.08,0.25,21.011673151750973,0.8666666666666667,0.1,0.014705882352941176,0.16071428571428573,0.12931034482758622,0.010101010101010102,0.047619047619047616,,0.10526315789473684,0.1111111111111111,0.1951219512195122,0.06666666666666667,,0.1111111111111111,0.5,0.6666666666666666,,0.3055555555555556,0.18181818181818182,0.18181818181818182,0.2777777777777778,0.8,0.8888888888888888,0.25,0.08333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,0.25,0.2857142857142857,0.5,,1.0,,,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.4166666666666667,0.2857142857142857,0.4572628571428572,0.5088,0.4518818181818181,,0.5121951219512195,11.248,27.572727272727274,0.296137339055794,1.0,1.0,1.0,2.0,6.0,2.0,7.0,1.0,2.0,0.5,0.18181818181818182,0.1,0.3333333333333333,0.125,0.08695652173913043,0.5,0.05405405405405406,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,8509.0,142,14,284,289,79,84.0,30.0,573,9.0,11.0,1.0,3.0,3.0,2.0,5.0,4.0,9.0,5.0,7.0,1.0,2.0,5.0,9.0,3.0,15.0,25.0,10.0,16.0,6.0,66.0,286,1.0,1.0,3.0,5.0,5.0,9.0,4.0,5.0,21.0,12.0,18.0,27.0,3.0,8.0,5.0,,2.0,5.0,7.0,2.0,1.0,1.0,,19.0,1.0,9.0,8.0,19.0,2.0,21.0,1.0,4.0,4.0,,6.0,2.0,4.0,2.0,,8.0,2.0,9.0,14.0,,9.0,,3.0,21.0,79,3.0,0.4,0.42857142857142855,0.9,0.625,0.3333333333333333,0.6666666666666666,0.6,0.5555555555555556,0.7317073170731707,0.625,0.6153846153846154,0.75,0.625,0.65625,0.3902439024390244,,,16.61341853035144,0.75,0.10526315789473684,0.011494252873563218,0.12857142857142856,0.11643835616438356,0.016260162601626018,,0.03125,0.08333333333333333,0.12,0.09615384615384616,0.2222222222222222,0.06666666666666667,0.2682926829268293,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.12195121951219512,0.4,0.4,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.5,0.17073170731707318,0.7142857142857143,0.7142857142857143,1.0,0.21951219512195122,0.5555555555555556,0.5555555555555556,0.8,0.25,0.5,0.5,1.0,0.23076923076923078,1.0,0.23076923076923078,0.6585365853658537,0.625,0.5187475,0.557175,0.48880416666666665,0.07575757575757576,0.3181818181818182,8.660000000000002,26.475,0.27816901408450706,1.0,2.0,1.0,,2.0,,1.0,1.0,1.0,0.5,,,,,0.1111111111111111,0.3333333333333333,0.07317073170731707,0.04,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.027777777777777776,0.08333333333333333,1.0,0.5,1.0,0.25,0.07692307692307693,1.0,0.125,,,,,,,,,,,,,,,,,,True,,,,,
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,3755.0,63,28,127,127,28,28.0,12.0,254,7.0,12.0,3.0,1.0,1.0,4.0,6.0,1.0,4.0,,,,,,1.0,,12.0,22.0,,1.0,4.0,28.0,110,3.0,,1.0,4.0,2.0,2.0,,2.0,6.0,14.0,10.0,,,1.0,,2.0,4.0,5.0,9.0,2.0,2.0,1.0,1.0,23.0,4.0,4.0,3.0,7.0,4.0,11.0,1.0,2.0,2.0,,4.0,,3.0,2.0,,6.0,,7.0,4.0,,7.0,,,6.0,28,,0.5833333333333334,0.6363636363636364,,,,,0.5454545454545454,1.0,0.5217391304347826,0.5,1.0,0.5384615384615384,0.5,1.0,0.043478260869565216,0.09090909090909091,0.16666666666666666,22.857142857142858,0.6666666666666666,0.07894736842105263,0.10256410256410256,0.11764705882352941,0.09722222222222222,0.08,0.1111111111111111,0.11764705882352941,,0.21428571428571427,0.14285714285714285,,0.1111111111111111,0.5217391304347826,0.5833333333333334,0.7,0.5714285714285714,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.17391304347826086,0.25,0.25,,,,,,0.043478260869565216,,,,0.75,,,,0.5,1.0,,0.5652173913043478,,0.48574347826086955,0.6077666666666667,0.3862,0.14285714285714285,0.21428571428571427,6.036363636363637,24.7,0.2204724409448819,,,,,1.0,,1.0,1.0,4.0,,,,,,,,0.15384615384615385,0.16,2.0,,,1.0,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1.0,,0.6666666666666666,,,,1.0,0.75,0.6666666666666666,0.25,,,,1.0,2.0,1.0,0.07692307692307693,,,,,,,,,,,,,,True,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,5560.0,93,23,183,183,53,52.0,26.0,366,8.0,14.0,7.0,5.0,8.0,9.0,16.0,3.0,8.0,,,,,,,,20.0,38.0,,,14.0,54.0,175,9.0,,,12.0,7.0,15.0,,3.0,17.0,28.0,12.0,,,,,2.0,,1.0,1.0,1.0,,,,3.0,5.0,4.0,9.0,14.0,8.0,22.0,2.0,,,,1.0,,1.0,2.0,,3.0,1.0,6.0,15.0,,16.0,,1.0,17.0,53,1.0,0.7,0.8235294117647058,,,,,0.5263157894736842,0.4666666666666667,0.5263157894736842,0.5555555555555556,0.4666666666666667,0.6,0.6,0.53125,,0.05263157894736842,0.07142857142857142,23.076923076923077,0.3333333333333333,0.15789473684210525,0.07692307692307693,0.1,0.13402061855670103,0.0898876404494382,0.058823529411764705,0.041666666666666664,0.15789473684210525,0.047619047619047616,0.1111111111111111,0.07692307692307693,0.125,0.3684210526315789,0.5714285714285714,0.6153846153846154,0.625,0.42105263157894735,0.5625,0.6,0.21052631578947367,0.375,0.375,1.0,,,,,,,,,0.7777777777777778,,,,0.5333333333333333,0.625,,0.3684210526315789,,0.47124473684210527,0.5189250000000001,0.5019266666666666,0.2222222222222222,0.3148148148148148,7.705263157894737,,0.2896174863387978,,,,,,1.0,1.0,2.0,8.0,,,,,,0.29411764705882354,,0.18181818181818182,0.18181818181818182,4.0,,,,5.0,6.0,,3.0,1.0,1.0,,3.0,,,9.0,2.0,9.0,4.0,,0.5555555555555556,0.2,0.125,0.125,0.4444444444444444,0.6666666666666666,0.5714285714285714,,,,,,,5.0,0.125,2.0,1.0,1.0,2.0,0.0625,0.125,0.25,,,,,,,True,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,4511.0,75,6,152,157,54,55.0,17.0,309,4.0,6.0,,,2.0,,2.0,,3.0,3.0,5.0,,,3.0,9.0,2.0,4.0,11.0,6.0,14.0,3.0,29.0,153,1.0,2.0,3.0,6.0,,3.0,3.0,1.0,4.0,6.0,2.0,18.0,,9.0,3.0,1.0,2.0,3.0,5.0,,1.0,,1.0,13.0,,4.0,8.0,12.0,1.0,13.0,,1.0,1.0,,3.0,,2.0,2.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,,1.0,4.0,54,1.0,0.75,0.75,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.36363636363636365,,0.52,0.75,0.25,0.5370370370370371,0.75,0.2857142857142857,0.56,0.09090909090909091,,19.047619047619047,0.6,0.19047619047619047,,0.10526315789473684,0.15,0.015625,,,0.1875,0.2,0.10714285714285714,0.1,,0.24,0.6666666666666666,0.6666666666666666,0.75,0.08,,,0.12,,,,0.2,0.6,0.6,1.0,0.36,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.8,0.3333333333333333,0.530588,0.53505,0.482975,0.20689655172413793,0.13793103448275862,6.945454545454546,24.678571428571427,0.35526315789473684,1.0,1.0,,,1.0,,,1.0,2.0,0.3333333333333333,,,,,0.1875,0.5,0.07692307692307693,0.16666666666666666,,,1.0,3.0,,,3.0,1.0,,1.0,,,,,1.0,1.0,2.0,2.0,,,,0.05,0.2,1.0,,,0.75,0.16666666666666666,,,,1.0,,,,,,,0.5,,,2.0,1.0,1.0,0.6666666666666666,1.0,,True,,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,2577.0,43,-9,85,91,13,24.0,4.0,176,3.0,4.0,1.0,,,,,,,,,,,,,,3.0,4.0,,,4.0,10.0,91,1.0,,,2.0,,,,2.0,2.0,2.0,4.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,2.0,4.0,6.0,2.0,8.0,,4.0,3.0,1.0,2.0,,2.0,1.0,1.0,3.0,4.0,8.0,5.0,,9.0,,3.0,2.0,13,2.0,0.3333333333333333,0.5,,,,,0.75,,0.75,1.0,,0.625,1.0,0.3333333333333333,,0.25,0.25,12.359550561797752,0.6666666666666666,0.21052631578947367,0.05,0.09523809523809523,0.15,0.06666666666666667,,,0.3333333333333333,,0.125,,,1.0,0.75,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.6345999999999999,0.6302,,0.2,0.2,1.55,,0.15294117647058825,,,,,,,,1.0,2.0,,,,,,0.2857142857142857,,0.4,0.4,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,0.1,,0.5,,1.0,,,,,,,,0.125,,,,,,0.14285714285714285,,,,,,,,True,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,6177.0,103,-22,203,211,72,75.0,23.0,414,,2.0,,,,4.0,9.0,3.0,10.0,1.0,5.0,,,6.0,11.0,3.0,7.0,21.0,7.0,16.0,5.0,40.0,228,,,,,1.0,4.0,4.0,4.0,9.0,6.0,8.0,18.0,3.0,11.0,6.0,1.0,6.0,4.0,10.0,2.0,4.0,,2.0,24.0,1.0,9.0,11.0,21.0,2.0,23.0,1.0,2.0,2.0,,,,,,,,4.0,8.0,5.0,,6.0,,2.0,9.0,72,2.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.4375,,0.4375,0.3333333333333333,0.25,0.47297297297297297,,0.3125,0.5,,0.45,0.43243243243243246,0.047619047619047616,0.5,17.77777777777778,,0.22916666666666666,0.015384615384615385,0.1836734693877551,0.20618556701030927,0.020618556701030927,,,0.13333333333333333,0.4444444444444444,0.16666666666666666,0.23076923076923078,0.05263157894736842,0.05405405405405406,,,,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.2702702702702703,0.3,0.3,0.3333333333333333,0.13513513513513514,0.2,0.2,1.0,0.2972972972972973,0.5454545454545454,0.6,0.8333333333333334,,,,,,,0.375,0.4864864864864865,0.5454545454545454,0.4327418918918919,,0.35478125,,0.225,12.461904761904762,25.031249999999996,0.35467980295566504,1.0,1.0,,1.0,,,,,1.0,0.25,0.0625,,,0.09090909090909091,0.06666666666666667,0.3333333333333333,0.02631578947368421,0.045454545454545456,,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.16666666666666666,0.03125,,,0.5,,,0.125,,,,,,0.047619047619047616,,,,,,0.047619047619047616,,,,,,,,True,,,,,
201947,1610612751,Earl Clark,Earl Clark,201947,BKN,384.0,6,-10,14,14,3,2.0,1.0,28,,,,,,,,,2.0,,,,,1.0,2.0,,,2.0,1.0,2.0,,3.0,21,,,,,,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,3,,,,1.0,0.5,,0.5,,,0.375,,,0.375,,,0.5,,,28.57142857142857,,,,0.25,0.2,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,0.5,0.5,0.46055,,,,,21.45,24.950000000000003,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,334.0,6,-7,12,12,5,4.0,1.0,24,,,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,3.0,,,16,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,5,,,,,,,,,,,,,,,,0.75,,,30.769230769230766,,,,0.2,0.2,,,,,,0.2,,,,,,,0.25,,,,,,,0.25,,,,0.5,,,,,,,,,,,0.75,,0.528175,,0.58545,,,9.6,24.366666666666664,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
