EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,SecondChanceArc3FGA,LongMidRangeAssists,ShootingFouls,OffAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,OffThreePtRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,BlockingFouls,BlockingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls Drawn,LiveBallTurnoverPct,PtsPutbacks,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,AtRimPctBlocked,OffCorner3ReboundPct,Corner3Assists,PenaltyTurnovers,LongMidRangePctAssisted,on,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,FTOffRebounds,OffFTReboundPct
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,2167.0,36,-15.0,71,69,16,13,11.0,140,1.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,4.0,11.0,4.0,3.0,11.0,80.0,2.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,16,0.36363636363636365,0.26666666666666666,0.34375,1.0,0.26666666666666666,19.27710843373494,0.125,0.03225806451612903,0.23076923076923078,0.16216216216216217,0.021739130434782608,0.08333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.25,0.09090909090909091,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.06666666666666667,0.2,0.5,0.5,0.4666666666666667,0.46032999999999996,0.6139,0.125,0.16666666666666666,0.18181818181818182,12.545454545454545,25.3,0.22535211267605634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,347.0,6,7.0,15,13,3,1,2.0,28,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,4.0,,5.0,9.0,,,,1.0,,3.0,,,,,,,,,4.0,4.0,,4.0,,,,,,,,3,1.0,0.5,0.5,,0.8,29.41176470588235,0.6666666666666666,,,0.5,,,0.75,,,,,0.2,1.0,1.0,,,,,,,0.2,0.6,,1.0,1.0,0.5521100000000001,0.4161,,,,2.4,24.525,0.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,0.25,1.5,1.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,893.0,15,-8.0,27,26,7,6,6.0,53,,1.0,1.0,1.0,2.0,,3.0,,3.0,1.0,1.0,6.0,3.0,,8.0,34.0,,,3.0,1.0,2.0,3.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,,,,,7,0.16666666666666666,0.4444444444444444,0.4444444444444444,,0.3333333333333333,26.470588235294116,,0.07142857142857142,0.2,0.0625,0.05263157894736842,,,,,0.3333333333333333,,0.1111111111111111,,,0.2222222222222222,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,0.25,0.25,0.4444444444444444,0.4020944444444445,0.35795,,,,13.216666666666667,26.900000000000002,0.25925925925925924,,2.0,1.0,2.0,1.0,1.0,3.0,,6.0,2.0,,,3.0,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.375,0.375,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.375,1.0,1.0,3.0,0.25,1.0,0.49185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202329,1610612742,Al-Farouq Aminu,Al-Farouq Aminu,202329,DAL,1198.0,20,3.0,41,42,9,8,6.0,83,2.0,2.0,,,,,,,,,2.0,2.0,,,4.0,38.0,,,,,4.0,,,,,,,,,1.0,1.0,2.0,3.0,5.0,,,,,,,,9,1.0,1.0,1.0,,,4.25531914893617,0.0625,,0.125,0.08333333333333333,0.12,,,0.3333333333333333,0.16666666666666666,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.4617,,,,,2.6500000000000004,,0.21951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,1.0,4.0,2.0,0.3333333333333333,0.42857142857142855,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612742,Richard Jefferson,Richard Jefferson,2210,DAL,773.0,13,-14.0,24,22,7,6,3.0,46,,,,,1.0,,1.0,2.0,1.0,,,2.0,3.0,,3.0,33.0,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,4.0,4.0,1.0,,,,7,,0.3,0.3,,0.6,17.857142857142854,,,0.3333333333333333,0.09090909090909091,,,,,,1.0,,,,,0.2,,,0.2,,,0.4,0.2,,,0.6,0.43567999999999996,0.3552,,,,13.05,23.333333333333332,0.2916666666666667,,,,1.0,,1.0,3.0,,3.0,,,,3.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.5,1.5,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612742,Amar'e Stoudemire,Amar'e Stoudemire,2405,DAL,989.0,16,-12.0,32,31,10,9,5.0,63,2.0,2.0,2.0,1.0,2.0,,2.0,,,,3.0,6.0,,,6.0,42.0,,2.0,4.0,,4.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,4.0,2.0,,1.0,1.0,1.0,10,0.5,0.5,0.5,1.0,,16.216216216216218,,0.0625,0.16666666666666666,0.07692307692307693,0.047619047619047616,0.125,,,0.2,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,0.5,,0.3333333333333333,0.49415000000000003,0.545125,0.16666666666666666,0.16666666666666666,0.3333333333333333,7.883333333333333,,0.3125,,,,,,,4.0,2.0,,,,,4.0,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,,0.5,,,,,,,0.6666666666666666,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,1128.0,19,-4.0,38,39,3,2,6.0,77,3.0,4.0,,1.0,3.0,,,1.0,2.0,,4.0,7.0,3.0,,8.0,39.0,,,,,6.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,,,2.0,2.0,,2.0,,1.0,2.0,,,,,3,0.5714285714285714,0.4,0.4,,0.3,27.272727272727273,0.16666666666666666,,,0.1,,,0.16666666666666666,,,,,0.4,0.75,0.75,0.3,0.3333333333333333,0.3333333333333333,,,,0.1,0.2,,,0.7,0.5351699999999999,,,,,4.814285714285715,24.3,0.07894736842105263,,,,,,,,2.0,,,,,,0.25,0.25,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,1062.0,18,-9.0,34,35,1,1,6.0,69,2.0,4.0,,,,,,,,,2.0,4.0,,1.0,5.0,38.0,,4.0,,,2.0,,,,,,,,1.0,,1.0,1.0,5.0,6.0,,3.0,2.0,,2.0,,1.0,1,0.5,0.5,0.5,1.0,,17.073170731707318,0.06666666666666667,0.07692307692307693,,0.047619047619047616,0.21739130434782608,0.25,,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,1.0,0.5858749999999999,,0.2,0.2,0.8,1.35,,0.029411764705882353,,,,,,,,2.0,,,1.0,1.0,,0.5,1.0,,,,,,,0.25,0.5,,,,,,,,,,2.0,,,0.7027,4.0,,,,,,0.4,0.375,,,,,1.0,,,0.25,,,,,,,2.0,2.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,0.5,,,,,2.0,2.0,,1.0,,2.0,1.0,1.0,1.0,0.25,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,111.0,2,3.0,4,3,4,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,111.0,2,3.0,4,3,4,3,,7,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,4,,,,,,25.0,,,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.3876,0.3876,,,,20.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
