EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,Corner3Assists,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg2Pct,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Charge Fouls,DefensiveGoaltends,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,FTOffRebounds,Loose Ball Fouls,BlockedShortMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,Travels,on,Offensive Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,5776.0,96,13,193,196,78.0,73.0,22.0,389,4.0,6.0,,3.0,4.0,4.0,12.0,10.0,13.0,,,,,2.0,6.0,,2.0,18.0,31.0,2.0,6.0,12.0,54.0,181,,,,,9.0,13.0,2.0,8.0,29.0,6.0,30.0,3.0,3.0,6.0,2.0,2.0,10.0,6.0,16.0,5.0,5.0,3.0,2.0,38.0,1.0,,7.0,6.0,13.0,1.0,14.0,,3.0,3.0,,12.0,1.0,7.0,4.0,,5.0,16.0,5.0,9.0,9.0,,2.0,12.0,1.0,1.0,3.0,,3.0,29.0,78.0,,3.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,,0.3333333333333333,0.5806451612903226,0.6923076923076923,0.5675675675675675,,0.7,0.6309523809523809,,0.7631578947368421,0.16216216216216217,0.06451612903225806,0.16666666666666666,,26.85185185185185,0.75,0.10909090909090909,,0.15217391304347827,0.034482758620689655,0.12871287128712872,0.011494252873563218,,,,0.09090909090909091,0.07142857142857142,0.15789473684210525,0.18181818181818182,0.07692307692307693,,0.16216216216216217,0.6666666666666666,0.8,0.25,0.32432432432432434,0.3333333333333333,0.3333333333333333,,0.35135135135135137,0.7692307692307693,0.8333333333333334,0.2,,,,,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.26666666666666666,0.75,0.13333333333333333,0.32432432432432434,0.3333333333333333,0.45937297297297286,,0.4508066666666666,0.07692307692307693,0.09090909090909091,,,0.5370370370370371,11.064516129032256,25.25,0.40414507772020725,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,0.07692307692307693,,,,1.0,1.0,,0.5,0.5,2.0,False,1.0,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,4566.0,76,-4,157,158,60.0,52.0,19.0,315,3.0,4.0,,3.0,3.0,2.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,8.0,1.0,3.0,6.0,9.0,8.0,14.0,6.0,42.0,154,,1.0,3.0,3.0,5.0,5.0,4.0,5.0,21.0,4.0,8.0,21.0,3.0,7.0,4.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,,6.0,5.0,11.0,1.0,12.0,,2.0,2.0,,4.0,2.0,2.0,2.0,,2.0,6.0,1.0,6.0,9.0,,,8.0,1.0,,1.0,1.0,3.0,21.0,60.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.875,0.5714285714285714,0.3333333333333333,0.6153846153846154,0.6666666666666666,1.0,0.782608695652174,0.5,0.8888888888888888,0.8076923076923077,0.5,0.875,0.6086956521739131,,,,18.285714285714285,0.6666666666666666,0.13513513513513514,,0.16216216216216217,0.041666666666666664,0.14864864864864866,0.013888888888888888,,,,0.15384615384615385,0.09090909090909091,0.15384615384615385,0.1111111111111111,0.3,,0.17391304347826086,0.75,0.75,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.08695652173913043,0.5,0.5,,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.34782608695652173,0.5,0.5,0.75,,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.782608695652174,0.5714285714285714,0.5368818181818181,0.55005,0.53504375,0.08695652173913043,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.5,7.844444444444444,26.807142857142857,0.3821656050955414,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.125,,1.0,,,,1.0,,,,,,0.1111111111111111,1.0,2.0,,0.5,0.3333333333333333,,False,,1.0,1.0,,
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,2499.0,42,35,86,83,36.0,31.0,8.0,169,3.0,7.0,3.0,,,3.0,3.0,1.0,3.0,,,,,,1.0,1.0,,7.0,13.0,,1.0,,14.0,51,3.0,,1.0,2.0,1.0,1.0,,,2.0,8.0,6.0,,,1.0,,1.0,2.0,3.0,5.0,1.0,,1.0,1.0,13.0,,4.0,6.0,4.0,10.0,4.0,14.0,1.0,1.0,1.0,,3.0,,2.0,1.0,,1.0,4.0,,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,36.0,,,0.5714285714285714,0.5714285714285714,,,,,0.5384615384615384,1.0,0.5,0.25,1.0,0.5,0.25,1.0,0.07142857142857142,0.07692307692307693,0.14285714285714285,,18.75,0.75,0.125,0.16,0.2857142857142857,,0.18867924528301888,0.10526315789473684,0.16666666666666666,0.2,,0.07142857142857142,0.14285714285714285,0.18181818181818182,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.5,0.6666666666666666,0.21428571428571427,1.0,1.0,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,0.07142857142857142,,,,0.75,,,,0.25,,,,0.5714285714285714,,0.4718,0.5003333333333333,0.3998,0.07142857142857142,0.07692307692307693,,0.14285714285714285,0.14285714285714285,6.63846153846154,24.7,0.4186046511627907,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,0.1111111111111111,,,,1.0,,,,,,,,,,,,,,,,False,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,3512.0,59,22,115,115,57.0,48.0,20.0,230,6.0,11.0,5.0,3.0,6.0,2.0,7.0,2.0,5.0,,,,,,,,,10.0,23.0,,,6.0,26.0,97,6.0,,,7.0,6.0,14.0,,4.0,16.0,12.0,8.0,,,,,2.0,,1.0,1.0,1.0,,,,3.0,4.0,4.0,1.0,8.0,9.0,8.0,17.0,2.0,,,,1.0,,,2.0,,1.0,3.0,1.0,5.0,10.0,,,8.0,2.0,,4.0,,1.0,16.0,57.0,1.0,1.0,0.6,0.75,,,,,0.43478260869565216,0.42857142857142855,0.43478260869565216,0.3333333333333333,0.42857142857142855,0.5,0.4375,0.5,,0.08695652173913043,0.09090909090909091,0.14285714285714285,21.323529411764703,0.3333333333333333,0.19047619047619047,0.09523809523809523,0.041666666666666664,0.2222222222222222,0.13636363636363635,0.13333333333333333,0.08333333333333333,,0.25,0.1875,0.3,0.125,,0.1111111111111111,0.18181818181818182,0.4782608695652174,0.5454545454545454,0.6,0.6666666666666666,0.30434782608695654,0.2857142857142857,0.3333333333333333,,0.21739130434782608,0.4,0.4,1.0,,,,,,,,,0.8333333333333334,,,,,0.42857142857142855,0.5,,0.4782608695652174,,0.45553913043478256,0.51074,0.4613285714285715,0.16,0.16,,0.2692307692307692,0.6153846153846154,7.378260869565217,,0.4956521739130435,,,,2.0,5.0,2.0,5.0,3.0,,,,0.6,2.0,2.0,4.0,,3.0,,2.0,0.3333333333333333,,0.4,3.0,1.0,,,,,0.21428571428571427,0.16666666666666666,,2.0,1.0,,,,,,,,,,,,,,,1.0,False,1.0,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,4640.0,77,22,155,157,63.0,58.0,19.0,312,2.0,4.0,,,2.0,,2.0,1.0,4.0,2.0,4.0,,,2.0,9.0,3.0,4.0,3.0,10.0,4.0,13.0,4.0,22.0,139,1.0,2.0,3.0,6.0,1.0,4.0,5.0,2.0,7.0,4.0,2.0,12.0,,9.0,2.0,1.0,2.0,2.0,4.0,,1.0,,1.0,10.0,1.0,,3.0,6.0,9.0,1.0,10.0,,3.0,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,5.0,1.0,6.0,4.0,,1.0,5.0,1.0,,3.0,,,7.0,63.0,,,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.6666666666666666,0.3076923076923077,0.3,0.25,0.391304347826087,0.75,0.2777777777777778,0.44,0.75,0.35,0.5652173913043478,0.1,,0.5,17.142857142857142,0.6,0.125,,0.08333333333333333,0.045454545454545456,0.10714285714285714,0.014925373134328358,,,,0.05263157894736842,0.14285714285714285,0.2,0.08,0.09090909090909091,,0.17391304347826086,0.5,0.5,0.5,0.08695652173913043,,,,0.17391304347826086,0.25,0.25,1.0,0.17391304347826086,0.5,0.5,1.0,0.391304347826087,0.2222222222222222,0.2222222222222222,1.0,,,,,0.75,0.2222222222222222,,0.4444444444444444,0.7391304347826086,0.2222222222222222,0.4956521739130435,0.53505,0.45796666666666663,0.12,0.25,,0.2727272727272727,0.3181818181818182,9.84,24.753846153846155,0.4064516129032258,,,2.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,0.16666666666666666,,1.0,,,,1.0,2.0,,,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,,0.2,0.25,,False,,,,1.0,1.0
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,4766.0,79,2,156,160,75.0,71.0,16.0,316,,1.0,,,,3.0,6.0,,6.0,1.0,5.0,,,4.0,8.0,,2.0,3.0,13.0,5.0,13.0,4.0,25.0,159,,,,,,5.0,3.0,2.0,2.0,2.0,4.0,12.0,3.0,7.0,4.0,,4.0,2.0,6.0,1.0,3.0,,1.0,14.0,1.0,,7.0,10.0,18.0,1.0,19.0,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,4.0,6.0,,,5.0,1.0,,2.0,,1.0,2.0,75.0,,1.0,0.3333333333333333,0.3333333333333333,0.8,0.38461538461538464,,0.4166666666666667,0.23076923076923078,,0.40384615384615385,,,0.44642857142857145,,0.1111111111111111,0.5,,,,16.76300578034682,1.0,0.23809523809523808,,0.1891891891891892,0.04,0.21518987341772153,0.014084507042253521,,,0.058823529411764705,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.12,0.3333333333333333,,0.038461538461538464,,,,0.23076923076923078,0.5,0.5,0.3333333333333333,0.23076923076923078,,,,0.19230769230769232,0.2,0.2,1.0,0.3076923076923077,0.5,0.5,0.75,,,,,,,,0.25,0.5384615384615384,0.5714285714285714,0.448938,,0.3721785714285714,0.07407407407407407,0.14285714285714285,,,0.08,12.123076923076923,26.92307692307692,0.4807692307692308,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,0.125,,,,,,,False,,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,2230.0,37,-2,73,79,11.0,20.0,3.0,152,3.0,4.0,1.0,,,,,,,,,,,,,,,3.0,4.0,,,2.0,8.0,76,1.0,,,2.0,,,,2.0,2.0,2.0,4.0,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,3.0,5.0,2.0,7.0,,3.0,3.0,,1.0,,1.0,,,,1.0,3.0,7.0,4.0,,,7.0,1.0,,1.0,,3.0,2.0,11.0,1.0,2.0,0.3333333333333333,0.5,,,,,0.75,,0.75,1.0,,0.5714285714285714,1.0,0.3333333333333333,,0.25,0.25,,10.526315789473685,1.0,0.17647058823529413,0.0625,0.1,0.1111111111111111,0.13513513513513514,0.08,,,0.14285714285714285,0.2857142857142857,0.2,,0.13333333333333333,,,1.0,0.75,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.6345999999999999,0.6302,,0.25,0.25,,0.25,0.25,1.55,,0.1506849315068493,,,,,2.0,,2.0,1.0,,,,0.5,1.0,1.0,2.0,,,,2.0,1.0,,1.0,,,,,,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,False,,,,,
201947,1610612751,Earl Clark,Earl Clark,201947,BKN,777.0,13,-15,25,26,12.0,5.0,4.0,51,,,,,,,2.0,,5.0,,,,,2.0,3.0,,1.0,,7.0,2.0,3.0,,6.0,34,1.0,,,,,3.0,1.0,,3.0,,,6.0,,3.0,2.0,1.0,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,12.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,0.3,,0.375,0.3,,0.375,0.3,0.14285714285714285,,,34.48275862068966,,,,0.25,,0.18181818181818182,,,,,,,,,0.6666666666666666,,,,,,0.2,,,,0.5,,,,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.25,0.3,0.6666666666666666,0.439245,0.369,0.4479125,,,,,0.5,16.785714285714285,24.8,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,,,,1.0,1.0,,1.0,1.0,,False,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,674.0,11,-16,23,24,16.0,7.0,3.0,47,,,,,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,3.0,,,32,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,3.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,0.75,,,,15.384615384615383,,,,0.2222222222222222,,0.2,,,,,,,,0.25,,,,,,,0.25,,,,,,,,0.25,,,,0.5,,,,,,,,1.0,,,,0.75,,0.528175,,0.58545,,,,,,9.6,24.366666666666664,0.6956521739130435,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,False,,,,,
202366,1610612751,Jerome Jordan,Jerome Jordan,202366,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,9,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,27.272727272727273,1.0,,0.14285714285714285,0.25,,0.2,0.125,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.42465,0.4689,0.42465,,,,,,7.1,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,False,,,,,
202721,1610612751,Darius Morris,Darius Morris,202721,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4027,,0.4027,,,,,,18.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
203900,1610612751,Markel Brown,Markel Brown,203900,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,2.0,9,1.0,,,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,2.0,9.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,27.272727272727273,,,0.14285714285714285,,,,0.125,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,0.5,,0.5,1.0,,0.606725,0.7186,0.606725,0.3333333333333333,0.5,,,1.0,1.0,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,False,,,,,
