EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,OffThreePtRebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,BlockingFoulsDrawn,BlockedArc3,HeaveMakes,BlockedLongMidRange,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,4300.0,72,-10.0,130,128,8,8,15.0,258,5.0,7.0,1.0,3.0,1.0,3.0,2.0,6.0,12.0,2.0,14.0,143,1.0,5.0,2.0,8.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,5.0,7.0,12.0,2.0,21.0,5.0,26.0,2.0,1.0,2.0,2.0,4.0,1.0,8.0,19.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,8,0.6666666666666666,0.8,0.5,0.2,0.5,0.2,0.5,0.2,12.080536912751677,0.5,0.5,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.30158730158730157,0.07692307692307693,0.15789473684210525,0.14285714285714285,0.35714285714285715,0.2,0.375,0.29411764705882354,0.5,0.6,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.8,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6,0.3333333333333333,0.5833333333333334,0.5120583333333333,0.4688,0.07692307692307693,0.07692307692307693,0.14285714285714285,5.7749999999999995,0.06153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,3035.0,51,26.0,94,89,21,22,9.0,183,7.0,11.0,1.0,3.0,,4.0,3.0,7.0,18.0,1.0,15.0,100,1.0,3.0,2.0,14.0,,,3.0,2.0,5.0,2.0,3.0,,,12.0,2.0,4.0,4.0,2.0,10.0,3.0,13.0,1.0,,1.0,,1.0,,4.0,9.0,,,3.0,,4.0,2.0,,1.0,1.0,,1.0,1.0,,21,1.0,1.0,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.375,0.3333333333333333,19.81132075471698,1.0,0.5,0.10526315789473684,0.06666666666666667,0.2857142857142857,0.15384615384615385,0.07142857142857142,0.08333333333333333,0.125,0.15384615384615385,0.058823529411764705,0.125,0.3333333333333333,,1.0,0.6111111111111112,0.6363636363636364,0.6363636363636364,1.0,0.2222222222222222,,,0.16666666666666666,1.0,0.3333333333333333,0.6111111111111112,0.5547388888888888,0.5246500000000001,0.1,0.1,0.13333333333333333,5.383333333333334,0.22340425531914893,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,0.08333333333333333,0.1,1.0,1.0,0.5,0.6991,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,12697.0,212,17.0,395,401,53,82,50.0,796,12.0,24.0,1.0,5.0,9.0,17.0,23.0,31.0,64.0,10.0,123.0,433,3.0,7.0,12.0,36.0,26.0,2.0,18.0,5.0,23.0,4.0,13.0,2.0,3.0,51.0,2.0,6.0,8.0,2.0,16.0,5.0,21.0,7.0,1.0,5.0,6.0,13.0,,6.0,22.0,,3.0,16.0,,12.0,6.0,,6.0,5.0,1.0,6.0,3.0,,53,0.5806451612903226,0.6,0.484375,0.42857142857142855,0.5231481481481481,0.6,0.5495495495495496,0.6,27.555555555555557,0.5384615384615384,0.2,0.06349206349206349,0.016,0.1016949152542373,0.07567567567567568,0.026737967914438502,0.02040816326530612,,0.07142857142857142,0.03225806451612903,0.13636363636363635,0.09302325581395349,0.125,0.5,0.2222222222222222,0.5,0.6,0.75,0.1574074074074074,0.5294117647058824,0.6428571428571429,0.21296296296296297,0.5,0.2,0.6296296296296297,0.4969430555555555,0.46725625000000004,0.07207207207207207,0.08955223880597014,0.0975609756097561,9.2265625,0.1341772151898734,4.0,9.0,7.0,14.0,23.0,3.0,3.0,2.0,23.0,2.0,0.5,0.5,0.5476190476190477,0.04838709677419355,0.06521739130434782,1.0,0.45,0.4444444444444444,0.5018274999999999,0.18699186991869918,10.0,5.0,11.0,1.0,1.0,1.0,2.0,12.0,33.0,1.0,2.0,1.0,4.0,17.0,44.0,2.0,3.0,2.0,6.0,3.0,36.0,15.0,33.0,12.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.7058823529411765,0.38636363636363635,0.6666666666666666,0.3333333333333333,0.38636363636363635,0.4074074074074074,0.109375,0.16666666666666666,0.17647058823529413,0.021739130434782608,0.038461538461538464,0.4444444444444444,0.43478260869565216,0.43478260869565216,0.5,0.10185185185185185,0.45454545454545453,0.45454545454545453,1.0,0.3055555555555556,0.36363636363636365,0.36363636363636365,0.5833333333333334,0.1,1.0,1.0,0.2,0.5,0.1,0.5,0.2,0.25,0.36363636363636365,0.045454545454545456,25.136363636363637,,,,,,,,,,,,,,,,,,,,,True,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,22475.0,375,72.0,712,717,188,238,94.0,1429,26.0,34.0,5.0,6.0,12.0,31.0,13.0,42.0,78.0,21.0,105.0,725,7.0,9.0,19.0,42.0,42.0,10.0,24.0,14.0,38.0,7.0,12.0,4.0,8.0,90.0,9.0,12.0,25.0,1.0,38.0,13.0,51.0,11.0,2.0,7.0,10.0,21.0,,10.0,32.0,,1.0,23.0,,25.0,11.0,2.0,4.0,1.0,3.0,5.0,3.0,,187,0.5,0.5675675675675675,0.5384615384615384,0.7777777777777778,0.5316455696202531,0.7777777777777778,0.5769230769230769,0.7916666666666666,13.575757575757576,0.5238095238095238,0.043478260869565216,0.10416666666666667,0.03896103896103896,0.10619469026548672,0.1048158640226629,0.03857566765578635,0.025,0.029411764705882353,0.06097560975609756,0.13636363636363635,0.10416666666666667,0.10989010989010989,0.09090909090909091,0.6,0.43037974683544306,0.7647058823529411,0.8125,0.5384615384615384,0.3924050632911392,0.3870967741935484,0.41379310344827586,0.16455696202531644,0.6666666666666666,0.8333333333333334,0.4430379746835443,0.5204833333333333,0.5253142857142857,0.12359550561797752,0.125,0.18095238095238095,7.150000000000002,0.2640449438202247,4.0,4.0,4.0,8.0,16.0,4.0,8.0,4.0,16.0,6.0,0.5,0.5,0.6153846153846154,0.03773584905660377,0.024096385542168676,0.2,0.5,1.0,0.59415,0.1523809523809524,4.0,,,,,,,,1.0,,,,,,1.0,,,,,8.0,,,,,4.0,7.0,1.0,4.0,,4.0,7.0,,2.0,1.0,,,,,,,,,0.012658227848101266,0.05128205128205128,0.058823529411764705,0.06451612903225806,0.060240963855421686,0.03125,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.75,,,,,0.012658227848101266,,,,,,,,,,,,,,,72.9,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.08695652173913043,,,,,,,,,,True,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,16645.0,277,37.0,512,521,115,157,65.0,1033,15.0,22.0,2.0,5.0,2.0,8.0,13.0,23.0,43.0,13.0,110.0,538,2.0,7.0,7.0,30.0,16.0,2.0,27.0,8.0,35.0,5.0,16.0,5.0,6.0,78.0,5.0,12.0,20.0,2.0,34.0,8.0,42.0,6.0,3.0,5.0,3.0,9.0,2.0,7.0,18.0,1.0,,25.0,1.0,26.0,9.0,4.0,1.0,1.0,,3.0,3.0,,115,0.6521739130434783,0.6818181818181818,0.5348837209302325,0.2857142857142857,0.6217948717948718,0.3888888888888889,0.6111111111111112,0.3888888888888889,16.808149405772497,0.6666666666666666,0.13333333333333333,0.11428571428571428,0.029411764705882353,0.1411764705882353,0.12307692307692308,0.03347280334728033,0.047619047619047616,,0.1016949152542373,0.08860759493670886,0.1891891891891892,0.15492957746478872,0.07142857142857142,1.0,0.28205128205128205,0.6818181818181818,0.6818181818181818,0.7333333333333333,0.10256410256410256,0.25,0.2857142857142857,0.16666666666666666,0.5555555555555556,0.4,0.7307692307692307,0.5442256410256411,0.5565,0.11627906976744186,0.17647058823529413,0.06363636363636363,7.4720930232558125,0.224609375,4.0,7.0,6.0,15.0,26.0,3.0,10.0,6.0,26.0,3.0,0.4,0.45652173913043476,0.4642857142857143,0.043478260869565216,0.05357142857142857,0.5,0.30434782608695654,0.5714285714285714,0.5071434782608696,0.23636363636363636,6.0,7.0,13.0,1.0,1.0,1.0,2.0,10.0,22.0,,1.0,2.0,6.0,17.0,35.0,1.0,2.0,3.0,8.0,5.0,51.0,,22.0,10.0,1.0,3.0,,4.0,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,0.4857142857142857,0.5,0.375,0.4857142857142857,0.44871794871794873,0.023255813953488372,,0.125,0.0425531914893617,,,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.16666666666666666,0.5384615384615384,0.5384615384615384,1.0,0.28205128205128205,0.45454545454545453,0.45454545454545453,1.0,0.1111111111111111,1.0,1.0,0.1111111111111111,,0.08695652173913043,0.5,0.2608695652173913,0.3333333333333333,0.45454545454545453,0.02857142857142857,25.074285714285715,,,,,,1.0,2.0,,,4.0,,1.0,2.0,,,,,,,,True,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,11228.0,187,73.0,376,372,151,172,55.0,748,13.0,23.0,,,3.0,13.0,9.0,20.0,45.0,25.0,137.0,351,,2.0,11.0,22.0,18.0,,22.0,8.0,30.0,3.0,14.0,4.0,4.0,68.0,3.0,14.0,8.0,,22.0,5.0,27.0,9.0,4.0,5.0,9.0,18.0,1.0,5.0,12.0,,,22.0,1.0,32.0,3.0,8.0,1.0,,,1.0,,,150,0.55,0.55,0.4444444444444444,,0.5436893203883495,0.6428571428571429,0.5854700854700855,0.6875,30.405405405405403,0.5,,0.06504065040650407,0.02702702702702703,0.21212121212121213,0.1164021164021164,0.02824858757062147,0.02702702702702703,,,0.12962962962962962,0.047619047619047616,0.2549019607843137,0.06666666666666667,,0.22330097087378642,0.5652173913043478,0.6190476190476191,0.6153846153846154,0.1262135922330097,0.23076923076923078,0.23076923076923078,0.08737864077669903,,,0.7864077669902912,0.4997127450980393,0.52675,0.05504587155963303,0.0625,0.08029197080291971,6.808888888888889,0.4015957446808511,6.0,11.0,8.0,19.0,61.0,2.0,9.0,5.0,61.0,3.0,0.42105263157894735,0.45454545454545453,0.5446428571428571,0.030303030303030304,0.04,,0.25,0.5454545454545454,0.5083976744186047,0.44525547445255476,4.0,4.0,8.0,,1.0,1.0,3.0,20.0,50.0,3.0,4.0,7.0,22.0,24.0,58.0,3.0,5.0,8.0,25.0,21.0,30.0,42.0,48.0,19.0,2.0,5.0,,4.0,,4.0,7.0,1.0,,,,1.0,3.0,0.4166666666666667,0.41379310344827586,0.6,0.32,0.40350877192982454,0.5631067961165048,0.044444444444444446,0.08695652173913043,,0.043478260869565216,,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.25,0.07766990291262135,0.5,0.5,0.75,0.4854368932038835,0.4,0.4,0.35,0.14285714285714285,,,0.5714285714285714,0.75,0.06818181818181818,0.3333333333333333,0.5,0.3181818181818182,0.3958333333333333,0.04918032786885246,26.653448275862072,2.0,1.0,,3.0,,,,,,6.0,,,,1.0,1.0,0.3333333333333333,,,,,True,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,12538.0,209,44.0,392,402,112,132,48.0,794,13.0,18.0,5.0,7.0,5.0,19.0,18.0,25.0,55.0,4.0,75.0,382,6.0,10.0,15.0,28.0,22.0,8.0,3.0,2.0,5.0,2.0,1.0,2.0,,12.0,12.0,10.0,10.0,2.0,22.0,17.0,39.0,2.0,,,2.0,4.0,,3.0,9.0,,2.0,11.0,,8.0,5.0,,3.0,1.0,2.0,3.0,2.0,,111,0.56,0.6666666666666666,0.45454545454545453,0.6,0.5144927536231884,0.46153846153846156,0.5208333333333334,0.5,16.851441241685144,0.5,0.16666666666666666,0.06756756756756757,0.09090909090909091,0.15384615384615385,0.09389671361502347,0.09042553191489362,0.0975609756097561,0.044444444444444446,0.07272727272727272,0.029850746268656716,0.15384615384615385,0.16666666666666666,0.09090909090909091,0.6666666666666666,0.2608695652173913,0.7222222222222222,0.7222222222222222,0.6153846153846154,0.2753623188405797,0.2631578947368421,0.29411764705882354,0.2608695652173913,0.5384615384615384,0.7142857142857143,0.463768115942029,0.49297101449275366,0.5808599999999999,0.06944444444444445,0.08620689655172414,0.2,9.121818181818183,0.2857142857142857,2.0,6.0,4.0,12.0,11.0,5.0,10.0,6.0,11.0,,0.3333333333333333,0.2894736842105263,0.2894736842105263,0.08928571428571429,0.0975609756097561,0.2,0.3157894736842105,0.3333333333333333,0.5231263157894738,0.14666666666666667,7.0,4.0,8.0,,2.0,,4.0,3.0,6.0,,1.0,1.0,3.0,7.0,14.0,,3.0,1.0,7.0,,21.0,,6.0,3.0,3.0,,2.0,4.0,,2.0,,,,2.0,,,,1.0,0.5,,0.14285714285714285,0.5,0.2028985507246377,0.05454545454545454,,0.10526315789473684,0.13043478260869565,0.058823529411764705,0.4,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.11594202898550725,0.5,0.5,1.0,0.08695652173913043,0.5,0.5,1.0,0.15384615384615385,,,0.07692307692307693,,0.21052631578947367,,0.15789473684210525,0.3333333333333333,0.5,,24.342857142857138,3.0,,,,,1.0,,,,,0.06666666666666667,,,,,,0.05555555555555555,,,,True,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,13324.0,222,77.0,437,442,133,169,61.0,879,20.0,26.0,9.0,12.0,7.0,11.0,4.0,28.0,41.0,12.0,86.0,437,10.0,13.0,21.0,32.0,24.0,16.0,22.0,13.0,35.0,10.0,17.0,3.0,2.0,83.0,12.0,11.0,32.0,5.0,48.0,18.0,66.0,5.0,2.0,4.0,7.0,12.0,,12.0,21.0,2.0,1.0,18.0,2.0,20.0,9.0,2.0,8.0,4.0,3.0,8.0,7.0,1.0,132,0.5714285714285714,0.8,0.6829268292682927,0.7692307692307693,0.5606060606060606,0.6666666666666666,0.5733333333333334,0.7,17.092337917485267,0.4166666666666667,0.3333333333333333,0.23880597014925373,0.0967741935483871,0.14864864864864866,0.20673076923076922,0.07960199004975124,0.046511627906976744,0.06666666666666667,0.35294117647058826,0.2413793103448276,,0.12727272727272726,0.21052631578947367,0.875,0.3939393939393939,0.7692307692307693,0.8,0.55,0.16666666666666666,0.6363636363636364,0.7777777777777778,0.06060606060606061,0.8,0.75,0.7727272727272727,0.5318007692307692,0.5483541666666667,0.1232876712328767,0.1875,0.2441860465116279,4.146341463414633,0.30434782608695654,7.0,11.0,10.0,16.0,23.0,4.0,11.0,7.0,23.0,1.0,0.625,0.5,0.5,0.05194805194805195,0.07017543859649122,,0.55,0.6363636363636364,0.5203657894736843,0.26744186046511625,1.0,,2.0,,,,1.0,6.0,23.0,,2.0,,3.0,6.0,25.0,,2.0,,4.0,3.0,18.0,,22.0,6.0,3.0,3.0,1.0,4.0,,1.0,4.0,1.0,3.0,2.0,,,,1.0,0.24,,,0.25,0.3787878787878788,0.07317073170731707,0.038461538461538464,0.18181818181818182,0.1568627450980392,0.03571428571428571,0.5714285714285714,0.25,0.25,1.0,0.030303030303030304,,,,0.3484848484848485,0.2608695652173913,0.2608695652173913,1.0,,,,0.13333333333333333,,0.05,,0.15,,0.2727272727272727,,26.136000000000003,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,1.0,,,1.0,,,2.0,0.14285714285714285,,True,,,,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,6735.0,112,21.0,210,210,63,80,27.0,420,13.0,25.0,3.0,4.0,2.0,5.0,9.0,18.0,39.0,9.0,57.0,213,3.0,6.0,9.0,24.0,12.0,4.0,8.0,3.0,11.0,2.0,4.0,2.0,2.0,25.0,4.0,2.0,7.0,,9.0,4.0,13.0,3.0,1.0,,2.0,5.0,,1.0,14.0,,,9.0,,12.0,7.0,,,,,,,,63,0.6666666666666666,0.75,0.46153846153846156,0.5,0.48,0.5,0.5181818181818182,0.6428571428571429,24.691358024691358,0.6,,0.1,0.05194805194805195,0.06451612903225806,0.0891089108910891,0.04040404040404041,0.047619047619047616,0.045454545454545456,,0.09375,0.2222222222222222,0.07692307692307693,,,0.5,0.52,0.5909090909090909,0.6153846153846154,0.1,0.4,0.4,0.18,0.6666666666666666,0.75,0.72,0.510394,0.47450000000000003,0.12727272727272726,0.1590909090909091,0.15789473684210525,6.5307692307692315,0.3,2.0,4.0,3.0,6.0,11.0,,3.0,3.0,11.0,2.0,0.5,0.5,0.55,,,0.3333333333333333,0.4444444444444444,0.5,0.49995,0.19298245614035087,3.0,1.0,2.0,,,1.0,2.0,3.0,9.0,,,,1.0,4.0,11.0,,,1.0,3.0,2.0,12.0,,9.0,3.0,3.0,1.0,2.0,,,3.0,1.0,,1.0,2.0,,,,1.0,0.36363636363636365,,0.3333333333333333,0.36363636363636365,0.22,0.07692307692307693,0.12,,0.058823529411764705,0.08,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.04,0.5,0.5,1.0,0.18,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.2222222222222222,0.5,0.1111111111111111,,0.3333333333333333,,25.327272727272728,3.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,276.0,5,,10,9,9,9,1.0,19,,,,,,,,,,,3.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,9,,,,,1.5,,1.5,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6042,,,,,,0.9,,,,,3.0,,,,3.0,,,1.5,1.5,,,,,,0.6042,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,22.9,,,,,,,,,,,,,,,,,,,,,True,,,,
