EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,on,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,ShootingFouls,BlockingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,42.0,1,1,2,3,2,3,5,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,100.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.446325,0.446325,1.0,26.2,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,42.0,1,1,2,3,2,3,5,,,,,,,,2.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202962,1610612742,Greg Smith,Greg Smith,202962,DAL,42.0,1,1,2,3,2,3,5,,,,,,,,2.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,42.0,1,1,2,3,2,3,5,,,,,,,,2.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,42.0,1,1,2,3,2,3,5,,,,,,,,2.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,2167.0,36,-15,71,69,16,13,140,,3.0,,1.0,,4.0,11.0,80.0,,1.0,,,3.0,,,16,,,,,0.26666666666666666,,0.34375,,0.26666666666666666,19.27710843373494,0.2,,,,0.5,,0.4666666666666667,,0.46032999999999996,0.6139,,25.3,0.22535211267605634,2.0,4.0,2.0,10.0,1.0,False,11.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,4.0,11.0,3.0,2.0,2.0,1.0,8.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,3.0,1.0,3.0,1.0,2.0,0.36363636363636365,1.0,0.125,0.03225806451612903,0.23076923076923078,0.16216216216216217,0.021739130434782608,0.08333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.25,0.09090909090909091,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.06666666666666667,0.5,0.125,0.16666666666666666,0.18181818181818182,12.545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,2560.0,43,5,101,99,29,47,200,5.0,13.0,3.0,6.0,7.0,17.0,27.0,118.0,4.0,7.0,14.0,21.0,13.0,5.0,14.0,29,1.0,0.4117647058823529,0.5714285714285714,0.4117647058823529,0.5869565217391305,0.7777777777777778,0.5869565217391305,0.7777777777777778,0.7391304347826086,19.166666666666668,0.5652173913043478,0.38461538461538464,0.38461538461538464,1.0,0.6666666666666666,0.5,0.9130434782608695,0.38461538461538464,0.5263021739130435,0.4833333333333334,0.5185185185185185,24.664705882352944,0.2871287128712871,2.0,3.0,1.0,8.0,10.0,False,13.0,2.0,4.0,1.0,1.0,2.0,,,4.0,3.0,6.0,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,9.0,4.0,13.0,,1.0,,,,,0.5,0.16666666666666666,0.3,0.06666666666666667,0.14285714285714285,0.23529411764705882,0.08163265306122448,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.17391304347826086,0.5,0.6666666666666666,0.08695652173913043,0.5,0.5,,,,0.17391304347826086,0.1111111111111111,,,0.07407407407407407,2.4,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.25,0.5,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.10526315789473684,0.1111111111111111,0.06666666666666667,0.25,0.2,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,1.0,0.49289999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,11819.0,197,-4,421,420,138,149,841,10.0,25.0,4.0,9.0,11.0,30.0,130.0,476.0,5.0,11.0,47.0,24.0,24.0,10.0,47.0,138,0.7272727272727273,0.36666666666666664,0.45454545454545453,0.3793103448275862,0.5180180180180181,0.5125,0.5416666666666666,0.5340909090909091,0.2702702702702703,27.983539094650205,0.22522522522522523,0.4,0.4,0.7,0.225,0.4444444444444444,0.5225225225225225,0.4166666666666667,0.49600909090909096,0.47712692307692295,0.36153846153846153,25.78666666666667,0.32779097387173395,6.0,26.0,4.0,58.0,18.0,False,53.0,20.0,28.0,9.0,11.0,19.0,10.0,34.0,5.0,41.0,81.0,15.0,2.0,12.0,29.0,48.0,20.0,13.0,3.0,7.0,4.0,12.0,4.0,16.0,1.0,18.0,2.0,20.0,1.0,8.0,0.5061728395061729,0.6666666666666666,0.03305785123966942,0.022058823529411766,0.1076923076923077,0.05913978494623656,0.02040816326530612,0.038461538461538464,0.04,0.023255813953488372,0.10869565217391304,0.10526315789473684,0.01818181818181818,0.25225225225225223,0.7142857142857143,0.7142857142857143,0.17117117117117117,0.5789473684210527,0.6875,0.3063063063063063,0.29411764705882354,0.29411764705882354,0.04504504504504504,0.225,0.06779661016949153,0.09090909090909091,0.09230769230769231,9.917283950617286,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,13.0,34.0,2.0,3.0,2.0,1.0,1.0,10.0,4.0,10.0,2.0,3.0,2.0,3.0,2.0,2.0,0.4146341463414634,0.425,0.5,0.4482758620689655,0.625,0.037037037037037035,,0.037037037037037035,0.016666666666666666,0.025,0.02127659574468085,,0.03571428571428571,0.6666666666666666,0.6,0.2727272727272727,0.2,0.2,1.0,0.125,1.0,0.125,0.375,0.5555555555555556,0.05,0.5,0.5202714285714286,2.0,2.0,6.0,9.0,1.0,2.0,5.0,6.0,10.0,3.0,8.0,6.0,2.0,2.0,1.0,16.0,7.0,6.0,1.0,2.0,1.0,2.0,0.5,0.15789473684210525,0.625,0.2,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,
202329,1610612742,Al-Farouq Aminu,Al-Farouq Aminu,202329,DAL,9007.0,150,18,313,317,106,109,630,3.0,4.0,1.0,2.0,7.0,11.0,56.0,333.0,3.0,5.0,19.0,21.0,4.0,3.0,19.0,106,1.0,0.6363636363636364,0.6,0.6363636363636364,0.6612903225806451,0.7222222222222222,0.7,0.7916666666666666,0.3548387096774194,12.396694214876034,0.12903225806451613,0.75,0.75,1.0,0.2222222222222222,0.5,0.7419354838709677,0.75,0.5569548387096773,0.5681555555555556,0.3392857142857143,23.727272727272727,0.33865814696485624,2.0,6.0,2.0,14.0,15.0,False,40.0,9.0,12.0,2.0,1.0,8.0,,,7.0,10.0,20.0,15.0,2.0,11.0,4.0,14.0,4.0,2.0,9.0,9.0,9.0,22.0,14.0,36.0,2.0,11.0,,19.0,1.0,8.0,0.5,0.6111111111111112,0.10465116279069768,0.09278350515463918,0.15254237288135594,0.12413793103448276,0.09333333333333334,0.10256410256410256,0.1111111111111111,0.06896551724137931,0.12244897959183673,0.3,0.2,0.3870967741935484,0.75,0.9,0.25806451612903225,0.125,0.16666666666666666,,,,0.22580645161290322,0.2222222222222222,0.21052631578947367,0.2962962962962963,0.19642857142857142,3.3650000000000007,2.0,4.0,2.0,4.0,1.0,2.0,3.0,,3.0,7.0,1.0,2.0,6.0,6.0,4.0,,5.0,4.0,10.0,6.0,3.0,1.0,8.0,2.0,8.0,4.0,2.0,0.3,0.42857142857142855,0.42857142857142855,0.5,0.5625,0.2,0.16666666666666666,0.21052631578947367,0.09433962264150944,0.15384615384615385,0.125,,0.14285714285714285,0.5,0.3333333333333333,,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,0.125,,1.0,0.3333333333333333,0.6666666666666666,0.4999,,1.0,6.0,,,,2.0,4.0,1.0,2.0,1.0,5.0,1.0,,,6.0,3.0,,,2.0,6.0,1.0,1.0,0.25,0.16666666666666666,,,,1.0,2.0,1.0,1.0,1.0,0.03125,1.0,1.0,,,,,,,,,,,,
2210,1610612742,Richard Jefferson,Richard Jefferson,2210,DAL,3036.0,51,-33,105,104,27,30,209,1.0,5.0,1.0,2.0,3.0,8.0,15.0,141.0,2.0,3.0,6.0,9.0,5.0,1.0,6.0,27,1.0,0.375,0.6666666666666666,0.375,0.4642857142857143,1.0,0.5,1.0,0.5714285714285714,15.65217391304348,0.35714285714285715,0.2,0.2,1.0,0.6666666666666666,0.5,0.8571428571428571,0.2,0.5379214285714286,0.40025,0.4,24.800000000000004,0.2571428571428571,1.0,1.0,1.0,3.0,9.0,False,10.0,2.0,4.0,,,1.0,,1.0,3.0,2.0,6.0,2.0,,,,,,,,1.0,1.0,2.0,,2.0,,5.0,1.0,2.0,,1.0,0.3333333333333333,,0.03225806451612903,,0.08333333333333333,0.046511627906976744,,,,,,0.2,,0.2857142857142857,0.5,0.5,0.07142857142857142,,,0.07142857142857142,,,0.21428571428571427,,0.06666666666666667,0.14285714285714285,,4.866666666666667,,,,2.0,,1.0,1.0,,,,,,4.0,,1.0,,,,2.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,0.16666666666666666,,,,,,,0.14285714285714285,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,2.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,1.0,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,
2405,1610612742,Amar'e Stoudemire,Amar'e Stoudemire,2405,DAL,4507.0,75,4,161,155,61,65,316,,,,,,,39.0,172.0,,,18.0,,,,18.0,61,,,,,0.42857142857142855,0.4117647058823529,0.4875,0.47368421052631576,,25.268817204301072,,,,,,,0.4857142857142857,,0.4869428571428571,0.5162294117647059,0.46153846153846156,,0.37888198757763975,1.0,3.0,,7.0,16.0,False,19.0,10.0,17.0,9.0,3.0,10.0,2.0,8.0,,15.0,35.0,9.0,1.0,9.0,17.0,12.0,2.0,2.0,4.0,3.0,2.0,9.0,7.0,16.0,,14.0,,13.0,3.0,7.0,0.42857142857142855,0.5,0.041666666666666664,0.06779661016949153,0.10714285714285714,0.06578947368421052,0.0759493670886076,0.04,0.045454545454545456,0.05555555555555555,0.12,,,0.4857142857142857,0.5882352941176471,0.7142857142857143,0.2857142857142857,0.3,0.375,0.22857142857142856,0.25,0.25,,0.5294117647058824,0.1794871794871795,0.1794871794871795,0.23076923076923078,6.951428571428572,3.0,7.0,6.0,,,,,,4.0,9.0,,7.0,18.0,,5.0,1.0,2.0,4.0,1.0,,7.0,1.0,3.0,,3.0,3.0,1.0,0.6,0.6,0.4444444444444444,0.4117647058823529,0.4444444444444444,0.14285714285714285,0.17647058823529413,0.36363636363636365,0.1,0.07142857142857142,0.08333333333333333,0.125,,1.0,0.7,,,,,0.7777777777777778,0.42857142857142855,,,0.6666666666666666,,,0.5309333333333334,,,4.0,,,,,1.0,4.0,,2.0,3.0,,2.0,2.0,7.0,1.0,,,1.0,3.0,1.0,,0.2,0.5714285714285714,1.0,,,,1.0,2.0,,,0.1,,,1.0,0.3333333333333333,1.0,,,,,,,,,
