EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SelfOReb,LostBallSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,AtRimPctBlocked,DefAtRimReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,BlockedLongMidRange,Corner3PctBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Defensive 3 Seconds Violations,on,Charge Fouls,BlockedShortMidRange,HeaveAttempts,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101150,1610612761,Lou Williams,Lou Williams,101150,TOR,891.0,15,-11,34,31,9.0,8.0,1.0,65,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3,2.0,6.0,1.0,11,46.0,1.0,3.0,3.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.55,0.5,0.6666666666666666,28.571428571428573,0.125,0.09090909090909091,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4509666666666667,0.49420000000000003,0.1,0.25,0.2727272727272727,8.933333333333332,25.55,0.2647058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,3629.0,60,-31,122,123,51.0,25.0,20.0,245,2.0,4.0,,,,,,,,6.0,11,,,3.0,15,153.0,,,9.0,6.0,,,,4.0,10.0,14.0,3.0,9.0,4.0,4.0,2.0,9.0,51.0,2.0,,,,,0.5454545454545454,0.5454545454545454,0.75,0.5769230769230769,0.75,,12.587412587412588,0.13793103448275862,0.19148936170212766,0.3333333333333333,0.36363636363636365,0.5,0.5,,,,,,,,,,,,0.5454545454545454,,0.4879727272727272,0.5898,0.15384615384615385,0.15384615384615385,0.6,4.836363636363637,,0.4180327868852459,4.0,6.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,7.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,6.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,1.0,0.75,1.0,0.875,0.6,0.2,0.08,0.2777777777777778,0.058823529411764705,0.15,0.058823529411764705,0.07142857142857142,0.35714285714285715,0.5,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.5,0.5,0.09090909090909091,1.0,1.0,0.5,0.75,1.0,0.52875,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,4954.0,83,-21,162,162,45.0,18.0,23.0,324,2.0,7.0,1.0,3.0,,,3.0,11.0,4.0,12.0,27,4.0,14.0,1.0,37,189.0,1.0,4.0,9.0,18.0,3.0,11.0,3.0,6.0,9.0,12.0,6.0,11.0,5.0,1.0,1.0,9.0,45.0,1.0,0.25,0.2857142857142857,0.25,0.2857142857142857,0.4444444444444444,0.43902439024390244,0.34615384615384615,0.45121951219512196,0.34615384615384615,0.34146341463414637,26.203208556149733,0.12244897959183673,0.12857142857142856,0.07692307692307693,0.17073170731707318,0.2857142857142857,0.3333333333333333,0.07317073170731707,0.3333333333333333,0.3333333333333333,,0.2682926829268293,0.2727272727272727,0.3,0.3333333333333333,,,0.3076923076923077,0.6097560975609756,0.2727272727272727,0.49876097560975613,0.4393730769230769,0.024390243902439025,0.037037037037037035,0.24324324324324326,8.696296296296296,25.564285714285717,0.2777777777777778,7.0,11.0,3.0,3.0,1.0,3.0,9.0,3.0,3.0,1.0,7.0,3.0,9.0,,6.0,8.0,13.0,3.0,31.0,3.0,3.0,,3.0,1.0,1.0,6.0,4.0,2.0,8.0,1.0,1.0,,,,,,,0.25,0.3,1.0,0.3333333333333333,0.75,0.875,0.75,,0.04918032786885246,0.14285714285714285,0.034482758620689655,0.07692307692307693,,0.2,0.11764705882352941,,0.2682926829268293,0.6363636363636364,0.6363636363636364,0.2857142857142857,,0.21951219512195122,0.75,1.0,,0.23076923076923078,0.3333333333333333,0.5000125,0.1891891891891892,3.0,1.0,1.0,1.0,9.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.07142857142857142,0.037037037037037035,0.14285714285714285,0.09090909090909091,0.09090909090909091,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,5808.0,97,-40,195,195,61.0,43.0,24.0,390,5.0,16.0,,2.0,,2.0,2.0,3.0,1.0,18.0,48,2.0,5.0,11.0,53,230.0,,3.0,10.0,26.0,6.0,3.0,2.0,6.0,10.0,13.0,5.0,7.0,12.0,13.0,7.0,10.0,61.0,1.0,1.0,0.4,,0.4,0.375,0.39622641509433965,0.13333333333333333,0.4482758620689655,0.2777777777777778,0.09433962264150944,29.86425339366516,0.10714285714285714,0.12345679012345678,0.058823529411764705,0.3018867924528302,0.3125,0.38461538461538464,0.03773584905660377,,,,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,0.13333333333333333,,0.06666666666666667,0.20754716981132076,0.6666666666666666,0.42554716981132074,0.3792333333333333,0.1206896551724138,0.1320754716981132,0.18867924528301888,13.008333333333335,25.580000000000002,0.3128205128205128,5.0,6.0,,,,,26.0,1.0,4.0,,2.0,2.0,12.0,6.0,10.0,9.0,14.0,6.0,33.0,3.0,4.0,,3.0,5.0,3.0,5.0,,3.0,8.0,1.0,,1.0,,,,,,0.2777777777777778,0.2777777777777778,0.25,0.16666666666666666,0.2,0.2,0.625,,0.043478260869565216,0.16,0.030612244897959183,,0.07407407407407407,0.14285714285714285,0.15789473684210525,,0.11320754716981132,0.8333333333333334,1.0,0.6,0.2,0.49056603773584906,,,,,,0.41086,0.03773584905660377,8.0,,,1.0,,,4.0,,5.0,2.0,3.0,2.0,1.0,1.0,5.0,,,2.0,,0.08333333333333333,0.1875,,0.08333333333333333,0.16666666666666666,0.3076923076923077,0.3076923076923077,0.125,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.09090909090909091,0.07692307692307693,0.2,,,,,,,True,,,,,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,6396.0,107,-39,215,215,72.0,43.0,26.0,430,2.0,4.0,3.0,8.0,,3.0,3.0,10.0,2.0,5.0,11,6.0,18.0,,28,252.0,1.0,5.0,7.0,,18.0,10.0,3.0,2.0,6.0,6.0,4.0,10.0,1.0,,,7.0,72.0,4.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.45454545454545453,0.4827586206896552,0.4375,0.4827586206896552,0.4375,0.6206896551724138,12.757201646090534,0.03278688524590164,0.06666666666666667,,0.13793103448275862,0.5,0.5,0.27586206896551724,0.375,0.42857142857142855,1.0,0.3448275862068966,0.3,0.3,1.0,0.375,,0.25,0.6896551724137931,0.3,0.5220827586206895,0.53175625,,,0.25,11.245454545454546,24.616666666666664,0.33488372093023255,1.0,2.0,,,,1.0,5.0,,1.0,,,2.0,3.0,,10.0,3.0,4.0,2.0,9.0,,4.0,,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,4.0,1.0,4.0,2.0,1.0,1.0,,0.6666666666666666,,,0.5,,,0.13793103448275862,,,,0.06666666666666667,0.18181818181818182,0.5,0.06896551724137931,0.5,0.5,1.0,1.0,0.1724137931034483,,,,0.125,,0.3811,,2.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.05555555555555555,,,,,,0.4,0.4,1.0,,0.5,,,,,1.0,,,,,,,,1.0,3.0,0.125,,,,True,,,,,,,,,,,,,
201946,1610612761,Tyler Hansbrough,Tyler Hansbrough,201946,TOR,1720.0,29,-1,52,52,,,4.0,104,,,,,,,,,,1.0,3,,,2.0,4,57.0,,,,,,,,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.5,,,8.771929824561404,0.047619047619047616,0.037037037037037035,,,,,,,,,,,,,,,,1.0,,0.4623,,0.25,0.25,,2.733333333333333,,,1.0,3.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.09090909090909091,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,1653.0,28,-14,60,59,28.0,24.0,4.0,119,,,1.0,1.0,1.0,1.0,,1.0,,2.0,2,1.0,2.0,4.0,11,74.0,1.0,1.0,5.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,28.0,,1.0,0.5,1.0,0.5,1.0,0.875,1.5,0.9166666666666666,1.25,0.5,12.5,0.05263157894736842,0.041666666666666664,,,,,0.25,1.0,1.0,1.0,0.25,,,,1.0,1.0,,1.0,,0.6147,0.50985,0.2,0.3333333333333333,0.45454545454545453,0.8500000000000001,24.55,0.4666666666666667,2.0,2.0,,,,,,,,2.0,2.0,,,2.0,4.0,1.0,2.0,,5.0,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,0.5,0.3333333333333333,,,,,,0.1111111111111111,,,0.5,1.0,1.0,1.0,,,,,,,,,0.18181818181818182,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,1525.0,25,-15,55,55,28.0,25.0,4.0,110,2.0,3.0,,,,,1.0,4.0,,4.0,6,1.0,4.0,1.0,12,64.0,,,9.0,8.0,,4.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,9.0,28.0,,,0.25,,0.25,0.6666666666666666,0.55,0.6666666666666666,0.6,0.75,0.4,18.64406779661017,0.16666666666666666,0.13636363636363635,0.16666666666666666,0.3,0.6666666666666666,0.6666666666666666,,,,,0.4,0.25,0.25,,,,,0.7,0.25,0.48729500000000003,0.4582833333333333,0.1,0.16666666666666666,0.75,5.3500000000000005,25.5,0.509090909090909,2.0,3.0,,,2.0,3.0,,,,,,4.0,6.0,1.0,,5.0,5.0,3.0,10.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.6666666666666666,,,1.0,,,0.1,,,,0.2,,,0.3,0.6666666666666666,0.6666666666666666,,,,,,,0.5,0.6666666666666666,,,,,,,3.0,,,,,,,2.0,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,4726.0,79,-21,154,157,43.0,19.0,21.0,311,4.0,14.0,,,,,,,,16.0,29,,,3.0,35,172.0,,,10.0,12.0,,,,15.0,23.0,31.0,,4.0,5.0,4.0,2.0,10.0,43.0,,,,,,0.5517241379310345,0.5517241379310345,0.5555555555555556,0.5645161290322581,0.5555555555555556,,19.2090395480226,0.3333333333333333,0.2898550724637681,0.3076923076923077,0.4827586206896552,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,0.4827586206896552,,0.4713793103448276,0.4824333333333333,0.06451612903225806,0.06451612903225806,0.2857142857142857,5.055172413793104,,0.2792207792207792,11.0,14.0,5.0,7.0,5.0,5.0,1.0,7.0,9.0,1.0,15.0,5.0,9.0,,20.0,1.0,1.0,,2.0,8.0,5.0,3.0,8.0,2.0,1.0,1.0,,2.0,3.0,2.0,1.0,2.0,2.0,,,,,0.625,0.7692307692307693,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.75,0.3333333333333333,0.75,0.12903225806451613,0.20833333333333334,0.10126582278481013,0.037037037037037035,0.13043478260869565,0.4090909090909091,0.05555555555555555,,0.4827586206896552,0.7857142857142857,0.7857142857142857,0.5454545454545454,0.75,0.034482758620689655,0.7777777777777778,0.7142857142857143,0.2,0.5555555555555556,1.0,0.5018444444444445,0.42857142857142855,1.0,,,,,6.0,,,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,0.2,0.07692307692307693,,,,,,,1.0,True,,,,,,,,,,,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,560.0,9,-7,21,21,18.0,10.0,2.0,42,,2.0,,,,,,,,1.0,5,,,,2,23.0,,,2.0,,,,,2.0,2.0,2.0,,,3.0,6.0,3.0,2.0,18.0,,,,,,0.2,0.2,0.2,0.125,0.14285714285714285,,34.78260869565217,0.6666666666666666,0.2857142857142857,1.0,0.4,,,,,,,,,,,,,,0.4,,0.47951999999999995,0.47951999999999995,0.375,0.375,1.0,7.58,,0.8571428571428571,1.0,2.0,,,1.0,2.0,1.0,,,,,1.0,5.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.2,,,,,,,,,,,,,0.4,0.5,0.5,1.0,,0.2,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
