EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Corner3Assists,Travels,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,HeaveAttempts,FTDefRebounds,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls,BlockedAtRim,BlockedShortMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,Arc3PctBlocked,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,DefensiveGoaltends,3SecondViolations,on
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,10202.0,170,-67,322,325,29.0,50.0,35,647,7.0,16.0,2.0,1.0,2.0,2.0,7.0,5.0,15.0,3.0,7.0,1.0,5.0,15.0,1.0,2.0,14.0,38.0,8.0,22.0,6.0,58.0,385,2.0,2.0,2.0,4.0,2.0,2.0,6.0,10.0,18.0,21.0,3.0,15.0,5.0,5.0,21.0,6.0,27.0,6.0,7.0,11.0,3.0,60.0,1.0,2.0,14.0,14.0,28.0,3.0,31.0,1.0,8.0,4.0,4.0,10.0,4.0,8.0,5.0,1.0,2.0,15.0,7.0,16.0,13.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,29.0,3.0,1.0,0.35714285714285715,0.35714285714285715,0.875,0.36363636363636365,0.36363636363636365,0.3684210526315789,0.5,0.43333333333333335,0.3333333333333333,0.4596774193548387,0.42857142857142855,0.36666666666666664,0.13157894736842105,0.25,0.14285714285714285,21.2707182320442,0.6666666666666666,0.14583333333333334,0.017543859649122806,0.2545454545454545,0.017543859649122806,0.18543046357615894,0.017543859649122806,0.02564102564102564,0.02631578947368421,0.029411764705882353,0.1111111111111111,0.16129032258064516,0.1724137931034483,0.24390243902439024,0.2857142857142857,0.030303030303030304,0.26666666666666666,0.4375,0.5833333333333334,0.2857142857142857,0.11666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.4,0.11666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.25,0.3333333333333333,0.3333333333333333,0.8,0.5,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,0.6333333333333333,0.3333333333333333,0.5049271186440678,0.6080625,0.5250666666666667,0.03278688524590164,0.02631578947368421,0.043478260869565216,0.10344827586206896,9.802631578947368,25.09090909090909,0.09006211180124224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,7035.0,117,22,229,231,84.0,80.0,23,460,4.0,6.0,,3.0,4.0,8.0,15.0,9.0,12.0,1.0,4.0,1.0,3.0,8.0,,2.0,21.0,33.0,4.0,12.0,13.0,67.0,227,,1.0,10.0,13.0,2.0,8.0,31.0,10.0,32.0,6.0,6.0,8.0,3.0,2.0,11.0,6.0,17.0,4.0,4.0,4.0,3.0,40.0,1.0,,9.0,8.0,17.0,1.0,18.0,,4.0,4.0,,12.0,1.0,6.0,4.0,,6.0,16.0,4.0,9.0,9.0,,2.0,13.0,2.0,1.0,4.0,,3.0,31.0,84.0,,3.0,0.23809523809523808,0.23809523809523808,0.5,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.7692307692307693,0.6,0.7666666666666667,0.66,0.8157894736842105,0.26666666666666666,0.06060606060606061,0.16666666666666666,,25.984251968503937,0.75,0.13114754098360656,,0.16363636363636364,0.02631578947368421,0.14655172413793102,0.009523809523809525,,,,0.15384615384615385,0.058823529411764705,0.16666666666666666,0.175,0.13333333333333333,,0.13333333333333333,0.6666666666666666,0.8,0.25,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.25,0.26666666666666666,0.75,0.8181818181818182,0.2222222222222222,0.08888888888888889,0.25,0.3333333333333333,1.0,0.17777777777777778,0.375,0.375,0.3333333333333333,,1.0,,0.26666666666666666,0.75,0.13333333333333333,0.4,0.375,0.464038888888889,0.5088,0.46099999999999997,0.0851063829787234,0.11428571428571428,,0.4626865671641791,10.578787878787878,24.650000000000002,0.36681222707423583,1.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.08333333333333333,0.25,0.07142857142857142,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,6177.0,103,-22,203,211,72.0,75.0,23,414,7.0,9.0,1.0,3.0,3.0,2.0,4.0,3.0,6.0,5.0,6.0,1.0,4.0,7.0,1.0,3.0,12.0,19.0,9.0,13.0,6.0,57.0,228,1.0,2.0,5.0,9.0,4.0,5.0,21.0,10.0,14.0,24.0,3.0,6.0,4.0,,1.0,2.0,3.0,1.0,,1.0,,8.0,1.0,1.0,8.0,4.0,14.0,2.0,16.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,,,5.0,2.0,8.0,11.0,1.0,,9.0,1.0,,1.0,2.0,3.0,21.0,72.0,3.0,3.0,0.4166666666666667,0.45454545454545453,0.8888888888888888,0.6923076923076923,0.75,0.631578947368421,0.5555555555555556,0.796875,0.6153846153846154,0.8142857142857143,0.65625,0.40625,,,,17.77777777777778,0.6,0.08333333333333333,0.015384615384615385,0.16326530612244897,0.03125,0.12371134020618557,0.020618556701030927,,0.041666666666666664,,0.13333333333333333,,0.1111111111111111,0.1388888888888889,0.23076923076923078,0.1,0.28125,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.125,0.5,0.5,0.5,0.1875,0.5,0.5,0.6666666666666666,0.1875,0.8333333333333334,0.8333333333333334,1.0,0.21875,0.5714285714285714,0.5714285714285714,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23076923076923078,1.0,0.23076923076923078,0.6875,0.6666666666666666,0.5229532258064516,0.5643,0.48880416666666665,0.09375,0.05263157894736842,0.15384615384615385,0.3684210526315789,7.926315789473685,26.96923076923077,0.35467980295566504,1.0,2.0,,1.0,,1.0,,,,,,0.5,,,,0.09090909090909091,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,0.5,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.07692307692307693,1.0,0.08771929824561403,,,,,,,,,,,,,,,,,,,,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,12523.0,209,-44,398,399,74.0,87.0,48,797,21.0,36.0,13.0,4.0,7.0,11.0,24.0,2.0,13.0,,,,,,,,34.0,73.0,,,29.0,97.0,445,15.0,,8.0,16.0,,4.0,20.0,42.0,26.0,,,,,6.0,2.0,3.0,5.0,2.0,1.0,,1.0,13.0,4.0,13.0,7.0,17.0,28.0,18.0,46.0,3.0,4.0,3.0,1.0,4.0,,2.0,2.0,,2.0,6.0,4.0,18.0,31.0,,1.0,34.0,6.0,,19.0,,1.0,20.0,74.0,2.0,1.0,0.6176470588235294,0.75,,,,0.4657534246575342,0.5,0.4657534246575342,0.5,0.5574712643678161,0.5555555555555556,,0.0821917808219178,0.1388888888888889,0.041666666666666664,20.575221238938056,0.6666666666666666,0.13385826771653545,0.09090909090909091,0.10144927536231885,0.057971014492753624,0.12244897959183673,0.08018867924528301,0.1276595744680851,0.058823529411764705,0.06976744186046512,0.12244897959183673,0.2222222222222222,0.07142857142857142,0.10638297872340426,0.09090909090909091,0.09090909090909091,0.4931506849315068,0.5833333333333334,0.6774193548387096,0.5714285714285714,0.3287671232876712,0.4583333333333333,0.4782608695652174,0.6363636363636364,0.1780821917808219,0.15384615384615385,0.15384615384615385,1.0,,,,,,,,,0.8666666666666667,,,0.4375,0.5714285714285714,,0.4931506849315068,,0.4892356164383562,0.5580714285714286,0.46789375000000005,0.22093023255813954,0.22093023255813954,,0.20618556701030927,7.03013698630137,,0.18592964824120603,,,,1.0,1.0,2.0,1.0,12.0,2.0,12.0,5.0,,,,,0.038461538461538464,0.4166666666666667,,7.0,,,,8.0,,23.0,12.0,,4.0,4.0,,,0.5333333333333333,0.5333333333333333,0.6052631578947368,0.4,0.5384615384615384,,,,,0.23711340206185566,7.0,1.0,1.0,6.0,6.0,4.0,0.125,0.08888888888888889,0.14285714285714285,,,,,,,,,,,,,True
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,14968.0,249,-65,478,485,104.0,121.0,51,963,3.0,6.0,1.0,1.0,1.0,11.0,24.0,8.0,23.0,3.0,15.0,1.0,9.0,26.0,1.0,4.0,22.0,53.0,12.0,41.0,19.0,99.0,544,3.0,2.0,2.0,9.0,5.0,4.0,11.0,16.0,28.0,33.0,3.0,25.0,9.0,1.0,22.0,7.0,29.0,5.0,11.0,5.0,6.0,65.0,2.0,3.0,14.0,25.0,41.0,5.0,46.0,2.0,7.0,4.0,3.0,5.0,,1.0,,,4.0,5.0,7.0,16.0,17.0,,,24.0,1.0,,9.0,1.0,2.0,11.0,104.0,1.0,2.0,0.36363636363636365,0.38095238095238093,0.9166666666666666,0.2926829268292683,0.3,0.41509433962264153,0.2222222222222222,0.425531914893617,0.25,0.4714285714285714,0.34375,0.43617021276595747,0.018867924528301886,0.16666666666666666,,20.560747663551403,1.0,0.18115942028985507,0.01875,0.15217391304347827,0.024390243902439025,0.16956521739130434,0.02066115702479339,0.018867924528301886,,0.0392156862745098,0.14814814814814814,0.075,0.3181818181818182,0.15151515151515152,0.15384615384615385,0.03636363636363636,0.06382978723404255,0.5,0.6,0.3333333333333333,0.2553191489361702,0.4583333333333333,0.4583333333333333,0.36363636363636365,0.24468085106382978,0.34782608695652173,0.34782608695652173,0.375,0.1595744680851064,0.2,0.2,1.0,0.2765957446808511,0.34615384615384615,0.36,0.8888888888888888,0.2,0.2,0.2,0.07142857142857142,1.0,0.2857142857142857,0.5,0.36,0.4498440860215055,0.5528333333333334,0.3664730769230769,0.0970873786407767,0.14754098360655737,0.023809523809523808,0.1111111111111111,11.649056603773584,25.387804878048783,0.2175732217573222,1.0,1.0,1.0,2.0,,1.0,,,,,,0.2,0.024390243902439025,,,,,0.25,1.0,1.0,,1.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,,0.5,0.6666666666666666,0.7,0.5714285714285714,0.18181818181818182,1.0,1.0,1.0,0.07142857142857142,,0.08080808080808081,1.0,,,2.0,,,,0.0392156862745098,,1.0,0.038461538461538464,,,,,,,,,,,True
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,10842.0,181,-62,347,351,79.0,94.0,35,698,7.0,10.0,,,2.0,1.0,4.0,3.0,9.0,2.0,12.0,,4.0,15.0,3.0,4.0,11.0,23.0,6.0,27.0,5.0,45.0,401,,3.0,1.0,4.0,7.0,3.0,8.0,16.0,6.0,18.0,,15.0,4.0,3.0,3.0,5.0,8.0,1.0,2.0,1.0,,21.0,1.0,1.0,3.0,10.0,13.0,2.0,15.0,,4.0,3.0,1.0,1.0,1.0,,3.0,,1.0,4.0,2.0,11.0,5.0,,,7.0,1.0,,3.0,,1.0,8.0,79.0,,1.0,0.7272727272727273,0.7272727272727273,1.0,0.2222222222222222,0.2222222222222222,0.4782608695652174,0.25,0.4,0.22727272727272727,0.42452830188679247,0.3076923076923077,0.54,0.13043478260869565,0.1,0.25,14.84375,0.25,0.09900990099009901,0.008695652173913044,0.047619047619047616,0.016666666666666666,0.07926829268292683,0.011428571428571429,,0.02564102564102564,0.02631578947368421,0.07142857142857142,0.13793103448275862,0.1,0.023809523809523808,0.09523809523809523,,0.2,0.7,0.7777777777777778,0.8571428571428571,0.08,0.25,0.3333333333333333,,0.18,0.3333333333333333,0.375,0.6666666666666666,0.24,0.16666666666666666,0.18181818181818182,1.0,0.3,0.26666666666666666,0.26666666666666666,1.0,,,1.0,0.18181818181818182,,0.36363636363636365,0.74,0.26666666666666666,0.5172289999999999,0.45105,0.47552727272727274,0.057692307692307696,0.12,,0.17777777777777778,8.956521739130435,24.566666666666666,0.2276657060518732,1.0,1.0,1.0,4.0,,,,,,1.0,1.0,0.14285714285714285,0.037037037037037035,0.1111111111111111,0.08333333333333333,,1.0,0.25,,,,3.0,,2.0,6.0,,,,,,0.6666666666666666,,1.0,1.0,,,,,0.2727272727272727,,0.13333333333333333,,,,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,True
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,2227.0,37,-18,68,75,17.0,27.0,2,143,2.0,4.0,,1.0,2.0,,,,,,,,,,,,2.0,4.0,,,4.0,8.0,83,,,1.0,2.0,,2.0,4.0,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,2.0,1.0,3.0,,3.0,3.0,,1.0,,1.0,,,,1.0,5.0,10.0,6.0,,,11.0,1.0,,3.0,,3.0,4.0,17.0,1.0,2.0,0.5,0.5,,,,0.5,0.5,0.5,0.5,0.4444444444444444,0.3333333333333333,,0.25,0.25,,14.285714285714286,1.0,0.07692307692307693,,0.058823529411764705,0.1,0.06666666666666667,0.038461538461538464,,,0.16666666666666666,,0.25,,0.07692307692307693,,,1.0,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,0.602525,,0.65025,0.5,0.5,,0.5,1.975,,0.25,,,,,,,,2.0,,2.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,True
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,9529.0,159,-54,301,303,50.0,61.0,34,604,9.0,26.0,11.0,,2.0,9.0,16.0,3.0,8.0,,,,,4.0,1.0,,21.0,50.0,,4.0,2.0,44.0,350,12.0,1.0,1.0,3.0,,,2.0,28.0,14.0,,,4.0,,4.0,7.0,4.0,11.0,,4.0,1.0,2.0,26.0,4.0,12.0,8.0,13.0,22.0,16.0,38.0,3.0,3.0,,3.0,9.0,,4.0,3.0,,5.0,12.0,2.0,11.0,6.0,1.0,,7.0,1.0,,4.0,,,2.0,50.0,,,0.6666666666666666,0.7777777777777778,,,,0.42,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.38596491228070173,0.3333333333333333,0.07407407407407407,0.08,0.11538461538461539,0.0625,20.234604105571847,0.75,0.13541666666666666,0.11214953271028037,0.16326530612244897,0.07692307692307693,0.14482758620689656,0.10062893081761007,0.1111111111111111,0.07692307692307693,0.03225806451612903,0.10810810810810811,0.08,0.20588235294117646,0.16666666666666666,0.15384615384615385,0.10344827586206896,0.48148148148148145,0.34615384615384615,0.391304347826087,0.4444444444444444,0.2962962962962963,0.5625,0.6,0.8888888888888888,0.14814814814814814,0.375,0.375,0.6666666666666666,,,,,0.07407407407407407,,,,0.8461538461538461,,0.07692307692307693,0.6666666666666666,,,0.5555555555555556,,0.47872777777777775,0.5277625,0.4134333333333333,0.07017543859649122,0.07547169811320754,,0.045454545454545456,6.268,24.675,0.16611295681063123,,,,4.0,,2.0,,,,,,,,,,0.14285714285714285,,,5.0,,,,5.0,,11.0,6.0,,1.0,,,,0.4166666666666667,0.38461538461538464,0.39285714285714285,0.16666666666666666,0.45454545454545453,,,,,0.25,1.0,,1.0,,,,,0.15625,,,,,,2.0,,,,,1.0,1.0,1.0,True
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,701.0,12,-6,25,26,11.0,7.0,1,51,,,,,,,1.0,,,,1.0,,,3.0,1.0,,,1.0,,4.0,,,28,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,3.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,0.8,,,,23.076923076923077,1.0,0.25,,0.1111111111111111,,0.15384615384615385,,,,,0.5,,,0.125,,,,,,,0.2,,,,,,,,0.2,,,,0.6,,,,,,1.0,,,,0.8,,0.5264,,0.58545,,,,,9.6,24.474999999999998,0.44,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
203900,1610612751,Markel Brown,Markel Brown,203900,BKN,335.0,6,-6,11,10,,,2,21,2.0,2.0,1.0,,,,,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,15,1.0,,,,,,,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,31.25,,,0.25,,,,0.14285714285714285,,0.5,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,1.0,,0.5645666666666667,0.6915,,,,,,1.9,23.9,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,True
