EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,AtRimAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SecondChanceTurnovers,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,LongMidRangeAssists,FTDefRebounds,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3Assists,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,LostBallSteals,SecondChanceAtRimPctAssisted,on,FTOffRebounds,SelfOReb,Offensive Fouls Drawn,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,3574.0,60,-44,114,114,24.0,11,7.0,228,2.0,7.0,1.0,1.0,2.0,9.0,1.0,9.0,1.0,2.0,1.0,5.0,25.0,3.0,9.0,19.0,137,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,10.0,10.0,3.0,13.0,1.0,1.0,1.0,2.0,3.0,8.0,1.0,1.0,10.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,24.0,0.4,0.4,0.2,0.5,0.17857142857142858,0.3333333333333333,0.2878787878787879,1.0,0.375,0.10714285714285714,0.16,0.42857142857142855,0.1111111111111111,28.09917355371901,1.0,0.2222222222222222,0.04878048780487805,0.05,0.18518518518518517,0.04918032786885246,0.2222222222222222,0.2,0.2857142857142857,0.2727272727272727,1.0,0.25,0.2857142857142857,0.5,0.32142857142857145,0.2222222222222222,0.25,0.5,0.32142857142857145,0.1111111111111111,0.1111111111111111,1.0,0.03571428571428571,0.07142857142857142,0.3333333333333333,1.0,0.3333333333333333,0.35714285714285715,0.45408214285714277,0.5124833333333333,0.15151515151515152,0.16666666666666666,0.10526315789473684,0.15789473684210525,10.26,24.96666666666667,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,3594.0,60,-44,115,115,25.0,12,7.0,230,,1.0,,,1.0,5.0,,2.0,4.0,,,1.0,8.0,4.0,,5.0,137,,,,1.0,1.0,,3.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,5.0,,,5.0,7.0,,7.0,1.0,,3.0,1.0,6.0,5.0,,,1.0,1.0,,,,,,3.0,25.0,1.0,1.0,0.125,,0.20833333333333334,0.75,0.20833333333333334,,0.75,0.3333333333333333,0.25,1.0,0.2,12.295081967213115,0.3333333333333333,0.1111111111111111,,,0.12962962962962962,,,,,0.18181818181818182,,0.08333333333333333,,,0.4166666666666667,0.2,0.25,1.0,0.16666666666666666,,,,0.3333333333333333,,,,,0.4166666666666667,0.4861625,0.446125,0.08333333333333333,0.125,,0.6,9.3,23.4,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,0.2222222222222222,0.1111111111111111,0.4,0.25,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,2319.0,39,-31,73,73,12.0,2,4.0,146,1.0,2.0,,,,,,1.0,,,,1.0,3.0,,2.0,4.0,76,,2.0,,,,,,,2.0,,1.0,,,,,,,,2.0,4.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,5.0,1.0,,,2.0,1.0,,,,,,,12.0,,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,,0.3333333333333333,0.5,,7.792207792207792,0.5,0.13793103448275862,0.06666666666666667,,0.11764705882352941,0.046511627906976744,,,0.1111111111111111,0.07142857142857142,,0.6666666666666666,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5158333333333334,,0.25,0.25,0.5,,7.5,,0.1643835616438356,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.07142857142857142,1.0,1.0,0.6049,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,2622.0,44,-35,87,88,19.0,10,4.0,175,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,,11.0,6.0,3.0,6.0,11.0,4.0,22.0,99,,,2.0,2.0,6.0,,10.0,4.0,2.0,11.0,1.0,1.0,2.0,3.0,2.0,,8.0,,,6.0,9.0,,9.0,2.0,2.0,3.0,,2.0,2.0,,,5.0,1.0,,,,,,10.0,19.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5294117647058824,0.625,0.5789473684210527,,0.625,0.6470588235294118,0.16666666666666666,0.3333333333333333,,24.175824175824175,0.6666666666666666,0.1875,,,0.20512820512820512,,,,0.18181818181818182,0.2,,0.17647058823529413,0.6666666666666666,1.0,0.058823529411764705,1.0,1.0,,0.11764705882352941,,,,,0.6470588235294118,0.125,1.0,0.75,0.8235294117647058,0.5202441176470589,0.50868125,0.10526315789473684,0.14285714285714285,,0.45454545454545453,8.883333333333333,26.127272727272725,0.21839080459770116,,,,4.0,2.0,12.0,,2.0,1.0,1.0,,,,,,,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,0.36363636363636365,0.08333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,2754.0,46,-39,91,90,21.0,11,4.0,181,3.0,4.0,1.0,1.0,,,2.0,7.0,,6.0,1.0,5.0,11.0,6.0,1.0,14.0,105,,,1.0,3.0,1.0,1.0,3.0,,10.0,6.0,,2.0,3.0,5.0,2.0,1.0,13.0,,,3.0,3.0,,3.0,2.0,,5.0,4.0,6.0,3.0,,,2.0,,,,,1.0,1.0,3.0,21.0,,,0.45454545454545453,0.3333333333333333,0.38235294117647056,0.25,0.3888888888888889,,0.3,0.35294117647058826,,,,24.210526315789476,0.4,0.09375,,,0.07692307692307693,,,,,0.06666666666666667,1.0,0.23529411764705882,0.75,0.75,,,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,,,0.35294117647058826,0.25,1.0,0.25,0.5882352941176471,0.49125588235294115,0.4474875,,,,0.21428571428571427,13.563636363636363,27.633333333333336,0.23076923076923078,,,,1.0,,3.0,1.0,,2.0,3.0,2.0,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,960.0,16,-6,33,33,11.0,8,3.0,66,4.0,5.0,3.0,4.0,,,1.0,3.0,,1.0,,5.0,8.0,1.0,3.0,16.0,47,,2.0,4.0,6.0,,1.0,9.0,4.0,6.0,1.0,1.0,,,,,,,,,2.0,3.0,,3.0,1.0,,1.0,2.0,4.0,3.0,,,5.0,2.0,,,,,,9.0,11.0,0.4,0.4,0.625,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.7272727272727273,0.5,0.75,0.1111111111111111,0.125,0.2,,33.333333333333336,1.0,0.15384615384615385,,,0.13333333333333333,,,,0.3333333333333333,0.14285714285714285,,0.5555555555555556,0.8,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,0.6666666666666666,0.75,,0.6666666666666666,0.5534555555555555,0.54705,0.2,0.2222222222222222,0.125,0.5625,7.4750000000000005,25.2,0.3333333333333333,,,,1.0,,3.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,,,0.5,0.5,,,0.5,1.0,0.3726,1.0,,1.0,,1.0,,,1.0,,0.25,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,935.0,16,-7,27,27,7.0,3,3.0,54,,,,,,,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,,2.0,36,,,,,,,,,2.0,1.0,,2.0,2.0,4.0,2.0,1.0,10.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,7.0,,,0.5,,0.25,,0.25,,,0.5,,,,16.666666666666668,1.0,,,,0.06666666666666667,,,,,,,,,,,,,,0.5,0.5,0.5,,0.25,0.25,,,,0.5,0.499725,,,,,,18.2,24.3,0.25925925925925924,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,746.0,12,-10,22,21,6.0,2,3.0,43,,,,,1.0,1.0,,,,3.0,,1.0,1.0,3.0,,11.0,32,,2.0,,,,,,2.0,,3.0,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,,,,,6.0,1.0,1.0,1.0,,1.375,,1.375,1.0,,0.75,,,,16.0,,0.1111111111111111,,,0.09090909090909091,,,,,0.2,,,,,0.25,1.0,1.0,1.0,,,,,,0.75,,,,0.75,0.47164999999999996,,,,0.18181818181818182,,10.0,25.833333333333332,0.2727272727272727,,,,3.0,,9.0,1.0,,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.3518,3.0,,3.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2549,1610612757,Chris Kaman,Chris Kaman,2549,POR,466.0,8,-4,13,14,,1,,27,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,1.0,0.14285714285714285,,,0.2222222222222222,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,8936.0,149,3,284,279,86.0,86,44.0,563,17.0,33.0,5.0,7.0,5.0,22.0,7.0,21.0,1.0,7.0,3.0,29.0,76.0,8.0,23.0,90.0,310,1.0,21.0,5.0,14.0,3.0,8.0,21.0,16.0,42.0,7.0,5.0,5.0,1.0,6.0,,,13.0,4.0,13.0,19.0,25.0,18.0,43.0,4.0,,7.0,4.0,13.0,21.0,2.0,,26.0,13.0,10.0,5.0,5.0,10.0,3.0,21.0,83.0,0.27586206896551724,0.38095238095238093,0.3815789473684211,0.35714285714285715,0.39880952380952384,0.38235294117647056,0.47368421052631576,0.6176470588235294,0.525,0.09523809523809523,0.06578947368421052,0.09090909090909091,0.09090909090909091,30.357142857142858,0.5714285714285714,0.14615384615384616,0.12745098039215685,0.08163265306122448,0.1390728476821192,0.11258278145695365,0.22727272727272727,0.14285714285714285,0.1836734693877551,0.12195121951219512,0.3,0.39285714285714285,0.5151515151515151,0.5666666666666667,0.2619047619047619,0.22727272727272727,0.25,0.2,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.011904761904761904,0.08333333333333333,0.4117647058823529,0.7142857142857143,0.17647058823529413,0.4880952380952381,0.5017166666666666,0.5276088235294117,0.13978494623655913,0.15294117647058825,0.23333333333333334,0.23333333333333334,8.319736842105264,25.2625,0.3028169014084507,,,,3.0,1.0,9.0,3.0,2.0,,3.0,4.0,3.0,2.0,2.0,,4.0,1.0,0.375,0.3333333333333333,0.375,0.09523809523809523,0.125,0.058823529411764705,,,,,,10.0,15.0,10.0,17.0,16.0,1.0,,0.5882352941176471,0.5882352941176471,0.1,,0.8823529411764706,0.6666666666666666,0.5857666666666667,3.0,1.0,3.0,2.0,4.0,,2.0,0.5,0.25,0.35294117647058826,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.42857142857142855,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,0.1,False,1.0,4.0,2.0,0.25,0.07142857142857142,0.0851063829787234,,,,,,,,,,,,,,,,,,,
