EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,OffArc3ReboundPct,SecondChanceAtRimAccuracy,FTOffRebounds,DefensiveGoaltends,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,24180.0,403.0,51.0,815.0,801.0,254.0,231.0,95.0,1616.0,17.0,23.0,4.0,7.0,15.0,31.0,26.0,58.0,1.0,6.0,23.0,51.0,2.0,4.0,5.0,15.0,58.0,112.0,24.0,57.0,44.0,232.0,845,2.0,3.0,2.0,4.0,4.0,14.0,18.0,38.0,5.0,15.0,34.0,85.0,2.0,114.0,33.0,39.0,51.0,23.0,2.0,80.0,17.0,97.0,12.0,5.0,47.0,14.0,19.0,211.0,1.0,5.0,11.0,30.0,1.0,42.0,6.0,48.0,2.0,19.0,10.0,9.0,13.0,3.0,10.0,10.0,3.0,1.0,2.0,23.0,3.0,4.0,10.0,2.0,34,1.0,1.0,3.0,49.0,1.0,1.0,4.0,47.0,4.0,1.0,13.0,12.0,3.0,1.0,2.0,3.0,3.0,85.0,253.0,9.0,12.0,0.017241379310344827,0.017241379310344827,0.4583333333333333,0.42105263157894735,0.5,0.3333333333333333,0.42105263157894735,0.5178571428571429,0.6666666666666666,0.47368421052631576,0.5562130177514792,0.7142857142857143,0.4811320754716981,0.6078947368421053,0.7777777777777778,0.5985915492957746,0.33727810650887574,0.017857142857142856,0.06451612903225806,23.12703583061889,0.5652173913043478,0.02564102564102564,0.12,0.02109704641350211,0.08208955223880597,0.0078125,0.10677083333333333,0.01643835616438356,0.02666666666666667,0.046875,0.02702702702702703,0.10714285714285714,0.10416666666666667,0.15714285714285714,0.06521739130434782,0.11904761904761904,0.024390243902439025,1.0,0.13609467455621302,0.7391304347826086,0.7391304347826086,0.1834319526627219,0.4838709677419355,0.5172413793103449,0.3431952662721893,0.4482758620689655,0.4482758620689655,0.038461538461538464,0.03550295857988166,0.16666666666666666,0.16666666666666666,1.0,0.30177514792899407,0.45098039215686275,0.45098039215686275,0.43478260869565216,0.5714285714285714,0.5,0.5,0.1320754716981132,0.5714285714285714,0.2830188679245283,0.3333333333333333,0.47337278106508873,0.45098039215686275,0.45812351190476197,0.4603,0.4370807692307693,0.07303370786516854,0.10743801652892562,0.0603448275862069,0.36637931034482757,11.921428571428573,25.91228070175439,0.3116564417177914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,29149.0,486.0,46.0,999.0,986.0,311.0,273.0,107.0,1985.0,8.0,10.0,2.0,2.0,9.0,13.0,15.0,46.0,11.0,28.0,22.0,54.0,,1.0,10.0,18.0,32.0,69.0,33.0,82.0,28.0,191.0,1028,4.0,7.0,,2.0,,8.0,7.0,12.0,12.0,23.0,7.0,57.0,56.0,8.0,93.0,6.0,54.0,22.0,,15.0,4.0,19.0,4.0,,11.0,3.0,1.0,42.0,,,12.0,16.0,2.0,30.0,,30.0,,8.0,7.0,1.0,18.0,2.0,16.0,7.0,2.0,1.0,1.0,25.0,,2.0,13.0,4.0,31,1.0,1.0,1.0,23.0,3.0,,,30.0,1.0,8.0,8.0,2.0,5.0,2.0,2.0,5.0,1.0,57.0,310.0,4.0,2.0,0.875,0.875,0.9393939393939394,0.4024390243902439,,0.5217391304347826,0.4024390243902439,0.463768115942029,0.5714285714285714,0.5833333333333334,0.5397350993377483,0.4444444444444444,0.7142857142857143,0.5714285714285714,0.4444444444444444,0.7368421052631579,0.543046357615894,,,16.607142857142858,0.72,0.03225806451612903,0.05517241379310345,,0.06666666666666667,,0.059574468085106386,,,,,0.03,0.07339449541284404,0.06172839506172839,0.078125,0.038461538461538464,,0.2,0.06622516556291391,0.8,0.8,0.08609271523178808,0.6923076923076923,0.6923076923076923,0.304635761589404,0.32608695652173914,0.32608695652173914,0.8,0.18543046357615894,0.39285714285714285,0.39285714285714285,0.9090909090909091,0.3576158940397351,0.4074074074074074,0.4074074074074074,0.9545454545454546,0.1111111111111111,,,0.05714285714285714,1.0,0.5142857142857142,0.5555555555555556,0.609271523178808,0.4074074074074074,0.4948089999999999,0.4288571428571429,0.49923,0.05660377358490566,0.10526315789473684,0.041884816753926704,0.29842931937172773,14.684057971014493,24.94024390243903,0.3113113113113113,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.4,0.012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,True
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,1105.0,18.0,-2.0,40.0,38.0,12.0,22.0,5.0,78.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,14.0,45,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,6.0,,4.0,2.0,,,,,,,,,,,2.0,1.0,1.0,3.0,,4.0,3.0,7.0,,1.0,1.0,,,,,,,,,,,,3.0,,7,,,,3.0,,,,2.0,,,,1.0,,,,,,7.0,12.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,0.75,1.0,1.0,0.75,1.25,1.25,0.7777777777777778,1.25,1.1666666666666667,0.5,,,19.565217391304348,,,0.2727272727272727,0.1,0.2,0.15384615384615385,0.25,0.13043478260869565,0.5,,0.2,,,0.75,0.25,,,,0.25,1.0,1.0,0.125,1.0,1.0,0.125,,,,,,,,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.75,0.5,0.48261875000000004,0.45604999999999996,0.486425,,,0.35714285714285715,0.5,8.8,25.150000000000002,0.3,1.0,,,,,1.0,,,0.5,1.0,0.5,,,,,1.0,2.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,33415.0,557.0,52.0,1151.0,1135.0,385.0,350.0,123.0,2286.0,84.0,127.0,32.0,37.0,29.0,71.0,26.0,69.0,,1.0,1.0,6.0,,,1.0,3.0,139.0,267.0,1.0,7.0,76.0,357.0,1201,18.0,35.0,,1.0,9.0,45.0,46.0,70.0,1.0,4.0,36.0,131.0,170.0,108.0,3.0,,6.0,1.0,23.0,47.0,39.0,86.0,25.0,14.0,27.0,7.0,13.0,211.0,7.0,26.0,38.0,75.0,28.0,141.0,37.0,178.0,14.0,14.0,6.0,8.0,33.0,3.0,21.0,12.0,12.0,,2.0,45.0,3.0,14.0,26.0,1.0,43,,5.0,2.0,98.0,2.0,6.0,1.0,106.0,14.0,,47.0,13.0,14.0,10.0,4.0,14.0,9.0,131.0,384.0,3.0,11.0,0.6115107913669064,0.648854961832061,1.0,0.14285714285714285,,0.25,0.14285714285714285,0.5205992509363296,0.5142857142857142,0.6571428571428571,0.5127737226277372,0.5,0.6418918918918919,0.5578125,0.5487804878048781,0.6894736842105263,0.025547445255474453,0.08614232209737828,0.14084507042253522,28.26086956521739,0.7333333333333333,0.417910447761194,0.22189349112426035,0.08099688473520249,0.19289340101522842,0.03910614525139665,0.21121495327102804,0.066,0.1134020618556701,0.09574468085106383,0.058823529411764705,0.1452991452991453,0.2900763358778626,0.2222222222222222,0.2,0.17543859649122806,0.1320754716981132,0.6428571428571429,0.4635036496350365,0.6614173228346457,0.7241379310344828,0.2591240875912409,0.4084507042253521,0.47540983606557374,0.2518248175182482,0.37681159420289856,0.3880597014925373,0.8461538461538461,0.0036496350364963502,,,,0.021897810218978103,0.16666666666666666,0.16666666666666666,1.0,,,,0.5,0.8648648648648649,0.04054054054054054,0.3333333333333333,0.48905109489051096,0.16666666666666666,0.48877545787545784,0.5235933333333335,0.48874594594594595,0.15309446254071662,0.15666666666666668,0.12605042016806722,0.36694677871148457,7.377902621722846,25.471428571428568,0.3344917463075586,26.0,1.0,,1.0,5.0,3.0,,,0.5833333333333334,0.4827586206896552,0.7222222222222222,0.027777777777777776,0.013513513513513514,,,15.0,16.0,0.03125,0.5769230769230769,4.0,1.0,0.08661417322834646,0.028985507246376812,0.0625,0.046153846153846156,0.26666666666666666,,,,,,,,,,,,,True
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,9580.0,160.0,-6.0,347.0,336.0,157.0,141.0,34.0,683.0,9.0,18.0,1.0,4.0,4.0,13.0,3.0,5.0,2.0,5.0,6.0,15.0,1.0,2.0,,3.0,16.0,36.0,8.0,20.0,9.0,65.0,365,,2.0,1.0,4.0,,3.0,3.0,9.0,2.0,7.0,2.0,14.0,6.0,26.0,21.0,3.0,15.0,6.0,6.0,11.0,,11.0,,,1.0,3.0,7.0,22.0,,3.0,2.0,2.0,2.0,6.0,3.0,9.0,1.0,8.0,8.0,,3.0,1.0,2.0,7.0,1.0,2.0,1.0,10.0,2.0,4.0,11.0,,19,,,1.0,11.0,,1.0,2.0,13.0,3.0,,7.0,1.0,2.0,1.0,1.0,2.0,1.0,14.0,157.0,2.0,1.0,0.1875,0.1875,0.875,0.4,0.25,0.2857142857142857,0.4,0.4444444444444444,,0.3333333333333333,0.5,0.25,0.375,0.5327868852459017,0.25,0.4117647058823529,0.35714285714285715,0.16666666666666666,0.15384615384615385,18.635170603674542,0.3,0.08695652173913043,0.021505376344086023,0.03529411764705882,0.03389830508474576,,0.02631578947368421,0.021739130434782608,,0.08695652173913043,,0.029411764705882353,0.024390243902439025,,,0.15384615384615385,0.04,0.5,0.32142857142857145,0.5,0.6428571428571429,0.23214285714285715,0.3076923076923077,0.36363636363636365,0.08928571428571429,0.6,0.6,0.3333333333333333,0.08928571428571429,0.4,0.4,1.0,0.26785714285714285,0.4,0.4,0.8333333333333334,0.3333333333333333,0.5,1.0,0.25,0.25,0.1875,,0.6785714285714286,0.4,0.48490272727272726,0.5016,0.46799999999999997,0.11666666666666667,0.175,0.046153846153846156,0.2153846153846154,6.647222222222222,25.339999999999996,0.45244956772334294,2.0,2.0,2.0,4.0,2.0,,,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.25,0.5,,,,,,,,0.2222222222222222,,,0.02857142857142857,,,,,,,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,16873.0,281.0,26.0,610.0,584.0,286.0,274.0,62.0,1194.0,9.0,14.0,4.0,8.0,16.0,31.0,12.0,31.0,5.0,10.0,7.0,45.0,,5.0,1.0,21.0,37.0,76.0,12.0,55.0,22.0,132.0,665,2.0,3.0,1.0,7.0,,7.0,13.0,28.0,4.0,27.0,13.0,51.0,26.0,48.0,24.0,12.0,42.0,7.0,5.0,16.0,2.0,18.0,,2.0,10.0,3.0,3.0,38.0,,5.0,12.0,6.0,1.0,19.0,6.0,25.0,3.0,7.0,5.0,2.0,7.0,3.0,6.0,3.0,1.0,,,10.0,,,8.0,1.0,29,,1.0,,15.0,,,1.0,24.0,1.0,,4.0,4.0,2.0,1.0,1.0,2.0,1.0,49.0,285.0,2.0,3.0,0.35135135135135137,0.35135135135135137,0.6666666666666666,0.21818181818181817,0.14285714285714285,0.14814814814814814,0.23076923076923078,0.4868421052631579,0.6666666666666666,0.4642857142857143,0.4198473282442748,0.35,0.34545454545454546,0.46808510638297873,0.35,0.4180327868852459,0.4198473282442748,0.06578947368421052,0.0967741935483871,22.337278106508876,0.7,0.023809523809523808,0.03614457831325301,0.031055900621118012,0.13043478260869565,,0.06976744186046512,0.020161290322580645,0.045454545454545456,0.020833333333333332,,0.016666666666666666,0.05970149253731343,0.02564102564102564,0.15151515151515152,0.07692307692307693,0.04225352112676056,0.5,0.10687022900763359,0.6428571428571429,0.75,0.2366412213740458,0.5161290322580645,0.5714285714285714,0.2366412213740458,0.3870967741935484,0.3870967741935484,0.5,0.07633587786259542,0.5,0.5,1.0,0.3435114503816794,0.15555555555555556,0.16279069767441862,0.42857142857142855,0.5,,,0.14545454545454545,0.5,0.38181818181818183,0.047619047619047616,0.5267175572519084,0.16666666666666666,0.4564094488188976,0.44749444444444436,0.46472115384615387,0.051094890510948905,0.05063291139240506,0.05303030303030303,0.38636363636363635,11.659210526315789,26.48545454545455,0.46885245901639344,,2.0,3.0,6.0,,,3.0,,0.1111111111111111,0.375,,0.2,0.10909090909090909,0.5,0.05172413793103448,,,,,1.0,,0.14285714285714285,,0.027777777777777776,0.028985507246376812,,1.0,3.0,2.0,0.03636363636363636,0.044444444444444446,0.5,1.0,,,,,,True
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,22000.0,367.0,74.0,741.0,741.0,195.0,161.0,79.0,1482.0,20.0,33.0,4.0,10.0,,3.0,2.0,4.0,7.0,27.0,7.0,28.0,,2.0,4.0,7.0,22.0,40.0,14.0,55.0,14.0,100.0,750,4.0,9.0,1.0,4.0,2.0,13.0,5.0,12.0,4.0,8.0,7.0,29.0,42.0,2.0,42.0,,28.0,7.0,8.0,14.0,6.0,20.0,4.0,2.0,11.0,2.0,1.0,46.0,6.0,8.0,20.0,27.0,4.0,51.0,15.0,66.0,1.0,19.0,13.0,6.0,7.0,2.0,6.0,7.0,1.0,1.0,,14.0,1.0,3.0,24.0,2.0,48,2.0,2.0,1.0,15.0,,1.0,1.0,18.0,2.0,,7.0,3.0,7.0,6.0,,8.0,3.0,29.0,195.0,5.0,1.0,0.9545454545454546,1.0,1.0,0.2545454545454545,0.25,0.5,0.2545454545454545,0.55,0.4444444444444444,0.4166666666666667,0.45263157894736844,0.4230769230769231,0.55,0.4854368932038835,0.43333333333333335,0.58,0.5789473684210527,0.2,0.3333333333333333,14.028776978417266,0.5,0.09090909090909091,0.11739130434782609,0.0380952380952381,0.14705882352941177,0.05217391304347826,0.1284153005464481,0.043076923076923075,0.014925373134328358,0.08196721311475409,0.08823529411764706,0.1375,0.12790697674418605,0.078125,0.1595744680851064,0.11904761904761904,0.02,0.375,0.3473684210526316,0.6060606060606061,0.7692307692307693,0.031578947368421054,,,0.042105263157894736,0.5,0.5,1.0,0.28421052631578947,0.25925925925925924,0.2692307692307692,1.0,0.29473684210526313,0.25,0.25,1.0,0.15384615384615385,,,0.5,0.4,0.35,0.5714285714285714,0.9263157894736842,0.25,0.572493157894737,0.5504583333333334,0.5601875000000001,0.07,0.15555555555555556,0.13,0.29,3.7324999999999995,24.636363636363637,0.2631578947368421,7.0,2.0,,1.0,,,,1.0,0.95,,0.5384615384615384,0.15384615384615385,0.05,,,4.0,2.0,0.037037037037037035,0.5714285714285714,1.0,,0.21212121212121213,,0.029411764705882353,0.024390243902439025,0.75,1.0,,1.0,0.01818181818181818,,0.5,1.0,1.0,1.0,1.0,0.037037037037037035,,True
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,4644.0,77.0,6.0,172.0,166.0,102.0,105.0,12.0,338.0,3.0,8.0,1.0,4.0,2.0,3.0,3.0,5.0,,,,,,,,,8.0,16.0,,,5.0,21.0,178,1.0,1.0,,,,2.0,4.0,9.0,,,5.0,13.0,14.0,2.0,,,,,4.0,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,1.0,3.0,2.0,7.0,,9.0,4.0,13.0,,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,4.0,,2.0,10.0,2.0,24,,4.0,,6.0,3.0,,,6.0,,,2.0,1.0,3.0,1.0,2.0,3.0,2.0,13.0,102.0,8.0,1.0,0.875,1.0,,,,,,0.5,1.0,0.4444444444444444,0.5,1.0,0.4444444444444444,0.5526315789473685,1.0,0.5416666666666666,,0.25,,12.365591397849462,0.5,,0.15217391304347827,0.06,0.06666666666666667,0.037037037037037035,0.11842105263157894,0.05194805194805195,0.23076923076923078,,,0.2857142857142857,0.08333333333333333,0.125,0.045454545454545456,0.125,,0.6666666666666666,0.5,0.375,0.75,0.1875,0.6666666666666666,0.6666666666666666,0.3125,0.6,0.6,1.0,,,,,,,,,,,,0.4444444444444444,0.25,,,0.5,,0.4778375,,0.4689444444444444,0.1111111111111111,0.1111111111111111,0.09523809523809523,0.6190476190476191,8.012500000000001,,0.5930232558139535,1.0,,,,1.0,,,,0.6666666666666666,1.0,1.0,,,,,1.0,2.0,0.043478260869565216,1.0,,,0.5,,,,,,,,,,,,,,,,1.0,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,24900.0,415.0,22.0,834.0,837.0,201.0,162.0,95.0,1671.0,41.0,57.0,13.0,15.0,1.0,3.0,,,,,,,,,,,42.0,60.0,,,54.0,138.0,879,12.0,23.0,,,13.0,37.0,13.0,15.0,,,44.0,70.0,66.0,18.0,,,,,3.0,7.0,5.0,12.0,3.0,2.0,6.0,,1.0,29.0,15.0,22.0,38.0,60.0,19.0,117.0,38.0,155.0,1.0,12.0,9.0,3.0,5.0,3.0,2.0,10.0,3.0,,,15.0,2.0,3.0,21.0,,39,,4.0,2.0,82.0,,5.0,,133.0,5.0,,19.0,50.0,28.0,16.0,11.0,28.0,13.0,70.0,200.0,4.0,7.0,0.7857142857142857,0.9705882352941176,,,,,,0.7,0.5217391304347826,0.8666666666666667,0.7,0.5217391304347826,0.8666666666666667,0.5564516129032258,0.578125,0.5384615384615384,,0.05,0.3333333333333333,14.483493077742278,0.3333333333333333,0.5,0.24,0.09565217391304348,0.2602739726027397,0.11811023622047244,0.2474747474747475,0.10364145658263306,0.0410958904109589,0.14925373134328357,0.15789473684210525,0.27058823529411763,0.18681318681318682,0.2702702702702703,0.2647058823529412,0.25,0.06666666666666667,0.4642857142857143,0.95,0.7192982456140351,0.7454545454545455,0.05,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,0.8666666666666667,,,0.95,,0.6519416666666668,0.5789933333333332,0.69746,0.25675675675675674,0.25675675675675674,0.26811594202898553,0.5072463768115942,1.2683333333333335,,0.24100719424460432,22.0,,,,,2.0,,1.0,0.7804878048780488,1.0,0.9565217391304348,,,,,12.0,16.0,0.10112359550561797,0.5454545454545454,1.0,2.0,0.03508771929824561,,0.017857142857142856,0.1,0.25,,,,,,,,,,2.0,,2.0,True
2563,1610612746,Dahntay Jones,Dahntay Jones,2563,LAC,73.0,1.0,-6.0,1.0,6.0,1.0,6.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
