EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,PenaltyFg3Pct,PenaltyEfgPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,OffThreePtRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg2Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedCorner3,on,FTOffRebounds,Offensive Fouls Drawn,BlockingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,7109.0,118,10.0,233,225,76,77,34.0,458,13.0,27.0,7.0,12.0,4.0,20.0,4.0,15.0,1.0,2.0,5.0,21.0,62.0,2.0,6.0,18.0,66.0,255,7.0,14.0,1.0,15.0,15.0,4.0,19.0,12.0,30.0,6.0,12.0,5.0,2.0,5.0,4.0,2.0,6.0,1.0,2.0,1.0,14.0,10.0,1.0,13.0,2.0,16.0,16.0,32.0,3.0,,,,3.0,,1.0,,3.0,4.0,,2.0,4.0,10.0,1.0,1.0,17.0,1.0,20.0,2.0,10.0,1.0,6.0,3.0,3.0,6.0,2.0,19.0,73,1.0,,0.2857142857142857,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3387096774193548,0.5,0.35294117647058826,0.5,0.42857142857142855,0.5357142857142857,0.475,0.08823529411764706,0.08064516129032258,0.1111111111111111,0.1,29.88929889298893,0.75,0.3333333333333333,0.125,0.12658227848101267,0.05263157894736842,0.11382113821138211,0.1271186440677966,0.22580645161290322,0.1111111111111111,0.15,0.10810810810810811,,0.075,0.3333333333333333,0.39705882352941174,0.48148148148148145,0.5416666666666666,0.3076923076923077,0.29411764705882354,0.2,0.2222222222222222,0.25,0.22058823529411764,0.26666666666666666,0.26666666666666666,0.25,0.014705882352941176,0.07352941176470588,0.4,0.4,1.0,0.8571428571428571,0.5833333333333334,,0.4852941176470588,0.4,0.500354411764706,0.5588000000000001,0.5331842105263158,0.13157894736842105,0.14285714285714285,0.22727272727272727,0.2878787878787879,8.033870967741935,25.349999999999998,0.3261802575107296,,,,1.0,4.0,,,0.25,0.39473684210526316,0.06666666666666667,,,,,,6.0,8.0,6.0,5.0,,,0.4,0.1282051282051282,0.125,,0.0967741935483871,0.42105263157894735,0.75,,,1.0,4.0,,,1.0,1.0,,,0.25,,,,0.21052631578947367,0.25,,,,,False,1.0,2.0,1.0,0.16666666666666666,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,438.0,7,1.0,16,16,14,10,2.0,32,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.16666666666666666,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,5526.0,92,26.0,186,179,67,73,27.0,365,2.0,5.0,,2.0,,2.0,2.0,4.0,5.0,3.0,15.0,4.0,11.0,4.0,20.0,6.0,26.0,197,,3.0,3.0,3.0,4.0,4.0,17.0,6.0,2.0,12.0,,15.0,3.0,1.0,7.0,9.0,16.0,8.0,4.0,1.0,41.0,2.0,3.0,12.0,1.0,16.0,2.0,18.0,,,,,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,8.0,,,6.0,1.0,8.0,,1.0,3.0,1.0,1.0,,1.0,,16.0,64,2.0,2.0,0.75,0.75,1.0,0.2,0.2,0.36363636363636365,,0.3225806451612903,,0.37142857142857144,0.25,0.5666666666666667,0.6451612903225806,0.09090909090909091,,,16.972477064220183,1.0,0.16666666666666666,0.1518987341772152,0.03389830508474576,0.1875,0.15789473684210525,0.021739130434782608,0.04,,0.1875,0.2,,,,0.16129032258064516,0.4,0.4,0.5,0.06451612903225806,,,,0.12903225806451613,0.5,0.6666666666666666,1.0,0.16129032258064516,0.4838709677419355,0.2,0.2,1.0,0.5,,,0.8064516129032258,0.2,0.5374870967741936,0.5659624999999999,0.4946875,0.03125,0.08333333333333333,0.11538461538461539,0.6538461538461539,9.227272727272727,25.220000000000002,0.3602150537634409,1.0,,1.0,3.0,8.0,,,0.375,0.5416666666666666,0.21428571428571427,0.2,0.2,1.0,0.08333333333333333,,1.0,1.0,2.0,,,,0.5,,0.05555555555555555,,,0.08333333333333333,1.0,,,3.0,7.0,,1.0,1.0,2.0,,,,,,,0.5833333333333334,0.42857142857142855,,,,,False,,,,,1.0,0.25,0.25,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,5398.0,90,21.0,185,176,68,75,28.0,361,13.0,20.0,3.0,3.0,1.0,3.0,5.0,9.0,,2.0,12.0,19.0,32.0,2.0,12.0,22.0,66.0,193,3.0,3.0,3.0,9.0,10.0,15.0,33.0,8.0,30.0,,,12.0,2.0,4.0,5.0,5.0,10.0,4.0,3.0,1.0,25.0,1.0,1.0,9.0,,10.0,1.0,11.0,,1.0,,1.0,5.0,2.0,2.0,,3.0,7.0,,1.0,3.0,10.0,,,22.0,,28.0,2.0,12.0,2.0,,,,,,29.0,65,2.0,,0.21052631578947367,0.21052631578947367,,0.16666666666666666,0.16666666666666666,0.59375,1.0,0.5,0.75,0.5803571428571429,0.9,0.6956521739130435,0.2727272727272727,0.125,0.15,0.3333333333333333,29.03225806451613,0.7142857142857143,,0.11392405063291139,0.015873015873015872,0.08333333333333333,0.10989010989010989,0.010416666666666666,,0.09523809523809523,0.0967741935483871,0.14814814814814814,,,,0.45454545454545453,0.65,0.7647058823529411,0.23076923076923078,0.06818181818181818,0.3333333333333333,0.5,,0.20454545454545456,0.5555555555555556,0.5555555555555556,0.2,,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.75,1.0,,0.7272727272727273,0.16666666666666666,0.5537261363636362,0.5926,0.559459375,0.24074074074074073,0.2857142857142857,0.13636363636363635,0.5,6.9875,26.091666666666665,0.3675675675675676,,,,2.0,6.0,1.0,,0.3333333333333333,0.5625,0.09090909090909091,,,,,,5.0,7.0,6.0,,,,0.6,,,0.05555555555555555,,0.4375,0.7142857142857143,,1.0,2.0,6.0,,1.0,1.0,1.0,1.0,,,0.25,,,0.375,0.3333333333333333,0.08333333333333333,6.0,,,False,,,,,,,,1.0,1.0,1.0,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,6371.0,106,29.0,211,205,74,76,31.0,416,11.0,17.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0,8.0,12.0,14.0,25.0,10.0,15.0,5.0,63.0,224,1.0,3.0,,8.0,10.0,1.0,27.0,10.0,18.0,27.0,,12.0,8.0,4.0,1.0,,1.0,,1.0,,2.0,,1.0,8.0,1.0,10.0,,10.0,,2.0,,2.0,4.0,2.0,2.0,1.0,2.0,6.0,,1.0,5.0,9.0,,,5.0,,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,,27.0,71,,,0.35714285714285715,0.35714285714285715,0.9,0.6666666666666666,0.6666666666666666,0.56,0.3333333333333333,0.725,0.8,0.7325581395348837,0.8,0.84375,0.375,0.16,0.17647058823529413,0.3333333333333333,19.91869918699187,0.6666666666666666,0.16666666666666666,0.08247422680412371,,0.058823529411764705,0.07894736842105263,,,0.07407407407407407,0.08108108108108109,0.09090909090909091,0.25,,,0.425,0.6470588235294118,0.7857142857142857,0.2727272727272727,0.075,0.6666666666666666,1.0,0.5,0.125,0.2,0.2,1.0,0.075,0.3,0.6666666666666666,0.6666666666666666,0.875,0.4,0.5,1.0,0.8,0.6666666666666666,0.5321624999999999,0.352,0.5200312500000001,0.07142857142857142,0.1111111111111111,0.12698412698412698,0.42857142857142855,5.4079999999999995,25.526666666666664,0.35071090047393366,2.0,1.0,1.0,4.0,6.0,1.0,,0.6666666666666666,0.8125,,0.6666666666666666,0.6666666666666666,1.0,0.0625,1.0,6.0,6.0,7.0,,,,0.7,,,,,0.375,1.0,1.0,1.0,3.0,5.0,2.0,2.0,,,,1.0,,0.2,1.0,1.0,0.3125,0.6,,3.0,,,False,,,,,1.0,,0.2,,,,1.0,1.0,1.0
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,1275.0,21,-13.0,42,42,13,10,3.0,84,,1.0,,,1.0,2.0,,1.0,1.0,,,1.0,4.0,,1.0,,2.0,61,,,,,1.0,,,2.0,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,13,,,1.0,1.0,,,,0.25,,0.2,,0.2,,,0.2,0.5,1.0,0.5,13.333333333333332,,,0.0625,,,0.05,,,,,0.125,,,,0.2,,,,0.4,0.5,1.0,1.0,0.2,,,,0.2,,,,,,,,0.4,,0.48041999999999996,,0.3578,0.2,0.25,,,9.35,23.3,0.30952380952380953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,5018.0,84,30.0,163,156,64,52,24.0,319,2.0,2.0,,,1.0,2.0,1.0,3.0,2.0,7.0,9.0,4.0,7.0,8.0,11.0,1.0,33.0,158,1.0,1.0,,2.0,2.0,1.0,6.0,6.0,2.0,24.0,,9.0,7.0,1.0,2.0,3.0,5.0,2.0,2.0,,13.0,3.0,6.0,14.0,1.0,21.0,4.0,25.0,,2.0,2.0,,2.0,,1.0,,2.0,3.0,1.0,2.0,5.0,16.0,4.0,,8.0,3.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,6.0,61,2.0,1.0,0.75,0.75,1.0,0.7272727272727273,0.7272727272727273,0.5714285714285714,1.0,0.8888888888888888,1.0,0.868421052631579,1.0,0.6,0.6111111111111112,0.14285714285714285,,0.5,11.518324607329843,0.6666666666666666,0.25,0.18666666666666668,0.05660377358490566,0.375,0.21978021978021978,0.047058823529411764,0.041666666666666664,0.19047619047619047,0.1935483870967742,0.17391304347826086,,,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.5,0.7777777777777778,0.7777777777777778,1.0,,,,0.7222222222222222,0.7777777777777778,0.48234166666666667,0.3518,0.4673125,,,0.06060606060606061,0.18181818181818182,10.142857142857142,25.436363636363634,0.39263803680981596,1.0,,,1.0,2.0,1.0,,0.5,0.625,0.46153846153846156,0.5,0.5,1.0,,,1.0,1.0,1.0,1.0,,,0.5,0.03125,,0.13333333333333333,,0.25,1.0,,,1.0,2.0,,,1.0,,,,0.14285714285714285,,,,0.5,0.5,,,,,False,,1.0,,,,,,,,,,,
2549,1610612757,Chris Kaman,Chris Kaman,2549,POR,2049.0,34,-15.0,65,65,9,27,8.0,130,3.0,4.0,2.0,2.0,1.0,3.0,,1.0,,,,4.0,8.0,,,1.0,9.0,82,2.0,3.0,1.0,5.0,1.0,,2.0,4.0,4.0,,4.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,5.0,1.0,7.0,,8.0,5.0,13.0,,,,,2.0,2.0,1.0,,,3.0,1.0,,3.0,5.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,,2.0,9,1.0,,0.5,1.0,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5625,0.8333333333333334,1.0,,0.125,0.25,,15.068493150684931,0.6666666666666666,,0.2413793103448276,0.20833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.25,0.125,0.5555555555555556,0.08333333333333333,1.0,,,0.5,0.75,1.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,,,,0.6666666666666666,1.0,,0.5,,0.53715,0.4956333333333333,0.4155,0.125,0.125,0.5555555555555556,0.2222222222222222,6.5625,,0.13846153846153847,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,False,,,1.0,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,2023.0,34,-13.0,63,64,21,14,8.0,127,,1.0,,,,,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,7.0,86,,,,,1.0,2.0,5.0,,2.0,3.0,,3.0,1.0,,4.0,3.0,7.0,3.0,1.0,2.0,17.0,,1.0,,,1.0,,1.0,,,,,2.0,2.0,,,,2.0,,1.0,2.0,3.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,5.0,21,,1.0,,,1.0,0.25,0.25,0.3333333333333333,,0.35714285714285715,,0.4375,,0.625,0.5714285714285714,,,,14.084507042253522,1.0,,,,0.14285714285714285,0.03125,,,,,,0.3333333333333333,,,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,0.7142857142857143,0.3333333333333333,0.4956714285714285,,0.4902666666666667,,,,0.7142857142857143,12.5,25.225,0.3333333333333333,,,,1.0,2.0,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,2.0,,,,1.0,,,,,,,0.6666666666666666,0.5,,,,,False,,,,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,1250.0,21,-10.0,43,44,16,18,5.0,87,2.0,2.0,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,7.0,47,,,,,1.0,,5.0,4.0,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,5.0,16,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.1666666666666667,,1.1666666666666667,,1.25,0.3333333333333333,,,,6.382978723404256,,,0.05555555555555555,,,0.05,,,,,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,0.7627833333333333,,0.753675,,,,0.7142857142857143,0.15000000000000002,24.7,0.37209302325581395,,,,1.0,1.0,,,1.0,1.25,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,0.5,1.0,,,1.0,1.0,,,,,,,,,,,0.5,1.0,,,,,False,,,,,,,,,,,,,
202087,1610612757,Alonzo Gee,Alonzo Gee,202087,POR,182.0,3,4.0,8,8,8,8,,16,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
204025,1610612757,Tim Frazier,Tim Frazier,204025,POR,206.0,3,5.0,10,10,10,10,,20,,1.0,,,,,,,,,,,1.0,,,,,4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.7791,,0.7791,,,,,0.1,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
