EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,FtPoints,PenaltyFtPoints,Fg2aBlocked,DefThreePtRebounds,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,FTDefRebounds,FG3APct,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,on,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Travels,Charge Fouls,DefCorner3ReboundPct,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,LongMidRangePctBlocked,BlockingFouls
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,88.0,1,-1.0,3,3,3,6,2,1.0,1.0,1.0,1.0,3,33.333333333333336,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,624.0,10,-8.0,20,21,5,41,29,,,,,5,19.047619047619047,,0.25,4.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,8.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.25,0.386,0.3622,0.25,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,264.0,4,-8.0,8,8,3,16,13,,,,,3,25.0,,0.375,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,0.25,0.5,,0.5,,,,,,1.0,,,,,0.3798,,1.0,6.1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612740,Norris Cole,Norris Cole,202708,NOP,624.0,10,-8.0,20,21,5,41,29,,,,,5,28.571428571428573,,0.25,4.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,8.0,,1.0,,4.0,4.0,1.0,1.0,,2.0,,2.0,2.0,,,1.0,1.0,,,,0.5,0.5,0.8,,0.6666666666666666,,0.6666666666666666,,,0.2,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.5046,0.4222,,10.3,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,24.8,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,88.0,1,-1.0,3,3,3,6,2,,,,,3,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,536.0,9,-7.0,17,18,2,35,27,,,,,2,22.22222222222222,,0.11764705882352941,4.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,,,2.0,1.0,1.0,,2.0,,1.0,2.0,,,,1.0,1.0,,,,,0.3333333333333333,,0.25,,0.25,,,0.25,,0.5,0.5,0.5,,0.25,,,,0.75,0.5069375,,,3.8000000000000003,,,,1.0,,,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,,0.25,,,,,0.25,26.6,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.14285714285714285,1.0,0.3333333333333333,1.0,1.0,0.4144,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,536.0,9,-7.0,17,18,2,35,27,,,,,2,5.555555555555555,,0.11764705882352941,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003,,,20.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,360.0,6,,12,13,2,25,16,,,,,2,15.384615384615383,,0.16666666666666666,4.0,1.0,,,,1.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,0.5,,,,,0.39785,,,14.3,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,8516.0,142,-39.0,279,275,48,554,326,6.0,3.0,9.0,2.0,47,23.417721518987342,0.6666666666666666,0.17204301075268819,65.0,32.0,3.0,9.0,4.0,9.0,15.0,31.0,74.0,2.0,4.0,5.0,14.0,16.0,12.0,15.0,5.0,33.0,5.0,7.0,9.0,2.0,1.0,3.0,11.0,,8.0,5.0,0.4666666666666667,0.4666666666666667,0.4838709677419355,0.5,0.5476190476190477,0.25,0.5692307692307692,0.3125,0.06944444444444445,0.05737704918032787,0.12,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.4444444444444444,0.4444444444444444,0.25,0.6507936507936508,0.4714293650793651,0.433625,0.06756756756756757,10.906451612903224,5.0,1.0,2.0,2.0,6.0,,,0.06451612903225806,,0.04,0.046511627906976744,8.0,13.0,29.0,32.0,29.0,2.0,,0.5079365079365079,,0.20634920634920634,0.6153846153846154,0.6153846153846154,0.4603174603174603,25.643749999999997,1.0,2.0,1.0,3.0,2.0,,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010638297872340425,0.014285714285714285,0.02857142857142857,0.03125,0.6666666666666666,0.5,0.5675,0.02702702702702703,False,3.0,13.0,4.0,13.0,4.0,30.0,9.0,13.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,0.7692307692307693,0.40625,0.40625,0.03125,0.2222222222222222,0.034482758620689655,0.021739130434782608,0.02702702702702703,0.09090909090909091,0.5,0.625,0.047619047619047616,0.4482758620689655,0.4642857142857143,0.7692307692307693,1.0,0.5,0.4482758620689655,0.06153846153846154,0.12121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,5162.0,86,17.0,173,173,49,346,189,2.0,1.0,4.0,2.0,48,20.0,0.5,0.2832369942196532,48.0,17.0,3.0,9.0,,3.0,10.0,21.0,41.0,2.0,5.0,8.0,14.0,6.0,6.0,8.0,4.0,18.0,4.0,9.0,15.0,,,7.0,11.0,1.0,8.0,8.0,0.7,0.7,0.47619047619047616,0.4,0.546875,0.2857142857142857,0.5857142857142857,0.4444444444444444,0.06779661016949153,0.08791208791208792,0.07142857142857142,0.28125,0.3333333333333333,0.375,1.0,0.09375,,,,0.625,0.4863078125,0.49619285714285716,0.1951219512195122,9.557142857142859,6.0,4.0,1.0,4.0,6.0,2.0,2.0,0.047619047619047616,,0.125,0.15384615384615385,7.0,9.0,11.0,11.0,11.0,1.0,1.0,0.34375,0.14285714285714285,0.28125,0.7777777777777778,0.7777777777777778,0.34375,26.327272727272724,,5.0,,5.0,,,6.0,6.0,,,,,0.11764705882352941,0.08108108108108109,0.09523809523809523,,1.0,,0.58666,,False,,5.0,2.0,5.0,2.0,15.0,,5.0,,2.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,2.0,2.0,,2.0,,1.0,1.0,0.45454545454545453,0.45454545454545453,,0.1111111111111111,,,,,,0.5714285714285714,,0.45454545454545453,0.45454545454545453,1.0,,0.2857142857142857,0.45454545454545453,0.030303030303030304,0.045454545454545456,1.0,2.0,1.0,1.0,1.0,2.0,0.23529411764705882,0.13043478260869565,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,
