EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,SecondChanceAtRimPctAssisted,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,Travels,Charge Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,8796.0,147,-22.0,271,276,32,72,31.0,547,14.0,16.0,3.0,5.0,2.0,2.0,1.0,9.0,2.0,1.0,1.0,15.0,27.0,1.0,2.0,32.0,309,3.0,7.0,6.0,2.0,3.0,1.0,4.0,24.0,6.0,6.0,1.0,2.0,10.0,4.0,14.0,4.0,6.0,1.0,3.0,32.0,2.0,11.0,8.0,25.0,2.0,35.0,13.0,48.0,1.0,2.0,1.0,1.0,7.0,1.0,5.0,3.0,2.0,10.0,2.0,16.0,32.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,10.0,8.0,1.0,1.0,10.0,6.0,4.0,32,4.0,0.8,1.0,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.5357142857142857,0.42857142857142855,0.5,0.5333333333333333,0.42857142857142855,0.5,0.03571428571428571,0.07407407407407407,0.2222222222222222,13.029315960912053,0.7,0.2222222222222222,0.26881720430107525,0.14473684210526316,0.19047619047619047,0.037037037037037035,0.24444444444444444,0.1,0.23076923076923078,0.14285714285714285,0.10714285714285714,0.044444444444444446,0.2903225806451613,0.25,0.2692307692307692,0.18181818181818182,0.2222222222222222,0.09090909090909091,0.6,0.5714285714285714,0.875,0.875,0.7857142857142857,0.32142857142857145,0.1111111111111111,0.14285714285714285,1.0,0.07142857142857142,0.03571428571428571,0.7142857142857143,0.6,0.5,1.0,0.25,0.6071428571428571,0.5391892857142857,0.4584714285714286,0.51875,0.1,0.10344827586206896,0.1875,0.125,4.696296296296296,24.5,0.11808118081180811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101135,1610612744,David Lee,David Lee,101135,GSW,5046.0,84,11.0,159,160,46,55,16.0,319,12.0,20.0,3.0,7.0,3.0,5.0,1.0,7.0,2.0,,,13.0,29.0,,8.0,34.0,174,3.0,7.0,8.0,3.0,5.0,,7.0,20.0,6.0,4.0,,1.0,2.0,4.0,6.0,2.0,1.0,1.0,,16.0,2.0,5.0,6.0,12.0,2.0,20.0,7.0,27.0,1.0,3.0,3.0,,1.0,,1.0,1.0,,2.0,,6.0,14.0,2.0,,10.0,,,15.0,1.0,7.0,2.0,2.0,,,2.0,2.0,7.0,46,4.0,0.7692307692307693,0.9090909090909091,0.4482758620689655,0.42857142857142855,0.6,0.4482758620689655,0.42857142857142855,0.6,0.4722222222222222,0.5,0.5833333333333334,,0.034482758620689655,,21.22905027932961,0.5,0.3333333333333333,0.21052631578947367,0.10204081632653061,0.2608695652173913,0.07407407407407407,0.225,0.09210526315789473,0.125,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.23529411764705882,0.2,0.2,0.2777777777777778,0.2,0.06666666666666667,1.0,0.6896551724137931,0.6,0.631578947368421,0.8333333333333334,0.2413793103448276,0.14285714285714285,0.14285714285714285,,0.06896551724137931,,1.0,0.42857142857142855,1.0,0.6,,0.6896551724137931,0.5634034482758621,0.5715800000000001,0.60174,0.2,0.2,0.23529411764705882,0.20588235294117646,3.693103448275862,,0.2893081761006289,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.05,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,27921.0,465,69.0,947,931,319,383,109.0,1878,28.0,40.0,1.0,1.0,11.0,15.0,8.0,31.0,35.0,123.0,48.0,48.0,106.0,145.0,59.0,341.0,945,2.0,7.0,30.0,16.0,36.0,54.0,126.0,40.0,56.0,2.0,120.0,9.0,48.0,20.0,68.0,12.0,32.0,7.0,9.0,156.0,6.0,4.0,17.0,25.0,1.0,43.0,12.0,55.0,2.0,18.0,12.0,6.0,31.0,8.0,23.0,18.0,8.0,49.0,3.0,8.0,26.0,,2.0,59.0,3.0,2.0,71.0,,16.0,3.0,2.0,1.0,,3.0,1.0,117.0,313,6.0,0.4166666666666667,0.425531914893617,0.4528301886792453,0.2857142857142857,0.4444444444444444,0.5617529880478087,0.5833333333333334,0.5277777777777778,0.5926573426573427,0.6,0.5681818181818182,0.5776892430278885,0.08490566037735849,0.0967741935483871,31.191806331471135,0.6326530612244898,0.02702702702702703,0.08169934640522876,0.0163265306122449,0.11333333333333333,0.030612244897959183,0.09210526315789473,0.022675736961451247,0.036585365853658534,0.010526315789473684,,0.02702702702702703,0.009900990099009901,0.0975609756097561,0.14634146341463414,0.13559322033898305,0.03125,0.015503875968992248,0.3333333333333333,0.1593625498007968,0.7,0.8235294117647058,0.5,0.12350597609561753,0.25806451612903225,0.2857142857142857,0.25,0.1394422310756972,0.4900398406374502,0.041666666666666664,1.0,0.16666666666666666,0.7333333333333333,0.5333333333333333,0.7370517928286853,0.49391767068273085,0.5075346153846153,0.49206067415730326,0.0599250936329588,0.13114754098360656,0.08797653958944282,0.36950146627565983,9.564150943396227,26.16275862068966,0.3368532206969377,2.0,31.0,8.0,3.0,14.0,1.0,1.0,19.0,11.0,0.15,,12.0,12.0,22.0,1.0,3.0,2.0,6.0,50.0,7.0,14.0,19.0,62.0,8.0,17.0,21.0,93.0,93.0,1.0,2.0,49.0,1.0,2.0,3.0,1.0,2.0,0.5,0.42758620689655175,0.47058823529411764,0.3888888888888889,0.42657342657342656,0.006896551724137931,0.008130081300813009,0.041666666666666664,0.041666666666666664,0.34285714285714286,0.34285714285714286,0.3333333333333333,0.08764940239043825,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.4065040650406504,0.4098360655737705,0.42,0.125,0.3333333333333333,0.5833333333333334,0.5,0.7142857142857143,0.06666666666666667,0.3333333333333333,0.3958333333333333,0.4083333333333333,,,,,,,,,,,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,24298.0,405,31.0,795,797,185,243,84.0,1592,15.0,25.0,2.0,4.0,5.0,6.0,12.0,30.0,34.0,51.0,7.0,44.0,89.0,67.0,28.0,188.0,845,3.0,7.0,9.0,8.0,16.0,12.0,40.0,58.0,30.0,2.0,51.0,11.0,20.0,10.0,30.0,8.0,12.0,3.0,5.0,70.0,3.0,1.0,18.0,18.0,2.0,38.0,4.0,42.0,,5.0,5.0,,7.0,3.0,3.0,7.0,4.0,14.0,,12.0,32.0,,2.0,33.0,,,36.0,5.0,13.0,6.0,3.0,2.0,1.0,6.0,4.0,38.0,179,2.0,0.6590909090909091,0.6744186046511628,0.4943820224719101,0.42857142857142855,0.5,0.5128205128205128,0.5,0.5535714285714286,0.55,0.45,0.5882352941176471,0.42948717948717946,0.12359550561797752,0.16666666666666666,20.767494356659142,0.5,0.06666666666666667,0.07317073170731707,0.005050505050505051,0.14516129032258066,0.0196078431372549,0.0972972972972973,0.011396011396011397,,0.011764705882352941,,0.02702702702702703,0.05555555555555555,0.05555555555555555,0.12121212121212122,0.14736842105263157,0.13793103448275862,,0.6666666666666666,0.16025641025641027,0.6,0.7894736842105263,0.7333333333333333,0.19230769230769232,0.4,0.48,0.3333333333333333,0.21794871794871795,0.3269230769230769,0.4444444444444444,0.5,0.21428571428571427,0.8333333333333334,0.25,0.5897435897435898,0.48838814102564104,0.49540000000000006,0.5089767857142857,0.09146341463414634,0.13402061855670103,0.047872340425531915,0.2127659574468085,10.296629213483145,25.347761194029854,0.23270440251572327,,9.0,2.0,2.0,1.0,,1.0,6.0,5.0,0.24,1.0,17.0,6.0,16.0,,,2.0,5.0,18.0,1.0,2.0,3.0,24.0,1.0,2.0,5.0,60.0,12.0,,,18.0,1.0,,,,1.0,0.8333333333333334,0.3582089552238806,0.5,0.4166666666666667,0.3582089552238806,0.014925373134328358,,,,0.5,0.5,0.8235294117647058,0.10256410256410256,0.375,0.4,1.0,0.35294117647058826,0.35294117647058826,0.7777777777777778,,,0.2222222222222222,0.5,,0.17857142857142858,0.4,0.42857142857142855,0.35294117647058826,2.0,2.0,0.0625,0.029850746268656716,,,,,,,,,,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,38074.0,635,69.0,1246,1240,348,430,145.0,2486,39.0,49.0,7.0,10.0,13.0,17.0,2.0,13.0,27.0,49.0,12.0,52.0,89.0,82.0,27.0,218.0,1283,7.0,12.0,19.0,16.0,30.0,21.0,69.0,76.0,28.0,4.0,48.0,3.0,53.0,22.0,75.0,8.0,34.0,6.0,13.0,172.0,7.0,9.0,21.0,47.0,10.0,78.0,16.0,94.0,,25.0,15.0,10.0,8.0,5.0,7.0,6.0,1.0,14.0,2.0,20.0,42.0,4.0,,62.0,3.0,3.0,65.0,6.0,23.0,4.0,2.0,,2.0,7.0,5.0,69.0,342,8.0,0.7307692307692307,0.76,0.5842696629213483,0.5833333333333334,0.5333333333333333,0.5584795321637427,0.425,0.5490196078431373,0.545,0.4318181818181818,0.5227272727272727,0.47953216374269003,0.033707865168539325,0.15384615384615385,15.123674911660776,0.5714285714285714,0.22727272727272727,0.11547911547911548,0.02564102564102564,0.10824742268041238,0.030434782608695653,0.11314475873544093,0.027538726333907058,0.04504504504504504,0.02962962962962963,,0.03389830508474576,0.11627906976744186,0.10526315789473684,0.1308411214953271,0.10256410256410256,0.13157894736842105,,0.7142857142857143,0.28654970760233917,0.7959183673469388,0.8125,0.7692307692307693,0.07602339181286549,0.15384615384615385,0.18181818181818182,,0.15789473684210525,0.28654970760233917,0.5,0.7,0.3333333333333333,0.7647058823529411,0.23529411764705882,0.7660818713450293,0.5602552941176472,0.5647038461538462,0.5348764705882353,0.1276595744680851,0.2169811320754717,0.0871559633027523,0.3165137614678899,7.051685393258428,24.969512195121947,0.27929373996789725,2.0,13.0,14.0,1.0,6.0,,1.0,12.0,8.0,0.02040816326530612,0.7142857142857143,11.0,13.0,33.0,1.0,2.0,3.0,9.0,16.0,,6.0,5.0,29.0,1.0,8.0,8.0,84.0,3.0,,1.0,16.0,,,,,,0.9655172413793104,0.35365853658536583,0.125,0.38095238095238093,0.35802469135802467,,,,0.018867924528301886,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.19298245614035087,0.3939393939393939,0.3939393939393939,1.0,0.32653061224489793,0.32653061224489793,0.9375,0.1,0.5,0.3,,,0.17647058823529413,0.3333333333333333,0.4166666666666667,0.3333333333333333,1.0,1.0,,0.012195121951219513,5.0,3.0,3.0,1.0,,,,,,,True
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,16645.0,277,37.0,512,521,115,157,65.0,1033,19.0,24.0,4.0,5.0,1.0,1.0,11.0,25.0,12.0,1.0,,34.0,61.0,1.0,12.0,80.0,538,6.0,8.0,14.0,1.0,4.0,,3.0,34.0,34.0,8.0,,4.0,20.0,11.0,31.0,6.0,10.0,2.0,8.0,73.0,3.0,6.0,8.0,21.0,1.0,30.0,9.0,39.0,,4.0,2.0,2.0,9.0,2.0,6.0,8.0,3.0,17.0,,5.0,21.0,,1.0,16.0,,,15.0,1.0,8.0,3.0,1.0,,2.0,4.0,3.0,3.0,115,3.0,0.5,0.5666666666666667,0.5573770491803278,0.75,0.25,0.5483870967741935,0.75,0.25,0.5797101449275363,0.7777777777777778,0.3,0.016129032258064516,0.06557377049180328,0.08,14.601018675721562,0.5294117647058824,0.06666666666666667,0.12,0.03529411764705882,0.09411764705882353,0.043478260869565216,0.11153846153846154,0.03765690376569038,0.06382978723404255,0.031746031746031744,0.016666666666666666,0.03571428571428571,0.0847457627118644,0.13924050632911392,0.13513513513513514,0.11267605633802817,,,0.75,0.3870967741935484,0.7916666666666666,0.8636363636363636,0.5263157894736842,0.4032258064516129,0.44,0.4782608695652174,0.36363636363636365,0.1935483870967742,0.016129032258064516,0.625,0.8,0.25,1.0,,0.4032258064516129,0.5080032786885247,0.4952166666666667,0.510525,0.11594202898550725,0.11764705882352941,0.175,0.0375,7.611475409836067,72.9,0.224609375,2.0,1.0,5.0,,6.0,1.0,,,,0.08333333333333333,0.25,4.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,1.0,1.0,,,,True
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,3699.0,62,-5.0,124,119,16,31,14.0,243,2.0,12.0,,6.0,,1.0,3.0,9.0,17.0,,,13.0,38.0,,8.0,34.0,125,1.0,7.0,3.0,1.0,5.0,,4.0,22.0,4.0,,,6.0,1.0,1.0,2.0,,1.0,,,5.0,,5.0,2.0,8.0,1.0,11.0,5.0,16.0,2.0,4.0,3.0,1.0,1.0,,1.0,2.0,,3.0,1.0,4.0,12.0,2.0,,11.0,2.0,2.0,13.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,14,2.0,0.8461538461538461,0.8461538461538461,0.34210526315789475,0.14285714285714285,0.2,0.34210526315789475,0.14285714285714285,0.2,0.38636363636363635,0.1875,0.2857142857142857,,0.15789473684210525,0.1111111111111111,33.098591549295776,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.10869565217391304,0.16666666666666666,,0.21739130434782608,0.07936507936507936,0.21052631578947367,0.1,,,0.16666666666666666,0.42857142857142855,0.07142857142857142,0.16666666666666666,,0.10526315789473684,0.6666666666666666,0.3157894736842105,0.16666666666666666,0.2857142857142857,0.5,0.23684210526315788,0.3333333333333333,0.375,0.6666666666666666,0.4473684210526316,,0.8571428571428571,,0.2,,,0.3157894736842105,0.47976578947368415,0.5368571428571428,0.5078400000000001,0.11904761904761904,0.11904761904761904,0.08823529411764706,0.11764705882352941,10.142105263157895,,0.12903225806451613,1.0,2.0,1.0,,,2.0,,2.0,2.0,0.4166666666666667,,8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.47058823529411764,0.47058823529411764,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,19763.0,329,29.0,653,650,206,209,72.0,1303,22.0,28.0,7.0,9.0,9.0,12.0,7.0,25.0,24.0,12.0,6.0,37.0,77.0,29.0,15.0,122.0,659,9.0,16.0,26.0,10.0,20.0,12.0,30.0,50.0,24.0,10.0,12.0,2.0,9.0,7.0,16.0,7.0,4.0,4.0,1.0,39.0,9.0,18.0,14.0,21.0,5.0,40.0,30.0,70.0,2.0,9.0,3.0,6.0,6.0,,1.0,2.0,5.0,8.0,2.0,10.0,28.0,4.0,2.0,22.0,1.0,1.0,21.0,5.0,11.0,5.0,3.0,,2.0,5.0,2.0,30.0,200,3.0,0.6756756756756757,0.78125,0.4805194805194805,0.5625,0.5,0.5047169811320755,0.5833333333333334,0.359375,0.5350877192982456,0.6842105263157895,0.4411764705882353,0.27358490566037735,0.025974025974025976,,16.486486486486484,0.75,0.20833333333333334,0.09813084112149532,0.0967741935483871,0.13592233009708737,0.07258064516129033,0.11041009463722397,0.08709677419354839,0.08928571428571429,0.13043478260869565,0.06557377049180328,0.07692307692307693,0.05714285714285714,0.10344827586206896,0.14035087719298245,0.16470588235294117,,0.03636363636363636,0.4,0.2641509433962264,0.7857142857142857,0.8148148148148148,0.7272727272727273,0.2358490566037736,0.28,0.28,0.42857142857142855,0.22641509433962265,0.11320754716981132,0.5,0.7777777777777778,0.375,0.75,0.1875,0.5377358490566038,0.5044330188679246,0.5077678571428572,0.5384171875,0.09821428571428571,0.13253012048192772,0.21311475409836064,0.2459016393442623,8.690909090909091,24.27586206896552,0.31546707503828486,5.0,7.0,,,2.0,,,2.0,2.0,0.03571428571428571,0.2857142857142857,8.0,7.0,17.0,,,,6.0,4.0,1.0,2.0,1.0,11.0,1.0,2.0,1.0,33.0,,,,4.0,,3.0,,,,1.0,0.3793103448275862,0.5,0.08333333333333333,0.3793103448275862,,,0.08571428571428572,0.06060606060606061,0.3333333333333333,0.34782608695652173,0.75,0.16037735849056603,0.4117647058823529,0.4117647058823529,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.1111111111111111,0.5,1.0,0.1875,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,0.041666666666666664,True
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,26158.0,436,112.0,875,871,261,327,100.0,1746,28.0,50.0,9.0,15.0,5.0,8.0,11.0,28.0,8.0,40.0,11.0,41.0,86.0,42.0,45.0,163.0,873,10.0,17.0,26.0,10.0,18.0,12.0,43.0,50.0,32.0,16.0,39.0,9.0,36.0,25.0,61.0,19.0,30.0,1.0,5.0,147.0,6.0,15.0,23.0,55.0,12.0,90.0,23.0,113.0,8.0,22.0,10.0,12.0,15.0,4.0,13.0,13.0,2.0,28.0,2.0,29.0,55.0,3.0,4.0,49.0,3.0,5.0,63.0,5.0,25.0,16.0,11.0,,5.0,17.0,12.0,43.0,257,9.0,0.6097560975609756,0.7575757575757576,0.47674418604651164,0.5882352941176471,0.5555555555555556,0.4609375,0.47619047619047616,0.38333333333333336,0.5191082802547771,0.5416666666666666,0.48863636363636365,0.328125,0.10465116279069768,0.25,18.724696356275302,0.5357142857142857,0.36363636363636365,0.19230769230769232,0.07042253521126761,0.1564625850340136,0.03333333333333333,0.18013856812933027,0.05343511450381679,0.0958904109589041,0.08433734939759036,0.017543859649122806,0.044444444444444446,0.2268041237113402,0.21008403361344538,0.11428571428571428,0.14782608695652175,0.1875,0.12698412698412698,0.7058823529411765,0.390625,0.56,0.5833333333333334,0.5357142857142857,0.21875,0.39285714285714285,0.5238095238095238,0.7272727272727273,0.0625,0.3125,0.7142857142857143,0.6,0.26666666666666666,0.625,0.36666666666666664,0.71875,0.510505905511811,0.5270411764705882,0.49344827586206896,0.16891891891891891,0.2358490566037736,0.15950920245398773,0.26380368098159507,4.605813953488372,25.883333333333333,0.29828571428571427,6.0,20.0,6.0,2.0,7.0,3.0,1.0,9.0,8.0,0.04,0.1111111111111111,2.0,,2.0,,,,1.0,12.0,,4.0,1.0,12.0,,4.0,1.0,36.0,,,1.0,12.0,1.0,2.0,2.0,,,1.0,0.2857142857142857,,0.08333333333333333,0.2926829268292683,0.023809523809523808,0.025,0.046511627906976744,,0.25,0.25,1.0,0.015625,,,,0.3,0.3076923076923077,1.0,,,0.19047619047619047,,,0.03333333333333333,,0.09090909090909091,0.3076923076923077,,,,,2.0,1.0,1.0,,,,,,1.0,,True
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,10762.0,179,30.0,342,337,97,112,45.0,679,15.0,31.0,3.0,4.0,1.0,5.0,6.0,14.0,10.0,11.0,1.0,25.0,55.0,16.0,14.0,82.0,350,4.0,7.0,9.0,4.0,10.0,3.0,14.0,30.0,20.0,4.0,11.0,4.0,10.0,4.0,14.0,3.0,4.0,3.0,3.0,32.0,2.0,5.0,2.0,10.0,,12.0,7.0,19.0,2.0,2.0,2.0,,8.0,1.0,2.0,2.0,6.0,10.0,,2.0,14.0,,,13.0,,,18.0,2.0,9.0,1.0,,,1.0,1.0,1.0,14.0,97,1.0,0.6,0.6521739130434783,0.45454545454545453,0.5714285714285714,0.4,0.4788732394366197,0.5714285714285714,0.5384615384615384,0.5189873417721519,0.6428571428571429,0.5384615384615384,0.22535211267605634,0.07272727272727272,,22.474747474747474,0.8,,0.08928571428571429,0.0423728813559322,0.0425531914893617,0.03773584905660377,0.07547169811320754,0.04093567251461988,0.06382978723404255,0.024390243902439025,0.03333333333333333,0.0425531914893617,,0.10416666666666667,0.15625,0.04878048780487805,,0.05555555555555555,1.0,0.43661971830985913,0.4838709677419355,0.5555555555555556,0.6,0.19718309859154928,0.42857142857142855,0.42857142857142855,0.5,0.14084507042253522,0.15492957746478872,0.5714285714285714,0.75,0.38461538461538464,0.2,0.07692307692307693,0.6619718309859155,0.5174809859154931,0.4546666666666666,0.5065999999999999,0.11538461538461539,0.14516129032258066,0.10975609756097561,0.17073170731707318,6.467272727272727,24.724999999999998,0.28362573099415206,1.0,,1.0,,1.0,,,1.0,,0.12903225806451613,0.3333333333333333,4.0,3.0,5.0,,,1.0,2.0,3.0,,,1.0,6.0,,,2.0,18.0,,,,3.0,,,1.0,,,1.0,0.375,,0.6666666666666666,0.375,,,,,0.4,0.4,0.75,0.07042253521126761,0.6,0.6,1.0,0.2727272727272727,0.2727272727272727,1.0,,,,,,0.15384615384615385,0.5,1.0,0.2727272727272727,,,,,1.0,,,,,,,,,,True
