EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted2s,Corner3Assists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFGM,PtsPutbacks,HeaveAttempts,Travels,BlockedShortMidRange,OffensiveGoaltends,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Charge Fouls,LongMidRangePctBlocked,Offensive Fouls,PtsUnassisted3s,on,SecondChanceTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,BlockingFouls
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,6615.0,110,2,210,212,79.0,74.0,26,422,2.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,7.0,4.0,5.0,3.0,3.0,4.0,9.0,1.0,3.0,4.0,6.0,16,8.0,14.0,4.0,40,200,2.0,4.0,1.0,4.0,2.0,8.0,6.0,7.0,2.0,24.0,12.0,24.0,9.0,4.0,3.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,18.0,2.0,1.0,3.0,4.0,1.0,8.0,3.0,11.0,12.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,9.0,12.0,2.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,24.0,79.0,1.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.375,0.5,0.25,0.6,0.4,0.7333333333333333,0.6060606060606061,0.4,0.7058823529411765,0.4666666666666667,0.1875,0.3333333333333333,0.3333333333333333,15.767634854771783,0.8,0.125,0.09090909090909091,0.05263157894736842,0.024691358024691357,0.08823529411764706,0.06363636363636363,0.01834862385321101,0.06060606060606061,0.03125,0.0625,0.07142857142857142,0.07142857142857142,0.16666666666666666,0.5,0.2,0.3333333333333333,0.5,1.0,0.1,0.6666666666666666,1.0,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.8,0.8,1.0,0.3,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,0.2,0.3333333333333333,0.2,1.0,0.26666666666666666,0.75,0.6666666666666666,0.4444444444444444,0.52149,0.4897699999999999,0.5108733333333333,0.06451612903225806,0.11764705882352941,0.1,0.6,10.318750000000001,24.821428571428573,0.3761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,5359.0,89,13,172,173,50.0,57.0,20,345,3.0,9.0,1.0,1.0,1.0,1.0,3.0,4.0,9.0,2.0,2.0,1.0,1.0,2.0,11.0,4.0,,4.0,8.0,21,4.0,13.0,9.0,37,158,,2.0,5.0,9.0,2.0,2.0,1.0,5.0,6.0,13.0,6.0,12.0,11.0,2.0,1.0,3.0,6.0,9.0,3.0,2.0,,1.0,24.0,1.0,,3.0,9.0,2.0,14.0,1.0,15.0,5.0,1.0,4.0,6.0,4.0,1.0,,2.0,7.0,3.0,1.0,4.0,,6.0,,,9.0,,1.0,3.0,1.0,1.0,,1.0,,13.0,50.0,,2.0,0.375,0.375,1.0,0.3076923076923077,0.2,0.3076923076923077,0.38095238095238093,,1.0,0.4117647058823529,0.6428571428571429,0.5,0.47368421052631576,0.6428571428571429,0.65,0.38235294117647056,0.047619047619047616,0.1111111111111111,,22.84263959390863,0.8571428571428571,0.3333333333333333,,0.13636363636363635,0.015625,0.12,0.13186813186813187,0.011494252873563218,,0.07142857142857142,0.06666666666666667,0.2608695652173913,0.14285714285714285,,,0.2647058823529412,0.3333333333333333,0.375,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.25,0.058823529411764705,1.0,1.0,1.0,0.3235294117647059,0.18181818181818182,0.18181818181818182,1.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,1.0,0.5714285714285714,,0.6470588235294118,0.18181818181818182,0.5129455882352941,0.515175,0.5691428571428572,0.02857142857142857,0.045454545454545456,0.24324324324324326,0.35135135135135137,9.161904761904761,25.407692307692308,0.29069767441860467,1.0,1.0,2.0,3.0,10.0,3.0,1.0,1.0,0.6,0.03571428571428571,0.14285714285714285,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,4252.0,71,34,133,131,48.0,46.0,16,264,2.0,8.0,,,2.0,3.0,5.0,2.0,9.0,,1.0,,,1.0,3.0,,,1.0,7.0,22,1.0,4.0,10.0,27,106,,1.0,,,1.0,6.0,,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,7.0,6.0,13.0,3.0,4.0,,3.0,32.0,1.0,,2.0,6.0,,8.0,3.0,11.0,1.0,1.0,,,,1.0,,,1.0,,1.0,6.0,1.0,10.0,,1.0,13.0,1.0,6.0,1.0,1.0,,1.0,1.0,,3.0,48.0,2.0,,0.14285714285714285,0.14285714285714285,1.0,0.25,,0.25,0.3181818181818182,,0.16666666666666666,0.3269230769230769,,0.14285714285714285,0.421875,,0.1875,0.15384615384615385,0.09090909090909091,,0.4,21.56862745098039,,,,0.13043478260869565,0.021739130434782608,0.09523809523809523,0.11940298507462686,0.04411764705882353,,0.06666666666666667,0.16666666666666666,0.15789473684210525,0.1111111111111111,,,0.3076923076923077,0.25,0.25,0.5,0.19230769230769232,0.6,1.0,,0.34615384615384615,0.2222222222222222,0.2222222222222222,,0.038461538461538464,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,,0.2857142857142857,,,,0.14285714285714285,,0.46153846153846156,0.3333333333333333,0.5087173076923077,0.3426,0.5167571428571429,0.1935483870967742,0.2222222222222222,,0.1111111111111111,9.318181818181817,25.05,0.3609022556390977,,,,,12.0,3.0,1.0,,,0.045454545454545456,,,,,,2.0,1.0,1.0,0.09090909090909091,0.1111111111111111,0.0625,,,,,,,,,,,,,,,,True,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,5266.0,88,-8,161,161,44.0,49.0,22,322,9.0,18.0,5.0,4.0,10.0,2.0,4.0,,1.0,,,,,,1.0,,,1.0,11.0,23,,1.0,4.0,26,158,3.0,5.0,,6.0,4.0,10.0,,1.0,3.0,11.0,16.0,,,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,8.0,1.0,4.0,15.0,2.0,21.0,13.0,34.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,7.0,,3.0,8.0,,9.0,,,11.0,1.0,6.0,,8.0,5.0,2.0,8.0,4.0,11.0,44.0,1.0,,0.7272727272727273,0.8888888888888888,,,,,0.4782608695652174,0.6,0.4,0.4583333333333333,0.6,0.36363636363636365,0.4482758620689655,0.6,0.4230769230769231,0.041666666666666664,0.08695652173913043,0.1111111111111111,,19.148936170212767,0.5714285714285714,0.25,0.125,0.24193548387096775,0.12307692307692308,0.13793103448275862,0.2087912087912088,0.13636363636363635,0.08,0.37037037037037035,0.09090909090909091,0.16666666666666666,0.17391304347826086,,0.5,0.75,0.5,0.5625,0.7777777777777778,0.16666666666666666,0.5,0.5,0.5,0.041666666666666664,,,,,,,,0.041666666666666664,,,,1.0,,0.9090909090909091,0.4,,,0.09090909090909091,,0.7916666666666666,,0.5498000000000001,0.603775,0.5271399999999999,0.20689655172413793,0.21428571428571427,0.23076923076923078,0.4230769230769231,3.0304347826086957,40.5,0.2732919254658385,,,,,6.0,,,,,0.13793103448275862,,,,,,4.0,1.0,,0.17391304347826086,0.15789473684210525,0.1,3.0,4.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.25,0.6,0.3333333333333333,,,,,,True,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,4450.0,74,-22,141,142,60.0,54.0,16,283,5.0,7.0,1.0,4.0,5.0,,,,4.0,1.0,4.0,,1.0,2.0,7.0,2.0,1.0,2.0,5.0,11,3.0,11.0,6.0,25,143,1.0,1.0,2.0,3.0,4.0,7.0,1.0,3.0,4.0,15.0,8.0,9.0,7.0,2.0,1.0,2.0,,2.0,,2.0,,,4.0,,,1.0,4.0,1.0,6.0,1.0,7.0,3.0,2.0,1.0,2.0,2.0,3.0,,,5.0,1.0,,2.0,1.0,4.0,,,6.0,2.0,3.0,1.0,1.0,,,1.0,,15.0,60.0,,1.0,0.8,0.8,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.45454545454545453,1.0,0.5714285714285714,0.4318181818181818,0.3333333333333333,0.55,0.5208333333333334,0.5,0.6818181818181818,0.5,0.09090909090909091,,,18.012422360248447,0.4,0.25,,0.08333333333333333,,0.038461538461538464,0.06756756756756757,0.014084507042253521,,0.1111111111111111,,0.1,0.05,,,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.8,,,,,0.18181818181818182,,,,0.18181818181818182,0.25,0.25,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,0.5,0.8,0.1,,0.2,0.5,0.8181818181818182,0.2857142857142857,0.547334090909091,0.5851500000000001,0.55016,0.13043478260869565,0.25,0.12,0.6,6.845454545454545,24.936363636363637,0.425531914893617,,,,,2.0,,2.0,,,,,,,,,1.0,1.0,,0.05,,0.07692307692307693,1.0,,,,1.0,,,0.2,1.0,1.0,1.0,1.0,0.25,,,True,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,3181.0,53,6,99,102,50.0,30.0,15,201,4.0,10.0,3.0,2.0,7.0,1.0,2.0,3.0,7.0,,,,,,,,,,8.0,19,,,9.0,25,92,2.0,3.0,,7.0,5.0,12.0,,,3.0,13.0,8.0,,,,2.0,4.0,1.0,5.0,,2.0,2.0,,11.0,3.0,,1.0,4.0,1.0,6.0,3.0,9.0,1.0,1.0,,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,4.0,,9.0,2.0,,11.0,1.0,6.0,,1.0,1.0,,1.0,1.0,13.0,50.0,1.0,,0.5,0.5714285714285714,,,,,0.42105263157894735,0.6666666666666666,0.4166666666666667,0.42105263157894735,0.6666666666666666,0.4166666666666667,0.5208333333333334,0.7,0.4642857142857143,,0.10526315789473684,0.1,0.5,23.47826086956522,0.3333333333333333,0.16666666666666666,,0.11428571428571428,0.06818181818181818,0.058823529411764705,0.09615384615384616,0.05454545454545454,0.09090909090909091,0.13333333333333333,,0.15384615384615385,,0.5,1.0,0.5263157894736842,0.4,0.4444444444444444,0.5,0.10526315789473684,0.5,1.0,1.0,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,,,1.0,,0.5833333333333334,0.2857142857142857,,,,,0.5263157894736842,,0.5031894736842105,0.6098333333333333,0.5198416666666668,0.25,0.25,0.28,0.52,7.8842105263157904,,0.5050505050505051,,,,,8.0,1.0,,,,0.05555555555555555,,,,,,,,,,,,2.0,2.0,,,,,,,0.6666666666666666,,3.0,,,1.0,,True,,,,,,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,263.0,4,7,10,10,,10.0,1,20,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1,,,,2,7,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,9.090909090909092,,,,0.4,,,0.4,0.2,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.7063,,,,,1.0,,0.1,,,,,,,2.0,,,,,,,,,,,1.0,,,0.5,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,True,,,,,,
203898,1610612749,Tyler Ennis,Tyler Ennis,203898,MIL,263.0,4,7,10,10,,10.0,1,20,,1.0,,,,,,,1.0,,,,,1.0,2.0,,,,,2,1.0,2.0,,3,7,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,0.375,,,0.375,,,0.5,,,,36.36363636363637,,,,,,,,,,,,,,,,0.25,,,,,,,,0.25,,,,,,,,0.5,0.5,0.5,,,,,,,,,,0.75,0.5,0.448925,,,,,,,9.5,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True,,,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,1059.0,18,3,37,38,33.0,12.0,3,75,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,2,,,2.0,4,35,,1.0,,,1.0,2.0,,,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,2.0,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,2.0,,1.0,4.0,,2.0,,,,,,,4.0,33.0,1.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,12.5,1.0,,,0.2857142857142857,0.07692307692307693,0.2,0.25,0.0625,,0.5,1.0,,0.2,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,0.5,,,,,,0.5,,0.5272,0.6319,0.5272,0.5,0.5,,1.0,9.4,,0.8918918918918919,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,2367.0,39,-32,77,81,31.0,28.0,10,158,4.0,7.0,1.0,,,1.0,4.0,1.0,7.0,,1.0,,,,1.0,,,1.0,6.0,18,,2.0,1.0,13,94,,3.0,,,,2.0,,1.0,,,2.0,,,,1.0,3.0,,3.0,,3.0,,,6.0,,,2.0,3.0,,5.0,,5.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,,4.0,,,2.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,31.0,,,0.16666666666666666,0.16666666666666666,,,,,0.3333333333333333,,,0.3,,,0.325,,,0.1,0.05555555555555555,0.14285714285714285,,28.40909090909091,0.4,,,0.1,,0.15384615384615385,0.11627906976744186,,,0.058823529411764705,0.25,0.1111111111111111,0.2,,0.5,0.35,0.5714285714285714,0.6666666666666666,0.25,0.2,0.25,0.25,,0.35,0.14285714285714285,0.14285714285714285,,0.05,,,,0.05,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.45,,0.4901947368421053,0.56025,0.4063,0.1,0.1111111111111111,,,8.616666666666667,42.8,0.4025974025974026,,,,,10.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
