EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,PtsPutbacks,HeaveAttempts,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,SecondChanceTurnovers,Charge Fouls,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,on,Blocked3s,BlockedArc3,BlockingFouls
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,2358.0,39,-22,76,78,17,41.0,12,154,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2.0,3.0,9.0,2.0,3,9,3.0,11.0,2.0,17,95,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,9.0,9.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,6,1.0,7,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1,4.0,2.0,1.0,4.0,1.0,1.0,2.0,17,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,1.0,1.0,0.375,1.0,0.3333333333333333,0.38636363636363635,1.0,0.25,0.55,0.1111111111111111,1.0,27.272727272727273,1.0,0.23809523809523808,0.1,0.08333333333333333,0.1935483870967742,0.024390243902439025,0.1,0.2222222222222222,0.14285714285714285,0.4,0.125,0.15,0.6666666666666666,0.6666666666666666,0.5,0.05,0.25,0.2,0.2,1.0,0.1,0.45,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.7,0.3333333333333333,0.5165850000000001,0.5570499999999999,0.047619047619047616,0.1,0.11764705882352941,0.11764705882352941,11.788888888888888,25.19090909090909,0.2236842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,7034.0,117,-8,224,220,60,74.0,30,444,3.0,13.0,,2.0,1.0,5.0,4.0,7.0,14,3.0,2.0,10.0,3.0,11,31,4.0,13.0,5.0,39,222,,3.0,9.0,2.0,6.0,3.0,6.0,10.0,12.0,12.0,10.0,2.0,2.0,9.0,3.0,12.0,1.0,1.0,27.0,,4.0,9.0,16,1.0,17,5.0,1.0,4.0,6.0,5.0,7.0,1.0,11,7.0,,,5.0,1.0,1.0,6.0,60,1.0,0.45454545454545453,0.45454545454545453,1.0,0.3076923076923077,0.3076923076923077,0.3548387096774194,,0.3333333333333333,0.38636363636363635,0.6428571428571429,0.2222222222222222,0.41304347826086957,0.6428571428571429,0.3,0.29545454545454547,0.06451612903225806,,20.384615384615383,0.8571428571428571,0.10843373493975904,0.12121212121212122,,0.11206896551724138,0.008333333333333333,,0.02857142857142857,0.10526315789473684,0.20689655172413793,0.16666666666666666,0.29545454545454547,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.3181818181818182,0.5,0.5,0.42857142857142855,0.06818181818181818,0.22727272727272727,0.2,0.2,1.0,0.2857142857142857,,0.5555555555555556,0.2,0.3333333333333333,0.5909090909090909,0.2,0.4966204545454545,0.5553444444444445,0.022222222222222223,0.03125,0.23076923076923078,0.15384615384615385,9.451612903225806,25.16923076923077,0.26785714285714285,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.75,0.15384615384615385,0.25,0.011111111111111112,0.024390243902439025,0.25,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,0.4688625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,4303.0,72,-6,136,131,38,45.0,19,267,2.0,6.0,,,,,5.0,3.0,11,,,1.0,,8,22,,1.0,8.0,24,133,1.0,2.0,2.0,1.0,4.0,,3.0,4.0,12.0,,1.0,,2.0,6.0,5.0,11.0,2.0,2.0,27.0,2.0,1.0,5.0,6,2.0,8,1.0,1.0,,,,3.0,,10,9.0,,,11.0,6.0,,3.0,38,,0.25,0.25,,,,0.36363636363636365,0.5,0.25,0.34782608695652173,0.5,0.25,0.42857142857142855,0.5,0.3,0.043478260869565216,0.09090909090909091,0.4,19.49685534591195,,0.1111111111111111,0.05,0.09523809523809523,0.09230769230769231,0.028169014084507043,0.11764705882352941,,0.25,0.1,0.06666666666666667,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.21739130434782608,0.4782608695652174,0.2727272727272727,0.2727272727272727,0.3333333333333333,,0.043478260869565216,,,,,,,,,0.30434782608695654,,0.4712847826086957,0.38587499999999997,0.21428571428571427,0.2222222222222222,0.08333333333333333,0.125,11.049999999999999,25.3,0.27941176470588236,3.0,,,,,,,,1.0,3.0,4.0,,,,1.0,3.0,,5.0,,2.0,1.0,2.0,2.0,,,,,,0.6,1.0,,,,,,,,,,,0.35395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203089,1610612749,John Henson,John Henson,203089,MIL,9150.0,152,-33,287,286,85,109.0,41,573,21.0,33.0,9.0,11.0,8.0,16.0,6.0,,1,,,1.0,1.0,24,40,,1.0,5.0,53,298,9.0,11.0,18.0,9.0,17.0,1.0,22.0,30.0,18.0,,,,4.0,2.0,2.0,4.0,,1.0,10.0,6.0,7.0,16.0,27,21.0,48,5.0,3.0,2.0,6.0,4.0,11.0,,14,12.0,,1.0,14.0,7.0,1.0,22.0,85,1.0,0.625,0.9375,,,,0.6,0.8181818181818182,0.5294117647058824,0.5853658536585366,0.8181818181818182,0.5,0.5638297872340425,0.8181818181818182,0.5238095238095238,0.024390243902439025,0.1,,17.365269461077844,0.5454545454545454,0.16161616161616163,0.14893617021276595,0.14634146341463414,0.15753424657534246,0.12903225806451613,0.12121212121212122,0.23255813953488372,0.045454545454545456,0.14705882352941177,0.16666666666666666,0.8048780487804879,0.6363636363636364,0.7241379310344828,0.6190476190476191,0.14634146341463414,0.024390243902439025,,,,,0.024390243902439025,,,,1.0,0.8181818181818182,0.8888888888888888,0.5,0.05555555555555555,0.8292682926829268,,0.5798025,0.5558235294117648,0.15217391304347827,0.15555555555555556,0.33962264150943394,0.41509433962264153,2.4899999999999993,40.5,0.2961672473867596,3.0,,,,,,,,4.0,2.0,,1.0,14.0,4.0,1.0,5.0,2.0,6.0,,10.0,7.0,10.0,3.0,,0.12121212121212122,0.2857142857142857,0.12280701754385964,0.15384615384615385,0.5,0.5,0.6666666666666666,,,,,,,,,,0.6364000000000001,1.0,,,,,2.0,2.0,5.0,0.5,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.1,0.09523809523809523,0.25,0.09090909090909091,0.16666666666666666,0.1111111111111111,,,,,,,,,,,,,,True,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,6824.0,114,-36,214,213,67,92.0,31,427,6.0,10.0,2.0,2.0,4.0,5.0,5.0,2.0,10,6.0,4.0,15.0,6.0,11,25,7.0,21.0,10.0,53,225,3.0,5.0,10.0,7.0,10.0,8.0,34.0,14.0,8.0,18.0,15.0,4.0,2.0,3.0,,3.0,,1.0,6.0,1.0,2.0,4.0,9,3.0,12,5.0,2.0,3.0,2.0,1.0,6.0,1.0,7,7.0,,,11.0,4.0,2.0,34.0,67,2.0,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.44,0.6,0.7,0.4673913043478261,0.5625,0.8055555555555556,0.5196078431372549,0.625,0.85,0.45652173913043476,0.08,,22.8,0.3333333333333333,0.05555555555555555,0.05263157894736842,0.030303030303030304,0.05454545454545454,0.02586206896551724,,0.06451612903225806,,0.08,0.03571428571428571,0.21739130434782608,0.6,0.6666666666666666,0.6666666666666666,0.10869565217391304,0.21739130434782608,0.2,0.2222222222222222,0.5,0.13043478260869565,0.32608695652173914,0.26666666666666666,0.26666666666666666,1.0,0.25,1.0,0.2777777777777778,0.8,0.3333333333333333,0.6739130434782609,0.26666666666666666,0.4873315217391304,0.4829333333333333,0.08163265306122448,0.14285714285714285,0.18867924528301888,0.6415094339622641,9.476,25.204761904761902,0.3130841121495327,3.0,3.0,1.0,1.0,,2.0,1.0,3.0,5.0,,2.0,,2.0,3.0,2.0,4.0,1.0,1.0,,3.0,,3.0,,0.3333333333333333,0.1,0.3,0.024096385542168676,0.023809523809523808,0.6,0.6,0.6666666666666666,0.5,0.5,0.6666666666666666,0.125,1.0,,0.25,,,0.4881333333333333,,1.0,1.0,,,1.0,,2.0,0.6666666666666666,,,,2.0,,,3.0,,,,0.041666666666666664,0.14285714285714285,0.1,0.07692307692307693,0.5,2.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,0.625,0.1,0.1111111111111111,1.0,0.5,True,,,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,5144.0,86,-37,163,166,54,75.0,24,329,7.0,19.0,,3.0,,5.0,8.0,3.0,9,1.0,,3.0,1.0,13,36,,4.0,1.0,27,183,,5.0,,2.0,9.0,1.0,4.0,6.0,20.0,,2.0,,5.0,13.0,4.0,17.0,1.0,2.0,38.0,,1.0,8.0,9,1.0,10,4.0,3.0,1.0,3.0,2.0,6.0,3.0,6,6.0,,,4.0,3.0,,4.0,54,,0.23076923076923078,0.23076923076923078,,,,0.3611111111111111,,0.2222222222222222,0.325,,0.2,0.32926829268292684,,0.18181818181818182,0.1,0.1388888888888889,0.125,24.86772486772487,0.5,0.14545454545454545,0.037037037037037035,,0.10975609756097561,0.011363636363636364,,0.12903225806451613,0.1,0.21428571428571427,0.047619047619047616,0.475,0.3684210526315789,0.4666666666666667,0.2857142857142857,0.2,0.225,0.3333333333333333,0.3333333333333333,,0.025,0.075,,,,0.6,,0.5,,0.1,0.575,,0.5098935897435898,0.5118444444444444,0.07317073170731707,0.08108108108108109,,0.14814814814814814,6.699999999999999,34.65,0.3312883435582822,3.0,,,,,,,,,3.0,8.0,3.0,1.0,,2.0,3.0,1.0,4.0,,4.0,3.0,4.0,,,0.21052631578947367,,0.014705882352941176,,0.375,0.42857142857142855,0.3333333333333333,,,,,,,,,,0.555825,1.0,,,1.0,,2.0,,1.0,0.25,,1.0,,,,,1.0,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,True,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,5671.0,95,-15,174,175,60,60.0,26,349,8.0,14.0,4.0,5.0,3.0,6.0,5.0,1.0,7,,,1.0,1.0,11,26,,1.0,7.0,29,176,4.0,5.0,11.0,5.0,9.0,1.0,10.0,10.0,12.0,,1.0,,3.0,5.0,1.0,6.0,1.0,,13.0,,4.0,8.0,13,6.0,19,1.0,1.0,,4.0,2.0,6.0,1.0,9,10.0,,2.0,11.0,5.0,1.0,10.0,60,1.0,0.45454545454545453,0.5555555555555556,,,,0.4230769230769231,0.8,0.5555555555555556,0.4074074074074074,0.8,0.5,0.453125,0.7857142857142857,0.45454545454545453,0.037037037037037035,0.11538461538461539,0.2,18.81188118811881,0.6666666666666666,0.13793103448275862,0.12903225806451613,,0.1348314606741573,0.0625,,0.19230769230769232,0.15384615384615385,0.05263157894736842,0.08,0.5185185185185185,0.5714285714285714,0.6666666666666666,0.5,0.18518518518518517,0.25925925925925924,0.14285714285714285,0.14285714285714285,,,0.037037037037037035,,,,1.0,0.8,0.6,0.5,0.1,0.5555555555555556,,0.5409185185185185,0.55618,0.16129032258064516,0.16666666666666666,0.3793103448275862,0.3448275862068966,6.538461538461538,26.0,0.3448275862068966,2.0,,,,,,,,,,3.0,2.0,6.0,1.0,,2.0,2.0,5.0,,4.0,3.0,4.0,1.0,,0.14285714285714285,0.1111111111111111,0.08450704225352113,0.13793103448275862,0.4,0.5,0.5,,,,,,,,,,0.65318,1.0,1.0,1.0,,,1.0,,4.0,1.0,4.0,,,1.0,,,1.0,,,,0.06451612903225806,,0.3333333333333333,0.08333333333333333,,,,,3.0,,,,,,,,,,True,,,
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,5266.0,88,-8,161,161,44,49.0,22,322,1.0,5.0,,1.0,,2.0,2.0,2.0,5,3.0,2.0,7.0,3.0,4,12,4.0,10.0,3.0,23,158,2.0,4.0,4.0,1.0,5.0,4.0,13.0,8.0,,12.0,7.0,2.0,3.0,4.0,1.0,5.0,,,11.0,,2.0,3.0,6,3.0,9,10.0,9.0,1.0,3.0,2.0,3.0,1.0,10,5.0,,,4.0,1.0,1.0,13.0,44,1.0,1.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.5,0.2,0.45454545454545453,0.4,0.6111111111111112,0.4791666666666667,0.4,0.65,0.45454545454545453,0.25,0.5,14.361702127659575,1.0,0.04838709677419355,0.06896551724137931,,0.054945054945054944,0.022727272727272728,,0.037037037037037035,,0.08333333333333333,0.043478260869565216,0.22727272727272727,0.2,0.3333333333333333,1.0,0.09090909090909091,0.22727272727272727,0.4,0.4,1.0,0.13636363636363635,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.2,,0.2222222222222222,,0.3333333333333333,0.6818181818181818,0.2857142857142857,0.5275431818181818,0.49720555555555557,0.043478260869565216,0.07692307692307693,0.17391304347826086,0.5652173913043478,10.358333333333334,24.98,0.2732919254658385,1.0,2.0,,,,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,1.0,8.0,,2.0,1.0,2.0,1.0,,0.4,0.125,0.03076923076923077,,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.2,,,0.4897699999999999,,2.0,,,1.0,,1.0,1.0,0.5,,,1.0,,,,,,0.125,,0.08,,0.16666666666666666,,,1.0,1.0,2.0,,3.0,,,,0.75,,0.1111111111111111,1.0,0.6666666666666666,True,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,6173.0,103,-33,201,198,42,17.0,23,399,6.0,12.0,2.0,4.0,1.0,2.0,5.0,5.0,12,2.0,2.0,10.0,3.0,12,29,2.0,12.0,5.0,35,223,2.0,5.0,4.0,1.0,4.0,4.0,6.0,18.0,6.0,3.0,10.0,2.0,2.0,1.0,,1.0,,,2.0,,5.0,6.0,11,5.0,16,2.0,,2.0,2.0,2.0,3.0,,9,4.0,,,6.0,3.0,,6.0,42,,0.75,0.9,0.5,0.16666666666666666,0.16666666666666666,0.41379310344827586,0.4,0.25,0.36585365853658536,0.4,0.3125,0.3977272727272727,0.4,0.3333333333333333,0.2926829268292683,0.06896551724137931,0.2,20.704845814977972,0.6666666666666666,0.11538461538461539,0.14705882352941177,,0.12790697674418605,0.044642857142857144,,0.17647058823529413,0.125,0.05263157894736842,0.10714285714285714,0.2926829268292683,0.5,0.5454545454545454,0.6666666666666666,0.12195121951219512,0.2926829268292683,0.4166666666666667,0.4166666666666667,0.8,0.04878048780487805,0.24390243902439024,0.2,0.2,0.5,0.8,0.5,0.25,0.5,0.375,0.5853658536585366,0.2,0.5047060975609756,0.5697125000000001,0.06818181818181818,0.09375,0.11428571428571428,0.17142857142857143,10.117241379310345,24.95,0.208955223880597,1.0,,,,,,,,1.0,,1.0,,5.0,,,1.0,,5.0,,2.0,1.0,3.0,1.0,,0.08333333333333333,,0.054945054945054944,0.125,0.2,0.25,1.0,,,,,,,,,,0.533,,,,1.0,1.0,,,2.0,0.6666666666666666,4.0,,,1.0,,,1.0,,,,0.03125,,0.3333333333333333,0.04,,,1.0,1.0,,1.0,3.0,1.0,1.0,0.25,,0.125,,0.3333333333333333,False,1.0,1.0,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,2308.0,38,5,78,80,26,35.0,4,158,1.0,3.0,,,,,,,1,2.0,1.0,4.0,2.0,1,4,2.0,6.0,7.0,15,75,,,,,,3.0,10.0,2.0,,6.0,4.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,15.0,,,3.0,3,,3,2.0,,2.0,2.0,1.0,2.0,2.0,3,5.0,,,7.0,2.0,2.0,10.0,26,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,,0.4,,1.0,0.5769230769230769,,1.0,0.6,0.25,,17.857142857142858,1.0,0.14285714285714285,,,0.08571428571428572,,,0.2857142857142857,,0.16666666666666666,,0.3,0.3333333333333333,0.5,1.0,,0.1,,,,0.2,0.4,0.25,0.25,1.0,,,,,0.6666666666666666,0.9,0.25,0.52724,0.5587,0.18181818181818182,0.4,,0.6666666666666666,5.475,25.266666666666666,0.3333333333333333,,1.0,,,,1.0,,1.0,4.0,1.0,2.0,,,,,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,,,,,0.5,0.5,1.0,,,,1.0,,,0.52215,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,0.6666666666666666,,0.3333333333333333,1.0,0.5,False,,,
