EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Charge Fouls,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,BlockingFouls,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,OffensiveGoaltends,OffAtRimReboundPct,Blocked3s,BlockedArc3,Travels,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,on,FTOffRebounds,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,SecondChanceFtPoints,Technical Free Throw Trips,BlockedCorner3
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3133.0,52,15.0,106,106,51,42.0,11.0,212,6.0,8.0,1.0,1.0,5.0,6.0,8.0,14.0,1.0,1.0,14.0,22.0,1.0,6.0,34.0,121,2.0,3.0,4.0,8.0,11.0,1.0,4.0,20.0,14.0,14.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,4.0,6.0,4.0,10.0,4.0,14.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,9.0,8.0,3.0,1.0,11.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,49,1.0,2.0,0.5,0.5384615384615384,0.6363636363636364,0.6666666666666666,0.7272727272727273,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6071428571428571,0.6666666666666666,0.6666666666666666,0.043478260869565216,0.13636363636363635,0.125,0.14285714285714285,25.423728813559322,1.0,0.2857142857142857,0.1935483870967742,0.2,0.13953488372093023,0.09523809523809523,0.2222222222222222,0.25,0.08333333333333333,0.2727272727272727,0.5,0.34782608695652173,0.75,0.8571428571428571,0.5,0.6086956521739131,0.5714285714285714,0.6666666666666666,0.5,0.043478260869565216,0.3333333333333333,1.0,0.5,0.8333333333333334,0.08333333333333333,0.391304347826087,0.44652826086956526,0.3784,0.4749958333333333,0.15384615384615385,0.16,0.11764705882352941,0.5882352941176471,6.627272727272728,27.6,0.4811320754716981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4632.0,77,26.0,152,157,56,58.0,21.0,309,4.0,7.0,1.0,2.0,2.0,4.0,,5.0,9.0,3.0,4.0,13.0,13.0,12.0,32.0,159,1.0,3.0,8.0,2.0,5.0,3.0,6.0,10.0,2.0,6.0,,8.0,2.0,8.0,14.0,22.0,12.0,1.0,58.0,1.0,4.0,1.0,8.0,3.0,11.0,3.0,2.0,1.0,7.0,5.0,10.0,2.0,1.0,10.0,21.0,,1.0,14.0,1.0,5.0,1.0,5.0,3.0,2.0,5.0,3.0,,10.0,56,2.0,1.0,0.25,0.25,0.3076923076923077,0.3333333333333333,0.4,0.38461538461538464,0.6666666666666666,0.25,0.5,0.6666666666666666,0.45454545454545453,0.5,0.15384615384615385,0.14285714285714285,,24.137931034482758,0.7,0.07142857142857142,0.08888888888888889,0.038461538461538464,0.10294117647058823,0.04411764705882353,,0.07692307692307693,,0.14285714285714285,0.6,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.25,0.19230769230769232,,,,0.34615384615384615,0.3333333333333333,0.5,0.5,0.5,0.375,0.7692307692307693,0.502784,0.5605875,0.47882857142857144,0.1935483870967742,0.29411764705882354,0.25,0.3125,4.776923076923077,25.853846153846156,0.3684210526315789,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,12.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.07692307692307693,1.0,0.1111111111111111,0.047619047619047616,0.13043478260869565,0.045454545454545456,0.16666666666666666,0.14285714285714285,0.10526315789473684,0.25,0.08333333333333333,0.038461538461538464,0.15384615384615385,0.5,0.5,1.0,0.2222222222222222,0.25,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.25,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,3138.0,52,22.0,107,109,39,38.0,13.0,216,1.0,1.0,,,,,,,12.0,7.0,2.0,4.0,15.0,3.0,28.0,101,,,6.0,1.0,2.0,9.0,2.0,16.0,4.0,,,12.0,,2.0,3.0,5.0,2.0,,13.0,1.0,7.0,,7.0,1.0,8.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,,,4.0,,2.0,,,,,,,,16.0,39,1.0,,1.0,1.0,0.5,,0.5,0.6578947368421053,1.0,0.6363636363636364,0.6666666666666666,1.0,0.6666666666666666,0.7894736842105263,,,,19.00826446280992,0.5,,0.21212121212121213,0.045454545454545456,0.1590909090909091,0.02127659574468085,0.0625,,0.09090909090909091,0.375,,0.05263157894736842,1.0,1.0,1.0,,,,,0.631578947368421,,,,,0.6363636363636364,0.8421052631578947,0.4802666666666668,0.51555,0.44275,0.09523809523809523,0.3333333333333333,0.21428571428571427,0.5714285714285714,15.924999999999999,25.64666666666667,0.3644859813084112,3.0,1.0,3.0,,,6.0,2.0,3.0,7.0,2.0,3.0,18.0,,6.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,0.8571428571428571,0.4666666666666667,0.6666666666666666,0.4666666666666667,,,,,,,,,,,,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.8333333333333334,,,,1.0,0.6666666666666666,1.0,0.5,,1.0,2.0,4.0,4.0,3.0,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5714285714285714,,,,,,,,,,,,,,,True,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,6732.0,112,36.0,226,231,91,90.0,29.0,457,2.0,5.0,,,1.0,1.0,,3.0,20.0,8.0,5.0,14.0,28.0,13.0,71.0,235,,,6.0,1.0,4.0,10.0,10.0,27.0,6.0,4.0,,20.0,1.0,3.0,5.0,8.0,4.0,,21.0,2.0,8.0,,15.0,4.0,19.0,2.0,2.0,,4.0,3.0,5.0,2.0,3.0,15.0,8.0,,,13.0,,2.0,4.0,,,,,,,23.0,89,2.0,2.0,0.6,0.6,0.35714285714285715,,0.25,0.6904761904761905,0.75,0.6071428571428571,0.7395833333333334,0.75,0.7105263157894737,0.6666666666666666,0.07142857142857142,0.2,,20.703125,0.8,,0.11940298507462686,0.045454545454545456,0.15463917525773196,0.039603960396039604,0.05714285714285714,0.25,0.043478260869565216,0.10714285714285714,,0.11904761904761904,0.4,0.5,1.0,0.07142857142857142,,,,0.47619047619047616,,,0.07142857142857142,1.0,0.5714285714285714,0.7857142857142857,0.51795,0.55245,0.49524166666666664,0.06818181818181818,0.125,0.08450704225352113,0.38028169014084506,10.335714285714285,25.175,0.4026548672566372,6.0,6.0,8.0,1.0,2.0,10.0,1.0,2.0,16.0,2.0,4.0,42.0,,10.0,,1.0,2.0,1.0,2.0,7.0,1.0,,1.0,1.0,1.0,,,,1.0,0.875,0.5714285714285714,0.5,0.5714285714285714,,,,0.03508771929824561,0.23333333333333334,0.06666666666666667,,,0.28,,0.05263157894736842,0.14285714285714285,0.19047619047619047,0.75,0.75,1.0,0.5,0.5,0.8,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.03571428571428571,3.0,2.0,3.0,5.0,6.0,,0.5,0.5,0.5,0.3333333333333333,0.14285714285714285,0.375,2.0,4.0,1.0,1.0,,,,,,,,,,,True,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,4763.0,79,19.0,156,157,59,62.0,24.0,313,6.0,10.0,1.0,1.0,1.0,2.0,5.0,10.0,5.0,3.0,12.0,22.0,5.0,3.0,33.0,173,1.0,3.0,2.0,2.0,4.0,3.0,,10.0,16.0,8.0,2.0,5.0,,8.0,5.0,13.0,,1.0,31.0,1.0,5.0,2.0,13.0,4.0,17.0,3.0,2.0,1.0,2.0,1.0,5.0,4.0,2.0,12.0,4.0,1.0,1.0,4.0,,2.0,,2.0,1.0,1.0,2.0,,,10.0,57,2.0,,0.6666666666666666,0.7272727272727273,0.5454545454545454,0.3333333333333333,0.5,0.5555555555555556,0.2,0.7142857142857143,0.5689655172413793,0.2,0.7142857142857143,0.18518518518518517,,,,18.784530386740332,0.4,0.18181818181818182,0.1111111111111111,0.034482758620689655,0.16417910447761194,0.05405405405405406,0.038461538461538464,,0.125,0.1875,,0.37037037037037035,0.6,0.6,0.6666666666666666,0.37037037037037035,0.5,0.5,0.6,0.18518518518518517,0.2,1.0,0.2857142857142857,0.5,0.42857142857142855,0.5555555555555556,0.4543074074074075,0.47528,0.46455714285714284,0.06896551724137931,0.08333333333333333,0.06060606060606061,0.30303030303030304,5.9818181818181815,25.26,0.3782051282051282,2.0,,,,,2.0,,2.0,2.0,,2.0,6.0,,2.0,,5.0,3.0,4.0,3.0,6.0,2.0,,3.0,,1.0,,1.0,,,1.0,0.4,,0.4,,,,0.06666666666666667,0.2727272727272727,0.041666666666666664,,,0.3333333333333333,,0.15384615384615385,0.07407407407407407,,,,,0.4,0.4,1.0,,,,0.4,,,0.4,,1.0,,2.0,2.0,,,0.6666666666666666,0.5,0.5,1.0,,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,0.125,,,,,,True,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,2580.0,43,21.0,87,93,32,35.0,8.0,180,,1.0,,,,1.0,,,6.0,2.0,,2.0,9.0,,18.0,93,,,3.0,,1.0,2.0,,,,,,6.0,,,,,,,,1.0,3.0,1.0,8.0,1.0,9.0,,,,1.0,,1.0,,2.0,5.0,,,,,,,,,,,1.0,1.0,,,30,2.0,,,,,,,0.8181818181818182,1.5,,0.8181818181818182,1.5,,0.8181818181818182,,,,12.631578947368421,1.0,0.16666666666666666,0.12,0.06666666666666667,0.1891891891891892,0.027777777777777776,0.07142857142857142,,0.125,0.15384615384615385,1.0,0.09090909090909091,,,,,,,,0.5454545454545454,,,0.3333333333333333,,0.6666666666666666,0.9090909090909091,0.5449681818181819,,0.56135,,,0.16666666666666666,,10.3,24.833333333333332,0.367816091954023,1.0,3.0,3.0,1.0,1.0,3.0,,,6.0,1.0,1.0,18.0,,3.0,,,,,,4.0,,,,,1.0,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,0.3333333333333333,,,,0.2222222222222222,0.6666666666666666,,0.09090909090909091,0.2727272727272727,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,3933.0,66,1.0,136,137,62,66.0,17.0,273,1.0,3.0,,,1.0,1.0,3.0,11.0,9.0,5.0,9.0,20.0,10.0,10.0,37.0,155,,,,5.0,10.0,5.0,6.0,25.0,4.0,14.0,,9.0,2.0,3.0,4.0,7.0,1.0,,18.0,2.0,2.0,4.0,7.0,2.0,9.0,,,,1.0,,4.0,2.0,2.0,7.0,8.0,,2.0,15.0,1.0,6.0,2.0,,,,,,,25.0,60,2.0,2.0,0.2222222222222222,0.2222222222222222,0.45,,0.5,0.45,,0.6333333333333333,0.5,,0.625,0.3333333333333333,0.1,,0.18181818181818182,26.797385620915033,0.25,0.26666666666666666,0.05714285714285714,0.06896551724137931,0.05660377358490566,0.03389830508474576,0.07692307692307693,,0.06666666666666667,0.09090909090909091,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.36666666666666664,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3,,,0.06666666666666667,1.0,0.3333333333333333,0.43333333333333335,0.4393983333333332,,0.42499333333333333,0.17142857142857143,0.24,,0.6756756756756757,9.645,24.869999999999997,0.45588235294117646,6.0,,1.0,,,3.0,,,3.0,,,6.0,,3.0,,3.0,3.0,,,1.0,,2.0,3.0,,1.0,1.0,,,,0.6666666666666666,0.3,,0.3,,,,,0.05555555555555555,,,,0.07692307692307693,,,0.2,0.03333333333333333,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,0.3333333333333333,,5.0,,3.0,3.0,3.0,,0.6,0.8333333333333334,0.8333333333333334,,,0.6,,,,,,,,,,,,1.0,,,True,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1096.0,18,11.0,39,39,21,16.0,5.0,78,,,,,,,,,3.0,1.0,,1.0,5.0,,3.0,27,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,3.0,1.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,21,,,,,,,,0.25,,,0.25,,,0.8333333333333334,,,,13.636363636363637,,0.2,0.21428571428571427,,0.15,,,0.5,0.2,,1.0,,,,,,,,,0.5,,,,,0.5,0.8333333333333334,0.5316583333333333,,0.46465,,,,,21.2,24.7,0.5384615384615384,1.0,,2.0,,,1.0,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,0.2,,0.2,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,2424.0,40,16.0,79,80,17,20.0,11.0,159,3.0,5.0,,,,1.0,1.0,5.0,,,4.0,10.0,,3.0,11.0,69,,1.0,,,1.0,,,,6.0,2.0,,,2.0,2.0,2.0,4.0,2.0,,10.0,,2.0,,4.0,4.0,8.0,2.0,2.0,,2.0,2.0,2.0,,1.0,4.0,9.0,,1.0,9.0,1.0,3.0,2.0,,,,,,,,17,1.0,1.0,0.75,0.75,0.4,,,0.4,,,0.39285714285714285,,,,0.2,0.2,0.2,17.77777777777778,1.0,,0.07407407407407407,,0.1111111111111111,0.1,,,,0.125,,0.5,0.6,0.75,0.6666666666666666,0.5,0.2,0.25,1.0,,,,1.0,,,0.5,0.49766000000000005,0.323,0.6177,0.25,0.25,,,3.75,,0.21518987341772153,,,,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,,,,,,1.0,2.0,,,,,,,,,,0.16666666666666666,0.2222222222222222,0.25,0.16666666666666666,,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,220.0,4,,6,8,6,3.0,1.0,14,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,2.0,5,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,6,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,14.285714285714285,,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,0.6785,,0.6785,,,,1.0,1.7,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
