EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsAssisted3s,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Travels,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Arc3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,on
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,16211.0,270,10.0,527,527,117.0,140,61.0,1054,29.0,41.0,8.0,12.0,7.0,8.0,12.0,25.0,5.0,9.0,46.0,75.0,14.0,106.0,570,11.0,18.0,2.0,24.0,10.0,14.0,7.0,27.0,72.0,20.0,16.0,3.0,15.0,5.0,20.0,3.0,2.0,4.0,1.0,10.0,45.0,5.0,17.0,1.0,12.0,35.0,2.0,49.0,23.0,72.0,2.0,6.0,2.0,4.0,6.0,1.0,3.0,9.0,2.0,3.0,15.0,1.0,7.0,2.0,25.0,10.0,5.0,29.0,1.0,5.0,4.0,22.0,4.0,10.0,3.0,9.0,1.0,8.0,9.0,4.0,1.0,27.0,117.0,2.0,3.0,0.782608695652174,0.9473684210526315,0.6133333333333333,0.6111111111111112,0.7142857142857143,0.6133333333333333,0.6111111111111112,0.7142857142857143,0.6309523809523809,0.631578947368421,0.7105263157894737,0.04,0.024390243902439025,0.08,16.666666666666664,0.4,0.2222222222222222,0.06666666666666667,0.19886363636363635,0.09239130434782608,0.12631578947368421,0.07352941176470588,0.17343173431734318,0.0873015873015873,0.16393442622950818,0.1,0.0273972602739726,0.08163265306122448,0.05263157894736842,0.14814814814814814,0.1896551724137931,0.25,0.1095890410958904,0.18181818181818182,0.07692307692307693,0.4444444444444444,0.5466666666666666,0.7073170731707317,0.725,0.7586206896551724,0.3333333333333333,0.48,0.5217391304347826,0.75,0.12,0.5555555555555556,0.5555555555555556,1.0,0.6666666666666666,0.6666666666666666,0.125,0.5714285714285714,0.875,0.5466666666666666,0.5104826666666666,0.5511357142857143,0.5145642857142857,0.12345679012345678,0.12345679012345678,0.22641509433962265,0.25471698113207547,5.383999999999999,0.222011385199241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101198,1610612764,Will Bynum,Will Bynum,101198,WAS,1368.0,23,-6.0,48,47,6.0,9,7.0,95,5.0,7.0,,,,,,,,2.0,5.0,9.0,2.0,15.0,56,,,,,,1.0,2.0,2.0,2.0,8.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,,1.0,,1.0,2.0,3.0,,1.0,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,,3.0,,6.0,,,2.0,,,,2.0,,,1.0,1.0,,1.0,1.0,,,,5.0,1.0,,0.2,0.2,0.5555555555555556,,,0.65,,,0.6818181818181818,,0.5,0.1111111111111111,0.14285714285714285,,28.57142857142857,0.6,,,0.058823529411764705,0.14285714285714285,,,0.047619047619047616,0.09523809523809523,0.2857142857142857,,,,,,,0.25,,,,,0.7,0.7142857142857143,0.8333333333333334,0.2,,,,,0.2,,,,,,,,,0.8,0.591045,,0.3795,,,,0.13333333333333333,5.233333333333333,0.125,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0,1.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1718,1610612764,Paul Pierce,Paul Pierce,1718,WAS,17318.0,289,6.0,570,558,142.0,158,76.0,1128,7.0,11.0,,,2.0,2.0,2.0,10.0,4.0,12.0,13.0,33.0,15.0,140.0,595,1.0,1.0,,11.0,3.0,5.0,7.0,40.0,10.0,16.0,,1.0,8.0,1.0,9.0,1.0,,5.0,1.0,2.0,19.0,,,,17.0,21.0,3.0,41.0,,41.0,,6.0,6.0,,6.0,,4.0,4.0,1.0,2.0,10.0,1.0,17.0,1.0,33.0,3.0,2.0,18.0,,1.0,1.0,18.0,,6.0,3.0,6.0,3.0,3.0,7.0,4.0,,40.0,141.0,4.0,3.0,0.38461538461538464,0.38461538461538464,0.3939393939393939,1.0,0.6,0.6510416666666666,0.6875,0.7857142857142857,0.6666666666666666,0.6875,0.8,0.030303030303030304,0.09090909090909091,,17.53048780487805,0.6,0.2727272727272727,,0.11229946524064172,,0.16666666666666666,,0.1314878892733564,,,,,,,0.13793103448275862,0.14285714285714285,0.06060606060606061,0.18181818181818182,0.12,,0.5714285714285714,0.11458333333333333,0.6363636363636364,0.7,0.7142857142857143,0.10416666666666667,0.2,0.2,,0.125,0.3333333333333333,0.3333333333333333,,,,,0.09523809523809523,1.0,0.7708333333333334,0.5016916666666665,0.5293214285714286,0.49664285714285716,0.058823529411764705,0.15384615384615385,0.07857142857142857,0.2857142857142857,10.233333333333333,0.24912280701754386,6.0,13.0,33.0,63.0,96.0,2.0,0.9696969696969697,0.5238095238095238,0.5238095238095238,0.65625,0.13541666666666666,0.46153846153846156,0.5,1.0,25.457142857142856,1.0,3.0,6.0,27.0,50.0,3.0,6.0,6.0,10.0,3.0,7.0,9.0,16.0,3.0,50.0,27.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5625,0.015873015873015872,0.07692307692307693,0.5208333333333334,0.54,0.54,0.9629629629629629,0.125,0.75,0.5,1.0,0.2857142857142857,0.5,0.47619047619047616,0.6,0.54,,,,,,,,,,,,,,,,True
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,9563.0,159,27.0,302,303,76.0,87,39.0,605,7.0,20.0,,,1.0,6.0,2.0,6.0,1.0,5.0,10.0,31.0,8.0,43.0,297,1.0,2.0,,2.0,1.0,8.0,1.0,3.0,6.0,14.0,,2.0,10.0,10.0,20.0,6.0,4.0,3.0,1.0,6.0,50.0,,1.0,,7.0,10.0,,17.0,1.0,18.0,,3.0,2.0,1.0,7.0,2.0,4.0,2.0,,3.0,9.0,1.0,4.0,,10.0,,,15.0,,,4.0,13.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,3.0,75.0,,,0.3,0.3,0.3225806451612903,0.5,0.125,0.4069767441860465,0.3333333333333333,0.125,0.4387755102040816,0.3333333333333333,0.16666666666666666,0.06451612903225806,0.1,,16.524216524216524,0.7777777777777778,,,0.10309278350515463,0.008928571428571428,0.11666666666666667,,0.10828025477707007,0.006493506493506494,,,0.023255813953488372,,,0.0967741935483871,0.12903225806451613,0.08571428571428572,0.1346153846153846,,,1.0,0.46511627906976744,0.35,0.3888888888888889,0.42857142857142855,0.13953488372093023,0.3333333333333333,0.3333333333333333,,0.11627906976744186,0.2,0.2,,,,,0.75,0.16666666666666666,0.7441860465116279,0.5119302325581395,0.4518166666666667,0.5362125,0.125,0.16666666666666666,0.046511627906976744,0.06976744186046512,5.512903225806452,0.25165562913907286,1.0,3.0,5.0,12.0,15.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.27906976744186046,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,26.21666666666667,,,,4.0,9.0,,1.0,,,,1.0,,,,9.0,4.0,,,,,,,,,0.20930232558139536,0.4444444444444444,0.4444444444444444,1.0,,0.3333333333333333,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,True
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,25065.0,418,29.0,811,811,181.0,221,104.0,1622,28.0,55.0,4.0,7.0,6.0,11.0,9.0,23.0,21.0,59.0,58.0,137.0,49.0,234.0,838,6.0,16.0,5.0,29.0,12.0,22.0,18.0,54.0,46.0,70.0,6.0,15.0,22.0,24.0,46.0,16.0,8.0,14.0,3.0,5.0,116.0,5.0,9.0,,21.0,19.0,1.0,41.0,14.0,55.0,,16.0,12.0,4.0,16.0,1.0,5.0,10.0,3.0,11.0,26.0,5.0,10.0,2.0,19.0,,,50.0,,2.0,4.0,59.0,4.0,23.0,6.0,5.0,3.0,2.0,7.0,5.0,,54.0,180.0,1.0,5.0,0.39655172413793105,0.41818181818181815,0.4233576642335766,0.375,0.5454545454545454,0.4625,0.46153846153846156,0.5454545454545454,0.5154867256637168,0.5178571428571429,0.6309523809523809,0.10948905109489052,0.16363636363636364,0.043478260869565216,26.951871657754012,0.6153846153846154,0.05,,0.06884057971014493,0.03103448275862069,0.14685314685314685,0.04504504504504504,0.0954653937947494,0.034912718204488775,0.03773584905660377,0.04285714285714286,0.017543859649122806,0.060240963855421686,,0.023255813953488372,0.0970873786407767,0.08045977011494253,0.14678899082568808,0.14705882352941177,,0.7142857142857143,0.275,0.509090909090909,0.6086956521739131,0.4642857142857143,0.115,0.391304347826087,0.4090909090909091,0.1111111111111111,0.295,0.3559322033898305,0.3888888888888889,0.42857142857142855,0.2692307692307692,0.5714285714285714,,0.3333333333333333,0.5454545454545454,0.59,0.5052145,0.48843749999999986,0.5086530303030303,0.10909090909090909,0.14743589743589744,0.12393162393162394,0.23076923076923078,10.081021897810222,0.22318125770653513,7.0,18.0,23.0,63.0,63.0,3.0,0.9130434782608695,0.36507936507936506,0.36507936507936506,0.315,0.09,0.3888888888888889,0.4117647058823529,1.0,25.1968253968254,3.0,,2.0,16.0,45.0,3.0,7.0,4.0,9.0,4.0,10.0,4.0,11.0,6.0,45.0,16.0,1.0,3.0,2.0,1.0,0.4,0.36363636363636365,0.015873015873015872,0.05555555555555555,0.225,0.35555555555555557,0.35555555555555557,0.875,0.11538461538461539,0.2692307692307692,0.42857142857142855,1.0,0.06060606060606061,,0.2727272727272727,0.4444444444444444,0.35555555555555557,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0847457627118644,0.3333333333333333,1.0,0.015625,,,,,True
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,16074.0,268,51.0,518,521,153.0,199,73.0,1039,18.0,28.0,4.0,7.0,5.0,11.0,4.0,13.0,2.0,8.0,24.0,49.0,10.0,91.0,522,4.0,10.0,,8.0,6.0,14.0,3.0,24.0,36.0,12.0,2.0,3.0,7.0,6.0,13.0,6.0,,7.0,,,32.0,7.0,13.0,1.0,17.0,24.0,2.0,43.0,21.0,64.0,2.0,11.0,8.0,3.0,4.0,,3.0,1.0,1.0,1.0,5.0,1.0,7.0,,12.0,1.0,,18.0,,1.0,3.0,21.0,1.0,8.0,3.0,1.0,,1.0,1.0,,,24.0,152.0,1.0,3.0,0.75,0.782608695652174,0.4897959183673469,0.4,0.42857142857142855,0.525974025974026,0.3076923076923077,0.4772727272727273,0.5229885057471264,0.3076923076923077,0.48,0.061224489795918366,0.07142857142857142,0.07692307692307693,15.15650741350906,0.8,0.15384615384615385,0.05,0.13714285714285715,0.06989247311827956,0.17894736842105263,0.09333333333333334,0.15185185185185185,0.07662835249042145,0.08,0.11363636363636363,0.029850746268656716,0.10526315789473684,0.05555555555555555,0.17307692307692307,0.0821917808219178,0.18,0.1917808219178082,0.13636363636363635,0.05263157894736842,,0.36363636363636365,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.16883116883116883,0.3076923076923077,0.3333333333333333,0.75,0.1038961038961039,0.25,0.25,0.5,0.5384615384615384,0.5714285714285714,,0.5,0.45454545454545453,0.7272727272727273,0.5273896103896103,0.5236833333333333,0.5514068181818182,0.09523809523809523,0.14285714285714285,0.08791208791208792,0.26373626373626374,6.16326530612245,0.2953667953667954,8.0,13.0,11.0,28.0,33.0,2.0,1.0,0.39285714285714285,0.39285714285714285,0.36363636363636365,0.16883116883116883,0.6153846153846154,0.6153846153846154,1.0,24.546428571428574,,2.0,3.0,3.0,15.0,,3.0,1.0,5.0,,3.0,3.0,8.0,,15.0,3.0,,,,,,0.375,,,0.19480519480519481,0.2,0.2,1.0,,0.23076923076923078,,,0.13636363636363635,0.6666666666666666,0.22727272727272727,0.2,0.2,,,,,,,,,,,,,,,,True
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,7595.0,127,20.0,238,244,48.0,57,29.0,482,5.0,10.0,2.0,6.0,,,1.0,5.0,4.0,13.0,10.0,28.0,8.0,49.0,245,2.0,8.0,4.0,8.0,1.0,5.0,4.0,6.0,12.0,8.0,2.0,,3.0,3.0,6.0,3.0,,2.0,,1.0,15.0,3.0,7.0,1.0,10.0,17.0,5.0,32.0,11.0,43.0,1.0,1.0,1.0,,6.0,2.0,6.0,4.0,,,10.0,2.0,6.0,2.0,17.0,3.0,,7.0,,1.0,,11.0,1.0,4.0,2.0,8.0,7.0,1.0,8.0,2.0,,6.0,48.0,1.0,2.0,0.6,0.6666666666666666,0.35714285714285715,0.25,0.2,0.4659090909090909,0.25,0.14285714285714285,0.5,0.36363636363636365,0.3,,,,21.14695340501792,0.6,0.5,0.16666666666666666,0.2361111111111111,0.07608695652173914,0.21739130434782608,0.09375,0.2288135593220339,0.08064516129032258,0.12121212121212122,0.13043478260869565,,0.08695652173913043,0.1111111111111111,0.21428571428571427,0.26666666666666666,0.21428571428571427,0.1891891891891892,0.3333333333333333,0.04,0.25,0.22727272727272727,0.5,0.5,0.4,0.11363636363636363,0.2,0.2,,0.29545454545454547,0.3076923076923077,0.3076923076923077,1.0,0.75,0.3333333333333333,,,,0.5909090909090909,0.4704340909090909,0.5266833333333333,0.4170714285714286,0.0851063829787234,0.12903225806451613,0.16326530612244897,0.12244897959183673,10.635714285714284,0.20168067226890757,,,7.0,16.0,21.0,1.0,1.0,0.4375,0.4375,0.36363636363636365,,,,,26.3625,,,,7.0,16.0,,,,2.0,,,,2.0,,16.0,7.0,2.0,1.0,,,,,0.125,,0.36363636363636365,0.4375,0.5,1.0,,,,,,,0.2857142857142857,,0.4375,,,,,,,,,,,,1.0,0.125,,,True
2403,1610612764,Nene,Nene,2403,WAS,15011.0,250,-7.0,479,479,67.0,80,61.0,958,24.0,42.0,7.0,11.0,5.0,8.0,3.0,8.0,6.0,25.0,33.0,75.0,11.0,77.0,479,7.0,13.0,2.0,16.0,6.0,11.0,2.0,14.0,42.0,24.0,10.0,7.0,7.0,7.0,14.0,6.0,1.0,3.0,3.0,1.0,35.0,3.0,21.0,,10.0,27.0,4.0,41.0,24.0,65.0,4.0,9.0,5.0,4.0,5.0,1.0,2.0,9.0,1.0,3.0,14.0,4.0,9.0,2.0,30.0,2.0,3.0,26.0,,4.0,,21.0,3.0,10.0,2.0,3.0,2.0,1.0,3.0,1.0,,14.0,67.0,2.0,2.0,0.6363636363636364,0.75,0.44,0.5384615384615384,0.5454545454545454,0.44,0.5384615384615384,0.5454545454545454,0.4583333333333333,0.5,0.5,0.09333333333333334,0.11904761904761904,0.25,17.883211678832115,0.35714285714285715,0.36363636363636365,,0.1443850267379679,0.12352941176470589,0.136986301369863,0.043478260869565216,0.1423076923076923,0.100418410041841,0.171875,0.08333333333333333,0.1,0.02,0.10526315789473684,0.12727272727272726,0.15942028985507245,0.14285714285714285,0.09615384615384616,0.23809523809523808,0.11428571428571428,0.3333333333333333,0.56,0.5714285714285714,0.6486486486486487,0.5833333333333334,0.10666666666666667,0.375,0.5,0.3333333333333333,0.3333333333333333,0.24,0.24,1.0,0.8461538461538461,0.6363636363636364,0.14285714285714285,0.7272727272727273,0.625,0.56,0.5167573333333333,0.5153181818181818,0.5757909090909091,0.12195121951219512,0.12195121951219512,0.2077922077922078,0.18181818181818182,7.581333333333335,0.13987473903966596,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,True
202322,1610612764,John Wall,John Wall,202322,WAS,13814.0,230,14.0,455,455,105.0,130,57.0,910,15.0,28.0,2.0,3.0,4.0,8.0,4.0,14.0,11.0,30.0,30.0,72.0,22.0,88.0,481,6.0,9.0,,12.0,4.0,16.0,10.0,21.0,14.0,46.0,4.0,3.0,52.0,21.0,73.0,13.0,8.0,41.0,7.0,4.0,167.0,,5.0,,10.0,11.0,,21.0,5.0,26.0,1.0,9.0,5.0,4.0,10.0,3.0,8.0,9.0,,2.0,19.0,3.0,4.0,,10.0,,1.0,20.0,,,2.0,28.0,1.0,9.0,4.0,5.0,2.0,3.0,7.0,4.0,,21.0,105.0,,4.0,0.23333333333333334,0.25,0.4166666666666667,0.6666666666666666,0.25,0.39759036144578314,0.6666666666666666,0.275,0.45263157894736844,0.6666666666666666,0.37037037037037035,0.041666666666666664,0.07142857142857142,0.07142857142857142,21.880998080614205,0.5263157894736842,,,0.07051282051282051,0.03164556962025317,0.12658227848101267,,0.08936170212765958,0.022935779816513763,0.03508771929824561,0.07692307692307693,,,,0.021739130434782608,0.06349206349206349,0.1276595744680851,0.12727272727272726,0.125,0.02127659574468085,0.5714285714285714,0.3373493975903614,0.5357142857142857,0.5769230769230769,0.3333333333333333,0.1686746987951807,0.2857142857142857,0.3076923076923077,,0.3614457831325301,0.36666666666666664,0.36666666666666664,0.18181818181818182,0.3333333333333333,0.6666666666666666,,0.4,0.5,0.46987951807228917,0.4830567073170732,0.4831375,0.47238421052631585,0.0989010989010989,0.1125,0.13636363636363635,0.23863636363636365,10.25,0.23076923076923078,,2.0,2.0,11.0,3.0,1.0,0.5,0.18181818181818182,0.2,0.13253012048192772,0.024096385542168676,,,,27.654545454545453,,,,2.0,9.0,,,1.0,4.0,,,1.0,4.0,3.0,8.0,2.0,,,2.0,2.0,,0.25,,,0.10843373493975904,0.2222222222222222,0.2222222222222222,0.5,,,,,,,0.2,0.25,0.25,,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,True
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,2788.0,46,8.0,90,91,9.0,21,10.0,181,3.0,5.0,,,,,4.0,8.0,2.0,8.0,9.0,21.0,2.0,20.0,87,1.0,1.0,,2.0,2.0,2.0,1.0,5.0,14.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,1.0,1.0,5.0,3.0,9.0,2.0,11.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,4.0,1.0,6.0,,,4.0,,,1.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,,5.0,9.0,,1.0,0.7777777777777778,0.875,0.42857142857142855,1.0,1.0,0.42857142857142855,1.0,1.0,0.43478260869565216,1.0,0.8333333333333334,0.047619047619047616,0.2,,22.429906542056074,1.0,0.5,0.5,0.16666666666666666,0.029411764705882353,0.058823529411764705,,0.1276595744680851,0.02127659574468085,,0.09090909090909091,,,,0.18181818181818182,0.13333333333333333,0.25,0.07142857142857142,,,,0.23809523809523808,0.6,0.75,1.0,0.38095238095238093,0.5,0.5,0.5,0.38095238095238093,0.25,0.25,1.0,,,,,,0.23809523809523808,0.4461142857142858,0.4351,0.39965,0.045454545454545456,0.045454545454545456,0.1,0.25,9.266666666666666,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
