EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Corner3Assists,Travels,OffShortMidRangeReboundPct,LongMidRangePctBlocked,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockingFouls,OffensiveGoaltends,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,6855.0,114,-49,220,221,44,27.0,29,441,4.0,11.0,3.0,5.0,1.0,2.0,5.0,6.0,15.0,4.0,1.0,4.0,16.0,1.0,4.0,10,31,4.0,20.0,5.0,37,248,3.0,6.0,6.0,1.0,4.0,1.0,5.0,1.0,6.0,12.0,8.0,9.0,3.0,4.0,16.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,5.0,8.0,13,6.0,19,1.0,4.0,2.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,4.0,8,1.0,4.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,44,1.0,0.6,0.75,0.75,0.2,0.2,0.2,0.3225806451612903,0.5,0.25,0.3137254901960784,0.5,0.2777777777777778,0.3425925925925926,0.5,0.3,0.39215686274509803,0.0967741935483871,0.09090909090909091,0.4,23.41269841269841,0.8,0.13559322033898305,0.05,0.1282051282051282,0.034482758620689655,0.1326530612244898,0.046511627906976744,0.1111111111111111,0.029411764705882353,0.043478260869565216,0.19047619047619047,0.1111111111111111,0.1,0.09375,0.2857142857142857,0.029411764705882353,0.6666666666666666,0.21568627450980393,0.36363636363636365,0.4,0.25,0.09803921568627451,0.29411764705882354,0.4,0.4,0.8333333333333334,0.0784313725490196,0.3137254901960784,0.25,0.25,0.75,0.8333333333333334,0.6,0.2222222222222222,0.5,0.1111111111111111,0.4444444444444444,0.25,0.6078431372549019,0.25,0.5055911764705883,0.533,0.5697444444444444,0.05555555555555555,0.08823529411764706,0.16216216216216217,0.16216216216216217,11.061290322580644,24.990000000000002,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,4502.0,75,9,143,144,45,37.0,17,287,3.0,10.0,,2.0,1.0,4.0,1.0,6.0,11.0,2.0,,1.0,5.0,1.0,2.0,10,22,1.0,7.0,8.0,31,129,,2.0,,2.0,5.0,1.0,2.0,2.0,9.0,8.0,12.0,3.0,,,5.0,1.0,3.0,5.0,6.0,2.0,2.0,13.0,,,1.0,5.0,7,,7,,3.0,1.0,2.0,2.0,1.0,,2.0,,,4.0,6,,9.0,,,8.0,3.0,,,,,,,,9.0,45,1.0,0.4,0.4,1.0,0.14285714285714285,0.5,0.14285714285714285,0.45454545454545453,,0.4,0.39655172413793105,,0.5,0.46875,,0.5625,0.2413793103448276,0.13636363636363635,0.3,,20.731707317073173,1.0,0.09615384615384616,,0.04,,0.07792207792207792,,,,,0.1,,0.16666666666666666,0.05263157894736842,,,,0.3448275862068966,0.3,0.42857142857142855,0.3333333333333333,0.034482758620689655,0.3793103448275862,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.06896551724137931,0.1724137931034483,0.2,0.2,1.0,1.0,,0.5714285714285714,0.25,,0.2857142857142857,0.5,0.5862068965517241,0.2,0.4823,0.3369,0.5342857142857144,0.0967741935483871,0.125,,0.2903225806451613,10.040909090909093,24.657142857142862,0.3146853146853147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,3514.0,59,-9,109,111,45,32.0,10,220,,2.0,,,,,3.0,3.0,11.0,,,,1.0,,,5,16,,1.0,4.0,14,110,1.0,1.0,2.0,1.0,4.0,,,1.0,3.0,4.0,6.0,,,,1.0,,1.0,6.0,7.0,2.0,4.0,15.0,1.0,,1.0,6.0,7,1.0,8,,2.0,2.0,,,,3.0,3.0,,,4.0,7,,6.0,1.0,1.0,6.0,3.0,1.0,,,1.0,,1.0,1.0,3.0,45,1.0,0.4,0.4,,,,,0.3125,1.0,0.25,0.29411764705882354,1.0,0.25,0.35,1.0,0.3,0.058823529411764705,0.0625,,0.3333333333333333,19.166666666666668,,0.17142857142857143,,0.0625,0.0625,0.13725490196078433,0.018867924528301886,,,0.1,,0.3,0.21428571428571427,0.07142857142857142,,,1.0,0.11764705882352941,,,,0.17647058823529413,0.6470588235294118,0.2727272727272727,0.2727272727272727,0.6666666666666666,,0.058823529411764705,,,,,,,,,,,0.17647058823529413,,0.4206205882352941,0.3653,0.38587499999999997,0.15,0.15789473684210525,0.14285714285714285,0.21428571428571427,14.25,25.3,0.41284403669724773,2.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,5671.0,95,-15,174,175,60,60.0,26,349,13.0,19.0,6.0,6.0,6.0,12.0,4.0,,1.0,,,,1.0,,1.0,15,24,,1.0,2.0,32,176,6.0,6.0,12.0,6.0,12.0,,1.0,2.0,14.0,18.0,12.0,,,10.0,,,2.0,1.0,2.0,,1.0,5.0,5.0,7.0,5.0,10.0,19,13.0,32,1.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,,,3.0,7,,4.0,,,5.0,2.0,6.0,,,5.0,,6.0,4.0,14.0,60,2.0,0.6,0.9,,,,,0.625,1.0,0.5,0.6,1.0,0.46153846153846156,0.5925925925925926,1.0,0.4666666666666667,0.04,0.08333333333333333,0.10526315789473684,,15.346534653465346,0.75,0.1724137931034483,0.09859154929577464,0.16129032258064516,0.2,0.16853932584269662,0.125,0.10344827586206896,0.12903225806451613,0.15,0.2692307692307692,,0.15789473684210525,0.2,,0.14285714285714285,0.6666666666666666,0.76,0.6842105263157895,0.7647058823529411,0.6153846153846154,0.16,0.04,,,,,0.04,,,,1.0,1.0,0.9230769230769231,0.5,,0.07692307692307693,,0.8,,0.5544958333333333,0.5868,0.5675416666666667,0.07692307692307693,0.08,0.375,0.4375,3.0625,40.5,0.3448275862068966,2.0,1.0,1.0,,4.0,1.0,1.0,,1.0,0.4444444444444444,0.5,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.4,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,12050.0,201,-49,384,386,118,85.0,52,770,17.0,37.0,5.0,9.0,4.0,11.0,15.0,5.0,18.0,,,,1.0,,1.0,26,70,,1.0,17.0,69,398,5.0,9.0,14.0,10.0,25.0,,1.0,5.0,25.0,30.0,22.0,,,6.0,1.0,,6.0,15.0,16.0,5.0,7.0,33.0,1.0,11.0,7.0,20.0,30,12.0,42,2.0,3.0,2.0,1.0,5.0,3.0,6.0,11.0,,1.0,7.0,18,2.0,21.0,,,23.0,12.0,9.0,,,6.0,3.0,9.0,7.0,25.0,118,2.0,0.5769230769230769,0.6521739130434783,,,,,0.37142857142857144,0.5555555555555556,0.4,0.36619718309859156,0.5555555555555556,0.38461538461538464,0.42592592592592593,0.6363636363636364,0.4166666666666667,0.014084507042253521,0.08571428571428572,0.08108108108108109,0.2,20.767494356659142,0.45454545454545453,0.1724137931034483,0.06285714285714286,0.10294117647058823,0.02127659574468085,0.14673913043478262,0.05405405405405406,0.10294117647058823,0.04285714285714286,,0.17777777777777778,0.16666666666666666,0.17073170731707318,0.09090909090909091,0.15384615384615385,0.05263157894736842,0.7777777777777778,0.5211267605633803,0.4594594594594595,0.5,0.6470588235294118,0.2112676056338028,0.2535211267605634,0.2777777777777778,0.2777777777777778,0.4,,0.014084507042253521,,,,1.0,0.5555555555555556,0.4230769230769231,0.36363636363636365,,0.038461538461538464,,0.5352112676056338,,0.5247000000000002,0.6108333333333333,0.4896384615384615,0.15,0.1518987341772152,0.2028985507246377,0.36231884057971014,7.074285714285714,26.0,0.3072916666666667,4.0,1.0,,3.0,3.0,2.0,3.0,,1.0,0.21428571428571427,0.26666666666666666,0.3333333333333333,0.5,,1.0,3.0,1.0,,,1.0,3.0,,1.0,,0.1,,4.0,1.0,1.0,0.02702702702702703,,,,,,,,,,,,,,,,,,True,,,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,6352.0,106,-34,208,208,56,22.0,26,416,3.0,13.0,2.0,6.0,1.0,4.0,7.0,8.0,15.0,,,,,,,14,35,,,5.0,33,222,4.0,8.0,9.0,4.0,9.0,,,4.0,12.0,20.0,8.0,,,4.0,,,6.0,4.0,7.0,2.0,2.0,17.0,2.0,9.0,8.0,15.0,25,11.0,36,3.0,9.0,9.0,,3.0,1.0,,3.0,,2.0,3.0,11,,8.0,1.0,1.0,7.0,3.0,1.0,,,1.0,,1.0,,12.0,56,1.0,0.7142857142857143,0.8333333333333334,,,,,0.4,0.5,0.4444444444444444,0.4,0.5,0.4444444444444444,0.4342105263157895,0.5625,0.5454545454545454,,0.17142857142857143,0.46153846153846156,,17.15481171548117,1.0,0.26785714285714285,0.08653846153846154,0.21621621621621623,0.09090909090909091,0.24731182795698925,0.0873015873015873,0.10256410256410256,0.07692307692307693,0.11764705882352941,0.3157894736842105,0.13333333333333333,0.3181818181818182,0.26666666666666666,,0.2,,0.37142857142857144,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.2,0.42857142857142855,0.5333333333333333,0.5333333333333333,0.875,,,,,,0.75,0.3333333333333333,0.4444444444444444,0.25,,,,0.37142857142857144,,0.4859828571428571,0.5329,0.4582666666666667,0.08108108108108109,0.08108108108108109,0.2727272727272727,0.36363636363636365,10.088571428571429,,0.2692307692307692,3.0,3.0,3.0,,2.0,2.0,1.0,,1.0,0.4,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,3.0,,,,,1.0,,1.0,,,,1.0,,,0.07692307692307693,,,,,,,,,,,,,,,,,,True,,,,,,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,8918.0,149,-51,287,288,79,59.0,43,575,12.0,21.0,,3.0,1.0,3.0,17.0,6.0,16.0,1.0,,,4.0,,2.0,26,54,,5.0,3.0,55,309,1.0,9.0,2.0,5.0,10.0,,2.0,2.0,12.0,10.0,42.0,,,,3.0,,4.0,18.0,23.0,8.0,5.0,51.0,,1.0,8.0,11.0,20,1.0,21,,4.0,2.0,2.0,7.0,3.0,4.0,11.0,1.0,5.0,4.0,11,,7.0,,,7.0,4.0,3.0,,,,3.0,3.0,2.0,12.0,79,,0.19230769230769232,0.19230769230769232,,,,,0.48148148148148145,0.1111111111111111,0.5,0.4406779661016949,0.1111111111111111,0.4166666666666667,0.45081967213114754,0.1111111111111111,0.42857142857142855,0.0847457627118644,0.07407407407407407,0.09523809523809523,0.058823529411764705,21.42857142857143,0.6363636363636364,0.13095238095238096,0.007042253521126761,0.15384615384615385,,0.13970588235294118,0.005780346820809248,,0.0196078431372549,,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.12195121951219512,0.2727272727272727,,0.6666666666666666,0.3559322033898305,0.5714285714285714,0.631578947368421,0.16666666666666666,0.288135593220339,0.2711864406779661,0.375,0.4,0.3333333333333333,0.01694915254237288,0.06779661016949153,,,,0.3333333333333333,,0.25,0.3333333333333333,,0.16666666666666666,,0.4406779661016949,,0.48680258620689665,0.49944285714285713,0.47255454545454545,0.06666666666666667,0.07272727272727272,0.03636363636363636,0.21818181818181817,8.179629629629629,33.22,0.27526132404181186,8.0,5.0,4.0,5.0,1.0,4.0,3.0,,1.0,0.125,0.47058823529411764,0.5,0.125,3.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,0.0625,,,,,,,,,,,,,,,,,True,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,9207.0,153,-53,296,295,93,73.0,42,591,5.0,12.0,1.0,1.0,2.0,4.0,9.0,9.0,24.0,4.0,2.0,5.0,19.0,3.0,5.0,19,45,6.0,23.0,11.0,67,306,3.0,6.0,11.0,6.0,13.0,3.0,7.0,5.0,26.0,20.0,18.0,18.0,,2.0,19.0,5.0,5.0,10.0,10.0,6.0,4.0,20.0,,4.0,4.0,3.0,9,4.0,13,2.0,11.0,7.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,10,,11.0,1.0,,12.0,5.0,2.0,,,,2.0,2.0,2.0,26.0,93,1.0,0.5263157894736842,0.5555555555555556,1.0,0.2608695652173913,0.42857142857142855,0.2608695652173913,0.4222222222222222,0.5,0.46153846153846156,0.4117647058823529,0.5625,0.525,0.4589041095890411,0.6111111111111112,0.5909090909090909,0.3382352941176471,0.1111111111111111,0.16666666666666666,,22.674418604651162,0.6,0.03529411764705882,0.028985507246376812,0.07272727272727272,,0.05,0.022727272727272728,0.034482758620689655,0.02127659574468085,,0.030303030303030304,0.045454545454545456,0.03333333333333333,0.06818181818181818,0.09090909090909091,0.05263157894736842,1.0,0.17647058823529413,0.4166666666666667,0.5,0.4,0.1323529411764706,0.35294117647058826,0.375,0.42857142857142855,0.5555555555555556,0.058823529411764705,0.27941176470588236,0.2631578947368421,0.2631578947368421,1.0,0.125,1.0,0.2,0.5,0.1,0.25,0.6,0.5147058823529411,0.2631578947368421,0.47771544117647063,0.45697142857142853,0.46501500000000007,0.07042253521126761,0.10416666666666667,0.16417910447761194,0.3880597014925373,11.42,25.573913043478264,0.3141891891891892,5.0,,,,2.0,,2.0,,2.0,0.2,0.5555555555555556,0.5555555555555556,0.6,,,,1.0,,,,,,2.0,,,,2.0,,,0.030303030303030304,0.125,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.25,0.25,1.0,0.25,0.5,1.0,,,True,,,,,,
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,3181.0,53,6,99,102,50,30.0,15,201,,1.0,,,,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,2,7,2.0,5.0,1.0,11,92,2.0,3.0,4.0,,4.0,2.0,3.0,,6.0,4.0,,6.0,,,4.0,1.0,1.0,2.0,2.0,,1.0,4.0,,,1.0,2.0,3,1.0,4,,7.0,6.0,1.0,1.0,1.0,,1.0,,1.0,5.0,6,,3.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,6.0,50,,1.0,1.0,1.0,0.4,0.6666666666666666,0.4,0.2857142857142857,0.6666666666666666,,0.4166666666666667,0.6666666666666666,0.42857142857142855,0.4230769230769231,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.14285714285714285,,1.0,12.173913043478262,1.0,0.05714285714285714,,0.058823529411764705,,0.057692307692307696,,,,,0.06666666666666667,,0.07692307692307693,0.06666666666666667,,,1.0,0.08333333333333333,,,,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,0.08333333333333333,0.3333333333333333,0.25,0.25,1.0,,,0.14285714285714285,,0.14285714285714285,0.2857142857142857,0.5,0.5,0.25,0.4645625,0.40986666666666666,0.4720571428571429,0.07692307692307693,0.125,0.36363636363636365,0.5454545454545454,15.64285714285714,25.240000000000002,0.5050505050505051,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,0.2,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,True,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,1676.0,28,-6,57,55,15,31.0,6,112,4.0,4.0,,,1.0,1.0,1.0,,2.0,,,1.0,3.0,,1.0,5,7,1.0,3.0,2.0,15,70,,,,1.0,1.0,,1.0,,2.0,10.0,,3.0,,,3.0,1.0,,,1.0,,,3.0,,,1.0,3.0,4,,4,,1.0,,1.0,,,,,,,1.0,2,,4.0,,,4.0,1.0,,,,,,,,2.0,15,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,,1.0,0.65,,0.5,0.625,,0.3333333333333333,0.3,,,,19.047619047619047,,0.21428571428571427,,0.2,,0.21052631578947367,,,,,0.2,0.2,0.25,0.25,,,,0.4,1.0,1.0,1.0,0.1,0.2,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.5,1.0,,0.5,,0.7,0.3333333333333333,0.5239499999999999,,0.550575,0.09090909090909091,0.125,,0.13333333333333333,8.085714285714285,25.566666666666666,0.2631578947368421,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,False,2.0,,,,,
