EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,ShortMidRangeAssists,BlockingFouls,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,StepOutOfBoundsTurnovers,Travels,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,6173.0,103,-33,201,198,42,17.0,23,399,6.0,12.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,12.0,2.0,1.0,2.0,10.0,1.0,3.0,12,29,2.0,12.0,5.0,35,223,2.0,5.0,4.0,1.0,4.0,1.0,4.0,1.0,6.0,18.0,6.0,3.0,3.0,4.0,10.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,11,5.0,16,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,9,1.0,4.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,42,1.0,0.75,0.9,0.5,0.16666666666666666,0.25,0.16666666666666666,0.41379310344827586,0.4,0.25,0.36585365853658536,0.4,0.3125,0.3977272727272727,0.4,0.3333333333333333,0.2926829268292683,0.06896551724137931,0.08333333333333333,0.2,20.704845814977972,0.6666666666666666,0.11538461538461539,0.054945054945054944,0.14705882352941177,0.12790697674418605,0.044642857142857144,0.125,0.03125,0.17647058823529413,0.125,0.05263157894736842,0.10714285714285714,0.3333333333333333,0.04,0.6666666666666666,0.2926829268292683,0.5,0.5454545454545454,0.6666666666666666,0.12195121951219512,0.2,0.25,1.0,0.2926829268292683,0.4166666666666667,0.4166666666666667,0.8,0.04878048780487805,0.24390243902439024,0.2,0.2,0.5,0.8,0.5,0.25,0.5,0.125,0.375,0.3333333333333333,0.5853658536585366,0.2,0.5047060975609756,0.533,0.5697125000000001,0.06818181818181818,0.09375,0.11428571428571428,0.17142857142857143,10.117241379310345,24.95,0.208955223880597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,2018.0,34,-2,66,67,24,22.0,3,133,1.0,3.0,,,,,,,,,2.0,1.0,1.0,4.0,1.0,2.0,1,3,2.0,6.0,7.0,15,68,,,,,,2.0,3.0,4.0,10.0,2.0,,6.0,,,4.0,1.0,1.0,3.0,6.0,2.0,15.0,,,2.0,2,,2,,2.0,2.0,2.0,1.0,,2.0,,1.0,3,,5.0,,,7.0,2.0,,,,,,,,10.0,24,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,,1.0,0.625,,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,19.71830985915493,1.0,0.14285714285714285,,,0.07142857142857142,,,,0.25,,0.16666666666666666,,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,0.2222222222222222,0.4444444444444444,0.25,0.25,1.0,,,,,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,0.5368333333333334,0.52215,0.5587,0.2,0.5,,0.6666666666666666,2.6333333333333333,25.266666666666666,0.36363636363636365,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,1923.0,32,1,59,63,27,15.0,2,122,1.0,3.0,,,,2.0,,,1.0,3.0,,,,1.0,,1.0,2,6,,1.0,5.0,9,61,,,,,2.0,,1.0,1.0,1.0,4.0,,,,,1.0,,,4.0,5.0,1.0,11.0,1.0,1.0,2.0,3,1.0,4,1.0,1.0,,,,1.0,1.0,,1.0,2,,4.0,,,6.0,1.0,,,,,,,,1.0,27,,1.0,1.0,,,,,0.3333333333333333,,,0.2857142857142857,,,0.45,,0.125,0.14285714285714285,,,,18.0327868852459,,0.13333333333333333,0.058823529411764705,0.14285714285714285,0.13636363636363635,0.041666666666666664,0.2,,,0.16666666666666666,0.16666666666666666,0.14285714285714285,,0.2,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,0.14285714285714285,,,,,,0.6666666666666666,,,0.3333333333333333,,0.5714285714285714,,0.5838428571428571,,0.6912666666666666,0.125,0.14285714285714285,,0.1111111111111111,9.85,25.7,0.4576271186440678,,,,,1.0,,1.0,3.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,7067.0,118,-31,232,229,67,38.0,26,461,3.0,7.0,,,1.0,2.0,2.0,6.0,8.0,20.0,4.0,2.0,2.0,9.0,,,13,33,4.0,13.0,4.0,42,245,2.0,3.0,9.0,2.0,6.0,,2.0,1.0,5.0,14.0,12.0,12.0,,2.0,9.0,2.0,4.0,9.0,9.0,5.0,18.0,4.0,3.0,3.0,6,4.0,10,2.0,9.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,7,,7.0,1.0,,4.0,3.0,,,,,,,,5.0,67,1.0,0.5384615384615384,0.5833333333333334,1.0,0.3076923076923077,,0.3076923076923077,0.3939393939393939,0.6666666666666666,0.3333333333333333,0.41304347826086957,0.7,0.25,0.44680851063829785,0.75,0.3125,0.2826086956521739,0.12121212121212122,0.14285714285714285,,19.391634980988595,0.75,0.04918032786885246,0.03773584905660377,0.07692307692307693,0.06,0.03076923076923077,0.05,0.025,0.047619047619047616,0.0625,0.041666666666666664,0.09090909090909091,,0.08,,0.15217391304347827,0.42857142857142855,0.5,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5,0.43478260869565216,0.4,0.47058823529411764,0.5,0.08695652173913043,0.1956521739130435,0.2222222222222222,0.2222222222222222,1.0,,,0.25,0.5,0.25,,,0.43478260869565216,0.2222222222222222,0.4959130434782609,0.45126,0.533425,0.06382978723404255,0.08823529411764706,0.21428571428571427,0.11904761904761904,12.357575757575757,25.107692307692307,0.28879310344827586,2.0,,2.0,2.0,,,,3.0,,2.0,2.0,,,0.5,0.5,1.0,0.4,,6.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.15,0.038461538461538464,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,7720.0,129,-33,253,252,75,38.0,27,505,3.0,13.0,2.0,6.0,1.0,4.0,4.0,8.0,9.0,19.0,,,,,,,16,40,,,8.0,40,271,4.0,8.0,9.0,5.0,10.0,,,4.0,14.0,22.0,10.0,,,4.0,,,7.0,6.0,9.0,4.0,21.0,9.0,9.0,18.0,29,11.0,40,3.0,10.0,1.0,5.0,2.0,,5.0,,5.0,15,,11.0,1.0,2.0,13.0,6.0,3.0,,,2.0,1.0,3.0,2.0,14.0,75,1.0,0.6875,0.7857142857142857,,,,,0.4,0.5,0.5,0.4,0.5,0.5,0.43478260869565216,0.5625,0.5384615384615384,,0.175,0.46153846153846156,,17.894736842105264,1.0,0.27692307692307694,0.0782608695652174,0.20930232558139536,0.25,0.07857142857142857,0.09523809523809523,0.06521739130434782,0.2857142857142857,0.2222222222222222,0.3076923076923077,0.25,,0.17647058823529413,0.6666666666666666,0.325,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.2,0.5,0.5,0.5,0.475,0.47368421052631576,0.5,0.8888888888888888,,,,,,0.75,0.3333333333333333,0.4,0.25,,,,0.325,,0.47538749999999996,0.5329,0.4495,0.13333333333333333,0.13333333333333333,0.225,0.35,10.8275,,0.2964426877470356,,,,,3.0,3.0,,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,9.0,,,,1.0,,,,,,0.05263157894736842,0.07407407407407407,,,2.0,2.0,3.0,1.0,0.4,0.08,0.1,,,,True,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,6352.0,106,-34,208,208,56,22.0,26,416,9.0,23.0,1.0,4.0,1.0,5.0,2.0,10.0,4.0,11.0,,,,,,,15,44,,,10.0,40,222,1.0,4.0,3.0,5.0,16.0,,,5.0,15.0,20.0,10.0,,,2.0,,,3.0,10.0,10.0,2.0,20.0,5.0,3.0,12.0,17,6.0,23,1.0,2.0,1.0,1.0,1.0,4.0,5.0,,2.0,9,2.0,11.0,,,12.0,7.0,5.0,,,3.0,2.0,5.0,3.0,15.0,56,1.0,0.6666666666666666,0.7142857142857143,,,,,0.3409090909090909,0.25,0.3125,0.3409090909090909,0.25,0.3125,0.40816326530612246,0.375,0.39473684210526316,,0.06818181818181818,0.043478260869565216,0.2,22.594142259414223,0.2,0.21428571428571427,0.04807692307692308,0.08108108108108109,0.16129032258064516,0.047619047619047616,0.07692307692307693,0.02564102564102564,0.15789473684210525,0.2,0.2727272727272727,0.1,,0.038461538461538464,0.6,0.5227272727272727,0.391304347826087,0.4090909090909091,0.7777777777777778,0.22727272727272727,0.2,0.25,0.5,0.25,0.36363636363636365,0.36363636363636365,0.5,,,,,,1.0,0.25,0.3125,0.2,,,,0.5227272727272727,,0.5147477272727273,0.5579,0.44804999999999995,0.14285714285714285,0.14285714285714285,0.075,0.375,7.390909090909091,,0.2692307692307692,,,,,,,,7.0,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,0.038461538461538464,,,1.0,2.0,2.0,1.0,0.4,0.045454545454545456,,1.0,1.0,0.2,True,,,,,,,,,,,,,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,6288.0,105,-36,209,205,51,26.0,25,414,8.0,12.0,,,1.0,1.0,8.0,15.0,4.0,10.0,,,,1.0,,1.0,20,37,,1.0,6.0,46,230,1.0,4.0,2.0,5.0,7.0,,1.0,2.0,12.0,6.0,34.0,,,,1.0,,2.0,9.0,12.0,2.0,27.0,,9.0,6.0,16,,16,,3.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,8,,7.0,,,8.0,4.0,2.0,,,,2.0,2.0,2.0,12.0,51,,0.15,0.15,,,,,0.5405405405405406,0.25,0.7142857142857143,0.5263157894736842,0.25,0.625,0.5609756097560976,0.25,0.6666666666666666,0.02631578947368421,0.05405405405405406,0.08333333333333333,,20.502092050209203,0.75,0.10909090909090909,,0.25,0.16483516483516483,,,,0.16666666666666666,,0.13043478260869565,0.20689655172413793,0.42857142857142855,,1.0,0.3157894736842105,0.6666666666666666,0.7272727272727273,0.125,0.39473684210526316,0.5333333333333333,0.5333333333333333,,0.2631578947368421,0.4,0.4444444444444444,0.5,,0.02631578947368421,,,,,,0.125,1.0,,0.125,,0.34210526315789475,,0.47661315789473696,0.42426666666666674,0.43306249999999996,0.1,0.10256410256410256,0.043478260869565216,0.2608695652173913,8.537837837837838,27.5,0.24401913875598086,,,,,3.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,,,,,,2.0,,,,,3.0,,,,,0.1,,,,,1.0,1.0,,0.3333333333333333,,,,1.0,,True,,,,,,,,,,,,,
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,1059.0,18,3,37,38,33,12.0,3,75,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,3,3.0,3.0,,11,35,,,,1.0,3.0,3.0,3.0,,11.0,2.0,,9.0,,,1.0,1.0,,2.0,2.0,1.0,4.0,,1.0,,1,,1,,1.0,,1.0,1.0,,1.0,,1.0,2,,2.0,,,2.0,,,,,,,,,11.0,33,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.9166666666666666,,0.9166666666666666,0.7857142857142857,,0.7857142857142857,0.5,,,,20.0,1.0,,,0.2,0.08333333333333333,,,,,,,0.2,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,1.0,0.6666666666666666,1.0,0.531375,,0.531375,,,,1.0,11.733333333333334,23.833333333333332,0.8918918918918919,2.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,2358.0,39,-22,76,78,17,41.0,12,154,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,2.0,,3.0,9.0,,2.0,3,9,3.0,11.0,2.0,17,95,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,4.0,2.0,9.0,,,9.0,3.0,1.0,1.0,2.0,,5.0,,1.0,5.0,6,1.0,7,,3.0,1.0,2.0,2.0,,2.0,,,1,,4.0,,,4.0,1.0,,,,,,,,2.0,17,,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,,0.2727272727272727,0.3333333333333333,1.0,1.0,0.375,1.0,0.3333333333333333,0.38636363636363635,1.0,0.25,0.55,0.1111111111111111,,1.0,27.272727272727273,1.0,0.23809523809523808,,0.1,0.1935483870967742,0.024390243902439025,,,0.2222222222222222,0.14285714285714285,0.4,0.125,,,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.05,,,,0.25,0.2,0.2,1.0,0.1,0.45,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,0.6666666666666666,,0.7,0.3333333333333333,0.5165850000000001,,0.5570499999999999,0.047619047619047616,0.1,0.11764705882352941,0.11764705882352941,11.788888888888888,25.19090909090909,0.2236842105263158,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,1.0,,,1.0,,0.08333333333333333,0.1,,,,False,,,,,,,,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,7324.0,122,-1,236,233,62,87.0,31,469,3.0,13.0,,2.0,1.0,5.0,1.0,4.0,7.0,15.0,3.0,,2.0,10.0,,3.0,11,32,4.0,13.0,5.0,39,229,,3.0,9.0,2.0,6.0,,3.0,2.0,6.0,10.0,12.0,12.0,,,10.0,2.0,2.0,9.0,12.0,7.0,27.0,1.0,4.0,10.0,17,1.0,18,,5.0,4.0,6.0,5.0,1.0,7.0,,4.0,11,,7.0,,,5.0,1.0,1.0,,,1.0,,1.0,,6.0,62,1.0,0.45454545454545453,0.45454545454545453,1.0,0.3076923076923077,,0.3076923076923077,0.34375,,0.3333333333333333,0.37777777777777777,0.6428571428571429,0.2222222222222222,0.40425531914893614,0.6428571428571429,0.3,0.28888888888888886,0.0625,0.15384615384615385,,19.78021978021978,0.8571428571428571,0.1111111111111111,0.010752688172043012,0.12121212121212122,0.11382113821138211,0.008,0.023809523809523808,,0.05263157894736842,0.08695652173913043,0.20689655172413793,0.16666666666666666,,,,0.28888888888888886,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.08888888888888889,0.25,0.25,1.0,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.06666666666666667,0.2222222222222222,0.2,0.2,1.0,0.2857142857142857,,0.5555555555555556,0.2,,0.3333333333333333,,0.5777777777777777,0.2,0.49538222222222217,0.4688625,0.5553444444444445,0.021739130434782608,0.030303030303030304,0.23076923076923078,0.15384615384615385,9.59375,25.16923076923077,0.2627118644067797,2.0,,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,,1.0,1.0,2.0,3.0,,1.0,,,,0.75,,,0.6666666666666666,1.0,,3.0,,,0.25,,,,,,False,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,,,,,,
