EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,SecondChanceFG2M,Arc3Assists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyArc3FGM,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,OffArc3ReboundPct,FTDefRebounds,DefFTReboundPct,BlockingFouls,SelfOReb,SelfORebPct,on,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,OffensiveGoaltends,SecondChanceTurnovers,Technical Free Throw Trips,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,811.0,14,-10.0,24,23,8.0,4.0,3.0,47,1.0,1.0,1.0,3.0,4.0,4.0,6.0,2.0,10.0,36,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,25.925925925925924,0.16666666666666666,1.0,1.0,0.16666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,0.4116666666666666,0.4108,0.2857142857142857,0.2857142857142857,13.15,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,1371.0,23,10.0,45,41,16.0,18.0,7.0,86,1.0,2.0,2.0,2.0,5.0,3.0,9.0,4.0,13.0,43,1.0,2.0,4.0,1.0,4.0,1.0,9.0,,1.0,4.0,4.0,,2.0,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45,0.5416666666666666,24.528301886792452,0.2,0.5,1.0,0.2,0.5,0.4,0.4,0.5,0.3,0.4584,0.67825,0.16666666666666666,0.18181818181818182,9.600000000000001,0.35555555555555557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.25,0.5,1.1666666666666667,0.1,0.2222222222222222,0.5,0.5,1.0,0.2,0.1111111111111111,0.16666666666666666,0.1875,0.08,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.25,0.1,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.2445,0.15384615384615385,0.5384615384615384,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,2273.0,38,,69,66,26.0,35.0,9.0,135,2.0,3.0,2.0,1.0,4.0,3.0,9.0,,12.0,71,4.0,6.0,,,1.0,,2.0,1.0,2.0,2.0,,,,26.0,1.0,1.0,0.3333333333333333,0.4,0.4,20.0,0.2,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.26666666666666666,0.25,0.25,1.0,0.6,0.50342,0.5307,,,10.766666666666667,0.37681159420289856,1.0,2.0,,1.0,,1.0,2.0,6.0,1.0,,3.0,1.0,,2.0,,2.0,6.0,,1.0,,,,1.0,3.0,4.0,,4.0,,,1.0,,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,0.16666666666666666,0.5,0.16666666666666666,0.4,,,,,0.17647058823529413,,0.07142857142857142,0.12903225806451613,,,,,0.14285714285714285,0.06666666666666667,,,,0.3333333333333333,0.5,0.16666666666666666,,0.5679833333333334,0.25,0.16666666666666666,24.96666666666667,1.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,0.5,0.5,0.125,0.3333333333333333,1.0,0.3333333333333333,0.4,0.4,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.16666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,2488.0,41,7.0,81,74,35.0,37.0,13.0,155,3.0,6.0,3.0,3.0,6.0,7.0,15.0,6.0,20.0,82,9.0,2.0,12.0,3.0,12.0,1.0,27.0,2.0,2.0,8.0,6.0,1.0,1.0,35.0,0.14285714285714285,0.14285714285714285,0.4666666666666667,0.35,0.45454545454545453,26.804123711340207,0.3,0.5,0.75,0.15,0.3,0.5,0.5,0.3333333333333333,0.55,0.5163599999999999,0.5360181818181818,0.09523809523809523,0.06666666666666667,8.08,0.43209876543209874,2.0,5.0,,1.0,,,,5.0,1.0,3.0,5.0,4.0,,2.0,2.0,10.0,,3.0,9.0,7.0,,1.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,10.0,,,,,0.4444444444444444,0.36363636363636365,1.25,0.4166666666666667,0.25,0.2,0.3333333333333333,0.3333333333333333,0.75,0.09523809523809523,0.037037037037037035,0.07142857142857142,0.08571428571428572,0.022727272727272728,0.09090909090909091,,,,0.05,,,,0.45454545454545453,0.4,,,0.3468,0.25,0.5,25.06,,,4.0,,,2.0,,,4.0,,2.0,1.0,1.0,,1.0,0.1,0.2,,0.2,,,,,,,,0.18181818181818182,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,3192.0,53,-2.0,104,97,36.0,48.0,16.0,201,3.0,4.0,3.0,,,4.0,7.0,1.0,18.0,107,4.0,6.0,2.0,,2.0,,4.0,5.0,12.0,2.0,2.0,,1.0,36.0,0.75,1.0,0.5714285714285714,0.6538461538461539,0.6428571428571429,14.634146341463415,0.3076923076923077,0.75,0.75,0.23076923076923078,,,,,0.7692307692307693,0.5433769230769231,0.5530416666666667,0.07142857142857142,0.125,4.257142857142857,0.34615384615384615,2.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,,4.0,2.0,2.0,2.0,,10.0,9.0,1.0,2.0,1.0,,2.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,,10.0,1.0,0.5,1.0,0.5,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.46153846153846156,0.14285714285714285,,0.3333333333333333,0.5,0.041666666666666664,0.05555555555555555,0.1111111111111111,0.07142857142857142,0.03333333333333333,0.08333333333333333,,,0.09090909090909091,0.15384615384615385,1.0,1.0,1.0,0.5,0.6666666666666666,0.16666666666666666,1.0,0.6196666666666667,0.2222222222222222,0.5555555555555556,24.816666666666666,2.0,1.0,4.0,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,2.0,,0.6666666666666666,0.08333333333333333,,0.6666666666666666,0.3076923076923077,0.25,0.25,1.0,0.6666666666666666,0.3333333333333333,,,0.16666666666666666,0.25,1.0,2.0,,2.0,1.0,1.0,,2.0,,,,1.0,0.14285714285714285,0.3333333333333333,0.5,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.07692307692307693,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,1135.0,19,-19.0,40,36,11.0,13.0,8.0,76,2.0,2.0,,,,2.0,2.0,1.0,5.0,48,1.0,2.0,2.0,,,,,1.0,2.0,3.0,2.0,,,11.0,0.5,1.0,1.0,0.3333333333333333,0.35714285714285715,18.75,0.3333333333333333,1.0,1.0,,,,,,1.0,0.5394666666666668,0.6855,,,1.3,0.275,1.0,1.0,,,,,,4.0,1.0,1.0,3.0,1.0,,,1.0,3.0,,,,,,2.0,1.0,1.0,2.0,3.0,5.0,,,2.0,1.0,3.0,,,,,1.0,1.0,0.75,0.75,0.6666666666666666,,,,,0.2,0.15384615384615385,0.16666666666666666,0.18181818181818182,0.11538461538461539,,0.25,,,,,,,1.0,1.0,,,0.6855,0.6,0.6,25.800000000000004,1.0,,4.0,,,,,,4.0,,,,2.0,,1.0,0.3333333333333333,,0.5,0.6666666666666666,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,0.2,,,1.0,,,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,,,,,,,True,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,1861.0,31,3.0,64,60,14.0,27.0,7.0,124,3.0,5.0,,,2.0,3.0,7.0,2.0,8.0,62,,6.0,,2.0,3.0,,8.0,1.0,3.0,2.0,2.0,,1.0,14.0,1.0,1.0,0.42857142857142855,0.3,0.36363636363636365,16.438356164383563,0.5,0.6,1.0,,0.2,,,,0.8,0.529865,,0.09090909090909091,0.125,6.371428571428572,0.21875,,,,1.0,,,,3.0,1.0,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.3,0.2857142857142857,0.4,,1.0,0.06666666666666667,0.10526315789473684,0.07692307692307693,0.07142857142857142,0.08823529411764706,0.16666666666666666,0.14285714285714285,,0.1111111111111111,0.1,,,,,,,,0.6516,,,24.666666666666668,1.0,,2.0,,,,,,2.0,,,,,,,0.1111111111111111,,1.0,0.2,,,,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,0.06666666666666667,,0.07692307692307693,,,,,,True,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,840.0,14,-1.0,28,27,15.0,22.0,5.0,55,,1.0,,,,,1.0,,,26,,,,,1.0,,2.0,,,,,,,15.0,,,,,,8.823529411764705,0.5,,,,,,,,1.0,0.568375,0.58215,,,1.4,0.5357142857142857,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,0.5,,,,1.0,0.08333333333333333,0.1,0.25,0.125,0.06666666666666667,,0.5,0.5,0.5,0.5,,,,,,1.0,,0.5546,,,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,747.0,12,9.0,23,22,,8.0,,45,1.0,1.0,2.0,,,2.0,3.0,,4.0,18,,2.0,2.0,,,,,,1.0,,,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.043478260869565,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,0.3333333333333333,0.4734,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,1052.0,18,2.0,36,31,13.0,20.0,9.0,67,6.0,8.0,1.0,,2.0,6.0,11.0,,15.0,32,3.0,6.0,6.0,,1.0,,2.0,1.0,1.0,3.0,,,,13.0,0.5,0.75,0.5454545454545454,0.5,0.5,31.25,0.5333333333333333,0.75,0.8571428571428571,0.06666666666666667,0.13333333333333333,,,,0.8,0.5380633333333333,0.5258666666666666,,,5.245454545454546,0.3611111111111111,1.0,1.0,,,,,1.0,4.0,3.0,,7.0,1.0,,,,2.0,3.0,1.0,1.0,,,3.0,2.0,3.0,5.0,3.0,8.0,,,,2.0,2.0,1.0,0.25,,0.25,0.3333333333333333,0.3333333333333333,0.875,0.3333333333333333,0.26666666666666666,0.09090909090909091,0.125,,,0.6,0.2,0.2857142857142857,0.4166666666666667,0.10714285714285714,0.14285714285714285,0.25,,0.4,,,,,0.3333333333333333,1.0,,,0.526025,0.4666666666666667,0.13333333333333333,26.025,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,1.0,0.875,0.6666666666666666,0.5,0.5,0.26666666666666666,0.25,0.25,1.0,0.75,0.25,1.0,1.0,,0.25,,2.0,,,,,,,,,,0.6666666666666666,,,,,2.0,,4.0,,,,,,,,,,0.25,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,
