EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,AtRimAssists,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,FTDefRebounds,Steals,LostBallSteals,BadPassTurnovers,ShootingFouls,Fouls,FG3APct,DefFTReboundPct,DefAtRimReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,PenaltyAtRimFGM,OffThreePtRebounds,OffRebounds,BadPassSteals,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFG2A,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,ThreePtAssists,Arc3Assists,SecondChanceAtRimFrequency,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Fg3aBlocked,Corner3Assists,Travels,Offensive Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,307.0,5,6,11,11,4.0,22,1.0,2.0,1.0,1.0,2.0,2.0,5,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,0.5,0.5,0.5,0.5,0.5,27.272727272727273,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1.0,0.6516,0.6823,1.75,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,567.0,9,-7,19,21,11.0,40,,,,3.0,4.0,9.0,25,2.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,11.0,0.75,0.75,0.9,,,25.0,,0.14285714285714285,0.1111111111111111,,,0.14285714285714285,,,,,,,0.41432500000000005,0.43,10.7,0.5789473684210527,7.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,0.25,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,241.0,4,1,10,9,4.0,19,,,,1.0,1.0,3.0,10,1.0,2.0,,,,,,,,,,,,1.0,4.0,1.0,1.0,1.5,,,20.0,,,,,,,,,,,,,0.4275,0.4275,8.5,0.4,4.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,1.5,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,981.0,16,-10,34,35,20.0,69,,,,,1.0,,37,,,,,,,,2.0,1.0,4.0,4.0,,,1.0,20.0,,,,,,16.216216216216218,0.2,0.15384615384615385,0.16666666666666666,,,0.18181818181818182,,,,,,0.8,0.5264,0.58545,9.6,0.5882352941176471,7.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5,0.2,0.6,1.0,1.0,24.474999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,701.0,12,-6,25,26,11.0,51,,,,,1.0,2.0,28,,,,,,,,2.0,,2.0,2.0,,,,11.0,,,0.3333333333333333,,,11.538461538461538,,0.2222222222222222,0.15384615384615385,,,0.25,,,,,,0.5,0.3796,,8.3,0.44,7.0,1.0,,1.0,,,2.0,,,,,,2.0,2.0,,1.0,,,,,,,,,0.5,,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,,1.0,,1.0,,,,,,,,0.5,,,,0.5,,,50.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,460.0,8,-7,15,17,7.0,32,1.0,3.0,2.0,1.0,3.0,2.0,18,2.0,,1.0,,,,,,,,1.0,,,,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.75,,,,,,,,1.0,0.3333333333333333,0.5,1.0,1.0,0.5983999999999999,0.65025,1.6000000000000003,0.4666666666666667,3.0,1.0,,,,,,1.0,,2.0,2.0,,,,,,,2.0,,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,194.0,3,-4,8,8,2.0,16,,,,,,,10,,,,,,,,,,,,,,,2.0,,,,,,12.5,,,,,,,,,,,,1.0,0.6051,,,0.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,334.0,6,-7,12,12,5.0,24,,,,1.0,1.0,4.0,16,,2.0,,,,,,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,23.076923076923077,,,,,,,,,,,,,0.4117,,18.3,0.4166666666666667,4.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,,,1.0,2.0,,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201947,1610612751,Earl Clark,Earl Clark,201947,BKN,280.0,5,-4,9,9,9.0,18,,,,,3.0,3.0,9,3.0,,,,,,,1.0,,1.0,1.0,,,,9.0,,0.375,0.375,,,36.36363636363637,,0.25,0.2,,,,1.0,,,,,0.25,0.4479125,0.4479125,10.766666666666666,1.0,,2.0,,2.0,,1.0,,,,3.0,,,,,,,,3.0,,,,,0.375,0.375,0.5,,,,0.25,,,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,0.25,,,,0.25,,,24.5,1.0,,0.25,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202366,1610612751,Jerome Jordan,Jerome Jordan,202366,BKN,280.0,5,-4,9,9,9.0,18,,,,,2.0,,9,2.0,,,,,,,1.0,,1.0,2.0,,,1.0,9.0,,,,,,27.272727272727273,,0.25,0.2,,,0.3333333333333333,,,,,,,0.42465,0.42465,7.1,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.125,,,,,,,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,0.25,0.4689,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
