EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,Offensive Fouls Drawn,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,FTOffRebounds,DefensiveGoaltends,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,on
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,596.0,10,-6.0,15,19,,2,2.0,34,,1.0,,,,,,,,,,3.0,,1.0,,,,1.0,,3.0,,,21,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.75,,,,,22.22222222222222,,1.0,0.25,,0.25,0.2,0.25,0.1,,,,,0.3333333333333333,,0.25,,,,0.25,,,,,,,,,,,,,,0.75,,,,1.0,,,,,,,1.0,,0.5891625,0.5055,,,,,,0.5,25.100000000000005,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,10809.0,180,-4.0,390,387,157.0,145,35.0,777,2.0,2.0,1.0,1.0,7.0,8.0,2.0,10.0,6.0,12.0,7.0,15.0,,,4.0,7.0,11.0,20.0,13.0,27.0,11.0,72.0,429,1.0,2.0,,1.0,,2.0,6.0,8.0,7.0,11.0,6.0,39.0,18.0,4.0,33.0,6.0,15.0,7.0,,,9.0,2.0,11.0,1.0,1.0,5.0,2.0,2.0,24.0,,,4.0,7.0,,11.0,,11.0,,5.0,4.0,1.0,7.0,,6.0,2.0,1.0,,,9.0,1.0,,3.0,3.0,13,1.0,,1.0,12.0,2.0,1.0,,11.0,,1.0,2.0,3.0,,,,,,39.0,157.0,,3.0,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.48148148148148145,,0.6363636363636364,0.48148148148148145,0.55,0.5,0.75,0.648936170212766,0.3333333333333333,0.868421052631579,0.6826923076923077,0.3333333333333333,0.8863636363636364,0.574468085106383,,,,,14.25233644859813,0.7777777777777778,,0.07,,0.05128205128205128,,0.06179775280898876,,,,,0.06976744186046512,0.05405405405405406,0.1,0.06779661016949153,,,,0.0425531914893617,1.0,1.0,0.1702127659574468,0.875,0.875,0.2127659574468085,0.2,0.2,1.0,0.2553191489361702,0.5,0.5,0.8333333333333334,0.3191489361702128,0.4666666666666667,0.4666666666666667,0.8571428571428571,,,,0.05263157894736842,1.0,0.3684210526315789,0.5714285714285714,0.6170212765957447,0.4666666666666667,0.4925372340425532,0.41695,0.4866894736842105,0.04081632653061224,0.09090909090909091,0.027777777777777776,0.5416666666666666,12.875,24.65185185185185,0.4025641025641026,,4.0,,,,0.5,0.8571428571428571,,0.21052631578947367,,,,1.0,,,1.0,,,,,,,,0.3333333333333333,,3.0,,,,0.75,,,,,,False
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,2049.0,34,2.0,71,73,14.0,29,4.0,144,1.0,2.0,,,,3.0,1.0,1.0,,,1.0,3.0,,,,,2.0,6.0,1.0,3.0,,7.0,74,,,,,,,,,,,,,4.0,,3.0,,3.0,1.0,,,3.0,,3.0,,,3.0,,,6.0,1.0,,2.0,4.0,,6.0,1.0,7.0,,1.0,1.0,,,,,,,,,,,,3.0,,4,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,14.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,0.3888888888888889,,,0.3888888888888889,,,0.3333333333333333,,,,,12.0,,,0.25,,0.16666666666666666,0.0625,0.21428571428571427,0.027777777777777776,,,0.3333333333333333,0.25,,0.5,0.2222222222222222,,,1.0,0.2222222222222222,0.5,0.5,0.3333333333333333,,,0.1111111111111111,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.5555555555555556,0.3333333333333333,0.5428333333333334,,,,,,,7.45,26.13333333333333,0.19718309859154928,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,6986.0,116,28.0,243,250,67.0,51,30.0,493,12.0,14.0,4.0,4.0,2.0,6.0,,,,,,,,,,,14.0,20.0,,,30.0,58.0,268,5.0,9.0,,,9.0,19.0,5.0,5.0,,,24.0,34.0,18.0,10.0,,,,,1.0,,4.0,5.0,9.0,4.0,1.0,4.0,,,23.0,7.0,9.0,17.0,13.0,5.0,35.0,16.0,51.0,1.0,6.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,,,5.0,,1.0,8.0,,14,,,1.0,33.0,,3.0,,51.0,1.0,,6.0,20.0,10.0,7.0,2.0,10.0,2.0,34.0,67.0,2.0,5.0,0.6428571428571429,1.0,,,,,,0.7,0.5555555555555556,1.0,0.7,0.5555555555555556,1.0,0.6444444444444445,0.6333333333333333,0.6538461538461539,,,0.05,0.16666666666666666,,18.181818181818183,0.6,0.35714285714285715,0.19117647058823528,0.16981132075471697,0.3541666666666667,0.21212121212121213,0.25862068965517243,0.18604651162790697,0.15384615384615385,0.20833333333333334,0.25,0.1935483870967742,0.13636363636363635,0.26666666666666666,0.3783783783783784,0.2727272727272727,0.2,0.2,0.7,0.8571428571428571,0.8571428571428571,0.3,0.3333333333333333,0.4,,,,,,,,,,,,,,,,0.8,1.0,,,0.7,,0.614395,0.5489333333333334,0.74702,0.24,0.24,0.3275862068965517,0.5862068965517241,2.7650000000000006,,0.2757201646090535,5.0,,,,1.0,0.6666666666666666,0.5,0.5555555555555556,,,4.0,10.0,1.0,0.2,0.8,,,1.0,,,,0.125,,,,,,,,,,,,,,False
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,10573.0,176,-29.0,367,364,127.0,119,37.0,731,19.0,28.0,3.0,5.0,5.0,21.0,4.0,9.0,2.0,4.0,10.0,25.0,2.0,3.0,1.0,6.0,28.0,58.0,12.0,29.0,10.0,102.0,408,1.0,3.0,2.0,4.0,,8.0,6.0,12.0,3.0,9.0,2.0,23.0,14.0,42.0,30.0,6.0,25.0,10.0,7.0,,13.0,1.0,14.0,,1.0,4.0,2.0,7.0,29.0,,4.0,6.0,5.0,2.0,13.0,5.0,18.0,1.0,7.0,6.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,9.0,2.0,3.0,11.0,,18,,,1.0,15.0,,1.0,1.0,15.0,5.0,,9.0,1.0,1.0,1.0,,2.0,,23.0,127.0,3.0,1.0,0.25,0.25,0.8333333333333334,0.41379310344827586,0.5,0.3333333333333333,0.41379310344827586,0.4827586206896552,0.3333333333333333,0.5,0.5287356321839081,0.5714285714285714,0.5,0.5543478260869565,0.5714285714285714,0.5227272727272727,0.3333333333333333,,0.1206896551724138,0.09523809523809523,,24.938271604938272,0.3333333333333333,0.09090909090909091,0.052083333333333336,0.041237113402061855,0.08108108108108109,,0.06470588235294118,0.02531645569620253,0.03333333333333333,0.058823529411764705,,0.075,0.05263157894736842,,0.05172413793103448,0.1875,0.02564102564102564,,0.3218390804597701,0.6785714285714286,0.8260869565217391,0.2413793103448276,0.23809523809523808,0.2631578947368421,0.10344827586206896,0.4444444444444444,0.4444444444444444,0.5,0.04597701149425287,0.5,0.5,1.0,0.28735632183908044,0.4,0.4,0.8,0.42857142857142855,0.6666666666666666,1.0,0.23809523809523808,0.6,0.2857142857142857,0.16666666666666666,0.6551724137931034,0.4,0.49488255813953486,0.47809166666666675,0.4590404761904762,0.0989010989010989,0.14516129032258066,0.0784313725490196,0.22549019607843138,6.658620689655173,25.52413793103448,0.3460490463215259,2.0,3.0,2.0,,,0.2631578947368421,,0.2857142857142857,0.14285714285714285,,1.0,,,,0.5,1.0,1.0,,0.17857142857142858,,0.045454545454545456,0.030303030303030304,1.0,0.14285714285714285,,2.0,,,,0.6666666666666666,1.0,1.0,,,,False
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,10791.0,180,-25.0,390,383,158.0,151,37.0,773,10.0,17.0,3.0,9.0,12.0,22.0,10.0,27.0,1.0,5.0,7.0,33.0,,4.0,1.0,16.0,32.0,66.0,8.0,38.0,12.0,100.0,440,2.0,4.0,,5.0,,4.0,10.0,24.0,1.0,19.0,6.0,29.0,12.0,52.0,9.0,15.0,30.0,7.0,5.0,3.0,15.0,4.0,19.0,1.0,3.0,10.0,2.0,3.0,42.0,,4.0,12.0,4.0,,16.0,4.0,20.0,2.0,7.0,4.0,3.0,7.0,4.0,7.0,4.0,,,,11.0,,1.0,4.0,,11,,,,10.0,,,1.0,14.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,29.0,158.0,,2.0,0.1875,0.1875,0.375,0.21052631578947367,,0.05263157894736842,0.22857142857142856,0.48484848484848486,0.5,0.4166666666666667,0.4230769230769231,0.2222222222222222,0.26744186046511625,0.45871559633027525,0.2222222222222222,0.31521739130434784,0.36538461538461536,0.07894736842105263,0.07575757575757576,0.13636363636363635,0.09090909090909091,27.71362586605081,0.6363636363636364,,0.041237113402061855,0.03773584905660377,0.16216216216216217,,0.0935672514619883,0.024096385542168676,0.07692307692307693,0.025,,,0.06818181818181818,0.05555555555555555,0.18518518518518517,0.1,0.04,1.0,0.16346153846153846,0.5882352941176471,0.6666666666666666,0.21153846153846154,0.5454545454545454,0.631578947368421,0.25961538461538464,0.37037037037037035,0.37037037037037035,0.3,0.04807692307692308,0.2,0.2,1.0,0.3173076923076923,0.21212121212121213,0.23333333333333334,0.2857142857142857,0.4444444444444444,,,0.20930232558139536,0.3333333333333333,0.37209302325581395,0.0625,0.5288461538461539,0.23333333333333334,0.44511149999999994,0.4232055555555555,0.4436461538461538,0.037383177570093455,0.029850746268656716,0.04,0.29,11.115151515151515,27.35526315789473,0.40512820512820513,,3.0,,2.0,,0.1,0.16666666666666666,,0.06976744186046512,0.05,,,,,,1.0,,,0.11764705882352941,,,0.025,,0.1111111111111111,,,3.0,,,,1.0,1.0,,,,False
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,7066.0,118,4.0,246,253,85.0,96,26.0,499,6.0,9.0,3.0,6.0,,,2.0,2.0,2.0,7.0,2.0,7.0,,,1.0,2.0,8.0,11.0,4.0,14.0,8.0,36.0,270,2.0,3.0,,1.0,1.0,5.0,4.0,7.0,1.0,2.0,2.0,13.0,16.0,,12.0,,7.0,2.0,1.0,,8.0,3.0,11.0,2.0,1.0,7.0,1.0,,25.0,,2.0,7.0,6.0,2.0,15.0,2.0,17.0,,7.0,5.0,2.0,1.0,1.0,1.0,4.0,,,,5.0,,3.0,10.0,,18,1.0,2.0,2.0,8.0,,,,9.0,1.0,,3.0,2.0,3.0,3.0,,3.0,1.0,13.0,85.0,3.0,1.0,1.0,1.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.7272727272727273,0.6666666666666666,0.5714285714285714,0.56,0.5,0.6111111111111112,0.6206896551724138,0.5,0.65,0.56,,0.09090909090909091,,,12.23021582733813,0.2,0.09090909090909091,0.10344827586206896,0.027777777777777776,0.13725490196078433,,0.11926605504587157,0.018518518518518517,,,,0.09523809523809523,0.125,0.07692307692307693,0.1794871794871795,,,0.3333333333333333,0.36,0.6666666666666666,0.75,,,,0.08,1.0,1.0,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,,,,0.6666666666666666,0.5,0.2222222222222222,0.5,0.92,0.2857142857142857,0.58618,0.6715,0.6088888888888889,0.1111111111111111,0.23076923076923078,0.1388888888888889,0.3611111111111111,4.990909090909091,24.628571428571426,0.34552845528455284,3.0,,,,,1.0,,0.75,,,2.0,,1.0,,0.6666666666666666,1.0,,,0.1111111111111111,,,0.09523809523809523,1.0,0.25,,,,,,,,,,,,False
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,9235.0,154,1.0,336,334,131.0,119,28.0,670,19.0,25.0,6.0,8.0,10.0,23.0,6.0,17.0,,,,2.0,,,,1.0,35.0,65.0,,2.0,25.0,95.0,356,3.0,6.0,,,1.0,7.0,12.0,22.0,,1.0,16.0,40.0,36.0,34.0,,,2.0,,8.0,,12.0,13.0,25.0,8.0,5.0,3.0,5.0,4.0,63.0,1.0,4.0,11.0,28.0,18.0,57.0,5.0,62.0,1.0,4.0,2.0,2.0,13.0,1.0,7.0,4.0,6.0,,,17.0,,6.0,10.0,1.0,17,,2.0,1.0,32.0,,1.0,,36.0,4.0,,15.0,5.0,3.0,2.0,1.0,3.0,2.0,40.0,131.0,1.0,5.0,0.5142857142857142,0.5294117647058824,,,,,,0.5384615384615384,0.5,0.5454545454545454,0.5223880597014925,0.5,0.5217391304347826,0.572289156626506,0.5833333333333334,0.625,0.029850746268656716,,0.12307692307692308,0.17391304347826086,,27.247956403269754,0.7647058823529411,0.6428571428571429,0.3181818181818182,0.047619047619047616,0.1746031746031746,0.0196078431372549,0.2582781456953642,0.037037037037037035,0.045454545454545456,0.1,0.07142857142857142,0.18181818181818182,0.4,0.4,0.1875,0.13333333333333333,0.043478260869565216,0.6666666666666666,0.373134328358209,0.76,0.8636363636363636,0.34328358208955223,0.43478260869565216,0.5263157894736842,0.2537313432835821,0.35294117647058826,0.375,0.6666666666666666,,,,,0.029850746268656716,,,,,,,0.34782608695652173,0.75,0.043478260869565216,,0.40298507462686567,,0.47764477611940304,0.45804,0.4444608695652174,0.19230769230769232,0.19736842105263158,0.07368421052631578,0.42105263157894735,8.063076923076924,25.05,0.3898809523809524,5.0,,2.0,,,0.631578947368421,0.2,0.8333333333333334,,,3.0,2.0,1.0,,0.6,,,,0.12,0.058823529411764705,,,0.3333333333333333,,,,,,,,,,,,,False
201991,1610612746,Lester Hudson,Lester Hudson,201991,LAC,2266.0,38,2.0,83,84,38.0,51,5.0,167,3.0,4.0,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,4.0,7.0,2.0,7.0,,14.0,79,,,,,,,,2.0,,2.0,,,4.0,4.0,3.0,3.0,5.0,1.0,2.0,,6.0,1.0,7.0,1.0,,4.0,1.0,1.0,15.0,,,,1.0,,1.0,,1.0,,2.0,,2.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,3.0,,8,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,38.0,1.0,,0.5,0.5,0.5,0.2857142857142857,,,0.2857142857142857,0.5714285714285714,,,0.5,,,0.5,,,0.5,,0.2857142857142857,0.5,,19.318181818181817,0.6666666666666666,,0.05,,,,0.03225806451612903,,,,,,,0.25,,,,,0.2857142857142857,0.75,1.0,0.14285714285714285,,,0.07142857142857142,1.0,1.0,,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,0.2,0.2,,,,,0.25,,0.25,,0.7857142857142857,0.2,0.5165035714285714,,0.44476249999999995,,,,,6.414285714285714,24.728571428571428,0.4578313253012048,,1.0,,,,0.6666666666666666,,,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,False
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,2673.0,45,-27.0,91,87,33.0,41,5.0,178,,,,,,,2.0,3.0,1.0,1.0,1.0,9.0,,1.0,1.0,3.0,2.0,3.0,2.0,10.0,,10.0,98,,,,1.0,,,,1.0,1.0,3.0,,3.0,2.0,2.0,6.0,,9.0,1.0,,,2.0,2.0,4.0,2.0,,2.0,,,10.0,,,1.0,1.0,1.0,3.0,,3.0,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,2.0,5.0,,9,,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,3.0,33.0,,,0.5,0.5,1.0,0.2,,0.3333333333333333,0.2,0.6666666666666666,,,0.38461538461538464,,0.375,0.38461538461538464,,0.375,0.7692307692307693,,,,,15.625,0.5,0.16666666666666666,0.05555555555555555,,0.05,,0.05263157894736842,,,,,,0.07692307692307693,,0.06666666666666667,,,,,,,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,1.0,0.6923076923076923,0.1111111111111111,0.1111111111111111,1.0,1.0,,,,,0.75,0.3333333333333333,0.7692307692307693,0.1111111111111111,0.46376923076923077,0.3867,0.4795625,,,,0.3,20.7,26.28000000000001,0.3626373626373626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,5438.0,91,-55.0,188,187,74.0,86,15.0,375,4.0,10.0,1.0,3.0,3.0,5.0,3.0,7.0,,,,1.0,,,,1.0,10.0,22.0,,1.0,2.0,22.0,228,1.0,1.0,,,,2.0,4.0,9.0,,1.0,,8.0,16.0,4.0,,,,,5.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,3.0,3.0,6.0,1.0,10.0,3.0,13.0,,3.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,6.0,,2.0,6.0,1.0,16,,2.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,,2.0,,4.0,2.0,2.0,4.0,2.0,8.0,74.0,4.0,,0.8,0.8888888888888888,,,,,,0.45454545454545453,1.0,0.4444444444444444,0.43478260869565216,1.0,0.4,0.4583333333333333,1.0,0.4,0.043478260869565216,,0.22727272727272727,0.2,,14.492753623188406,0.3333333333333333,0.07142857142857142,0.13043478260869565,0.043478260869565216,0.08108108108108109,,0.10843373493975904,0.03,0.16666666666666666,,,0.3076923076923077,0.07407407407407407,,0.07692307692307693,0.09090909090909091,,0.5,0.43478260869565216,0.4,0.6666666666666666,0.21739130434782608,0.6,0.75,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,,,,,0.043478260869565216,,,,,,,0.3,0.3333333333333333,0.1,,0.4782608695652174,,0.4455090909090909,0.7721,0.43254444444444445,0.08333333333333333,0.08695652173913043,0.09090909090909091,0.36363636363636365,8.309090909090909,53.6,0.39361702127659576,1.0,,1.0,,,0.75,0.6666666666666666,1.0,,,1.0,2.0,,,1.0,,,,0.4,,,,,,,,1.0,,,,,,,,1.0,False
2563,1610612746,Dahntay Jones,Dahntay Jones,2563,LAC,1002.0,17,3.0,34,41,12.0,30,2.0,75,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,30,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,,3,,,,2.0,,,,,,,,,,,,,,,12.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,5.555555555555555,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.80295,,,,,,,1.35,,0.35294117647058826,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False
202327,1610612746,Ekpe Udoh,Ekpe Udoh,202327,LAC,727.0,12,10.0,26,27,4.0,17,1.0,53,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,20,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,3,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,11.11111111111111,,0.6666666666666666,0.2,,,,0.16666666666666666,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.47226666666666667,,,,,,,9.966666666666667,,0.15384615384615385,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
